Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0,-4.02178,9.13424,-0.440874,0.120765,-0.293264,-0.183578,-0.48406,-10.6352,-0.647515,0.0478552,0.224968,0.213615,-0.711752,9.8573,-1.25763,0.106217,-0.0615208,0.143442,0.9451,-10.1893,-1.5927,-0.045795,0.268967,0.221383,6.14735,-2.04082,7.45171,-0.06603,0.092868,0.069438,5.51526,2.09982,8.22854,-0.244067,0.12824,0.0726204,9.78151,-1.36488,2.819,-0.397852,-0.0139967,-0.220113
0.001,-4.03188,9.11112,-0.4599,0.123786,-0.302647,-0.186067,-0.452549,-10.595,-0.722486,0.05148,0.210831,0.210474,-0.714894,9.84231,-1.22091,0.105595,-0.0685349,0.144512,0.981016,-10.1393,-1.67144,-0.0457768,0.267161,0.220807,6.15035,-2.01922,7.45303,-0.0656261,0.0928577,0.0688723,5.52669,2.17824,8.2067,-0.236872,0.124437,0.0664077,9.78401,-1.40653,2.80951,-0.390245,-0.0114943,-0.21871
0.002,-4.04198,9.08799,-0.478927,0.126806,-0.312029,-0.188556,-0.421037,-10.5548,-0.797456,0.0551048,0.196694,0.207333,-0.718036,9.82731,-1.18419,0.104973,-0.0755489,0.145582,1.01693,-10.0893,-1.75017,-0.0457586,0.265354,0.220232,6.15334,-1.99761,7.45434,-0.0652221,0.0928475,0.0683067,5.53812,2.25667,8.18487,-0.229677,0.120634,0.0601951,9.7865,-1.44818,2.80002,-0.382639,-0.00899185,-0.217308
0.003,-4.05208,9.06487,-0.497953,0.129827,-0.321412,-0.191045,-0.389526,-10.5146,-0.872427,0.0587295,0.182557,0.204192,-0.721179,9.81232,-1.14747,0.104352,-0.082563,0.146651,1.05285,-10.0392,-1.82891,-0.0457404,0.263548,0.219656,6.15633,-1.97601,7.45565,-0.0648182,0.0928372,0.067741,5.54955,2.33509,8.16303,-0.222482,0.116831,0.0539824,9.78899,-1.48984,2.79052,-0.375032,-0.00648941,-0.215906
0.004,-4.06218,9.04175,-0.516979,0.132848,-0.330795,-0.193534,-0.358015,-10.4744,-0.947398,0.0623543,0.16842,0.201051,-0.724321,9.79732,-1.11074,0.10373,-0.089577,0.147721,1.08876,-9.98921,-1.90764,-0.0457222,0.261741,0.21908,6.15933,-1.95441,7.45696,-0.0644143,0.0928269,0.0671753,5.56099,2.41352,8.1412,-0.215286,0.113028,0.0477698,9.79149,-1.53149,2.78103,-0.367426,-0.00398696,-0.214503
0.005,-4.05974,9.01587,-0.534837,0.134783,-0.33828,-0.195209,-0.313377,-10.4265,-1.01252,0.0644111,0.156606,0.197964,-0.728505,9.78429,-1.09091,0.102951,-0.0954552,0.148225,1.09685,-9.95486,-1.98627,-0.0454976,0.259281,0.217974,6.16104,-1.92629,7.45018,-0.0633941,0.0922252,0.0650825,5.55911,2.47155,8.11911,-0.208837,0.109012,0.0436669,9.77402,-1.53519,2.7858,-0.360612,0.000518158,-0.210623
0.006,-4.04725,8.98779,-0.551761,0.135852,-0.344246,-0.196234,-0.258238,-10.3724,-1.06978,0.0652135,0.146649,0.194921,-0.733523,9.77282,-1.08458,0.102047,-0.100425,0.148277,1.08267,-9.93306,-2.06482,-0.0451079,0.256297,0.216445,6.16172,-1.89296,7.43691,-0.0618811,0.0911503,0.061768,5.5466,2.51328,8.09683,-0.202984,0.104825,0.041252,9.7406,-1.50852,2.80196,-0.354433,0.00662542,-0.20476
0.007,-4.03476,8.9597,-0.568685,0.13692,-0.350213,-0.197259,-0.203099,-10.3184,-1.12703,0.066016,0.136693,0.191877,-0.73854,9.76136,-1.07825,0.101144,-0.105394,0.148329,1.06848,-9.91125,-2.14336,-0.0447183,0.253313,0.214916,6.16241,-1.85963,7.42365,-0.060368,0.0900755,0.0584535,5.53408,2.55501,8.07454,-0.197131,0.100639,0.038837,9.70717,-1.48185,2.81812,-0.348253,0.0127327,-0.198897
0.008,-4.02227,8.93162,-0.585609,0.137988,-0.356179,-0.198284,-0.147961,-10.2643,-1.18428,0.0668184,0.126736,0.188834,-0.743558,9.7499,-1.07192,0.10024,-0.110364,0.14838,1.0543,-9.88945,-2.22191,-0.0443286,0.25033,0.213388,6.16309,-1.8263,7.41039,-0.0588549,0.0890006,0.055139,5.52156,2.59673,8.05226,-0.191278,0.096452,0.036422,9.67374,-1.45518,2.83429,-0.342074,0.01884,-0.193034
0.009,-4.00844,8.90672,-0.601619,0.139233,-0.362371,-0.199289,-0.0930358,-10.211,-1.23883,0.0671493,0.11727,0.185631,-0.748197,9.74116,-1.06631,0.0993704,-0.115306,0.148575,1.04492,-9.86754,-2.29686,-0.0437826,0.247506,0.211973,6.16494,-1.79705,7.39864,-0.0575162,0.0878899,0.0520309,5.51291,2.63694,8.03154,-0.18572,0.0923726,0.0341082,9.64129,-1.42992,2.85006,-0.335857,0.0247269,-0.187396
