Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0,-3.85532,8.77539,-1.68539,0.101673,-0.567674,-0.145827,-1.1758,-9.64242,-0.972477,-0.456232,0.624135,-0.0410058,0.159429,9.52156,-2.30348,0.0768592,-0.103541,0.053844,3.43757,-7.19494,-1.84308,-0.767005,0.818155,-0.180461,4.99661,-0.504152,8.36017,0.00148771,0.0960979,0.035145,4.2626,6.2471,7.84682,0.389876,0.697843,-1.57188,9.38686,-0.0841805,2.55119,0.0779921,0.123787,-0.347743
0.001,-3.84428,8.79496,-1.6552,0.103791,-0.562489,-0.142477,-1.19863,-9.57744,-1.01461,-0.466327,0.634977,-0.0353121,0.162246,9.51519,-2.29451,0.0752072,-0.105382,0.0540799,3.39047,-7.16178,-1.81215,-0.799265,0.877056,-0.17882,4.97345,-0.467199,8.33977,0.00152589,0.0952963,0.0353315,4.12922,5.80587,7.8189,0.396837,0.69566,-1.62478,9.39265,-0.0670029,2.53358,0.0749047,0.125464,-0.352475
0.002,-3.83323,8.81453,-1.62502,0.105909,-0.557304,-0.139127,-1.22146,-9.51246,-1.05674,-0.476422,0.64582,-0.0296184,0.165063,9.50882,-2.28555,0.0735552,-0.107224,0.0543157,3.34338,-7.12861,-1.78122,-0.831524,0.935958,-0.177179,4.95029,-0.430246,8.31937,0.00156407,0.0944947,0.0355179,3.99585,5.36463,7.79099,0.403798,0.693477,-1.67769,9.39845,-0.0498252,2.51598,0.0718172,0.127141,-0.357207
0.003,-3.82218,8.83411,-1.59483,0.108027,-0.552118,-0.135777,-1.24429,-9.44748,-1.09886,-0.486517,0.656662,-0.0239247,0.167881,9.50245,-2.27659,0.0719032,-0.109065,0.0545516,3.29629,-7.09545,-1.75029,-0.863784,0.99486,-0.175538,4.92714,-0.393293,8.29898,0.00160225,0.0936931,0.0357044,3.86248,4.9234,7.76307,0.410759,0.691294,-1.73059,9.40425,-0.0326476,2.49837,0.0687298,0.128818,-0.36194
0.004,-3.81113,8.85368,-1.56465,0.110145,-0.546933,-0.132427,-1.26712,-9.38249,-1.14099,-0.496612,0.667505,-0.018231,0.170698,9.49607,-2.26763,0.0702512,-0.110907,0.0547875,3.2492,-7.06229,-1.71935,-0.896044,1.05376,-0.173897,4.90398,-0.35634,8.27858,0.00164044,0.0928915,0.0358908,3.7291,4.48216,7.73515,0.41772,0.689111,-1.78349,9.41004,-0.01547,2.48077,0.0656424,0.130495,-0.366672
0.005,-3.81703,8.85289,-1.55913,0.111304,-0.544065,-0.130434,-1.28,-9.33571,-1.17483,-0.504863,0.678514,-0.0115259,0.162792,9.49085,-2.25735,0.0690668,-0.112491,0.05444,3.17742,-7.03528,-1.68721,-0.926228,1.10376,-0.172289,4.89835,-0.349777,8.28173,0.000350899,0.0927322,0.0343225,3.60195,4.08475,7.7096,0.429598,0.685396,-1.8266,9.40339,0.00309369,2.48755,0.0628614,0.131097,-0.371218
0.006,-3.83649,8.83582,-1.57335,0.111698,-0.543052,-0.129526,-1.28491,-9.30348,-1.20203,-0.511638,0.689658,-0.00401164,0.146307,9.48655,-2.24601,0.0682566,-0.11387,0.0536257,3.08587,-7.01319,-1.6541,-0.954751,1.14662,-0.170708,4.90675,-0.367526,8.30373,-0.00200081,0.0930867,0.0313504,3.47977,3.72241,7.68594,0.445408,0.680455,-1.86188,9.38679,0.0227662,2.51386,0.0603255,0.130838,-0.375617
0.007,-3.85595,8.81874,-1.58757,0.112091,-0.542038,-0.128618,-1.28982,-9.27125,-1.22923,-0.518412,0.700801,0.00350262,0.129823,9.48224,-2.23468,0.0674464,-0.115249,0.0528115,2.99433,-6.9911,-1.62099,-0.983274,1.18949,-0.169127,4.91515,-0.385274,8.32573,-0.00435253,0.0934413,0.0283783,3.35759,3.36006,7.66228,0.461219,0.675515,-1.89717,9.37019,0.0424387,2.54016,0.0577896,0.13058,-0.380015
0.008,-3.87541,8.80166,-1.6018,0.112484,-0.541025,-0.12771,-1.29474,-9.23902,-1.25643,-0.525187,0.711944,0.0110169,0.113338,9.47794,-2.22334,0.0666362,-0.116628,0.0519973,2.90279,-6.96901,-1.58788,-1.0118,1.23236,-0.167545,4.92354,-0.403023,8.34773,-0.00670424,0.0937959,0.0254062,3.23541,2.99771,7.63862,0.477029,0.670575,-1.93245,9.35358,0.0621113,2.56647,0.0552538,0.130322,-0.384414
0.009,-3.89237,8.78683,-1.60846,0.11309,-0.540272,-0.12695,-1.30018,-9.20749,-1.27992,-0.531411,0.722859,0.0186515,0.0976318,9.47417,-2.21375,0.0658624,-0.117994,0.0509786,2.81258,-6.95148,-1.55348,-1.03948,1.27395,-0.166163,4.92912,-0.420635,8.36542,-0.00910197,0.0941279,0.0227383,3.12096,2.65287,7.61728,0.492795,0.665392,-1.96614,9.33856,0.0778432,2.58909,0.0525775,0.130039,-0.388511
