Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0,-7.25077,7.26168,-1.63777,-0.202468,0.548488,-0.563785,3.34019,-12.3217,0.00445817,0.573665,-1.05438,0.212826,-0.585069,9.93008,-2.36941,0.240255,0.222492,-0.606138,1.94738,-13.8895,-4.62865,-0.13804,-1.7413,1.357,6.1478,-2.67307,7.22068,0.0205447,0.105688,0.083605,4.77597,3.70197,10.9838,1.53845,-1.28355,0.863572,10.5035,-4.2878,3.94754,0.0711228,0.0779873,-0.319384
0.001,-7.12145,7.33441,-1.68494,-0.194728,0.523187,-0.570068,3.32896,-12.3351,0.0595703,0.589823,-1.08202,0.208903,-0.604579,9.90365,-2.35712,0.230953,0.201642,-0.592773,2.03463,-13.6931,-4.72862,-0.138194,-1.76783,1.35314,6.17867,-2.56783,7.22814,0.0185882,0.102329,0.0813619,4.88041,4.38844,10.4886,1.56476,-1.27579,0.901277,10.4313,-4.27438,3.95834,0.0792065,0.0881705,-0.29909
0.002,-6.99214,7.40714,-1.73212,-0.186987,0.497886,-0.576351,3.31773,-12.3486,0.114683,0.605982,-1.10966,0.204981,-0.624089,9.87722,-2.34483,0.221652,0.180793,-0.579408,2.12189,-13.4966,-4.82859,-0.138347,-1.79437,1.34927,6.20954,-2.46259,7.2356,0.0166317,0.0989705,0.0791189,4.98484,5.0749,9.99345,1.59108,-1.26803,0.938981,10.3591,-4.26096,3.96913,0.0872902,0.0983537,-0.278796
0.003,-6.86282,7.47987,-1.77929,-0.179247,0.472585,-0.582634,3.3065,-12.3621,0.169795,0.62214,-1.13731,0.201058,-0.643599,9.85079,-2.33255,0.21235,0.159943,-0.566043,2.20914,-13.3002,-4.92856,-0.138501,-1.8209,1.34541,6.2404,-2.35735,7.24306,0.0146752,0.0956115,0.0768758,5.08928,5.76137,9.49826,1.61739,-1.26028,0.976686,10.2869,-4.24754,3.97993,0.0953738,0.108537,-0.258502
0.004,-6.73351,7.55259,-1.82646,-0.171506,0.447284,-0.588917,3.29527,-12.3755,0.224907,0.638298,-1.16495,0.197135,-0.66311,9.82436,-2.32026,0.203048,0.139094,-0.552679,2.29639,-13.1037,-5.02853,-0.138655,-1.84744,1.34155,6.27127,-2.25211,7.25051,0.0127187,0.0922526,0.0746328,5.19372,6.44784,9.00307,1.6437,-1.25252,1.01439,10.2147,-4.23411,3.99073,0.103458,0.11872,-0.238208
0.005,-6.63247,7.65475,-1.86718,-0.162425,0.421261,-0.593144,3.24043,-12.3917,0.285376,0.653969,-1.19395,0.19389,-0.677296,9.78592,-2.32128,0.194687,0.12281,-0.538545,2.37538,-13.0506,-4.90934,-0.129358,-1.88286,1.34328,6.28467,-2.15617,7.26343,0.0160709,0.0902006,0.0726898,5.20164,6.75483,8.91085,1.64943,-1.25759,1.04875,10.1776,-4.21247,4.01333,0.105664,0.122278,-0.217681
0.006,-6.55406,7.78045,-1.90273,-0.15227,0.394659,-0.595727,3.15069,-12.41,0.350131,0.669251,-1.22404,0.191186,-0.687224,9.73787,-2.33294,0.187079,0.11018,-0.523796,2.44775,-13.1121,-4.61483,-0.112499,-1.92541,1.34949,6.28409,-2.06766,7.28072,0.02367,0.0891941,0.070987,5.13235,6.75824,9.141,1.63868,-1.27292,1.08044,10.1686,-4.18424,4.04538,0.103168,0.120537,-0.196968
0.007,-6.47565,7.90615,-1.93827,-0.142116,0.368058,-0.598309,3.06095,-12.4283,0.414886,0.684532,-1.25412,0.188483,-0.697152,9.68982,-2.3446,0.179471,0.0975494,-0.509047,2.52012,-13.1736,-4.32031,-0.095641,-1.96795,1.35569,6.28351,-1.97915,7.29801,0.0312692,0.0881876,0.0692841,5.06305,6.76165,9.37114,1.62794,-1.28825,1.11214,10.1596,-4.15601,4.07743,0.100673,0.118795,-0.176255
0.008,-6.39724,8.03186,-1.97382,-0.131961,0.341457,-0.600892,2.97122,-12.4465,0.479641,0.699813,-1.2842,0.18578,-0.70708,9.64177,-2.35627,0.171862,0.0849189,-0.494297,2.59249,-13.2351,-4.0258,-0.0787824,-2.0105,1.3619,6.28293,-1.89065,7.31529,0.0388683,0.0871811,0.0675813,4.99376,6.76506,9.60129,1.61719,-1.30358,1.14383,10.1505,-4.12778,4.10948,0.098177,0.117054,-0.155542
0.009,-6.31902,8.15334,-2.00668,-0.121871,0.314486,-0.603421,2.8738,-12.4639,0.541203,0.715053,-1.31476,0.182992,-0.711524,9.59694,-2.36589,0.164704,0.073358,-0.47957,2.64438,-13.3095,-3.72977,-0.0608556,-2.05178,1.36773,6.28409,-1.81351,7.33018,0.0464284,0.0861805,0.0661186,4.92999,6.72809,9.80631,1.60561,-1.31932,1.17373,10.1399,-4.10272,4.13431,0.0947095,0.114371,-0.134664
