Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0,-4.38059,8.39612,-0.534757,0.0566418,-0.689221,-0.361459,0.82164,-9.97673,-1.0739,0.0251228,-0.0339456,0.136111,-1.21415,9.3457,-0.454445,0.0900385,-0.164321,0.201947,1.23156,-9.82452,-1.97772,-0.0294821,0.0877192,0.154217,6.29014,-1.30475,7.22395,0.0310146,0.16494,-0.0240782,5.47502,2.66714,8.01294,-0.0515941,-0.045612,-0.010209,8.92887,-1.00678,3.09081,0.109663,0.112493,0.175264
0.001,-4.33734,8.41464,-0.47026,0.0585175,-0.692732,-0.364303,0.838509,-9.95786,-1.07744,0.0234243,-0.0396061,0.135379,-1.27089,9.37146,-0.405691,0.0910841,-0.157931,0.201705,1.23852,-9.8212,-1.97916,-0.0280275,0.0837586,0.154246,6.28159,-1.27218,7.24237,0.0290628,0.16551,-0.0192267,5.49281,2.67357,7.99802,-0.0498454,-0.0461992,-0.0110899,8.9292,-1.01396,3.08603,0.108484,0.109971,0.171096
0.002,-4.29408,8.43316,-0.405763,0.0603932,-0.696243,-0.367147,0.855378,-9.93899,-1.08099,0.0217257,-0.0452666,0.134648,-1.32763,9.39721,-0.356936,0.0921297,-0.151542,0.201464,1.24548,-9.81789,-1.98059,-0.0265729,0.079798,0.154275,6.27303,-1.2396,7.26079,0.0271109,0.166079,-0.0143753,5.5106,2.68,7.9831,-0.0480967,-0.0467864,-0.0119708,8.92953,-1.02114,3.08125,0.107305,0.107448,0.166927
0.003,-4.25082,8.45168,-0.341267,0.0622689,-0.699755,-0.36999,0.872247,-9.92011,-1.08453,0.0200272,-0.0509272,0.133916,-1.38437,9.42296,-0.308182,0.0931752,-0.145152,0.201222,1.25244,-9.81458,-1.98203,-0.0251183,0.0758374,0.154303,6.26448,-1.20703,7.2792,0.0251591,0.166649,-0.00952388,5.52838,2.68643,7.96818,-0.046348,-0.0473736,-0.0128517,8.92985,-1.02833,3.07647,0.106126,0.104926,0.162758
0.004,-4.20757,8.4702,-0.27677,0.0641446,-0.703266,-0.372834,0.889116,-9.90124,-1.08808,0.0183287,-0.0565877,0.133185,-1.44112,9.44872,-0.259428,0.0942208,-0.138762,0.200981,1.2594,-9.81127,-1.98347,-0.0236637,0.0718767,0.154332,6.25593,-1.17446,7.29762,0.0232072,0.167219,-0.00467246,5.54617,2.69286,7.95326,-0.0445994,-0.0479608,-0.0137327,8.93018,-1.03551,3.07168,0.104948,0.102403,0.15859
0.005,-4.17864,8.50315,-0.220493,0.0649551,-0.7064,-0.37477,0.890504,-9.89892,-1.08423,0.0171553,-0.0598124,0.132978,-1.44954,9.4752,-0.226531,0.0941374,-0.13189,0.201317,1.26063,-9.7977,-2.00038,-0.022209,0.067791,0.1534,6.24565,-1.14691,7.32718,0.0205904,0.168159,-0.000161201,5.54335,2.69737,7.94948,-0.0433193,-0.0482175,-0.0150047,8.91948,-1.04329,3.08317,0.103893,0.102079,0.154565
0.006,-4.16117,8.54764,-0.170792,0.0649134,-0.709232,-0.375981,0.879507,-9.90984,-1.07447,0.0164021,-0.0610884,0.133192,-1.41929,9.50227,-0.206321,0.0931509,-0.124633,0.202116,1.25727,-9.77593,-2.02968,-0.0207544,0.0636052,0.151699,6.23398,-1.12338,7.36565,0.0174417,0.169396,0.00407792,5.52405,2.70036,7.9546,-0.042414,-0.0482098,-0.0165897,8.89996,-1.05155,3.10768,0.102939,0.103514,0.150655
0.007,-4.14371,8.59212,-0.121091,0.0648718,-0.712065,-0.377191,0.868511,-9.92076,-1.06471,0.0156488,-0.0623644,0.133405,-1.38905,9.52934,-0.186111,0.0921643,-0.117377,0.202915,1.25392,-9.75417,-2.05897,-0.0192998,0.0594194,0.149999,6.22231,-1.09986,7.40412,0.014293,0.170632,0.00831704,5.50475,2.70335,7.95973,-0.0415088,-0.0482021,-0.0181748,8.88044,-1.05982,3.13218,0.101985,0.104949,0.146745
0.008,-4.12624,8.63661,-0.07139,0.0648301,-0.714897,-0.378402,0.857514,-9.93168,-1.05496,0.0148955,-0.0636403,0.133619,-1.35881,9.5564,-0.1659,0.0911778,-0.11012,0.203714,1.25056,-9.7324,-2.08827,-0.0178452,0.0552336,0.148298,6.21064,-1.07633,7.44259,0.0111442,0.171869,0.0125562,5.48545,2.70634,7.96486,-0.0406036,-0.0481945,-0.0197598,8.86092,-1.06808,3.15669,0.101031,0.106383,0.142835
0.009,-4.11024,8.6826,-0.0253937,0.0644703,-0.716998,-0.379627,0.850157,-9.93547,-1.0433,0.0142164,-0.064934,0.133465,-1.32411,9.58252,-0.146631,0.0904725,-0.102858,0.204607,1.24866,-9.71153,-2.11402,-0.0166719,0.0513966,0.14657,6.19735,-1.0565,7.47992,0.0080281,0.172752,0.0170566,5.46797,2.70948,7.96853,-0.0396253,-0.0481518,-0.0212586,8.84209,-1.07042,3.17594,0.100373,0.107902,0.138957
0.01,-4.106,8.74066,-0.00903635,0.061565,-0.713244,-0.380969,0.871921,-9.88222,-1.01646,0.0141307,-0.0663691,0.130369,-1.25373,9.60101,-0.134894,0.0920174,-0.0955641,0.20625,1.25838,-9.6978,-2.11148,-0.0177492,0.0503497,0.144626,6.17116,-1.06621,7.50813,0.00517268,0.170805,0.0236473,5.46509,2.71387,7.96064,-0.038062,-0.0478294,-0.0220676,8.82876,-1.02532,3.1531,0.102083,0.110094,0.135341
0.011,-4.10176,8.79872,0.00732104,0.0586597,-0.709491,-0.38231,0.893684,-9.82896,-0.989617,0.014045,-0.0678042,0.127272,-1.18334,9.61951,-0.123156,0.0935623,-0.0882698,0.207893,1.26811,-9.68408,-2.10894,-0.0188266,0.0493028,0.142683,6.14496,-1.07592,7.53633,0.00231727,0.168858,0.0302381,5.4622,2.71826,7.95275,-0.0364987,-0.047507,-0.0228765,8.81544,-0.980227,3.13027,0.103794,0.112287,0.131725
0.012,-4.09752,8.85678,0.0236784,0.0557545,-0.705737,-0.383652,0.915448,-9.77571,-0.962775,0.0139593,-0.0692393,0.124175,-1.11296,9.638,-0.111418,0.0951072,-0.0809755,0.209537,1.27783,-9.67036,-2.1064,-0.0199039,0.0482559,0.14074,6.11876,-1.08563,7.56454,-0.000538145,0.166912,0.0368289,5.45931,2.72264,7.94486,-0.0349355,-0.0471846,-0.0236855,8.80211,-0.935131,3.10743,0.105505,0.114479,0.128109
