Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0,4.13935,10.9483,-2.39749,0.44398,-0.309772,0.319488,3.38699,-20.7089,-6.63261,-0.410199,0.848884,0.212546,0.334518,10.2618,-3.17275,-0.803242,-0.503597,-0.352112,12.279,-12.9988,-0.954247,-0.422854,-0.0433519,-0.626866,6.48119,-1.8965,8.76188,-0.218674,-0.314939,-0.0945591,-7.85156,-1.91851,13.3568,0.155188,0.0583426,0.177537,11.8398,-3.74868,4.28728,0.0930873,-0.267484,0.366289
0.001,4.24608,10.9656,-2.40445,0.484728,-0.278243,0.330817,3.5229,-20.4994,-5.75817,-0.134112,0.989421,0.112002,0.421971,10.292,-3.14423,-0.816593,-0.491371,-0.370313,11.5146,-12.5433,-0.355705,-0.415432,-0.183367,-0.624135,6.48218,-2.00209,8.74167,-0.193315,-0.314627,-0.0878936,-6.87129,-2.41919,12.6694,0.172566,0.0453355,0.110435,11.5493,-3.71783,4.17456,0.101998,-0.239077,0.371207
0.002,4.35282,10.9828,-2.41141,0.525476,-0.246713,0.342147,3.65882,-20.2899,-4.88373,0.141975,1.12996,0.0114586,0.509423,10.3222,-3.11571,-0.829944,-0.479145,-0.388515,10.7503,-12.0879,0.242838,-0.408009,-0.323382,-0.621404,6.48317,-2.10769,8.72146,-0.167957,-0.314314,-0.081228,-5.89101,-2.91987,11.982,0.189944,0.0323284,0.0433331,11.2588,-3.68697,4.06185,0.110908,-0.210671,0.376124
0.003,4.45956,11,-2.41837,0.566223,-0.215184,0.353476,3.79473,-20.0804,-4.0093,0.418062,1.2705,-0.0890851,0.596875,10.3523,-3.08719,-0.843295,-0.466919,-0.406716,9.98595,-11.6325,0.841381,-0.400587,-0.463397,-0.618673,6.48416,-2.21328,8.70125,-0.142598,-0.314002,-0.0745625,-4.91073,-3.42056,11.2946,0.207321,0.0193214,-0.023769,10.9684,-3.65611,3.94913,0.119819,-0.182265,0.381041
0.004,4.56629,11.0172,-2.42533,0.606971,-0.183655,0.364805,3.93065,-19.8709,-3.13486,0.694149,1.41103,-0.189629,0.684327,10.3825,-3.05867,-0.856646,-0.454693,-0.424917,9.2216,-11.177,1.43992,-0.393165,-0.603412,-0.615942,6.48516,-2.31888,8.68104,-0.117239,-0.313689,-0.0678969,-3.93046,-3.92124,10.6072,0.224699,0.00631429,-0.0908711,10.6779,-3.62526,3.83642,0.128729,-0.153858,0.385959
0.005,4.64577,11.0266,-2.41123,0.652827,-0.158962,0.374268,4.077,-19.1819,-2.36229,0.920521,1.49227,-0.278121,0.775608,10.3885,-3.02725,-0.869032,-0.440655,-0.441715,8.08383,-10.751,1.53525,-0.405636,-0.66763,-0.593604,6.45598,-2.40259,8.67083,-0.0896421,-0.313808,-0.0606724,-2.42561,-3.86606,9.97558,0.221354,0.0130437,-0.145264,10.3861,-3.60068,3.74737,0.142958,-0.123298,0.397838
0.006,4.70345,11.0297,-2.38027,0.70277,-0.139737,0.382238,4.23171,-18.1094,-1.67121,1.10712,1.52606,-0.356972,0.869951,10.3753,-2.99351,-0.880645,-0.425166,-0.457391,6.64732,-10.3485,1.22802,-0.434023,-0.67121,-0.555581,6.40266,-2.4688,8.66861,-0.0602551,-0.314271,-0.0530007,-0.501107,-3.3662,9.38849,0.201429,0.0355623,-0.189491,10.0933,-3.58113,3.67726,0.161442,-0.0910129,0.415287
0.007,4.76114,11.0328,-2.34931,0.752713,-0.120512,0.390209,4.38642,-17.0368,-0.980131,1.29372,1.55985,-0.435823,0.964294,10.3621,-2.95977,-0.892258,-0.409677,-0.473068,5.2108,-9.94596,0.920781,-0.462409,-0.67479,-0.517558,6.34935,-2.53501,8.6664,-0.0308681,-0.314735,-0.0453291,1.4234,-2.86634,8.80141,0.181504,0.0580809,-0.233717,9.80042,-3.56157,3.60715,0.179926,-0.0587283,0.432737
0.008,4.81882,11.0359,-2.31835,0.802656,-0.101287,0.398179,4.54113,-15.9643,-0.289053,1.48032,1.59364,-0.514674,1.05864,10.3489,-2.92602,-0.903872,-0.394188,-0.488744,3.77429,-9.54344,0.613544,-0.490796,-0.67837,-0.479534,6.29603,-2.60122,8.66418,-0.00148113,-0.315199,-0.0376574,3.3479,-2.36648,8.21432,0.16158,0.0805995,-0.277943,9.50756,-3.54202,3.53704,0.19841,-0.0264436,0.450186
0.009,4.8621,11.0398,-2.28313,0.849841,-0.0815965,0.405975,4.69445,-14.8634,0.351924,1.64841,1.61944,-0.585194,1.15433,10.3338,-2.89182,-0.914906,-0.378622,-0.504532,2.37805,-9.17957,0.290151,-0.518968,-0.6695,-0.4404,6.23587,-2.66398,8.6637,0.0283781,-0.315899,-0.0305942,5.22697,-1.82964,7.67324,0.142028,0.103564,-0.315037,9.22855,-3.52301,3.47104,0.21694,0.00501397,0.467787
