Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.027,0.729599,9.29143,-2.96731,-0.0229232,-0.797979,-0.0504584,-6.00893,-13.4779,-4.38382,-0.830421,6.45719,-1.37464,14.598,3.66429,2.7949,-1.80118,-0.447521,-6.56793,5.94254,-3.01916,7.33678,-0.211935,-0.0925194,0.1207,8.62442,-0.681716,4.29236,-0.643661,-0.00652691,-0.50154,1.3559,9.457,-2.10185,-0.105796,-0.275789,-0.0535251,-1.69462,-9.8126,0.127864,0.109317,3.14256,0.301663
0.028,0.703994,9.31159,-2.97568,-0.0253381,-0.796887,-0.0526559,-6.13656,-13.5229,-4.41168,-0.813784,6.41775,-1.36335,14.5922,3.57664,2.79618,-1.80654,-0.481963,-6.55285,5.94334,-3.0052,7.34005,-0.211935,-0.0954911,0.122818,8.60824,-0.693266,4.32067,-0.653794,-0.00865807,-0.497545,1.34839,9.45133,-2.10259,-0.105018,-0.273268,-0.0512982,-1.64899,-9.83773,0.101954,0.105947,3.137,0.307281
0.029,0.678389,9.33174,-2.98406,-0.027753,-0.795795,-0.0548534,-6.26419,-13.5679,-4.43954,-0.797147,6.37831,-1.35205,14.5864,3.48898,2.79746,-1.81191,-0.516405,-6.53778,5.94414,-2.99125,7.34331,-0.211935,-0.0984628,0.124935,8.59207,-0.704815,4.34899,-0.663927,-0.0107892,-0.49355,1.34089,9.44566,-2.10332,-0.104241,-0.270747,-0.0490712,-1.60337,-9.86286,0.0760443,0.102577,3.13143,0.312899
0.03,0.652784,9.3519,-2.99243,-0.0301679,-0.794704,-0.0570509,-6.39182,-13.6129,-4.4674,-0.780511,6.33886,-1.34076,14.5806,3.40133,2.79874,-1.81727,-0.550848,-6.52271,5.94495,-2.9773,7.34657,-0.211935,-0.101435,0.127053,8.57589,-0.716365,4.3773,-0.67406,-0.0129204,-0.489555,1.33338,9.43999,-2.10406,-0.103464,-0.268226,-0.0468443,-1.55774,-9.88798,0.0501345,0.0992077,3.12586,0.318516
0.031,0.627179,9.37206,-3.00081,-0.0325828,-0.793612,-0.0592484,-6.51944,-13.6579,-4.49526,-0.763874,6.29942,-1.32946,14.5748,3.31367,2.80002,-1.82264,-0.58529,-6.50763,5.94575,-2.96335,7.34984,-0.211935,-0.104406,0.12917,8.55972,-0.727915,4.40561,-0.684193,-0.0150515,-0.48556,1.32587,9.43432,-2.10479,-0.102686,-0.265705,-0.0446174,-1.51211,-9.91311,0.0242247,0.095838,3.1203,0.324134
0.032,0.633494,9.35075,-2.98566,-0.0333078,-0.789875,-0.0599459,-6.6256,-13.7037,-4.55003,-0.7481,6.2539,-1.32243,14.5954,3.23892,2.7876,-1.823,-0.617636,-6.48791,5.94651,-2.90788,7.34918,-0.21295,-0.10871,0.130569,8.5484,-0.734583,4.40424,-0.690016,-0.0164131,-0.480729,1.29124,9.43397,-2.11643,-0.103734,-0.266138,-0.0435969,-1.49712,-9.94251,-0.0219832,0.093309,3.11393,0.331486
0.033,0.6438,9.32427,-2.96757,-0.0338215,-0.785807,-0.0604559,-6.72907,-13.7497,-4.60816,-0.732435,6.20761,-1.31593,14.6192,3.16578,2.77347,-1.82274,-0.649721,-6.46761,5.94726,-2.84722,7.34804,-0.214092,-0.113181,0.131879,8.53768,-0.740641,4.39916,-0.6953,-0.0176784,-0.475793,1.25322,9.43427,-2.12942,-0.105009,-0.26694,-0.0427272,-1.48595,-9.97245,-0.0707284,0.0908851,3.10746,0.339054
0.034,0.654105,9.29778,-2.94948,-0.0343352,-0.781739,-0.060966,-6.83254,-13.7956,-4.6663,-0.716769,6.16132,-1.30943,14.6431,3.09264,2.75935,-1.82248,-0.681805,-6.4473,5.94801,-2.78656,7.3469,-0.215234,-0.117651,0.133188,8.52697,-0.7467,4.39408,-0.700584,-0.0189438,-0.470857,1.2152,9.43457,-2.14241,-0.106285,-0.267742,-0.0418575,-1.47478,-10.0024,-0.119474,0.0884612,3.101,0.346623
0.035,0.664411,9.2713,-2.93139,-0.0348489,-0.777671,-0.061476,-6.93601,-13.8416,-4.72443,-0.701104,6.11503,-1.30293,14.667,3.0195,2.74522,-1.82222,-0.71389,-6.427,5.94876,-2.7259,7.34576,-0.216376,-0.122121,0.134497,8.51625,-0.752758,4.389,-0.705868,-0.0202091,-0.465921,1.17718,9.43488,-2.1554,-0.10756,-0.268544,-0.0409878,-1.46361,-10.0323,-0.168219,0.0860373,3.09453,0.354191
0.036,0.674096,9.24416,-2.91498,-0.035452,-0.774769,-0.0628356,-7.03228,-13.8393,-4.79163,-0.686885,6.0666,-1.29821,14.7035,2.95151,2.73264,-1.82246,-0.743459,-6.40407,5.96062,-2.67548,7.34227,-0.218596,-0.124722,0.136458,8.51049,-0.764154,4.38176,-0.711844,-0.0217076,-0.461864,1.14972,9.43616,-2.15975,-0.110507,-0.270124,-0.0398245,-1.43728,-10.0684,-0.14883,0.0884683,3.08111,0.362723
0.037,0.683006,9.21622,-2.9007,-0.0361669,-0.773325,-0.0652574,-7.11954,-13.7768,-4.87017,-0.674474,6.01549,-1.29571,14.7559,2.88995,2.72202,-1.82333,-0.769882,-6.37785,5.98636,-2.63785,7.33583,-0.222164,-0.124987,0.139233,8.51093,-0.782222,4.37182,-0.718686,-0.0234977,-0.458905,1.13546,9.43866,-2.15329,-0.115544,-0.272677,-0.038294,-1.39199,-10.1123,-0.0442732,0.0969679,3.059,0.37246
0.038,0.691915,9.18827,-2.88641,-0.0368818,-0.771881,-0.0676791,-7.20679,-13.7143,-4.9487,-0.662063,5.96438,-1.29321,14.8082,2.82839,2.71139,-1.8242,-0.796306,-6.35163,6.01211,-2.60022,7.32939,-0.225731,-0.125251,0.142007,8.51136,-0.80029,4.36188,-0.725528,-0.0252877,-0.455947,1.12119,9.44116,-2.14683,-0.12058,-0.275229,-0.0367636,-1.3467,-10.1562,0.0602833,0.105468,3.03688,0.382196
0.039,0.700824,9.16033,-2.87212,-0.0375966,-0.770437,-0.0701008,-7.29405,-13.6517,-5.02724,-0.649652,5.91327,-1.29071,14.8606,2.76683,2.70076,-1.82507,-0.82273,-6.32541,6.03785,-2.56259,7.32296,-0.229299,-0.125515,0.144782,8.5118,-0.818359,4.35194,-0.732371,-0.0270777,-0.452988,1.10693,9.44366,-2.14037,-0.125617,-0.277782,-0.0352332,-1.30141,-10.2001,0.16484,0.113967,3.01476,0.391933
0.04,0.709734,9.13238,-2.85783,-0.0383115,-0.768993,-0.0725225,-7.38131,-13.5892,-5.10578,-0.637242,5.86216,-1.28821,14.9129,2.70527,2.69013,-1.82594,-0.849154,-6.29918,6.0636,-2.52497,7.31652,-0.232867,-0.12578,0.147557,8.51224,-0.836427,4.342,-0.739213,-0.0288678,-0.450029,1.09267,9.44616,-2.13391,-0.130653,-0.280335,-0.0337028,-1.25613,-10.244,0.269396,0.122467,2.99265,0.40167
0.041,0.75384,9.16989,-2.82315,-0.0371763,-0.771581,-0.0768466,-7.45352,-13.4853,-5.17528,-0.630794,5.80803,-1.28169,14.9901,2.65467,2.66157,-1.82709,-0.869612,-6.25881,6.07451,-2.54885,7.30207,-0.233633,-0.127092,0.147904,8.49226,-0.820096,4.34941,-0.745742,-0.0312801,-0.447008,1.08324,9.48977,-2.10019,-0.133827,-0.27928,-0.0346145,-1.22034,-10.2724,0.126879,0.112775,2.98738,0.417339
0.042,0.797946,9.2074,-2.78846,-0.0360411,-0.774168,-0.0811707,-7.52574,-13.3815,-5.24477,-0.624347,5.7539,-1.27517,15.0673,2.60408,2.63302,-1.82825,-0.89007,-6.21843,6.08541,-2.57273,7.28762,-0.2344,-0.128405,0.148252,8.47227,-0.803765,4.35682,-0.752272,-0.0336925,-0.443988,1.0738,9.53338,-2.06647,-0.137001,-0.278226,-0.0355261,-1.18456,-10.3007,-0.0156378,0.103084,2.98211,0.433009
0.043,0.842052,9.2449,-2.75377,-0.0349058,-0.776756,-0.0854947,-7.59795,-13.2776,-5.31427,-0.6179,5.69977,-1.26865,15.1445,2.55348,2.60446,-1.8294,-0.910529,-6.17805,6.09632,-2.59661,7.27316,-0.235166,-0.129717,0.148599,8.45229,-0.787434,4.36423,-0.758802,-0.0361049,-0.440967,1.06437,9.57698,-2.03275,-0.140174,-0.277171,-0.0364378,-1.14877,-10.3291,-0.158155,0.093392,2.97685,0.448678
0.044,0.886158,9.28241,-2.71909,-0.0337706,-0.779344,-0.0898188,-7.67017,-13.1738,-5.38377,-0.611452,5.64564,-1.26213,15.2217,2.50289,2.5759,-1.83056,-0.930987,-6.13768,6.10723,-2.6205,7.25871,-0.235933,-0.13103,0.148946,8.43231,-0.771103,4.37164,-0.765332,-0.0385173,-0.437947,1.05494,9.62059,-1.99903,-0.143348,-0.276117,-0.0373495,-1.11299,-10.3575,-0.300672,0.0837003,2.97158,0.464347
0.045,0.911777,9.29934,-2.72699,-0.0352107,-0.779249,-0.0929477,-7.72871,-13.0766,-5.45906,-0.603831,5.58946,-1.25649,15.2845,2.45165,2.53548,-1.83321,-0.948909,-6.08893,6.10994,-2.64975,7.25006,-0.23629,-0.132706,0.149615,8.42727,-0.777809,4.37376,-0.770897,-0.0409712,-0.435179,1.06444,9.62164,-1.95396,-0.146231,-0.276531,-0.0372566,-1.09743,-10.367,-0.346088,0.0781881,2.96457,0.477372
0.046,0.922606,9.29982,-2.76895,-0.0387111,-0.777008,-0.0951204,-7.7763,-12.9849,-5.53897,-0.595269,5.53164,-1.25156,15.3358,2.39991,2.48557,-1.83705,-0.964803,-6.03349,6.10608,-2.6833,7.24604,-0.23632,-0.134672,0.150543,8.43419,-0.802944,4.37165,-0.775692,-0.0434582,-0.432612,1.08908,9.58864,-1.8998,-0.14888,-0.27812,-0.03636,-1.09806,-10.3614,-0.313822,0.0760193,2.95615,0.488281
0.047,0.933436,9.3003,-2.81092,-0.0422115,-0.774766,-0.0972932,-7.8239,-12.8931,-5.61889,-0.586708,5.47382,-1.24663,15.3872,2.34816,2.43567,-1.84089,-0.980697,-5.97805,6.10223,-2.71686,7.24202,-0.236349,-0.136638,0.15147,8.44111,-0.82808,4.36954,-0.780486,-0.0459453,-0.430046,1.11373,9.55564,-1.84565,-0.15153,-0.279709,-0.0354634,-1.09868,-10.3559,-0.281557,0.0738505,2.94774,0.49919
0.048,0.944265,9.30078,-2.85289,-0.0457119,-0.772525,-0.0994659,-7.8715,-12.8014,-5.69881,-0.578147,5.416,-1.2417,15.4385,2.29642,2.38576,-1.84473,-0.996591,-5.92261,6.09837,-2.75041,7.23801,-0.236379,-0.138604,0.152397,8.44804,-0.853216,4.36744,-0.78528,-0.0484323,-0.427479,1.13837,9.52264,-1.79149,-0.154179,-0.281298,-0.0345668,-1.09931,-10.3504,-0.249292,0.0716818,2.93933,0.5101
0.049,0.954833,9.30323,-2.88831,-0.0486629,-0.770017,-0.101617,-7.91521,-12.7061,-5.7762,-0.570257,5.35771,-1.23623,15.4824,2.24612,2.33613,-1.84874,-1.01222,-5.8656,6.09363,-2.77916,7.23743,-0.236601,-0.140497,0.153498,8.45744,-0.875844,4.36125,-0.790225,-0.0510232,-0.42461,1.16116,9.4931,-1.74688,-0.156342,-0.282914,-0.033712,-1.09809,-10.3464,-0.225133,0.0691974,2.93101,0.521069
0.05,0.963306,9.3215,-2.87128,-0.047219,-0.765382,-0.103598,-7.92786,-12.5823,-5.83341,-0.567734,5.29566,-1.22652,15.4666,2.20745,2.28872,-1.85414,-1.02575,-5.79602,6.08179,-2.76944,7.2644,-0.238357,-0.141803,0.155981,8.48675,-0.878406,4.32242,-0.796375,-0.0544445,-0.419315,1.16912,9.49117,-1.77862,-0.154614,-0.28474,-0.033192,-1.08219,-10.3549,-0.265831,0.0641884,2.92349,0.532519
0.051,0.971779,9.33977,-2.85426,-0.0457751,-0.760747,-0.105578,-7.9405,-12.4585,-5.89062,-0.565211,5.23361,-1.2168,15.4508,2.16877,2.2413,-1.85954,-1.03928,-5.72644,6.06995,-2.75973,7.29136,-0.240114,-0.143109,0.158465,8.51605,-0.880968,4.2836,-0.802525,-0.0578659,-0.41402,1.17707,9.48923,-1.81036,-0.152886,-0.286566,-0.0326719,-1.06628,-10.3635,-0.306528,0.0591794,2.91597,0.543969
0.052,0.980251,9.35804,-2.83723,-0.0443311,-0.756112,-0.107559,-7.95314,-12.3348,-5.94783,-0.562688,5.17156,-1.20709,15.4349,2.13009,2.19388,-1.86494,-1.05282,-5.65686,6.05811,-2.75002,7.31833,-0.241871,-0.144414,0.160948,8.54535,-0.88353,4.24478,-0.808675,-0.0612873,-0.408725,1.18502,9.4873,-1.8421,-0.151158,-0.288392,-0.0321518,-1.05038,-10.372,-0.347226,0.0541704,2.90845,0.555419
0.053,0.988724,9.37631,-2.82021,-0.0428872,-0.751477,-0.109539,-7.96579,-12.211,-6.00504,-0.560166,5.10951,-1.19737,15.4191,2.09142,2.14647,-1.87033,-1.06635,-5.58728,6.04626,-2.74031,7.34529,-0.243628,-0.14572,0.163432,8.57466,-0.886092,4.20596,-0.814826,-0.0647086,-0.40343,1.19298,9.48537,-1.87384,-0.14943,-0.290218,-0.0316318,-1.03447,-10.3805,-0.387924,0.0491614,2.90092,0.566869
