Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0,2.61696,9.20865,-2.00128,0.00241278,-1.46146,-0.542933,-28.9477,-11.8768,-2.77471,-1.28493,1.82071,-2.32287,33.3549,-6.77569,-16.7529,1.67193,1.04851,-2.98907,5.64245,-2.07111,9.46981,-0.661146,-0.72154,-0.761621,8.30569,-0.820481,3.98996,-0.870845,-0.300972,-0.80307,-0.490405,11.885,-1.47437,-0.508023,-1.33746,-1.58208,17.418,-11.6388,0.318283,-1.31283,6.55855,0.293
0.001,2.76704,9.26859,-1.95302,-0.00253719,-1.48177,-0.532037,-28.7534,-11.5578,-2.33068,-1.25981,1.59294,-2.21608,32.7607,-7.33474,-16.9638,1.64096,0.910477,-2.90365,5.59781,-1.99611,9.52374,-0.656689,-0.751188,-0.761806,8.30841,-0.81251,4.00169,-0.851435,-0.292467,-0.803024,-0.553703,11.967,-1.37155,-0.514013,-1.34901,-1.59242,15.5306,-11.2542,0.570365,-1.1842,6.23579,0.286178
0.002,2.91711,9.32853,-1.90475,-0.00748717,-1.50208,-0.52114,-28.5591,-11.2387,-1.88666,-1.2347,1.36518,-2.1093,32.1665,-7.8938,-17.1747,1.60999,0.772444,-2.81823,5.55316,-1.9211,9.57768,-0.652231,-0.780837,-0.761991,8.31113,-0.80454,4.01341,-0.832025,-0.283962,-0.802978,-0.617,12.0489,-1.26873,-0.520002,-1.36056,-1.60276,13.6432,-10.8696,0.822447,-1.05557,5.91303,0.279356
0.003,3.06719,9.38846,-1.85648,-0.0124371,-1.5224,-0.510244,-28.3649,-10.9197,-1.44263,-1.20958,1.13741,-2.00251,31.5723,-8.45285,-17.3855,1.57902,0.634411,-2.73281,5.50852,-1.84609,9.63161,-0.647773,-0.810486,-0.762176,8.31385,-0.796569,4.02513,-0.812616,-0.275457,-0.802932,-0.680297,12.1309,-1.16592,-0.525991,-1.37211,-1.6131,11.7559,-10.4849,1.07453,-0.92694,5.59026,0.272534
0.004,3.21727,9.4484,-1.80822,-0.0173871,-1.54271,-0.499347,-28.1706,-10.6007,-0.998608,-1.18447,0.909642,-1.89573,30.9781,-9.0119,-17.5964,1.54805,0.496378,-2.64739,5.46387,-1.77108,9.68555,-0.643315,-0.840135,-0.762362,8.31657,-0.788599,4.03685,-0.793206,-0.266952,-0.802886,-0.743594,12.2129,-1.0631,-0.531981,-1.38365,-1.62344,9.86847,-10.1003,1.32661,-0.798308,5.2675,0.265712
0.005,3.34504,9.50759,-1.74639,-0.0234346,-1.56199,-0.488612,-28.2446,-10.4278,-0.948703,-1.15752,0.732596,-1.77795,30.6498,-9.49083,-17.7958,1.53315,0.355162,-2.57777,5.4152,-1.70492,9.74416,-0.638097,-0.871217,-0.759436,8.33425,-0.779944,4.05279,-0.776306,-0.259596,-0.802617,-0.774385,12.2905,-0.920012,-0.537146,-1.39438,-1.63576,7.95522,-9.74072,0.748237,-0.686279,4.98268,0.221808
0.006,3.45495,9.56619,-1.67371,-0.0303602,-1.58044,-0.478005,-28.5332,-10.3719,-1.21409,-1.12911,0.596128,-1.65138,30.5342,-9.90566,-17.9859,1.5311,0.211399,-2.52077,5.36331,-1.64583,9.80651,-0.632272,-0.903445,-0.754022,8.36388,-0.770742,4.07209,-0.761415,-0.25316,-0.802171,-0.77917,12.3645,-0.74471,-0.541651,-1.40444,-1.64967,6.02129,-9.40114,-0.4945,-0.587532,4.72823,0.148239
0.007,3.56486,9.62478,-1.60102,-0.0372858,-1.5989,-0.467399,-28.8218,-10.316,-1.47948,-1.1007,0.459659,-1.5248,30.4186,-10.3205,-18.1761,1.52906,0.067636,-2.46378,5.31141,-1.58675,9.86886,-0.626446,-0.935673,-0.748608,8.39352,-0.76154,4.0914,-0.746524,-0.246723,-0.801724,-0.783955,12.4386,-0.569409,-0.546157,-1.4145,-1.66358,4.08735,-9.06157,-1.73724,-0.488786,4.47377,0.0746704
0.008,3.67478,9.68338,-1.52834,-0.0442113,-1.61735,-0.456792,-29.1104,-10.2601,-1.74487,-1.07229,0.32319,-1.39823,30.303,-10.7353,-18.3662,1.52702,-0.076127,-2.40678,5.25952,-1.52766,9.93121,-0.620621,-0.967902,-0.743194,8.42315,-0.752337,4.11071,-0.731633,-0.240287,-0.801277,-0.78874,12.5127,-0.394107,-0.550662,-1.42457,-1.67749,2.15342,-8.72199,-2.97998,-0.390039,4.21931,0.00110158
0.009,3.78402,9.74075,-1.45363,-0.051264,-1.63554,-0.446586,-29.3896,-10.235,-1.99424,-1.04211,0.192788,-1.27014,30.2232,-11.1449,-18.5416,1.52876,-0.217702,-2.35244,5.20793,-1.46801,9.99269,-0.614904,-1.00031,-0.737453,8.45172,-0.738916,4.12647,-0.717483,-0.234017,-0.800697,-0.790903,12.5867,-0.224967,-0.555033,-1.43452,-1.69123,0.292988,-8.37192,-4.20166,-0.297648,3.97248,-0.073056
0.01,3.88785,9.78831,-1.36269,-0.0593332,-1.65158,-0.43959,-29.5938,-10.4561,-2.11545,-0.99779,0.110917,-1.12988,30.4288,-11.513,-18.5987,1.56075,-0.341778,-2.3193,5.15881,-1.40387,10.0471,-0.61006,-1.03414,-0.729093,8.47171,-0.691745,4.11385,-0.709264,-0.229085,-0.799048,-0.77209,12.6604,-0.105113,-0.55832,-1.44358,-1.7036,-0.979362,-7.93788,-5.25489,-0.2561,3.78673,-0.151924
0.011,3.99168,9.83587,-1.27174,-0.0674025,-1.66763,-0.432593,-29.7979,-10.6773,-2.23665,-0.953472,0.0290466,-0.989624,30.6344,-11.881,-18.6558,1.59275,-0.465854,-2.28616,5.10969,-1.33973,10.1016,-0.605215,-1.06798,-0.720733,8.49171,-0.644574,4.10124,-0.701046,-0.224153,-0.797399,-0.753277,12.7342,0.0147411,-0.561607,-1.45264,-1.71597,-2.25171,-7.50384,-6.30812,-0.214552,3.60098,-0.230791
0.012,4.09551,9.88343,-1.1808,-0.0754718,-1.68367,-0.425596,-30.0021,-10.8985,-2.35785,-0.909154,-0.0528241,-0.849366,30.84,-12.249,-18.7128,1.62474,-0.589929,-2.25302,5.06057,-1.27558,10.1561,-0.600371,-1.10181,-0.712372,8.5117,-0.597403,4.08862,-0.692827,-0.219221,-0.795751,-0.734464,12.8079,0.134595,-0.564894,-1.46169,-1.72835,-3.52406,-7.0698,-7.36135,-0.173004,3.41522,-0.309659
0.013,4.19934,9.93099,-1.08985,-0.083541,-1.69972,-0.4186,-30.2063,-11.1196,-2.47906,-0.864836,-0.134695,-0.709109,31.0456,-12.6171,-18.7699,1.65674,-0.714005,-2.21988,5.01145,-1.21144,10.2105,-0.595526,-1.13565,-0.704012,8.5317,-0.550232,4.076,-0.684609,-0.214288,-0.794102,-0.715652,12.8817,0.254449,-0.568181,-1.47075,-1.74072,-4.79641,-6.63576,-8.41458,-0.131456,3.22947,-0.388527
0.014,4.26894,9.97327,-1.00847,-0.0923071,-1.71308,-0.415738,-30.1575,-11.4387,-2.41683,-0.81032,-0.218104,-0.575027,31.2852,-12.9782,-18.7025,1.65171,-0.805382,-2.18987,4.95638,-1.22014,10.2324,-0.589205,-1.16923,-0.698158,8.54833,-0.499113,4.04925,-0.681942,-0.206582,-0.791787,-0.718775,12.9337,0.337409,-0.572515,-1.4846,-1.7539,-5.54028,-6.28319,-8.9686,-0.107868,3.06816,-0.453448
0.015,4.32141,10.0129,-0.93187,-0.101422,-1.72509,-0.414943,-29.9822,-11.8068,-2.26289,-0.750706,-0.302284,-0.444032,31.5418,-13.3359,-18.5729,1.62817,-0.880411,-2.16142,4.89835,-1.26527,10.238,-0.582145,-1.2027,-0.693556,8.56328,-0.446019,4.01543,-0.682052,-0.197489,-0.789139,-0.732866,12.9748,0.401922,-0.577374,-1.50083,-1.76749,-6.01991,-5.97134,-9.27301,-0.0932604,2.91906,-0.511396
0.016,4.37389,10.0525,-0.855268,-0.110536,-1.7371,-0.414149,-29.8068,-12.1749,-2.10895,-0.691091,-0.386463,-0.313037,31.7983,-13.6937,-18.4433,1.60463,-0.95544,-2.13297,4.84031,-1.3104,10.2436,-0.575086,-1.23616,-0.688954,8.57824,-0.392926,3.9816,-0.682161,-0.188396,-0.786491,-0.746958,13.0158,0.466435,-0.582232,-1.51707,-1.78107,-6.49954,-5.65949,-9.57743,-0.0786525,2.76996,-0.569344
0.017,4.42636,10.0922,-0.778666,-0.11965,-1.74911,-0.413355,-29.6315,-12.543,-1.955,-0.631477,-0.470642,-0.182043,32.0548,-14.0514,-18.3137,1.58108,-1.03047,-2.10452,4.78228,-1.35553,10.2492,-0.568027,-1.26962,-0.684352,8.59319,-0.339832,3.94778,-0.682271,-0.179302,-0.783843,-0.761049,13.0569,0.530949,-0.587091,-1.53331,-1.79466,-6.97916,-5.34765,-9.88184,-0.0640447,2.62087,-0.627291
0.018,4.47764,10.1277,-0.702815,-0.128955,-1.75975,-0.412782,-29.42,-12.8845,-1.8312,-0.573806,-0.55098,-0.0557784,32.2901,-14.356,-18.1505,1.53345,-1.09613,-2.07114,4.74685,-1.41386,10.2584,-0.559533,-1.30356,-0.680109,8.6076,-0.286771,3.91346,-0.683486,-0.168753,-0.78111,-0.763343,13.0962,0.593515,-0.592479,-1.55028,-1.80862,-7.33395,-5.12136,-9.99411,-0.0490164,2.48007,-0.680749
0.019,4.52472,10.1488,-0.629595,-0.138926,-1.76562,-0.412984,-29.0819,-13.1332,-1.81287,-0.522938,-0.617874,0.0539299,32.4511,-14.4745,-17.8703,1.40147,-1.12903,-2.0205,4.79056,-1.51839,10.2801,-0.546017,-1.33918,-0.677122,8.6201,-0.233819,3.87741,-0.688572,-0.153108,-0.778079,-0.724346,13.1292,0.649266,-0.59972,-1.56982,-1.82391,-7.25177,-5.19453,-9.4339,-0.0325165,2.3683,-0.718491
0.02,4.57179,10.17,-0.556374,-0.148897,-1.77149,-0.413186,-28.7439,-13.3818,-1.79455,-0.472069,-0.684768,0.163638,32.612,-14.5931,-17.59,1.2695,-1.16192,-1.96986,4.83426,-1.62293,10.3018,-0.532502,-1.3748,-0.674136,8.6326,-0.180868,3.84135,-0.693657,-0.137462,-0.775048,-0.685349,13.1623,0.705017,-0.606961,-1.58936,-1.83921,-7.16959,-5.2677,-8.87369,-0.0160167,2.25653,-0.756234
0.021,4.61887,10.1911,-0.483154,-0.158867,-1.77735,-0.413389,-28.4058,-13.6304,-1.77623,-0.421201,-0.751662,0.273347,32.7729,-14.7116,-17.3097,1.13753,-1.19482,-1.91922,4.87797,-1.72747,10.3235,-0.518987,-1.41043,-0.67115,8.64509,-0.127917,3.8053,-0.698743,-0.121817,-0.772017,-0.646352,13.1953,0.760769,-0.614202,-1.6089,-1.8545,-7.08741,-5.34087,-8.31348,0.000483172,2.14476,-0.793976
0.022,4.66595,10.2123,-0.409933,-0.168838,-1.78322,-0.413591,-28.0677,-13.8791,-1.7579,-0.370333,-0.818556,0.383055,32.9339,-14.8301,-17.0295,1.00556,-1.22772,-1.86858,4.92168,-1.83201,10.3452,-0.505472,-1.44605,-0.668163,8.65759,-0.0749652,3.76924,-0.703828,-0.106171,-0.768987,-0.607355,13.2284,0.81652,-0.621444,-1.62845,-1.86979,-7.00523,-5.41405,-7.75327,0.016983,2.03299,-0.831718
0.023,4.70283,10.2306,-0.34017,-0.182508,-1.7854,-0.412091,-27.6326,-13.9205,-1.84014,-0.339122,-0.848149,0.481918,33.0756,-14.6528,-16.9834,0.833109,-1.23916,-1.79057,4.96269,-1.87399,10.3756,-0.492967,-1.48574,-0.66799,8.67288,-0.0558993,3.70267,-0.712965,-0.0854214,-0.765181,-0.558607,13.2687,0.759597,-0.626328,-1.64888,-1.8859,-6.56719,-5.80327,-6.80032,0.0500407,1.92684,-0.865498
