Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.01,-0.276151,9.32151,-1.94522,0.0167051,0.0108846,0.0341706,-0.593925,-9.94113,-1.11221,-0.106216,-0.00745396,-0.0344836,4.91436,1.39708,8.63276,0.0704527,-0.0203315,-0.0705465,5.34863,-0.442484,8.28579,0.0452486,0.061949,-0.0248567,8.53191,-1.20462,4.73215,-0.202386,0.00229799,-0.0580841,1.12621,9.46382,-1.58443,-0.0831476,0.130593,-0.0206122,-0.878125,-9.83101,-1.46984,-0.0176733,0.0690234,0.0378843
0.011,-0.283315,9.31584,-1.94016,0.0178649,0.0101922,0.0343621,-0.587496,-9.93927,-1.1134,-0.105481,-0.00697917,-0.0343708,4.9265,1.38506,8.63959,0.0689335,-0.0187527,-0.0707414,5.37383,-0.467087,8.30064,0.0447859,0.0615882,-0.0259952,8.52118,-1.19943,4.73719,-0.200687,0.00119831,-0.0550073,1.12897,9.46555,-1.5884,-0.0842066,0.130496,-0.01983,-0.869765,-9.81935,-1.46754,-0.0185551,0.0672597,0.0385829
0.012,-0.290479,9.31017,-1.93509,0.0190247,0.00949978,0.0345536,-0.581066,-9.93742,-1.1146,-0.104747,-0.00650438,-0.034258,4.93864,1.37304,8.64642,0.0674143,-0.0171739,-0.0709363,5.39902,-0.491689,8.3155,0.0443232,0.0612274,-0.0271336,8.51044,-1.19423,4.74223,-0.198988,9.86279e-005,-0.0519304,1.13174,9.46729,-1.59238,-0.0852655,0.130399,-0.0190478,-0.861406,-9.80768,-1.46523,-0.019437,0.0654961,0.0392815
0.013,-0.297643,9.3045,-1.93003,0.0201845,0.00880737,0.034745,-0.574637,-9.93556,-1.1158,-0.104013,-0.0060296,-0.0341453,4.95079,1.36103,8.65325,0.0658951,-0.0155951,-0.0711312,5.42421,-0.516292,8.33036,0.0438606,0.0608666,-0.0282721,8.4997,-1.18904,4.74727,-0.197289,-0.00100105,-0.0488536,1.13451,9.46903,-1.59635,-0.0863245,0.130303,-0.0182655,-0.853047,-9.79601,-1.46293,-0.0203188,0.0637324,0.0399801
0.014,-0.28876,9.30784,-1.92615,0.0208939,0.00835531,0.0343794,-0.565878,-9.9218,-1.11711,-0.103715,-0.00536222,-0.0348502,4.93844,1.36293,8.6502,0.0665833,-0.0155144,-0.0707308,5.41158,-0.519843,8.33052,0.0444921,0.0613737,-0.0283503,8.49841,-1.18791,4.75107,-0.196177,-0.00162581,-0.0480984,1.13531,9.47635,-1.5912,-0.0850789,0.131769,-0.0195791,-0.840966,-9.80479,-1.46455,-0.0205784,0.0626189,0.0392336
0.015,-0.271854,9.31569,-1.92287,0.0213781,0.00802342,0.0337351,-0.555955,-9.9021,-1.11848,-0.103634,-0.00459854,-0.035964,4.91384,1.37179,8.64221,0.0683753,-0.0161827,-0.0700328,5.38003,-0.512867,8.32333,0.0456708,0.0623148,-0.0278984,8.50185,-1.18883,4.75423,-0.195358,-0.0020131,-0.048504,1.13514,9.48646,-1.5815,-0.0826809,0.134018,-0.0219405,-0.827025,-9.8238,-1.46812,-0.0205269,0.0618303,0.0377645
0.016,-0.254948,9.32354,-1.91959,0.0218623,0.00769153,0.0330908,-0.546032,-9.8824,-1.11985,-0.103554,-0.00383486,-0.0370777,4.88925,1.38065,8.63422,0.0701672,-0.0168509,-0.0693348,5.34848,-0.505891,8.31615,0.0468495,0.0632559,-0.0274465,8.50529,-1.18974,4.7574,-0.194539,-0.00240039,-0.0489096,1.13496,9.49658,-1.57179,-0.080283,0.136267,-0.024302,-0.813084,-9.8428,-1.4717,-0.0204754,0.0610418,0.0362954
0.017,-0.238042,9.33138,-1.91631,0.0223464,0.00735964,0.0324466,-0.536109,-9.86269,-1.12122,-0.103473,-0.00307118,-0.0381915,4.86466,1.3895,8.62623,0.0719592,-0.0175192,-0.0686369,5.31694,-0.498915,8.30896,0.0480282,0.064197,-0.0269945,8.50872,-1.19065,4.76057,-0.19372,-0.00278767,-0.0493151,1.13478,9.50669,-1.56209,-0.0778851,0.138516,-0.0266634,-0.799142,-9.8618,-1.47527,-0.020424,0.0602533,0.0348264
0.018,-0.228183,9.34371,-1.91278,0.0226861,0.00737203,0.0321814,-0.529469,-9.8465,-1.12249,-0.103369,-0.00235726,-0.0393492,4.84845,1.39867,8.62085,0.0732135,-0.0179337,-0.0680519,5.29593,-0.49372,8.30073,0.0489999,0.0653035,-0.0269626,8.50887,-1.19229,4.76354,-0.193116,-0.00324118,-0.0490639,1.1403,9.51382,-1.56077,-0.07584,0.140786,-0.0282444,-0.794332,-9.87205,-1.4786,-0.0200541,0.0595778,0.0336489
0.019,-0.242987,9.37173,-1.90841,0.0225201,0.00858939,0.0332432,-0.534323,-9.84263,-1.1234,-0.103182,-0.00181749,-0.0406607,4.86161,1.40894,8.6246,0.0725861,-0.0174598,-0.0678627,5.3118,-0.494758,8.28884,0.0492473,0.066989,-0.0284004,8.49751,-1.19647,4.76585,-0.193265,-0.00392646,-0.0465138,1.16574,9.51048,-1.58879,-0.07503,0.143131,-0.0270936,-0.821478,-9.85166,-1.48104,-0.0185702,0.0592979,0.0334921
0.02,-0.257791,9.39976,-1.90404,0.0223541,0.00980676,0.034305,-0.539177,-9.83875,-1.12431,-0.102994,-0.00127771,-0.0419721,4.87477,1.41921,8.62835,0.0719586,-0.016986,-0.0676736,5.32768,-0.495795,8.27695,0.0494947,0.0686745,-0.0298383,8.48616,-1.20065,4.76815,-0.193414,-0.00461174,-0.0439636,1.19119,9.50713,-1.61681,-0.07422,0.145476,-0.0259428,-0.848623,-9.83126,-1.48348,-0.0170862,0.0590179,0.0333353
0.021,-0.272595,9.42778,-1.89967,0.0221881,0.0110241,0.0353667,-0.544031,-9.83487,-1.12522,-0.102806,-0.000737935,-0.0432835,4.88793,1.42947,8.63211,0.0713312,-0.0165122,-0.0674844,5.34355,-0.496833,8.26506,0.049742,0.07036,-0.0312762,8.4748,-1.20483,4.77046,-0.193563,-0.00529702,-0.0414135,1.21663,9.50379,-1.64482,-0.07341,0.14782,-0.0247921,-0.875769,-9.81086,-1.48592,-0.0156023,0.058738,0.0331784
0.022,-0.287399,9.4558,-1.8953,0.022022,0.0122415,0.0364285,-0.548885,-9.83099,-1.12613,-0.102619,-0.000198159,-0.044595,4.90109,1.43974,8.63586,0.0707037,-0.0160383,-0.0672952,5.35942,-0.497871,8.25317,0.0499894,0.0720454,-0.0327141,8.46344,-1.20901,4.77276,-0.193712,-0.0059823,-0.0388633,1.24207,9.50045,-1.67284,-0.0726,0.150165,-0.0236413,-0.902915,-9.79046,-1.48835,-0.0141183,0.0584581,0.0330216
0.023,-0.283157,9.45711,-1.90337,0.0207102,0.0125466,0.0372724,-0.539676,-9.83762,-1.13555,-0.10327,0.000260312,-0.0444139,4.8868,1.44263,8.64302,0.0688389,-0.0136303,-0.067437,5.35873,-0.505726,8.25803,0.0493208,0.072405,-0.03433,8.46956,-1.19445,4.78364,-0.192709,-0.00547871,-0.0391687,1.23473,9.48711,-1.68015,-0.072452,0.151186,-0.0252571,-0.879753,-9.80332,-1.4751,-0.0151378,0.0574195,0.0333582
0.024,-0.273474,9.45079,-1.91499,0.019071,0.0125912,0.038054,-0.52645,-9.84725,-1.14741,-0.104161,0.000695553,-0.0438063,4.86466,1.44341,8.65116,0.0666206,-0.0106698,-0.0676734,5.3533,-0.515529,8.26767,0.0483905,0.0723856,-0.0359967,8.48068,-1.17455,4.79698,-0.191377,-0.00463543,-0.04029,1.21801,9.4709,-1.68154,-0.072493,0.151829,-0.0276633,-0.842217,-9.82568,-1.45736,-0.0168726,0.0561642,0.0338357
0.025,-0.263791,9.44447,-1.92661,0.0174318,0.0126357,0.0388356,-0.513224,-9.85688,-1.15928,-0.105052,0.00113079,-0.0431987,4.84252,1.4442,8.6593,0.0644022,-0.00770918,-0.0679098,5.34786,-0.525331,8.27731,0.0474601,0.0723663,-0.0376634,8.49179,-1.15464,4.81031,-0.190045,-0.00379215,-0.0414112,1.20129,9.45469,-1.68293,-0.0725341,0.152472,-0.0300696,-0.804681,-9.84803,-1.43962,-0.0186073,0.054909,0.0343132
0.026,-0.254108,9.43814,-1.93823,0.0157926,0.0126802,0.0396173,-0.499997,-9.8665,-1.17114,-0.105943,0.00156603,-0.0425911,4.82038,1.44498,8.66743,0.0621839,-0.0047486,-0.0681462,5.34243,-0.535134,8.28696,0.0465298,0.0723469,-0.0393302,8.50291,-1.13474,4.82365,-0.188713,-0.00294888,-0.0425325,1.18458,9.43849,-1.68432,-0.0725752,0.153114,-0.0324758,-0.767146,-9.87039,-1.42189,-0.0203421,0.0536537,0.0347907
0.027,-0.255815,9.4301,-1.94448,0.014755,0.0131935,0.0404982,-0.487496,-9.87547,-1.17825,-0.10662,0.00248413,-0.0418976,4.81532,1.44216,8.67062,0.0606971,-0.0033093,-0.0675741,5.33737,-0.544876,8.29276,0.0465556,0.071871,-0.0403032,8.51161,-1.11587,4.82145,-0.18726,-0.00259735,-0.0425425,1.17791,9.42891,-1.6809,-0.0724965,0.153896,-0.034281,-0.741072,-9.88699,-1.4175,-0.0213796,0.0527742,0.0344558
0.028,-0.280304,9.41862,-1.93998,0.0149208,0.0146443,0.0415776,-0.476444,-9.8831,-1.17589,-0.10687,0.00436796,-0.0410323,4.84442,1.43213,8.66389,0.0606734,-0.00491258,-0.0653851,5.33304,-0.554494,8.29087,0.0484936,0.0704818,-0.0398889,8.51549,-1.09906,4.78818,-0.185564,-0.0032293,-0.0403301,1.19133,9.4326,-1.66786,-0.0721782,0.154956,-0.034884,-0.737923,-9.89209,-1.43981,-0.0210225,0.0526465,0.0324961
0.029,-0.304793,9.40714,-1.93548,0.0150865,0.0160951,0.042657,-0.465391,-9.89073,-1.17352,-0.10712,0.00625178,-0.0401669,4.87352,1.4221,8.65716,0.0606498,-0.00651585,-0.0631962,5.32871,-0.564113,8.28898,0.0504316,0.0690927,-0.0394746,8.51937,-1.08226,4.75491,-0.183868,-0.00386125,-0.0381177,1.20475,9.43629,-1.65483,-0.0718599,0.156016,-0.0354869,-0.734774,-9.89718,-1.46212,-0.0206655,0.0525188,0.0305363
0.03,-0.329281,9.39566,-1.93097,0.0152523,0.0175459,0.0437364,-0.454339,-9.89836,-1.17116,-0.107369,0.0081356,-0.0393015,4.90262,1.41207,8.65043,0.0606261,-0.00811912,-0.0610072,5.32438,-0.573732,8.28709,0.0523696,0.0677035,-0.0390603,8.52325,-1.06546,4.72165,-0.182172,-0.0044932,-0.0359053,1.21818,9.43998,-1.64179,-0.0715416,0.157076,-0.0360899,-0.731625,-9.90227,-1.48443,-0.0203084,0.0523911,0.0285766
0.031,-0.35377,9.38418,-1.92647,0.015418,0.0189967,0.0448158,-0.443287,-9.90599,-1.16879,-0.107619,0.0100194,-0.0384362,4.93172,1.40205,8.6437,0.0606024,-0.0097224,-0.0588182,5.32005,-0.58335,8.2852,0.0543076,0.0663143,-0.038646,8.52713,-1.04865,4.68838,-0.180476,-0.00512515,-0.0336929,1.2316,9.44367,-1.62875,-0.0712233,0.158136,-0.0366929,-0.728476,-9.90737,-1.50673,-0.0199514,0.0522634,0.0266169
0.032,-0.355887,9.40387,-1.91107,0.0168145,0.0228202,0.0438102,-0.434219,-9.9191,-1.16727,-0.107357,0.0106774,-0.0396809,4.93224,1.4204,8.6584,0.0605024,-0.0104291,-0.0584095,5.3167,-0.586558,8.29364,0.0561929,0.0672065,-0.0406779,8.54737,-1.05089,4.68621,-0.177724,-0.00396999,-0.0323179,1.24841,9.44742,-1.6195,-0.0693317,0.161467,-0.0390057,-0.731688,-9.90238,-1.52117,-0.0212074,0.0526652,0.0259492
0.033,-0.355206,9.42746,-1.8943,0.0183647,0.0269403,0.0425439,-0.425399,-9.9329,-1.16586,-0.107031,0.0111821,-0.0411894,4.9292,1.44229,8.67579,0.0603929,-0.0110238,-0.0582232,5.31347,-0.588965,8.30336,0.0580716,0.0683839,-0.0430157,8.56966,-1.05551,4.68793,-0.174841,-0.00259145,-0.0310476,1.26564,9.45117,-1.61072,-0.0672433,0.165083,-0.0415322,-0.735694,-9.89613,-1.53461,-0.022665,0.0531332,0.025443
0.034,-0.354526,9.45105,-1.87754,0.019915,0.0310604,0.0412776,-0.416579,-9.9467,-1.16445,-0.106705,0.0116868,-0.042698,4.92615,1.46419,8.69318,0.0602833,-0.0116185,-0.058037,5.31024,-0.591372,8.31309,0.0599503,0.0695612,-0.0453535,8.59194,-1.06013,4.68966,-0.171957,-0.0012129,-0.0297773,1.28288,9.45493,-1.60194,-0.0651549,0.168699,-0.0440587,-0.739701,-9.88988,-1.54806,-0.0241226,0.0536012,0.0249369
0.035,-0.353846,9.47464,-1.86077,0.0214653,0.0351804,0.0400113,-0.407759,-9.96049,-1.16304,-0.10638,0.0121916,-0.0442065,4.9231,1.48609,8.71056,0.0601738,-0.0122132,-0.0578508,5.30701,-0.593779,8.32281,0.0618289,0.0707386,-0.0476912,8.61422,-1.06475,4.69138,-0.169074,0.000165647,-0.028507,1.30011,9.45869,-1.59315,-0.0630666,0.172315,-0.0465852,-0.743708,-9.88363,-1.56151,-0.0255801,0.0540692,0.0244307
0.036,-0.356194,9.4951,-1.85543,0.0233861,0.0385486,0.0389214,-0.406556,-9.96073,-1.16654,-0.106646,0.0125386,-0.0460433,4.92256,1.4858,8.71328,0.0606492,-0.0123673,-0.0572553,5.30384,-0.598524,8.33139,0.0629754,0.0715398,-0.0490196,8.6139,-1.06928,4.69093,-0.166807,9.38863e-005,-0.0277901,1.31827,9.47261,-1.59206,-0.0624252,0.173906,-0.0475983,-0.742265,-9.87667,-1.56911,-0.0262336,0.0533868,0.0236515
0.037,-0.362327,9.51164,-1.86436,0.0257703,0.0409769,0.038052,-0.414873,-9.94402,-1.17618,-0.107654,0.0126886,-0.0482905,4.92515,1.45779,8.69766,0.0618558,-0.0119708,-0.0561482,5.30077,-0.606189,8.33851,0.0632065,0.0718708,-0.0490862,8.58532,-1.07369,4.68777,-0.165311,-0.00179076,-0.0277651,1.33757,9.49924,-1.60056,-0.0635927,0.172967,-0.0467195,-0.73401,-9.86882,-1.5694,-0.025882,0.0512665,0.0225312
0.038,-0.36846,9.52818,-1.8733,0.0281544,0.0434053,0.0371826,-0.42319,-9.92731,-1.18583,-0.108661,0.0128386,-0.0505377,4.92774,1.42977,8.68204,0.0630623,-0.0115743,-0.055041,5.29769,-0.613855,8.34564,0.0634377,0.0722019,-0.0491528,8.55674,-1.07811,4.68461,-0.163815,-0.00367541,-0.0277401,1.35687,9.52587,-1.60907,-0.0647601,0.172029,-0.0458407,-0.725756,-9.86097,-1.5697,-0.0255303,0.0491461,0.0214108
0.039,-0.374594,9.54473,-1.88224,0.0305385,0.0458336,0.0363132,-0.431506,-9.91059,-1.19547,-0.109668,0.0129886,-0.0527849,4.93032,1.40176,8.66643,0.0642689,-0.0111778,-0.0539339,5.29462,-0.62152,8.35276,0.0636688,0.0725329,-0.0492194,8.52815,-1.08253,4.68145,-0.162319,-0.00556005,-0.027715,1.37618,9.5525,-1.61758,-0.0659276,0.17109,-0.0449619,-0.717501,-9.85312,-1.56999,-0.0251787,0.0470257,0.0202904
0.04,-0.380727,9.56127,-1.89118,0.0329226,0.0482619,0.0354438,-0.439823,-9.89388,-1.20511,-0.110676,0.0131386,-0.0550321,4.93291,1.37375,8.65081,0.0654755,-0.0107813,-0.0528268,5.29154,-0.629186,8.35989,0.0639,0.0728639,-0.049286,8.49957,-1.08694,4.67829,-0.160823,-0.0074447,-0.02769,1.39548,9.57913,-1.62609,-0.067095,0.170151,-0.0440831,-0.709246,-9.84527,-1.57029,-0.024827,0.0449054,0.01917
0.041,-0.392639,9.56762,-1.88404,0.0310397,0.0511131,0.0332785,-0.444542,-9.91173,-1.18173,-0.108746,0.0131087,-0.0551152,4.89983,1.36452,8.65553,0.0678991,-0.0112187,-0.0555579,5.27315,-0.61552,8.35742,0.0639686,0.0748383,-0.0506159,8.50919,-1.1009,4.67166,-0.158882,-0.00937287,-0.0252849,1.37886,9.56649,-1.62891,-0.0668009,0.171836,-0.0450074,-0.685366,-9.85402,-1.56897,-0.0247865,0.043257,0.0195123
0.042,-0.404552,9.57397,-1.8769,0.0291567,0.0539644,0.0311131,-0.449261,-9.92957,-1.15834,-0.106816,0.0130788,-0.0551982,4.86675,1.35528,8.66025,0.0703226,-0.0116562,-0.058289,5.25476,-0.601854,8.35496,0.0640372,0.0768127,-0.0519459,8.51882,-1.11485,4.66503,-0.156941,-0.011301,-0.0228798,1.36223,9.55385,-1.63172,-0.0665068,0.17352,-0.0459318,-0.661485,-9.86278,-1.56766,-0.0247461,0.0416086,0.0198546
0.043,-0.416464,9.58032,-1.86977,0.0272737,0.0568156,0.0289478,-0.45398,-9.94742,-1.13495,-0.104886,0.0130489,-0.0552812,4.83367,1.34605,8.66498,0.0727462,-0.0120936,-0.0610201,5.23637,-0.588188,8.35249,0.0641059,0.0787871,-0.0532759,8.52844,-1.1288,4.6584,-0.155,-0.0132292,-0.0204747,1.34561,9.5412,-1.63454,-0.0662127,0.175204,-0.0468562,-0.637605,-9.87153,-1.56634,-0.0247056,0.0399603,0.020197
0.044,-0.428376,9.58667,-1.86263,0.0253907,0.0596669,0.0267824,-0.458699,-9.96527,-1.11157,-0.102956,0.013019,-0.0553642,4.8006,1.33682,8.6697,0.0751698,-0.012531,-0.0637512,5.21798,-0.574522,8.35003,0.0641745,0.0807615,-0.0546059,8.53806,-1.14275,4.65178,-0.153059,-0.0151574,-0.0180696,1.32899,9.52856,-1.63736,-0.0659186,0.176889,-0.0477805,-0.613724,-9.88029,-1.56502,-0.0246651,0.0383119,0.0205393
0.045,-0.436898,9.59118,-1.86617,0.0249005,0.062029,0.0263732,-0.475963,-9.9774,-1.08811,-0.101751,0.0123588,-0.0556987,4.7751,1.32889,8.67162,0.0760788,-0.01359,-0.0650634,5.22866,-0.564402,8.3551,0.0648688,0.0808951,-0.0548387,8.54175,-1.14685,4.64441,-0.151543,-0.0162604,-0.0166682,1.30218,9.53852,-1.63769,-0.0652092,0.177361,-0.0490162,-0.601833,-9.88897,-1.57553,-0.0257243,0.0366508,0.0211686
0.046,-0.442709,9.59423,-1.87825,0.0255245,0.0639997,0.0273688,-0.503264,-9.98497,-1.06459,-0.101125,0.0111944,-0.0562344,4.75566,1.32201,8.6713,0.0757761,-0.0151463,-0.0652404,5.26259,-0.557119,8.36622,0.0660637,0.079556,-0.0541937,8.54071,-1.14306,4.63644,-0.150367,-0.0167034,-0.0160698,1.26722,9.56658,-1.63602,-0.0641675,0.176865,-0.0505009,-0.599533,-9.89759,-1.5955,-0.0276631,0.0349795,0.0220275
0.047,-0.448519,9.59728,-1.89033,0.0261484,0.0659705,0.0283644,-0.530564,-9.99253,-1.04107,-0.100499,0.01003,-0.0567701,4.73622,1.31512,8.67099,0.0754734,-0.0167026,-0.0654175,5.29652,-0.549835,8.37733,0.0672586,0.078217,-0.0535487,8.53966,-1.13927,4.62847,-0.149191,-0.0171464,-0.0154714,1.23226,9.59463,-1.63436,-0.0631259,0.176368,-0.0519856,-0.597233,-9.90622,-1.61547,-0.0296019,0.0333083,0.0228864
0.048,-0.454329,9.60034,-1.90241,0.0267724,0.0679412,0.0293601,-0.557865,-10.0001,-1.01755,-0.0998733,0.00886556,-0.0573057,4.71678,1.30824,8.67067,0.0751707,-0.0182588,-0.0655946,5.33045,-0.542551,8.38844,0.0684535,0.0768779,-0.0529037,8.53862,-1.13548,4.62051,-0.148015,-0.0175893,-0.014873,1.19731,9.62268,-1.63269,-0.0620842,0.175871,-0.0534703,-0.594933,-9.91484,-1.63543,-0.0315407,0.031637,0.0237453
0.049,-0.461145,9.60248,-1.91282,0.0273494,0.0699144,0.0304342,-0.583151,-10.0081,-0.997677,-0.099324,0.00765238,-0.0577064,4.703,1.3013,8.67056,0.0751058,-0.0197231,-0.0658825,5.35839,-0.532712,8.39976,0.0695938,0.0756998,-0.0523842,8.54091,-1.13049,4.61486,-0.146956,-0.017914,-0.013978,1.16774,9.64755,-1.62949,-0.0612297,0.175304,-0.0545562,-0.591607,-9.92422,-1.65306,-0.033378,0.029818,0.0243945
0.05,-0.476006,9.59738,-1.90981,0.0275508,0.0719061,0.032136,-0.592323,-10.0196,-1.00698,-0.0993876,0.00604906,-0.0570276,4.73451,1.29396,8.67218,0.0769437,-0.0204507,-0.067057,5.33835,-0.502425,8.41272,0.0702972,0.0758093,-0.0528687,8.56991,-1.11588,4.6278,-0.146831,-0.0172918,-0.0107096,1.18125,9.64694,-1.61397,-0.0618718,0.174173,-0.0524517,-0.58007,-9.93967,-1.65194,-0.0344028,0.0268172,0.0233665
0.051,-0.490866,9.59229,-1.9068,0.0277522,0.0738979,0.0338378,-0.601494,-10.031,-1.01629,-0.0994513,0.00444575,-0.0563487,4.76602,1.28663,8.67379,0.0787816,-0.0211784,-0.0682314,5.31831,-0.472138,8.42569,0.0710005,0.0759187,-0.0533532,8.59891,-1.10127,4.64073,-0.146707,-0.0166697,-0.00744131,1.19476,9.64633,-1.59844,-0.062514,0.173041,-0.0503471,-0.568533,-9.95512,-1.65083,-0.0354277,0.0238164,0.0223384
