Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.014,-2.16588,-9.51541,-2.20963,-0.165718,-0.0255827,0.0265181,8.55689,0.250936,4.68051,-0.137263,-0.202283,-0.0162693,-0.975981,9.75395,-0.109589,-0.0492779,0.0284643,-0.0647413,2.0461,-9.43801,-1.1994,-0.107666,-0.0189868,0.191327,4.416,0.728423,8.51437,-0.0105511,-0.0205664,-0.0203563,-1.23232,9.42685,-2.18307,-0.113641,-0.0672008,-0.129213,3.71895,3.6734,8.24453,-0.0538309,0.0442434,-0.0150961
0.015,-2.16879,-9.49474,-2.20427,-0.165266,-0.0270329,0.0252626,8.57208,0.243399,4.66248,-0.13708,-0.203234,-0.018707,-0.944221,9.73593,-0.116338,-0.051941,0.0217126,-0.0657957,2.03738,-9.43893,-1.19979,-0.107269,-0.0180263,0.191589,4.42035,0.742116,8.53029,-0.0112663,-0.0177169,-0.0183145,-1.2618,9.40118,-2.16868,-0.113286,-0.0695108,-0.129502,3.7125,3.68464,8.23586,-0.0538119,0.0433916,-0.0125219
0.016,-2.17169,-9.47406,-2.1989,-0.164814,-0.0284831,0.024007,8.58727,0.235863,4.64446,-0.136896,-0.204185,-0.0211448,-0.912461,9.71791,-0.123087,-0.0546041,0.0149608,-0.0668501,2.02866,-9.43984,-1.20018,-0.106871,-0.0170658,0.191851,4.42471,0.755809,8.54621,-0.0119814,-0.0148674,-0.0162728,-1.29128,9.37551,-2.15429,-0.112931,-0.0718208,-0.129792,3.70604,3.69588,8.22718,-0.053793,0.0425399,-0.00994761
0.017,-2.1746,-9.45339,-2.19354,-0.164362,-0.0299334,0.0227515,8.60247,0.228326,4.62643,-0.136713,-0.205137,-0.0235825,-0.880701,9.69989,-0.129836,-0.0572672,0.00820898,-0.0679045,2.01993,-9.44076,-1.20057,-0.106473,-0.0161053,0.192113,4.42907,0.769502,8.56214,-0.0126966,-0.0120178,-0.014231,-1.32076,9.34983,-2.1399,-0.112576,-0.0741308,-0.130081,3.69959,3.70713,8.21851,-0.0537741,0.0416881,-0.00737335
0.018,-2.17756,-9.4372,-2.18908,-0.163785,-0.0315707,0.0214575,8.62009,0.223933,4.60437,-0.136083,-0.205371,-0.0254249,-0.855283,9.68394,-0.13595,-0.0597659,0.00233636,-0.0684743,2.01819,-9.44172,-1.20259,-0.10634,-0.0151393,0.192335,4.43815,0.781486,8.57543,-0.0136161,-0.00995013,-0.0121843,-1.33998,9.32633,-2.13004,-0.111926,-0.07664,-0.129896,3.69492,3.7178,8.21431,-0.0538136,0.041052,-0.00518221
0.019,-2.18069,-9.43674,-2.18776,-0.162775,-0.0338632,0.0200292,8.64624,0.230542,4.56819,-0.133891,-0.203095,-0.0251832,-0.852058,9.67525,-0.139843,-0.061689,-0.000459149,-0.0673482,2.04086,-9.44283,-1.21028,-0.107135,-0.0141535,0.192417,4.46381,0.787489,8.57953,-0.0152505,-0.0106187,-0.0101204,-1.32326,9.31043,-2.13602,-0.110245,-0.0798461,-0.128051,3.69653,3.7265,8.22575,-0.0540573,0.0411711,-0.00433203
0.02,-2.18381,-9.43627,-2.18644,-0.161764,-0.0361556,0.0186009,8.67238,0.237151,4.532,-0.131698,-0.200819,-0.0249416,-0.848833,9.66657,-0.143736,-0.0636122,-0.00325466,-0.066222,2.06353,-9.44394,-1.21796,-0.107929,-0.0131678,0.1925,4.48947,0.793491,8.58363,-0.0168849,-0.0112873,-0.00805643,-1.30653,9.29454,-2.14201,-0.108564,-0.0830522,-0.126206,3.69813,3.73519,8.2372,-0.054301,0.0412902,-0.00348185
0.021,-2.18694,-9.43581,-2.18512,-0.160753,-0.038448,0.0171726,8.69852,0.24376,4.49582,-0.129505,-0.198543,-0.0247,-0.845608,9.65788,-0.147629,-0.0655354,-0.00605018,-0.0650959,2.0862,-9.44506,-1.22565,-0.108724,-0.0121821,0.192582,4.51512,0.799494,8.58773,-0.0185192,-0.0119559,-0.00599249,-1.28981,9.27864,-2.148,-0.106882,-0.0862583,-0.124361,3.69974,3.74388,8.24865,-0.0545447,0.0414092,-0.00263167
0.022,-2.19007,-9.43534,-2.1838,-0.159743,-0.0407404,0.0157443,8.72467,0.250369,4.45963,-0.127313,-0.196267,-0.0244584,-0.842384,9.64919,-0.151522,-0.0674586,-0.00884569,-0.0639698,2.10887,-9.44617,-1.23334,-0.109518,-0.0111964,0.192665,4.54078,0.805497,8.59183,-0.0201536,-0.0126245,-0.00392856,-1.27309,9.26274,-2.15399,-0.105201,-0.0894644,-0.122516,3.70135,3.75258,8.26009,-0.0547884,0.0415283,-0.00178149
0.023,-2.1771,-9.44061,-2.18232,-0.159053,-0.0445114,0.0142217,8.73067,0.257362,4.44751,-0.126979,-0.192905,-0.0243208,-0.84017,9.64235,-0.146871,-0.0682464,-0.0123961,-0.0649927,2.12772,-9.43717,-1.25582,-0.110106,-0.0100341,0.193229,4.53946,0.803376,8.5859,-0.021919,-0.0118726,-0.00387366,-1.25695,9.26301,-2.15485,-0.102806,-0.0911696,-0.120318,3.71318,3.75635,8.25422,-0.0549428,0.0422128,-0.00044135
0.024,-2.15954,-9.44752,-2.18079,-0.158456,-0.0487048,0.0126721,8.73093,0.264465,4.44226,-0.127176,-0.189233,-0.024213,-0.838245,9.63605,-0.139779,-0.0687098,-0.0161623,-0.0666296,2.14549,-9.42529,-1.28252,-0.110633,-0.00882139,0.193932,4.53044,0.798934,8.5771,-0.0237217,-0.0107148,-0.00439278,-1.24097,9.26789,-2.15424,-0.100207,-0.0924461,-0.118018,3.72793,3.75873,8.24339,-0.0550716,0.0430589,0.00103878
0.025,-2.14197,-9.45443,-2.17925,-0.157858,-0.0528982,0.0111226,8.73118,0.271568,4.43702,-0.127373,-0.185561,-0.0241051,-0.83632,9.62974,-0.132687,-0.0691732,-0.0199284,-0.0682665,2.16326,-9.4134,-1.30923,-0.111161,-0.00760867,0.194635,4.52141,0.794493,8.5683,-0.0255244,-0.00955705,-0.0049119,-1.22499,9.27278,-2.15363,-0.0976081,-0.0937226,-0.115718,3.74268,3.7611,8.23257,-0.0552004,0.043905,0.0025189
0.026,-2.1244,-9.46133,-2.17772,-0.157261,-0.0570917,0.00957299,8.73143,0.278671,4.43177,-0.12757,-0.181888,-0.0239972,-0.834395,9.62343,-0.125594,-0.0696366,-0.0236945,-0.0699035,2.18103,-9.40152,-1.33593,-0.111689,-0.00639595,0.195337,4.51239,0.790051,8.55951,-0.0273271,-0.00839929,-0.00543102,-1.20902,9.27766,-2.15302,-0.0950092,-0.094999,-0.113418,3.75743,3.76347,8.22175,-0.0553293,0.0447511,0.00399903
0.027,-2.11527,-9.46454,-2.1871,-0.156667,-0.0601754,0.00826364,8.72284,0.283476,4.42298,-0.127507,-0.177282,-0.024239,-0.824674,9.61443,-0.131713,-0.070375,-0.0269338,-0.0708799,2.18786,-9.38673,-1.35336,-0.112544,-0.00522819,0.195562,4.50613,0.785129,8.5515,-0.028946,-0.00738993,-0.00522705,-1.19872,9.2784,-2.15033,-0.0940358,-0.0959591,-0.112306,3.76513,3.75957,8.21444,-0.0557456,0.0450935,0.00515738
0.028,-2.12303,-9.46035,-2.21829,-0.15608,-0.0610397,0.00743471,8.69657,0.283684,4.40711,-0.126926,-0.170807,-0.0251801,-0.799361,9.60003,-0.164253,-0.0716636,-0.0291191,-0.0705353,2.17281,-9.36613,-1.35225,-0.114054,-0.00415035,0.194832,4.50541,0.779247,8.5451,-0.0301971,-0.00667738,-0.0035769,-1.19977,9.27082,-2.14348,-0.0963137,-0.0962864,-0.11357,3.75871,3.74312,8.21419,-0.056737,0.0444282,0.00567218
0.029,-2.13078,-9.45616,-2.24949,-0.155493,-0.061904,0.00660577,8.67029,0.283893,4.39125,-0.126344,-0.164332,-0.0261211,-0.774048,9.58563,-0.196793,-0.0729522,-0.0313044,-0.0701908,2.15776,-9.34553,-1.35115,-0.115564,-0.00307251,0.194102,4.5047,0.773365,8.53869,-0.0314483,-0.00596483,-0.00192675,-1.20082,9.26325,-2.13663,-0.0985915,-0.0966137,-0.114834,3.75229,3.72667,8.21393,-0.0577283,0.0437629,0.00618699
0.03,-2.13853,-9.45197,-2.28068,-0.154906,-0.0627683,0.00577684,8.64402,0.284101,4.37538,-0.125763,-0.157858,-0.0270622,-0.748735,9.57123,-0.229333,-0.0742408,-0.0334898,-0.0698463,2.14271,-9.32492,-1.35004,-0.117073,-0.00199468,0.193372,4.50398,0.767483,8.53228,-0.0326994,-0.00525229,-0.000276608,-1.20187,9.25568,-2.12977,-0.100869,-0.096941,-0.116098,3.74587,3.71022,8.21367,-0.0587197,0.0430976,0.00670179
0.031,-2.14629,-9.44778,-2.31188,-0.154319,-0.0636327,0.0049479,8.61774,0.28431,4.35951,-0.125182,-0.151383,-0.0280032,-0.723423,9.55683,-0.261873,-0.0755294,-0.0356751,-0.0695017,2.12766,-9.30432,-1.34893,-0.118583,-0.00091684,0.192642,4.50326,0.761602,8.52587,-0.0339505,-0.00453974,0.00137354,-1.20293,9.2481,-2.12292,-0.103147,-0.0972682,-0.117362,3.73946,3.69377,8.21341,-0.0597111,0.0424323,0.00721659
0.032,-2.15669,-9.45103,-2.31655,-0.153764,-0.0643263,0.00489191,8.61768,0.267205,4.3331,-0.121966,-0.145294,-0.0269359,-0.688666,9.53325,-0.261068,-0.0745347,-0.0392693,-0.0703253,2.12416,-9.30549,-1.34116,-0.119741,-0.00164957,0.190434,4.48839,0.75601,8.53684,-0.0360946,-0.00533486,0.00288891,-1.19389,9.23899,-2.14201,-0.102426,-0.0991499,-0.11588,3.73159,3.68013,8.21834,-0.0593884,0.0423602,0.00621077
0.033,-2.16743,-9.4552,-2.31791,-0.153214,-0.0649986,0.00493253,8.62089,0.247935,4.30538,-0.11842,-0.139254,-0.0256175,-0.652729,9.50852,-0.256095,-0.0732545,-0.0430395,-0.0712949,2.1221,-9.30938,-1.33256,-0.120854,-0.00260862,0.188042,4.47175,0.750454,8.54997,-0.0383503,-0.00631845,0.00438744,-1.18359,9.22969,-2.16434,-0.10133,-0.101226,-0.114055,3.72354,3.66683,8.22391,-0.0589014,0.0423622,0.00501486
0.034,-2.17817,-9.45938,-2.31928,-0.152664,-0.0656709,0.00497315,8.6241,0.228666,4.27765,-0.114875,-0.133214,-0.0242991,-0.616792,9.48379,-0.251123,-0.0719743,-0.0468098,-0.0722644,2.12004,-9.31327,-1.32396,-0.121968,-0.00356767,0.185649,4.45511,0.744898,8.56311,-0.0406061,-0.00730203,0.00588597,-1.17329,9.22039,-2.18668,-0.100233,-0.103302,-0.112231,3.71549,3.65354,8.22948,-0.0584145,0.0423642,0.00381896
0.035,-2.18891,-9.46355,-2.32064,-0.152113,-0.0663432,0.00501377,8.62731,0.209397,4.24993,-0.11133,-0.127174,-0.0229808,-0.580855,9.45906,-0.24615,-0.0706942,-0.0505801,-0.073234,2.11798,-9.31716,-1.31536,-0.123081,-0.00452673,0.183257,4.43848,0.739342,8.57625,-0.0428618,-0.00828562,0.00738449,-1.16299,9.21108,-2.20901,-0.0991371,-0.105378,-0.110406,3.70745,3.64024,8.23505,-0.0579275,0.0423662,0.00262306
0.036,-2.19919,-9.45207,-2.33052,-0.151121,-0.0659969,0.00475097,8.63945,0.186006,4.2367,-0.108071,-0.120945,-0.0219904,-0.557007,9.44237,-0.241498,-0.070257,-0.0542203,-0.0732543,2.11296,-9.3285,-1.31174,-0.124541,-0.00544954,0.181646,4.42866,0.725478,8.58494,-0.0445274,-0.00859511,0.0083296,-1.14433,9.20884,-2.22725,-0.098752,-0.106959,-0.110295,3.71055,3.62872,8.23136,-0.0569223,0.0427101,0.00246836
0.037,-2.20889,-9.42103,-2.35107,-0.149577,-0.0643773,0.0041089,8.66276,0.157465,4.24161,-0.105172,-0.114482,-0.02141,-0.548272,9.43575,-0.237246,-0.0708737,-0.057698,-0.0720879,2.10422,-9.34915,-1.31434,-0.126433,-0.00632705,0.181011,4.42737,0.701228,8.58807,-0.0454555,-0.00806199,0.00858294,-1.11522,9.21543,-2.24036,-0.0992559,-0.107921,-0.112326,3.7276,3.6194,8.2161,-0.0552693,0.0434813,0.00361516
0.038,-2.21859,-9.38999,-2.37162,-0.148033,-0.0627578,0.00346683,8.68606,0.128923,4.24652,-0.102273,-0.108018,-0.0208296,-0.539536,9.42912,-0.232995,-0.0714903,-0.0611758,-0.0709216,2.09549,-9.3698,-1.31693,-0.128326,-0.00720455,0.180376,4.42608,0.676978,8.5912,-0.0463835,-0.00752887,0.00883628,-1.08611,9.22202,-2.25347,-0.0997597,-0.108882,-0.114357,3.74465,3.61008,8.20084,-0.0536163,0.0442525,0.00476196
0.039,-2.22829,-9.35894,-2.39217,-0.146489,-0.0611382,0.00282476,8.70937,0.100382,4.25143,-0.0993735,-0.101555,-0.0202492,-0.530801,9.42249,-0.228743,-0.072107,-0.0646535,-0.0697552,2.08676,-9.39046,-1.31953,-0.130218,-0.00808206,0.179741,4.42479,0.652728,8.59434,-0.0473116,-0.00699575,0.00908962,-1.05699,9.22861,-2.26658,-0.100264,-0.109844,-0.116388,3.7617,3.60077,8.18558,-0.0519632,0.0450238,0.00590875
0.04,-2.23799,-9.3279,-2.41272,-0.144945,-0.0595186,0.00218268,8.73267,0.0718401,4.25634,-0.0964743,-0.0950909,-0.0196688,-0.522066,9.41586,-0.224492,-0.0727236,-0.0681312,-0.0685889,2.07802,-9.41111,-1.32213,-0.13211,-0.00895957,0.179106,4.42351,0.628478,8.59747,-0.0482397,-0.00646262,0.00934296,-1.02788,9.2352,-2.27969,-0.100767,-0.110806,-0.118419,3.77875,3.59145,8.17031,-0.0503102,0.045795,0.00705555
0.041,-2.24323,-9.32729,-2.44319,-0.142833,-0.0602577,0.00246771,8.76947,0.0878619,4.26408,-0.0934843,-0.0859705,-0.0169811,-0.498631,9.42757,-0.23831,-0.0738319,-0.072677,-0.0683268,2.09096,-9.44018,-1.29876,-0.13301,-0.00670607,0.178729,4.41648,0.635507,8.59235,-0.0484085,-0.00727729,0.0103559,-1.02406,9.22888,-2.27348,-0.100127,-0.109685,-0.118714,3.78025,3.58407,8.18908,-0.04626,0.0451193,0.00996516
0.042,-2.24846,-9.32667,-2.47366,-0.14072,-0.0609968,0.00275273,8.80626,0.103884,4.27181,-0.0904944,-0.0768501,-0.0142934,-0.475196,9.43927,-0.252128,-0.0749402,-0.0772229,-0.0680647,2.1039,-9.46926,-1.2754,-0.133909,-0.00445257,0.178352,4.40945,0.642537,8.58723,-0.0485773,-0.00809195,0.0113689,-1.02023,9.22255,-2.26727,-0.0994864,-0.108565,-0.119009,3.78175,3.57669,8.20784,-0.0422099,0.0444437,0.0128748
0.043,-2.2537,-9.32606,-2.50413,-0.138608,-0.0617359,0.00303775,8.84306,0.119906,4.27955,-0.0875045,-0.0677297,-0.0116058,-0.451761,9.45098,-0.265946,-0.0760485,-0.0817688,-0.0678026,2.11683,-9.49833,-1.25203,-0.134809,-0.00219906,0.177976,4.40242,0.649566,8.58212,-0.0487461,-0.00890661,0.0123818,-1.01641,9.21623,-2.26106,-0.0988459,-0.107444,-0.119304,3.78326,3.56931,8.2266,-0.0381598,0.043768,0.0157844
0.044,-2.25894,-9.32544,-2.53461,-0.136496,-0.062475,0.00332278,8.87985,0.135928,4.28728,-0.0845146,-0.0586093,-0.00891809,-0.428326,9.46268,-0.279763,-0.0771568,-0.0863146,-0.0675405,2.12977,-9.5274,-1.22867,-0.135708,5.44384e-005,0.177599,4.3954,0.656595,8.577,-0.048915,-0.00972128,0.0133948,-1.01259,9.2099,-2.25485,-0.0982054,-0.106323,-0.119599,3.78476,3.56193,8.24536,-0.0341096,0.0430923,0.018694
0.045,-2.26308,-9.33317,-2.54366,-0.133544,-0.0633752,0.00405331,8.8915,0.142525,4.26227,-0.0815659,-0.0511557,-0.00765218,-0.405277,9.47109,-0.295264,-0.077197,-0.0900619,-0.0677286,2.1334,-9.54921,-1.2165,-0.135432,0.00275151,0.177137,4.40804,0.658818,8.5675,-0.0486942,-0.00924143,0.0138872,-1.01533,9.20772,-2.25991,-0.097703,-0.105449,-0.120032,3.78462,3.55527,8.25984,-0.0279641,0.0423485,0.0206837
0.046,-2.26634,-9.34757,-2.53559,-0.129921,-0.0644043,0.00514024,8.88303,0.141584,4.21107,-0.0786501,-0.0450355,-0.0075237,-0.382536,9.47687,-0.31211,-0.0763828,-0.0931704,-0.0682767,2.12957,-9.5652,-1.21331,-0.134214,0.00580343,0.176606,4.43642,0.657197,8.55451,-0.0481619,-0.00772598,0.0139633,-1.02333,9.20886,-2.27399,-0.0973112,-0.104771,-0.120576,3.78315,3.5492,8.27089,-0.0201422,0.0415501,0.0219376
0.047,-2.2696,-9.36197,-2.52751,-0.126299,-0.0654334,0.00622718,8.87455,0.140642,4.15986,-0.0757343,-0.0389153,-0.00739521,-0.359795,9.48264,-0.328957,-0.0755686,-0.0962788,-0.0688249,2.12575,-9.58119,-1.21011,-0.132996,0.00885536,0.176076,4.46481,0.655576,8.54151,-0.0476295,-0.00621052,0.0140393,-1.03133,9.21,-2.28807,-0.0969194,-0.104093,-0.12112,3.78169,3.54313,8.28193,-0.0123204,0.0407517,0.0231915
0.048,-2.27286,-9.37637,-2.51944,-0.122676,-0.0664624,0.00731412,8.86608,0.139701,4.10866,-0.0728184,-0.0327951,-0.00726673,-0.337054,9.48842,-0.345803,-0.0747544,-0.0993873,-0.0693731,2.12192,-9.59718,-1.20691,-0.131778,0.0119073,0.175545,4.49319,0.653954,8.52852,-0.0470972,-0.00469507,0.0141154,-1.03934,9.21114,-2.30214,-0.0965276,-0.103416,-0.121664,3.78022,3.53706,8.29298,-0.00449849,0.0399532,0.0244454
0.049,-2.27685,-9.388,-2.51015,-0.119182,-0.0675594,0.00810958,8.8587,0.139069,4.06354,-0.0704069,-0.026135,-0.0067721,-0.315152,9.49224,-0.362928,-0.0742388,-0.102347,-0.0700299,2.11368,-9.61134,-1.2048,-0.130474,0.0146674,0.174964,4.51873,0.651347,8.519,-0.0465317,-0.00311449,0.0141837,-1.04575,9.21343,-2.31601,-0.0962639,-0.102632,-0.122183,3.78423,3.53649,8.29878,0.00474974,0.0400502,0.0257478
0.05,-2.2867,-9.37745,-2.49115,-0.11672,-0.0691995,0.00657322,8.86008,0.140912,4.06711,-0.0720298,-0.0151554,-0.00334831,-0.299959,9.48042,-0.382282,-0.076112,-0.104115,-0.0715564,2.07004,-9.61083,-1.21131,-0.128477,0.0150932,0.173974,4.52152,0.640846,8.53727,-0.0457014,-0.00101291,0.0141899,-1.03951,9.22493,-2.32825,-0.0970254,-0.101002,-0.122495,3.83203,3.57997,8.26262,0.0254088,0.0473102,0.0274376
0.051,-2.29654,-9.36689,-2.47215,-0.114258,-0.0708395,0.00503687,8.86147,0.142756,4.07069,-0.0736527,-0.00417585,7.54813e-005,-0.284766,9.46859,-0.401636,-0.0779852,-0.105884,-0.0730828,2.02641,-9.61032,-1.21783,-0.12648,0.015519,0.172984,4.52432,0.630346,8.55554,-0.0448711,0.00108867,0.0141961,-1.03326,9.23642,-2.34048,-0.097787,-0.0993716,-0.122808,3.87983,3.62345,8.22647,0.0460679,0.0545702,0.0291274
