Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.01,-2.3132,-9.63427,-0.788124,-0.0705376,-0.0220217,-0.0180325,9.1817,-0.0805207,3.44336,0.139751,0.292962,0.00788844,-1.54413,9.55435,-0.746719,-0.0829298,0.109483,-0.0430701,2.10261,-9.31464,-1.754,0.0303006,0.105687,0.0316558,5.07413,-2.1241,7.9981,-0.0989021,0.0105693,0.0693822,-1.07018,9.53621,-1.25634,-0.0037223,0.123971,-0.00389226,4.62985,2.78123,8.25718,0.0214582,-0.177811,-0.214025
0.011,-2.27931,-9.63427,-0.822422,-0.0728792,-0.0212082,-0.0165548,9.17906,-0.0689955,3.46078,0.141925,0.296534,0.00708199,-1.54562,9.5587,-0.762464,-0.0848416,0.110108,-0.0435917,2.06495,-9.32242,-1.75987,0.0287009,0.0984755,0.0329333,5.06461,-2.11328,7.98386,-0.102764,0.0111227,0.0692302,-1.06788,9.54359,-1.28414,-0.00398869,0.12625,-0.00361161,4.60415,2.84751,8.19752,0.0191869,-0.176955,-0.213564
0.012,-2.24541,-9.63427,-0.856719,-0.0752209,-0.0203947,-0.0150771,9.17642,-0.0574703,3.47821,0.1441,0.300106,0.00627554,-1.54711,9.56306,-0.778209,-0.0867533,0.110732,-0.0441133,2.02729,-9.3302,-1.76574,0.0271012,0.0912644,0.0342109,5.0551,-2.10247,7.96961,-0.106626,0.011676,0.0690782,-1.06558,9.55097,-1.31194,-0.00425509,0.12853,-0.00333096,4.57846,2.9138,8.13785,0.0169155,-0.176098,-0.213102
0.013,-2.21152,-9.63427,-0.891017,-0.0775625,-0.0195812,-0.0135994,9.17378,-0.0459451,3.49564,0.146274,0.303678,0.00546909,-1.5486,9.56741,-0.793954,-0.0886651,0.111357,-0.044635,1.98963,-9.33799,-1.77162,0.0255015,0.0840533,0.0354884,5.04559,-2.09165,7.95537,-0.110487,0.0122294,0.0689262,-1.06329,9.55834,-1.33974,-0.00452148,0.130809,-0.00305031,4.55276,2.98008,8.07818,0.0146441,-0.175242,-0.21264
0.014,-2.19985,-9.60932,-0.894541,-0.0796463,-0.0175934,-0.012287,9.17832,-0.0396178,3.49946,0.146909,0.30669,0.0047876,-1.54704,9.57647,-0.789844,-0.0879668,0.11262,-0.0451436,1.96541,-9.3257,-1.80837,0.0236747,0.0824532,0.0380981,5.04728,-2.09098,7.95356,-0.11425,0.012952,0.0688761,-1.08589,9.54118,-1.37496,-0.00789666,0.137431,-0.00515433,4.54654,3.0503,8.04294,0.013082,-0.172291,-0.208399
0.015,-2.19928,-9.57189,-0.882679,-0.0816012,-0.0150184,-0.0110574,9.18646,-0.0358893,3.49647,0.146775,0.309424,0.00416859,-1.54395,9.58788,-0.775806,-0.0859635,0.114203,-0.0456457,1.94792,-9.30339,-1.86056,0.0217343,0.0836585,0.041374,5.05459,-2.09538,7.95796,-0.117964,0.0137593,0.0688768,-1.12095,9.51175,-1.4139,-0.0128262,0.146223,-0.00845069,4.55006,3.12248,8.01992,0.0118744,-0.168292,-0.202269
0.016,-2.19872,-9.53446,-0.870817,-0.0835561,-0.0124433,-0.00982769,9.1946,-0.0321608,3.49349,0.14664,0.312157,0.00354958,-1.54085,9.5993,-0.761768,-0.0839603,0.115785,-0.0461478,1.93042,-9.28107,-1.91275,0.0197939,0.0848639,0.0446498,5.06189,-2.09979,7.96236,-0.121678,0.0145666,0.0688776,-1.15601,9.48233,-1.45283,-0.0177558,0.155014,-0.011747,4.55358,3.19467,7.99689,0.0106668,-0.164294,-0.196139
0.017,-2.19815,-9.49704,-0.858955,-0.085511,-0.00986831,-0.00859801,9.20274,-0.0284324,3.49051,0.146506,0.31489,0.00293057,-1.53776,9.61071,-0.747731,-0.081957,0.117368,-0.0466498,1.91293,-9.25875,-1.96494,0.0178536,0.0860692,0.0479256,5.06919,-2.10419,7.96676,-0.125391,0.0153738,0.0688783,-1.19106,9.4529,-1.49177,-0.0226854,0.163806,-0.0150434,4.55711,3.26685,7.97386,0.00945923,-0.160295,-0.190009
0.018,-2.20145,-9.48558,-0.847988,-0.0869427,-0.0079487,-0.00773597,9.2119,-0.0192638,3.48777,0.146094,0.317768,0.00231868,-1.53477,9.61785,-0.740826,-0.080334,0.119148,-0.0474493,1.90404,-9.23839,-2.00977,0.0152942,0.0866618,0.0498867,5.0798,-2.11,7.97167,-0.128632,0.0160171,0.0687501,-1.2196,9.43098,-1.53997,-0.0280508,0.176281,-0.0189648,4.56498,3.32005,7.96023,0.00819678,-0.156421,-0.184683
0.019,-2.21827,-9.565,-0.840153,-0.0865432,-0.008323,-0.00816066,9.22464,0.00894513,3.4859,0.144712,0.321148,0.00173167,-1.53215,9.61002,-0.758884,-0.0800418,0.121617,-0.0492894,1.92526,-9.22483,-2.0288,0.0105679,0.0851094,0.0472463,5.10197,-2.12074,7.97836,-0.130215,0.0160863,0.0681704,-1.22531,9.43538,-1.62061,-0.0349415,0.201645,-0.0250736,4.58807,3.30677,7.97946,0.0067423,-0.152982,-0.18217
0.02,-2.2351,-9.64442,-0.832318,-0.0861437,-0.00869731,-0.00858535,9.23737,0.0371541,3.48402,0.143331,0.324528,0.00114467,-1.52954,9.60219,-0.776943,-0.0797496,0.124087,-0.0511295,1.94648,-9.21128,-2.04784,0.00584173,0.0835571,0.044606,5.12415,-2.13148,7.98505,-0.131798,0.0161556,0.0675908,-1.23103,9.43977,-1.70125,-0.0418323,0.227008,-0.0311824,4.61116,3.29349,7.99869,0.00528783,-0.149543,-0.179657
0.021,-2.25192,-9.72384,-0.824484,-0.0857442,-0.00907162,-0.00901004,9.25011,0.065363,3.48214,0.141949,0.327909,0.000557669,-1.52692,9.59436,-0.795002,-0.0794574,0.126557,-0.0529695,1.96769,-9.19773,-2.06688,0.00111552,0.0820047,0.0419656,5.14632,-2.14221,7.99174,-0.133382,0.0162248,0.0670111,-1.23674,9.44417,-1.78189,-0.0487231,0.252372,-0.0372912,4.63425,3.28021,8.01792,0.00383335,-0.146105,-0.177144
0.022,-2.26874,-9.80327,-0.816649,-0.0853447,-0.00944592,-0.00943473,9.26285,0.093572,3.48027,0.140567,0.331289,-2.93331e-005,-1.52431,9.58653,-0.813061,-0.0791652,0.129026,-0.0548096,1.98891,-9.18417,-2.08591,-0.0036107,0.0804524,0.0393252,5.16849,-2.15295,7.99843,-0.134965,0.016294,0.0664314,-1.24246,9.44856,-1.86253,-0.0556139,0.277736,-0.0434001,4.65735,3.26693,8.03716,0.00237887,-0.142666,-0.174631
0.023,-2.24649,-9.77321,-0.810638,-0.0846967,-0.00953888,-0.0108207,9.2496,0.0996887,3.48532,0.139944,0.335018,0.000225316,-1.52594,9.57288,-0.827882,-0.0796367,0.130727,-0.0560357,2.02295,-9.20715,-2.08399,-0.00368016,0.0809809,0.0377545,5.18596,-2.16217,8.00427,-0.13848,0.0163808,0.0642499,-1.2004,9.4566,-1.96748,-0.0643696,0.308791,-0.0455289,4.67957,3.2404,8.00995,-0.00307297,-0.138854,-0.173069
0.024,-2.21306,-9.71187,-0.805147,-0.0839778,-0.00955146,-0.0124814,9.22893,0.0994935,3.49235,0.139536,0.338845,0.000720437,-1.52878,9.55756,-0.841778,-0.0803263,0.132209,-0.0570864,2.06065,-9.24057,-2.07607,-0.00241912,0.082104,0.0364895,5.20207,-2.17096,8.00986,-0.142547,0.0164726,0.0616107,-1.14469,9.46568,-2.07937,-0.0736582,0.341473,-0.0465206,4.70155,3.21009,7.96947,-0.00966691,-0.134935,-0.171778
0.025,-2.17964,-9.65053,-0.799656,-0.0832589,-0.00956404,-0.0141421,9.20825,0.0992982,3.49938,0.139129,0.342673,0.00121556,-1.53162,9.54225,-0.855675,-0.081016,0.13369,-0.058137,2.09835,-9.27399,-2.06815,-0.00115808,0.0832271,0.0352245,5.21819,-2.17975,8.01546,-0.146614,0.0165643,0.0589715,-1.08899,9.47476,-2.19126,-0.0829468,0.374155,-0.0475123,4.72354,3.17977,7.92899,-0.0162609,-0.131016,-0.170487
0.026,-2.14622,-9.58919,-0.794165,-0.08254,-0.00957661,-0.0158028,9.18758,0.0991029,3.50641,0.138722,0.346501,0.00171068,-1.53446,9.52693,-0.869571,-0.0817056,0.135172,-0.0591877,2.13604,-9.30741,-2.06023,0.000102962,0.0843502,0.0339595,5.2343,-2.18854,8.02105,-0.150681,0.0166561,0.0563323,-1.03329,9.48384,-2.30315,-0.0922354,0.406837,-0.048504,4.74552,3.14945,7.88851,-0.0228548,-0.127097,-0.169197
0.027,-2.11946,-9.5554,-0.800442,-0.0818982,-0.00910989,-0.0160487,9.17278,0.0947819,3.50501,0.138544,0.349646,0.00201823,-1.53249,9.51165,-0.882562,-0.0823238,0.137053,-0.0598492,2.15678,-9.32848,-2.06489,0.00166674,0.0852651,0.0338225,5.24025,-2.19029,8.02453,-0.155194,0.0175897,0.0539513,-0.987018,9.49583,-2.3966,-0.101208,0.443268,-0.0481273,4.75287,3.13663,7.86215,-0.0277422,-0.122704,-0.166875
0.028,-2.10604,-9.5767,-0.830254,-0.0814105,-0.00768458,-0.0134649,9.16974,0.0822096,3.48674,0.138828,0.351428,0.00195063,-1.5209,9.49645,-0.893742,-0.0827992,0.139732,-0.0597326,2.14358,-9.32485,-2.09468,0.00383599,0.0857639,0.0359417,5.22586,-2.17797,8.02376,-0.160596,0.0202071,0.0520865,-0.959622,9.51366,-2.45317,-0.109547,0.487197,-0.0450138,4.73099,3.1588,7.86405,-0.0292164,-0.117363,-0.162491
0.029,-2.09263,-9.598,-0.860066,-0.0809229,-0.00625926,-0.010881,9.1667,0.0696372,3.46848,0.139111,0.353209,0.00188304,-1.50931,9.48125,-0.904922,-0.0832746,0.142411,-0.0596159,2.13039,-9.32123,-2.12448,0.00600525,0.0862626,0.0380609,5.21147,-2.16566,8.023,-0.165998,0.0228244,0.0502218,-0.932225,9.53149,-2.50973,-0.117887,0.531125,-0.0419003,4.70911,3.18096,7.86595,-0.0306907,-0.112022,-0.158107
0.03,-2.07921,-9.61931,-0.889878,-0.0804352,-0.00483394,-0.00829721,9.16366,0.0570649,3.45022,0.139395,0.35499,0.00181545,-1.49771,9.46605,-0.916102,-0.08375,0.14509,-0.0594993,2.11719,-9.3176,-2.15428,0.0081745,0.0867613,0.0401801,5.19708,-2.15334,8.02223,-0.1714,0.0254417,0.048357,-0.904829,9.54931,-2.5663,-0.126226,0.575053,-0.0387868,4.68723,3.20313,7.86785,-0.032165,-0.106681,-0.153723
0.031,-2.06579,-9.64061,-0.91969,-0.0799476,-0.00340862,-0.00571339,9.16061,0.0444926,3.43196,0.139678,0.356772,0.00174785,-1.48612,9.45085,-0.927283,-0.0842254,0.14777,-0.0593827,2.104,-9.31398,-2.18408,0.0103438,0.0872601,0.0422993,5.18269,-2.14102,8.02147,-0.176803,0.0280591,0.0464922,-0.877433,9.56714,-2.62286,-0.134566,0.618982,-0.0356734,4.66534,3.22529,7.86975,-0.0336392,-0.10134,-0.149339
0.032,-2.07665,-9.64794,-0.917489,-0.0815937,-0.00196095,-0.00753601,9.17348,0.0476902,3.44035,0.140139,0.359188,0.00011492,-1.4817,9.44065,-0.947521,-0.0835896,0.150968,-0.057989,2.11482,-9.27632,-2.14173,0.0118621,0.0881578,0.0431903,5.17576,-2.15196,8.01682,-0.180303,0.0297423,0.0447489,-0.804019,9.62441,-2.64405,-0.139678,0.661342,-0.0220053,4.66047,3.23114,7.86549,-0.0370744,-0.0951427,-0.142807
0.033,-2.09054,-9.65352,-0.911287,-0.0835065,-0.000510476,-0.00990943,9.18833,0.052859,3.45209,0.140623,0.361683,-0.00171368,-1.47819,9.43106,-0.968891,-0.0828148,0.154231,-0.0564357,2.12864,-9.23441,-2.09037,0.013299,0.0891054,0.0439277,5.16976,-2.16581,8.01169,-0.183565,0.0313088,0.0430208,-0.724853,9.6866,-2.66081,-0.144387,0.703507,-0.00701785,4.65772,3.23494,7.86046,-0.0407547,-0.0888382,-0.136006
0.034,-2.10443,-9.6591,-0.905085,-0.0854193,0.000939996,-0.0122829,9.20318,0.0580279,3.46382,0.141106,0.364178,-0.00354228,-1.47467,9.42148,-0.990262,-0.0820401,0.157494,-0.0548824,2.14247,-9.19251,-2.039,0.014736,0.0900529,0.0446651,5.16375,-2.17966,8.00656,-0.186827,0.0328753,0.0412927,-0.645687,9.7488,-2.67757,-0.149096,0.745672,0.00796956,4.65497,3.23874,7.85543,-0.044435,-0.0825337,-0.129205
0.035,-2.11833,-9.66468,-0.898883,-0.0873322,0.00239047,-0.0146563,9.21803,0.0631968,3.47555,0.141589,0.366673,-0.00537088,-1.47115,9.41191,-1.01163,-0.0812654,0.160757,-0.0533291,2.15629,-9.1506,-1.98764,0.0161729,0.0910005,0.0454025,5.15775,-2.1935,8.00142,-0.190089,0.0344418,0.0395646,-0.566521,9.811,-2.69434,-0.153805,0.787836,0.022957,4.65223,3.24254,7.85041,-0.0481153,-0.0762291,-0.122405
0.036,-2.12174,-9.66576,-0.89922,-0.0882922,0.00405388,-0.0158712,9.21879,0.0699306,3.49099,0.141748,0.368741,-0.00597142,-1.46435,9.41705,-1.03194,-0.0811468,0.164275,-0.0528774,2.15706,-9.13864,-1.97096,0.0156945,0.0903805,0.0461206,5.14735,-2.20085,7.99336,-0.191035,0.0355573,0.0392202,-0.503125,9.85703,-2.57921,-0.161317,0.811714,0.0368711,4.64572,3.23507,7.8511,-0.0508221,-0.0703933,-0.116807
0.037,-2.11205,-9.66121,-0.907732,-0.0880612,0.00598345,-0.0156381,9.20194,0.0786206,3.51107,0.141503,0.370276,-0.00503689,-1.45343,9.44062,-1.05092,-0.0818486,0.168112,-0.0538027,2.14149,-9.16411,-1.99763,0.0128218,0.0878009,0.0468146,5.13144,-2.20007,7.98162,-0.189085,0.0361092,0.0406054,-0.45944,9.88287,-2.29921,-0.172332,0.812733,0.0494436,4.6345,3.21352,7.85896,-0.052312,-0.0651433,-0.112714
0.038,-2.10237,-9.65666,-0.916244,-0.0878301,0.00791303,-0.0154049,9.18509,0.0873107,3.53115,0.141258,0.37181,-0.00410235,-1.44251,9.46418,-1.0699,-0.0825503,0.171949,-0.0547279,2.12593,-9.18958,-2.02431,0.00994918,0.0852213,0.0475085,5.11553,-2.19929,7.96988,-0.187135,0.036661,0.0419907,-0.415755,9.90871,-2.01922,-0.183347,0.813752,0.0620161,4.62328,3.19196,7.86681,-0.0538019,-0.0598933,-0.108621
0.039,-2.09268,-9.65211,-0.924756,-0.0875991,0.00984261,-0.0151717,9.16823,0.0960007,3.55123,0.141013,0.373345,-0.00316782,-1.4316,9.48774,-1.08888,-0.083252,0.175786,-0.0556532,2.11037,-9.21505,-2.05099,0.00707653,0.0826417,0.0482025,5.09962,-2.19851,7.95814,-0.185184,0.0372129,0.0433759,-0.372071,9.93454,-1.73922,-0.194361,0.814771,0.0745886,4.61206,3.17041,7.87467,-0.0552918,-0.0546433,-0.104528
0.04,-2.083,-9.64756,-0.933267,-0.0873681,0.0117722,-0.0149386,9.15138,0.104691,3.57131,0.140768,0.37488,-0.00223328,-1.42068,9.5113,-1.10786,-0.0839537,0.179622,-0.0565785,2.0948,-9.24052,-2.07766,0.00420387,0.0800621,0.0488965,5.08371,-2.19774,7.94641,-0.183234,0.0377648,0.0447612,-0.328386,9.96038,-1.45922,-0.205376,0.81579,0.0871611,4.60085,3.14885,7.88252,-0.0567817,-0.0493933,-0.100435
0.041,-2.08466,-9.62094,-0.921771,-0.0883095,0.0132226,-0.0156255,9.13895,0.112053,3.5739,0.140191,0.37488,0.00149805,-1.38653,9.52425,-1.10259,-0.0817168,0.183665,-0.0573492,2.12155,-9.22776,-2.07138,0.00350476,0.0825517,0.0476695,5.06802,-2.22567,7.94103,-0.180666,0.0387819,0.0461832,-0.410245,9.93976,-1.21132,-0.203325,0.784414,0.0894929,4.59198,3.13024,7.89375,-0.0582144,-0.0471707,-0.0988905
0.042,-2.08632,-9.59433,-0.910274,-0.089251,0.014673,-0.0163124,9.12652,0.119416,3.5765,0.139613,0.37488,0.00522939,-1.35237,9.5372,-1.09732,-0.0794798,0.187708,-0.05812,2.14831,-9.21499,-2.06509,0.00280564,0.0850413,0.0464425,5.05233,-2.2536,7.93565,-0.178097,0.039799,0.0476053,-0.492103,9.91914,-0.963422,-0.201275,0.753038,0.0918246,4.58311,3.11162,7.90498,-0.0596472,-0.0449481,-0.0973461
0.043,-2.08798,-9.56771,-0.898777,-0.0901924,0.0161234,-0.0169994,9.11408,0.126778,3.57909,0.139036,0.37488,0.00896073,-1.31821,9.55016,-1.09204,-0.0772428,0.191751,-0.0588907,2.17506,-9.20223,-2.0588,0.00210652,0.0875309,0.0452155,5.03664,-2.28153,7.93027,-0.175528,0.0408162,0.0490273,-0.573962,9.89853,-0.715522,-0.199224,0.721661,0.0941564,4.57425,3.093,7.91621,-0.0610799,-0.0427255,-0.0958016
0.044,-2.08964,-9.54109,-0.887281,-0.0911338,0.0175738,-0.0176863,9.10165,0.13414,3.58169,0.138459,0.37488,0.0126921,-1.28406,9.56311,-1.08677,-0.0750059,0.195794,-0.0596615,2.20181,-9.18946,-2.05252,0.0014074,0.0900205,0.0439885,5.02095,-2.30946,7.92489,-0.17296,0.0418333,0.0504493,-0.655821,9.87791,-0.467621,-0.197173,0.690285,0.0964882,4.56538,3.07439,7.92743,-0.0625127,-0.0405029,-0.0942572
0.045,-2.10897,-9.53214,-0.890132,-0.0912907,0.0190065,-0.0172,9.10122,0.141781,3.58928,0.138017,0.375628,0.015801,-1.25069,9.55626,-1.09716,-0.0736811,0.199832,-0.0595135,2.18102,-9.20264,-2.05121,0.00121468,0.0937207,0.0425,5.01257,-2.32567,7.92849,-0.17341,0.0407562,0.0513194,-0.751455,9.80829,-0.358024,-0.192608,0.65894,0.0949698,4.57354,3.05639,7.93129,-0.0622063,-0.0374275,-0.0914845
0.046,-2.14243,-9.53732,-0.904461,-0.0908199,0.0204251,-0.015775,9.11038,0.149644,3.60087,0.137684,0.376975,0.0184119,-1.21797,9.53356,-1.12008,-0.0730862,0.203866,-0.0586305,2.12221,-9.23658,-2.05389,0.00142708,0.0983894,0.0408022,5.01003,-2.33251,7.93927,-0.176274,0.0380036,0.0517479,-0.858109,9.69949,-0.35907,-0.186033,0.62762,0.0903713,4.59531,3.03889,7.92924,-0.0605087,-0.0336696,-0.0877291
0.047,-2.1759,-9.54249,-0.918791,-0.0903492,0.0218437,-0.01435,9.11953,0.157507,3.61246,0.13735,0.378321,0.0210229,-1.18525,9.51086,-1.143,-0.0724912,0.2079,-0.0577475,2.06339,-9.27052,-2.05657,0.00163948,0.103058,0.0391043,5.00749,-2.33935,7.95006,-0.179139,0.0352511,0.0521764,-0.964764,9.59068,-0.360115,-0.179458,0.5963,0.0857727,4.61709,3.02139,7.92719,-0.058811,-0.0299118,-0.0839738
0.048,-2.20936,-9.54767,-0.93312,-0.0898784,0.0232623,-0.0129251,9.12869,0.16537,3.62405,0.137017,0.379668,0.0236339,-1.15252,9.48816,-1.16593,-0.0718963,0.211934,-0.0568645,2.00458,-9.30447,-2.05924,0.00185188,0.107727,0.0374065,5.00495,-2.34618,7.96084,-0.182003,0.0324986,0.0526049,-1.07142,9.48187,-0.361161,-0.172882,0.56498,0.0811742,4.63886,3.00388,7.92515,-0.0571134,-0.026154,-0.0802185
0.049,-2.24181,-9.55606,-0.948218,-0.0894609,0.024568,-0.0116141,9.13552,0.17181,3.63636,0.136592,0.380887,0.0261427,-1.12265,9.46732,-1.18447,-0.0711311,0.215869,-0.0558547,1.95417,-9.33845,-2.06344,0.00201127,0.112594,0.0356986,5.00464,-2.34088,7.97057,-0.184675,0.0298786,0.0533986,-1.16951,9.37815,-0.373218,-0.166252,0.536181,0.0760085,4.65939,2.98544,7.92796,-0.0553086,-0.0225077,-0.0765268
0.05,-2.26616,-9.59018,-0.96946,-0.0894694,0.0249707,-0.0112154,9.12375,0.166868,3.65442,0.135441,0.381091,0.0278338,-1.11556,9.46137,-1.16803,-0.0690041,0.219009,-0.0538305,1.97101,-9.37272,-2.07977,0.00174666,0.119046,0.03391,5.02217,-2.23844,7.97184,-0.185805,0.0283195,0.0571142,-1.19906,9.31514,-0.473372,-0.159181,0.52755,0.0663054,4.66994,2.95942,7.96968,-0.0526462,-0.0197535,-0.0733437
0.051,-2.29051,-9.62429,-0.990703,-0.0894779,0.0253733,-0.0108166,9.11197,0.161927,3.67248,0.13429,0.381295,0.029525,-1.10847,9.45543,-1.15158,-0.0668771,0.222149,-0.0518064,1.98786,-9.407,-2.09611,0.00148204,0.125499,0.0321214,5.0397,-2.13601,7.97312,-0.186934,0.0267605,0.0608297,-1.22862,9.25212,-0.573526,-0.152111,0.518918,0.0566022,4.6805,2.9334,8.01139,-0.0499839,-0.0169992,-0.0701607
0.052,-2.31487,-9.65841,-1.01195,-0.0894863,0.025776,-0.0104178,9.10019,0.156986,3.69054,0.133139,0.381498,0.0312162,-1.10138,9.44948,-1.13514,-0.0647502,0.225288,-0.0497822,2.00471,-9.44128,-2.11244,0.00121743,0.131952,0.0303328,5.05722,-2.03358,7.9744,-0.188064,0.0252014,0.0645453,-1.25818,9.18911,-0.67368,-0.14504,0.510286,0.046899,4.69105,2.90738,8.0531,-0.0473216,-0.0142449,-0.0669777
