Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.023,-2.11523,-9.59443,-0.499631,-0.13164,-0.102769,0.028714,8.54867,0.363491,4.45816,-0.149419,-0.0863154,0.199731,-1.43268,9.57663,-0.474656,0.0329836,-0.608625,-0.143973,2.43232,-9.29571,-2.19004,-0.14048,0.0531657,0.061854,5.09427,-2.43684,7.8863,0.128804,0.0680282,-0.0472916,-0.923702,9.63292,-1.44089,-0.0184837,0.104616,-0.00492461,4.69417,2.8632,8.27811,-0.0848789,0.0161333,0.0207918
0.024,-2.15812,-9.59693,-0.532886,-0.132793,-0.105382,0.0278015,8.55369,0.386487,4.48134,-0.149186,-0.0833582,0.19979,-1.42271,9.5723,-0.493842,0.0368285,-0.617901,-0.145017,2.4477,-9.2889,-2.18756,-0.138558,0.0702948,0.06294,5.08715,-2.42691,7.90155,0.124944,0.0671703,-0.0461292,-0.934424,9.65963,-1.46067,-0.0189707,0.109018,-0.00248546,4.69661,2.8544,8.26492,-0.0838046,0.011769,0.0152658
0.025,-2.201,-9.59943,-0.56614,-0.133945,-0.107995,0.0268891,8.5587,0.409482,4.50452,-0.148953,-0.080401,0.199849,-1.41274,9.56797,-0.513029,0.0406735,-0.627178,-0.146061,2.46309,-9.28208,-2.18509,-0.136635,0.0874239,0.064026,5.08003,-2.41698,7.9168,0.121084,0.0663125,-0.0449669,-0.945145,9.68635,-1.48046,-0.0194576,0.11342,-4.63172e-005,4.69905,2.84561,8.25173,-0.0827304,0.0074048,0.00973977
0.026,-2.24389,-9.60192,-0.599395,-0.135097,-0.110608,0.0259766,8.56372,0.432478,4.5277,-0.14872,-0.0774437,0.199907,-1.40276,9.56364,-0.532215,0.0445184,-0.636454,-0.147105,2.47847,-9.27527,-2.18261,-0.134712,0.104553,0.065112,5.07291,-2.40704,7.93205,0.117223,0.0654546,-0.0438046,-0.955867,9.71307,-1.50025,-0.0199446,0.117822,0.00239283,4.70148,2.83681,8.23855,-0.0816562,0.00304056,0.00421376
0.027,-2.27965,-9.6068,-0.629038,-0.136281,-0.112594,0.0251676,8.56774,0.449296,4.54751,-0.148647,-0.0747292,0.199597,-1.38888,9.57082,-0.556496,0.0475443,-0.645367,-0.148181,2.49102,-9.27172,-2.17726,-0.13197,0.11979,0.0667399,5.07695,-2.39728,7.94652,0.111678,0.0640205,-0.0420275,-0.956367,9.7364,-1.51822,-0.0208152,0.122688,0.00561936,4.69538,2.84074,8.22238,-0.0823671,-0.000536306,-0.00106543
0.028,-2.30115,-9.61644,-0.651456,-0.137525,-0.113323,0.0245657,8.56976,0.453759,4.5606,-0.148896,-0.0725,0.198548,-1.36718,9.60104,-0.590968,0.0489322,-0.653554,-0.149318,2.49793,-9.2747,-2.16614,-0.127593,0.131242,0.0694517,5.1033,-2.38785,7.95944,0.102762,0.0614338,-0.0390212,-0.936423,9.75296,-1.53257,-0.0224531,0.128481,0.0104207,4.6722,2.87014,8.20024,-0.0866484,-0.00253844,-0.00585099
0.029,-2.32265,-9.62608,-0.673874,-0.13877,-0.114053,0.0239639,8.57177,0.458222,4.57369,-0.149145,-0.0702708,0.197499,-1.34548,9.63126,-0.62544,0.0503201,-0.66174,-0.150456,2.50483,-9.27769,-2.15502,-0.123215,0.142693,0.0721636,5.12964,-2.37842,7.97235,0.0938455,0.0588471,-0.0360148,-0.916479,9.76952,-1.54691,-0.024091,0.134275,0.015222,4.64901,2.89953,8.17811,-0.0909297,-0.00454056,-0.0106365
0.03,-2.34416,-9.63572,-0.696293,-0.140015,-0.114783,0.023362,8.57379,0.462684,4.58678,-0.149394,-0.0680416,0.19645,-1.32378,9.66149,-0.659911,0.0517079,-0.669926,-0.151593,2.51173,-9.28067,-2.1439,-0.118837,0.154145,0.0748754,5.15599,-2.369,7.98527,0.0849294,0.0562603,-0.0330084,-0.896535,9.78609,-1.56125,-0.025729,0.140068,0.0200233,4.62583,2.92893,8.15598,-0.0952111,-0.00654269,-0.0154221
0.031,-2.36566,-9.64535,-0.718711,-0.14126,-0.115513,0.0227601,8.57581,0.467147,4.59986,-0.149643,-0.0658124,0.195401,-1.30208,9.69171,-0.694383,0.0530958,-0.678113,-0.152731,2.51863,-9.28366,-2.13277,-0.114459,0.165597,0.0775872,5.18234,-2.35957,7.99819,0.0760133,0.0536736,-0.030002,-0.876591,9.80265,-1.57559,-0.0273669,0.145861,0.0248246,4.60265,2.95832,8.13385,-0.0994924,-0.00854482,-0.0202077
0.032,-2.37016,-9.64196,-0.75803,-0.14004,-0.113273,0.0208725,8.55882,0.485655,4.58499,-0.149572,-0.0637881,0.193293,-1.27145,9.7207,-0.739785,0.0537076,-0.682554,-0.151341,2.51205,-9.28214,-2.07971,-0.1096,0.16953,0.0800445,5.17564,-2.32397,8.01676,0.0669241,0.04903,-0.0253364,-0.87753,9.79488,-1.60162,-0.0304144,0.159001,0.0299683,4.59335,2.99604,8.12852,-0.099932,-0.00959956,-0.0222633
0.033,-2.37254,-9.63694,-0.799461,-0.138513,-0.110661,0.0188243,8.53945,0.505919,4.56661,-0.149461,-0.0617893,0.191051,-1.2397,9.74955,-0.786554,0.0542223,-0.686527,-0.149634,2.50378,-9.28006,-2.0214,-0.10468,0.172524,0.08247,5.16481,-2.28509,8.03604,0.0578133,0.0441292,-0.0204633,-0.881081,9.78406,-1.6291,-0.033638,0.173059,0.0351549,4.58579,3.0348,8.12528,-0.0998915,-0.0105359,-0.0239776
0.034,-2.37491,-9.63193,-0.840892,-0.136985,-0.10805,0.0167761,8.52008,0.526183,4.54824,-0.149351,-0.0597906,0.18881,-1.20795,9.77839,-0.833323,0.0547371,-0.6905,-0.147928,2.4955,-9.27799,-1.96309,-0.0997608,0.175517,0.0848955,5.15399,-2.24621,8.05533,0.0487025,0.0392285,-0.0155903,-0.884631,9.77325,-1.65658,-0.0368616,0.187117,0.0403415,4.57823,3.07356,8.12204,-0.0998509,-0.0114722,-0.025692
0.035,-2.37729,-9.62691,-0.882324,-0.135457,-0.105438,0.0147278,8.50071,0.546447,4.52987,-0.14924,-0.0577919,0.186568,-1.17619,9.80724,-0.880092,0.0552518,-0.694474,-0.146222,2.48723,-9.27591,-1.90478,-0.0948411,0.178511,0.087321,5.14316,-2.20734,8.07461,0.0395916,0.0343277,-0.0107173,-0.888181,9.76244,-1.68406,-0.0400853,0.201175,0.0455281,4.57067,3.11231,8.11881,-0.0998104,-0.0124085,-0.0274063
0.036,-2.39029,-9.61655,-0.919428,-0.133591,-0.101972,0.0124483,8.49387,0.557166,4.52616,-0.14851,-0.0555074,0.18382,-1.1457,9.81804,-0.919846,0.0551643,-0.696674,-0.144988,2.4645,-9.26642,-1.89813,-0.0932526,0.186941,0.0888821,5.15257,-2.17493,8.09819,0.0316797,0.0290861,-0.00519067,-0.879482,9.76334,-1.71927,-0.0446893,0.216932,0.0520146,4.57358,3.11884,8.12709,-0.0969625,-0.0145576,-0.0281258
0.037,-2.41658,-9.59953,-0.951125,-0.131301,-0.0974368,0.00987976,8.50269,0.555955,4.54079,-0.147007,-0.0528657,0.180437,-1.11679,9.80629,-0.950833,0.0543239,-0.696658,-0.144346,2.42368,-9.24765,-1.95605,-0.0958278,0.202167,0.0893626,5.18729,-2.15062,8.12713,0.0252663,0.0234185,0.00115296,-0.855472,9.77888,-1.76412,-0.0510188,0.234812,0.0601262,4.5896,3.08509,8.14977,-0.0906054,-0.0182226,-0.0276018
0.038,-2.44286,-9.58251,-0.982821,-0.129011,-0.0929018,0.0073112,8.5115,0.554744,4.55542,-0.145503,-0.050224,0.177055,-1.08787,9.79454,-0.981819,0.0534835,-0.696642,-0.143703,2.38286,-9.22889,-2.01398,-0.0984031,0.217394,0.0898431,5.222,-2.12631,8.15608,0.0188529,0.0177509,0.00749658,-0.831462,9.79443,-1.80898,-0.0573483,0.252692,0.0682377,4.60561,3.05134,8.17246,-0.0842483,-0.0218876,-0.0270778
0.039,-2.46915,-9.56549,-1.01452,-0.126721,-0.0883668,0.00474263,8.52032,0.553534,4.57006,-0.143999,-0.0475823,0.173673,-1.05895,9.78279,-1.01281,0.052643,-0.696626,-0.143061,2.34204,-9.21012,-2.0719,-0.100978,0.23262,0.0903236,5.25671,-2.102,8.18503,0.0124395,0.0120832,0.0138402,-0.807452,9.80997,-1.85384,-0.0636778,0.270572,0.0763493,4.62163,3.01759,8.19514,-0.0778912,-0.0255527,-0.0265537
0.04,-2.49543,-9.54847,-1.04621,-0.124431,-0.0838319,0.00217407,8.52913,0.552323,4.58469,-0.142495,-0.0449405,0.170291,-1.03004,9.77104,-1.04379,0.0518026,-0.69661,-0.142419,2.30122,-9.19136,-2.12983,-0.103554,0.247847,0.0908041,5.29142,-2.07769,8.21398,0.00602616,0.00641559,0.0201838,-0.783442,9.82551,-1.8987,-0.0700073,0.288452,0.0844608,4.63764,2.98383,8.21782,-0.0715341,-0.0292177,-0.0260297
0.041,-2.51136,-9.56671,-1.06251,-0.121379,-0.0762977,-0.000791915,8.52762,0.535896,4.58719,-0.142298,-0.0421992,0.167224,-1.00808,9.76953,-1.08997,0.0492903,-0.691757,-0.140012,2.2909,-9.23149,-2.29303,-0.104396,0.291291,0.0864276,5.28759,-2.06098,8.18958,0.00721754,0.00331599,0.0268197,-0.753897,9.83597,-1.88844,-0.0773263,0.300473,0.0913973,4.69938,2.91641,8.19366,-0.0685457,-0.0275958,-0.0289631
0.042,-2.52729,-9.58494,-1.07881,-0.118327,-0.0687635,-0.0037579,8.52612,0.519469,4.5897,-0.142101,-0.0394578,0.164157,-0.986131,9.76801,-1.13616,0.046778,-0.686903,-0.137605,2.28057,-9.27163,-2.45622,-0.105239,0.334734,0.082051,5.28376,-2.04426,8.16519,0.00840892,0.0002164,0.0334555,-0.724353,9.84643,-1.87819,-0.0846454,0.312494,0.0983338,4.76112,2.84899,8.16951,-0.0655572,-0.0259738,-0.0318965
0.043,-2.54321,-9.60318,-1.09512,-0.115274,-0.0612293,-0.00672389,8.52461,0.503042,4.5922,-0.141904,-0.0367164,0.16109,-0.964179,9.7665,-1.18234,0.0442656,-0.682049,-0.135198,2.27025,-9.31176,-2.61942,-0.106081,0.378178,0.0776744,5.27994,-2.02755,8.1408,0.0096003,-0.00288319,0.0400914,-0.694809,9.85688,-1.86793,-0.0919644,0.324515,0.10527,4.82287,2.78157,8.14535,-0.0625688,-0.0243518,-0.0348299
0.044,-2.55914,-9.62142,-1.11142,-0.112222,-0.0536951,-0.00968988,8.5231,0.486615,4.59471,-0.141706,-0.033975,0.158023,-0.942226,9.76499,-1.22852,0.0417533,-0.677196,-0.132792,2.25993,-9.3519,-2.78262,-0.106924,0.421622,0.0732979,5.27611,-2.01083,8.1164,0.0107917,-0.00598279,0.0467273,-0.665265,9.86734,-1.85767,-0.0992834,0.336536,0.112207,4.88461,2.71414,8.12119,-0.0595804,-0.0227299,-0.0377634
0.045,-2.55675,-9.64217,-1.13705,-0.10815,-0.0445132,-0.0122346,8.52375,0.485639,4.59216,-0.141844,-0.0307477,0.154784,-0.936345,9.769,-1.28018,0.038724,-0.671342,-0.130237,2.29609,-9.38191,-2.83223,-0.101922,0.463307,0.0703513,5.26481,-2.0549,8.08616,0.0161576,-0.00654908,0.050747,-0.634625,9.85193,-1.80175,-0.105037,0.33914,0.114649,4.91084,2.71952,8.10538,-0.0620451,-0.0192223,-0.039423
0.046,-2.5397,-9.66495,-1.17016,-0.103262,-0.034013,-0.0144423,8.52611,0.497024,4.58557,-0.142249,-0.0271317,0.151405,-0.943323,9.77742,-1.33622,0.0352812,-0.664689,-0.127563,2.36944,-9.40383,-2.79096,-0.0922435,0.503585,0.0685487,5.24753,-2.14759,8.05124,0.0248631,-0.00508873,0.0526737,-0.603108,9.81581,-1.7093,-0.109538,0.33421,0.113495,4.90868,2.78314,8.09624,-0.0688725,-0.0142061,-0.0400637
0.047,-2.52266,-9.68773,-1.20326,-0.0983749,-0.0235129,-0.0166499,8.52847,0.508409,4.57899,-0.142654,-0.0235157,0.148027,-0.9503,9.78585,-1.39226,0.0318384,-0.658035,-0.12489,2.44279,-9.42575,-2.74969,-0.0825653,0.543862,0.0667462,5.23026,-2.24028,8.01633,0.0335686,-0.00362838,0.0546004,-0.571591,9.7797,-1.61685,-0.114039,0.32928,0.112341,4.90651,2.84676,8.0871,-0.0756998,-0.00918997,-0.0407044
0.048,-2.50561,-9.7105,-1.23637,-0.0934873,-0.0130128,-0.0188576,8.53083,0.519794,4.5724,-0.14306,-0.0198996,0.144648,-0.957277,9.79427,-1.44831,0.0283956,-0.651382,-0.122217,2.51614,-9.44766,-2.70842,-0.0728871,0.58414,0.0649436,5.21299,-2.33297,7.98141,0.0422741,-0.00216803,0.0565272,-0.540074,9.74359,-1.5244,-0.11854,0.32435,0.111187,4.90435,2.91037,8.07796,-0.0825272,-0.00417382,-0.041345
0.049,-2.49016,-9.73153,-1.26751,-0.0887099,-0.00241716,-0.0209028,8.53301,0.531035,4.5663,-0.143501,-0.0163009,0.141153,-0.963298,9.80173,-1.5026,0.0248914,-0.64421,-0.119571,2.58598,-9.46329,-2.64696,-0.0633571,0.619847,0.0638854,5.19725,-2.42673,7.94404,0.0506537,-0.000499645,0.0581001,-0.514526,9.70205,-1.43412,-0.122281,0.317953,0.109559,4.89143,2.9817,8.06814,-0.0891341,0.000518153,-0.0413304
0.05,-2.48745,-9.73851,-1.28293,-0.0848128,0.00894261,-0.0216478,8.53368,0.541117,4.56413,-0.144227,-0.0128406,0.13672,-0.961665,9.80146,-1.54288,0.0208962,-0.63289,-0.11715,2.62771,-9.42863,-2.42397,-0.0550131,0.618983,0.0687824,5.19379,-2.5291,7.88702,0.0564252,0.00283301,0.0568431,-0.536729,9.61706,-1.36124,-0.119938,0.299819,0.104141,4.79255,3.1147,8.05285,-0.0939776,0.00261679,-0.0360737
0.051,-2.48474,-9.7455,-1.29835,-0.0809157,0.0203024,-0.0223929,8.53436,0.5512,4.56195,-0.144954,-0.00938036,0.132288,-0.960031,9.80119,-1.58316,0.0169011,-0.621571,-0.114729,2.66944,-9.39396,-2.20099,-0.0466691,0.618119,0.0736794,5.19032,-2.63146,7.83,0.0621966,0.00616567,0.0555861,-0.558933,9.53208,-1.28835,-0.117594,0.281686,0.0987225,4.69366,3.24769,8.03755,-0.0988211,0.00471543,-0.0308171
0.052,-2.48202,-9.75249,-1.31377,-0.0770186,0.0316622,-0.0231379,8.53503,0.561283,4.55978,-0.145681,-0.00592009,0.127855,-0.958398,9.80092,-1.62344,0.012906,-0.610251,-0.112307,2.71116,-9.35929,-1.97801,-0.0383251,0.617255,0.0785763,5.18686,-2.73383,7.77298,0.0679681,0.00949833,0.0543291,-0.581136,9.44709,-1.21546,-0.115251,0.263552,0.0933041,4.59477,3.38069,8.02226,-0.103665,0.00681408,-0.0255604
