Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.014,-1.94542,-9.01778,-1.9282,-0.248987,-0.354072,-0.273511,8.16506,2.16474,4.73084,0.334587,-0.0434029,0.0034723,0.215862,9.28924,-3.27748,-0.0262684,0.858591,-0.0543117,-2.07788,-9.78148,-3.3876,-0.0271925,-0.832755,0.365112,5.06273,-2.82067,7.78075,-0.159073,-0.0118961,0.0600284,-0.984583,9.22713,-1.86785,-0.106622,0.196876,0.0227852,7.43688,5.35668,4.58574,0.322409,0.411098,0.673141
0.015,-1.90393,-9.02633,-1.95507,-0.251745,-0.349548,-0.2705,8.16718,2.17172,4.7058,0.330273,-0.0444037,0.000906767,0.252295,9.31522,-3.26044,-0.0189443,0.881107,-0.0560665,-2.04923,-9.72923,-3.38315,-0.0318894,-0.826492,0.371241,5.05415,-2.79984,7.79354,-0.159104,-0.0139853,0.0616027,-0.991721,9.27806,-1.83872,-0.105236,0.184455,0.0168804,7.36134,5.26453,4.60936,0.319555,0.396174,0.670538
0.016,-1.86245,-9.03488,-1.98194,-0.254503,-0.345023,-0.267489,8.1693,2.1787,4.68076,0.325959,-0.0454046,-0.00165877,0.288727,9.3412,-3.24339,-0.0116203,0.903624,-0.0578213,-2.02058,-9.67698,-3.37871,-0.0365863,-0.82023,0.377371,5.04558,-2.77901,7.80633,-0.159134,-0.0160744,0.063177,-0.99886,9.32899,-1.8096,-0.103851,0.172033,0.0109756,7.28581,5.17239,4.63299,0.3167,0.38125,0.667934
0.017,-1.82096,-9.04343,-2.00881,-0.257261,-0.340499,-0.264477,8.17143,2.18567,4.65572,0.321645,-0.0464054,-0.0042243,0.32516,9.36718,-3.22634,-0.00429621,0.92614,-0.059576,-1.99193,-9.62473,-3.37426,-0.0412832,-0.813967,0.383501,5.037,-2.75818,7.81912,-0.159165,-0.0181636,0.0647512,-1.006,9.37991,-1.78047,-0.102465,0.159611,0.00507078,7.21027,5.08024,4.65661,0.313845,0.366326,0.665331
0.018,-1.77702,-9.04592,-2.03497,-0.259444,-0.335699,-0.26139,8.17442,2.1974,4.63477,0.3169,-0.0471509,-0.00700723,0.370451,9.38865,-3.20634,0.00254349,0.946706,-0.0610317,-1.96247,-9.57882,-3.35829,-0.0455816,-0.808363,0.389739,5.02901,-2.73993,7.83288,-0.158768,-0.020058,0.0661229,-1.01819,9.42809,-1.75805,-0.100953,0.148006,0.000294499,7.1364,4.99446,4.68715,0.311486,0.350774,0.663029
0.019,-1.72452,-9.02721,-2.05865,-0.259612,-0.329934,-0.258038,8.18046,2.22575,4.62813,0.310646,-0.0470026,-0.0105511,0.446747,9.39433,-3.176,0.00768793,0.960448,-0.0614406,-1.93017,-9.55509,-3.30201,-0.0484855,-0.805067,0.396355,5.02306,-2.73071,7.85003,-0.156875,-0.021271,0.0667857,-1.04804,9.46668,-1.75912,-0.0989984,0.139259,-0.000531962,7.06835,4.93098,4.74188,0.310862,0.333023,0.661781
0.02,-1.67202,-9.0085,-2.08232,-0.25978,-0.32417,-0.254685,8.18649,2.25411,4.62148,0.304391,-0.0468544,-0.0140949,0.523043,9.40001,-3.14566,0.0128324,0.974191,-0.0618495,-1.89788,-9.53136,-3.24573,-0.0513893,-0.801772,0.402972,5.01711,-2.72149,7.86719,-0.154982,-0.022484,0.0674484,-1.0779,9.50526,-1.76019,-0.0970435,0.130513,-0.00135842,7.0003,4.86751,4.79662,0.310238,0.315272,0.660534
0.021,-1.61952,-8.98979,-2.106,-0.259949,-0.318405,-0.251332,8.19253,2.28246,4.61484,0.298137,-0.0467062,-0.0176387,0.59934,9.40568,-3.11531,0.0179768,0.987933,-0.0622584,-1.86558,-9.50763,-3.18945,-0.0542932,-0.798476,0.409589,5.01116,-2.71227,7.88434,-0.153089,-0.0236969,0.0681111,-1.10776,9.54384,-1.76125,-0.0950887,0.121767,-0.00218488,6.93226,4.80403,4.85135,0.309613,0.297521,0.659286
0.022,-1.56702,-8.97108,-2.12967,-0.260117,-0.31264,-0.247979,8.19857,2.31081,4.60819,0.291883,-0.0465579,-0.0211825,0.675636,9.41136,-3.08497,0.0231212,1.00167,-0.0626673,-1.83328,-9.4839,-3.13317,-0.057197,-0.79518,0.416206,5.0052,-2.70305,7.9015,-0.151196,-0.0249099,0.0687738,-1.13762,9.58242,-1.76232,-0.0931338,0.11302,-0.00301134,6.86421,4.74056,4.90608,0.308989,0.27977,0.658038
0.023,-1.5315,-8.98039,-2.16296,-0.257236,-0.30253,-0.246598,8.20355,2.30345,4.59326,0.287293,-0.045279,-0.0256562,0.7142,9.42353,-3.0221,0.0257562,1.00537,-0.0633307,-1.79252,-9.49655,-3.09723,-0.0584082,-0.792561,0.421616,5.02031,-2.70504,7.91114,-0.151937,-0.0257333,0.0701279,-1.14838,9.5832,-1.77077,-0.0916764,0.106463,-0.00468706,6.82574,4.67545,4.95642,0.307948,0.269424,0.6596
0.024,-1.50083,-8.99771,-2.19899,-0.253484,-0.291178,-0.245781,8.20822,2.28587,4.57597,0.283179,-0.043677,-0.0303956,0.741982,9.43755,-2.94995,0.0276742,1.00619,-0.0640669,-1.74935,-9.51959,-3.0671,-0.0591359,-0.790135,0.426682,5.04144,-2.71022,7.91863,-0.15343,-0.0264455,0.0716796,-1.15369,9.57317,-1.78134,-0.090361,0.10053,-0.00660543,6.79571,4.60987,5.00551,0.306789,0.261194,0.661965
0.025,-1.47016,-9.01502,-2.23502,-0.249732,-0.279826,-0.244963,8.2129,2.2683,4.55867,0.279065,-0.042075,-0.0351349,0.769765,9.45157,-2.87779,0.0295922,1.00702,-0.064803,-1.70617,-9.54263,-3.03698,-0.0598635,-0.78771,0.431747,5.06257,-2.7154,7.92612,-0.154923,-0.0271576,0.0732313,-1.159,9.56315,-1.79191,-0.0890456,0.0945981,-0.00852379,6.76569,4.54429,5.0546,0.305629,0.252964,0.664329
0.026,-1.43949,-9.03234,-2.27105,-0.24598,-0.268474,-0.244145,8.21757,2.25073,4.54138,0.274951,-0.040473,-0.0398743,0.797548,9.4656,-2.80563,0.0315102,1.00784,-0.0655392,-1.663,-9.56568,-3.00685,-0.0605912,-0.785284,0.436813,5.08369,-2.72058,7.93362,-0.156416,-0.0278698,0.074783,-1.1643,9.55312,-1.80247,-0.0877302,0.088666,-0.0104422,6.73567,4.47871,5.10368,0.30447,0.244734,0.666694
0.027,-1.40222,-9.0474,-2.32288,-0.241727,-0.255032,-0.242674,8.21505,2.23713,4.53098,0.271127,-0.0396009,-0.0437021,0.829585,9.47867,-2.72867,0.0323044,1.00318,-0.0657673,-1.60653,-9.57994,-2.9616,-0.0614008,-0.782787,0.441704,5.09435,-2.71895,7.93376,-0.158411,-0.0282428,0.0756971,-1.15841,9.54943,-1.81481,-0.0870271,0.0836367,-0.012672,6.70794,4.44531,5.14292,0.299813,0.237896,0.668994
0.028,-1.35173,-9.05793,-2.40628,-0.236473,-0.237409,-0.239896,8.19814,2.23149,4.53435,0.267882,-0.0401884,-0.045707,0.870131,9.48984,-2.64213,0.0308513,0.987559,-0.0649792,-1.5235,-9.57663,-2.88611,-0.0623746,-0.780146,0.446248,5.08406,-2.7037,7.91922,-0.161408,-0.0279378,0.075336,-1.13012,9.55842,-1.83069,-0.0875483,0.0804132,-0.0155249,6.6848,4.47625,5.16247,0.288163,0.233842,0.671165
0.029,-1.30124,-9.06846,-2.48969,-0.231219,-0.219787,-0.237118,8.18123,2.22585,4.53773,0.264637,-0.040776,-0.0477118,0.910676,9.50101,-2.55558,0.0293981,0.971934,-0.0641912,-1.44047,-9.57333,-2.81062,-0.0633483,-0.777506,0.450791,5.07378,-2.68844,7.90468,-0.164404,-0.0276328,0.0749749,-1.10183,9.56741,-1.84658,-0.0880696,0.0771897,-0.0183777,6.66165,4.50718,5.18202,0.276513,0.229788,0.673337
0.03,-1.25075,-9.079,-2.57309,-0.225965,-0.202165,-0.23434,8.16432,2.22021,4.54111,0.261392,-0.0413636,-0.0497166,0.951222,9.51218,-2.46903,0.0279449,0.95631,-0.0634031,-1.35743,-9.57003,-2.73513,-0.064322,-0.774865,0.455334,5.06349,-2.67318,7.89014,-0.167401,-0.0273277,0.0746138,-1.07354,9.5764,-1.86246,-0.0885909,0.0739663,-0.0212305,6.6385,4.53812,5.20156,0.264863,0.225733,0.675508
0.031,-1.20027,-9.08953,-2.6565,-0.220711,-0.184542,-0.231563,8.14741,2.21458,4.54449,0.258146,-0.0419512,-0.0517215,0.991768,9.52335,-2.38248,0.0264917,0.940685,-0.0626151,-1.2744,-9.56672,-2.65964,-0.0652958,-0.772224,0.459877,5.05321,-2.65792,7.87559,-0.170398,-0.0270227,0.0742527,-1.04525,9.58539,-1.87835,-0.0891122,0.0707428,-0.0240834,6.61535,4.56906,5.22111,0.253212,0.221679,0.67768
0.032,-1.19443,-9.06677,-2.70746,-0.214122,-0.161296,-0.23149,8.14992,2.23173,4.5409,0.25227,-0.0436602,-0.053076,1.00907,9.54875,-2.30407,0.0240002,0.909641,-0.0605712,-1.18294,-9.54947,-2.59466,-0.0672665,-0.767876,0.462628,5.06119,-2.66275,7.87759,-0.170941,-0.0285737,0.0749361,-1.03692,9.59713,-1.87697,-0.0921962,0.0689655,-0.023445,6.57477,4.582,5.2516,0.231816,0.215875,0.679292
0.033,-1.19417,-9.03986,-2.75437,-0.207366,-0.137346,-0.231757,8.15485,2.25173,4.53644,0.246065,-0.0455094,-0.0543493,1.02346,9.57592,-2.22668,0.0213789,0.876669,-0.0583705,-1.09043,-9.53048,-2.53098,-0.0693619,-0.763315,0.465154,5.07146,-2.6701,7.88166,-0.171178,-0.0303566,0.0757501,-1.03108,9.60922,-1.87343,-0.0956006,0.0673689,-0.0223703,6.53201,4.59269,5.28346,0.209201,0.209851,0.680834
0.034,-1.19391,-9.01294,-2.80128,-0.20061,-0.113396,-0.232023,8.15978,2.27173,4.53198,0.23986,-0.0473586,-0.0556225,1.03785,9.60309,-2.14929,0.0187577,0.843697,-0.0561697,-0.997915,-9.51149,-2.46731,-0.0714573,-0.758754,0.467681,5.08172,-2.67744,7.88573,-0.171414,-0.0321396,0.0765641,-1.02524,9.62131,-1.86989,-0.099005,0.0657723,-0.0212955,6.48925,4.60337,5.31532,0.186587,0.203828,0.682375
0.035,-1.19366,-8.98602,-2.84819,-0.193854,-0.0894467,-0.232289,8.16471,2.29173,4.52752,0.233655,-0.0492077,-0.0568957,1.05225,9.63027,-2.0719,0.0161364,0.810726,-0.0539689,-0.905403,-9.49249,-2.40363,-0.0735527,-0.754193,0.470208,5.09199,-2.68479,7.8898,-0.171651,-0.0339226,0.077378,-1.0194,9.63339,-1.86635,-0.102409,0.0641757,-0.0202208,6.44649,4.61406,5.34718,0.163972,0.197804,0.683917
0.036,-1.20415,-8.96227,-2.91854,-0.187847,-0.0634599,-0.2323,8.17222,2.30672,4.51527,0.226263,-0.0510372,-0.0587041,1.05524,9.6512,-1.99833,0.0130166,0.771275,-0.052728,-0.814409,-9.46808,-2.33783,-0.0744767,-0.748002,0.473012,5.10121,-2.69705,7.88696,-0.173252,-0.0355817,0.0776294,-1.0256,9.63548,-1.86604,-0.103606,0.0616267,-0.0197804,6.36078,4.61564,5.36112,0.143304,0.190203,0.685151
0.037,-1.22807,-8.94249,-3.0182,-0.182778,-0.0349268,-0.231992,8.18294,2.31545,4.49328,0.217388,-0.0528419,-0.0611812,1.04399,9.66431,-1.92956,0.00927362,0.723725,-0.0526871,-0.725314,-9.43689,-2.26938,-0.0739365,-0.739774,0.476166,5.10913,-2.71544,7.8755,-0.176561,-0.0370859,0.0771776,-1.04684,9.62508,-1.86974,-0.102042,0.0578871,-0.020133,6.2214,4.60585,5.35265,0.12507,0.180631,0.686001
0.038,-1.25199,-8.9227,-3.11785,-0.177708,-0.00639371,-0.231683,8.19366,2.32418,4.4713,0.208513,-0.0546466,-0.0636584,1.03273,9.67743,-1.86078,0.00553064,0.676175,-0.0526461,-0.636219,-9.4057,-2.20092,-0.0733963,-0.731546,0.479319,5.11705,-2.73383,7.86404,-0.179869,-0.0385901,0.0767257,-1.06807,9.61468,-1.87345,-0.100479,0.0541476,-0.0204856,6.08201,4.59606,5.34418,0.106836,0.171059,0.68685
0.039,-1.27591,-8.90292,-3.21751,-0.172638,0.0221394,-0.231375,8.20438,2.33291,4.44931,0.199638,-0.0564513,-0.0661356,1.02147,9.69055,-1.79201,0.00178766,0.628625,-0.0526051,-0.547124,-9.37451,-2.13246,-0.0728561,-0.723318,0.482472,5.12497,-2.75223,7.85258,-0.183177,-0.0400942,0.0762738,-1.08931,9.60427,-1.87715,-0.0989153,0.050408,-0.0208382,5.94263,4.58626,5.33571,0.0886017,0.161487,0.6877
0.04,-1.29983,-8.88313,-3.31717,-0.167568,0.0506725,-0.231067,8.21509,2.34164,4.42733,0.190763,-0.0582561,-0.0686128,1.01022,9.70367,-1.72323,-0.00195531,0.581075,-0.0525641,-0.458029,-9.34332,-2.06401,-0.0723159,-0.71509,0.485625,5.13288,-2.77062,7.84112,-0.186485,-0.0415984,0.075822,-1.11054,9.59387,-1.88086,-0.0973518,0.0466685,-0.0211908,5.80324,4.57647,5.32725,0.0703675,0.151915,0.68855
0.041,-1.34881,-8.8872,-3.33412,-0.167999,0.0842107,-0.234331,8.22261,2.33264,4.3962,0.183969,-0.0582879,-0.0694774,0.971861,9.71934,-1.71148,-0.00432269,0.525126,-0.0511113,-0.414529,-9.26663,-2.01899,-0.0768057,-0.7021,0.487987,5.15066,-2.75131,7.83978,-0.191982,-0.0429937,0.0769675,-1.1044,9.59639,-1.89465,-0.104912,0.0485606,-0.0205192,5.63874,4.45688,5.36315,0.0718051,0.138051,0.6858
0.042,-1.39779,-8.89127,-3.35107,-0.168431,0.117749,-0.237595,8.23013,2.32364,4.36507,0.177175,-0.0583197,-0.0703421,0.933502,9.735,-1.69972,-0.00669007,0.469177,-0.0496584,-0.37103,-9.18995,-1.97397,-0.0812955,-0.689111,0.49035,5.16843,-2.73199,7.83844,-0.197478,-0.044389,0.078113,-1.09825,9.59892,-1.90843,-0.112472,0.0504527,-0.0198475,5.47424,4.33728,5.39905,0.0732427,0.124186,0.68305
0.043,-1.44678,-8.89533,-3.36803,-0.168862,0.151287,-0.240859,8.23765,2.31463,4.33394,0.17038,-0.0583515,-0.0712067,0.895144,9.75067,-1.68797,-0.00905745,0.413227,-0.0482056,-0.327531,-9.11326,-1.92895,-0.0857853,-0.676121,0.492713,5.1862,-2.71267,7.8371,-0.202975,-0.0457843,0.0792585,-1.09211,9.60144,-1.92222,-0.120032,0.0523448,-0.0191759,5.30973,4.21769,5.43495,0.0746804,0.110321,0.6803
0.044,-1.49576,-8.8994,-3.38498,-0.169294,0.184825,-0.244123,8.24517,2.30563,4.30281,0.163586,-0.0583833,-0.0720714,0.856786,9.76633,-1.67622,-0.0114248,0.357278,-0.0467527,-0.284032,-9.03658,-1.88393,-0.0902751,-0.663131,0.495075,5.20398,-2.69335,7.83575,-0.208472,-0.0471796,0.080404,-1.08597,9.60396,-1.936,-0.127592,0.0542369,-0.0185042,5.14523,4.0981,5.47084,0.076118,0.0964563,0.67755
0.045,-1.55404,-8.88805,-3.39972,-0.166425,0.217003,-0.247298,8.2557,2.29638,4.2906,0.157428,-0.0581966,-0.0736891,0.799593,9.76978,-1.68687,-0.0134814,0.30335,-0.0444358,-0.224152,-8.97857,-1.83288,-0.0945916,-0.651904,0.495253,5.23082,-2.65947,7.84357,-0.212501,-0.0482702,0.0806557,-1.06772,9.6217,-1.94711,-0.134774,0.0565627,-0.019114,4.98836,3.96017,5.50395,0.0815246,0.0809452,0.67041
0.046,-1.61976,-8.86437,-3.4127,-0.160917,0.248091,-0.250403,8.26863,2.28695,4.29352,0.15178,-0.0578351,-0.0759094,0.727332,9.76345,-1.71544,-0.0152894,0.251038,-0.0414277,-0.151168,-8.93549,-1.77699,-0.0987695,-0.642087,0.493682,5.26492,-2.61393,7.85872,-0.215357,-0.0491172,0.0801923,-1.03981,9.65162,-1.95607,-0.141654,0.0592355,-0.020749,4.83758,3.80759,5.53481,0.0901063,0.0641171,0.659757
0.047,-1.68548,-8.84069,-3.42567,-0.155408,0.27918,-0.253507,8.28157,2.27751,4.29645,0.146131,-0.0574736,-0.0781296,0.655071,9.75712,-1.74402,-0.0170974,0.198726,-0.0384196,-0.0781844,-8.89241,-1.7211,-0.102947,-0.63227,0.492112,5.29902,-2.56839,7.87386,-0.218212,-0.0499642,0.0797289,-1.01189,9.68153,-1.96502,-0.148534,0.0619083,-0.0223839,4.6868,3.655,5.56568,0.098688,0.0472889,0.649105
0.048,-1.7512,-8.81701,-3.43865,-0.1499,0.310268,-0.256611,8.29451,2.26808,4.29938,0.140483,-0.0571121,-0.0803498,0.582811,9.7508,-1.7726,-0.0189053,0.146414,-0.0354115,-0.00520054,-8.84934,-1.66521,-0.107125,-0.622453,0.490541,5.33312,-2.52285,7.88901,-0.221068,-0.0508111,0.0792655,-0.983965,9.71144,-1.97398,-0.155413,0.0645811,-0.0240189,4.53603,3.50242,5.59655,0.10727,0.0304607,0.638453
0.049,-1.82004,-8.7988,-3.45128,-0.144102,0.3414,-0.259666,8.30463,2.25793,4.30421,0.134983,-0.0567277,-0.0824299,0.512089,9.74904,-1.79934,-0.0213064,0.0944097,-0.0320493,0.0688154,-8.80408,-1.61102,-0.111423,-0.612722,0.489038,5.36194,-2.48653,7.9001,-0.223699,-0.0515029,0.0791632,-0.961339,9.73374,-1.9792,-0.161669,0.067492,-0.0252911,4.39068,3.3604,5.62776,0.115688,0.013543,0.628201
0.05,-1.91389,-8.82433,-3.46118,-0.135991,0.37288,-0.262326,8.29223,2.24209,4.32428,0.130671,-0.056159,-0.083389,0.453679,9.78385,-1.81145,-0.0284525,0.044866,-0.025855,0.151088,-8.74137,-1.57045,-0.116685,-0.603687,0.488067,5.3486,-2.52401,7.87877,-0.224533,-0.0509531,0.0819494,-0.981059,9.69508,-1.95449,-0.162933,0.072308,-0.0236621,4.28873,3.30295,5.66177,0.122799,-0.00409148,0.621155
0.051,-2.00775,-8.84986,-3.47107,-0.127879,0.40436,-0.264985,8.27983,2.22625,4.34435,0.126359,-0.0555904,-0.084348,0.395269,9.81866,-1.82355,-0.0355986,-0.00467763,-0.0196607,0.233361,-8.67867,-1.52988,-0.121946,-0.594651,0.487097,5.33525,-2.56149,7.85745,-0.225367,-0.0504033,0.0847357,-1.00078,9.65643,-1.92978,-0.164197,0.0771239,-0.0220331,4.18679,3.2455,5.69579,0.12991,-0.0217259,0.61411
0.052,-2.1016,-8.87538,-3.48096,-0.119767,0.43584,-0.267644,8.26743,2.2104,4.36442,0.122048,-0.0550218,-0.085307,0.336858,9.85348,-1.83565,-0.0427446,-0.0542213,-0.0134664,0.315634,-8.61596,-1.48931,-0.127207,-0.585615,0.486127,5.3219,-2.59897,7.83612,-0.226201,-0.0498535,0.087522,-1.0205,9.61778,-1.90506,-0.165461,0.0819399,-0.0204041,4.08484,3.18805,5.7298,0.137022,-0.0393603,0.607064
0.053,-2.19545,-8.90091,-3.49085,-0.111655,0.467321,-0.270303,8.25503,2.19456,4.38449,0.117736,-0.0544532,-0.0862661,0.278448,9.88829,-1.84775,-0.0498907,-0.103765,-0.00727205,0.397907,-8.55326,-1.44874,-0.132468,-0.576579,0.485157,5.30856,-2.63645,7.81479,-0.227034,-0.0493036,0.0903082,-1.04022,9.57912,-1.88035,-0.166724,0.0867558,-0.0187751,3.9829,3.1306,5.76381,0.144133,-0.0569948,0.600019
