Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.013,8.50837,-1.75028,3.02549,-1.18558,-0.118614,-0.435442,0.228347,-9.9626,-1.51954,-0.0160131,0.229433,0.578923,0.31305,10.0909,5.48101,2.17438,-5.55978,3.01292,10.0809,4.5189,7.24976,-3.72319,5.54475,-4.25602,-1.83438,8.21058,-2.7121,-0.794779,-2.82931,0.300226,4.41446,1.77971,8.90145,-0.232948,0.099626,0.132419,-1.26712,-9.95872,-0.741132,-0.089876,0.492888,0.129308
0.014,8.50786,-1.74318,3.02226,-1.18052,-0.12339,-0.44068,0.212316,-9.9573,-1.51453,-0.0135402,0.230268,0.57967,0.30488,10.0988,5.4842,2.16289,-5.54231,3.01515,10.0225,4.48182,7.23103,-3.70059,5.52528,-4.24148,-1.79305,8.19756,-2.68643,-0.793483,-2.83809,0.295923,4.41194,1.77345,8.89793,-0.233035,0.100306,0.132314,-1.28457,-9.95606,-0.738241,-0.0884398,0.490513,0.132195
0.015,8.50801,-1.73558,3.01956,-1.17533,-0.128462,-0.446033,0.196261,-9.95203,-1.50958,-0.0110691,0.230977,0.580407,0.2959,10.1054,5.48675,2.15146,-5.52456,3.01745,9.96367,4.44552,7.21224,-3.67797,5.50531,-4.22664,-1.75173,8.18418,-2.661,-0.792345,-2.84705,0.291657,4.40943,1.76745,8.89458,-0.233132,0.100996,0.132231,-1.30194,-9.95348,-0.734741,-0.0870407,0.487984,0.135078
0.016,8.50878,-1.72752,3.01741,-1.17001,-0.133837,-0.45149,0.180251,-9.94681,-1.5047,-0.00860427,0.231556,0.58113,0.286272,10.1106,5.48864,2.14009,-5.50653,3.01979,9.90472,4.40998,7.19343,-3.65538,5.48484,-4.21154,-1.71053,8.17046,-2.6359,-0.791368,-2.8561,0.287427,4.40694,1.76174,8.89141,-0.233241,0.101699,0.132171,-1.31921,-9.95096,-0.730692,-0.0856857,0.485295,0.137949
0.017,8.51012,-1.71905,3.01582,-1.16455,-0.139524,-0.457041,0.164361,-9.94168,-1.49991,-0.00615023,0.232001,0.581838,0.276164,10.1145,5.48982,2.1288,-5.48825,3.02217,9.84577,4.37519,7.17466,-3.63285,5.46385,-4.1962,-1.66955,8.15638,-2.61125,-0.790555,-2.86517,0.283231,4.40448,1.75633,8.8884,-0.233365,0.102416,0.132134,-1.33637,-9.94845,-0.726163,-0.084382,0.482437,0.140799
0.018,8.51197,-1.71021,3.01479,-1.15895,-0.145532,-0.462674,0.148663,-9.93664,-1.49522,-0.00371103,0.23231,0.582527,0.265732,10.1171,5.49023,2.11759,-5.46972,3.02455,9.78703,4.34114,7.15595,-3.6104,5.44236,-4.18063,-1.6289,8.14197,-2.58716,-0.789906,-2.87417,0.279065,4.40204,1.75123,8.88554,-0.233505,0.10315,0.13212,-1.3534,-9.94592,-0.721223,-0.0831366,0.479405,0.143617
0.019,8.51429,-1.70105,3.0143,-1.15321,-0.151866,-0.468379,0.133215,-9.93173,-1.49063,-0.00128893,0.232477,0.583196,0.255084,10.1186,5.48978,2.10648,-5.45094,3.02694,9.72866,4.30781,7.13735,-3.58807,5.42036,-4.16487,-1.58868,8.12727,-2.56367,-0.789419,-2.88303,0.274924,4.39964,1.74644,8.88283,-0.233664,0.103902,0.132131,-1.37027,-9.94334,-0.715964,-0.0819545,0.476198,0.146395
0.02,8.51701,-1.69158,3.0143,-1.14733,-0.158525,-0.474149,0.118055,-9.92692,-1.48611,0.00111649,0.232501,0.583844,0.244255,10.1188,5.48832,2.09547,-5.43191,3.02931,9.67085,4.27519,7.11889,-3.56586,5.39785,-4.14893,-1.54901,8.11237,-2.54076,-0.789086,-2.8917,0.270799,4.39723,1.74197,8.88026,-0.23384,0.10467,0.132166,-1.38695,-9.94066,-0.71051,-0.0808381,0.472822,0.149126
0.021,8.52009,-1.6818,3.01471,-1.14132,-0.165506,-0.479977,0.103213,-9.92222,-1.48165,0.00350681,0.232376,0.584469,0.233249,10.1178,5.48568,2.08458,-5.41263,3.03164,9.6138,4.24326,7.10058,-3.54378,5.37487,-4.13285,-1.50998,8.09739,-2.51838,-0.788898,-2.9001,0.266677,4.39478,1.73782,8.87782,-0.234036,0.105455,0.132227,-1.40342,-9.93783,-0.705,-0.0797886,0.469287,0.151803
0.022,8.52347,-1.67171,3.01545,-1.13518,-0.172805,-0.485855,0.0887166,-9.9176,-1.47721,0.00588355,0.232099,0.585071,0.222071,10.1157,5.48168,2.07382,-5.39308,3.03393,9.55769,4.21201,7.08246,-3.52185,5.35141,-4.11665,-1.47172,8.08245,-2.49648,-0.788847,-2.90819,0.262547,4.39225,1.73399,8.8755,-0.23425,0.106256,0.132315,-1.41965,-9.93481,-0.69957,-0.0788074,0.465602,0.154418
0.023,8.5271,-1.66134,3.01644,-1.12892,-0.18042,-0.491778,0.0745903,-9.91306,-1.47278,0.0082476,0.231666,0.585649,0.210727,10.1125,5.47617,2.06319,-5.37325,3.03615,9.50271,4.18141,7.06454,-3.50007,5.3275,-4.10037,-1.4343,8.06765,-2.47499,-0.788922,-2.91592,0.258401,4.38962,1.73047,8.8733,-0.234483,0.107071,0.13243,-1.43558,-9.93154,-0.694336,-0.077896,0.461779,0.156964
0.024,8.53095,-1.65074,3.01761,-1.12253,-0.188337,-0.497741,0.0608409,-9.90857,-1.46836,0.0105983,0.231075,0.586204,0.199237,10.1083,5.46905,2.0527,-5.35315,3.0383,9.44901,4.15145,7.04683,-3.47844,5.30316,-4.08404,-1.3978,8.053,-2.45386,-0.78911,-2.92325,0.254235,4.38689,1.72727,8.87122,-0.234735,0.107904,0.132574,-1.45118,-9.92804,-0.68936,-0.0770562,0.457829,0.159434
0.025,8.535,-1.63997,3.01887,-1.11603,-0.196542,-0.503741,0.0474645,-9.90412,-1.46399,0.0129341,0.230323,0.586737,0.187629,10.103,5.46024,2.04236,-5.33275,3.04036,9.39673,4.12209,7.02934,-3.45697,5.27841,-4.06768,-1.36224,8.03849,-2.43302,-0.789398,-2.93016,0.250051,4.38406,1.72438,8.86925,-0.235007,0.108755,0.132748,-1.46638,-9.92429,-0.684668,-0.07629,0.453766,0.16182
0.026,8.53924,-1.62912,3.02012,-1.10943,-0.205017,-0.509775,0.0344558,-9.89968,-1.45969,0.0152531,0.229408,0.587252,0.17593,10.0968,5.44968,2.03218,-5.31206,3.04233,9.34601,4.0933,7.01206,-3.43564,5.25328,-4.05133,-1.32765,8.02409,-2.41241,-0.789771,-2.93662,0.245851,4.38114,1.72181,8.8674,-0.235298,0.109628,0.132951,-1.4811,-9.92032,-0.68028,-0.0755996,0.449605,0.164115
0.027,8.54365,-1.61826,3.02128,-1.10273,-0.213748,-0.51584,0.0218094,-9.89524,-1.45549,0.0175533,0.228328,0.58775,0.164165,10.0897,5.43731,2.02215,-5.29105,3.04418,9.297,4.06505,6.99499,-3.41446,5.22779,-4.03502,-1.29407,8.00979,-2.39197,-0.790216,-2.94262,0.241636,4.37816,1.71956,8.86565,-0.23561,0.110525,0.133185,-1.49528,-9.91614,-0.67621,-0.0749869,0.445358,0.166311
0.028,8.54819,-1.60742,3.02225,-1.09593,-0.22272,-0.521933,0.00951531,-9.89078,-1.45142,0.0198322,0.227087,0.588231,0.152343,10.0818,5.42312,2.01229,-5.26972,3.04592,9.24979,4.03731,6.97813,-3.39343,5.20197,-4.01879,-1.26153,7.99556,-2.37163,-0.790722,-2.94816,0.237408,4.37513,1.71763,8.86399,-0.235941,0.111445,0.133452,-1.50888,-9.91177,-0.672441,-0.0744522,0.441039,0.168404
0.029,8.55284,-1.5966,3.02293,-1.08905,-0.231916,-0.52805,-0.00244156,-9.88628,-1.44747,0.022087,0.225692,0.588694,0.140459,10.0732,5.40713,2.00259,-5.24808,3.04752,9.2045,4.01004,6.96145,-3.37254,5.17585,-4.00266,-1.23007,7.9814,-2.35131,-0.791284,-2.95323,0.233164,4.37209,1.71603,8.86239,-0.236292,0.112388,0.133753,-1.52185,-9.90725,-0.668919,-0.0739937,0.436661,0.170392
0.03,8.55755,-1.58579,3.02322,-1.08209,-0.241323,-0.534187,-0.0140782,-9.88172,-1.44367,0.0243144,0.224152,0.589137,0.128497,10.064,5.38939,1.99306,-5.22611,3.049,9.1612,3.98321,6.94495,-3.35178,5.14946,-3.98667,-1.19975,7.9673,-2.33095,-0.791899,-2.95786,0.228904,4.36908,1.71478,8.86082,-0.23666,0.113352,0.134092,-1.53418,-9.90261,-0.665578,-0.073609,0.432238,0.172273
0.031,8.56227,-1.57497,3.023,-1.07505,-0.250924,-0.540339,-0.025411,-9.87709,-1.44002,0.0265111,0.222476,0.589556,0.116443,10.0542,5.36996,1.9837,-5.20382,3.05032,9.12,3.95678,6.9286,-3.33115,5.12282,-3.97085,-1.1706,7.95326,-2.31046,-0.792562,-2.96206,0.224624,4.36614,1.71388,8.85923,-0.237045,0.114334,0.134472,-1.54583,-9.8979,-0.662348,-0.0732959,0.427781,0.174047
0.032,8.56698,-1.56416,3.02218,-1.06793,-0.260705,-0.546504,-0.0364481,-9.87237,-1.43652,0.0286744,0.220675,0.589952,0.104278,10.0441,5.34889,1.97451,-5.18121,3.05149,9.08096,3.93074,6.91239,-3.31064,5.09596,-3.95522,-1.14266,7.93926,-2.28981,-0.793265,-2.96584,0.220323,4.36331,1.71333,8.8576,-0.237446,0.115332,0.134894,-1.55678,-9.89317,-0.659162,-0.0730512,0.423305,0.175713
0.033,8.57166,-1.55338,3.02073,-1.06074,-0.270647,-0.552678,-0.0471811,-9.86759,-1.43311,0.0308029,0.21876,0.590325,0.0919659,10.0336,5.32626,1.96548,-5.15827,3.05251,9.04414,3.90506,6.89631,-3.29025,5.06891,-3.93982,-1.11591,7.92531,-2.26901,-0.793987,-2.96919,0.216003,4.36059,1.71307,8.85592,-0.237866,0.116348,0.135358,-1.56703,-9.88846,-0.655958,-0.0728701,0.418823,0.177273
0.034,8.57633,-1.54271,3.01862,-1.0535,-0.280727,-0.558859,-0.0575917,-9.86277,-1.42974,0.0328958,0.216745,0.590676,0.0794672,10.0231,5.30219,1.95661,-5.13503,3.05335,9.00955,3.87972,6.88037,-3.26996,5.0417,-3.92467,-1.09031,7.91137,-2.24812,-0.794702,-2.9721,0.211665,4.35798,1.71302,8.85417,-0.238307,0.117382,0.135865,-1.5766,-9.88383,-0.65267,-0.0727463,0.41435,0.178732
0.035,8.58098,-1.53221,3.01582,-1.0462,-0.290926,-0.565043,-0.0676599,-9.85792,-1.42633,0.0349524,0.214643,0.591009,0.0667389,10.0125,5.27677,1.94789,-5.11148,3.05402,8.97724,3.85472,6.86457,-3.24977,5.01434,-3.90982,-1.06582,7.89745,-2.22721,-0.795381,-2.97457,0.207309,4.35545,1.71308,8.85235,-0.238775,0.118436,0.136413,-1.58547,-9.87934,-0.649236,-0.0726741,0.4099,0.180092
0.036,8.58561,-1.52194,3.01233,-1.03887,-0.301222,-0.571228,-0.0773605,-9.85308,-1.42282,0.0369717,0.212466,0.591325,0.0537413,10.0021,5.2501,1.93932,-5.08762,3.05451,8.94722,3.83004,6.84892,-3.22967,4.98687,-3.89527,-1.04241,7.88353,-2.20632,-0.796,-2.97659,0.202937,4.35301,1.71317,8.85045,-0.239272,0.119512,0.137002,-1.59365,-9.87504,-0.645597,-0.0726465,0.40549,0.181357
0.037,8.5902,-1.51198,3.00809,-1.0315,-0.311588,-0.577411,-0.0866523,-9.84826,-1.41915,0.0389531,0.210227,0.591628,0.0404446,9.99197,5.22229,1.93088,-5.06348,3.05481,8.91953,3.80566,6.83342,-3.20966,4.95931,-3.88107,-1.02006,7.86957,-2.18546,-0.796545,-2.97815,0.198545,4.35065,1.71323,8.84849,-0.239797,0.120608,0.137631,-1.60113,-9.87098,-0.641707,-0.0726544,0.401134,0.182529
0.038,8.59471,-1.50241,3.00307,-1.0241,-0.321995,-0.583589,-0.0954777,-9.84347,-1.41525,0.0408956,0.207938,0.591924,0.0268299,9.9821,5.19345,1.92258,-5.03906,3.05494,8.89418,3.78157,6.81809,-3.1897,4.93167,-3.86723,-0.998755,7.85554,-2.1646,-0.797016,-2.97925,0.194125,4.34837,1.71321,8.84653,-0.240346,0.121721,0.138295,-1.60789,-9.86718,-0.637535,-0.0726857,0.396849,0.183607
0.039,8.59907,-1.49331,2.99723,-1.01668,-0.33241,-0.58976,-0.103772,-9.83871,-1.41108,0.0427983,0.205612,0.592217,0.0128815,9.97255,5.16367,1.91439,-5.01436,3.05488,8.87119,3.75774,6.80292,-3.1698,4.904,-3.8538,-0.978506,7.84139,-2.14368,-0.797413,-2.97992,0.189668,4.34615,1.71306,8.84463,-0.240916,0.122848,0.138991,-1.61389,-9.86367,-0.633058,-0.0727275,0.392651,0.184593
0.04,8.60322,-1.48477,2.9905,-1.00925,-0.342803,-0.595919,-0.111469,-9.83399,-1.40657,0.0446604,0.20326,0.592513,-0.00141698,9.96335,5.13307,1.90632,-4.9894,3.05464,8.85057,3.73414,6.78793,-3.14994,4.8763,-3.84078,-0.95931,7.82709,-2.12266,-0.79774,-2.98015,0.185163,4.344,1.71275,8.84283,-0.2415,0.123987,0.139717,-1.61911,-9.86046,-0.628248,-0.0727667,0.388557,0.185485
0.041,8.60714,-1.47685,2.98284,-1.0018,-0.353143,-0.602064,-0.11852,-9.82933,-1.40166,0.0464801,0.200893,0.592817,-0.0160726,9.95451,5.10178,1.89837,-4.96419,3.05422,8.83235,3.71077,6.77313,-3.13011,4.84859,-3.82821,-0.941172,7.8126,-2.10148,-0.797995,-2.97995,0.180606,4.3419,1.71223,8.84118,-0.242095,0.125132,0.140469,-1.62353,-9.85759,-0.623083,-0.0727923,0.384586,0.186283
0.042,8.61083,-1.46955,2.97421,-0.994344,-0.363397,-0.608191,-0.124912,-9.82477,-1.39631,0.0482541,0.19852,0.593133,-0.0310737,9.94601,5.06998,1.89052,-4.93873,3.05362,8.81651,3.68763,6.75851,-3.11029,4.8209,-3.81611,-0.924094,7.79793,-2.08013,-0.79817,-2.97932,0.175993,4.33983,1.71145,8.83972,-0.242694,0.126278,0.141243,-1.62717,-9.85507,-0.617546,-0.0727975,0.380755,0.18699
0.043,8.61435,-1.46287,2.96455,-0.986883,-0.373536,-0.614296,-0.130645,-9.82035,-1.39048,0.0499786,0.196147,0.593463,-0.0463991,9.93783,5.03789,1.88279,-4.91306,3.05285,8.80301,3.66474,6.74407,-3.09047,4.79323,-3.8045,-0.90808,7.78308,-2.05856,-0.798254,-2.97824,0.171326,4.33778,1.71036,8.83847,-0.243291,0.127419,0.142038,-1.63006,-9.85291,-0.611622,-0.0727771,0.377085,0.187605
0.044,8.61774,-1.4568,2.95382,-0.979417,-0.383527,-0.620377,-0.135723,-9.81614,-1.38412,0.0516494,0.19378,0.593811,-0.0620285,9.92992,5.00572,1.87518,-4.88718,3.0519,8.79183,3.64214,6.72982,-3.07065,4.7656,-3.7934,-0.893139,7.76807,-2.03677,-0.798235,-2.97672,0.166606,4.3357,1.70892,8.83744,-0.24388,0.128549,0.142849,-1.63225,-9.85114,-0.605298,-0.0727261,0.373597,0.18813
0.045,8.62103,-1.45132,2.94198,-0.971949,-0.393341,-0.626428,-0.140153,-9.81217,-1.37718,0.0532632,0.191429,0.594178,-0.077955,9.92225,4.97369,1.86769,-4.8611,3.05077,8.78297,3.61985,6.71575,-3.05082,4.73801,-3.78283,-0.879282,7.75291,-2.0147,-0.798105,-2.97474,0.161836,4.33358,1.70707,8.83665,-0.244456,0.129662,0.143675,-1.63378,-9.84978,-0.59856,-0.0726404,0.370308,0.188567
0.046,8.62427,-1.44645,2.92904,-0.96448,-0.402946,-0.632447,-0.143969,-9.80851,-1.36965,0.0548187,0.189104,0.594568,-0.0942076,9.91478,4.94197,1.86032,-4.83484,3.04947,8.77639,3.59796,6.70186,-3.03098,4.71049,-3.77279,-0.866536,7.73764,-1.99231,-0.797869,-2.9723,0.15702,4.33142,1.70473,8.83614,-0.245015,0.130753,0.144508,-1.63469,-9.84882,-0.591411,-0.0725185,0.367235,0.188917
0.047,8.6275,-1.4422,2.91507,-0.957009,-0.412315,-0.63843,-0.147225,-9.80517,-1.3615,0.0563165,0.186819,0.594983,-0.110849,9.90746,4.91075,1.85307,-4.80841,3.04799,8.77211,3.57658,6.68814,-3.01112,4.68303,-3.76328,-0.854938,7.72233,-1.96949,-0.797541,-2.96942,0.152166,4.32926,1.70178,8.83593,-0.245553,0.131817,0.145341,-1.63506,-9.84828,-0.583861,-0.0723614,0.364389,0.189183
0.048,8.63078,-1.4386,2.90013,-0.949536,-0.421417,-0.644373,-0.149981,-9.80222,-1.35272,0.0577578,0.18459,0.595425,-0.127952,9.90026,4.88019,1.84594,-4.78183,3.04634,8.77013,3.55585,6.67459,-2.99127,4.65566,-3.75431,-0.844532,7.70704,-1.94617,-0.797138,-2.9661,0.147282,4.32712,1.69814,8.83603,-0.246067,0.13285,0.146166,-1.63496,-9.84814,-0.575927,-0.072171,0.361779,0.189367
0.049,8.63413,-1.43566,2.88428,-0.942062,-0.430223,-0.650273,-0.1523,-9.79967,-1.34329,0.0591438,0.182432,0.595896,-0.145593,9.89312,4.85047,1.83894,-4.75512,3.04451,8.77046,3.53591,6.66122,-2.97143,4.62837,-3.74587,-0.835359,7.69184,-1.92225,-0.79668,-2.96236,0.142377,4.32504,1.69368,8.83647,-0.246554,0.133847,0.146975,-1.63447,-9.84843,-0.567623,-0.0719488,0.359416,0.18947
0.05,8.63758,-1.43341,2.8676,-0.934586,-0.438708,-0.656126,-0.154254,-9.79759,-1.33323,0.0604767,0.180359,0.596399,-0.163848,9.88604,4.82174,1.83205,-4.72828,3.04249,8.77309,3.51687,6.64802,-2.95161,4.60119,-3.73795,-0.827403,7.67678,-1.8977,-0.796182,-2.95822,0.13746,4.32304,1.68834,8.83727,-0.24701,0.134806,0.147758,-1.63365,-9.84912,-0.558975,-0.0716949,0.35731,0.189495
0.051,8.6411,-1.43183,2.85014,-0.927109,-0.446852,-0.661927,-0.155939,-9.79601,-1.3226,0.0617611,0.178384,0.596934,-0.182798,9.87908,4.79415,1.82528,-4.70132,3.04029,8.77804,3.49889,6.63499,-2.93183,4.57412,-3.73053,-0.820552,7.66192,-1.8726,-0.795662,-2.95371,0.132543,4.32111,1.68217,8.83842,-0.247428,0.135723,0.148507,-1.63258,-9.85023,-0.550029,-0.0714067,0.355467,0.189438
0.052,8.64464,-1.43091,2.83199,-0.919633,-0.454639,-0.667672,-0.157461,-9.79501,-1.31147,0.0630024,0.176517,0.597502,-0.202528,9.87233,4.76782,1.81861,-4.67425,3.03791,8.78531,3.48207,6.62214,-2.9121,4.54718,-3.72361,-0.814648,7.64728,-1.84706,-0.795136,-2.94886,0.127636,4.31925,1.67522,8.8399,-0.247804,0.136597,0.149213,-1.6313,-9.85176,-0.540837,-0.0710806,0.353893,0.189298
0.053,8.64818,-1.43064,2.8132,-0.912159,-0.46205,-0.673357,-0.158924,-9.79462,-1.29992,0.0642058,0.17477,0.598101,-0.223123,9.86587,4.74289,1.81204,-4.64707,3.03535,8.79488,3.46658,6.60948,-2.89245,4.52038,-3.71714,-0.809538,7.63292,-1.82121,-0.794623,-2.94371,0.122753,4.31743,1.66755,8.84169,-0.248132,0.137424,0.149867,-1.6299,-9.8537,-0.531452,-0.0707126,0.352593,0.189072
0.054,8.65166,-1.43099,2.79386,-0.904689,-0.469072,-0.678979,-0.160429,-9.7949,-1.28803,0.065376,0.173155,0.598733,-0.244666,9.85981,4.71951,1.80556,-4.61977,3.0326,8.80679,3.45252,6.59704,-2.8729,4.49373,-3.71112,-0.805058,7.61885,-1.79519,-0.794134,-2.9383,0.117902,4.31567,1.65923,8.84377,-0.248405,0.138204,0.150459,-1.62844,-9.85605,-0.521934,-0.0702976,0.351576,0.188758
0.055,8.65512,-1.43194,2.77405,-0.897224,-0.475692,-0.684535,-0.162058,-9.79581,-1.27586,0.0665157,0.171678,0.599395,-0.26723,9.85425,4.69784,1.79915,-4.59237,3.02967,8.82104,3.44001,6.58497,-2.85347,4.46724,-3.70552,-0.801023,7.60499,-1.7692,-0.793676,-2.93265,0.113088,4.31402,1.65034,8.84606,-0.248622,0.138936,0.150984,-1.627,-9.85875,-0.512352,-0.0698268,0.350853,0.18836
