Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0,-1.58934,9.39514,-0.995914,0.0602592,-0.225202,-0.31737,1.29659,-9.7444,-1.19019,0.0130179,-0.103306,0.189925,0.421482,9.51469,-1.42307,0.137775,-0.0287477,-0.10689,1.18745,-9.82097,-1.93939,0.0596345,-0.0564185,0.415342,5.9889,-1.893,7.40517,0.0151528,0.0646883,0.01491,5.36595,2.83315,7.99155,-0.106232,0.0077491,0.077745,9.28264,-0.495076,2.51933,-0.200638,-0.237726,-0.0454252
0.001,-1.602,9.39598,-0.995371,0.0575185,-0.213867,-0.315983,1.3238,-9.77512,-1.1753,0.0151644,-0.105911,0.189845,0.408973,9.51295,-1.44491,0.139829,-0.018577,-0.111311,1.17443,-9.79848,-1.93712,0.0589039,-0.0545075,0.417212,5.98946,-1.91772,7.39046,0.0168616,0.0649716,0.0127601,5.36813,2.82937,8.00013,-0.107639,0.00991597,0.0778744,9.27335,-0.500407,2.5011,-0.197535,-0.238993,-0.0436519
0.002,-1.61466,9.39681,-0.994828,0.0547779,-0.202532,-0.314596,1.35101,-9.80585,-1.16042,0.017311,-0.108517,0.189765,0.396464,9.51121,-1.46675,0.141883,-0.0084064,-0.115731,1.16142,-9.77599,-1.93486,0.0581733,-0.0525964,0.419081,5.99002,-1.94244,7.37574,0.0185704,0.065255,0.0106101,5.37031,2.82559,8.00871,-0.109046,0.0120828,0.0780037,9.26406,-0.505738,2.48287,-0.194431,-0.24026,-0.0418786
0.003,-1.62731,9.39765,-0.994286,0.0520372,-0.191197,-0.313209,1.37822,-9.83658,-1.14553,0.0194576,-0.111123,0.189685,0.383955,9.50947,-1.4886,0.143937,0.00176424,-0.120152,1.1484,-9.75351,-1.93259,0.0574427,-0.0506854,0.420951,5.99059,-1.96716,7.36103,0.0202792,0.0655383,0.00846017,5.37249,2.82181,8.01729,-0.110453,0.0142497,0.0781331,9.25478,-0.511069,2.46464,-0.191328,-0.241528,-0.0401053
0.004,-1.63997,9.39848,-0.993743,0.0492966,-0.179861,-0.311822,1.40543,-9.86731,-1.13064,0.0216041,-0.113728,0.189605,0.371446,9.50772,-1.51044,0.145991,0.0119349,-0.124573,1.13538,-9.73102,-1.93032,0.0567122,-0.0487744,0.42282,5.99115,-1.99188,7.34632,0.021988,0.0658216,0.00631023,5.37467,2.81803,8.02587,-0.11186,0.0164166,0.0782625,9.24549,-0.5164,2.4464,-0.188225,-0.242795,-0.038332
0.005,-1.64646,9.38709,-0.998652,0.0463128,-0.168198,-0.309999,1.39814,-9.88251,-1.10454,0.0244771,-0.116484,0.190415,0.36453,9.49748,-1.52996,0.146894,0.0216794,-0.127931,1.12419,-9.72734,-1.92504,0.0557441,-0.0478979,0.42114,5.99493,-2.00505,7.33842,0.0253029,0.0666984,0.00451181,5.37641,2.81249,8.02456,-0.112375,0.0173552,0.0788222,9.24992,-0.486642,2.45748,-0.187928,-0.24451,-0.0380318
0.006,-1.64802,9.36592,-1.00792,0.0431346,-0.156272,-0.307828,1.36325,-9.88528,-1.06947,0.0279311,-0.11936,0.191935,0.362089,9.48042,-1.54761,0.146875,0.0310831,-0.130439,1.11445,-9.7387,-1.91734,0.0545861,-0.047849,0.41662,6.00128,-2.00898,7.33599,0.0299027,0.0680499,0.00299461,5.3778,2.80555,8.01534,-0.112176,0.0173112,0.0797263,9.26533,-0.428812,2.49201,-0.189877,-0.246584,-0.0389099
0.007,-1.64957,9.34475,-1.01719,0.0399564,-0.144346,-0.305658,1.32837,-9.88805,-1.03439,0.0313851,-0.122236,0.193455,0.359648,9.46337,-1.56526,0.146856,0.0404868,-0.132948,1.10471,-9.75005,-1.90964,0.053428,-0.0478002,0.4121,6.00763,-2.0129,7.33355,0.0345025,0.0694015,0.00147742,5.37919,2.79861,8.00612,-0.111978,0.0172672,0.0806303,9.28074,-0.370982,2.52653,-0.191826,-0.248658,-0.0397881
0.008,-1.65112,9.32358,-1.02647,0.0367782,-0.13242,-0.303487,1.29348,-9.89083,-0.999313,0.0348392,-0.125112,0.194976,0.357206,9.44632,-1.58291,0.146837,0.0498905,-0.135456,1.09497,-9.76141,-1.90195,0.05227,-0.0477513,0.40758,6.01398,-2.01683,7.33112,0.0391022,0.070753,-3.97765e-005,5.38058,2.79167,7.9969,-0.111779,0.0172231,0.0815344,9.29615,-0.313152,2.56106,-0.193774,-0.250732,-0.0406662
0.009,-1.6557,9.30424,-1.0359,0.0336914,-0.120367,-0.301469,1.26411,-9.8935,-0.969396,0.0381417,-0.127601,0.196418,0.352566,9.43098,-1.598,0.147027,0.0590236,-0.137885,1.08568,-9.76979,-1.89891,0.0513707,-0.0474617,0.403485,6.01838,-2.01921,7.33004,0.0435573,0.0720193,-0.00145988,5.38068,2.78666,7.98766,-0.11151,0.0171456,0.0824696,9.31027,-0.262417,2.59081,-0.195981,-0.252901,-0.0414606
