Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0,-2.42263,8.36069,-0.00342089,-0.23206,1.37916,-0.0715862,2.44261,-9.58364,-1.02122,-0.182284,-0.139999,0.170811,-4.8511,10.4946,2.65797,0.35301,1.7528,0.387731,1.82744,-9.68982,-1.91461,0.0161544,-0.038122,0.139554,8.48112,2.47701,3.23748,0.943693,-0.653205,1.71533,5.41549,3.11395,7.90387,-0.171597,0.0918318,0.168402,8.19601,-1.58681,2.82486,0.0192517,0.0255859,-0.0121976
0.001,-2.4873,8.36479,0.0563808,-0.233584,1.36741,-0.0736084,2.42682,-9.58373,-1.01712,-0.186081,-0.130677,0.172395,-4.86548,10.408,2.69925,0.34623,1.76638,0.361152,1.8067,-9.7103,-1.90986,0.0126444,-0.0381971,0.140425,8.32355,2.57844,3.08507,0.987068,-0.686532,1.69732,5.4198,3.09224,7.89145,-0.170617,0.092015,0.165046,8.20656,-1.56664,2.81937,0.0283135,0.0209416,-0.0285334
0.002,-2.55197,8.36889,0.116183,-0.235108,1.35567,-0.0756305,2.41103,-9.58382,-1.01303,-0.189878,-0.121355,0.17398,-4.87986,10.3213,2.74053,0.33945,1.77995,0.334573,1.78596,-9.73078,-1.90511,0.00913443,-0.0382722,0.141297,8.16597,2.67988,2.93266,1.03044,-0.71986,1.67932,5.42412,3.07054,7.87903,-0.169637,0.0921982,0.161689,8.21711,-1.54646,2.81387,0.0373753,0.0162972,-0.0448693
0.003,-2.61663,8.37298,0.175984,-0.236632,1.34392,-0.0776527,2.39523,-9.58391,-1.00894,-0.193674,-0.112033,0.175564,-4.89424,10.2347,2.78181,0.33267,1.79352,0.307994,1.76522,-9.75126,-1.90036,0.00562447,-0.0383472,0.142169,8.0084,2.78131,2.78026,1.07382,-0.753187,1.66132,5.42844,3.04884,7.86662,-0.168657,0.0923814,0.158333,8.22766,-1.52629,2.80838,0.0464371,0.0116528,-0.0612051
0.004,-2.6813,8.37708,0.235786,-0.238155,1.33217,-0.0796748,2.37944,-9.584,-1.00485,-0.197471,-0.10271,0.177148,-4.90862,10.148,2.82309,0.32589,1.8071,0.281416,1.74448,-9.77174,-1.89561,0.0021145,-0.0384223,0.143041,7.85082,2.88274,2.62785,1.11719,-0.786514,1.64332,5.43276,3.02714,7.8542,-0.167676,0.0925646,0.154977,8.23821,-1.50611,2.80289,0.0554988,0.0070084,-0.077541
0.005,-2.73484,8.3796,0.299601,-0.238871,1.31872,-0.0826687,2.37475,-9.57739,-1.0063,-0.199092,-0.0937302,0.178255,-4.90639,10.0948,2.85446,0.320058,1.81687,0.255028,1.7387,-9.7747,-1.89919,-0.000369375,-0.0380805,0.143351,7.65747,2.98935,2.49024,1.16187,-0.829392,1.62291,5.43828,3.00304,7.8511,-0.165506,0.0921157,0.152801,8.26318,-1.48597,2.79378,0.0647781,0.000426428,-0.0931516
0.006,-2.77949,8.38086,0.366627,-0.238939,1.3039,-0.08644,2.37893,-9.56541,-1.0122,-0.198973,-0.0850239,0.178982,-4.89088,10.0682,2.87791,0.314984,1.8236,0.228794,1.74489,-9.76365,-1.90942,-0.00203238,-0.0374052,0.143213,7.4355,3.10011,2.36448,1.20759,-0.879912,1.60059,5.44478,2.97701,7.85546,-0.162384,0.091161,0.151569,8.29969,-1.46586,2.78178,0.0742313,-0.00770561,-0.108182
0.007,-2.82413,8.38212,0.433653,-0.239008,1.28908,-0.0902113,2.38311,-9.55343,-1.01809,-0.198855,-0.0763176,0.179708,-4.87536,10.0416,2.90135,0.309911,1.83033,0.20256,1.75107,-9.75261,-1.91966,-0.00369539,-0.0367298,0.143074,7.21354,3.21086,2.23873,1.2533,-0.930431,1.57826,5.45127,2.95099,7.85981,-0.159262,0.0902064,0.150337,8.3362,-1.44575,2.76977,0.0836846,-0.0158376,-0.123212
0.008,-2.86877,8.38338,0.500679,-0.239076,1.27427,-0.0939825,2.38729,-9.54145,-1.02399,-0.198736,-0.0676113,0.180435,-4.85984,10.0151,2.9248,0.304837,1.83707,0.176326,1.75725,-9.74156,-1.9299,-0.0053584,-0.0360545,0.142936,6.99157,3.32161,2.11297,1.29902,-0.98095,1.55594,5.45776,2.92496,7.86417,-0.156139,0.0892518,0.149105,8.37271,-1.42563,2.75777,0.0931378,-0.0239697,-0.138243
0.009,-2.91617,8.38329,0.569098,-0.239242,1.25957,-0.0977848,2.38978,-9.53152,-1.02789,-0.198547,-0.0587974,0.181408,-4.84021,9.99252,2.948,0.299132,1.84322,0.150162,1.76362,-9.73201,-1.93649,-0.00690082,-0.0355683,0.142908,6.76864,3.41999,1.99046,1.34605,-1.03361,1.53334,5.46328,2.90225,7.87254,-0.153391,0.0884502,0.147848,8.40782,-1.40753,2.74431,0.102835,-0.0317034,-0.153107
0.01,-2.98564,8.37247,0.648664,-0.240193,1.2458,-0.101835,2.37868,-9.53801,-1.01586,-0.1978,-0.0491227,0.184353,-4.78769,10.0019,2.96931,0.288379,1.84476,0.124549,1.77146,-9.73449,-1.91398,-0.0074785,-0.0365951,0.143762,6.5381,3.41936,1.894,1.40355,-1.10342,1.50853,5.46097,2.90608,7.91301,-0.153629,0.0888737,0.146389,8.4318,-1.40547,2.71918,0.114484,-0.0362509,-0.166643
0.011,-3.05512,8.36166,0.728231,-0.241143,1.23203,-0.105884,2.36758,-9.5445,-1.00383,-0.197052,-0.0394479,0.187299,-4.73518,10.0112,2.99062,0.277625,1.84631,0.098937,1.7793,-9.73698,-1.89146,-0.00805618,-0.0376219,0.144616,6.30755,3.41873,1.79753,1.46106,-1.17322,1.48372,5.45867,2.90991,7.95349,-0.153868,0.0892971,0.14493,8.45578,-1.40342,2.69404,0.126132,-0.0407983,-0.18018
0.012,-3.1246,8.35084,0.807797,-0.242093,1.21827,-0.109934,2.35648,-9.55099,-0.991802,-0.196305,-0.0297732,0.190244,-4.68266,10.0206,3.01193,0.266871,1.84785,0.0733246,1.78714,-9.73946,-1.86895,-0.00863387,-0.0386487,0.14547,6.07701,3.41811,1.70107,1.51857,-1.24302,1.45891,5.45637,2.91373,7.99396,-0.154107,0.0897205,0.143471,8.47976,-1.40136,2.66891,0.137781,-0.0453457,-0.193716
0.013,-3.19407,8.34002,0.887363,-0.243044,1.2045,-0.113984,2.34538,-9.55748,-0.979771,-0.195557,-0.0200985,0.193189,-4.63014,10.0299,3.03324,0.256118,1.84939,0.0477123,1.79498,-9.74195,-1.84643,-0.00921155,-0.0396755,0.146324,5.84646,3.41748,1.6046,1.57607,-1.31283,1.43409,5.45407,2.91756,8.03443,-0.154345,0.090144,0.142011,8.50374,-1.39931,2.64378,0.149429,-0.0498932,-0.207252
0.014,-3.30081,8.31363,0.978468,-0.24157,1.18863,-0.1184,2.32579,-9.56718,-0.961471,-0.194683,-0.0111047,0.196556,-4.60728,10.0128,3.04224,0.246511,1.84508,0.0231593,1.82265,-9.75434,-1.82548,-0.010912,-0.0397895,0.146662,5.65748,3.18715,1.69162,1.66021,-1.41814,1.37837,5.44734,2.94302,8.03447,-0.154384,0.0880438,0.14037,8.50378,-1.39089,2.62808,0.159338,-0.0512,-0.219978
