Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.024,0.0665509,0.0282263,0.0652631,-0.0541092,0.818036,0.44576,-0.0195535,0.0346152,0.0729806,0.0409232,0.0349567,0.40275,-0.858276,-0.135625,-0.0135535,0.111866
0.025,0.080589,0.0440955,0.0533612,-0.0382401,0.853742,0.469563,-0.0314554,0.041329,0.061384,0.0339041,0.05815,0.399393,-0.933349,-0.18659,0.0441248,0.0956921
0.026,0.0656354,0.0938391,0.0558026,-0.0232864,0.901349,0.455525,-0.0369485,0.0727621,0.0574167,0.0314627,0.0401447,0.320352,-1.03711,-0.155462,0.091427,0.0941663
0.027,0.0573956,0.0941443,0.0640424,-0.0391556,0.963605,0.432637,0.00180878,0.0602499,0.0549753,0.0577078,0.0447223,0.304483,-1.12317,-0.140813,0.056637,0.059071
0.028,0.0485455,0.100553,0.0417645,-0.0296951,0.992597,0.430501,-0.0244363,0.0623862,0.0662668,0.0439749,0.0599811,0.223917,-1.15308,-0.158819,0.0795251,0.0761609
0.029,0.0348126,0.0892615,0.046037,-0.0205399,0.987714,0.43813,-0.0259622,0.0697104,0.0616891,0.0628958,0.0422809,0.229105,-1.09997,-0.159429,0.0319177,0.0688367
0.03,0.065025,0.0471472,0.0442059,-0.0330521,1.0045,0.431416,-0.0216898,0.0617758,0.0610788,0.0693045,0.0547931,0.164102,-1.02887,-0.203374,0.0316125,0.109425
0.031,0.0464093,0.0718665,0.0316937,-0.00589142,1.01396,0.452473,-0.0229105,0.0385825,0.0668771,0.0461111,0.0731036,0.128092,-0.857971,-0.224737,0.0477869,0.0767712
0.032,0.0549542,0.114896,0.0347455,-0.0162674,1.00633,0.390828,-0.0296243,0.0370566,0.0622995,0.0516043,0.0602863,0.0810947,-0.780151,-0.28211,0.041073,0.102406
0.033,0.0519025,0.10452,0.0637372,0.0014328,1.08507,0.379842,-0.0357278,0.056893,0.0607736,0.0564871,0.018172,0.0600375,-0.670287,-0.323003,0.0160486,0.102406
0.034,0.052818,0.122526,0.0908978,0.000822449,1.12748,0.364888,-0.0296243,0.0297324,0.058027,0.0537405,0.0608966,0.0307407,-0.534789,-0.356878,-0.0175208,0.119801
0.035,0.0628888,0.0935339,0.0649579,0.0185226,1.1757,0.3774,-0.0302347,0.046517,0.0644357,0.0451956,0.0462482,0.00968353,-0.368774,-0.416997,0.000789795,0.10912
0.036,0.035423,0.0135779,0.0680096,0.036528,1.23735,0.367635,-0.0149759,0.00928558,0.0436838,0.0332938,0.0578448,-0.0409756,-0.192077,-0.480474,0.0889856,0.140248
0.037,0.0677716,0.0202917,0.0466473,0.0276779,1.30296,0.355428,-0.0113138,0.0404135,0.0769479,0.0506888,0.0599811,-0.112692,0.0358893,-0.566839,0.192135,0.0825696
0.038,0.0415265,-0.00137573,0.084184,0.0285934,1.35881,0.361531,-0.0244363,0.0410239,0.0473459,0.0409232,0.0584552,-0.144735,0.232728,-0.634283,0.242489,0.0847058
0.039,0.0479352,0.00991577,0.0805219,0.0328659,1.40062,0.323994,0.0158469,0.0480429,0.0815256,0.0516043,0.0621173,-0.197836,0.452149,-0.674871,0.264156,0.0859265
0.04,0.0454938,0.0556921,0.0713666,0.0267624,1.43632,0.298055,0.0100485,0.0391928,0.0702341,0.0305472,0.0663898,-0.213095,0.694459,-0.789922,0.248287,0.0831799
0.041,0.054649,0.0941443,0.0121625,0.00845184,1.45006,0.296223,-0.0146707,0.0599448,0.0507028,0.0619803,0.080733,-0.222555,0.86963,-0.839055,0.34869,0.069447
0.042,0.0549542,0.0260901,-0.0113361,0.00540009,1.45585,0.249837,-0.00154816,0.0492636,0.0427683,0.0583182,0.0480792,-0.207907,0.949586,-0.85523,0.28735,0.0892834
0.043,0.0409161,0.0712561,0.0268109,-0.00802765,1.44304,0.250752,0.00882782,0.03431,0.068403,0.0534354,0.0810382,-0.236593,1.08478,-0.866826,0.262325,0.0895886
0.044,0.0363385,0.108793,-0.00248596,0.0304245,1.38994,0.225728,-0.0085672,0.0257651,0.0610788,0.0409232,0.0654742,-0.271689,1.0329,-0.830205,0.237301,0.0749402
0.045,0.0659406,0.0804114,0.00758484,0.00417938,1.33684,0.199178,-0.00582062,0.0324789,0.0323923,0.0473318,0.045943,-0.27413,0.981324,-0.777105,0.170468,0.0758557
0.046,0.0497662,0.0273108,-0.0311725,-0.00100861,1.29838,0.146687,0.00943817,0.0153891,0.0378854,0.0430594,0.0642535,-0.283896,0.917237,-0.737737,0.111874,0.0679211
0.047,0.042442,0.00869507,-0.0409381,0.00601044,1.23948,0.137227,-0.00124298,0.0367514,0.0421579,0.0326834,0.0560138,-0.318991,0.761597,-0.637334,0.0944788,0.067616
0.048,0.0818097,-0.000765381,0.0332196,0.0200485,1.20225,0.143941,0.0027243,0.0358359,0.0326975,0.0137625,0.030379,-0.312582,0.625794,-0.505498,0.0728113,0.0660901
0.049,0.0625836,0.00167603,0.0866254,0.0194382,1.16624,0.104268,0.000588074,0.0282065,0.0586374,0.0375662,0.0520465,-0.351645,0.464356,-0.374578,0.11462,0.0566296
0.05,0.0396954,0.0917029,0.0606854,0.0234055,1.13054,0.122273,0.0237814,0.0578085,0.058027,0.0207816,0.0328204,-0.379721,0.286133,-0.239995,0.303829,0.0551038
0.051,0.0454938,0.169218,0.086015,0.0197433,1.07438,0.103658,0.0204245,0.0513998,0.0534494,0.0357352,0.0535724,-0.380636,0.173218,-0.10053,0.45184,0.059071
0.052,0.0497662,0.116422,0.0542767,0.0200485,0.940717,0.0945023,0.0250021,0.0535361,0.0717599,0.0412283,0.0514362,-0.432821,0.118897,0.00719696,0.481442,0.045033
0.053,0.019859,0.0505042,0.047868,0.0618576,0.823224,0.0832108,0.0308005,0.0599448,0.061384,0.0497733,0.0499103,-0.452963,0.139344,0.165888,0.392941,0.00536011
0.054,0.0387799,-0.026095,0.0731976,0.0441574,0.674604,0.0722244,0.024697,0.0468222,0.0571115,0.052825,0.0740192,-0.448691,0.127137,0.285212,0.318173,0.0392346
0.055,0.0113141,-0.0160242,0.0725873,0.0670456,0.576032,0.0432327,0.0158469,0.0462119,0.0876291,0.0577078,0.0557086,-0.429464,0.163453,0.388056,0.293759,0.0441174
0.056,0.0378644,0.0587439,0.0765546,0.0597214,0.426801,0.0584915,-0.00246368,0.0678793,0.0391061,0.0397025,0.0648639,-0.413595,0.21991,0.469538,0.311764,0.0343518
