Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,0.524895,9.9107,-0.654905,0.0135185,0.0473523,0.0210112,-0.340247,-9.70209,1.52134,-0.026115,0.0920849,-0.028565,1.47258,9.33371,-2.44985,0.00332143,0.0250907,-0.00194357,0.999,-9.86339,-0.357769,-0.0796775,0.0282179,-0.012601,4.40637,-3.38844,7.90212,-0.012591,0.00705652,0.00329462,3.99065,0.874368,9.19386,-0.01475,-0.00255485,0.00853381,9.23858,0.273535,3.52241,0.0739513,-0.0152208,0.0375081
0.001,0.538778,9.9013,-0.653541,0.0146392,0.0481397,0.0190419,-0.31356,-9.68827,1.5176,-0.0238387,0.0906848,-0.0283681,1.46272,9.35075,-2.42871,0.00242956,0.0247006,-0.000419708,0.966441,-9.87685,-0.380699,-0.0785838,0.0307648,-0.0132478,4.4266,-3.39261,7.88634,-0.0134424,0.00594882,0.00411128,3.97843,0.86863,9.18562,-0.0136366,-0.00400464,0.00822509,9.22085,0.262239,3.49025,0.0747537,-0.0144704,0.0385899
0.002,0.55266,9.8919,-0.652178,0.01576,0.0489271,0.0170726,-0.286873,-9.67444,1.51386,-0.0215623,0.0892848,-0.0281712,1.45286,9.36779,-2.40757,0.00153769,0.0243104,0.00110415,0.933881,-9.89031,-0.403629,-0.0774901,0.0333117,-0.0138946,4.44683,-3.39678,7.87056,-0.0142937,0.00484112,0.00492793,3.96622,0.862892,9.17738,-0.0125232,-0.00545444,0.00791636,9.20311,0.250943,3.45809,0.0755562,-0.0137199,0.0396716
0.003,0.566543,9.88251,-0.650815,0.0168808,0.0497145,0.0151033,-0.260187,-9.66062,1.51013,-0.0192859,0.0878847,-0.0279744,1.443,9.38484,-2.38643,0.000645823,0.0239203,0.00262801,0.901322,-9.90377,-0.426558,-0.0763965,0.0358586,-0.0145414,4.46706,-3.40095,7.85479,-0.0151451,0.00373342,0.00574459,3.954,0.857154,9.16914,-0.0114098,-0.00690423,0.00760763,9.18538,0.239648,3.42592,0.0763586,-0.0129694,0.0407534
0.004,0.580426,9.87311,-0.649452,0.0180015,0.0505019,0.0131341,-0.2335,-9.64679,1.50639,-0.0170095,0.0864846,-0.0277775,1.43314,9.40188,-2.36529,-0.000246045,0.0235301,0.00415187,0.868762,-9.91723,-0.449488,-0.0753028,0.0384055,-0.0151882,4.48729,-3.40512,7.83901,-0.0159964,0.00262571,0.00656124,3.94178,0.851416,9.16089,-0.0102964,-0.00835402,0.0072989,9.16765,0.228352,3.39376,0.0771611,-0.012219,0.0418352
0.005,0.589749,9.87222,-0.653303,0.0181717,0.0506917,0.0134558,-0.226647,-9.6607,1.50756,-0.0173191,0.08453,-0.028258,1.42723,9.40044,-2.3556,0.000195606,0.0240097,0.00442645,0.856088,-9.93351,-0.44475,-0.0740808,0.0394455,-0.0158797,4.48845,-3.411,7.83073,-0.0169722,0.00269575,0.00699968,3.93184,0.851788,9.16876,-0.00990051,-0.00809091,0.00749259,9.17542,0.216586,3.38535,0.0772889,-0.0116068,0.0417082
0.006,0.595424,9.87814,-0.661326,0.0175813,0.0504033,0.0156102,-0.235661,-9.69681,1.51265,-0.0196974,0.0821317,-0.0292804,1.42447,9.3842,-2.35507,0.00170407,0.0251852,0.00370159,0.859323,-9.95204,-0.417879,-0.0727561,0.0392799,-0.0166071,4.47435,-3.41824,7.82845,-0.0180475,0.00370799,0.00713554,3.92373,0.857048,9.1895,-0.0100787,-0.00645748,0.00808821,9.2036,0.204444,3.39595,0.0768769,-0.0111054,0.0406144
0.007,0.601099,9.88406,-0.669348,0.016991,0.0501149,0.0177647,-0.244675,-9.73291,1.51775,-0.0220758,0.0797333,-0.0303028,1.42171,9.36796,-2.35454,0.00321254,0.0263606,0.00297674,0.862557,-9.97057,-0.391008,-0.0714315,0.0391144,-0.0173344,4.46026,-3.42548,7.82616,-0.0191228,0.00472022,0.0072714,3.91561,0.862307,9.21024,-0.0102569,-0.00482405,0.00868383,9.23177,0.192302,3.40655,0.0764649,-0.0106039,0.0395205
0.008,0.606773,9.88998,-0.677371,0.0164006,0.0498266,0.0199192,-0.25369,-9.76901,1.52284,-0.0244541,0.077335,-0.0313252,1.41895,9.35173,-2.35402,0.004721,0.027536,0.00225189,0.865792,-9.98911,-0.364136,-0.0701069,0.0389488,-0.0180618,4.44616,-3.43272,7.82388,-0.0201981,0.00573245,0.00740726,3.9075,0.867567,9.23098,-0.0104351,-0.00319062,0.00927945,9.25994,0.18016,3.41714,0.0760529,-0.0101025,0.0384266
0.009,0.613162,9.89423,-0.687115,0.016151,0.049713,0.0216165,-0.26219,-9.8006,1.52781,-0.0264393,0.0747241,-0.032024,1.41706,9.33759,-2.35386,0.00592029,0.0286135,0.00156821,0.873114,-10.0024,-0.34006,-0.0690025,0.0388363,-0.018489,4.43461,-3.43997,7.82408,-0.0213068,0.00656781,0.0074146,3.90354,0.870939,9.24922,-0.0104421,-0.00172841,0.00988974,9.28357,0.167199,3.42614,0.0757899,-0.00952366,0.037161
