Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,0.0195254,9.90478,-0.210824,0.0592126,0.219277,-0.0336974,-1.48395,-9.75225,-0.256386,-0.0171373,-0.225685,-0.0812292,1.29531,9.46942,-1.59807,-0.00446969,0.106797,-0.0750212,-1.11001,-9.78371,-1.43254,-0.0830923,-0.0479697,-0.0391816,4.53685,-3.16621,8.03048,0.00450483,0.0142551,0.015975,3.95224,0.573504,9.17208,-0.00367362,0.000556281,0.0159274,8.91601,0.279057,3.71527,0.420024,-0.00988068,0.10928
0.001,0.0272013,9.90042,-0.233046,0.059245,0.219803,-0.0331284,-1.48262,-9.753,-0.271744,-0.0174306,-0.225618,-0.0813282,1.27578,9.45358,-1.59595,-0.00505697,0.106504,-0.0762277,-1.07605,-9.78242,-1.44196,-0.0842744,-0.0458228,-0.0368576,4.51761,-3.19198,8.03188,0.00438945,0.0149126,0.0149253,3.95614,0.565174,9.17942,-0.00311963,-0.000731068,0.0188466,8.91666,0.286983,3.71486,0.421771,-0.0110664,0.111644
0.002,0.0348771,9.89607,-0.255268,0.0592775,0.220329,-0.0325593,-1.48128,-9.75375,-0.287102,-0.0177239,-0.225551,-0.0814272,1.25626,9.43775,-1.59383,-0.00564425,0.106211,-0.0774342,-1.04209,-9.78113,-1.45139,-0.0854565,-0.0436759,-0.0345336,4.49836,-3.21776,8.03328,0.00427407,0.0155701,0.0138756,3.96004,0.556843,9.18675,-0.00256564,-0.00201842,0.0217657,8.9173,0.29491,3.71444,0.423517,-0.0122521,0.114007
0.003,0.042553,9.89172,-0.27749,0.0593099,0.220855,-0.0319902,-1.47994,-9.7545,-0.302461,-0.0180172,-0.225484,-0.0815262,1.23673,9.42191,-1.59172,-0.00623154,0.105918,-0.0786406,-1.00814,-9.77983,-1.46082,-0.0866386,-0.041529,-0.0322096,4.47912,-3.24354,8.03468,0.00415868,0.0162277,0.0128258,3.96395,0.548513,9.19409,-0.00201166,-0.00330577,0.0246849,8.91795,0.302836,3.71403,0.425264,-0.0134378,0.11637
0.004,0.0502288,9.88736,-0.299711,0.0593423,0.221381,-0.0314212,-1.47861,-9.75525,-0.317819,-0.0183105,-0.225417,-0.0816252,1.21721,9.40608,-1.5896,-0.00681882,0.105626,-0.0798471,-0.974179,-9.77854,-1.47024,-0.0878207,-0.0393821,-0.0298856,4.45988,-3.26931,8.03608,0.0040433,0.0168852,0.0117761,3.96785,0.540183,9.20143,-0.00145767,-0.00459311,0.0276041,8.9186,0.310763,3.71362,0.42701,-0.0146235,0.118733
0.005,0.0548543,9.88727,-0.306445,0.0591882,0.221642,-0.0317678,-1.48042,-9.75515,-0.332164,-0.0184842,-0.226101,-0.0811234,1.20523,9.39515,-1.60258,-0.00686471,0.106054,-0.0800662,-0.96788,-9.78928,-1.46432,-0.0878225,-0.0393478,-0.0289744,4.45875,-3.27164,8.03354,0.00406191,0.0178503,0.0110456,3.97371,0.546333,9.20888,-0.00120617,-0.00470607,0.0284573,8.92394,0.333829,3.72484,0.428831,-0.0154566,0.118833
0.006,0.0570394,9.89059,-0.300788,0.0588847,0.221691,-0.032847,-1.48475,-9.75438,-0.345697,-0.0185622,-0.227388,-0.0801409,1.19929,9.38814,-1.62763,-0.00647748,0.107058,-0.0794954,-0.983708,-9.80966,-1.44611,-0.08688,-0.0410035,-0.0291932,4.47212,-3.25521,8.02786,0.00418771,0.0190614,0.0105706,3.98114,0.564068,9.21643,-0.00119667,-0.0038795,0.0276578,8.93304,0.369006,3.74538,0.430712,-0.0160075,0.117123
0.007,0.0592244,9.89391,-0.295131,0.0585813,0.221741,-0.0339262,-1.48907,-9.75361,-0.35923,-0.0186402,-0.228675,-0.0791584,1.19335,9.38114,-1.65269,-0.00609025,0.108062,-0.0789246,-0.999535,-9.83004,-1.4279,-0.0859375,-0.0426592,-0.0294121,4.48548,-3.23877,8.02217,0.00431351,0.0202726,0.0100955,3.98856,0.581803,9.22398,-0.00118717,-0.00305294,0.0268584,8.94214,0.404183,3.76592,0.432592,-0.0165584,0.115412
0.008,0.0614095,9.89723,-0.289474,0.0582778,0.22179,-0.0350055,-1.4934,-9.75284,-0.372763,-0.0187182,-0.229961,-0.0781759,1.18741,9.37414,-1.67774,-0.00570303,0.109067,-0.0783538,-1.01536,-9.85041,-1.4097,-0.084995,-0.0443149,-0.029631,4.49885,-3.22234,8.01648,0.0044393,0.0214837,0.00962037,3.99599,0.599538,9.23153,-0.00117766,-0.00222638,0.0260589,8.95123,0.43936,3.78646,0.434472,-0.0171093,0.113702
0.009,0.0622154,9.90032,-0.283087,0.0579774,0.22187,-0.0359723,-1.49776,-9.751,-0.383842,-0.0187556,-0.231079,-0.0771964,1.18342,9.36918,-1.6981,-0.00529597,0.109838,-0.0778525,-1.02875,-9.86495,-1.39435,-0.0843674,-0.0457112,-0.0298783,4.51177,-3.20556,8.01091,0.00458771,0.0224018,0.00908705,4.00325,0.615871,9.23873,-0.0012167,-0.00142945,0.0252488,8.9604,0.470926,3.8055,0.436048,-0.0174907,0.112034
