Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
0.903,-0.24285,9.89021,-0.851288,-0.0543836,-0.0358905,0.0141685,0.29889,9.66733,-0.694651,-0.0200253,-0.0143028,0.0367309,0.698217,-9.726,-1.21858,-0.0827038,0.0424718,-0.0122277,3.92388,-0.140588,8.91478,-0.0315723,0.000551903,0.00441623,3.86819,1.16333,9.18179,-0.00919234,0.00135909,0.00221783,8.12662,-0.630922,5.33723,-0.0344275,0.0121318,-0.0160904
0.904,-0.210127,9.89318,-0.865688,-0.0529008,-0.0354365,0.0136188,0.296261,9.67552,-0.687034,-0.0178866,-0.0136018,0.034452,0.687574,-9.72058,-1.21055,-0.0816414,0.0427972,-0.0109261,3.92823,-0.122892,8.89163,-0.0286412,-0.000964269,0.00547357,3.89182,1.16851,9.18766,-0.00868749,0.00143335,0.000803664,8.11274,-0.622491,5.33989,-0.0352041,0.0112985,-0.0155032
0.905,-0.177403,9.89615,-0.880087,-0.0514179,-0.0349826,0.013069,0.293633,9.6837,-0.679416,-0.0157479,-0.0129009,0.032173,0.67693,-9.71515,-1.20251,-0.0805789,0.0431226,-0.00962442,3.93259,-0.105196,8.86849,-0.0257101,-0.00248044,0.00653091,3.91544,1.17369,9.19353,-0.00818264,0.00150761,-0.000610505,8.09887,-0.61406,5.34255,-0.0359807,0.0104651,-0.014916
0.906,-0.14468,9.89913,-0.894487,-0.049935,-0.0345286,0.0125193,0.291004,9.69188,-0.671799,-0.0136091,-0.0121999,0.0298941,0.666286,-9.70973,-1.19448,-0.0795165,0.0434481,-0.00832277,3.93694,-0.0874995,8.84535,-0.0227789,-0.00399661,0.00758824,3.93906,1.17887,9.1994,-0.00767779,0.00158188,-0.00202467,8.085,-0.605629,5.34521,-0.0367573,0.00963173,-0.0143288
0.907,-0.1306,9.89525,-0.901738,-0.0490791,-0.0341452,0.0127478,0.302115,9.69163,-0.667941,-0.0121813,-0.0115228,0.0283566,0.658903,-9.70594,-1.18988,-0.0789681,0.04361,-0.00751004,3.93331,-0.0834095,8.82817,-0.0209353,-0.0046445,0.00769141,3.94544,1.17605,9.20137,-0.00682998,0.001391,-0.00192528,8.08702,-0.610687,5.34381,-0.0374464,0.00884031,-0.013896
0.908,-0.153808,9.87766,-0.894691,-0.0494771,-0.0339031,0.0145327,0.340707,9.67452,-0.671602,-0.0121754,-0.0108934,0.028302,0.658043,-9.70541,-1.19216,-0.0794477,0.0434448,-0.00767517,3.91371,-0.106532,8.82289,-0.0212666,-0.00355582,0.00588623,3.91736,1.15725,9.19553,-0.00529623,0.000669849,0.00120122,8.12082,-0.642722,5.33432,-0.0379605,0.00813279,-0.0137721
0.909,-0.177017,9.86008,-0.887644,-0.0498751,-0.033661,0.0163176,0.379298,9.65741,-0.675264,-0.0121695,-0.010264,0.0282474,0.657183,-9.70488,-1.19443,-0.0799274,0.0432797,-0.0078403,3.89412,-0.129654,8.81762,-0.021598,-0.00246715,0.00408106,3.88927,1.13845,9.18969,-0.00376249,-5.13E-05,0.00432773,8.15463,-0.674757,5.32483,-0.0384747,0.00742527,-0.0136482
0.91,-0.200225,9.8425,-0.880597,-0.0502731,-0.0334189,0.0181026,0.41789,9.6403,-0.678926,-0.0121636,-0.00963463,0.0281927,0.656322,-9.70435,-1.19671,-0.080407,0.0431146,-0.00800543,3.87453,-0.152776,8.81234,-0.0219293,-0.00137847,0.00227588,3.86118,1.11965,9.18385,-0.00222874,-0.000772454,0.00745424,8.18843,-0.706792,5.31534,-0.0389888,0.00671775,-0.0135243
0.911,-0.223433,9.82492,-0.87355,-0.0506711,-0.0331768,0.0198875,0.456481,9.62319,-0.682588,-0.0121577,-0.00900524,0.0281381,0.655462,-9.70382,-1.19898,-0.0808867,0.0429494,-0.00817055,3.85494,-0.175898,8.80707,-0.0222607,-0.000289792,0.000470701,3.83309,1.10085,9.17801,-0.000694994,-0.0014936,0.0105807,8.22224,-0.738827,5.30585,-0.0395029,0.00601023,-0.0134004
0.912,-0.210187,9.82997,-0.880016,-0.0491022,-0.0325583,0.0184465,0.46294,9.62964,-0.698323,-0.0122816,-0.00850575,0.0282566,0.652612,-9.71278,-1.20005,-0.0807123,0.0427278,-0.00808863,3.83624,-0.181979,8.79229,-0.0235624,-0.00159504,0.0002161,3.81217,1.10944,9.16495,-0.00095577,-0.00242688,0.0105016,8.21884,-0.731322,5.28608,-0.0381768,0.00549725,-0.0143609
0.913,-0.192384,9.83785,-0.888172,-0.0472875,-0.0318926,0.0166021,0.465383,9.63904,-0.715566,-0.0124218,-0.00802251,0.0283968,0.649512,-9.72293,-1.20097,-0.0804561,0.042499,-0.00797581,3.81766,-0.18593,8.77633,-0.0249854,-0.00319953,0.000155322,3.79215,1.12146,9.15099,-0.00144086,-0.00338667,0.0100217,8.21078,-0.718875,5.26503,-0.0366207,0.00500859,-0.0154571
0.914,-0.17458,9.84573,-0.896328,-0.0454728,-0.031227,0.0147578,0.467825,9.64844,-0.73281,-0.012562,-0.00753927,0.028537,0.646413,-9.73308,-1.20189,-0.0802,0.0422703,-0.007863,3.79907,-0.18988,8.76037,-0.0264084,-0.00480402,9.45E-05,3.77213,1.13348,9.13702,-0.00192595,-0.00434646,0.00954177,8.20273,-0.706427,5.24398,-0.0350646,0.00451993,-0.0165532
0.915,-0.156777,9.85361,-0.904484,-0.0436581,-0.0305614,0.0129135,0.470268,9.65784,-0.750054,-0.0127021,-0.00705602,0.0286771,0.643314,-9.74322,-1.20281,-0.0799438,0.0420416,-0.00775019,3.78049,-0.193831,8.74441,-0.0278315,-0.0064085,3.38E-05,3.7521,1.1455,9.12305,-0.00241104,-0.00530624,0.00906188,8.19468,-0.693979,5.22293,-0.0335084,0.00403126,-0.0176493
0.916,-0.152455,9.85432,-0.913425,-0.0429193,-0.0292023,0.012241,0.467762,9.66528,-0.752587,-0.0130425,-0.00622274,0.028405,0.646083,-9.74194,-1.20368,-0.0794782,0.0419046,-0.00726636,3.77995,-0.175669,8.74298,-0.0277918,-0.00636639,-0.000316334,3.74341,1.16052,9.12584,-0.00266553,-0.00559504,0.00855717,8.19568,-0.686614,5.21989,-0.0322812,0.00394436,-0.0182952
0.917,-0.164984,9.84606,-0.923347,-0.0435254,-0.0269764,0.0130334,0.459071,9.67027,-0.73673,-0.0136332,-0.00495191,0.0276174,0.656188,-9.72638,-1.20448,-0.0787509,0.0418825,-0.00631875,3.80197,-0.129868,8.75971,-0.0259237,-0.00426604,-0.00102809,3.74887,1.17929,9.14956,-0.00263178,-0.00504509,0.00802144,8.208,-0.685601,5.23938,-0.031465,0.00435967,-0.0183784
0.918,-0.177513,9.83781,-0.933269,-0.0441314,-0.0247505,0.0138259,0.45038,9.67526,-0.720874,-0.0142239,-0.00368108,0.0268298,0.666294,-9.71081,-1.20528,-0.0780236,0.0418603,-0.00537114,3.82399,-0.0840664,8.77644,-0.0240556,-0.00216568,-0.00173984,3.75434,1.19805,9.17329,-0.00259802,-0.00449514,0.00748571,8.22032,-0.684588,5.25887,-0.0306488,0.00477497,-0.0184616
0.919,-0.190042,9.82955,-0.943191,-0.0447375,-0.0225246,0.0146183,0.441689,9.68024,-0.705017,-0.0148146,-0.00241024,0.0260422,0.676399,-9.69525,-1.20608,-0.0772962,0.0418381,-0.00442353,3.84601,-0.0382649,8.79317,-0.0221875,-6.53E-05,-0.00245159,3.7598,1.21682,9.19701,-0.00256426,-0.0039452,0.00694998,8.23265,-0.683575,5.27835,-0.0298326,0.00519028,-0.0185448
0.92,-0.202571,9.8213,-0.953114,-0.0453435,-0.0202986,0.0154107,0.432999,9.68523,-0.689161,-0.0154053,-0.00113941,0.0252546,0.686504,-9.67968,-1.20689,-0.0765689,0.0418159,-0.00347592,3.86803,0.00753666,8.8099,-0.0203194,0.00203503,-0.00316334,3.76527,1.23559,9.22073,-0.0025305,-0.00339525,0.00641425,8.24497,-0.682562,5.29784,-0.0290165,0.00560559,-0.0186279
0.921,-0.192705,9.82211,-0.961936,-0.0460953,-0.0180943,0.0161878,0.427885,9.69188,-0.685829,-0.0159313,-0.00068415,0.0262771,0.681864,-9.67618,-1.22608,-0.0756595,0.0422413,-0.00289999,3.85858,-0.0167672,8.81007,-0.0224561,0.000860169,-0.00149499,3.78302,1.24992,9.24386,-0.00168522,-0.00280317,0.00489845,8.24491,-0.682705,5.31688,-0.0280301,0.00466907,-0.0190668
0.922,-0.182839,9.82292,-0.970759,-0.046847,-0.01589,0.0169649,0.422771,9.69852,-0.682496,-0.0164572,-0.000228889,0.0272995,0.677224,-9.67268,-1.24528,-0.0747501,0.0426668,-0.00232406,3.84912,-0.0410711,8.81024,-0.0245928,-0.000314689,0.000173366,3.80077,1.26426,9.26698,-0.000839936,-0.00221108,0.00338266,8.24485,-0.682848,5.33592,-0.0270438,0.00373256,-0.0195056
0.923,-0.172974,9.82372,-0.979581,-0.0475987,-0.0136856,0.017742,0.417657,9.70516,-0.679164,-0.0169832,0.000226373,0.028322,0.672584,-9.66918,-1.26447,-0.0738407,0.0430922,-0.00174814,3.83967,-0.065375,8.8104,-0.0267295,-0.00148955,0.00184172,3.81853,1.27859,9.2901,5.35E-06,-0.001619,0.00186687,8.24479,-0.682991,5.35496,-0.0260575,0.00279605,-0.0199445
0.924,-0.163108,9.82453,-0.988404,-0.0483504,-0.0114813,0.0185191,0.412543,9.71181,-0.675832,-0.0175092,0.000681634,0.0293444,0.667944,-9.66568,-1.28367,-0.0729312,0.0435176,-0.00117221,3.83021,-0.0896789,8.81057,-0.0288661,-0.00266441,0.00351008,3.83628,1.29293,9.31323,0.000850627,-0.00102692,0.000351071,8.24473,-0.683134,5.37401,-0.0250711,0.00185954,-0.0203833
0.925,-0.161322,9.83103,-0.980737,-0.0471395,-0.0105088,0.0186591,0.408859,9.70945,-0.682983,-0.0176766,0.00112981,0.0300462,0.66176,-9.68241,-1.28827,-0.0722707,0.0442107,-0.000772869,3.83557,-0.09102,8.80832,-0.0292886,-0.00213053,0.0031987,3.85447,1.2916,9.30459,0.000782788,-0.000471916,0.000132383,8.25123,-0.677091,5.37283,-0.0258561,0.00105155,-0.0201402
0.926,-0.165999,9.84207,-0.959878,-0.0443586,-0.0105218,0.0182894,0.40632,9.69989,-0.698521,-0.0175572,0.00157233,0.0304915,0.654341,-9.71532,-1.28121,-0.0718093,0.0451179,-0.000514799,3.85278,-0.073991,8.80415,-0.0283396,-0.000229675,0.00130354,3.87301,1.27773,9.27056,-1.55E-05,5.34E-05,0.000951378,8.26296,-0.666098,5.35546,-0.0280582,0.000346392,-0.0193515
0.927,-0.170676,9.85312,-0.93902,-0.0415777,-0.0105347,0.0179198,0.403781,9.69034,-0.71406,-0.0174377,0.00201484,0.0309368,0.646922,-9.74823,-1.27414,-0.0713479,0.046025,-0.000256729,3.86999,-0.0569619,8.79997,-0.0273905,0.00167118,-0.000591625,3.89155,1.26387,9.23652,-0.000813881,0.000578756,0.00177037,8.2747,-0.655106,5.3381,-0.0302603,-0.000358768,-0.0185629
0.928,-0.175354,9.86417,-0.918161,-0.0387968,-0.0105477,0.0175501,0.401242,9.68078,-0.729598,-0.0173183,0.00245735,0.031382,0.639502,-9.78115,-1.26707,-0.0708865,0.0469322,1.34E-06,3.8872,-0.0399328,8.79579,-0.0264415,0.00357204,-0.00248679,3.91009,1.25001,9.20249,-0.00161222,0.00110409,0.00258937,8.28644,-0.644113,5.32074,-0.0324624,-0.00106393,-0.0177742
0.929,-0.181123,9.87388,-0.898842,-0.03632,-0.0104137,0.0170445,0.397528,9.67297,-0.745563,-0.0173431,0.00306219,0.0317596,0.633367,-9.81026,-1.26078,-0.0706217,0.0476793,0.000112408,3.90237,-0.0265893,8.79327,-0.0256733,0.00513683,-0.00399267,3.92741,1.23748,9.17034,-0.00236421,0.00166491,0.00331831,8.29444,-0.634046,5.30413,-0.0344912,-0.0015068,-0.0170024
0.93,-0.195629,9.87289,-0.891838,-0.0362762,-0.00910393,0.0154518,0.384409,9.67909,-0.764943,-0.0185217,0.00496565,0.0315955,0.637507,-9.80896,-1.26074,-0.0719291,0.0471453,-0.000952551,3.90131,-0.0427299,8.80399,-0.0263508,0.00401301,-0.00238438,3.93503,1.23565,9.1533,-0.00274544,0.00250954,0.00332686,8.27258,-0.63138,5.29354,-0.0351336,0.000148596,-0.0163655
0.931,-0.210135,9.87191,-0.884834,-0.0362324,-0.00779414,0.013859,0.371289,9.68521,-0.784324,-0.0197003,0.0068691,0.0314313,0.641646,-9.80766,-1.2607,-0.0732365,0.0466113,-0.00201751,3.90024,-0.0588705,8.81471,-0.0270284,0.00288919,-0.00077609,3.94264,1.23382,9.13626,-0.00312668,0.00335418,0.00333541,8.25072,-0.628714,5.28295,-0.035776,0.001804,-0.0157286
0.932,-0.224641,9.87093,-0.87783,-0.0361887,-0.00648436,0.0122663,0.35817,9.69133,-0.803704,-0.0208789,0.00877256,0.0312671,0.645786,-9.80637,-1.26066,-0.0745439,0.0460773,-0.00308247,3.89918,-0.0750111,8.82543,-0.027706,0.00176537,0.000832203,3.95026,1.23199,9.11922,-0.00350792,0.00419882,0.00334395,8.22886,-0.626047,5.27236,-0.0364184,0.0034594,-0.0150916
0.933,-0.239147,9.86994,-0.870827,-0.0361449,-0.00517457,0.0106736,0.345051,9.69745,-0.823085,-0.0220575,0.010676,0.031103,0.649926,-9.80507,-1.26062,-0.0758513,0.0455433,-0.00414743,3.89812,-0.0911516,8.83615,-0.0283835,0.000641548,0.0024405,3.95788,1.23016,9.10217,-0.00388915,0.00504345,0.0033525,8.207,-0.623381,5.26177,-0.0370609,0.0051148,-0.0144547
0.934,-0.232638,9.85674,-0.869567,-0.0365907,-0.00526414,0.0112547,0.358788,9.69127,-0.824157,-0.0228705,0.0124871,0.030614,0.656729,-9.79729,-1.26534,-0.0770784,0.044872,-0.00533114,3.89757,-0.101614,8.84146,-0.0276458,0.0019411,0.0015716,3.95429,1.21719,9.09623,-0.0036756,0.00547808,0.00402799,8.2042,-0.617706,5.26222,-0.0364765,0.00433788,-0.0135174
0.935,-0.215622,9.83743,-0.87118,-0.0372812,-0.00605338,0.0129228,0.385954,9.67893,-0.816076,-0.0235007,0.0142519,0.0299626,0.664864,-9.78628,-1.27243,-0.0782655,0.044132,-0.00657424,3.89728,-0.109238,8.84408,-0.0262005,0.00445234,-0.000535879,3.9451,1.19865,9.09582,-0.00316465,0.00570769,0.00503696,8.21094,-0.610525,5.2682,-0.0352788,0.00234481,-0.0124299
0.936,-0.198606,9.81811,-0.872793,-0.0379717,-0.00684262,0.0145909,0.413119,9.6666,-0.807995,-0.0241308,0.0160167,0.0293112,0.672999,-9.77526,-1.27952,-0.0794525,0.0433919,-0.00781733,3.89699,-0.116862,8.84669,-0.0247551,0.00696358,-0.00264336,3.93591,1.18012,9.09542,-0.0026537,0.00593731,0.00604593,8.21768,-0.603345,5.27417,-0.034081,0.000351738,-0.0113423
0.937,-0.18159,9.7988,-0.874407,-0.0386622,-0.00763187,0.016259,0.440285,9.65427,-0.799914,-0.024761,0.0177815,0.0286598,0.681135,-9.76425,-1.28662,-0.0806395,0.0426519,-0.00906042,3.8967,-0.124486,8.84931,-0.0233098,0.00947482,-0.00475085,3.92672,1.16158,9.09502,-0.00214275,0.00616693,0.0070549,8.22441,-0.596165,5.28014,-0.0328833,-0.00164133,-0.0102548
0.938,-0.168757,9.78258,-0.875013,-0.0389577,-0.00815868,0.0176342,0.45591,9.64871,-0.786184,-0.0253586,0.0193461,0.0276243,0.689206,-9.75518,-1.28961,-0.0812814,0.0419805,-0.00987643,3.89457,-0.131875,8.84771,-0.0219592,0.0110187,-0.00637101,3.91834,1.14486,9.09646,-0.00204738,0.00641893,0.00773186,8.22388,-0.593731,5.28511,-0.0313081,-0.00270789,-0.00940992
0.939,-0.170566,9.77718,-0.872094,-0.0378705,-0.00776701,0.0179844,0.431143,9.66683,-0.752684,-0.0258418,0.02021,0.0252444,0.697057,-9.75292,-1.27825,-0.0800153,0.0415493,-0.00919765,3.886,-0.138443,8.83137,-0.0209403,0.00917699,-0.00628554,3.91277,1.13454,9.10434,-0.00340652,0.00674927,0.00724676,8.19792,-0.60791,5.28655,-0.0284118,-0.000531654,-0.00941423
0.94,-0.172375,9.77179,-0.869175,-0.0367833,-0.00737534,0.0183345,0.406376,9.68495,-0.719184,-0.0263251,0.0210738,0.0228645,0.704907,-9.75067,-1.26689,-0.0787492,0.0411181,-0.00851886,3.87743,-0.14501,8.81503,-0.0199214,0.00733524,-0.00620008,3.9072,1.12422,9.11222,-0.00476567,0.00707961,0.00676167,8.17196,-0.622089,5.28799,-0.0255155,0.00164458,-0.00941854
0.941,-0.174185,9.76639,-0.866256,-0.0356962,-0.00698366,0.0186846,0.381609,9.70307,-0.685684,-0.0268083,0.0219376,0.0204846,0.712757,-9.74841,-1.25553,-0.0774831,0.0406868,-0.00784007,3.86886,-0.151577,8.7987,-0.0189026,0.0054935,-0.00611461,3.90164,1.1139,9.12009,-0.00612482,0.00740995,0.00627658,8.146,-0.636268,5.28943,-0.0226192,0.00382082,-0.00942286
0.942,-0.175994,9.761,-0.863337,-0.034609,-0.00659199,0.0190347,0.356842,9.72119,-0.652184,-0.0272916,0.0228015,0.0181047,0.720607,-9.74616,-1.24416,-0.076217,0.0402556,-0.00716129,3.86029,-0.158144,8.78236,-0.0178837,0.00365176,-0.00602915,3.89607,1.10358,9.12797,-0.00748396,0.00774028,0.00579149,8.12004,-0.650447,5.29087,-0.019723,0.00599706,-0.00942717
0.943,-0.182943,9.76603,-0.865758,-0.0346736,-0.00595006,0.01734,0.361552,9.68391,-0.658377,-0.027125,0.0235572,0.0172957,0.706387,-9.75418,-1.23783,-0.0758251,0.0405868,-0.0067292,3.85462,-0.14871,8.76784,-0.0199307,0.00344123,-0.00450291,3.88901,1.10781,9.14409,-0.00908508,0.00679566,0.00498603,8.13091,-0.647655,5.29192,-0.0211612,0.0063498,-0.009293
0.944,-0.191361,9.77404,-0.869706,-0.0350673,-0.00523663,0.015061,0.374685,9.6308,-0.675911,-0.0267727,0.0242821,0.0169355,0.68586,-9.76515,-1.23293,-0.075683,0.0411359,-0.00636759,3.84977,-0.134704,8.75383,-0.0228538,0.00369676,-0.00256501,3.88152,1.11621,9.16257,-0.0107553,0.00548677,0.00408904,8.1523,-0.640014,5.29286,-0.0238379,0.00618154,-0.00911926
0.945,-0.19978,9.78205,-0.873653,-0.035461,-0.0045232,0.0127821,0.387818,9.57769,-0.693445,-0.0264204,0.0250069,0.0165753,0.665334,-9.77611,-1.22804,-0.0755408,0.0416849,-0.00600598,3.84492,-0.120699,8.73983,-0.0257769,0.00395229,-0.000627121,3.87403,1.1246,9.18105,-0.0124256,0.00417788,0.00319205,8.1737,-0.632374,5.2938,-0.0265146,0.00601328,-0.00894552
0.946,-0.208198,9.79006,-0.8776,-0.0358548,-0.00380977,0.0105031,0.40095,9.52458,-0.710979,-0.0260682,0.0257318,0.0162151,0.644808,-9.78708,-1.22314,-0.0753987,0.042234,-0.00564438,3.84007,-0.106693,8.72582,-0.0286999,0.00420782,0.00131077,3.86655,1.133,9.19952,-0.0140958,0.00286899,0.00229506,8.1951,-0.624733,5.29474,-0.0291913,0.00584503,-0.00877178
0.947,-0.207685,9.80525,-0.879253,-0.0353519,-0.00255143,0.00933518,0.405524,9.49083,-0.717453,-0.0265157,0.026527,0.015975,0.62542,-9.79167,-1.2236,-0.0757424,0.0422038,-0.00568091,3.83849,-0.104519,8.72427,-0.0303363,0.00453436,0.00320625,3.86902,1.1431,9.21149,-0.0150894,0.00170861,0.00130172,8.21289,-0.618815,5.30278,-0.0312712,0.00598726,-0.00828952
0.948,-0.18931,9.8348,-0.876316,-0.0330559,-0.000203272,0.0103892,0.392981,9.49581,-0.701809,-0.028563,0.0274627,0.015975,0.60831,-9.78353,-1.23476,-0.0770575,0.0410151,-0.00651373,3.84343,-0.12601,8.74762,-0.0293991,0.00500293,0.00501689,3.89143,1.15663,9.21045,-0.0147297,0.000845286,0.000115708,8.22346,-0.616341,5.32502,-0.0321575,0.00675046,-0.00719021
0.949,-0.170935,9.86434,-0.873378,-0.03076,0.00214489,0.0114433,0.380438,9.50079,-0.686164,-0.0306102,0.0283984,0.015975,0.5912,-9.77539,-1.24592,-0.0783725,0.0398263,-0.00734654,3.84838,-0.1475,8.77097,-0.028462,0.0054715,0.00682753,3.91384,1.17016,9.20941,-0.01437,-1.80E-05,-0.00107031,8.23404,-0.613867,5.34726,-0.0330438,0.00751366,-0.00609091
0.95,-0.15256,9.89388,-0.870441,-0.028464,0.00449304,0.0124974,0.367894,9.50577,-0.670519,-0.0326575,0.0293342,0.015975,0.57409,-9.76725,-1.25709,-0.0796876,0.0386376,-0.00817936,3.85332,-0.168991,8.79432,-0.0275249,0.00594006,0.00863817,3.93625,1.18369,9.20836,-0.0140103,-0.000881369,-0.00225632,8.24462,-0.611393,5.3695,-0.0339301,0.00827687,-0.00499161
0.951,-0.134185,9.92342,-0.867503,-0.026168,0.0068412,0.0135514,0.355351,9.51075,-0.654875,-0.0347047,0.0302699,0.015975,0.55698,-9.75911,-1.26825,-0.0810027,0.0374489,-0.00901218,3.85827,-0.190482,8.81767,-0.0265877,0.00640863,0.0104488,3.95865,1.19722,9.20732,-0.0136505,-0.0017447,-0.00344234,8.2552,-0.608919,5.39174,-0.0348165,0.00904007,-0.0038923
0.952,-0.136251,9.92292,-0.849299,-0.0237607,0.00758901,0.0141202,0.332551,9.5563,-0.648286,-0.0332956,0.0293408,0.0174888,0.567089,-9.73899,-1.28206,-0.0806811,0.0368192,-0.0100723,3.86006,-0.155989,8.80788,-0.0259377,0.00669248,0.01065,3.95295,1.20727,9.19654,-0.0141396,-0.000900269,-0.00308394,8.25273,-0.630367,5.38611,-0.0303007,0.00882854,-0.00384931
0.953,-0.140873,9.91865,-0.829187,-0.0213395,0.00813677,0.0146282,0.30847,9.60692,-0.642829,-0.0314544,0.0281786,0.0191917,0.580601,-9.71737,-1.29619,-0.0801548,0.0362594,-0.0111608,3.86147,-0.114498,8.79396,-0.0253237,0.00695323,0.01065,3.94373,1.21689,9.18455,-0.0147348,0.000157627,-0.00253249,8.24864,-0.654806,5.377,-0.0251097,0.00849517,-0.00393834
0.954,-0.145495,9.91438,-0.809074,-0.0189183,0.00868453,0.0151363,0.284388,9.65754,-0.637373,-0.0296132,0.0270163,0.0208947,0.594113,-9.69575,-1.31033,-0.0796286,0.0356995,-0.0122493,3.86287,-0.0730077,8.78004,-0.0247096,0.00721398,0.01065,3.93452,1.2265,9.17256,-0.01533,0.00121552,-0.00198104,8.24454,-0.679244,5.3679,-0.0199186,0.0081618,-0.00402738
0.955,-0.150117,9.91012,-0.788962,-0.0164971,0.0092323,0.0156444,0.260307,9.70817,-0.631916,-0.0277719,0.0258541,0.0225977,0.607625,-9.67413,-1.32447,-0.0791024,0.0351397,-0.0133378,3.86427,-0.031517,8.76612,-0.0240955,0.00747474,0.01065,3.9253,1.23612,9.16057,-0.0159252,0.00227342,-0.0014296,8.24044,-0.703682,5.35879,-0.0147276,0.00782843,-0.00411642
0.956,-0.163144,9.89918,-0.795081,-0.0151278,0.00933107,0.016773,0.26502,9.72914,-0.63817,-0.0262481,0.0248506,0.0241164,0.620845,-9.66965,-1.33481,-0.0789111,0.035438,-0.0135099,3.88202,-0.0081123,8.76368,-0.0229826,0.00773162,0.0105655,3.92029,1.2394,9.1582,-0.0162427,0.00241756,-0.000706435,8.24286,-0.718317,5.33003,-0.0124113,0.0076244,-0.00308431
0.957,-0.186678,9.87991,-0.833989,-0.0150733,0.0088686,0.0186773,0.305727,9.71305,-0.659063,-0.0251211,0.0240455,0.0254047,0.6337,-9.68658,-1.34039,-0.0791387,0.0368089,-0.0125367,3.92022,-0.00731489,8.7756,-0.0212461,0.00798368,0.0103753,3.92054,1.23476,9.16788,-0.0162134,0.00141949,0.000231366,8.25342,-0.720697,5.27671,-0.0136883,0.00758205,-0.000650762
0.958,-0.210211,9.86063,-0.872897,-0.0150189,0.00840614,0.0205816,0.346434,9.69697,-0.679956,-0.0239941,0.0232403,0.0266931,0.646555,-9.70352,-1.34598,-0.0793662,0.0381799,-0.0115634,3.95841,-0.00651749,8.78753,-0.0195097,0.00823573,0.0101852,3.92079,1.23012,9.17756,-0.016184,0.000421431,0.00116917,8.26398,-0.723077,5.22339,-0.0149654,0.0075397,0.00178279
0.959,-0.233744,9.84135,-0.911805,-0.0149644,0.00794367,0.0224859,0.387141,9.68088,-0.700849,-0.0228671,0.0224352,0.0279815,0.65941,-9.72046,-1.35156,-0.0795937,0.0395509,-0.0105901,3.99661,-0.00572009,8.79945,-0.0177733,0.00848778,0.009995,3.92104,1.22548,9.18723,-0.0161546,-0.000576632,0.00210697,8.27454,-0.725457,5.17008,-0.0162424,0.00749735,0.00421634
0.96,-0.257278,9.82208,-0.950713,-0.01491,0.0074812,0.0243902,0.427848,9.6648,-0.721742,-0.0217401,0.0216301,0.0292699,0.672265,-9.73739,-1.35715,-0.0798213,0.0409219,-0.00961684,4.0348,-0.00492268,8.81137,-0.0160369,0.00873983,0.00980483,3.92129,1.22084,9.19691,-0.0161252,-0.0015747,0.00304477,8.28511,-0.727837,5.11676,-0.0175195,0.007455,0.00664988
0.961,-0.265097,9.82721,-0.923244,-0.0175409,0.00723614,0.0256096,0.409456,9.65541,-0.723216,-0.023376,0.0217727,0.0285262,0.674311,-9.73561,-1.33368,-0.0793733,0.0410662,-0.00790673,4.01041,-0.0276244,8.7932,-0.0184689,0.00677337,0.0080283,3.91146,1.21338,9.20243,-0.0161004,-4.01E-05,0.00269339,8.29002,-0.733984,5.1918,-0.0174233,0.00768286,0.00569172
0.962,-0.272916,9.83235,-0.895775,-0.0201718,0.00699107,0.0268291,0.391063,9.64603,-0.72469,-0.0250119,0.0219153,0.0277825,0.676357,-9.73382,-1.31021,-0.0789253,0.0412106,-0.00619663,3.98602,-0.0503262,8.77502,-0.0209009,0.00480691,0.00625176,3.90162,1.20593,9.20794,-0.0160755,0.00149442,0.002342,8.29493,-0.740131,5.26684,-0.0173272,0.00791073,0.00473355
0.963,-0.280735,9.83749,-0.868306,-0.0228027,0.006746,0.0280485,0.372671,9.63664,-0.726163,-0.0266478,0.0220579,0.0270388,0.678403,-9.73204,-1.28674,-0.0784773,0.0413549,-0.00448653,3.96163,-0.0730279,8.75685,-0.023333,0.00284045,0.00447522,3.89178,1.19847,9.21346,-0.0160506,0.00302898,0.00199061,8.29984,-0.746279,5.34187,-0.0172311,0.00813859,0.00377538
0.964,-0.288554,9.84263,-0.840837,-0.0254336,0.00650093,0.029268,0.354278,9.62726,-0.727637,-0.0282837,0.0222005,0.0262951,0.680449,-9.73026,-1.26327,-0.0780293,0.0414992,-0.00277643,3.93724,-0.0957296,8.73867,-0.025765,0.000873983,0.00269868,3.88195,1.19102,9.21898,-0.0160258,0.00456354,0.00163923,8.30476,-0.752426,5.41691,-0.017135,0.00836645,0.00281721
0.965,-0.290349,9.84442,-0.82622,-0.025684,0.00812011,0.0291399,0.338726,9.63362,-0.721128,-0.0287471,0.0219117,0.0251845,0.679671,-9.71754,-1.25003,-0.0768228,0.0414931,-0.0022976,3.93659,-0.10524,8.74346,-0.0257986,0.000161041,0.00283932,3.8783,1.18419,9.22652,-0.0153949,0.00578485,0.00151005,8.29195,-0.736744,5.43277,-0.0186362,0.00860347,0.00235869
