Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0638043,0.050199,0.03383,0.0780319,0.0587589,0.0655106,0.0359885,-0.0511392,0.0568063,0.047637,0.0584552,0.052103,-0.193298,0.0761667,0.0606042,-0.0346179
0.021,0.0393903,0.0559973,0.0466473,0.0786423,0.0563174,0.0426224,0.0576559,-0.050834,0.0629098,0.042449,0.052962,0.0475253,-0.183532,0.0639597,0.0523645,-0.0611682
0.022,0.0268781,0.0474524,0.0381024,0.0337814,0.0450259,0.0484207,0.0735251,-0.0642618,0.0629098,0.0433646,0.0523517,0.0627841,-0.166137,0.0566354,0.0343591,-0.0724597
0.023,0.0351178,0.0532507,0.0451215,0.0557541,0.0547916,0.0362137,0.0573508,-0.0499185,0.0964792,0.0500784,0.0819537,0.0728549,-0.141418,0.0676218,0.0386316,-0.0935168
0.024,0.0363385,0.0477576,0.0240643,0.0362228,0.0291568,0.0517776,0.0466696,-0.0706705,0.0619943,0.0647269,0.0480792,0.043558,-0.142028,0.0770822,0.00963989,-0.0987048
0.025,0.054649,0.0511145,0.0262006,0.0389694,0.0291568,0.0618485,0.0637595,-0.0563272,0.0528391,0.0397025,0.0810382,0.0627841,-0.126464,0.0551096,0.0163538,-0.101757
0.026,0.0454938,0.0633215,0.0506146,0.0554489,0.0557071,0.0545242,0.0634543,-0.0639566,0.0653513,0.0488577,0.0715778,0.053934,-0.100219,0.0841013,0.0197107,-0.111522
0.027,0.0515973,0.0575232,0.0377972,0.0630783,0.0727969,0.0606277,0.064675,-0.0917276,0.0507028,0.0610648,0.0550983,0.0545444,-0.111205,0.0664011,0.0334436,-0.140209
0.028,0.0561749,0.0511145,0.0277264,0.0514816,0.0554019,0.034993,0.0533835,-0.0654825,0.0558908,0.0445853,0.0578448,0.0505771,-0.0950311,0.0602975,0.0398523,-0.134716
0.029,0.0464093,0.0596594,0.0405438,0.0514816,0.0834781,0.0536087,0.0451437,-0.078605,0.0470407,0.0390921,0.0361774,0.0682773,-0.0706171,0.0670114,0.0291711,-0.156383
0.03,0.0400006,0.0495886,0.0637372,0.0478195,0.0724918,0.0423172,0.0558249,-0.0575479,0.0412424,0.0421439,0.102401,0.0548496,-0.068786,0.0636545,0.0456506,-0.116405
0.031,0.0403058,0.0437903,0.00697449,0.0337814,0.0770694,0.0478104,0.0625388,-0.0419839,0.078779,0.0503836,0.0608966,0.0600375,-0.0419305,0.0599924,0.0416833,-0.136241
0.032,0.0537335,0.0654578,0.0341351,0.0392746,0.0444156,0.0493362,0.0475851,-0.0306924,0.0717599,0.0555716,0.0605914,0.0557651,-0.0382684,0.0718942,0.0602991,-0.150585
0.033,0.0442731,0.0581335,0.0222333,0.0411057,0.0709659,0.0291946,0.0478903,-0.0251993,0.0635202,0.0451956,0.0673053,0.0456943,-0.0269769,0.0773874,0.0718957,-0.127391
0.034,0.0345074,0.0599646,0.0359662,0.0490402,0.057233,0.0383499,0.0488058,-0.0166544,0.0696237,0.0311575,0.0673053,0.053934,-0.0101923,0.0517526,0.051449,-0.151805
