Time,RTibialisAnterior,RSoleus,LGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,LVastusLateralis,LGluteusMaximus,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,RGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0485455,0.0306677,0.0619061,0.0478195,0.0636417,0.0441483,0.0494162,0.0501791,0.0598581,0.0387869,0.0734088,0.10856,0.0575568,0.0538889,0.0502283,0.0633435
0.021,0.0488507,0.0453162,0.0545819,0.0438522,0.0532657,0.0139359,0.042092,0.0401083,0.0403268,0.0491629,0.0404498,0.0789584,0.0456549,0.0517526,0.0465662,0.0526624
0.022,0.0479352,0.0462317,0.0576337,0.0459885,0.0563174,0.0536087,0.0662009,0.0468222,0.0485666,0.0531302,0.0541827,0.0270786,0.0618292,0.054194,0.0313074,0.0609021
0.023,0.0491559,0.0306677,0.0677045,0.0270676,0.0465518,0.0404861,0.0579611,0.0611655,0.0555856,0.047637,0.0492999,0.0112094,0.0664069,0.0474802,0.0557214,0.0523572
0.024,0.0570905,0.0251746,0.0301678,0.0533127,0.0541812,0.0490311,0.059487,0.0541464,0.0607736,0.0522147,0.0636432,-0.00404938,0.0535895,0.0462595,0.0425989,0.0578503
0.025,0.054649,0.0401282,0.0347455,0.0578903,0.0386172,0.0865677,0.0671164,0.0410239,0.0543649,0.0516043,0.0663898,0.0075473,0.0535895,0.0450388,0.0499231,0.0505261
0.026,0.0616681,0.00411743,0.0500043,0.046904,0.0581485,0.0865677,0.075051,0.0459067,0.0418527,0.0540457,0.0666949,0.0328769,0.0575568,0.0514474,0.0425989,0.0459485
0.027,0.0616681,0.0151038,0.0411542,0.0514816,0.0471622,0.080159,0.0735251,0.0471274,0.0647409,0.0439749,0.0572345,0.101541,0.0850226,0.0499216,0.0432092,0.0517468
0.028,0.0790631,0.0160193,0.0506146,0.0575851,0.0410587,0.0746658,0.064675,0.0495688,0.0470407,0.0494681,0.0450275,0.0472202,0.0731207,0.0389352,0.0593835,0.0529675
0.029,0.0699078,0.00594849,0.0524457,0.0475143,0.0422794,0.0862625,0.0881735,0.0596396,0.0467355,0.0537405,0.0462482,0.0459995,0.0581671,0.0300851,0.0599939,0.0441174
0.03,0.0473248,0.0386023,0.0280316,0.0511765,0.0630313,0.0920608,0.0823752,0.0513998,0.0522287,0.047637,0.0212238,0.0533237,0.0914313,0.0514474,0.0499231,0.0544934
0.031,0.0454938,0.0248694,0.0606854,0.0505661,0.0529605,0.0841263,0.0839011,0.055062,0.0500925,0.0403128,0.0178668,0.0517978,0.0972296,0.0517526,0.0487024,0.052052
0.032,0.0537335,0.00655884,0.0487836,0.0447678,0.0648624,0.0713089,0.0753561,0.0520102,0.0546701,0.052825,0.0319049,0.0386752,0.0639655,0.0584665,0.0377161,0.0386243
0.033,0.0454938,0.0117468,0.0457318,0.0459885,0.059064,0.0761917,0.064675,0.0526205,0.0503976,0.045806,0.0200031,0.0444736,0.0227667,0.054194,0.0520593,0.0633435
0.034,0.0335919,0.032804,0.0573285,0.0353073,0.0615054,0.0551346,0.0701682,0.051705,0.0671823,0.0451956,0.0465533,0.036539,0.0520636,0.0474802,0.0419885,0.0471692
0.035,0.0363385,0.0492834,0.0350507,0.0545334,0.0593692,0.0667313,0.0625388,0.0434653,0.040632,0.0470267,0.08409,0.0347079,0.0728156,0.0621286,0.0465662,0.052052
0.036,0.0525128,0.0547766,0.0463422,0.0368332,0.0489932,0.0462845,0.0460593,0.0663535,0.0357492,0.0400076,0.0593707,0.0371494,0.0557257,0.0584665,0.00872437,0.0538831
0.037,0.0345074,0.0547766,0.0628217,0.0639938,0.0575381,0.0511673,0.0466696,0.0593344,0.0418527,0.0555716,0.0383136,0.0756015,0.0435187,0.0572458,0.0633508,0.0462537
0.038,0.0454938,0.0645422,0.0619061,0.0575851,0.0535709,0.0493362,0.0488058,0.0562827,0.0470407,0.0577078,0.0544879,0.0496616,0.0865485,0.0514474,0.058468,0.0471692
0.039,0.059837,0.0678992,0.0384076,0.0438522,0.0608951,0.0591019,0.0649802,0.0483481,0.0421579,0.0470267,0.0187823,0.0780429,0.059693,0.0416818,0.0569421,0.0554089
0.04,0.0506818,0.0544714,0.0533612,0.0350021,0.0721866,0.0798538,0.0744406,0.0538412,0.0455148,0.0586234,-0.0538495,0.0719394,0.052674,0.0487009,0.0575525,0.0612073
