Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.01,-2.23957,-8.97497,-3.64826,-0.0247999,0.00413891,0.0318596,8.16803,-0.544645,5.20316,-0.185116,0.101147,0.114628,-1.17317,9.39768,-1.0133,0.0176357,0.0982537,0.100507,1.8947,-9.30688,-3.00365,-0.0504405,0.109232,0.0726513,5.04968,0.0995662,8.22887,-0.153131,-0.0191559,0.0743692,-2.01483,9.1823,-2.03432,0.0250287,-0.0423958,-0.0810849,3.83036,4.41422,7.88882,-0.121548,0.0941766,-0.0235083
0.011,-2.25986,-8.96915,-3.67074,-0.0282662,0.00211425,0.0324163,8.16403,-0.550667,5.1991,-0.185303,0.101986,0.116364,-1.1856,9.40014,-1.02001,0.0199934,0.102181,0.102696,1.89606,-9.33601,-2.98984,-0.0507174,0.109152,0.0720619,5.05974,0.0855786,8.2332,-0.151838,-0.0198827,0.0739875,-1.99721,9.18036,-2.0221,0.025111,-0.0391152,-0.0832357,3.83965,4.40479,7.88009,-0.121763,0.0911531,-0.0213264
0.012,-2.28015,-8.96333,-3.69323,-0.0317324,8.95997e-005,0.0329731,8.16002,-0.556689,5.19505,-0.185489,0.102824,0.1181,-1.19803,9.40261,-1.02672,0.0223512,0.106109,0.104885,1.89741,-9.36515,-2.97602,-0.0509943,0.109072,0.0714724,5.06981,0.0715911,8.23753,-0.150545,-0.0206096,0.0736058,-1.97959,9.17843,-2.00989,0.0251933,-0.0358346,-0.0853865,3.84895,4.39536,7.87136,-0.121978,0.0881295,-0.0191445
0.013,-2.30043,-8.95751,-3.71572,-0.0351987,-0.00193506,0.0335298,8.15602,-0.56271,5.191,-0.185675,0.103663,0.119836,-1.21045,9.40507,-1.03343,0.024709,0.110037,0.107074,1.89876,-9.39428,-2.96221,-0.0512713,0.108991,0.0708829,5.07987,0.0576036,8.24186,-0.149252,-0.0213364,0.0732241,-1.96196,9.17649,-1.99767,0.0252755,-0.032554,-0.0875373,3.85825,4.38593,7.86263,-0.122193,0.0851059,-0.0169626
0.014,-2.33671,-8.95834,-3.73398,-0.0388837,-0.00363912,0.0346762,8.15276,-0.555498,5.20122,-0.186637,0.104339,0.119873,-1.20181,9.41627,-1.04565,0.0250795,0.115699,0.10955,1.89626,-9.41978,-2.9229,-0.051327,0.107572,0.0685899,5.09196,0.0587085,8.24968,-0.147716,-0.022408,0.0718736,-1.95796,9.17135,-1.99835,0.0248282,-0.0276532,-0.0899483,3.86768,4.37355,7.86239,-0.122081,0.0826323,-0.0153008
0.015,-2.38097,-8.96251,-3.75011,-0.042678,-0.00518289,0.0361173,8.14988,-0.541669,5.21857,-0.187987,0.104934,0.11906,-1.18264,9.43183,-1.06062,0.0244566,0.122229,0.112169,1.89183,-9.44345,-2.87084,-0.0512722,0.105484,0.0654451,5.10505,0.0673598,8.25924,-0.146058,-0.023652,0.0700388,-1.96077,9.1646,-2.00548,0.024116,-0.0219422,-0.0924894,3.87717,4.35971,7.86638,-0.121805,0.0804337,-0.0138992
0.016,-2.42524,-8.96668,-3.76625,-0.0464722,-0.00672666,0.0375585,8.14699,-0.52784,5.23592,-0.189336,0.105529,0.118247,-1.16347,9.4474,-1.0756,0.0238336,0.128759,0.114788,1.8874,-9.46713,-2.81879,-0.0512174,0.103395,0.0623002,5.11815,0.076011,8.2688,-0.144401,-0.024896,0.068204,-1.96358,9.15785,-2.01261,0.0234038,-0.0162313,-0.0950305,3.88667,4.34587,7.87038,-0.121529,0.0782351,-0.0124975
0.017,-2.4695,-8.97085,-3.78239,-0.0502665,-0.00827043,0.0389996,8.1441,-0.514011,5.25327,-0.190685,0.106124,0.117433,-1.1443,9.46296,-1.09057,0.0232106,0.135289,0.117407,1.88297,-9.49081,-2.76673,-0.0511626,0.101307,0.0591554,5.13125,0.0846622,8.27836,-0.142743,-0.02614,0.0663692,-1.96639,9.1511,-2.01973,0.0226916,-0.0105203,-0.0975717,3.89617,4.33202,7.87438,-0.121253,0.0760364,-0.0110959
0.018,-2.50895,-8.97985,-3.80578,-0.0542075,-0.00870799,0.0409304,8.14063,-0.50465,5.27063,-0.192052,0.106812,0.116722,-1.12074,9.47311,-1.10365,0.0233245,0.141772,0.119755,1.86621,-9.51535,-2.72024,-0.0512047,0.0987392,0.0564093,5.14071,0.097215,8.28594,-0.140925,-0.0271611,0.0644709,-1.96918,9.14664,-2.02342,0.0220923,-0.00523163,-0.100492,3.90454,4.31908,7.87707,-0.120951,0.0738601,-0.00979019
0.019,-2.53154,-9.00578,-3.85455,-0.0586619,-0.0052738,0.0445745,8.13512,-0.510926,5.28802,-0.193482,0.107821,0.116369,-1.08179,9.46432,-1.11009,0.0260175,0.148087,0.121153,1.80629,-9.54293,-2.69323,-0.051586,0.0944942,0.055059,5.13743,0.123423,8.28656,-0.138549,-0.0274019,0.0623506,-1.97189,9.1502,-2.01506,0.0218883,-0.00142097,-0.104739,3.90897,4.30931,7.87519,-0.120558,0.0717617,-0.00882044
0.02,-2.55412,-9.03172,-3.90333,-0.0631164,-0.00183962,0.0482186,8.12961,-0.517203,5.30541,-0.194912,0.108831,0.116015,-1.04284,9.45552,-1.11654,0.0287106,0.154402,0.122552,1.74637,-9.5705,-2.66622,-0.0519673,0.0902492,0.0537087,5.13416,0.149632,8.28719,-0.136172,-0.0276428,0.0602303,-1.9746,9.15376,-2.0067,0.0216842,0.0023897,-0.108985,3.91341,4.29953,7.8733,-0.120165,0.0696634,-0.0078507
0.021,-2.5767,-9.05765,-3.95211,-0.0675708,0.00159457,0.0518628,8.1241,-0.523479,5.3228,-0.196342,0.10984,0.115661,-1.0039,9.44672,-1.12298,0.0314036,0.160717,0.12395,1.68644,-9.59808,-2.6392,-0.0523486,0.0860042,0.0523584,5.13089,0.17584,8.28781,-0.133795,-0.0278836,0.05811,-1.97732,9.15732,-1.99834,0.0214801,0.00620036,-0.113232,3.91784,4.28976,7.87142,-0.119772,0.067565,-0.00688095
0.022,-2.59929,-9.08358,-4.00088,-0.0720253,0.00502875,0.0555069,8.11859,-0.529755,5.34019,-0.197772,0.110849,0.115308,-0.964953,9.43792,-1.12942,0.0340966,0.167032,0.125349,1.62652,-9.62566,-2.61219,-0.0527299,0.0817592,0.0510081,5.12761,0.202049,8.28844,-0.131418,-0.0281245,0.0559897,-1.98003,9.16088,-1.98998,0.0212761,0.010011,-0.117479,3.92228,4.27999,7.86954,-0.119379,0.0654666,-0.00591121
0.023,-2.61984,-9.10779,-4.00853,-0.0756577,0.00911387,0.0570649,8.11319,-0.522494,5.34494,-0.198713,0.111578,0.11328,-0.949591,9.42806,-1.13342,0.0372352,0.173814,0.130054,1.61036,-9.63099,-2.57908,-0.0519875,0.0778339,0.0501421,5.11139,0.210281,8.29508,-0.129401,-0.0276009,0.0552218,-1.98221,9.16742,-2.00094,0.0202805,0.0144345,-0.120951,3.92213,4.27217,7.87704,-0.118726,0.063429,-0.00544446
0.024,-2.63982,-9.13152,-4.00443,-0.0790553,0.013385,0.0580268,8.10782,-0.511366,5.34608,-0.199514,0.112226,0.110775,-0.940969,9.4179,-1.13671,0.0405011,0.18073,0.135704,1.6067,-9.62998,-2.54422,-0.0509241,0.0739999,0.0494145,5.09148,0.213377,8.30344,-0.127488,-0.0268588,0.0548403,-1.98425,9.17481,-2.01742,0.0190587,0.019033,-0.124201,3.92068,4.2649,7.88722,-0.117999,0.0614088,-0.00512143
0.025,-2.6598,-9.15524,-4.00033,-0.0824528,0.0176561,0.0589887,8.10245,-0.500238,5.34722,-0.200316,0.112875,0.108269,-0.932346,9.40774,-1.14001,0.043767,0.187646,0.141354,1.60304,-9.62896,-2.50937,-0.0498607,0.0701659,0.0486869,5.07156,0.216473,8.31181,-0.125574,-0.0261167,0.0544588,-1.98629,9.1822,-2.0339,0.0178369,0.0236315,-0.127452,3.91922,4.25763,7.8974,-0.117271,0.0593885,-0.00479839
0.026,-2.67977,-9.17897,-3.99623,-0.0858504,0.0219271,0.0599506,8.09708,-0.489109,5.34836,-0.201117,0.113523,0.105764,-0.923723,9.39758,-1.14331,0.0470329,0.194561,0.147004,1.59938,-9.62794,-2.47452,-0.0487973,0.0663319,0.0479593,5.05164,0.219569,8.32017,-0.123661,-0.0253746,0.0540773,-1.98832,9.18959,-2.05038,0.0166152,0.02823,-0.130702,3.91777,4.25037,7.90758,-0.116544,0.0573683,-0.00447536
0.027,-2.68974,-9.1995,-3.98783,-0.0876734,0.0250055,0.060531,8.09616,-0.481104,5.34618,-0.202044,0.114136,0.103722,-0.909148,9.39205,-1.14017,0.0495132,0.20227,0.151658,1.59518,-9.63437,-2.45056,-0.0474068,0.0627597,0.0468387,5.03209,0.215627,8.3246,-0.122141,-0.0251593,0.0539251,-1.99644,9.1957,-2.06296,0.015032,0.0327446,-0.134018,3.91842,4.24716,7.92102,-0.115707,0.0561974,-0.00464381
0.028,-2.67969,-9.21366,-3.97084,-0.0863472,0.0256983,0.0603487,8.10416,-0.479344,5.33736,-0.203222,0.114678,0.102607,-0.882668,9.39578,-1.12418,0.0504221,0.211564,0.154322,1.58993,-9.65568,-2.44841,-0.0453622,0.0597111,0.0449322,5.01329,0.197609,8.32115,-0.121409,-0.0259975,0.0542313,-2.01671,9.19924,-2.06774,0.0127261,0.0370911,-0.137465,3.92329,4.25206,7.94099,-0.114651,0.0567253,-0.00579523
0.029,-2.66964,-9.22781,-3.95385,-0.085021,0.0263911,0.0601664,8.11216,-0.477585,5.32854,-0.204401,0.11522,0.101493,-0.856189,9.39952,-1.10818,0.0513311,0.220858,0.156985,1.58467,-9.67699,-2.44625,-0.0433175,0.0566624,0.0430258,4.99448,0.179592,8.31771,-0.120676,-0.0268358,0.0545376,-2.03698,9.20279,-2.07252,0.0104201,0.0414377,-0.140912,3.92815,4.25697,7.96097,-0.113595,0.0572531,-0.00694665
0.03,-2.65959,-9.24196,-3.93686,-0.0836948,0.0270839,0.059984,8.12016,-0.475826,5.31972,-0.205579,0.115761,0.100378,-0.829709,9.40325,-1.09219,0.05224,0.230152,0.159648,1.57941,-9.6983,-2.4441,-0.0412728,0.0536137,0.0411193,4.97568,0.161574,8.31427,-0.119944,-0.027674,0.0548438,-2.05725,9.20633,-2.0773,0.00811412,0.0457842,-0.144359,3.93302,4.26187,7.98094,-0.112538,0.0577809,-0.00809808
0.031,-2.64954,-9.25612,-3.91987,-0.0823686,0.0277767,0.0598017,8.12816,-0.474066,5.3109,-0.206758,0.116303,0.0992633,-0.803229,9.40698,-1.07619,0.053149,0.239446,0.162312,1.57415,-9.71961,-2.44194,-0.0392282,0.0505651,0.0392128,4.95687,0.143556,8.31082,-0.119212,-0.0285123,0.0551501,-2.07752,9.20987,-2.08208,0.00580815,0.0501308,-0.147806,3.93788,4.26677,8.00091,-0.111482,0.0583088,-0.0092495
0.032,-2.63105,-9.25611,-3.90536,-0.0790119,0.0302174,0.0602615,8.15024,-0.483061,5.30507,-0.205793,0.116245,0.09814,-0.786462,9.41555,-1.06418,0.0534355,0.246751,0.165006,1.57361,-9.72328,-2.43875,-0.0384786,0.0467531,0.0358201,4.95074,0.132443,8.32224,-0.119485,-0.0298724,0.0545638,-2.08033,9.21712,-2.07201,0.00460715,0.0539926,-0.151897,3.93681,4.24395,7.9751,-0.109692,0.0566043,-0.0092501
0.033,-2.61151,-9.25433,-3.89116,-0.0754013,0.0328766,0.0608015,8.17408,-0.4934,5.29962,-0.20456,0.116112,0.0970157,-0.770908,9.42471,-1.05267,0.0536441,0.253807,0.167704,1.57366,-9.72474,-2.43543,-0.0378908,0.0428457,0.0322415,4.94619,0.122193,8.33551,-0.119884,-0.0312977,0.053866,-2.08095,9.22483,-2.06009,0.00354427,0.0577939,-0.156069,3.935,4.21765,7.94357,-0.107811,0.0546207,-0.00910685
0.034,-2.59197,-9.25255,-3.87696,-0.0717907,0.0355358,0.0613415,8.19792,-0.50374,5.29417,-0.203327,0.115979,0.0958914,-0.755355,9.43388,-1.04116,0.0538527,0.260864,0.170402,1.5737,-9.72619,-2.43211,-0.0373031,0.0389383,0.0286629,4.94164,0.111943,8.34877,-0.120283,-0.032723,0.0531681,-2.08158,9.23255,-2.04817,0.0024814,0.0615952,-0.160241,3.93319,4.19135,7.91204,-0.10593,0.0526372,-0.0089636
0.035,-2.57242,-9.25077,-3.86276,-0.0681801,0.038195,0.0618816,8.22176,-0.514079,5.28872,-0.202095,0.115846,0.0947671,-0.739801,9.44305,-1.02965,0.0540614,0.26792,0.173101,1.57375,-9.72765,-2.4288,-0.0367154,0.0350309,0.0250844,4.93709,0.101693,8.36204,-0.120682,-0.0341483,0.0524703,-2.08221,9.24026,-2.03624,0.00141852,0.0653965,-0.164413,3.93138,4.16506,7.88051,-0.104048,0.0506536,-0.00882035
0.036,-2.5579,-9.25582,-3.85072,-0.064721,0.0401385,0.0620364,8.22713,-0.515534,5.29281,-0.200555,0.11497,0.0920983,-0.721299,9.44297,-1.01617,0.0555393,0.274938,0.175963,1.57475,-9.70267,-2.42129,-0.0359214,0.0320166,0.0218211,4.92965,0.0994611,8.37129,-0.120744,-0.0362166,0.0522021,-2.07877,9.25326,-2.02445,0.00127773,0.0682735,-0.167945,3.93359,4.14617,7.86495,-0.102184,0.0486159,-0.00899022
0.037,-2.54966,-9.26939,-3.84138,-0.061451,0.0411874,0.0617098,8.20941,-0.505883,5.30881,-0.198632,0.113168,0.0874989,-0.699111,9.43134,-1.00024,0.0586039,0.281907,0.179031,1.57693,-9.64465,-2.40857,-0.0348696,0.0301188,0.018952,4.91859,0.107252,8.37552,-0.120385,-0.0390885,0.052471,-2.07024,9.27288,-2.01282,0.00228955,0.0699951,-0.170676,3.94081,4.13655,7.86934,-0.100343,0.0465103,-0.00955148
0.038,-2.54142,-9.28296,-3.83204,-0.058181,0.0422362,0.0613832,8.19169,-0.496232,5.32481,-0.196709,0.111365,0.0828995,-0.676922,9.4197,-0.984314,0.0616685,0.288876,0.182099,1.57911,-9.58662,-2.39584,-0.0338179,0.028221,0.0160829,4.90753,0.115044,8.37974,-0.120026,-0.0419604,0.0527398,-2.06171,9.2925,-2.00119,0.00330137,0.0717168,-0.173407,3.94804,4.12693,7.87373,-0.098501,0.0444048,-0.0101127
0.039,-2.53317,-9.29653,-3.82269,-0.0549111,0.0432851,0.0610566,8.17397,-0.486582,5.34081,-0.194786,0.109563,0.0783001,-0.654734,9.40807,-0.968385,0.0647331,0.295845,0.185167,1.58129,-9.52859,-2.38311,-0.0327662,0.0263231,0.0132138,4.89647,0.122835,8.38397,-0.119667,-0.0448323,0.0530087,-2.05318,9.31213,-1.98955,0.00431318,0.0734384,-0.176137,3.95527,4.1173,7.87812,-0.0966593,0.0422992,-0.010674
0.04,-2.52493,-9.3101,-3.81335,-0.0516411,0.044334,0.06073,8.15625,-0.476931,5.35682,-0.192862,0.10776,0.0737007,-0.632545,9.39644,-0.952455,0.0677977,0.302814,0.188235,1.58347,-9.47056,-2.37038,-0.0317144,0.0244253,0.0103447,4.88541,0.130626,8.38819,-0.119308,-0.0477042,0.0532776,-2.04465,9.33175,-1.97792,0.005325,0.07516,-0.178868,3.96249,4.10768,7.88251,-0.0948176,0.0401937,-0.0112353
0.041,-2.51249,-9.3081,-3.80594,-0.0481132,0.0442394,0.0595213,8.14025,-0.469432,5.36136,-0.191513,0.104213,0.0706475,-0.589935,9.40361,-0.96914,0.0729536,0.303581,0.190213,1.59211,-9.45169,-2.37742,-0.0329643,0.0237909,0.0117811,4.87382,0.134118,8.37766,-0.117868,-0.0496709,0.0525543,-2.06615,9.3482,-1.97354,0.00593801,0.0730834,-0.180457,3.94836,4.09882,7.89484,-0.0924289,0.0408141,-0.0110641
0.042,-2.50004,-9.30611,-3.79853,-0.0445853,0.0441447,0.0583126,8.12426,-0.461932,5.3659,-0.190164,0.100667,0.0675943,-0.547325,9.41078,-0.985824,0.0781095,0.304348,0.192191,1.60075,-9.43281,-2.38447,-0.0342142,0.0231565,0.0132175,4.86223,0.13761,8.36713,-0.116429,-0.0516376,0.051831,-2.08764,9.36465,-1.96916,0.00655101,0.0710069,-0.182046,3.93423,4.08997,7.90717,-0.0900401,0.0414346,-0.0108929
0.043,-2.4876,-9.30412,-3.79111,-0.0410575,0.0440501,0.0571038,8.10826,-0.454433,5.37044,-0.188815,0.0971203,0.0645411,-0.504715,9.41796,-1.00251,0.0832655,0.305115,0.194168,1.60939,-9.41394,-2.39151,-0.0354641,0.0225222,0.0146538,4.85064,0.141102,8.3566,-0.114989,-0.0536042,0.0511077,-2.10914,9.38111,-1.96478,0.00716402,0.0689303,-0.183634,3.9201,4.08111,7.91949,-0.0876514,0.0420551,-0.0107217
0.044,-2.47516,-9.30212,-3.7837,-0.0375296,0.0439554,0.0558951,8.09227,-0.446934,5.37498,-0.187466,0.0935738,0.0614878,-0.462105,9.42513,-1.01919,0.0884214,0.305882,0.196146,1.61803,-9.39506,-2.39856,-0.036714,0.0218878,0.0160902,4.83905,0.144593,8.34606,-0.11355,-0.0555709,0.0503845,-2.13064,9.39756,-1.9604,0.00777703,0.0668538,-0.185223,3.90597,4.07225,7.93182,-0.0852626,0.0426755,-0.0105505
0.045,-2.44921,-9.2837,-3.76594,-0.0352171,0.0448778,0.0545215,8.0807,-0.444408,5.37155,-0.186459,0.0906963,0.0586091,-0.464782,9.44593,-0.995106,0.0946919,0.304845,0.197053,1.6268,-9.38278,-2.41451,-0.0372877,0.0226083,0.0164382,4.84031,0.145889,8.33893,-0.111767,-0.0567162,0.0492534,-2.16559,9.41389,-1.95464,0.00823306,0.0654107,-0.18688,3.91341,4.06966,7.93374,-0.083891,0.0414163,-0.0103632
0.046,-2.41248,-9.25214,-3.73991,-0.0338769,0.0466138,0.0530158,8.07268,-0.445862,5.36174,-0.185726,0.0883541,0.05587,-0.503688,9.47763,-0.938404,0.101854,0.302365,0.197102,1.63568,-9.37577,-2.43758,-0.0373204,0.0244126,0.0159153,4.85184,0.145427,8.33453,-0.109711,-0.0572042,0.0477962,-2.2113,9.43012,-1.94777,0.00856353,0.0644745,-0.18859,3.93812,4.07208,7.92734,-0.083333,0.0386533,-0.0101631
0.047,-2.37574,-9.22057,-3.71387,-0.0325368,0.0483499,0.0515102,8.06466,-0.447316,5.35193,-0.184993,0.0860118,0.0531309,-0.542595,9.50934,-0.881703,0.109016,0.299885,0.197152,1.64456,-9.36876,-2.46065,-0.0373531,0.026217,0.0153925,4.86336,0.144965,8.33012,-0.107654,-0.0576923,0.046339,-2.25701,9.44635,-1.9409,0.00889399,0.0635384,-0.1903,3.96283,4.07451,7.92094,-0.082775,0.0358903,-0.00996298
0.048,-2.339,-9.18901,-3.68784,-0.0311966,0.0500859,0.0500046,8.05663,-0.44877,5.34211,-0.18426,0.0836695,0.0503918,-0.581501,9.54104,-0.825001,0.116178,0.297405,0.197202,1.65344,-9.36176,-2.48372,-0.0373859,0.0280213,0.0148697,4.87489,0.144503,8.32572,-0.105597,-0.0581804,0.0448819,-2.30272,9.46258,-1.93403,0.00922445,0.0626022,-0.192011,3.98753,4.07693,7.91454,-0.082217,0.0331273,-0.00976287
0.049,-2.30602,-9.15896,-3.66367,-0.0300302,0.0518801,0.0485525,8.04861,-0.452987,5.33204,-0.183371,0.0814317,0.0475544,-0.617253,9.57007,-0.776601,0.122275,0.293603,0.197306,1.66335,-9.35501,-2.50037,-0.0374584,0.0293518,0.0142268,4.88961,0.144556,8.32234,-0.103719,-0.0586526,0.0434543,-2.34885,9.47898,-1.92732,0.00950791,0.0616673,-0.193751,4.00819,4.07952,7.90665,-0.0817281,0.0307617,-0.00992225
0.05,-2.30309,-9.14103,-3.65448,-0.0302543,0.0541392,0.0475283,8.0406,-0.479316,5.31986,-0.181242,0.0800297,0.0439307,-0.627776,9.57775,-0.794615,0.119849,0.279222,0.197845,1.68157,-9.35037,-2.46567,-0.037849,0.0268917,0.0126235,4.92983,0.148723,8.32714,-0.10327,-0.0589984,0.0422641,-2.39838,9.49671,-1.92185,0.00941537,0.0607429,-0.195725,3.9964,4.08342,7.88692,-0.081792,0.0315757,-0.0129575
0.051,-2.30017,-9.12311,-3.64529,-0.0304784,0.0563983,0.0465041,8.03259,-0.505645,5.30769,-0.179112,0.0786276,0.040307,-0.638298,9.58543,-0.812629,0.117424,0.264842,0.198384,1.69978,-9.34572,-2.43097,-0.0382396,0.0244316,0.0110202,4.97005,0.152889,8.33194,-0.102821,-0.0593441,0.0410739,-2.44791,9.51444,-1.91639,0.00932283,0.0598185,-0.1977,3.98461,4.08732,7.86719,-0.0818559,0.0323896,-0.0159928
0.052,-2.29725,-9.10518,-3.6361,-0.0307025,0.0586575,0.0454799,8.02458,-0.531973,5.29551,-0.176982,0.0772256,0.0366834,-0.648821,9.59311,-0.830643,0.114998,0.250461,0.198923,1.71799,-9.34108,-2.39627,-0.0386301,0.0219716,0.00941694,5.01027,0.157056,8.33674,-0.102371,-0.0596899,0.0398837,-2.49744,9.53216,-1.91092,0.0092303,0.0588941,-0.199674,3.97282,4.09123,7.84746,-0.0819198,0.0332036,-0.0190281
0.053,-2.29432,-9.08726,-3.62691,-0.0309266,0.0609166,0.0444557,8.01657,-0.558302,5.28334,-0.174852,0.0758235,0.0330597,-0.659343,9.60079,-0.848657,0.112573,0.23608,0.199462,1.7362,-9.33643,-2.36158,-0.0390207,0.0195115,0.00781366,5.0505,0.161223,8.34155,-0.101922,-0.0600356,0.0386935,-2.54696,9.54989,-1.90546,0.00913776,0.0579698,-0.201649,3.96103,4.09513,7.82773,-0.0819837,0.0340176,-0.0220633
