Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.01,-1.20408,-9.54031,-1.36844,0.147881,-0.0657197,0.408779,8.69002,-0.86278,4.18803,0.159733,0.13076,-0.25521,-2.7577,10.1101,-1.40256,0.282034,0.0860212,-0.505301,2.20752,-9.35205,-2.06323,0.0521069,0.0398741,0.0186349,3.04048,-3.09981,8.9441,-0.318143,0.355978,-0.239334,1.50642,9.92749,-0.776575,0.320066,-0.871412,0.663372,4.05004,4.95516,7.2864,-0.155468,-0.0584715,0.0141057
0.011,-1.24742,-9.54325,-1.36249,0.15179,-0.0588232,0.413983,8.66973,-0.833604,4.17312,0.158051,0.130033,-0.24522,-2.71271,10.116,-1.39097,0.273734,0.0842317,-0.509226,2.23051,-9.35839,-2.08825,0.0510861,0.0388341,0.0194936,3.29208,-3.00806,8.80816,-0.34049,0.349227,-0.247869,1.27238,9.88593,-0.805708,0.336734,-0.89755,0.672733,4.14774,4.99352,7.2807,-0.160435,-0.0585025,0.0187064
0.012,-1.29077,-9.54619,-1.35654,0.155698,-0.0519268,0.419188,8.64944,-0.804428,4.1582,0.156368,0.129307,-0.235229,-2.66772,10.122,-1.37937,0.265434,0.0824423,-0.513151,2.2535,-9.36472,-2.11327,0.0500652,0.037794,0.0203523,3.54368,-2.91631,8.67221,-0.362838,0.342476,-0.256403,1.03835,9.84436,-0.834841,0.353402,-0.923688,0.682094,4.24543,5.03187,7.275,-0.165403,-0.0585336,0.0233071
0.013,-1.33411,-9.54913,-1.35059,0.159607,-0.0450303,0.424393,8.62916,-0.775252,4.14328,0.154685,0.128581,-0.225239,-2.62273,10.1279,-1.36777,0.257134,0.0806529,-0.517076,2.27649,-9.37106,-2.13829,0.0490444,0.036754,0.021211,3.79528,-2.82455,8.53626,-0.385186,0.335725,-0.264938,0.804321,9.8028,-0.863974,0.37007,-0.949825,0.691455,4.34313,5.07022,7.26929,-0.17037,-0.0585646,0.0279078
0.014,-1.38682,-9.55849,-1.33568,0.163874,-0.039316,0.428415,8.64009,-0.772961,4.14395,0.153448,0.128176,-0.216703,-2.61248,10.0929,-1.35133,0.250359,0.0681719,-0.518733,2.28651,-9.37841,-2.16016,0.0479954,0.0366972,0.0199128,4.09191,-2.76633,8.45623,-0.39632,0.332454,-0.269276,0.51001,9.77067,-0.918424,0.380712,-0.972083,0.69719,4.37538,5.08879,7.25918,-0.177848,-0.0557185,0.0312458
0.015,-1.44422,-9.57105,-1.31628,0.168321,-0.0341927,0.431846,8.66663,-0.784112,4.15242,0.152434,0.127931,-0.208895,-2.61959,10.0376,-1.33245,0.244348,0.0503453,-0.519256,2.29004,-9.38626,-2.18047,0.0469323,0.0371321,0.017536,4.41106,-2.72486,8.40416,-0.401847,0.330924,-0.271516,0.185559,9.74326,-0.985533,0.388342,-0.992399,0.701112,4.37492,5.09747,7.24686,-0.186582,-0.0514339,0.0339526
0.016,-1.50162,-9.58361,-1.29688,0.172768,-0.0290695,0.435278,8.69317,-0.795264,4.16089,0.151419,0.127686,-0.201086,-2.6267,9.98217,-1.31357,0.238336,0.0325186,-0.519778,2.29357,-9.39412,-2.20078,0.0458693,0.0375669,0.0151592,4.73021,-2.68339,8.35208,-0.407374,0.329394,-0.273757,-0.138892,9.71585,-1.05264,0.395972,-1.01272,0.705034,4.37445,5.10614,7.23454,-0.195315,-0.0471492,0.0366594
0.017,-1.55901,-9.59618,-1.27748,0.177215,-0.0239462,0.438709,8.71971,-0.806415,4.16936,0.150405,0.127441,-0.193278,-2.63382,9.92679,-1.2947,0.232325,0.0146919,-0.520301,2.2971,-9.40198,-2.22109,0.0448062,0.0380018,0.0127825,5.04935,-2.64192,8.30001,-0.412901,0.327863,-0.275997,-0.463343,9.68844,-1.11975,0.403603,-1.03303,0.708956,4.37398,5.11481,7.22222,-0.204049,-0.0428645,0.0393662
0.018,-1.61212,-9.61303,-1.26981,0.18141,-0.0189669,0.441865,8.74011,-0.812328,4.17572,0.149427,0.127144,-0.185828,-2.63483,9.88072,-1.29407,0.228105,-0.00596972,-0.52141,2.29899,-9.40479,-2.2375,0.043667,0.0384312,0.0102275,5.36261,-2.61208,8.2502,-0.416394,0.327672,-0.278107,-0.775783,9.66821,-1.17974,0.409467,-1.05191,0.711432,4.35941,5.12405,7.2106,-0.211538,-0.0389368,0.0427338
0.019,-1.65024,-9.64486,-1.30318,0.184721,-0.0144916,0.444058,8.73904,-0.799905,4.17474,0.14858,0.126662,-0.179633,-2.61449,9.86722,-1.35728,0.230155,-0.0365538,-0.524572,2.29513,-9.38997,-2.24027,0.0422613,0.0388418,0.00704898,5.65526,-2.62292,8.20832,-0.412765,0.332165,-0.279762,-1.04619,9.6731,-1.2148,0.409153,-1.06576,0.708842,4.29546,5.13524,7.20142,-0.214674,-0.0362583,0.0484144
0.02,-1.68835,-9.67669,-1.33655,0.188033,-0.0100162,0.44625,8.73796,-0.787483,4.17377,0.147733,0.12618,-0.173439,-2.59414,9.85372,-1.4205,0.232205,-0.0671378,-0.527734,2.29127,-9.37514,-2.24304,0.0408555,0.0392524,0.00387044,5.94792,-2.63376,8.16644,-0.409137,0.336659,-0.281417,-1.31659,9.67799,-1.24987,0.408839,-1.0796,0.706252,4.23152,5.14643,7.19224,-0.21781,-0.0335798,0.0540949
0.021,-1.72646,-9.70853,-1.36993,0.191345,-0.00554084,0.448443,8.73689,-0.77506,4.17279,0.146886,0.125699,-0.167244,-2.5738,9.84022,-1.48371,0.234255,-0.0977219,-0.530896,2.28741,-9.36032,-2.2458,0.0394498,0.039663,0.000691889,6.24057,-2.64461,8.12455,-0.405508,0.341152,-0.283072,-1.58699,9.68289,-1.28493,0.408525,-1.09345,0.703662,4.16757,5.15763,7.18306,-0.220945,-0.0309013,0.0597755
0.022,-1.76457,-9.74036,-1.4033,0.194656,-0.00106547,0.450635,8.73582,-0.762637,4.17181,0.146038,0.125217,-0.16105,-2.55346,9.82672,-1.54693,0.236306,-0.128306,-0.534058,2.28355,-9.3455,-2.24857,0.0380441,0.0400736,-0.00248666,6.53322,-2.65545,8.08267,-0.401879,0.345646,-0.284727,-1.8574,9.68778,-1.32,0.408211,-1.10729,0.701072,4.10363,5.16882,7.17389,-0.224081,-0.0282229,0.065456
0.023,-1.79698,-9.76624,-1.45334,0.19652,0.00288898,0.449369,8.7328,-0.730657,4.15322,0.143384,0.124592,-0.152701,-2.52083,9.81371,-1.60881,0.246076,-0.158525,-0.538811,2.28671,-9.33074,-2.24579,0.0377606,0.0409485,-0.0052752,6.74025,-2.64882,8.01265,-0.3958,0.35148,-0.283147,-2.03653,9.70271,-1.36085,0.403921,-1.1177,0.696532,4.04976,5.13219,7.18736,-0.225295,-0.0315569,0.0688673
0.024,-1.82777,-9.79042,-1.50813,0.19797,0.00669459,0.447116,8.72922,-0.69309,4.12961,0.140212,0.123927,-0.143737,-2.4847,9.80085,-1.67032,0.258051,-0.18864,-0.544018,2.29187,-9.31601,-2.24143,0.0377976,0.0419559,-0.0079523,6.9228,-2.63721,7.93458,-0.389021,0.357696,-0.280642,-2.18959,9.72049,-1.40334,0.398495,-1.12713,0.691434,3.99878,5.08189,7.20731,-0.22596,-0.0366089,0.0716303
0.025,-1.85856,-9.81459,-1.56292,0.19942,0.0105002,0.444863,8.72564,-0.655522,4.10599,0.137041,0.123261,-0.134773,-2.44856,9.78799,-1.73183,0.270027,-0.218755,-0.549225,2.29703,-9.30128,-2.23707,0.0378347,0.0429634,-0.0106294,7.10536,-2.62559,7.85651,-0.382241,0.363913,-0.278138,-2.34264,9.73828,-1.44584,0.393068,-1.13657,0.686336,3.9478,5.03159,7.22727,-0.226626,-0.0416608,0.0743933
0.026,-1.88934,-9.83877,-1.61772,0.20087,0.0143058,0.442609,8.72207,-0.617954,4.08238,0.13387,0.122595,-0.125808,-2.41242,9.77513,-1.79333,0.282002,-0.24887,-0.554432,2.30218,-9.28655,-2.2327,0.0378718,0.0439709,-0.0133065,7.28792,-2.61397,7.77845,-0.375461,0.37013,-0.275634,-2.4957,9.75606,-1.48834,0.387642,-1.146,0.681239,3.89682,4.9813,7.24722,-0.227291,-0.0467127,0.0771562
0.027,-1.92813,-9.86235,-1.66926,0.201226,0.0186374,0.438697,8.71469,-0.593072,4.05967,0.129052,0.122343,-0.117343,-2.37255,9.74051,-1.82747,0.293341,-0.278036,-0.557382,2.30352,-9.27917,-2.22727,0.0375489,0.0439044,-0.0159378,7.43349,-2.60627,7.68586,-0.369768,0.376181,-0.272135,-2.62193,9.76516,-1.52541,0.381553,-1.15313,0.676908,3.85682,4.93388,7.26047,-0.228713,-0.0501642,0.0795837
0.028,-1.98291,-9.88474,-1.71431,0.199391,0.024021,0.431465,8.6997,-0.593558,4.03876,0.12094,0.122917,-0.109877,-2.32521,9.66241,-1.80687,0.303406,-0.305305,-0.55582,2.29723,-9.28649,-2.2197,0.0365062,0.0416897,-0.0184773,7.50509,-2.6064,7.56423,-0.366245,0.381903,-0.266648,-2.6945,9.75689,-1.5516,0.374139,-1.15565,0.674111,3.83881,4.89221,7.26033,-0.231648,-0.050415,0.08134
0.029,-2.0377,-9.90713,-1.75935,0.197556,0.0294046,0.424234,8.68471,-0.594045,4.01785,0.112827,0.123491,-0.102411,-2.27787,9.5843,-1.78627,0.313471,-0.332574,-0.554258,2.29093,-9.29382,-2.21212,0.0354634,0.0394751,-0.0210168,7.57669,-2.60652,7.4426,-0.362723,0.387625,-0.26116,-2.76707,9.74862,-1.5778,0.366725,-1.15817,0.671314,3.8208,4.85055,7.26019,-0.234583,-0.0506657,0.0830964
0.03,-2.09248,-9.92952,-1.8044,0.195721,0.0347882,0.417002,8.66973,-0.594532,3.99695,0.104715,0.124065,-0.0949453,-2.23053,9.50618,-1.76567,0.323536,-0.359843,-0.552696,2.28463,-9.30115,-2.20455,0.0344206,0.0372605,-0.0235563,7.64829,-2.60665,7.32097,-0.359201,0.393346,-0.255673,-2.83965,9.74034,-1.60399,0.359311,-1.1607,0.668516,3.80279,4.80888,7.26005,-0.237518,-0.0509165,0.0848528
0.031,-2.14727,-9.95191,-1.84944,0.193886,0.0401718,0.409771,8.65474,-0.595019,3.97604,0.0966026,0.124638,-0.0874793,-2.18319,9.42807,-1.74507,0.333601,-0.387113,-0.551134,2.27833,-9.30847,-2.19698,0.0333779,0.0350458,-0.0260958,7.71989,-2.60678,7.19934,-0.355679,0.399068,-0.250185,-2.91222,9.73207,-1.63019,0.351897,-1.16322,0.665719,3.78478,4.76722,7.25991,-0.240453,-0.0511672,0.0866092
0.032,-2.22525,-9.97403,-1.89283,0.188748,0.0474156,0.398082,8.66033,-0.608112,3.99162,0.0906663,0.125061,-0.0829754,-2.10195,9.39692,-1.73259,0.338385,-0.418169,-0.551302,2.27455,-9.31645,-2.18741,0.0298521,0.0312208,-0.0288808,7.72635,-2.6264,7.08572,-0.352608,0.403002,-0.245985,-2.94244,9.70322,-1.66204,0.344898,-1.1589,0.660408,3.80437,4.81688,7.25525,-0.248793,-0.0509796,0.0901174
0.033,-2.30614,-9.99613,-1.93601,0.183197,0.0548919,0.385837,8.66849,-0.622781,4.01176,0.085002,0.125466,-0.0788418,-2.01647,9.37163,-1.72111,0.342509,-0.449699,-0.551686,2.27107,-9.3245,-2.17759,0.0260159,0.0271946,-0.0316963,7.72467,-2.64846,6.9731,-0.349593,0.406713,-0.241947,-2.96737,9.6718,-1.69459,0.337952,-1.15373,0.654783,3.82866,4.87796,7.25003,-0.25781,-0.0507371,0.0938447
0.034,-2.38703,-10.0182,-1.97919,0.177646,0.0623683,0.373591,8.67666,-0.63745,4.0319,0.0793377,0.12587,-0.0747083,-1.931,9.34634,-1.70964,0.346633,-0.481229,-0.552071,2.2676,-9.33256,-2.16777,0.0221797,0.0231683,-0.0345119,7.72299,-2.67052,6.86048,-0.346579,0.410423,-0.237908,-2.9923,9.64038,-1.72715,0.331005,-1.14856,0.649158,3.85295,4.93904,7.24481,-0.266826,-0.0504947,0.0975719
0.035,-2.46791,-10.0403,-2.02236,0.172095,0.0698446,0.361345,8.68482,-0.652119,4.05204,0.0736734,0.126274,-0.0705747,-1.84552,9.32105,-1.69817,0.350757,-0.512759,-0.552455,2.26413,-9.34061,-2.15796,0.0183436,0.0191421,-0.0373275,7.72131,-2.69257,6.74786,-0.343565,0.414134,-0.233869,-3.01723,9.60896,-1.7597,0.324059,-1.14339,0.643533,3.87724,5.00012,7.23958,-0.275843,-0.0502522,0.101299
0.036,-2.54374,-10.0634,-2.05127,0.166875,0.0791968,0.348309,8.68571,-0.671503,4.06444,0.06941,0.127856,-0.0681136,-1.74807,9.29778,-1.66961,0.352058,-0.546981,-0.552258,2.2692,-9.33398,-2.163,0.015535,0.0144945,-0.0407319,7.72299,-2.70445,6.65216,-0.342885,0.416773,-0.23036,-3.04127,9.56541,-1.80447,0.318251,-1.13625,0.637061,3.90102,5.05226,7.20916,-0.287389,-0.0501113,0.106617
0.037,-2.61324,-10.0879,-2.06234,0.16207,0.0908938,0.334285,8.67749,-0.696781,4.06717,0.0668977,0.13091,-0.0677433,-1.63565,9.27703,-1.61969,0.349832,-0.584567,-0.551334,2.28493,-9.30898,-2.18663,0.0140109,0.00907014,-0.0448722,7.72889,-2.70361,6.57762,-0.345125,0.418073,-0.227513,-3.06421,9.50671,-1.86449,0.313867,-1.12665,0.629531,3.92417,5.09321,7.14723,-0.302098,-0.0500972,0.113922
0.038,-2.68274,-10.1123,-2.07341,0.157264,0.102591,0.320261,8.66927,-0.72206,4.06989,0.0643855,0.133964,-0.067373,-1.52324,9.25628,-1.56977,0.347605,-0.622153,-0.550411,2.30067,-9.28399,-2.21026,0.0124868,0.00364583,-0.0490125,7.73479,-2.70276,6.50308,-0.347364,0.419373,-0.224666,-3.08715,9.44802,-1.92452,0.309483,-1.11705,0.622001,3.94731,5.13416,7.0853,-0.316807,-0.0500831,0.121227
0.039,-2.75223,-10.1367,-2.08448,0.152458,0.114288,0.306237,8.66106,-0.747338,4.07262,0.0618732,0.137019,-0.0670026,-1.41082,9.23553,-1.51984,0.345378,-0.659739,-0.549487,2.3164,-9.25899,-2.23389,0.0109627,-0.00177849,-0.0531528,7.74069,-2.70192,6.42854,-0.349604,0.420672,-0.221819,-3.11008,9.38932,-1.98454,0.305099,-1.10745,0.61447,3.97046,5.17512,7.02337,-0.331516,-0.0500691,0.128532
0.04,-2.82173,-10.1611,-2.09555,0.147652,0.125985,0.292213,8.65284,-0.772617,4.07534,0.0593609,0.140073,-0.0666323,-1.29841,9.21477,-1.46992,0.343151,-0.697325,-0.548563,2.33213,-9.23399,-2.25752,0.00943864,-0.0072028,-0.0572931,7.74659,-2.70107,6.354,-0.351844,0.421972,-0.218973,-3.13302,9.33062,-2.04456,0.300716,-1.09785,0.60694,3.9936,5.21607,6.96144,-0.346224,-0.050055,0.135837
0.041,-2.90054,-10.163,-2.0698,0.142141,0.141225,0.278532,8.65805,-0.771913,4.06993,0.0581894,0.145625,-0.0654151,-1.14786,9.17703,-1.40809,0.336223,-0.730355,-0.544986,2.36732,-9.23553,-2.27836,0.00804194,-0.0125391,-0.0602333,7.73432,-2.66234,6.32737,-0.349169,0.423972,-0.212943,-3.14858,9.27056,-2.07929,0.296534,-1.08342,0.596174,3.95412,5.27402,6.93346,-0.361026,-0.0525985,0.14266
0.042,-2.97935,-10.165,-2.04405,0.13663,0.156465,0.264851,8.66326,-0.771209,4.06452,0.0570179,0.151177,-0.0641979,-0.997317,9.13928,-1.34626,0.329296,-0.763385,-0.541409,2.40251,-9.23706,-2.2992,0.00664524,-0.0178753,-0.0631735,7.72205,-2.6236,6.30074,-0.346494,0.425972,-0.206914,-3.16415,9.2105,-2.11402,0.292353,-1.06899,0.585409,3.91463,5.33198,6.90548,-0.375827,-0.0551419,0.149482
0.043,-3.05816,-10.1669,-2.0183,0.131119,0.171705,0.251171,8.66847,-0.770505,4.0591,0.0558465,0.156729,-0.0629807,-0.846773,9.10154,-1.28442,0.322368,-0.796415,-0.537831,2.4377,-9.2386,-2.32004,0.00524854,-0.0232116,-0.0661136,7.70978,-2.58487,6.27411,-0.34382,0.427972,-0.200885,-3.17971,9.15044,-2.14875,0.288172,-1.05456,0.574644,3.87515,5.38994,6.8775,-0.390628,-0.0576854,0.156305
0.044,-3.13697,-10.1689,-1.99255,0.125608,0.186944,0.23749,8.67368,-0.769801,4.05369,0.054675,0.162281,-0.0617635,-0.696228,9.06379,-1.22259,0.315441,-0.829444,-0.534254,2.47289,-9.24013,-2.34088,0.00385184,-0.0285478,-0.0690538,7.69751,-2.54613,6.24748,-0.341145,0.429972,-0.194856,-3.19528,9.09037,-2.18348,0.28399,-1.04013,0.563878,3.83567,5.4479,6.84952,-0.405429,-0.0602288,0.163127
0.045,-3.22323,-10.1558,-1.96037,0.121219,0.203958,0.225684,8.67727,-0.768471,4.05017,0.0537247,0.166088,-0.0616579,-0.588352,9.05638,-1.181,0.307529,-0.86122,-0.528116,2.50868,-9.23316,-2.34837,0.000545074,-0.0339961,-0.071095,7.68136,-2.51189,6.2335,-0.335889,0.432945,-0.187423,-3.19816,9.04894,-2.18951,0.278511,-1.02465,0.552412,3.76585,5.4894,6.82605,-0.425035,-0.0659616,0.174222
0.046,-3.31543,-10.1308,-1.92303,0.117728,0.22239,0.215378,8.67956,-0.766642,4.04818,0.0529514,0.168499,-0.0624415,-0.514611,9.07323,-1.15559,0.298829,-0.891993,-0.51993,2.54496,-9.21939,-2.34518,-0.00428974,-0.0395339,-0.0724169,7.66211,-2.48125,6.22964,-0.328568,0.436695,-0.178867,-3.1909,9.02241,-2.17257,0.271993,-1.00834,0.540385,3.67177,5.51775,6.80621,-0.448485,-0.074246,0.188735
0.047,-3.40764,-10.1057,-1.88569,0.114238,0.240822,0.205072,8.68184,-0.764812,4.04618,0.052178,0.170911,-0.0632251,-0.44087,9.09008,-1.13018,0.290129,-0.922766,-0.511744,2.58124,-9.20561,-2.34198,-0.00912456,-0.0450717,-0.0737388,7.64285,-2.45061,6.22577,-0.321246,0.440446,-0.170311,-3.18363,8.99588,-2.15563,0.265475,-0.992036,0.528359,3.57769,5.5461,6.78636,-0.471934,-0.0825303,0.203247
0.048,-3.49985,-10.0807,-1.84835,0.110747,0.259255,0.194766,8.68413,-0.762982,4.04418,0.0514047,0.173322,-0.0640088,-0.367129,9.10694,-1.10477,0.281429,-0.953539,-0.503557,2.61752,-9.19183,-2.33879,-0.0139594,-0.0506095,-0.0750607,7.6236,-2.41997,6.22191,-0.313925,0.444196,-0.161755,-3.17637,8.96934,-2.1387,0.258956,-0.975728,0.516332,3.48361,5.57445,6.76651,-0.495384,-0.0908146,0.21776
0.049,-3.58584,-10.0559,-1.80636,0.107804,0.277685,0.185079,8.68769,-0.760115,4.04582,0.0509344,0.176369,-0.0649508,-0.291437,9.12294,-1.08216,0.272682,-0.984053,-0.495231,2.656,-9.17547,-2.33892,-0.0192463,-0.0561183,-0.0764487,7.60455,-2.39735,6.21996,-0.306572,0.448224,-0.153518,-3.1621,8.94537,-2.12199,0.252489,-0.959351,0.50426,3.39311,5.60836,6.74633,-0.519053,-0.0992793,0.232487
0.05,-3.62207,-10.0335,-1.72721,0.109241,0.296097,0.180343,8.70144,-0.748943,4.07653,0.0528879,0.184504,-0.0671603,-0.200138,9.13215,-1.08199,0.263555,-1.0125,-0.485783,2.71212,-9.13838,-2.36564,-0.02815,-0.0613948,-0.0783653,7.58714,-2.43894,6.23336,-0.298968,0.454467,-0.147829,-3.09174,8.94191,-2.10709,0.246429,-0.94243,0.491822,3.33127,5.68673,6.72351,-0.544472,-0.109187,0.248935
0.051,-3.65829,-10.0112,-1.64807,0.110679,0.31451,0.175606,8.71519,-0.73777,4.10725,0.0548414,0.192639,-0.0693697,-0.108839,9.14136,-1.08181,0.254428,-1.04094,-0.476334,2.76825,-9.1013,-2.39237,-0.0370538,-0.0666713,-0.080282,7.56972,-2.48053,6.24676,-0.291365,0.460711,-0.14214,-3.02138,8.93845,-2.0922,0.240368,-0.925508,0.479384,3.26942,5.76511,6.70069,-0.569891,-0.119094,0.265383
0.052,-3.69452,-9.9888,-1.56892,0.112117,0.332923,0.170869,8.72894,-0.726598,4.13796,0.0567949,0.200774,-0.0715792,-0.0175394,9.15057,-1.08164,0.245302,-1.06938,-0.466886,2.82437,-9.06421,-2.4191,-0.0459575,-0.0719479,-0.0821986,7.55231,-2.52212,6.26015,-0.283761,0.466955,-0.13645,-2.95102,8.93499,-2.07731,0.234308,-0.908586,0.466947,3.20757,5.84349,6.67788,-0.59531,-0.129001,0.281831
0.053,-3.73074,-9.96644,-1.48977,0.113555,0.351335,0.166133,8.74269,-0.715426,4.16868,0.0587485,0.208908,-0.0737886,0.0737597,9.15978,-1.08147,0.236175,-1.09783,-0.457437,2.88049,-9.02712,-2.44583,-0.0548613,-0.0772244,-0.0841152,7.53489,-2.56371,6.27355,-0.276158,0.473199,-0.130761,-2.88066,8.93153,-2.06242,0.228248,-0.891664,0.454509,3.14572,5.92186,6.65506,-0.620729,-0.138908,0.298279
0.054,-3.72574,-9.9279,-1.40812,0.114226,0.36787,0.164032,8.72942,-0.710966,4.19049,0.0610374,0.213458,-0.0754894,0.155039,9.13328,-1.07078,0.231697,-1.11824,-0.447643,2.92045,-8.99389,-2.48913,-0.065855,-0.0784687,-0.0853003,7.48769,-2.58476,6.30943,-0.269489,0.481599,-0.129459,-2.79791,8.93331,-2.04472,0.223407,-0.872277,0.443691,3.09666,5.9759,6.61998,-0.64346,-0.150913,0.312837
