Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.046,0.592022,-9.33491,0.334844,0.176612,-0.678328,-0.23489,7.5524,1.74501,5.5978,0.403384,0.140489,0.522336,-1.20701,9.18851,-1.47744,-0.165177,0.317305,-0.125672,4.61155,-8.94106,-0.664885,0.274139,-0.59681,-0.949423,3.90172,-0.178188,8.59426,0.25015,-0.104302,-0.0893188,-0.153176,9.23326,-2.92684,-0.0727202,0.0383613,-0.101014,1.63486,4.71202,8.64501,0.0238364,0.566764,0.37552
0.047,0.648561,-9.3191,0.333774,0.163936,-0.677213,-0.235687,7.56082,1.75275,5.59428,0.400302,0.143733,0.523302,-1.14489,9.17738,-1.48267,-0.156255,0.310523,-0.1251,4.5382,-8.93688,-0.661424,0.277278,-0.592567,-0.952064,3.93992,-0.130462,8.59907,0.249099,-0.108619,-0.0900455,-0.19054,9.25781,-2.94202,-0.071767,0.0400943,-0.100449,1.79754,4.74373,8.65548,0.0274103,0.572249,0.382881
0.048,0.705099,-9.3033,0.332705,0.15126,-0.676097,-0.236485,7.56925,1.76049,5.59075,0.397219,0.146976,0.524268,-1.08276,9.16626,-1.48791,-0.147332,0.303742,-0.124527,4.46485,-8.9327,-0.657963,0.280418,-0.588324,-0.954705,3.97811,-0.0827356,8.60388,0.248048,-0.112935,-0.0907723,-0.227903,9.28236,-2.9572,-0.0708139,0.0418273,-0.0998838,1.96023,4.77543,8.66595,0.0309841,0.577733,0.390243
0.049,0.764515,-9.28798,0.329977,0.13809,-0.675223,-0.237305,7.57576,1.76711,5.58813,0.394387,0.150155,0.525137,-1.02243,9.15635,-1.49158,-0.138117,0.296932,-0.123812,4.39112,-8.93041,-0.660938,0.283512,-0.583276,-0.95708,4.01941,-0.0356131,8.60783,0.247213,-0.116603,-0.0915987,-0.264109,9.30091,-2.96974,-0.0699109,0.0437648,-0.0996636,2.11809,4.80467,8.67827,0.0352366,0.584125,0.397391
0.05,0.846949,-9.27656,0.31398,0.120968,-0.676272,-0.238303,7.56699,1.76476,5.59275,0.393559,0.152812,0.525218,-0.976412,9.15609,-1.4827,-0.126562,0.289892,-0.121959,4.31434,-8.94328,-0.715395,0.286237,-0.571783,-0.95732,4.08545,0.0066784,8.60492,0.2481,-0.115076,-0.0932224,-0.291054,9.27153,-2.96119,-0.0694098,0.0473391,-0.102202,2.23744,4.81412,8.70542,0.0449189,0.597771,0.402829
0.051,0.929384,-9.26513,0.297983,0.103847,-0.677322,-0.239302,7.55823,1.76241,5.59738,0.39273,0.15547,0.525299,-0.930397,9.15584,-1.47383,-0.115006,0.282852,-0.120106,4.23757,-8.95615,-0.769852,0.288961,-0.560291,-0.95756,4.1515,0.0489699,8.602,0.248987,-0.11355,-0.094846,-0.318,9.24214,-2.95265,-0.0689086,0.0509134,-0.104741,2.35679,4.82358,8.73256,0.0546012,0.611418,0.408267
0.052,1.01182,-9.25371,0.281986,0.0867252,-0.678371,-0.240301,7.54946,1.76006,5.602,0.391901,0.158128,0.525381,-0.884383,9.15559,-1.46496,-0.10345,0.275812,-0.118253,4.16079,-8.96901,-0.82431,0.291686,-0.548798,-0.9578,4.21755,0.0912613,8.59908,0.249874,-0.112023,-0.0964697,-0.344946,9.21276,-2.9441,-0.0684075,0.0544877,-0.10728,2.47614,4.83304,8.75971,0.0642834,0.625064,0.413706
0.053,1.09425,-9.24229,0.265989,0.0696035,-0.679421,-0.241299,7.54069,1.75772,5.60662,0.391072,0.160785,0.525462,-0.838368,9.15534,-1.45608,-0.0918938,0.268772,-0.1164,4.08401,-8.98188,-0.878767,0.294411,-0.537306,-0.95804,4.28359,0.133553,8.59616,0.250761,-0.110497,-0.0980934,-0.371891,9.18337,-2.93555,-0.0679063,0.058062,-0.109819,2.59549,4.84249,8.78686,0.0739657,0.63871,0.419144
0.054,1.16368,-9.2219,0.247539,0.0530569,-0.676905,-0.241302,7.54221,1.75856,5.60751,0.388334,0.162929,0.525177,-0.801485,9.16732,-1.47427,-0.0805577,0.263139,-0.114705,3.979,-9.00126,-0.933216,0.297592,-0.520919,-0.95795,4.33028,0.162577,8.62026,0.250782,-0.107449,-0.0994797,-0.397367,9.16595,-2.91793,-0.0688011,0.0591919,-0.109424,2.70194,4.83427,8.83493,0.089342,0.660713,0.415589
0.055,1.2266,-9.19702,0.227862,0.0367977,-0.672606,-0.240806,7.54889,1.761,5.60653,0.38464,0.164816,0.524709,-0.769168,9.18542,-1.50598,-0.0693316,0.25821,-0.11309,3.85987,-9.0239,-0.987662,0.301002,-0.502084,-0.957694,4.36729,0.184968,8.65788,0.250371,-0.103641,-0.100747,-0.422107,9.15451,-2.89576,-0.0703939,0.0590997,-0.107562,2.80194,4.8172,8.89345,0.107565,0.686894,0.407538
