Time,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z
0.031,-0.584332,9.33831,-1.54348,-0.0366392,-0.00752491,-0.0706234,5.12971,2.77149,8.44113,0.826319,-0.13307,-0.3339,-1.61337,9.43904,-1.69338,0.0447708,-0.0538554,0.0237791,7.76384,0.00968202,3.58491,-0.349834,0.270869,0.073691,-0.989582,-9.95562,-0.76114,0.108793,-0.808432,-0.108236,4.63184,-3.50705,7.5959,-0.303227,0.122761,0.047051,-0.847936,-10.0184,-0.442376,-0.0176157,-0.624258,0.248366
0.032,-0.616144,9.31559,-1.52083,-0.0404299,-0.0131252,-0.070593,5.10699,2.88204,8.43205,0.821593,-0.138059,-0.333635,-1.53656,9.39898,-1.68995,0.039465,-0.0640092,0.0225043,7.76878,-0.00191209,3.59111,-0.34982,0.26759,0.0745399,-0.998902,-9.92956,-0.776992,0.101112,-0.826516,-0.106872,4.66802,-3.44414,7.58703,-0.297518,0.124024,0.0470429,-0.833965,-10.0751,-0.531163,-0.0178034,-0.626909,0.251433
0.033,-0.648847,9.29424,-1.49417,-0.0446473,-0.0181134,-0.0707618,5.08521,2.98395,8.42313,0.81638,-0.14336,-0.33299,-1.45602,9.35611,-1.68925,0.0342152,-0.0740931,0.0210488,7.77341,-0.013065,3.59627,-0.349851,0.264169,0.0752523,-1.00808,-9.90409,-0.799284,0.0933422,-0.844512,-0.104734,4.70557,-3.37867,7.57873,-0.291151,0.125353,0.0473357,-0.822036,-10.1303,-0.619502,-0.0182748,-0.628846,0.254417
0.034,-0.681551,9.27288,-1.46751,-0.0488646,-0.0231015,-0.0709305,5.06343,3.08586,8.41421,0.811166,-0.148661,-0.332346,-1.37548,9.31325,-1.68854,0.0289655,-0.084177,0.0195933,7.77804,-0.024218,3.60144,-0.349883,0.260748,0.0759647,-1.01726,-9.87862,-0.821577,0.085572,-0.862508,-0.102596,4.74312,-3.31321,7.57042,-0.284785,0.126682,0.0476285,-0.810106,-10.1854,-0.707841,-0.0187462,-0.630783,0.257401
0.035,-0.714255,9.25152,-1.44084,-0.053082,-0.0280897,-0.0710993,5.04166,3.18778,8.40529,0.805952,-0.153962,-0.331701,-1.29493,9.27038,-1.68784,0.0237157,-0.094261,0.0181378,7.78266,-0.0353709,3.6066,-0.349914,0.257327,0.076677,-1.02644,-9.85316,-0.843869,0.0778018,-0.880504,-0.100459,4.78067,-3.24775,7.56212,-0.278418,0.128011,0.0479213,-0.798177,-10.2406,-0.796181,-0.0192176,-0.63272,0.260385
0.036,-0.726379,9.2258,-1.39644,-0.0575216,-0.0323597,-0.0712737,5.03467,3.25044,8.38468,0.800233,-0.158108,-0.330345,-1.21925,9.21383,-1.69036,0.0184273,-0.10271,0.0158966,7.79081,-0.0429406,3.6188,-0.348049,0.253657,0.0763123,-1.00586,-9.84609,-0.887709,0.0707488,-0.897123,-0.0965104,4.80801,-3.19331,7.55613,-0.27171,0.130621,0.0480661,-0.768471,-10.3026,-0.874884,-0.0191996,-0.635045,0.264383
0.037,-0.712779,9.19464,-1.32988,-0.0622391,-0.035732,-0.0714552,5.04617,3.26404,8.34948,0.793881,-0.160809,-0.328098,-1.14965,9.14016,-1.6969,0.0130905,-0.109114,0.0126733,7.80336,-0.0460313,3.63978,-0.343813,0.249677,0.0746011,-0.948085,-9.86204,-0.958483,0.0645922,-0.912021,-0.0902993,4.82257,-3.15266,7.55303,-0.264573,0.134834,0.0480259,-0.716546,-10.3732,-0.941543,-0.0185699,-0.637857,0.269649
0.038,-0.699179,9.16348,-1.26331,-0.0669567,-0.0391042,-0.0716368,5.05766,3.27764,8.31427,0.787529,-0.163511,-0.325851,-1.08004,9.0665,-1.70343,0.00775373,-0.115518,0.00945,7.81592,-0.049122,3.66076,-0.339577,0.245697,0.0728899,-0.890309,-9.87798,-1.02926,0.0584356,-0.926919,-0.0840882,4.83714,-3.11201,7.54993,-0.257437,0.139046,0.0479857,-0.664621,-10.4439,-1.0082,-0.0179401,-0.640668,0.274915
0.039,-0.685579,9.13231,-1.19674,-0.0716742,-0.0424764,-0.0718183,5.06916,3.29123,8.27906,0.781177,-0.166212,-0.323604,-1.01044,8.99284,-1.70997,0.00241695,-0.121922,0.00622672,7.82847,-0.0522126,3.68174,-0.33534,0.241718,0.0711788,-0.832534,-9.89392,-1.10003,0.052279,-0.941817,-0.077877,4.85171,-3.07136,7.54682,-0.2503,0.143258,0.0479455,-0.612696,-10.5145,-1.07486,-0.0173104,-0.64348,0.28018
0.04,-0.67198,9.10115,-1.13017,-0.0763917,-0.0458487,-0.0719998,5.08066,3.30483,8.24385,0.774825,-0.168914,-0.321358,-0.940838,8.91918,-1.71651,-0.00291982,-0.128327,0.00300343,7.84102,-0.0553033,3.70273,-0.331104,0.237738,0.0694676,-0.774758,-9.90986,-1.17081,0.0461224,-0.956715,-0.0716659,4.86628,-3.03071,7.54372,-0.243164,0.147471,0.0479054,-0.560771,-10.5851,-1.14152,-0.0166806,-0.646292,0.285446
0.041,-0.697127,9.0669,-1.10013,-0.0799733,-0.0497516,-0.0743758,5.06129,3.34076,8.23129,0.765305,-0.169851,-0.319735,-0.861784,8.85899,-1.71898,-0.0023246,-0.134942,0.000355534,7.84213,-0.0636345,3.71611,-0.327197,0.231284,0.0652653,-0.711015,-9.93761,-1.27036,0.042994,-0.964237,-0.0642143,4.88876,-3.01356,7.52821,-0.240727,0.150748,0.0487561,-0.504467,-10.612,-1.19107,-0.0177383,-0.64032,0.290251
0.042,-0.722275,9.03265,-1.07009,-0.0835549,-0.0536545,-0.0767518,5.04191,3.37668,8.21873,0.755786,-0.170787,-0.318112,-0.78273,8.7988,-1.72145,-0.00172939,-0.141557,-0.00229237,7.84325,-0.0719657,3.72949,-0.32329,0.224831,0.0610629,-0.647271,-9.96536,-1.36991,0.0398656,-0.971759,-0.0567627,4.91125,-2.99641,7.5127,-0.238291,0.154025,0.0496067,-0.448164,-10.6389,-1.24061,-0.0187959,-0.634348,0.295055
0.043,-0.747422,8.9984,-1.04005,-0.0871365,-0.0575574,-0.0791278,5.02254,3.4126,8.20618,0.746266,-0.171724,-0.31649,-0.703676,8.73862,-1.72393,-0.00113418,-0.148172,-0.00494027,7.84436,-0.0802969,3.74287,-0.319383,0.218378,0.0568605,-0.583528,-9.9931,-1.46947,0.0367372,-0.979281,-0.0493111,4.93374,-2.97926,7.49719,-0.235855,0.157302,0.0504574,-0.39186,-10.6658,-1.29016,-0.0198536,-0.628377,0.29986
0.044,-0.77257,8.96415,-1.01001,-0.0907181,-0.0614603,-0.0815037,5.00317,3.44852,8.19362,0.736746,-0.172661,-0.314867,-0.624623,8.67843,-1.7264,-0.000538962,-0.154788,-0.00758817,7.84547,-0.0886281,3.75626,-0.315476,0.211924,0.0526582,-0.519784,-10.0209,-1.56902,0.0336088,-0.986804,-0.0418596,4.95623,-2.96211,7.48168,-0.233419,0.160579,0.0513081,-0.335556,-10.6927,-1.33971,-0.0209113,-0.622405,0.304665
0.045,-0.77947,8.92122,-0.989918,-0.0933193,-0.0635107,-0.0838624,4.97788,3.50705,8.16252,0.723912,-0.173708,-0.310055,-0.551263,8.62558,-1.74387,0.00128787,-0.160458,-0.010566,7.86368,-0.0904493,3.75452,-0.311609,0.204283,0.0491396,-0.462503,-10.0377,-1.67223,0.0317855,-0.989888,-0.0360422,4.97827,-2.95636,7.46505,-0.231849,0.164131,0.0523145,-0.250384,-10.7025,-1.39239,-0.0217327,-0.613614,0.308902
0.046,-0.771774,8.87134,-0.977776,-0.0951361,-0.064079,-0.0862073,4.94786,3.58365,8.11658,0.708426,-0.174843,-0.302691,-0.482459,8.57861,-1.77335,0.0041,-0.165371,-0.0138079,7.89556,-0.0870625,3.7407,-0.307773,0.195691,0.046168,-0.410394,-10.0458,-1.77836,0.0310062,-0.989422,-0.0315322,4.99995,-2.95973,7.44752,-0.230973,0.167903,0.0534454,-0.142118,-10.6987,-1.44758,-0.0223651,-0.602568,0.312686
0.047,-0.764077,8.82146,-0.965633,-0.096953,-0.0646473,-0.0885522,4.91785,3.66026,8.07065,0.692941,-0.175978,-0.295327,-0.413655,8.53164,-1.80283,0.00691213,-0.170285,-0.0170497,7.92744,-0.0836757,3.72688,-0.303937,0.187099,0.0431964,-0.358284,-10.0538,-1.88449,0.0302269,-0.988957,-0.0270222,5.02164,-2.96309,7.42998,-0.230096,0.171674,0.0545763,-0.0338516,-10.6949,-1.50276,-0.0229975,-0.591522,0.31647
0.048,-0.75638,8.77159,-0.953491,-0.0987699,-0.0652156,-0.0908971,4.88783,3.73686,8.02472,0.677455,-0.177114,-0.287963,-0.344851,8.48467,-1.83231,0.00972426,-0.175198,-0.0202915,7.95932,-0.0802889,3.71306,-0.300102,0.178507,0.0402248,-0.306174,-10.0619,-1.99062,0.0294477,-0.988491,-0.0225121,5.04332,-2.96645,7.41245,-0.229219,0.175446,0.0557072,0.0744147,-10.6911,-1.55795,-0.0236299,-0.580475,0.320254
0.049,-0.743506,8.72517,-0.941894,-0.100975,-0.0658035,-0.093276,4.85755,3.81747,7.98466,0.661926,-0.178625,-0.280726,-0.274995,8.43929,-1.85831,0.0124732,-0.180083,-0.0236066,7.99281,-0.0784216,3.70022,-0.296037,0.170208,0.0372131,-0.256164,-10.0677,-2.0927,0.0288364,-0.987136,-0.0180776,5.0634,-2.96995,7.39451,-0.228078,0.179208,0.0568002,0.186021,-10.6866,-1.60654,-0.0243385,-0.569247,0.323999
0.05,-0.689216,8.70647,-0.934663,-0.106285,-0.0665474,-0.0959275,4.82516,3.9301,7.99162,0.64605,-0.183145,-0.274509,-0.196724,8.40658,-1.85647,0.0147168,-0.18474,-0.0275081,8.03914,-0.0887102,3.69524,-0.290138,0.164262,0.0338809,-0.222954,-10.0552,-2.16241,0.0295687,-0.978669,-0.0142466,5.07066,-2.97451,7.37333,-0.224821,0.182896,0.0575897,0.32435,-10.6771,-1.60233,-0.0256567,-0.556569,0.327427
0.051,-0.634925,8.68777,-0.927433,-0.111594,-0.0672913,-0.098579,4.79276,4.04273,7.99859,0.630175,-0.187665,-0.268293,-0.118453,8.37387,-1.85463,0.0169604,-0.189397,-0.0314096,8.08547,-0.0989987,3.69026,-0.284239,0.158315,0.0305487,-0.189743,-10.0426,-2.23211,0.0303011,-0.970202,-0.0104156,5.07792,-2.97907,7.35215,-0.221564,0.186583,0.0583793,0.462678,-10.6676,-1.59812,-0.026975,-0.543891,0.330855
0.052,-0.580635,8.66906,-0.920202,-0.116904,-0.0680352,-0.101231,4.76036,4.15537,8.00555,0.614299,-0.192185,-0.262076,-0.0401815,8.34115,-1.85278,0.0192039,-0.194054,-0.035311,8.1318,-0.109287,3.68528,-0.278341,0.152368,0.0272164,-0.156533,-10.0301,-2.30182,0.0310334,-0.961736,-0.00658457,5.08518,-2.98363,7.33097,-0.218308,0.190271,0.0591688,0.601007,-10.6581,-1.59391,-0.0282932,-0.531212,0.334283
0.053,-0.526345,8.65036,-0.912971,-0.122213,-0.0687791,-0.103882,4.72796,4.268,8.01252,0.598424,-0.196705,-0.255859,0.0380897,8.30844,-1.85094,0.0214475,-0.198711,-0.0392125,8.17813,-0.119576,3.6803,-0.272442,0.146421,0.0238842,-0.123323,-10.0175,-2.37153,0.0317657,-0.953269,-0.00275357,5.09244,-2.98818,7.30979,-0.215051,0.193958,0.0599584,0.739335,-10.6486,-1.5897,-0.0296115,-0.518534,0.337711
