Time,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z
0.015,0.150524,9.7252,-0.929775,-0.0467342,0.120213,-0.0799894,4.95301,2.5725,8.3308,0.00196577,0.0182091,0.0232571,-0.368053,9.82197,-1.60445,0.0625488,0.173782,-0.0121347,9.17346,0.0765005,3.39494,0.0840566,-0.00997699,0.0138423,-1.31361,-9.60176,-2.18052,-0.0811491,-0.138132,0.0247058,4.29462,-1.58872,8.46536,0.209221,0.0643293,-0.124684,0.0516746,-9.88282,-1.81313,-0.061444,-0.0305354,-0.0126239
0.016,0.166606,9.72229,-0.932225,-0.0445243,0.119572,-0.0815535,4.9632,2.60233,8.3268,0.00293599,0.0161454,0.0220846,-0.392046,9.82202,-1.61716,0.062268,0.176484,-0.0113018,9.19135,0.0722762,3.37331,0.0837014,-0.0108436,0.0144873,-1.32629,-9.61673,-2.17965,-0.0801756,-0.138146,0.0240143,4.28757,-1.61986,8.48543,0.205308,0.0624562,-0.121688,0.0441774,-9.88439,-1.81201,-0.061555,-0.0323708,-0.0124789
0.017,0.182688,9.71939,-0.934675,-0.0423143,0.11893,-0.0831177,4.97338,2.63217,8.3228,0.00390621,0.0140816,0.0209121,-0.416039,9.82206,-1.62988,0.0619872,0.179186,-0.0104689,9.20923,0.0680519,3.35169,0.0833462,-0.0117102,0.0151323,-1.33896,-9.63171,-2.17877,-0.079202,-0.13816,0.0233227,4.28052,-1.65099,8.5055,0.201396,0.060583,-0.118691,0.0366802,-9.88597,-1.81089,-0.0616661,-0.0342062,-0.012334
0.018,0.191824,9.71836,-0.935158,-0.0407291,0.118034,-0.0843775,4.98028,2.65504,8.3204,0.00473963,0.0125219,0.0199131,-0.441219,9.82624,-1.64044,0.0612603,0.181508,-0.00972704,9.22481,0.0612237,3.33478,0.0829538,-0.0123943,0.0158107,-1.34851,-9.63461,-2.18191,-0.0780361,-0.138324,0.0231376,4.27435,-1.676,8.52184,0.197028,0.0584285,-0.116021,0.0294098,-9.88781,-1.8111,-0.0621016,-0.0357958,-0.0123829
0.019,0.176649,9.72389,-0.928758,-0.0413303,0.116248,-0.0845723,4.97567,2.65354,8.32359,0.00509427,0.0127266,0.0195211,-0.470554,9.84491,-1.64349,0.0589722,0.1825,-0.00930369,9.2323,0.0452815,3.3344,0.0824311,-0.0124399,0.0166063,-1.34709,-9.5953,-2.19906,-0.0761971,-0.139018,0.0247247,4.27129,-1.67956,8.52515,0.191066,0.0552891,-0.114493,0.0229336,-9.89064,-1.81598,-0.0636726,-0.0365254,-0.0131102
0.02,0.161474,9.72943,-0.922358,-0.0419315,0.114461,-0.0847671,4.97106,2.65204,8.32678,0.0054489,0.0129312,0.0191291,-0.499889,9.86357,-1.64653,0.0566841,0.183493,-0.00888034,9.23978,0.0293393,3.33401,0.0819083,-0.0124854,0.0174019,-1.34567,-9.55598,-2.21621,-0.074358,-0.139711,0.0263119,4.26823,-1.68311,8.52845,0.185104,0.0521498,-0.112966,0.0164574,-9.89346,-1.82087,-0.0652436,-0.037255,-0.0138376
0.021,0.146299,9.73496,-0.915958,-0.0425327,0.112674,-0.0849619,4.96645,2.65054,8.32996,0.00580354,0.0131358,0.0187371,-0.529224,9.88224,-1.64957,0.054396,0.184486,-0.00845699,9.24727,0.013397,3.33363,0.0813855,-0.0125309,0.0181976,-1.34425,-9.51666,-2.23337,-0.0725189,-0.140405,0.027899,4.26518,-1.68667,8.53176,0.179142,0.0490104,-0.111438,0.00998118,-9.89628,-1.82575,-0.0668147,-0.0379846,-0.014565
0.022,0.131123,9.74049,-0.909558,-0.043134,0.110887,-0.0851567,4.96184,2.64904,8.33315,0.00615817,0.0133405,0.0183451,-0.558559,9.9009,-1.65262,0.0521079,0.185478,-0.00803364,9.25476,-0.00254516,3.33324,0.0808627,-0.0125765,0.0189932,-1.34283,-9.47734,-2.25052,-0.0706798,-0.141099,0.0294862,4.26212,-1.69023,8.53507,0.17318,0.0458711,-0.10991,0.00350496,-9.8991,-1.83063,-0.0683857,-0.0387142,-0.0152924
0.023,0.149347,9.74219,-0.918323,-0.0423139,0.107793,-0.0833241,4.97526,2.6572,8.33507,0.00691126,0.0134663,0.0175837,-0.590335,9.90221,-1.64158,0.0491091,0.187131,-0.00830135,9.25347,0.00171513,3.34175,0.0807237,-0.0125637,0.01917,-1.34147,-9.48709,-2.25841,-0.0695927,-0.141321,0.0323334,4.25713,-1.66638,8.52981,0.169289,0.044279,-0.109145,-0.00238205,-9.88618,-1.82855,-0.0696564,-0.0382964,-0.016308
0.024,0.177113,9.74279,-0.931421,-0.0410877,0.104325,-0.0809122,4.99382,2.66813,8.33662,0.00777818,0.0135696,0.0167168,-0.622809,9.89855,-1.62653,0.0459072,0.188973,-0.00876652,9.24967,0.0117476,3.35281,0.0806942,-0.0125342,0.01917,-1.34011,-9.51085,-2.26366,-0.0687205,-0.14141,0.0355406,4.25159,-1.6347,8.5221,0.165989,0.0431291,-0.108597,-0.00810071,-9.86876,-1.82448,-0.0708413,-0.0375508,-0.0174059
0.025,0.204879,9.7434,-0.944519,-0.0398616,0.100857,-0.0785003,5.01239,2.67905,8.33818,0.00864511,0.0136728,0.0158499,-0.655282,9.8949,-1.61147,0.0427053,0.190814,-0.00923168,9.24587,0.02178,3.36386,0.0806647,-0.0125047,0.01917,-1.33876,-9.53462,-2.2689,-0.0678484,-0.141498,0.0387478,4.24604,-1.60302,8.51439,0.16269,0.0419791,-0.108049,-0.0138194,-9.85134,-1.82041,-0.0720262,-0.0368051,-0.0185038
0.026,0.232645,9.744,-0.957618,-0.0386354,0.0973892,-0.0760883,5.03096,2.68998,8.33973,0.00951204,0.0137761,0.014983,-0.687756,9.89124,-1.59641,0.0395035,0.192656,-0.00969685,9.24207,0.0318124,3.37491,0.0806353,-0.0124753,0.01917,-1.33741,-9.55838,-2.27414,-0.0669762,-0.141586,0.0419549,4.2405,-1.57134,8.50668,0.15939,0.0408291,-0.107501,-0.019538,-9.83391,-1.81634,-0.0732111,-0.0360595,-0.0196017
0.027,0.240466,9.74904,-0.96744,-0.0377772,0.0951231,-0.074922,5.038,2.68997,8.33797,0.0106245,0.013845,0.0138705,-0.711937,9.88328,-1.58401,0.0362249,0.193868,-0.010059,9.24137,0.0477421,3.38492,0.0804862,-0.0122795,0.0192634,-1.33037,-9.56875,-2.27616,-0.0662244,-0.141359,0.0432205,4.24375,-1.55069,8.50916,0.156247,0.0398203,-0.106413,-0.022337,-9.82253,-1.81084,-0.0738781,-0.0354599,-0.0202711
0.028,0.208393,9.76297,-0.970711,-0.0376551,0.0952602,-0.0762469,5.022,2.66809,8.32957,0.0122278,0.013845,0.0122672,-0.719534,9.8667,-1.57692,0.032793,0.193824,-0.0102153,9.24688,0.0754662,3.39284,0.0800981,-0.0117512,0.0195437,-1.31193,-9.55233,-2.27171,-0.0657137,-0.140502,0.0406026,4.26458,-1.55209,8.532,0.153417,0.0390936,-0.104246,-0.0192967,-9.82322,-1.80248,-0.0735093,-0.0351525,-0.0200833
0.029,0.176321,9.7769,-0.973983,-0.0375329,0.0953973,-0.0775717,5.00599,2.64621,8.32117,0.0138312,0.013845,0.0106638,-0.72713,9.85011,-1.56982,0.029361,0.193779,-0.0103716,9.25239,0.10319,3.40076,0.07971,-0.0112229,0.019824,-1.2935,-9.5359,-2.26726,-0.065203,-0.139644,0.0379847,4.28541,-1.55349,8.55485,0.150587,0.038367,-0.102079,-0.0162564,-9.82391,-1.79413,-0.0731405,-0.0348451,-0.0198956
0.03,0.144249,9.79082,-0.977254,-0.0374107,0.0955344,-0.0788966,4.98999,2.62432,8.31277,0.0154346,0.013845,0.0090604,-0.734726,9.83353,-1.56273,0.0259291,0.193734,-0.0105279,9.2579,0.130914,3.40867,0.0793218,-0.0106947,0.0201043,-1.27507,-9.51948,-2.26281,-0.0646922,-0.138787,0.0353669,4.30624,-1.55489,8.57769,0.147757,0.0376403,-0.0999123,-0.0132161,-9.8246,-1.78578,-0.0727717,-0.0345377,-0.0197078
0.031,0.112177,9.80475,-0.980525,-0.0372886,0.0956715,-0.0802214,4.97398,2.60244,8.30437,0.017038,0.013845,0.00745701,-0.742323,9.81695,-1.55563,0.0224972,0.193689,-0.0106842,9.26341,0.158639,3.41659,0.0789337,-0.0101664,0.0203846,-1.25663,-9.50305,-2.25836,-0.0641815,-0.13793,0.032749,4.32707,-1.55629,8.60054,0.144927,0.0369136,-0.0977452,-0.0101758,-9.82529,-1.77743,-0.0724029,-0.0342303,-0.01952
0.032,0.123889,9.7993,-0.983712,-0.0364812,0.0921473,-0.081872,4.95624,2.60058,8.3007,0.0177743,0.0121331,0.00748151,-0.736059,9.81983,-1.54364,0.0207841,0.193045,-0.010996,9.27068,0.148575,3.41268,0.0796075,-0.0098347,0.0211077,-1.28726,-9.51208,-2.2513,-0.0646569,-0.137167,0.0323359,4.32649,-1.57274,8.58719,0.14104,0.0359328,-0.0983657,0.0109408,-9.84352,-1.76359,-0.0712419,-0.0355176,-0.019713
0.033,0.141075,9.79142,-0.986889,-0.0355882,0.0881655,-0.0835634,4.93827,2.60121,8.29762,0.0184023,0.0102073,0.00770948,-0.728063,9.82514,-1.53103,0.0192859,0.192326,-0.0113274,9.27816,0.133788,3.4073,0.080414,-0.0095276,0.0218862,-1.32402,-9.52429,-2.24392,-0.0652556,-0.136417,0.0321983,4.32324,-1.59107,8.56932,0.137022,0.0349201,-0.0993346,0.034317,-9.86394,-1.74907,-0.0699819,-0.0370042,-0.0199535
0.034,0.15826,9.78354,-0.990065,-0.0346952,0.0841837,-0.0852547,4.92031,2.60185,8.29454,0.0190303,0.00828141,0.00793745,-0.720067,9.83045,-1.51842,0.0177877,0.191607,-0.0116587,9.28565,0.119001,3.40191,0.0812205,-0.00922051,0.0226647,-1.36078,-9.53649,-2.23655,-0.0658542,-0.135667,0.0320608,4.31999,-1.60941,8.55145,0.133003,0.0339074,-0.100303,0.0576932,-9.88435,-1.73455,-0.0687218,-0.0384907,-0.020194
0.035,0.175446,9.77566,-0.993242,-0.0338022,0.0802018,-0.086946,4.90235,2.60249,8.29146,0.0196582,0.00635555,0.00816543,-0.712071,9.83577,-1.50582,0.0162895,0.190888,-0.0119901,9.29314,0.104213,3.39653,0.082027,-0.00891341,0.0234431,-1.39754,-9.5487,-2.22917,-0.0664529,-0.134916,0.0319232,4.31674,-1.62774,8.53358,0.128985,0.0328948,-0.101272,0.0810694,-9.90477,-1.72003,-0.0674618,-0.0399773,-0.0204346
0.036,0.192849,9.77729,-0.985202,-0.0340778,0.0760567,-0.0864349,4.90759,2.60391,8.29268,0.0211867,0.0056651,0.00735081,-0.711089,9.83747,-1.4928,0.0144504,0.190559,-0.0124478,9.30082,0.0984201,3.39266,0.0819897,-0.00829509,0.0238446,-1.40891,-9.5636,-2.21557,-0.0672049,-0.134857,0.0321485,4.30457,-1.63194,8.5172,0.124497,0.0310969,-0.102037,0.0996319,-9.92414,-1.7133,-0.0666625,-0.0408438,-0.0200807
0.037,0.210525,9.79081,-0.963142,-0.0358143,0.0717076,-0.0831708,4.94183,2.60633,8.29928,0.023841,0.0065189,0.00523295,-0.718876,9.83467,-1.47928,0.0121851,0.19072,-0.0130633,9.30876,0.103869,3.39069,0.0808976,-0.00728773,0.0237747,-1.38852,-9.58187,-2.19421,-0.0681484,-0.135661,0.0328271,4.28125,-1.61847,8.5027,0.119422,0.0283174,-0.102545,0.112177,-9.94218,-1.71632,-0.0664391,-0.0409352,-0.018984
0.038,0.228202,9.80433,-0.941083,-0.0375508,0.0673584,-0.0799067,4.97607,2.60874,8.30588,0.0264952,0.0073727,0.0031151,-0.726662,9.83186,-1.46576,0.00991987,0.19088,-0.0136789,9.3167,0.109318,3.38871,0.0798054,-0.00628037,0.0237049,-1.36814,-9.60013,-2.17285,-0.069092,-0.136466,0.0335058,4.25794,-1.605,8.4882,0.114348,0.025538,-0.103054,0.124723,-9.96023,-1.71934,-0.0662156,-0.0410267,-0.0178872
0.039,0.245878,9.81784,-0.919023,-0.0392873,0.0630093,-0.0766426,5.01031,2.61115,8.31247,0.0291495,0.00822651,0.000997238,-0.734448,9.82906,-1.45223,0.00765461,0.19104,-0.0142944,9.32464,0.114767,3.38674,0.0787132,-0.00527302,0.0236351,-1.34776,-9.6184,-2.15149,-0.0700356,-0.13727,0.0341844,4.23462,-1.59153,8.47369,0.109273,0.0227585,-0.103563,0.137269,-9.97828,-1.72236,-0.0659922,-0.0411181,-0.0167905
0.04,0.263554,9.83136,-0.896963,-0.0410238,0.0586601,-0.0733784,5.04455,2.61356,8.31907,0.0318037,0.00908031,-0.00112062,-0.742235,9.82625,-1.43871,0.00538936,0.1912,-0.01491,9.33257,0.120216,3.38477,0.0776211,-0.00426566,0.0235652,-1.32737,-9.63666,-2.13014,-0.0709791,-0.138074,0.0348631,4.21131,-1.57807,8.45919,0.104199,0.0199791,-0.104072,0.149814,-9.99632,-1.72538,-0.0657687,-0.0412095,-0.0156937
0.041,0.258458,9.80161,-0.910867,-0.0400026,0.0565834,-0.0711176,5.01571,2.6019,8.32077,0.0322961,0.00809465,0.000850707,-0.747706,9.81599,-1.42664,0.00370427,0.188413,-0.016611,9.33095,0.120851,3.38783,0.0773768,-0.00493452,0.0246842,-1.33392,-9.62142,-2.12616,-0.0710637,-0.13882,0.0351471,4.21218,-1.57894,8.45151,0.0982698,0.0169155,-0.102543,0.13819,-9.99364,-1.7422,-0.0656325,-0.0398896,-0.0144842
0.042,0.253362,9.77187,-0.924771,-0.0389814,0.0545067,-0.0688568,4.98687,2.59025,8.32247,0.0327885,0.00710898,0.00282203,-0.753177,9.80572,-1.41457,0.00201917,0.185626,-0.0183121,9.32933,0.121486,3.3909,0.0771326,-0.00560339,0.0258032,-1.34047,-9.60618,-2.12218,-0.0711483,-0.139567,0.0354311,4.21305,-1.57981,8.44382,0.0923405,0.013852,-0.101015,0.126566,-9.99096,-1.75903,-0.0654963,-0.0385697,-0.0132747
0.043,0.248266,9.74212,-0.938675,-0.0379602,0.05243,-0.0665959,4.95803,2.57859,8.32418,0.0332809,0.00612332,0.00479336,-0.758648,9.79545,-1.4025,0.000334083,0.18284,-0.0200131,9.32771,0.122121,3.39396,0.0768884,-0.00627225,0.0269221,-1.34702,-9.59094,-2.1182,-0.0712328,-0.140313,0.035715,4.21393,-1.58069,8.43614,0.0864113,0.0107884,-0.0994865,0.114942,-9.98828,-1.77585,-0.06536,-0.0372498,-0.0120652
0.044,0.24317,9.71237,-0.952578,-0.036939,0.0503532,-0.0643351,4.92919,2.56693,8.32588,0.0337732,0.00513766,0.00676469,-0.764118,9.78518,-1.39042,-0.00135101,0.180053,-0.0217142,9.32609,0.122755,3.39702,0.0766441,-0.00694112,0.0280411,-1.35357,-9.5757,-2.11422,-0.0713174,-0.141059,0.035999,4.2148,-1.58156,8.42845,0.080482,0.00772487,-0.0979582,0.103318,-9.98559,-1.79267,-0.0652238,-0.0359299,-0.0108556
0.045,0.259615,9.70796,-0.949487,-0.0346678,0.0481017,-0.0647966,4.91641,2.56227,8.32947,0.0342506,0.00390206,0.0065131,-0.762038,9.78327,-1.37628,-0.00183745,0.177552,-0.02394,9.32627,0.125589,3.40392,0.077792,-0.00784158,0.0286997,-1.3658,-9.56922,-2.12069,-0.0720971,-0.142041,0.0365069,4.20686,-1.60203,8.44201,0.0752932,0.00541078,-0.0974029,0.09709,-9.98796,-1.79476,-0.0649487,-0.0354347,-0.0106457
0.046,0.293294,9.72381,-0.932801,-0.0313966,0.0457102,-0.067436,4.91648,2.56321,8.33457,0.0347159,0.00246651,0.00448318,-0.753915,9.78805,-1.36048,-0.00136496,0.175278,-0.0265857,9.32787,0.130181,3.41388,0.0800534,-0.00892732,0.0289902,-1.38259,-9.56977,-2.13554,-0.0734328,-0.143211,0.0371938,4.19186,-1.63817,8.47255,0.0706966,0.00369627,-0.0976262,0.0951787,-9.99437,-1.78506,-0.0645625,-0.0355993,-0.0112354
0.047,0.326972,9.73966,-0.916114,-0.0281253,0.0433188,-0.0700755,4.91655,2.56414,8.33966,0.0351813,0.00103096,0.00245325,-0.745793,9.79283,-1.34468,-0.000892474,0.173004,-0.0292314,9.32948,0.134773,3.42384,0.0823148,-0.0100131,0.0292806,-1.39938,-9.57031,-2.15038,-0.0747685,-0.144382,0.0378807,4.17686,-1.67431,8.50309,0.0661,0.00198175,-0.0978494,0.0932674,-10.0008,-1.77535,-0.0641764,-0.0357639,-0.011825
0.048,0.360651,9.75551,-0.899427,-0.0248541,0.0409274,-0.0727149,4.91662,2.56508,8.34476,0.0356466,-0.000404583,0.000423333,-0.73767,9.79761,-1.32888,-0.000419988,0.170731,-0.0318771,9.33109,0.139364,3.4338,0.0845762,-0.0110988,0.029571,-1.41616,-9.57086,-2.16522,-0.0761043,-0.145552,0.0385677,4.16185,-1.71045,8.53364,0.0615034,0.000267238,-0.0980726,0.0913561,-10.0072,-1.76565,-0.0637902,-0.0359285,-0.0124147
0.049,0.391683,9.76784,-0.885546,-0.0223155,0.0384304,-0.0748693,4.91851,2.56807,8.34911,0.0363147,-0.00194264,-0.00104867,-0.731982,9.80053,-1.3155,0.000112439,0.168448,-0.0343316,9.33235,0.144868,3.44432,0.0866849,-0.0121728,0.0297477,-1.4301,-9.57293,-2.17652,-0.0770533,-0.146552,0.0392089,4.14673,-1.73817,8.56193,0.0567511,-0.00157461,-0.0981327,0.0876337,-10.0107,-1.75722,-0.0633958,-0.0361939,-0.0130709
0.05,0.401542,9.752,-0.894109,-0.0256386,0.0350893,-0.0731441,4.93497,2.5875,8.34746,0.0386055,-0.00430078,0.00194266,-0.745765,9.78859,-1.32151,0.00112439,0.166099,-0.0352566,9.33084,0.157666,3.45933,0.0875711,-0.0131529,0.0290146,-1.42122,-9.58722,-2.15948,-0.0749084,-0.146187,0.0394846,4.1306,-1.6986,8.5722,0.0507531,-0.00443511,-0.096887,0.0694222,-9.99127,-1.75897,-0.0629357,-0.0372656,-0.0142584
0.051,0.4114,9.73616,-0.902672,-0.0289617,0.0317482,-0.0714189,4.95144,2.60694,8.34581,0.0408962,-0.00665892,0.00493399,-0.759548,9.77665,-1.32753,0.00213635,0.16375,-0.0361816,9.32933,0.170463,3.47434,0.0884572,-0.014133,0.0282816,-1.41234,-9.60152,-2.14245,-0.0727635,-0.145823,0.0397603,4.11446,-1.65903,8.58247,0.0447551,-0.00729561,-0.0956414,0.0512107,-9.97183,-1.76072,-0.0624755,-0.0383374,-0.0154459
0.052,0.421258,9.72032,-0.911235,-0.0322847,0.028407,-0.0696937,4.9679,2.62637,8.34416,0.0431869,-0.00901706,0.00792531,-0.77333,9.7647,-1.33354,0.0031483,0.161401,-0.0371067,9.32782,0.183261,3.48934,0.0893434,-0.015113,0.0275485,-1.40346,-9.61582,-2.12541,-0.0706186,-0.145459,0.040036,4.09833,-1.61947,8.59273,0.0387572,-0.0101561,-0.0943957,0.0329992,-9.95239,-1.76246,-0.0620153,-0.0394092,-0.0166335
