Time,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z
0.01,0.013234,8.9183,-1.55422,-0.0266134,0.109799,-0.0336011,4.90098,2.62615,8.42963,-0.0698197,-0.00481535,-0.0255579,-0.227466,9.36134,-1.49656,-0.0611235,0.0419351,0.0970661,8.86444,-0.624162,3.54272,-0.257449,0.0569663,-0.152086,-1.86189,-9.48119,-2.87019,-0.0462248,0.201695,0.0446618,4.97255,-2.28737,7.73293,0.0651373,0.126803,-0.0334862,-0.245807,-9.83792,-2.54084,-0.0571624,0.187742,0.0515533
0.011,-0.0212213,8.93851,-1.5426,-0.0263717,0.101211,-0.0321778,4.90614,2.62041,8.42182,-0.0693218,-0.00538986,-0.0248174,-0.256287,9.33835,-1.44506,-0.0648707,0.0319805,0.0946161,8.89487,-0.731034,3.54033,-0.268805,0.0578067,-0.149845,-1.86758,-9.48774,-2.89529,-0.0457189,0.197696,0.0421422,4.97299,-2.27604,7.73972,0.0599111,0.128774,-0.0348566,-0.259757,-9.83853,-2.54532,-0.0541136,0.183594,0.0493949
0.012,-0.0556767,8.95872,-1.53098,-0.0261301,0.0926226,-0.0307544,4.9113,2.61467,8.41401,-0.0688239,-0.00596437,-0.0240769,-0.285108,9.31536,-1.39356,-0.068618,0.022026,0.0921662,8.92531,-0.837905,3.53795,-0.280162,0.0586471,-0.147605,-1.87327,-9.49429,-2.92038,-0.0452129,0.193698,0.0396227,4.97344,-2.26471,7.74651,0.0546849,0.130746,-0.0362271,-0.273706,-9.83914,-2.54979,-0.0510647,0.179447,0.0472364
0.013,-0.090132,8.97894,-1.51937,-0.0258885,0.0840344,-0.029331,4.91647,2.60893,8.4062,-0.068326,-0.00653888,-0.0233364,-0.313929,9.29238,-1.34206,-0.0723652,0.0120714,0.0897162,8.95574,-0.944776,3.53556,-0.291519,0.0594875,-0.145365,-1.87896,-9.50083,-2.94548,-0.044707,0.1897,0.0371032,4.97388,-2.25339,7.75329,0.0494587,0.132718,-0.0375976,-0.287656,-9.83974,-2.55427,-0.0480159,0.175299,0.0450779
0.014,-0.0908159,8.97432,-1.49182,-0.0239124,0.0767975,-0.0279024,4.93465,2.6062,8.40581,-0.0678949,-0.00699812,-0.0226098,-0.333185,9.28293,-1.33621,-0.0741147,0.0016845,0.0867772,8.95259,-0.970684,3.52389,-0.290028,0.0603096,-0.146038,-1.88159,-9.50274,-2.95868,-0.0420963,0.186367,0.0359358,4.96789,-2.2323,7.74867,0.0443237,0.136111,-0.038919,-0.302526,-9.828,-2.55708,-0.047929,0.170411,0.0429341
0.015,-0.0746142,8.95728,-1.4563,-0.0210692,0.0702364,-0.0264711,4.95934,2.60499,8.40912,-0.0674973,-0.00739972,-0.0218901,-0.347658,9.28025,-1.35318,-0.0748653,-0.00891859,0.0835936,8.93265,-0.956111,3.50757,-0.282113,0.0611226,-0.148168,-1.88267,-9.50231,-2.96593,-0.0384333,0.183369,0.0354446,4.95868,-2.20634,7.73834,0.0392343,0.140214,-0.0402159,-0.317856,-9.81009,-2.55905,-0.0493231,0.165153,0.0407976
0.016,-0.0584125,8.94024,-1.42079,-0.0182259,0.0636753,-0.0250399,4.98403,2.60377,8.41243,-0.0670997,-0.00780132,-0.0211705,-0.362131,9.27757,-1.37016,-0.0756158,-0.0195217,0.08041,8.91271,-0.941539,3.49126,-0.274198,0.0619356,-0.150298,-1.88376,-9.50189,-2.97319,-0.0347703,0.18037,0.0349533,4.94946,-2.18038,7.72801,0.034145,0.144318,-0.0415128,-0.333187,-9.79217,-2.56103,-0.0507171,0.159895,0.038661
0.017,-0.0422107,8.9232,-1.38528,-0.0153826,0.0571141,-0.0236086,5.00872,2.60255,8.41574,-0.0667021,-0.00820292,-0.0204508,-0.376604,9.27489,-1.38713,-0.0763664,-0.0301248,0.0772265,8.89277,-0.926966,3.47495,-0.266284,0.0627486,-0.152428,-1.88485,-9.50146,-2.98044,-0.0311072,0.177371,0.0344621,4.94025,-2.15442,7.71768,0.0290556,0.148422,-0.0428097,-0.348517,-9.77426,-2.563,-0.0521111,0.154637,0.0365245
0.018,-0.0312675,8.90965,-1.34792,-0.0129919,0.0508654,-0.0222687,5.02545,2.60171,8.41209,-0.0661966,-0.00849375,-0.0196236,-0.38846,9.26101,-1.39798,-0.0771477,-0.040478,0.0739221,8.87304,-0.914708,3.46339,-0.257843,0.0630478,-0.154682,-1.88885,-9.49953,-2.98112,-0.0275509,0.174611,0.0333878,4.935,-2.12428,7.70589,0.0235118,0.152754,-0.0436707,-0.361771,-9.76493,-2.56028,-0.053095,0.149468,0.0346647
0.019,-0.0387292,8.9083,-1.30411,-0.012185,0.0457102,-0.0212484,5.01428,2.60217,8.38408,-0.0653137,-0.00839687,-0.0184205,-0.391154,9.20794,-1.38738,-0.0780365,-0.0499567,0.0701949,8.85409,-0.91055,3.46851,-0.247564,0.061549,-0.15737,-1.90307,-9.49232,-2.95879,-0.0243682,0.172683,0.0302731,4.94362,-2.07952,7.68898,0.0163776,0.157888,-0.0430062,-0.367758,-9.78567,-2.54113,-0.0526433,0.144612,0.0337735
0.02,-0.046191,8.90696,-1.26029,-0.0113781,0.040555,-0.0202281,5.00311,2.60263,8.35607,-0.0644307,-0.00829998,-0.0172173,-0.393849,9.15487,-1.37679,-0.0789253,-0.0594354,0.0664678,8.83514,-0.906393,3.47363,-0.237285,0.0600502,-0.160058,-1.91728,-9.4851,-2.93645,-0.0211854,0.170756,0.0271584,4.95223,-2.03476,7.67206,0.00924339,0.163022,-0.0423417,-0.373745,-9.80641,-2.52198,-0.0521915,0.139757,0.0328823
0.021,-0.0536527,8.90562,-1.21647,-0.0105712,0.0353998,-0.0192078,4.99194,2.60309,8.32806,-0.0635477,-0.0082031,-0.0160141,-0.396544,9.1018,-1.3662,-0.0798142,-0.0689142,0.0627406,8.81619,-0.902235,3.47875,-0.227006,0.0585514,-0.162746,-1.9315,-9.47789,-2.91412,-0.0180026,0.168829,0.0240437,4.96084,-1.99,7.65515,0.00210917,0.168156,-0.0416772,-0.379732,-9.82716,-2.50283,-0.0517397,0.134901,0.0319911
0.022,-0.0611144,8.90427,-1.17266,-0.00976431,0.0302446,-0.0181875,4.98077,2.60355,8.30005,-0.0626647,-0.00810622,-0.0148109,-0.399239,9.04873,-1.3556,-0.080703,-0.0783929,0.0590134,8.79724,-0.898078,3.48387,-0.216726,0.0570526,-0.165434,-1.94571,-9.47068,-2.89179,-0.0148199,0.166902,0.020929,4.96945,-1.94525,7.63824,-0.00502506,0.17329,-0.0410127,-0.385719,-9.8479,-2.48369,-0.051288,0.130045,0.0310999
0.023,-0.0574031,8.89993,-1.16147,-0.00825621,0.0271122,-0.0177997,4.97595,2.59016,8.301,-0.0623463,-0.00696333,-0.0138235,-0.434368,8.99806,-1.36166,-0.0774339,-0.0851822,0.057082,8.79872,-0.881628,3.51197,-0.207536,0.0543542,-0.168333,-1.98029,-9.47401,-2.85728,-0.0097142,0.164852,0.0192183,4.97772,-1.90014,7.6366,-0.0117449,0.178764,-0.0378977,-0.367601,-9.85012,-2.47532,-0.0500014,0.125129,0.0298295
0.024,-0.0504995,8.89473,-1.1596,-0.00654776,0.0245576,-0.0175925,4.97294,2.57282,8.31024,-0.0621891,-0.00552158,-0.0128978,-0.478764,8.94809,-1.37246,-0.0729769,-0.0912032,0.0556637,8.80605,-0.861667,3.54665,-0.198657,0.051313,-0.171292,-2.02067,-9.48035,-2.81929,-0.00405911,0.162766,0.0179087,4.98589,-1.85494,7.63932,-0.0183464,0.184335,-0.0340824,-0.342595,-9.84705,-2.47004,-0.0484764,0.120194,0.0284506
0.025,-0.0435959,8.88954,-1.15774,-0.00483932,0.0220031,-0.0173853,4.96993,2.55548,8.31947,-0.0620319,-0.00407984,-0.0119722,-0.52316,8.89811,-1.38327,-0.0685199,-0.0972241,0.0542453,8.81337,-0.841705,3.58132,-0.189779,0.0482718,-0.174252,-2.06106,-9.4867,-2.7813,0.00159598,0.160681,0.0165992,4.99406,-1.80974,7.64204,-0.0249479,0.189906,-0.0302672,-0.317589,-9.84398,-2.46475,-0.0469514,0.11526,0.0270718
0.026,-0.0366924,8.88434,-1.15587,-0.00313088,0.0194486,-0.0171781,4.96692,2.53813,8.3287,-0.0618748,-0.00263809,-0.0110465,-0.567556,8.84813,-1.39408,-0.0640629,-0.103245,0.052827,8.8207,-0.821743,3.61599,-0.1809,0.0452307,-0.177211,-2.10145,-9.49304,-2.74332,0.00725107,0.158595,0.0152896,5.00223,-1.76454,7.64477,-0.0315493,0.195477,-0.0264519,-0.292583,-9.84091,-2.45947,-0.0454264,0.110326,0.0256929
0.027,-0.0325572,8.88315,-1.15127,-0.00216223,0.0169094,-0.0162088,4.95955,2.52634,8.34169,-0.0616228,-0.00153017,-0.00955444,-0.610589,8.79497,-1.40519,-0.0582166,-0.108079,0.0515716,8.82536,-0.812968,3.64156,-0.174008,0.0428338,-0.180406,-2.1275,-9.48801,-2.71561,0.012188,0.156811,0.0139098,5.01313,-1.72123,7.65064,-0.038173,0.200429,-0.0230641,-0.274759,-9.82726,-2.46109,-0.0446733,0.105016,0.0238285
0.028,-0.0339589,8.88998,-1.14121,-0.00267317,0.014401,-0.013715,4.94348,2.52565,8.36223,-0.0611812,-0.00108989,-0.00692976,-0.650896,8.73544,-1.41692,-0.0495916,-0.110539,0.0506424,8.82472,-0.826566,3.64892,-0.17109,0.0417255,-0.184071,-2.12487,-9.46025,-2.70848,0.0156887,0.15563,0.0123893,5.02948,-1.68169,7.66281,-0.0448413,0.204144,-0.0205311,-0.271295,-9.79246,-2.47651,-0.0454643,0.0989549,0.020993
0.029,-0.0353606,8.89682,-1.13115,-0.00318411,0.0118925,-0.0112213,4.92741,2.52495,8.38276,-0.0607395,-0.000649607,-0.00430508,-0.691203,8.67591,-1.42865,-0.0409666,-0.112999,0.0497131,8.82408,-0.840164,3.65629,-0.168172,0.0406172,-0.187737,-2.12224,-9.43248,-2.70135,0.0191894,0.154449,0.0108688,5.04584,-1.64216,7.67498,-0.0515095,0.207858,-0.0179981,-0.267832,-9.75767,-2.49193,-0.0462552,0.0928936,0.0181575
0.03,-0.0367622,8.90365,-1.12109,-0.00369505,0.00938408,-0.0087276,4.91133,2.52426,8.40329,-0.0602979,-0.000209328,-0.00168041,-0.73151,8.61638,-1.44038,-0.0323416,-0.115459,0.0487838,8.82343,-0.853761,3.66365,-0.165254,0.0395088,-0.191402,-2.1196,-9.40471,-2.69422,0.0226901,0.153267,0.0093483,5.0622,-1.60262,7.68716,-0.0581778,0.211572,-0.0154651,-0.264369,-9.72287,-2.50735,-0.0470462,0.0868322,0.015322
0.031,-0.0381639,8.91048,-1.11103,-0.004206,0.00687563,-0.00623388,4.89526,2.52357,8.42382,-0.0598562,0.000230951,0.000944271,-0.771817,8.55685,-1.45211,-0.0237166,-0.117919,0.0478546,8.82279,-0.867359,3.67101,-0.162336,0.0384005,-0.195067,-2.11697,-9.37694,-2.68709,0.0261908,0.152086,0.00782781,5.07856,-1.56309,7.69933,-0.064846,0.215287,-0.0129321,-0.260905,-9.68807,-2.52278,-0.0478371,0.0807709,0.0124865
0.032,-0.0299794,8.91238,-1.11344,-0.00120178,0.00681867,-0.00385387,4.88299,2.51619,8.43489,-0.059297,0.000335385,0.00238862,-0.800748,8.53678,-1.48358,-0.0182395,-0.120598,0.0473405,8.80248,-0.893556,3.6678,-0.156364,0.0346893,-0.197839,-2.12436,-9.39096,-2.6614,0.0302296,0.151096,0.00794089,5.08843,-1.54577,7.70104,-0.0708369,0.221086,-0.0110989,-0.263352,-9.67718,-2.49191,-0.0482347,0.075716,0.0103762
0.033,-0.0205965,8.91366,-1.1174,0.00224184,0.00706816,-0.00148806,4.8712,2.50799,8.44477,-0.058723,0.000397838,0.00368544,-0.828256,8.52164,-1.51752,-0.0131558,-0.123305,0.0468783,8.77971,-0.921328,3.66327,-0.150011,0.0306528,-0.200499,-2.133,-9.41021,-2.6334,0.0343357,0.150129,0.00825817,5.09749,-1.53123,7.70144,-0.0767431,0.227147,-0.00935312,-0.266538,-9.66927,-2.45526,-0.048583,0.0707869,0.00835647
0.034,-0.0112137,8.91494,-1.12137,0.00568545,0.00731764,0.000877738,4.85941,2.49978,8.45465,-0.0581491,0.000460291,0.00498225,-0.855764,8.5065,-1.55146,-0.00807216,-0.126012,0.0464162,8.75695,-0.9491,3.65874,-0.143658,0.0266162,-0.203159,-2.14164,-9.42945,-2.60539,0.0384418,0.149162,0.00857545,5.10655,-1.51668,7.70184,-0.0826493,0.233207,-0.00760737,-0.269724,-9.66136,-2.41861,-0.0489314,0.0658577,0.00633677
0.035,-0.00183083,8.91621,-1.12533,0.00912906,0.00756712,0.00324354,4.84762,2.49157,8.46453,-0.0575751,0.000522744,0.00627906,-0.883273,8.49136,-1.5854,-0.0029885,-0.128719,0.045954,8.73418,-0.976872,3.6542,-0.137305,0.0225796,-0.205819,-2.15028,-9.4487,-2.57739,0.0425479,0.148195,0.00889274,5.11561,-1.50214,7.70224,-0.0885555,0.239267,-0.00586162,-0.272909,-9.65346,-2.38196,-0.0492797,0.0609286,0.00431706
0.036,0.0048715,8.91448,-1.12396,0.011603,0.00874449,0.00656873,4.84823,2.48334,8.46327,-0.0571369,0.000653734,0.00674098,-0.906579,8.49068,-1.61724,0.00302984,-0.130242,0.0454918,8.72057,-0.997728,3.64276,-0.13117,0.0197973,-0.208317,-2.1625,-9.46439,-2.54523,0.0464018,0.146416,0.00812811,5.12275,-1.50665,7.69909,-0.0949392,0.245309,-0.00393856,-0.270492,-9.64818,-2.35026,-0.0498244,0.056977,0.003195
0.037,0.00822319,8.90899,-1.11592,0.0128649,0.0110817,0.0110932,4.86436,2.47509,8.44811,-0.0568684,0.000870395,0.0061593,-0.924631,8.50809,-1.64645,0.0102165,-0.130283,0.0450296,8.7184,-1.00994,3.62268,-0.125309,0.0185827,-0.210611,-2.17919,-9.47565,-2.50789,0.0499405,0.143622,0.00601109,5.12748,-1.53498,7.69152,-0.10192,0.25133,-0.00179384,-0.261071,-9.6462,-2.32474,-0.0506143,0.0542474,0.003195
0.038,0.0115749,8.90351,-1.10788,0.0141268,0.0134189,0.0156176,4.88049,2.46683,8.43295,-0.0566,0.00108706,0.00557761,-0.942684,8.52549,-1.67566,0.0174032,-0.130325,0.0445674,8.71622,-1.02215,3.6026,-0.119448,0.0173682,-0.212905,-2.19588,-9.48691,-2.47055,0.0534793,0.140828,0.00389408,5.13221,-1.5633,7.68395,-0.1089,0.257351,0.000350869,-0.251649,-9.64421,-2.29922,-0.0514043,0.0515178,0.003195
0.039,0.0149266,8.89802,-1.09985,0.0153887,0.0157562,0.020142,4.89661,2.45857,8.41779,-0.0563315,0.00130372,0.00499593,-0.960737,8.54289,-1.70487,0.0245899,-0.130366,0.0441052,8.71405,-1.03436,3.58252,-0.113587,0.0161536,-0.215198,-2.21257,-9.49818,-2.43321,0.057018,0.138034,0.00177707,5.13694,-1.59163,7.67638,-0.115881,0.263371,0.00249558,-0.242228,-9.64223,-2.2737,-0.0521943,0.0487882,0.003195
0.04,0.0182782,8.89253,-1.09181,0.0166506,0.0180934,0.0246665,4.91274,2.45031,8.40263,-0.0560631,0.00152038,0.00441425,-0.978789,8.5603,-1.73408,0.0317766,-0.130408,0.043643,8.71188,-1.04657,3.56244,-0.107726,0.014939,-0.217492,-2.22927,-9.50944,-2.39587,0.0605568,0.135241,-0.000339947,5.14167,-1.61995,7.66881,-0.122861,0.269392,0.00464029,-0.232807,-9.64024,-2.24818,-0.0529843,0.0460586,0.003195
0.041,0.0380423,8.91536,-1.11099,0.0199033,0.0233228,0.0247951,4.91819,2.45597,8.40524,-0.055579,0.000161605,0.00606333,-0.985563,8.57324,-1.70627,0.0356765,-0.124867,0.0410338,8.71939,-1.01452,3.55134,-0.102319,0.01411,-0.221795,-2.22637,-9.47831,-2.37812,0.0631203,0.130868,0.00274391,5.16085,-1.62924,7.68837,-0.13023,0.275505,0.00748542,-0.214311,-9.64143,-2.26331,-0.0535619,0.0441906,0.00282402
0.042,0.0578064,8.93819,-1.13017,0.023156,0.0285523,0.0249238,4.92364,2.46163,8.40786,-0.055095,-0.00119717,0.00771241,-0.992338,8.58619,-1.67845,0.0395764,-0.119326,0.0384245,8.72691,-0.98246,3.54024,-0.0969108,0.013281,-0.226097,-2.22347,-9.44719,-2.36037,0.0656839,0.126495,0.00582777,5.18003,-1.63852,7.70793,-0.137599,0.281618,0.0103306,-0.195816,-9.64263,-2.27844,-0.0541396,0.0423225,0.00245304
0.043,0.0775704,8.96103,-1.14935,0.0264086,0.0337818,0.0250524,4.9291,2.4673,8.41048,-0.054611,-0.00255594,0.0093615,-0.999112,8.59913,-1.65064,0.0434764,-0.113785,0.0358152,8.73442,-0.950405,3.52914,-0.0915029,0.0124519,-0.2304,-2.22057,-9.41607,-2.34262,0.0682474,0.122122,0.00891163,5.19921,-1.64781,7.72749,-0.144968,0.287731,0.0131757,-0.17732,-9.64382,-2.29357,-0.0547172,0.0404545,0.00208206
0.044,0.0973345,8.98386,-1.16853,0.0296613,0.0390112,0.0251811,4.93455,2.47296,8.4131,-0.0541269,-0.00391471,0.0110106,-1.00589,8.61207,-1.62283,0.0473763,-0.108245,0.033206,8.74194,-0.918349,3.51804,-0.0860951,0.0116229,-0.234702,-2.21767,-9.38495,-2.32487,0.070811,0.117749,0.0119955,5.21839,-1.65709,7.74705,-0.152336,0.293844,0.0160208,-0.158824,-9.64501,-2.3087,-0.0552949,0.0385864,0.00171107
0.045,0.118897,8.98884,-1.17457,0.0330327,0.043669,0.0266995,4.9345,2.47195,8.41508,-0.0533946,-0.00515191,0.0119169,-1.01857,8.64837,-1.60588,0.0490646,-0.104877,0.0298089,8.75101,-0.90464,3.50639,-0.079552,0.0101333,-0.23753,-2.2169,-9.37224,-2.31534,0.073063,0.114751,0.0136922,5.22527,-1.64549,7.75946,-0.16013,0.299946,0.0190933,-0.145317,-9.64797,-2.31594,-0.0558495,0.0370581,0.0011136
0.046,0.141899,8.97954,-1.17009,0.036499,0.0478694,0.0293296,4.93006,2.46559,8.41655,-0.0524635,-0.00629185,0.0122291,-1.03597,8.70336,-1.59763,0.0489835,-0.103249,0.0257816,8.76131,-0.905607,3.49428,-0.0721006,0.00811519,-0.23918,-2.21783,-9.37425,-2.31239,0.0750657,0.112852,0.0142792,5.22231,-1.6172,7.76615,-0.168264,0.306038,0.0223478,-0.1358,-9.65236,-2.31686,-0.0563857,0.0358016,0.000334938
0.047,0.164901,8.97024,-1.16562,0.0399654,0.0520699,0.0319598,4.92561,2.45924,8.41802,-0.0515324,-0.00743178,0.0125413,-1.05338,8.75834,-1.58939,0.0489025,-0.10162,0.0217543,8.77161,-0.906574,3.48218,-0.0646492,0.00609711,-0.240829,-2.21876,-9.37627,-2.30944,0.0770685,0.110952,0.0148662,5.21935,-1.5889,7.77285,-0.176398,0.312131,0.0256022,-0.126283,-9.65674,-2.31778,-0.0569219,0.0345451,-0.000443726
0.048,0.187903,8.96094,-1.16115,0.0434317,0.0562703,0.0345899,4.92117,2.45289,8.41949,-0.0506014,-0.00857172,0.0128535,-1.07078,8.81332,-1.58114,0.0488214,-0.0999911,0.017727,8.78192,-0.907541,3.47008,-0.0571977,0.00407904,-0.242478,-2.21969,-9.37829,-2.30649,0.0790712,0.109053,0.0154532,5.21639,-1.5606,7.77954,-0.184531,0.318224,0.0288567,-0.116766,-9.66112,-2.3187,-0.0574581,0.0332885,-0.00122239
0.049,0.213101,8.95448,-1.15244,0.0466645,0.0603887,0.0370122,4.91649,2.4466,8.42212,-0.0494611,-0.00979101,0.0130347,-1.08151,8.86735,-1.57178,0.0484132,-0.0982028,0.0137953,8.79125,-0.910169,3.46013,-0.0496495,0.00228109,-0.244236,-2.21742,-9.38199,-2.30312,0.0811128,0.107088,0.015789,5.21379,-1.53435,7.78621,-0.192733,0.324383,0.0319971,-0.107204,-9.66439,-2.31776,-0.0580601,0.0321361,-0.00204495
0.05,0.255877,8.97067,-1.10982,0.0480291,0.063851,0.0377714,4.90999,2.44082,8.434,-0.0466467,-0.0116451,0.0121674,-1.0388,8.91379,-1.55353,0.0453875,-0.0951386,0.010629,8.79285,-0.926079,3.46742,-0.0413264,0.0022442,-0.246864,-2.18948,-9.39915,-2.29639,0.083465,0.104591,0.0141149,5.2141,-1.52441,7.79266,-0.201483,0.331069,0.0342252,-0.0972838,-9.65872,-2.3019,-0.0591882,0.0318166,-0.00321866
0.051,0.298652,8.98686,-1.06719,0.0493937,0.0673132,0.0385305,4.90349,2.43504,8.44588,-0.0438323,-0.0134991,0.0113002,-0.996091,8.96022,-1.53529,0.0423617,-0.0920744,0.00746266,8.79445,-0.941989,3.47471,-0.0330034,0.00220731,-0.249493,-2.16155,-9.41632,-2.28966,0.0858172,0.102095,0.0124407,5.21441,-1.51448,7.7991,-0.210233,0.337755,0.0364533,-0.0873633,-9.65305,-2.28604,-0.0603162,0.031497,-0.00439236
0.052,0.341427,9.00305,-1.02457,0.0507582,0.0707755,0.0392897,4.897,2.42925,8.45775,-0.041018,-0.0153532,0.0104329,-0.953382,9.00665,-1.51704,0.039336,-0.0890102,0.00429633,8.79605,-0.957899,3.48201,-0.0246803,0.00217042,-0.252122,-2.13361,-9.43348,-2.28293,0.0881694,0.099598,0.0107666,5.21471,-1.50455,7.80555,-0.218983,0.34444,0.0386814,-0.0774429,-9.64738,-2.27017,-0.0614443,0.0311774,-0.00556607
