Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
0.019,-0.834065,9.81289,-0.706766,0.0132247,0.160488,-0.0445245,0.228672,9.59738,-0.863079,-0.0350251,0.0736482,-0.0493269,0.443048,-9.78998,-1.11783,-0.0834812,-0.00653175,-0.0161683,3.89872,-0.187085,8.87518,0.0149855,0.0246074,-0.00457767,3.89841,1.38413,9.11797,-0.0181188,-0.00213171,0.0158923,8.67767,-1.31279,4.21824,0.362445,-0.0756894,0.0944604
0.02,-0.8105,9.817,-0.717302,0.0124006,0.162089,-0.0432162,0.20393,9.60031,-0.839752,-0.0369397,0.0741132,-0.0473934,0.433076,-9.78821,-1.12636,-0.0829463,-0.00362875,-0.015455,3.90192,-0.177534,8.87448,0.014445,0.0241929,-0.00339594,3.9146,1.3958,9.13807,-0.0207422,-0.00213118,0.0149494,8.67265,-1.32183,4.20409,0.361192,-0.0745931,0.0948193
0.021,-0.786935,9.82111,-0.727837,0.0115766,0.163691,-0.0419079,0.179189,9.60324,-0.816424,-0.0388543,0.0745782,-0.04546,0.423104,-9.78644,-1.13489,-0.0824113,-0.00072575,-0.0147418,3.90513,-0.167984,8.87377,0.0139046,0.0237784,-0.00221421,3.93079,1.40747,9.15816,-0.0233657,-0.00213065,0.0140065,8.66763,-1.33088,4.18995,0.359939,-0.0734968,0.0951781
0.022,-0.76337,9.82522,-0.738373,0.0107525,0.165292,-0.0405995,0.154447,9.60616,-0.793097,-0.0407689,0.0750431,-0.0435265,0.413131,-9.78467,-1.14342,-0.0818764,0.00217725,-0.0140285,3.90833,-0.158433,8.87307,0.0133642,0.0233639,-0.00103248,3.94698,1.41913,9.17826,-0.0259891,-0.00213012,0.0130636,8.66261,-1.33993,4.17581,0.358687,-0.0724005,0.0955369
0.023,-0.742451,9.82596,-0.750003,0.0115213,0.166347,-0.0409862,0.177998,9.60021,-0.795656,-0.0404769,0.0758708,-0.0441082,0.418058,-9.76882,-1.14831,-0.0828824,0.00306954,-0.0143837,3.91574,-0.169315,8.87199,0.0132769,0.0247105,-0.000220495,3.95284,1.41467,9.15804,-0.0256783,-0.00213412,0.0141251,8.66917,-1.34139,4.16461,0.358123,-0.0718302,0.0959559
0.024,-0.72229,9.82575,-0.761945,0.0127451,0.167246,-0.0418572,0.215347,9.59172,-0.80561,-0.0395543,0.0768021,-0.0454085,0.427242,-9.74894,-1.15215,-0.0843287,0.00338733,-0.0150441,3.92435,-0.186034,8.8708,0.0133191,0.0265604,0.000485851,3.95576,1.40559,9.12631,-0.0245291,-0.00213941,0.0157594,8.67904,-1.34069,4.15425,0.357755,-0.0714101,0.0963921
0.025,-0.702128,9.82554,-0.773887,0.013969,0.168145,-0.0427282,0.252696,9.58322,-0.815565,-0.0386318,0.0777333,-0.0467088,0.436426,-9.72907,-1.156,-0.085775,0.00370513,-0.0157045,3.93296,-0.202754,8.86961,0.0133612,0.0284103,0.0011922,3.95867,1.39651,9.09457,-0.02338,-0.0021447,0.0173936,8.68891,-1.33999,4.14389,0.357388,-0.0709901,0.0968283
0.026,-0.681966,9.82533,-0.785828,0.0151928,0.169044,-0.0435991,0.290046,9.57473,-0.82552,-0.0377093,0.0786646,-0.048009,0.44561,-9.7092,-1.15985,-0.0872213,0.00402293,-0.016365,3.94156,-0.219473,8.86843,0.0134034,0.0302601,0.00189854,3.96159,1.38744,9.06283,-0.0222308,-0.00215,0.0190279,8.69878,-1.33929,4.13353,0.35702,-0.07057,0.0972645
0.027,-0.674251,9.82348,-0.795181,0.016361,0.170128,-0.0442727,0.310934,9.57451,-0.833889,-0.0373754,0.0791212,-0.0489643,0.447257,-9.70302,-1.1625,-0.0882383,0.00409549,-0.0169641,3.94709,-0.236542,8.86546,0.0142203,0.031545,0.00168227,3.95903,1.38914,9.04586,-0.0220142,-0.00221796,0.0197432,8.70585,-1.34038,4.13069,0.356513,-0.070159,0.0975872
0.028,-0.691431,9.81836,-0.799354,0.0174176,0.171581,-0.0445516,0.298899,9.59082,-0.839086,-0.0382186,0.0786286,-0.0492296,0.433832,-9.72423,-1.16276,-0.0883968,0.00367757,-0.0174405,3.94646,-0.25431,8.85893,0.0165867,0.0317,-0.000379231,3.94554,1.41239,9.05845,-0.0236627,-0.00241126,0.0186208,8.7073,-1.34504,4.1429,0.355727,-0.0697658,0.0976827
0.029,-0.708611,9.81324,-0.803528,0.0184742,0.173034,-0.0448304,0.286865,9.60714,-0.844283,-0.0390619,0.0781359,-0.0494949,0.420407,-9.74544,-1.16303,-0.0885552,0.00325965,-0.0179169,3.94584,-0.272078,8.8524,0.0189531,0.0318549,-0.00244074,3.93205,1.43564,9.07104,-0.0253112,-0.00260456,0.0174984,8.70876,-1.3497,4.1551,0.35494,-0.0693726,0.0977783
0.03,-0.725791,9.80812,-0.807701,0.0195308,0.174487,-0.0451093,0.274831,9.62345,-0.84948,-0.0399051,0.0776432,-0.0497602,0.406982,-9.76665,-1.16329,-0.0887137,0.00284174,-0.0183933,3.94521,-0.289845,8.84588,0.0213195,0.0320098,-0.00450224,3.91856,1.4589,9.08362,-0.0269598,-0.00279786,0.016376,8.71021,-1.35436,4.16731,0.354154,-0.0689795,0.0978738
0.031,-0.74297,9.80299,-0.811875,0.0205874,0.175939,-0.0453881,0.262796,9.63977,-0.854677,-0.0407484,0.0771505,-0.0500255,0.393557,-9.78785,-1.16355,-0.0888722,0.00242382,-0.0188697,3.94458,-0.307613,8.83935,0.0236859,0.0321648,-0.00656374,3.90506,1.48215,9.09621,-0.0286083,-0.00299117,0.0152535,8.71167,-1.35902,4.17952,0.353368,-0.0685863,0.0979694
0.032,-0.759667,9.80491,-0.814165,0.0209747,0.177392,-0.0450978,0.246352,9.64227,-0.83965,-0.0389232,0.0770126,-0.0515513,0.418747,-9.79285,-1.15388,-0.0892889,0.00315808,-0.018308,3.93708,-0.289115,8.83617,0.0236677,0.0314378,-0.007091,3.88265,1.48574,9.12178,-0.0289774,-0.00202365,0.0163038,8.6962,-1.35735,4.18926,0.355453,-0.0693608,0.0974432
0.033,-0.776303,9.8077,-0.81622,0.0212782,0.178845,-0.0447364,0.229357,9.64304,-0.822095,-0.0367645,0.0769191,-0.0532347,0.448765,-9.79582,-1.14296,-0.089738,0.00403636,-0.0176165,3.92873,-0.266083,8.83342,0.0233514,0.0306005,-0.00742648,3.85912,1.48687,9.14897,-0.0291866,-0.000911029,0.0176256,8.67861,-1.35489,4.19869,0.357898,-0.0702812,0.0968393
0.034,-0.792939,9.81049,-0.818276,0.0215818,0.180298,-0.0443749,0.212362,9.64381,-0.80454,-0.0346057,0.0768255,-0.0549181,0.478782,-9.79879,-1.13204,-0.090187,0.00491464,-0.016925,3.92037,-0.243051,8.83066,0.0230352,0.0297632,-0.00776195,3.83559,1.488,9.17616,-0.0293958,0.000201591,0.0189474,8.66103,-1.35243,4.20813,0.360343,-0.0712016,0.0962354
0.035,-0.809575,9.81328,-0.820331,0.0218853,0.181751,-0.0440135,0.195366,9.64458,-0.786985,-0.032447,0.076732,-0.0566014,0.508799,-9.80176,-1.12112,-0.090636,0.00579293,-0.0162335,3.91202,-0.220019,8.8279,0.0227189,0.028926,-0.00809743,3.81205,1.48913,9.20336,-0.029605,0.00131421,0.0202692,8.64345,-1.34997,4.21756,0.362788,-0.0721221,0.0956315
0.036,-0.81021,9.80962,-0.823678,0.0224386,0.182957,-0.0441514,0.196085,9.65126,-0.777397,-0.032521,0.078096,-0.0573573,0.519679,-9.79899,-1.11255,-0.0911245,0.00563982,-0.0149969,3.91312,-0.206517,8.83227,0.0226958,0.028831,-0.00815832,3.80291,1.4803,9.21053,-0.0294931,0.00156975,0.0204565,8.63757,-1.35118,4.22251,0.363452,-0.0729017,0.0950617
0.037,-0.790845,9.79789,-0.828639,0.0233039,0.183854,-0.0449135,0.218945,9.66532,-0.777767,-0.0353857,0.081282,-0.0569537,0.506638,-9.78903,-1.1069,-0.0916622,0.00419746,-0.013079,3.92604,-0.204927,8.84554,0.0230391,0.029664,-0.00787598,3.81176,1.45901,9.19266,-0.02898,0.000753949,0.0192258,8.64634,-1.35698,4.22187,0.361889,-0.0735054,0.0945347
0.038,-0.77148,9.78616,-0.8336,0.0241693,0.184751,-0.0456757,0.241805,9.67939,-0.778137,-0.0382505,0.084468,-0.0565501,0.493598,-9.77908,-1.10126,-0.0922,0.00275511,-0.0111612,3.93896,-0.203336,8.85882,0.0233824,0.030497,-0.00759364,3.82061,1.43773,9.1748,-0.0284668,-6.19E-05,0.0179951,8.65511,-1.36277,4.22122,0.360327,-0.074109,0.0940077
0.039,-0.752114,9.77444,-0.838562,0.0250346,0.185648,-0.0464378,0.264665,9.69345,-0.778507,-0.0411153,0.087654,-0.0561466,0.480557,-9.76913,-1.09561,-0.0927377,0.00131276,-0.00924329,3.95188,-0.201746,8.87209,0.0237257,0.03133,-0.0073113,3.82946,1.41644,9.15694,-0.0279537,-0.000877661,0.0167643,8.66388,-1.36857,4.22057,0.358765,-0.0747127,0.0934806
0.04,-0.732749,9.76271,-0.843523,0.0259,0.186545,-0.0472,0.287525,9.70751,-0.778878,-0.04398,0.09084,-0.055743,0.467516,-9.75918,-1.08997,-0.0932755,-0.000129589,-0.00732541,3.9648,-0.200155,8.88536,0.024069,0.032163,-0.00702896,3.83832,1.39515,9.13908,-0.0274406,-0.00169347,0.0155336,8.67265,-1.37436,4.21993,0.357203,-0.0753164,0.0929536
0.041,-0.718715,9.76592,-0.841249,0.0260198,0.187312,-0.0476028,0.273357,9.71417,-0.776353,-0.0437453,0.0882471,-0.0567332,0.450196,-9.77337,-1.1066,-0.0916435,-0.00154189,-0.00860729,3.95218,-0.194056,8.89397,0.0236298,0.0310877,-0.00626478,3.84792,1.37079,9.15029,-0.0266568,-0.00023292,0.0179082,8.66798,-1.38963,4.22531,0.357499,-0.0728545,0.0916219
0.042,-0.704681,9.76914,-0.838974,0.0261397,0.188079,-0.0480055,0.25919,9.72082,-0.773829,-0.0435105,0.0856541,-0.0577234,0.432877,-9.78757,-1.12323,-0.0900116,-0.00295418,-0.00988916,3.93956,-0.187956,8.90258,0.0231907,0.0300125,-0.0055006,3.85753,1.34643,9.1615,-0.025873,0.00122763,0.0202827,8.66331,-1.4049,4.23069,0.357796,-0.0703925,0.0902901
0.043,-0.690648,9.77235,-0.8367,0.0262595,0.188847,-0.0484082,0.245023,9.72748,-0.771304,-0.0432757,0.0830612,-0.0587137,0.415558,-9.80176,-1.13986,-0.0883796,-0.00436648,-0.011171,3.92694,-0.181856,8.91118,0.0227515,0.0289373,-0.00473642,3.86714,1.32206,9.17271,-0.0250893,0.00268817,0.0226573,8.65864,-1.42018,4.23608,0.358092,-0.0679306,0.0889584
0.044,-0.676614,9.77556,-0.834425,0.0263794,0.189614,-0.048811,0.230855,9.73413,-0.76878,-0.0430409,0.0804682,-0.0597039,0.398239,-9.81595,-1.15649,-0.0867477,-0.00577877,-0.0124529,3.91432,-0.175756,8.91979,0.0223124,0.027862,-0.00397224,3.87675,1.2977,9.18392,-0.0243055,0.00414872,0.0250318,8.65397,-1.43545,4.24146,0.358388,-0.0654687,0.0876266
0.045,-0.664263,9.79125,-0.831109,0.0262436,0.189773,-0.04883,0.2191,9.71579,-0.782061,-0.0414521,0.0796003,-0.0598535,0.392911,-9.83181,-1.15989,-0.085678,-0.00523575,-0.0127161,3.90825,-0.167865,8.9172,0.0214888,0.0267567,-0.00337412,3.87753,1.31427,9.19545,-0.0247569,0.00385464,0.0267656,8.65193,-1.4487,4.25021,0.35773,-0.0649004,0.08634
0.046,-0.653259,9.8169,-0.82696,0.0259033,0.189446,-0.0485421,0.209275,9.67744,-0.807985,-0.0387801,0.0801123,-0.0593307,0.397177,-9.84901,-1.15272,-0.085058,-0.00312847,-0.0121645,3.90742,-0.15854,8.90566,0.0203578,0.0256274,-0.00290885,3.87123,1.36358,9.20723,-0.0261966,0.00215688,0.0279868,8.65199,-1.46033,4.26164,0.356308,-0.0658469,0.0850893
0.047,-0.642255,9.84256,-0.822812,0.025563,0.189119,-0.0482542,0.199449,9.6391,-0.83391,-0.036108,0.0806243,-0.0588078,0.401442,-9.86621,-1.14555,-0.0844381,-0.00102119,-0.0116128,3.90659,-0.149215,8.89412,0.0192268,0.0244981,-0.00244358,3.86494,1.4129,9.21902,-0.0276362,0.000459117,0.029208,8.65205,-1.47197,4.27308,0.354887,-0.0667934,0.0838387
0.048,-0.631251,9.86822,-0.818663,0.0252226,0.188792,-0.0479662,0.189624,9.60076,-0.859834,-0.033436,0.0811363,-0.058285,0.405708,-9.88341,-1.13838,-0.0838182,0.00108609,-0.0110611,3.90576,-0.13989,8.88258,0.0180958,0.0233688,-0.0019783,3.85865,1.46221,9.2308,-0.0290758,-0.00123865,0.0304292,8.65211,-1.4836,4.28451,0.353465,-0.06774,0.0825881
0.049,-0.62395,9.88963,-0.813514,0.0248607,0.188594,-0.0477379,0.183088,9.56915,-0.880356,-0.0313209,0.0815775,-0.0575699,0.411557,-9.89656,-1.13271,-0.0831081,0.00312842,-0.0105461,3.90438,-0.133278,8.87102,0.0169712,0.0224111,-0.0014378,3.85397,1.50119,9.23839,-0.0301913,-0.00291111,0.0310869,8.65393,-1.49429,4.29096,0.352109,-0.0686464,0.0812917
0.05,-0.646276,9.87711,-0.800369,0.0243256,0.189434,-0.047986,0.202866,9.59147,-0.857657,-0.0336618,0.0814522,-0.0553167,0.430075,-9.87728,-1.13902,-0.0816771,0.00465119,-0.0103243,3.89861,-0.148369,8.85934,0.0158977,0.0228258,-0.000295432,3.86229,1.45743,9.21246,-0.0287133,-0.00438118,0.027237,8.66989,-1.49735,4.2575,0.351279,-0.0692316,0.0796295
0.051,-0.668601,9.86458,-0.787224,0.0237905,0.190274,-0.0482341,0.222645,9.6138,-0.834958,-0.0360027,0.0813269,-0.0530635,0.448593,-9.85801,-1.14534,-0.0802461,0.00617395,-0.0101025,3.89285,-0.16346,8.84765,0.0148241,0.0232405,0.000846932,3.8706,1.41368,9.18653,-0.0272353,-0.00585125,0.0233871,8.68584,-1.50042,4.22404,0.35045,-0.0698169,0.0779673
0.052,-0.690926,9.85205,-0.774079,0.0232554,0.191114,-0.0484822,0.242423,9.63612,-0.812258,-0.0383435,0.0812016,-0.0508103,0.467111,-9.83873,-1.15165,-0.0788151,0.00769671,-0.00988072,3.88708,-0.178551,8.83596,0.0137506,0.0236553,0.0019893,3.87892,1.36993,9.1606,-0.0257573,-0.00732131,0.0195372,8.70179,-1.50348,4.19058,0.34962,-0.0704021,0.0763051
0.053,-0.713252,9.83953,-0.760934,0.0227203,0.191954,-0.0487304,0.262202,9.65844,-0.789559,-0.0406844,0.0810764,-0.0485571,0.485629,-9.81946,-1.15797,-0.0773841,0.00921947,-0.00965893,3.88131,-0.193642,8.82427,0.012677,0.02407,0.00313166,3.88723,1.32617,9.13467,-0.0242793,-0.00879138,0.0156873,8.71774,-1.50655,4.15712,0.34879,-0.0709874,0.0746429
0.054,-0.730131,9.84227,-0.764925,0.021859,0.192396,-0.0489,0.252304,9.67685,-0.782975,-0.0403131,0.0799923,-0.0469298,0.474293,-9.80872,-1.15469,-0.0780528,0.00852604,-0.009585,3.88398,-0.199368,8.82132,0.0129372,0.0241456,0.0030757,3.89322,1.29829,9.11976,-0.0228773,-0.00871072,0.0136983,8.70173,-1.4942,4.16146,0.347425,-0.0719582,0.074898
0.055,-0.744287,9.85265,-0.777484,0.0208346,0.192638,-0.0490305,0.227568,9.6933,-0.784449,-0.0385857,0.0784288,-0.0456153,0.44803,-9.80224,-1.14662,-0.0797712,0.00672452,-0.009585,3.89086,-0.200412,8.82273,0.0138642,0.0240516,0.00242058,3.89804,1.27834,9.11037,-0.0215135,-0.0078547,0.0126397,8.66975,-1.47415,4.1847,0.345792,-0.0731217,0.0761118
0.056,-0.758444,9.86303,-0.790043,0.0198102,0.19288,-0.0491609,0.202832,9.70975,-0.785923,-0.0368583,0.0768652,-0.0443009,0.421767,-9.79577,-1.13855,-0.0814897,0.00492299,-0.009585,3.89773,-0.201456,8.82414,0.0147912,0.0239576,0.00176547,3.90287,1.25839,9.10098,-0.0201496,-0.00699867,0.0115811,8.63778,-1.4541,4.20794,0.34416,-0.0742852,0.0773256
0.057,-0.7726,9.87341,-0.802601,0.0187858,0.193123,-0.0492913,0.178097,9.7262,-0.787397,-0.0351309,0.0753017,-0.0429864,0.395504,-9.78929,-1.13048,-0.0832081,0.00312146,-0.009585,3.90461,-0.202499,8.82555,0.0157182,0.0238636,0.00111035,3.90769,1.23844,9.09159,-0.0187857,-0.00614264,0.0105225,8.6058,-1.43404,4.23119,0.342527,-0.0754488,0.0785394
0.058,-0.782976,9.88159,-0.812513,0.0179556,0.1935,-0.0492043,0.169886,9.73638,-0.784623,-0.0336993,0.0745002,-0.0424366,0.371562,-9.7856,-1.1248,-0.0842685,0.00186064,-0.00994721,3.9107,-0.199523,8.82803,0.0164693,0.0237337,0.000570734,3.91264,1.22613,9.08848,-0.0180737,-0.00511557,0.00985471,8.58755,-1.41769,4.24919,0.341285,-0.0758086,0.0792989
0.059,-0.780124,9.88209,-0.813157,0.0178055,0.19435,-0.0483561,0.219515,9.7246,-0.766979,-0.0333032,0.0763657,-0.044563,0.355743,-9.79167,-1.12746,-0.0830256,0.00249231,-0.0115772,3.91403,-0.182477,8.83422,0.0166046,0.0234783,0.00043538,3.91802,1.24057,9.10733,-0.0196433,-0.00348981,0.0105548,8.61739,-1.41431,4.24884,0.341412,-0.0733557,0.0784683
0.06,-0.777272,9.88259,-0.813801,0.0176554,0.195199,-0.047508,0.269144,9.71283,-0.749336,-0.0329072,0.0782313,-0.0466895,0.339923,-9.79773,-1.13013,-0.0817827,0.00312397,-0.0132071,3.91736,-0.165431,8.84042,0.01674,0.0232228,0.000300027,3.9234,1.255,9.12618,-0.0212129,-0.00186406,0.0112548,8.64722,-1.41092,4.24849,0.341539,-0.0709027,0.0776377
0.061,-0.774419,9.88309,-0.814445,0.0175052,0.196049,-0.0466598,0.318774,9.70105,-0.731692,-0.0325111,0.0800968,-0.0488159,0.324103,-9.8038,-1.1328,-0.0805398,0.00375563,-0.0148371,3.92068,-0.148384,8.84661,0.0168753,0.0229673,0.000164673,3.92878,1.26943,9.14504,-0.0227825,-0.000238303,0.0119549,8.67705,-1.40754,4.24814,0.341666,-0.0684497,0.0768071
0.062,-0.771567,9.88358,-0.815089,0.0173551,0.196898,-0.0458116,0.368403,9.68927,-0.714049,-0.032115,0.0819623,-0.0509423,0.308283,-9.80986,-1.13546,-0.0792969,0.00438729,-0.016467,3.92401,-0.131338,8.85281,0.0170107,0.0227119,2.93E-05,3.93416,1.28387,9.16389,-0.0243521,0.00138745,0.012655,8.70689,-1.40415,4.24779,0.341793,-0.0659967,0.0759765
