Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
0.01,-0.774391,9.86409,-0.519363,0.00880694,0.0672893,-0.0170384,0.270578,9.64135,-0.668652,-0.0142432,0.0419333,-0.016509,0.46729,-9.64824,-1.35281,-0.0730777,0.0148224,0.00984186,3.86281,-0.0657877,8.799,-0.0121663,0.0128301,0.00493234,3.81978,1.21141,9.21693,-0.0188599,-0.00525564,0.0122048,7.82349,-0.914768,5.68454,0.00248264,0.0463697,0.0166054
0.011,-0.793813,9.88325,-0.490182,0.0116251,0.066718,-0.0182107,0.268525,9.64117,-0.679873,-0.0145937,0.0418138,-0.0165116,0.455375,-9.64484,-1.36189,-0.0727675,0.0155328,0.00928379,3.85897,-0.0658733,8.79865,-0.0119559,0.0121671,0.0053786,3.82484,1.22883,9.19695,-0.0188403,-0.0046741,0.0135244,7.81254,-0.919096,5.66867,0.00322993,0.0455648,0.01833
0.012,-0.813235,9.90241,-0.461001,0.0144433,0.0661468,-0.019383,0.266472,9.64099,-0.691095,-0.0149442,0.0416943,-0.0165143,0.44346,-9.64145,-1.37096,-0.0724574,0.0162432,0.00872572,3.85513,-0.0659589,8.79831,-0.0117456,0.0115041,0.00582485,3.8299,1.24625,9.17696,-0.0188207,-0.00409256,0.0148441,7.80159,-0.923423,5.6528,0.00397723,0.0447599,0.0200547
0.013,-0.832657,9.92158,-0.43182,0.0172615,0.0655755,-0.0205553,0.264419,9.64081,-0.702316,-0.0152946,0.0415748,-0.016517,0.431545,-9.63805,-1.38004,-0.0721472,0.0169537,0.00816764,3.85129,-0.0660444,8.79796,-0.0115352,0.0108411,0.00627111,3.83496,1.26367,9.15698,-0.0188012,-0.00351103,0.0161637,7.79064,-0.927751,5.63694,0.00472452,0.043955,0.0217793
0.014,-0.842376,9.91285,-0.439734,0.0192335,0.064683,-0.0193387,0.256505,9.64589,-0.690529,-0.0155075,0.0406247,-0.0171755,0.421372,-9.65101,-1.39971,-0.0713937,0.0174874,0.00892871,3.85164,-0.0462433,8.80058,-0.011456,0.0107136,0.0057805,3.83744,1.25564,9.1482,-0.0187456,-0.00319013,0.0164072,7.80134,-0.916451,5.625,0.00436396,0.0431003,0.0223402
0.015,-0.847244,9.89018,-0.466194,0.0207824,0.06363,-0.0169276,0.245661,9.65359,-0.667237,-0.0156516,0.0392592,-0.0181619,0.41207,-9.67215,-1.42468,-0.0704184,0.0179328,0.0103494,3.85407,-0.0164989,8.80468,-0.0114425,0.0108537,0.00482145,3.83863,1.23488,9.14502,-0.0186719,-0.00299954,0.0161127,7.82287,-0.897336,5.61501,0.00344948,0.0422207,0.0223193
0.016,-0.852112,9.86751,-0.492655,0.0223313,0.062577,-0.0145164,0.234818,9.6613,-0.643945,-0.0157957,0.0378937,-0.0191483,0.402767,-9.6933,-1.44965,-0.0694432,0.0183782,0.01177,3.85651,0.0132456,8.80877,-0.0114289,0.0109938,0.0038624,3.83982,1.21412,9.14183,-0.0185983,-0.00280896,0.0158182,7.84441,-0.878221,5.60503,0.002535,0.0413411,0.0222984
0.017,-0.856981,9.84483,-0.519116,0.0238802,0.061524,-0.0121053,0.223974,9.669,-0.620653,-0.0159398,0.0365282,-0.0201348,0.393465,-9.71444,-1.47461,-0.0684679,0.0188236,0.0131906,3.85895,0.04299,8.81287,-0.0114154,0.0111339,0.00290335,3.84101,1.19336,9.13865,-0.0185247,-0.00261838,0.0155237,7.86594,-0.859107,5.59505,0.00162052,0.0404614,0.0222774
0.018,-0.865643,9.82473,-0.541856,0.0245686,0.0606748,-0.0101214,0.216457,9.67457,-0.601292,-0.0160424,0.0350157,-0.0206332,0.388415,-9.72821,-1.49133,-0.0680264,0.0191449,0.0139636,3.85943,0.0658852,8.81782,-0.0113809,0.0113953,0.00177473,3.83863,1.17558,9.13915,-0.0185209,-0.00247062,0.0151864,7.88056,-0.843377,5.59088,0.000636865,0.039576,0.0222696
0.019,-0.887586,9.81364,-0.551577,0.0222453,0.0605389,-0.00963299,0.220585,9.67266,-0.59569,-0.0159998,0.0329885,-0.0194235,0.398253,-9.71619,-1.47916,-0.0694526,0.0190321,0.0124696,3.85303,0.0648078,8.82574,-0.011273,0.0120813,5.26E-05,3.82379,1.16822,9.15256,-0.0187613,-0.00247272,0.0146993,7.87097,-0.839497,5.60703,-0.000588891,0.0386701,0.0223077
0.02,-0.909528,9.80254,-0.561297,0.0199219,0.0604029,-0.00914455,0.224712,9.67076,-0.590088,-0.0159573,0.0309613,-0.0182138,0.40809,-9.70417,-1.467,-0.0708789,0.0189192,0.0109756,3.84664,0.0637304,8.83367,-0.0111651,0.0127673,-0.00166953,3.80894,1.16086,9.16596,-0.0190017,-0.00247482,0.0142121,7.86139,-0.835616,5.62318,-0.00181465,0.0377643,0.0223458
0.021,-0.931471,9.79145,-0.571017,0.0175986,0.060267,-0.00865611,0.228839,9.66885,-0.584486,-0.0159147,0.0289341,-0.0170041,0.417927,-9.69216,-1.45483,-0.0723052,0.0188063,0.00948162,3.84024,0.0626531,8.84159,-0.0110572,0.0134533,-0.00339166,3.7941,1.1535,9.17937,-0.0192422,-0.00247692,0.0137249,7.8518,-0.831736,5.63934,-0.0030404,0.0368584,0.0223839
0.022,-0.953414,9.78035,-0.580737,0.0152753,0.0601311,-0.00816767,0.232967,9.66694,-0.578884,-0.0158721,0.026907,-0.0157945,0.427764,-9.68014,-1.44266,-0.0737314,0.0186935,0.00798764,3.83385,0.0615757,8.84952,-0.0109493,0.0141393,-0.00511379,3.77926,1.14614,9.19277,-0.0194826,-0.00247902,0.0132377,7.84222,-0.827856,5.65549,-0.00426616,0.0359526,0.022422
0.023,-0.968312,9.78521,-0.571518,0.0145139,0.0595178,-0.00878398,0.246137,9.6577,-0.575515,-0.0156092,0.0275213,-0.0151098,0.443927,-9.66224,-1.43803,-0.0731253,0.0180218,0.00811179,3.83507,0.0574235,8.84744,-0.0109112,0.0135522,-0.00344831,3.79109,1.14246,9.19298,-0.0194034,-0.00254581,0.0138332,7.83643,-0.842974,5.65364,-0.00343372,0.0346305,0.0233613
0.024,-0.981197,9.79464,-0.556889,0.0141989,0.0587682,-0.00971594,0.261889,9.64636,-0.572783,-0.0152834,0.0288904,-0.0145752,0.461898,-9.64266,-1.43556,-0.0719384,0.0171905,0.00869826,3.83846,0.0523928,8.84251,-0.0108931,0.0126014,-0.000814941,3.81055,1.13984,9.18941,-0.0192329,-0.00263107,0.014738,7.83173,-0.86352,5.64664,-0.00201322,0.0331894,0.024558
0.025,-0.994083,9.80406,-0.542259,0.0138839,0.0580185,-0.0106479,0.277642,9.63501,-0.570052,-0.0149575,0.0302595,-0.0140406,0.47987,-9.62308,-1.43309,-0.0707516,0.0163592,0.00928473,3.84185,0.0473621,8.83757,-0.0108749,0.0116505,0.00181842,3.83001,1.13721,9.18584,-0.0190623,-0.00271634,0.0156428,7.82703,-0.884066,5.63964,-0.00059273,0.0317483,0.0257547
0.026,-1.00697,9.81348,-0.527629,0.0135689,0.0572689,-0.0115799,0.293395,9.62367,-0.567321,-0.0146317,0.0316286,-0.013506,0.497841,-9.6035,-1.43062,-0.0695648,0.0155279,0.00987121,3.84525,0.0423313,8.83264,-0.0108568,0.0106997,0.00445179,3.84947,1.13459,9.18227,-0.0188918,-0.00280161,0.0165475,7.82233,-0.904612,5.63264,0.000827765,0.0303073,0.0269514
0.027,-1.01134,9.82507,-0.518064,0.0129869,0.0568007,-0.0124952,0.30061,9.61672,-0.563105,-0.0142781,0.0322685,-0.0134345,0.507032,-9.59369,-1.43106,-0.0685067,0.0157912,0.0106906,3.85388,0.0415189,8.83083,-0.0107657,0.00972564,0.0066195,3.86128,1.12927,9.18491,-0.0188944,-0.00271688,0.0174134,7.82161,-0.9142,5.63017,0.00206686,0.0292482,0.0274726
0.028,-0.998679,9.84099,-0.518627,0.0118712,0.0568955,-0.0133773,0.290748,9.61856,-0.555922,-0.0138691,0.0314499,-0.0142892,0.498664,-9.60342,-1.43733,-0.0677062,0.0182439,0.011976,3.873,0.0491429,8.83529,-0.0105285,0.00870521,0.00785591,3.85778,1.11857,9.19999,-0.0192434,-0.00229216,0.0182013,7.82887,-0.901873,5.63676,0.00294315,0.0289529,0.0266425
0.029,-0.98602,9.8569,-0.51919,0.0107555,0.0569903,-0.0142593,0.280886,9.6204,-0.548738,-0.0134601,0.0306314,-0.0151439,0.490296,-9.61316,-1.44359,-0.0669057,0.0206966,0.0132614,3.89212,0.056767,8.83974,-0.0102913,0.00768477,0.00909232,3.85429,1.10787,9.21506,-0.0195924,-0.00186745,0.0189893,7.83612,-0.889546,5.64335,0.00381944,0.0286577,0.0258124
0.03,-0.973361,9.87282,-0.519754,0.00963975,0.0570851,-0.0151414,0.271023,9.62224,-0.541555,-0.0130511,0.0298129,-0.0159986,0.481927,-9.6229,-1.44985,-0.0661052,0.0231493,0.0145468,3.91124,0.0643911,8.84419,-0.0100541,0.00666433,0.0103287,3.85079,1.09717,9.23013,-0.0199414,-0.00144273,0.0197773,7.84337,-0.877219,5.64994,0.00469573,0.0283624,0.0249823
0.031,-0.960701,9.88874,-0.520317,0.00852402,0.0571799,-0.0160235,0.261161,9.62407,-0.534371,-0.0126421,0.0289944,-0.0168534,0.473559,-9.63263,-1.45612,-0.0653048,0.025602,0.0158322,3.93036,0.0720152,8.84864,-0.00981687,0.00564389,0.0115651,3.8473,1.08646,9.24521,-0.0202904,-0.00101802,0.0205652,7.85063,-0.864892,5.65653,0.00557203,0.0280672,0.0241522
0.032,-0.933033,9.88512,-0.523411,0.00574967,0.0556161,-0.0177016,0.242503,9.64241,-0.533725,-0.0116202,0.0278963,-0.0165188,0.452941,-9.64798,-1.47113,-0.0654537,0.0276657,0.0158095,3.92912,0.044988,8.83664,-0.0113652,0.00658266,0.0108871,3.83334,1.08585,9.24021,-0.022032,-0.000324063,0.0203296,7.85653,-0.857853,5.65984,0.00562989,0.0278125,0.0237515
0.033,-0.903488,9.87906,-0.526821,0.002768,0.0538449,-0.0194792,0.222745,9.66281,-0.533896,-0.0105215,0.0267632,-0.0160356,0.430793,-9.66402,-1.48723,-0.0657213,0.0296808,0.0156232,3.92533,0.0136294,8.82259,-0.0131366,0.00776632,0.00996984,3.81807,1.0865,9.23269,-0.0239477,0.000403545,0.0199661,7.86227,-0.851475,5.66274,0.00558544,0.0275628,0.0234046
0.034,-0.873942,9.873,-0.530231,-0.000213681,0.0520738,-0.0212567,0.202987,9.68321,-0.534068,-0.00942295,0.0256301,-0.0155523,0.408644,-9.68007,-1.50334,-0.0659889,0.0316959,0.015437,3.92154,-0.0177292,8.80853,-0.0149081,0.00894999,0.00905254,3.8028,1.08715,9.22518,-0.0258634,0.00113115,0.0196025,7.868,-0.845098,5.66565,0.005541,0.0273132,0.0230577
0.035,-0.844397,9.86694,-0.533641,-0.00319536,0.0503026,-0.0230343,0.183229,9.70361,-0.534239,-0.00832434,0.0244971,-0.0150691,0.386495,-9.69611,-1.51945,-0.0662566,0.033711,0.0152507,3.91775,-0.0490877,8.79448,-0.0166796,0.0101337,0.00813524,3.78753,1.0878,9.21766,-0.027779,0.00185876,0.019239,7.87374,-0.83872,5.66855,0.00549655,0.0270636,0.0227108
0.036,-0.84444,9.85741,-0.543379,-0.00566417,0.0488297,-0.0247366,0.17278,9.71866,-0.530739,-0.0074155,0.0237134,-0.0149435,0.385228,-9.708,-1.52202,-0.0658213,0.0339636,0.0148168,3.91881,-0.0662757,8.79527,-0.0171768,0.0108707,0.00716969,3.77958,1.08969,9.21435,-0.0285402,0.00250964,0.0187904,7.87671,-0.842689,5.66597,0.00601191,0.0272001,0.0226824
0.037,-0.881468,9.84354,-0.561028,-0.00749191,0.0477296,-0.0263448,0.173967,9.72702,-0.522651,-0.00674386,0.0233664,-0.0152649,0.410062,-9.71469,-1.50767,-0.0645075,0.0320132,0.0140732,3.92595,-0.0657504,8.81464,-0.0160811,0.0110496,0.00614383,3.78078,1.09313,9.21629,-0.0278581,0.00306462,0.0182354,7.87623,-0.859591,5.65653,0.00722702,0.0278192,0.0230521
0.038,-0.918496,9.82967,-0.578677,-0.00931964,0.0466294,-0.0279531,0.175154,9.73537,-0.514563,-0.00607221,0.0230194,-0.0155864,0.434896,-9.72139,-1.49332,-0.0631937,0.0300628,0.0133296,3.93308,-0.065225,8.834,-0.0149854,0.0112285,0.00511796,3.78198,1.09657,9.21823,-0.027176,0.00361959,0.0176804,7.87574,-0.876493,5.6471,0.00844214,0.0284383,0.0234219
0.039,-0.955524,9.8158,-0.596327,-0.0111474,0.0455293,-0.0295613,0.17634,9.74373,-0.506475,-0.00540057,0.0226724,-0.0159078,0.45973,-9.72808,-1.47897,-0.0618798,0.0281124,0.012586,3.94022,-0.0646997,8.85336,-0.0138897,0.0114074,0.0040921,3.78318,1.10001,9.22017,-0.0264939,0.00417456,0.0171254,7.87526,-0.893395,5.63766,0.00965725,0.0290575,0.0237917
0.04,-0.992552,9.80194,-0.613976,-0.0129751,0.0444292,-0.0311695,0.177527,9.75208,-0.498387,-0.00472893,0.0223254,-0.0162293,0.484564,-9.73477,-1.46463,-0.060566,0.026162,0.0118425,3.94735,-0.0641744,8.87272,-0.012794,0.0115862,0.00306624,3.78438,1.10344,9.22211,-0.0258119,0.00472954,0.0165705,7.87478,-0.910297,5.62823,0.0108724,0.0296766,0.0241615
0.041,-0.995167,9.81224,-0.584335,-0.0139593,0.0431055,-0.0308968,0.180558,9.74007,-0.50547,-0.00584843,0.0205591,-0.016243,0.461191,-9.74191,-1.4569,-0.0591033,0.0270951,0.0144153,3.94435,-0.0446543,8.88121,-0.012114,0.011136,0.00200722,3.80671,1.11589,9.2191,-0.0240471,0.00468796,0.0162609,7.88224,-0.903063,5.63071,0.00944699,0.0293104,0.0248434
0.042,-0.997782,9.82255,-0.554694,-0.0149435,0.0417818,-0.0306241,0.18359,9.72806,-0.512553,-0.00696792,0.0187929,-0.0162567,0.437819,-9.74904,-1.44916,-0.0576407,0.0280282,0.0169882,3.94134,-0.0251342,8.8897,-0.011434,0.0106857,0.000948197,3.82904,1.12833,9.2161,-0.0222823,0.00464639,0.0159514,7.88971,-0.89583,5.63318,0.00802161,0.0289443,0.0255253
0.043,-1.0004,9.83285,-0.525053,-0.0159277,0.0404581,-0.0303514,0.186621,9.71605,-0.519636,-0.00808742,0.0170266,-0.0162704,0.414446,-9.75618,-1.44143,-0.056178,0.0289613,0.0195611,3.93834,-0.00561412,8.89819,-0.0107541,0.0102354,-0.000110823,3.85137,1.14077,9.2131,-0.0205175,0.00460482,0.0156419,7.89717,-0.888597,5.63566,0.00659623,0.0285781,0.0262072
0.044,-1.00301,9.84316,-0.495413,-0.0169119,0.0391344,-0.0300787,0.189652,9.70404,-0.526719,-0.00920691,0.0152604,-0.0162841,0.391073,-9.76332,-1.4337,-0.0547153,0.0298944,0.0221339,3.93533,0.013906,8.90667,-0.0100741,0.00978512,-0.00116984,3.8737,1.15321,9.2101,-0.0187527,0.00456325,0.0153323,7.90463,-0.881363,5.63814,0.00517086,0.0282119,0.0268891
0.045,-0.997921,9.84931,-0.493146,-0.0190658,0.0382192,-0.0309484,0.196951,9.70491,-0.541507,-0.00991513,0.0141303,-0.0155806,0.402958,-9.76772,-1.42827,-0.0546948,0.0306913,0.0219185,3.93084,0.0175872,8.90076,-0.0107888,0.010015,-0.000630816,3.86862,1.15134,9.20526,-0.0183141,0.00361682,0.0164481,7.91334,-0.86995,5.64458,0.00397019,0.028663,0.0265377
0.046,-0.986665,9.85213,-0.51278,-0.0221555,0.0376307,-0.0327321,0.207665,9.71609,-0.562459,-0.0102943,0.0135092,-0.0143033,0.44305,-9.76995,-1.42466,-0.055828,0.0313791,0.0194724,3.92516,0.0085972,8.88334,-0.0126192,0.010789,0.00118665,3.8416,1.138,9.19894,-0.0189364,0.00194651,0.0187042,7.92305,-0.855193,5.6542,0.00294928,0.0297679,0.0253596
0.047,-0.97541,9.85496,-0.532413,-0.0252452,0.0370421,-0.0345158,0.21838,9.72727,-0.583411,-0.0106735,0.0128882,-0.013026,0.483142,-9.77218,-1.42106,-0.0569612,0.0320669,0.0170263,3.91947,-0.000392755,8.86591,-0.0144496,0.011563,0.00300412,3.81459,1.12467,9.19262,-0.0195587,0.000276201,0.0209602,7.93275,-0.840436,5.66382,0.00192838,0.0308729,0.0241815
0.048,-0.964154,9.85779,-0.552046,-0.028335,0.0364536,-0.0362994,0.229094,9.73845,-0.604363,-0.0110527,0.0122671,-0.0117487,0.523234,-9.77441,-1.41746,-0.0580944,0.0327548,0.0145802,3.91379,-0.00938271,8.84848,-0.01628,0.012337,0.00482159,3.78757,1.11134,9.18631,-0.0201811,-0.00139411,0.0232163,7.94246,-0.825679,5.67345,0.000907471,0.0319778,0.0230034
0.049,-0.956033,9.85934,-0.571892,-0.0309966,0.0355799,-0.0377708,0.240115,9.74827,-0.623772,-0.0112045,0.011824,-0.0105344,0.555827,-9.77563,-1.41383,-0.0591544,0.0333918,0.0126047,3.90693,-0.0173501,8.83177,-0.0178345,0.0130372,0.00635917,3.76623,1.0999,9.18063,-0.0208556,-0.00291983,0.0249673,7.9512,-0.812429,5.68017,0,0.0330011,0.0218468
0.05,-0.972988,9.85074,-0.593436,-0.0302335,0.032425,-0.0367434,0.253589,9.74726,-0.630838,-0.00953753,0.0128047,-0.00982374,0.528437,-9.76882,-1.40997,-0.0596277,0.0336227,0.0143942,3.89071,-0.0171372,8.82071,-0.0171811,0.0131465,0.00565768,3.79029,1.10364,9.18007,-0.0219481,-0.00328883,0.0226787,7.9523,-0.811238,5.66373,0,0.0333713,0.0208621
0.051,-0.989943,9.84213,-0.614981,-0.0294705,0.0292701,-0.0357161,0.267063,9.74625,-0.637903,-0.00787053,0.0137854,-0.00911312,0.501046,-9.762,-1.40611,-0.0601011,0.0338537,0.0161838,3.87449,-0.0169242,8.80965,-0.0165278,0.0132557,0.00495618,3.81436,1.10738,9.17951,-0.0230406,-0.00365783,0.0203901,7.9534,-0.810046,5.64729,0,0.0337415,0.0198774
0.052,-1.0069,9.83352,-0.636525,-0.0287074,0.0261152,-0.0346888,0.280537,9.74523,-0.644969,-0.00620352,0.0147661,-0.00840249,0.473656,-9.75518,-1.40226,-0.0605745,0.0340846,0.0179733,3.85826,-0.0167113,8.7986,-0.0158744,0.013365,0.00425469,3.83842,1.11112,9.17895,-0.0241331,-0.00402683,0.0181015,7.9545,-0.808854,5.63086,0,0.0341117,0.0188926
0.053,-1.02385,9.82492,-0.65807,-0.0279444,0.0229603,-0.0336615,0.294012,9.74422,-0.652034,-0.00453652,0.0157469,-0.00769187,0.446265,-9.74837,-1.3984,-0.0610478,0.0343155,0.0197628,3.84204,-0.0164983,8.78754,-0.0152211,0.0134743,0.0035532,3.86248,1.11485,9.17839,-0.0252255,-0.00439583,0.0158129,7.9556,-0.807662,5.61442,0,0.0344819,0.0179079
0.054,-1.0324,9.80488,-0.650822,-0.0278694,0.0211912,-0.0338569,0.295863,9.73693,-0.659159,-0.00385739,0.0159698,-0.00736027,0.424039,-9.74498,-1.41091,-0.0607809,0.0337761,0.0197017,3.83311,-0.0230774,8.8018,-0.0149368,0.0138279,0.00308847,3.87431,1.11875,9.18169,-0.025745,-0.00423426,0.0148815,7.96048,-0.814896,5.61133,-0.00100907,0.0348629,0.0184153
0.055,-1.03676,9.77912,-0.629177,-0.0281385,0.0201149,-0.0346637,0.291902,9.72652,-0.666314,-0.0036722,0.0158139,-0.00721817,0.404396,-9.7433,-1.43161,-0.0601439,0.0328514,0.0187152,3.82784,-0.0330525,8.82871,-0.0148371,0.0143036,0.00274213,3.88003,1.12272,9.18693,-0.0259779,-0.00380741,0.0146287,7.96725,-0.826341,5.61491,-0.00252267,0.0352492,0.0196687
0.056,-1.04111,9.75337,-0.607532,-0.0284076,0.0190387,-0.0354705,0.287942,9.7161,-0.673469,-0.003487,0.0156579,-0.00707607,0.384752,-9.74162,-1.45232,-0.0595068,0.0319268,0.0177287,3.82257,-0.0430276,8.85562,-0.0147373,0.0147793,0.00239578,3.88575,1.12669,9.19216,-0.0262109,-0.00338055,0.014376,7.97402,-0.837787,5.6185,-0.00403627,0.0356356,0.0209221
0.057,-1.04546,9.72761,-0.585887,-0.0286767,0.0179625,-0.0362773,0.283982,9.70568,-0.680624,-0.00330181,0.015502,-0.00693397,0.365109,-9.73994,-1.47302,-0.0588698,0.0310021,0.0167423,3.81729,-0.0530027,8.88254,-0.0146376,0.015255,0.00204944,3.89147,1.13066,9.1974,-0.0264438,-0.0029537,0.0141232,7.98079,-0.849233,5.62208,-0.00554987,0.0360219,0.0221755
0.058,-1.04449,9.71349,-0.572585,-0.0289798,0.0165636,-0.0367071,0.278009,9.6934,-0.685249,-0.00323411,0.0152186,-0.0065456,0.349147,-9.73692,-1.4851,-0.0583418,0.0301213,0.016007,3.81554,-0.0638971,8.90446,-0.0143416,0.0156235,0.00170622,3.89553,1.13474,9.20199,-0.0267914,-0.00234749,0.0141422,7.98782,-0.858911,5.62769,-0.00694253,0.0365396,0.0230284
0.059,-1.02492,9.7401,-0.588484,-0.0294022,0.0140356,-0.0358175,0.264993,9.67459,-0.681022,-0.00357764,0.0144894,-0.00529531,0.346069,-9.72917,-1.46701,-0.0581953,0.029394,0.0161509,3.82611,-0.0780093,8.90889,-0.0133588,0.0156166,0.00137398,3.89379,1.13919,9.20432,-0.0275403,-0.00111349,0.0151124,7.99579,-0.862405,5.64037,-0.00791191,0.0375169,0.0224797
0.06,-1.00535,9.76671,-0.604382,-0.0298245,0.0115075,-0.0349278,0.251976,9.65578,-0.676795,-0.00392117,0.0137601,-0.00404502,0.342991,-9.72143,-1.44893,-0.0580488,0.0286667,0.0162948,3.83667,-0.0921215,8.91332,-0.012376,0.0156096,0.00104174,3.89205,1.14365,9.20665,-0.0282892,0.000120503,0.0160825,8.00375,-0.865899,5.65305,-0.00888129,0.0384942,0.0219311
0.061,-0.985783,9.79331,-0.620281,-0.0302468,0.00897942,-0.0340382,0.238959,9.63697,-0.672567,-0.0042647,0.0130309,-0.00279473,0.339913,-9.71368,-1.43084,-0.0579023,0.0279393,0.0164388,3.84724,-0.106234,8.91776,-0.0113931,0.0156027,0.000709504,3.89031,1.14811,9.20899,-0.0290381,0.0013545,0.0170527,8.01172,-0.869393,5.66572,-0.00985066,0.0394715,0.0213824
0.062,-0.966213,9.81992,-0.636179,-0.0306692,0.00645135,-0.0331486,0.225942,9.61816,-0.66834,-0.00460823,0.0123016,-0.00154444,0.336836,-9.70593,-1.41275,-0.0577558,0.027212,0.0165827,3.8578,-0.120346,8.92219,-0.0104103,0.0155958,0.000377264,3.88857,1.15257,9.21132,-0.0297871,0.00258849,0.0180229,8.01969,-0.872887,5.6784,-0.01082,0.0404489,0.0208338
