Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
2.355,-0.220352,9.54368,-0.379045,0.165878,0.0112367,-1.22154,-0.0102166,10.1495,-1.3016,-0.124124,-0.307145,-1.0314,2.57815,-16.9906,1.91305,-2.69372,-0.160005,-5.52007,3.68797,0.415284,9.26078,0.347745,0.247622,-0.349577,8.13086,2.13482,13.0032,2.50103,4.54843,-1.95063,7.38555,0.289176,3.36207,0.583208,-0.284002,0.0930465
2.356,-0.149355,9.53817,-0.422525,0.170634,0.00103715,-1.22003,-0.0234698,10.2088,-1.31263,-0.128575,-0.295025,-1.03451,2.54657,-17.1337,1.88253,-2.70973,-0.143048,-5.50963,3.69307,0.429046,9.27945,0.336042,0.240763,-0.347298,8.05395,2.03642,12.9899,2.51117,4.45191,-1.98594,7.38164,0.285396,3.34423,0.579318,-0.294064,0.100694
2.357,-0.101373,9.53752,-0.457606,0.17803,-0.0101548,-1.21732,-0.0391574,10.2725,-1.32302,-0.134384,-0.282252,-1.03498,2.53522,-17.319,1.84996,-2.72452,-0.125738,-5.4959,3.68767,0.44162,9.28896,0.324518,0.233601,-0.345777,7.99313,1.87927,12.9887,2.53157,4.3505,-2.02363,7.38544,0.296365,3.30955,0.572381,-0.303018,0.106401
2.358,-0.053392,9.53686,-0.492687,0.185425,-0.0213467,-1.21461,-0.0548451,10.3361,-1.3334,-0.140192,-0.269479,-1.03545,2.52388,-17.5043,1.8174,-2.7393,-0.108428,-5.48217,3.68227,0.454194,9.29848,0.312994,0.226438,-0.344256,7.9323,1.72212,12.9875,2.55197,4.24909,-2.06132,7.38925,0.307333,3.27488,0.565445,-0.311972,0.112108
2.359,-0.00541052,9.53621,-0.527767,0.19282,-0.0325386,-1.21189,-0.0705327,10.3998,-1.34379,-0.146001,-0.256706,-1.03592,2.51254,-17.6896,1.78484,-2.75408,-0.0911187,-5.46844,3.67687,0.466768,9.30799,0.30147,0.219275,-0.342735,7.87147,1.56497,12.9864,2.57237,4.14769,-2.09902,7.39305,0.318302,3.2402,0.558508,-0.320927,0.117815
2.36,0.0425709,9.53556,-0.562848,0.200215,-0.0437305,-1.20918,-0.0862204,10.4634,-1.35418,-0.151809,-0.243933,-1.03639,2.5012,-17.8749,1.75228,-2.76887,-0.0738091,-5.4547,3.67147,0.479341,9.3175,0.289945,0.212112,-0.341214,7.81064,1.40781,12.9852,2.59277,4.04628,-2.13671,7.39686,0.32927,3.20553,0.551571,-0.329881,0.123522
2.361,0.0826129,9.50584,-0.620854,0.207302,-0.0560867,-1.20476,-0.122325,10.487,-1.31302,-0.155994,-0.236371,-1.03719,2.42875,-18.1041,1.71312,-2.77905,-0.0611625,-5.43765,3.66351,0.500305,9.33239,0.281792,0.204895,-0.337308,7.8103,1.27342,13.0597,2.62022,3.93904,-2.17554,7.37615,0.319564,3.18701,0.543019,-0.337401,0.129175
2.362,0.122655,9.47613,-0.67886,0.214389,-0.0684429,-1.20034,-0.15843,10.5105,-1.27186,-0.160179,-0.228809,-1.038,2.35629,-18.3332,1.67397,-2.78924,-0.0485159,-5.42061,3.65554,0.52127,9.34729,0.273638,0.197678,-0.333403,7.80996,1.13902,13.1343,2.64766,3.8318,-2.21438,7.35544,0.309858,3.1685,0.534466,-0.344922,0.134828
2.363,0.162697,9.44641,-0.736865,0.221476,-0.080799,-1.19592,-0.194534,10.534,-1.23071,-0.164364,-0.221246,-1.03881,2.28384,-18.5624,1.63481,-2.79943,-0.0358692,-5.40356,3.64757,0.542234,9.36218,0.265484,0.190461,-0.329497,7.80962,1.00462,13.2088,2.67511,3.72455,-2.25322,7.33473,0.300152,3.14999,0.525914,-0.352442,0.140481
2.364,0.202739,9.41669,-0.794871,0.228562,-0.0931552,-1.1915,-0.230639,10.5576,-1.18955,-0.168548,-0.213684,-1.03962,2.21138,-18.7916,1.59566,-2.80961,-0.0232226,-5.38651,3.6396,0.563198,9.37707,0.25733,0.183244,-0.325592,7.80928,0.870222,13.2834,2.70256,3.61731,-2.29205,7.31402,0.290445,3.13147,0.517361,-0.359962,0.146134
2.365,0.249882,9.41851,-0.858302,0.235154,-0.105004,-1.18584,-0.235084,10.5909,-1.1806,-0.168791,-0.208918,-1.04086,2.13619,-19.026,1.53203,-2.81978,-0.0126422,-5.37198,3.63634,0.573392,9.3956,0.251469,0.175383,-0.322805,7.87847,0.799416,13.3969,2.72614,3.51147,-2.33007,7.29911,0.271545,3.11577,0.509168,-0.365776,0.150373
2.366,0.302707,9.44555,-0.926072,0.241349,-0.116446,-1.17918,-0.214202,10.6321,-1.19742,-0.165879,-0.206388,-1.04247,2.0588,-19.2647,1.44884,-2.82992,-0.00371475,-5.35947,3.63683,0.57497,9.41702,0.247442,0.167008,-0.320913,8.00328,0.779484,13.5415,2.74662,3.40676,-2.36745,7.28885,0.245289,3.10232,0.501261,-0.370224,0.15348
2.367,0.355531,9.47259,-0.993842,0.247545,-0.127888,-1.17252,-0.19332,10.6733,-1.21424,-0.162968,-0.203858,-1.04407,1.98141,-19.5035,1.36564,-2.84007,0.00521267,-5.34695,3.63732,0.576548,9.43844,0.243415,0.158633,-0.319021,8.12809,0.759551,13.6861,2.7671,3.30205,-2.40482,7.2786,0.219033,3.08886,0.493354,-0.374673,0.156587
2.368,0.408356,9.49963,-1.06161,0.25374,-0.13933,-1.16586,-0.172437,10.7145,-1.23106,-0.160056,-0.201328,-1.04567,1.90402,-19.7422,1.28245,-2.85022,0.0141401,-5.33444,3.63782,0.578126,9.45987,0.239388,0.150258,-0.317129,8.2529,0.739619,13.8308,2.78758,3.19733,-2.44219,7.26834,0.192776,3.07541,0.485448,-0.379121,0.159693
2.369,0.467655,9.52855,-1.13035,0.259656,-0.150079,-1.15919,-0.15585,10.7507,-1.24634,-0.157585,-0.198698,-1.04731,1.81482,-19.9756,1.19863,-2.86021,0.0231804,-5.32247,3.63932,0.576428,9.47859,0.235243,0.141839,-0.31487,8.39657,0.731665,13.9772,2.80672,3.09423,-2.47941,7.25767,0.169899,3.06255,0.47739,-0.383093,0.162488
2.37,0.578747,9.57247,-1.20684,0.263332,-0.155284,-1.15243,-0.173622,10.7472,-1.24934,-0.158637,-0.195268,-1.04921,1.63111,-20.1672,1.10983,-2.86897,0.0331238,-5.31481,3.64893,0.54852,9.47572,0.23015,0.133074,-0.309675,8.69114,0.819542,14.1379,2.81516,3.00399,-2.51546,7.24372,0.17405,3.05439,0.468123,-0.383251,0.162787
2.371,0.689839,9.61639,-1.28332,0.267008,-0.160489,-1.14567,-0.191394,10.7437,-1.25234,-0.159688,-0.191838,-1.05112,1.4474,-20.3587,1.02104,-2.87773,0.0430672,-5.30716,3.65854,0.520613,9.47284,0.225057,0.124308,-0.304481,8.98572,0.907419,14.2986,2.82359,2.91375,-2.55151,7.22976,0.178201,3.04623,0.458857,-0.38341,0.163085
2.372,0.800931,9.66031,-1.35981,0.270684,-0.165694,-1.13891,-0.209166,10.7402,-1.25535,-0.16074,-0.188409,-1.05302,1.26369,-20.5503,0.932239,-2.88649,0.0530107,-5.2995,3.66814,0.492705,9.46996,0.219964,0.115543,-0.299286,9.28029,0.995297,14.4594,2.83203,2.82351,-2.58756,7.21581,0.182352,3.03806,0.44959,-0.383569,0.163384
2.373,0.912023,9.70424,-1.43629,0.27436,-0.1709,-1.13215,-0.226939,10.7366,-1.25835,-0.161792,-0.184979,-1.05493,1.07998,-20.7418,0.843443,-2.89525,0.0629541,-5.29185,3.67775,0.464797,9.46708,0.214871,0.106777,-0.294092,9.57486,1.08317,14.6201,2.84046,2.73327,-2.62361,7.20185,0.186503,3.0299,0.440324,-0.383728,0.163682
2.374,0.984105,9.76703,-1.50099,0.277608,-0.171455,-1.12457,-0.23133,10.7432,-1.27488,-0.160536,-0.181419,-1.05685,0.888736,-20.9292,0.760592,-2.90001,0.0737698,-5.28636,3.69035,0.437802,9.47078,0.209552,0.0987717,-0.291621,9.96277,1.23628,14.7833,2.84232,2.65597,-2.65726,7.18596,0.19771,3.0248,0.429821,-0.382857,0.162615
2.375,1.03668,9.83926,-1.55979,0.280643,-0.169686,-1.11658,-0.229031,10.7547,-1.29817,-0.158127,-0.177795,-1.05878,0.69373,-21.1145,0.680712,-2.90275,0.0850216,-5.28197,3.70443,0.411265,9.47775,0.20412,0.0911462,-0.290512,10.3974,1.42201,14.9478,2.84089,2.58514,-2.6897,7.1691,0.212444,3.02123,0.418701,-0.381471,0.160865
2.376,1.08926,9.91149,-1.61859,0.283677,-0.167918,-1.10858,-0.226731,10.7663,-1.32146,-0.155717,-0.17417,-1.06072,0.498723,-21.2998,0.600833,-2.9055,0.0962735,-5.27757,3.71852,0.384727,9.48473,0.198687,0.0835207,-0.289403,10.8319,1.60773,15.1123,2.83946,2.51431,-2.72215,7.15223,0.227179,3.01767,0.407582,-0.380086,0.159115
2.377,1.14184,9.98372,-1.67739,0.286712,-0.166149,-1.10058,-0.224432,10.7779,-1.34475,-0.153308,-0.170545,-1.06265,0.303717,-21.4851,0.520953,-2.90825,0.107525,-5.27317,3.73261,0.358189,9.49171,0.193255,0.0758952,-0.288294,11.2665,1.79346,15.2768,2.83803,2.44348,-2.7546,7.13537,0.241913,3.0141,0.396462,-0.3787,0.157364
2.378,1.19066,10.0575,-1.73563,0.288271,-0.162029,-1.09265,-0.227749,10.7857,-1.36583,-0.150838,-0.167163,-1.06444,0.0926061,-21.6454,0.443494,-2.91042,0.119975,-5.26924,3.74457,0.333586,9.50483,0.187446,0.067186,-0.287891,11.7181,1.98654,15.4446,2.83496,2.37846,-2.78748,7.1241,0.256799,3.01063,0.385273,-0.377237,0.155155
2.379,1.22632,10.1369,-1.79191,0.284669,-0.14968,-1.08494,-0.250721,10.7802,-1.37917,-0.148156,-0.164627,-1.06572,-0.174868,-21.7182,0.374505,-2.91057,0.136615,-5.26696,3.7491,0.315757,9.53947,0.180318,0.0546838,-0.289958,12.2292,2.20536,15.624,2.82619,2.33376,-2.82186,7.13241,0.272213,3.00753,0.373847,-0.375503,0.15134
2.38,1.26199,10.2163,-1.84819,0.281066,-0.137331,-1.07723,-0.273694,10.7747,-1.39251,-0.145474,-0.162092,-1.067,-0.442342,-21.7911,0.305515,-2.91072,0.153256,-5.26468,3.75363,0.297928,9.57411,0.17319,0.0421816,-0.292025,12.7403,2.42418,15.8034,2.81742,2.28906,-2.85623,7.14072,0.287628,3.00443,0.362421,-0.373768,0.147525
2.381,1.29765,10.2956,-1.90447,0.277463,-0.124982,-1.06952,-0.296666,10.7693,-1.40585,-0.142793,-0.159557,-1.06828,-0.709817,-21.864,0.236526,-2.91088,0.169896,-5.26239,3.75815,0.280098,9.60874,0.166062,0.0296795,-0.294091,13.2514,2.643,15.9828,2.80865,2.24436,-2.89061,7.14903,0.303042,3.00133,0.350994,-0.372034,0.143709
2.382,1.33332,10.375,-1.96075,0.27386,-0.112633,-1.06181,-0.319638,10.7638,-1.41919,-0.140111,-0.157021,-1.06956,-0.977291,-21.9368,0.167537,-2.91103,0.186536,-5.26011,3.76268,0.262269,9.64338,0.158934,0.0171773,-0.296158,13.7625,2.86182,16.1622,2.79987,2.19966,-2.92499,7.15734,0.318456,2.99823,0.339568,-0.370299,0.139894
2.383,1.40815,10.458,-2.00722,0.265701,-0.09292,-1.05543,-0.356557,10.7867,-1.44914,-0.137618,-0.150987,-1.07471,-1.27853,-21.9949,0.128618,-2.9079,0.201168,-5.25706,3.77225,0.245295,9.67125,0.145857,0.0024465,-0.300705,14.3301,3.04496,16.3365,2.78387,2.18,-2.96336,7.16983,0.339762,2.99637,0.326888,-0.367495,0.134916
2.384,1.49417,10.5419,-2.05089,0.25624,-0.0711034,-1.04944,-0.397459,10.8176,-1.48382,-0.13518,-0.143954,-1.08098,-1.58942,-22.0488,0.0982906,-2.90383,0.215225,-5.25378,3.78326,0.228566,9.69719,0.131081,-0.0129211,-0.30596,14.9139,3.2179,16.5094,2.76579,2.16751,-3.00286,7.18352,0.36275,2.99487,0.31385,-0.364386,0.129607
2.385,1.58019,10.6259,-2.09456,0.246779,-0.0492867,-1.04345,-0.438362,10.8486,-1.51851,-0.132742,-0.13692,-1.08724,-1.90031,-22.1026,0.0679632,-2.89976,0.229282,-5.25051,3.79428,0.211836,9.72312,0.116305,-0.0282886,-0.311215,15.4977,3.39083,16.6822,2.74772,2.15501,-3.04237,7.19721,0.385738,2.99338,0.300813,-0.361276,0.124297
2.386,1.66621,10.7099,-2.13824,0.237319,-0.0274701,-1.03745,-0.479265,10.8795,-1.5532,-0.130304,-0.129887,-1.09351,-2.2112,-22.1565,0.0376357,-2.89569,0.243339,-5.24723,3.80529,0.195107,9.74906,0.101529,-0.0436562,-0.31647,16.0815,3.56377,16.8551,2.72965,2.14251,-3.08188,7.2109,0.408727,2.99188,0.287775,-0.358167,0.118987
2.387,1.75911,10.7763,-2.17871,0.225265,-0.00509174,-1.0325,-0.501038,10.9167,-1.57533,-0.129648,-0.122109,-1.0992,-2.51701,-22.1999,0.0157652,-2.89055,0.256293,-5.24176,3.80935,0.199498,9.7648,0.0873367,-0.0596312,-0.321571,16.6825,3.71384,17.0124,2.7078,2.14075,-3.12239,7.22403,0.438354,2.99186,0.274653,-0.355202,0.113681
2.388,1.86578,10.8078,-2.21279,0.208027,0.01841,-1.02963,-0.484552,10.9664,-1.57237,-0.132557,-0.112844,-1.10375,-2.81266,-22.2223,0.0108085,-2.88324,0.267044,-5.2319,3.79948,0.246129,9.76014,0.0743122,-0.0768209,-0.326362,17.3179,3.81815,17.1385,2.67842,2.16045,-3.16491,7.23605,0.481258,2.99482,0.261364,-0.352527,0.108384
2.389,1.97245,10.8393,-2.24687,0.190789,0.0419118,-1.02676,-0.468066,11.0162,-1.56941,-0.135465,-0.103578,-1.1083,-3.10832,-22.2447,0.00585187,-2.87594,0.277795,-5.22203,3.78962,0.29276,9.75548,0.0612876,-0.0940106,-0.331154,17.9532,3.92247,17.2645,2.64904,2.18016,-3.20744,7.24806,0.524162,2.99778,0.248075,-0.349851,0.103086
2.39,2.07911,10.8707,-2.28096,0.17355,0.0654136,-1.02389,-0.451579,11.0659,-1.56644,-0.138374,-0.0943119,-1.11284,-3.40397,-22.2671,0.000895221,-2.86864,0.288546,-5.21217,3.77975,0.339391,9.75082,0.0482631,-0.1112,-0.335946,18.5886,4.02679,17.3906,2.61966,2.19986,-3.24996,7.26008,0.567066,3.00073,0.234786,-0.347176,0.0977887
2.391,2.18578,10.9022,-2.31504,0.156312,0.0889154,-1.02102,-0.435093,11.1156,-1.56348,-0.141282,-0.085046,-1.11739,-3.69962,-22.2895,-0.00406142,-2.86133,0.299296,-5.20231,3.76989,0.386023,9.74617,0.0352386,-0.12839,-0.340737,19.2239,4.13111,17.5167,2.59028,2.21957,-3.29248,7.27209,0.60997,3.00369,0.221497,-0.344501,0.0924912
2.392,2.24352,10.9203,-2.30645,0.137892,0.11073,-1.02272,-0.461371,11.1379,-1.59672,-0.142026,-0.0851923,-1.12256,-3.97262,-22.3179,-0.026497,-2.8547,0.314479,-5.18841,3.76675,0.426501,9.77283,0.0237686,-0.145111,-0.338447,19.8382,4.16623,17.5895,2.55185,2.26527,-3.33357,7.27394,0.653294,3.02872,0.207613,-0.341382,0.0862772
2.393,2.29514,10.9367,-2.29253,0.119324,0.132333,-1.02499,-0.492994,11.1568,-1.6345,-0.142498,-0.0865151,-1.1278,-4.24279,-22.347,-0.0511175,-2.84815,0.330217,-5.17401,3.76446,0.466211,9.80341,0.0124929,-0.161773,-0.335271,20.4499,4.1927,17.6557,2.51228,2.31423,-3.37447,7.27451,0.69667,3.05651,0.193654,-0.338209,0.0799486
2.394,2.34676,10.9531,-2.27862,0.100756,0.153937,-1.02726,-0.524618,11.1756,-1.67227,-0.14297,-0.0878379,-1.13305,-4.51296,-22.3761,-0.0757379,-2.8416,0.345954,-5.15961,3.76216,0.505921,9.834,0.00121726,-0.178435,-0.332095,21.0615,4.21917,17.722,2.47272,2.36319,-3.41538,7.27508,0.740046,3.08429,0.179695,-0.335035,0.07362
2.395,2.39839,10.9694,-2.2647,0.0821883,0.17554,-1.02952,-0.556241,11.1945,-1.71005,-0.143443,-0.0891607,-1.13829,-4.78313,-22.4052,-0.100358,-2.83505,0.361691,-5.14521,3.75987,0.545631,9.86458,-0.0100584,-0.195098,-0.328919,21.6732,4.24564,17.7882,2.43315,2.41214,-3.45628,7.27565,0.783423,3.11208,0.165736,-0.331862,0.0672915
2.396,2.44985,10.9625,-2.25142,0.0669934,0.193877,-1.03528,-0.57891,11.2104,-1.74487,-0.144616,-0.0912638,-1.14558,-5.03985,-22.4374,-0.101464,-2.82863,0.378567,-5.12785,3.76424,0.581209,9.88186,-0.0208818,-0.212063,-0.324606,22.246,4.21665,17.8098,2.39205,2.47031,-3.49618,7.28975,0.835808,3.14352,0.152375,-0.329191,0.0605846
2.397,2.50112,10.9264,-2.23895,0.0560147,0.20813,-1.04538,-0.590386,11.2226,-1.77599,-0.146665,-0.0943422,-1.15541,-5.27975,-22.4735,-0.0731777,-2.82238,0.396866,-5.1068,3.77692,0.611623,9.8825,-0.0311399,-0.229406,-0.318872,22.7703,4.11835,17.7757,2.34904,2.53998,-3.53482,7.32078,0.899454,3.17952,0.139762,-0.327149,0.0534048
2.398,2.55239,10.8903,-2.22648,0.045036,0.222383,-1.05548,-0.601862,11.2348,-1.80712,-0.148713,-0.0974206,-1.16525,-5.51965,-22.5096,-0.0448908,-2.81613,0.415165,-5.08574,3.78961,0.642037,9.88315,-0.041398,-0.24675,-0.313137,23.2945,4.02005,17.7415,2.30602,2.60966,-3.57345,7.35181,0.9631,3.21551,0.127149,-0.325107,0.046225
2.399,2.60365,10.8542,-2.21401,0.0340574,0.236636,-1.06558,-0.613338,11.2471,-1.83825,-0.150762,-0.100499,-1.17508,-5.75956,-22.5456,-0.016604,-2.80988,0.433464,-5.06468,3.80229,0.67245,9.8838,-0.0516561,-0.264094,-0.307403,23.8188,3.92174,17.7074,2.263,2.67933,-3.61209,7.38284,1.02675,3.25151,0.114536,-0.323065,0.0390452
2.4,2.65492,10.8181,-2.20154,0.0230787,0.250889,-1.07569,-0.624813,11.2593,-1.86938,-0.152811,-0.103577,-1.18491,-5.99946,-22.5817,0.0116828,-2.80363,0.451763,-5.04363,3.81498,0.702864,9.88445,-0.0619141,-0.281437,-0.301669,24.3431,3.82344,17.6732,2.21999,2.74901,-3.65073,7.41387,1.09039,3.28751,0.101923,-0.321023,0.0318654
2.401,2.71398,10.7594,-2.16468,0.0157729,0.253504,-1.08902,-0.66431,11.2825,-1.9121,-0.151339,-0.110821,-1.1937,-6.1058,-22.7069,0.110128,-2.79829,0.471973,-5.02282,3.84526,0.640892,9.92982,-0.0842399,-0.298455,-0.292754,24.696,3.65817,17.4843,2.18064,2.82552,-3.68193,7.44849,1.13952,3.35073,0.0914913,-0.320681,0.0243255
2.402,2.77303,10.7006,-2.12783,0.00846708,0.256119,-1.10235,-0.703806,11.3058,-1.95481,-0.149867,-0.118065,-1.20248,-6.21214,-22.832,0.208573,-2.79295,0.492184,-5.00201,3.87554,0.57892,9.97519,-0.106566,-0.315472,-0.28384,25.0488,3.4929,17.2954,2.1413,2.90203,-3.71314,7.48311,1.18865,3.41395,0.0810598,-0.320338,0.0167856
2.403,2.83209,10.6418,-2.09097,0.00116128,0.258733,-1.11568,-0.743302,11.329,-1.99753,-0.148395,-0.125309,-1.21126,-6.31848,-22.9571,0.307018,-2.78762,0.512395,-4.9812,3.90583,0.516949,10.0206,-0.128892,-0.33249,-0.274926,25.4016,3.32763,17.1064,2.10195,2.97854,-3.74434,7.51773,1.23778,3.47716,0.0706283,-0.319995,0.00924561
2.404,2.89115,10.583,-2.05411,-0.00614452,0.261348,-1.129,-0.782799,11.3522,-2.04025,-0.146923,-0.132553,-1.22004,-6.42482,-23.0822,0.405464,-2.78228,0.532605,-4.96038,3.93611,0.454977,10.0659,-0.151217,-0.349507,-0.266011,25.7545,3.16236,16.9175,2.06261,3.05504,-3.77555,7.55235,1.28691,3.54038,0.0601968,-0.319652,0.00170567
2.405,2.93161,10.5248,-2.00661,-0.00901704,0.258343,-1.14512,-0.798592,11.3741,-2.19767,-0.130384,-0.139168,-1.23555,-6.48175,-23.1967,0.50485,-2.77567,0.549632,-4.93742,3.96205,0.402332,10.1172,-0.197985,-0.378727,-0.26165,25.9757,2.94477,16.6758,2.03032,3.12808,-3.80023,7.59303,1.34122,3.59498,0.0503785,-0.319425,-0.00555877
2.406,2.95719,10.467,-1.95059,-0.00834294,0.250844,-1.16348,-0.795422,11.3949,-2.44686,-0.10179,-0.145279,-1.25643,-6.49916,-23.3027,0.60499,-2.76803,0.564112,-4.91272,3.98452,0.357148,10.1732,-0.264306,-0.417709,-0.260931,26.0917,2.68534,16.392,2.00367,3.19834,-3.81971,7.63857,1.39968,3.64267,0.0410508,-0.31929,-0.0126028
2.407,2.98277,10.4091,-1.89458,-0.00766884,0.243344,-1.18183,-0.792253,11.4157,-2.69605,-0.0731957,-0.15139,-1.27732,-6.51656,-23.4087,0.70513,-2.7604,0.578593,-4.88803,4.00699,0.311965,10.2292,-0.330626,-0.456691,-0.260212,26.2076,2.42591,16.1082,1.97702,3.26859,-3.83918,7.68411,1.45814,3.69036,0.031723,-0.319155,-0.0196469
2.408,3.00835,10.3513,-1.83856,-0.00699473,0.235844,-1.20018,-0.789083,11.4365,-2.94524,-0.0446018,-0.157501,-1.2982,-6.53396,-23.5147,0.805269,-2.75276,0.593073,-4.86333,4.02945,0.266781,10.2852,-0.396947,-0.495673,-0.259493,26.3236,2.16648,15.8244,1.95038,3.33885,-3.85865,7.72965,1.5166,3.73806,0.0223952,-0.319021,-0.0266909
2.409,3.02887,10.2966,-1.78258,-0.00585313,0.227886,-1.21864,-0.78601,11.4569,-3.1847,-0.017866,-0.168604,-1.31911,-6.55105,-23.6146,0.904749,-2.74437,0.60719,-4.8391,4.06279,0.193607,10.347,-0.456393,-0.533048,-0.261152,26.4169,1.89457,15.5344,1.92416,3.40725,-3.87816,7.77601,1.57622,3.78575,0.0129093,-0.319013,-0.0334992
2.41,3.00894,10.267,-1.7269,-0.000971535,0.216256,-1.23796,-0.783707,11.4744,-3.34633,-0.00599476,-0.219644,-1.34015,-6.56558,-23.6655,0.998944,-2.72992,0.618403,-4.81857,4.18307,-0.103495,10.4551,-0.460838,-0.557567,-0.281833,26.3289,1.52279,15.1958,1.90142,3.46082,-3.89804,7.82891,1.64513,3.83344,0.00215765,-0.320025,-0.0384216
2.411,2.98901,10.2373,-1.67123,0.00391006,0.204626,-1.25727,-0.781403,11.4919,-3.50796,0.00587646,-0.270683,-1.36119,-6.58012,-23.7165,1.09314,-2.71548,0.629617,-4.79804,4.30334,-0.400596,10.5632,-0.465284,-0.582085,-0.302513,26.241,1.15101,14.8572,1.87867,3.51439,-3.91792,7.88182,1.71404,3.88113,-0.00859398,-0.321036,-0.043344
2.412,2.96908,10.2077,-1.61555,0.00879165,0.192996,-1.27658,-0.7791,11.5095,-3.66959,0.0177477,-0.321723,-1.38223,-6.59466,-23.7674,1.18733,-2.70103,0.64083,-4.7775,4.42362,-0.697698,10.6713,-0.469729,-0.606604,-0.323194,26.1531,0.779235,14.5186,1.85593,3.56796,-3.9378,7.93472,1.78296,3.92883,-0.0193456,-0.322048,-0.0482664
2.413,2.94915,10.178,-1.55987,0.0136732,0.181366,-1.29589,-0.776796,11.527,-3.83122,0.0296189,-0.372762,-1.40327,-6.6092,-23.8184,1.28153,-2.68659,0.652043,-4.75697,4.5439,-0.994799,10.7794,-0.474175,-0.631122,-0.343875,26.0652,0.407458,14.18,1.83318,3.62153,-3.95768,7.98763,1.85187,3.97652,-0.0300972,-0.32306,-0.0531888
2.414,2.92963,10.1885,-1.54192,0.0198328,0.166683,-1.3107,-0.871358,11.5241,-3.68927,0.0063594,-0.39963,-1.41884,-6.60069,-23.8178,1.36272,-2.66976,0.666667,-4.73245,4.49053,-1.17633,10.875,-0.461459,-0.652883,-0.380408,25.9034,0.08564,13.8048,1.80505,3.65765,-3.97894,8.05438,1.91419,4.04628,-0.0403679,-0.32672,-0.0565113
2.415,2.91033,10.219,-1.54282,0.0266314,0.150472,-1.32326,-1.01435,11.5109,-3.39552,-0.0344654,-0.414413,-1.43168,-6.58067,-23.7914,1.4374,-2.65175,0.682996,-4.70593,4.35033,-1.30007,10.9643,-0.440162,-0.673264,-0.424869,25.7047,-0.211198,13.4113,1.77422,3.68504,-4.00089,8.12807,1.97321,4.12708,-0.0503981,-0.331705,-0.059034
2.416,2.89102,10.2495,-1.54373,0.0334299,0.134261,-1.33582,-1.15735,11.4978,-3.10177,-0.0752903,-0.429196,-1.44451,-6.56064,-23.765,1.51209,-2.63373,0.699325,-4.67941,4.21014,-1.42381,11.0536,-0.418866,-0.693645,-0.469329,25.5061,-0.508036,13.0178,1.7434,3.71244,-4.02284,8.20175,2.03224,4.20788,-0.0604283,-0.33669,-0.0615566
2.417,2.87172,10.28,-1.54463,0.0402284,0.118051,-1.34838,-1.30034,11.4847,-2.80802,-0.116115,-0.443979,-1.45735,-6.54062,-23.7386,1.58678,-2.61572,0.715654,-4.6529,4.06995,-1.54756,11.1429,-0.397569,-0.714027,-0.513789,25.3074,-0.804875,12.6243,1.71257,3.73983,-4.04479,8.27543,2.09126,4.28868,-0.0704585,-0.341675,-0.0640793
2.418,2.85093,10.3152,-1.55532,0.0484577,0.100786,-1.35845,-1.39371,11.5015,-2.50792,-0.154592,-0.446894,-1.46965,-6.53457,-23.6858,1.65762,-2.59661,0.733661,-4.62551,3.88109,-1.54846,11.1987,-0.376323,-0.734083,-0.549315,25.0989,-1.07088,12.2268,1.6798,3.76067,-4.06656,8.35174,2.1487,4.36606,-0.0797483,-0.346862,-0.0664122
2.419,2.82494,10.3667,-1.60025,0.0616942,0.0798336,-1.35979,-1.31335,11.6232,-2.18557,-0.184849,-0.408274,-1.48009,-6.57741,-23.5404,1.71504,-2.57365,0.75754,-4.5951,3.52195,-1.11942,11.1377,-0.355256,-0.753,-0.553572,24.8562,-1.229,11.8154,1.64024,3.75856,-4.08768,8.43722,2.20061,4.43146,-0.0864469,-0.352756,-0.0680811
2.42,2.79894,10.4182,-1.64517,0.0749308,0.0588809,-1.36114,-1.23299,11.7449,-1.86323,-0.215107,-0.369655,-1.49053,-6.62026,-23.3951,1.77245,-2.5507,0.78142,-4.56468,3.1628,-0.690373,11.0766,-0.334189,-0.771917,-0.55783,24.6135,-1.38711,11.4039,1.60069,3.75646,-4.10881,8.5227,2.25251,4.49687,-0.0931454,-0.35865,-0.0697499
2.421,2.77295,10.4697,-1.6901,0.0881674,0.0379282,-1.36249,-1.15263,11.8666,-1.54088,-0.245365,-0.331035,-1.50097,-6.6631,-23.2497,1.82987,-2.52775,0.8053,-4.53427,2.80366,-0.261329,11.0156,-0.313122,-0.790834,-0.562087,24.3708,-1.54522,10.9925,1.56113,3.75435,-4.12993,8.60818,2.30441,4.56228,-0.0998439,-0.364544,-0.0714187
2.422,2.74696,10.5212,-1.73502,0.101404,0.0169754,-1.36383,-1.07227,11.9883,-1.21854,-0.275622,-0.292415,-1.51141,-6.70595,-23.1043,1.88728,-2.5048,0.82918,-4.50385,2.44451,0.167714,10.9545,-0.292055,-0.809751,-0.566345,24.1281,-1.70333,10.5811,1.52157,3.75224,-4.15105,8.69366,2.35632,4.62769,-0.106542,-0.370438,-0.0730875
