Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0723492,0.0691199,0.0121625,0.0237106,0.356916,0.0682571,0.0582663,0.252816,0.182234,0.0586234,0.0395343,0.069498,0.0435187,0.0734201,0.0517542,-0.141735
0.021,0.0760114,0.0700354,0.00636414,0.0517868,0.397809,0.0676468,0.0512473,0.247323,0.168806,0.0821219,0.0419757,0.053934,0.0245978,0.0712839,0.0523645,-0.132274
0.022,0.0622784,0.0794958,0.0231488,0.0530075,0.418866,0.0395706,0.0701682,0.233285,0.161482,0.0653372,0.0224445,0.0579013,0.0426032,0.0624338,0.0569421,-0.150585
0.023,0.0348126,0.0794958,0.0362714,0.0752853,0.470136,0.0493362,0.0433127,0.222909,0.141035,0.0766287,0.056319,0.0459995,0.0352789,0.0529733,0.0389368,-0.13319
0.024,0.0595319,0.0660681,0.0670941,0.0823044,0.468915,0.0426224,0.0411765,0.214669,0.100752,0.0845633,0.0508258,0.0316562,0.0722052,0.0694528,0.0612146,-0.132885
0.025,0.0555646,0.0627112,0.0689252,0.0984787,0.474713,0.0499466,0.036904,0.209786,0.018049,0.0635062,0.0508258,0.0582065,0.0578619,0.0532785,0.0572473,-0.123729
0.026,0.0555646,0.083158,0.0591595,0.112517,0.517438,0.0462845,0.0643698,0.173775,0.0473459,0.0482474,0.0816486,0.0633945,0.0532843,0.0532785,0.0505334,-0.130748
0.027,0.0619733,0.084989,0.0619061,0.107939,0.507978,0.0826004,0.0729147,0.154854,0.130659,0.0558768,0.0456378,0.0575961,0.0810553,0.085322,0.0557214,-0.112743
0.028,0.0558698,0.0871252,0.104326,0.131743,0.464032,0.0536087,0.0777975,0.178963,0.217634,0.0628958,0.0538776,0.0658359,0.0593878,0.0660959,0.0352747,-0.0947376
0.029,0.0692975,0.0736975,0.0823529,0.0926804,0.483564,0.0478104,0.0460593,0.158211,0.300337,0.0866995,0.0523517,0.0524081,0.104859,0.0703683,0.0624353,-0.0858875
0.03,0.0531232,0.0584387,0.0829633,0.0383591,0.340741,0.045369,0.0628439,0.158822,0.316511,0.108672,0.033736,0.043558,0.108826,0.0844064,0.0645715,-0.0599475
0.031,0.0659406,0.050199,0.0747235,0.000822449,0.285504,0.0597122,0.0576559,0.15516,0.251508,0.0827322,0.0175616,0.0459995,0.0908209,0.0877634,0.0972253,-0.0755115
0.032,0.0619733,0.0486731,0.0811322,0.0581955,0.294049,0.0484207,0.031716,0.159737,0.240522,0.107146,0.0175616,0.0450839,0.0886847,0.0700632,0.0776941,-0.071239
0.033,0.0467145,0.0367712,0.0832684,0.052092,0.290387,0.0514725,0.0475851,0.142037,0.113264,0.0949393,0.0319049,0.0813998,0.0520636,0.0581613,0.0526697,-0.0285144
0.034,0.0592267,0.0318884,0.0771649,0.0499557,0.281537,0.0493362,0.0610129,0.144173,-0.0069754,0.0793753,0.0279376,0.0673618,0.0361945,0.0544992,0.0557214,-0.066051
