Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,-0.0243915,0.327299,0.0576337,0.00997772,-0.290057,0.0682571,0.0671164,0.055062,-0.10158,-0.00637909,0.0554034,0.052103,0.0154425,-0.00653595,0.0490076,0.426808
0.021,-0.0103534,0.276945,0.0655682,0.0185226,-0.301959,0.0383499,0.0488058,0.0459067,-0.0371878,0.0335989,0.0801227,0.046915,0.0172736,0.00139862,0.00994507,0.443287
0.022,-0.0127948,0.215299,0.0771649,-0.00192413,-0.328509,0.0432327,0.0662009,0.044686,0.0186594,0.0329886,0.075545,0.0142612,0.016358,0.00384003,0.0419885,0.442067
0.023,0.0277936,0.153654,0.0484784,-0.00375519,-0.348346,0.062764,0.059487,0.041329,0.0650461,0.0351248,0.0657794,0.0545444,0.0307013,0.0029245,0.0496179,0.444813
0.024,0.042442,0.117948,0.0527509,0.0353073,-0.316607,0.0566605,0.0796286,0.0486533,0.100141,0.0433646,0.052962,0.0682773,0.0130011,-0.0132498,0.0917322,0.43993
0.025,0.0512921,0.102384,0.0664838,0.0426315,-0.308978,0.0539139,0.0732199,0.0312582,0.121809,0.0284109,0.040755,0.0579013,0.0230719,-0.00745148,0.0697595,0.427723
0.026,0.068382,0.0758337,0.0591595,0.0453781,-0.283648,0.0706985,0.0494162,0.0358359,0.139814,0.0516043,0.0712726,0.0588168,0.0465704,-0.00134796,0.0700647,0.409108
0.027,0.0473248,0.0648474,0.0536664,0.0627731,-0.273272,0.0710037,0.0573508,0.0599448,0.126997,0.0708304,0.0660846,0.0673618,0.0151373,0.00567108,0.0227625,0.349904
0.028,0.0522076,0.0633215,0.0567181,0.0676559,-0.267474,0.0728348,0.0448386,0.0410239,0.148359,0.0500784,0.0694415,0.0664462,0.0288702,0.0029245,0.0483972,0.339833
0.029,0.0619733,0.0483679,0.053056,0.079863,-0.243365,0.057576,0.0396506,0.0535361,0.152937,0.068389,0.0642535,0.0597324,0.0340582,-0.00623077,0.0499231,0.296803
0.03,0.035423,0.0382971,0.0377972,0.079863,-0.24245,0.0606277,0.0521628,0.0581137,0.159956,0.0375662,0.0605914,0.0517978,0.0282599,0.00933319,0.0490076,0.279408
0.031,0.0116193,0.022428,0.0506146,0.0859665,-0.226581,0.0603226,0.0466696,0.0398032,0.145307,0.0677786,0.0572345,0.046915,0.0325323,0.0117746,0.0612146,0.256825
0.032,-0.00333435,0.0389075,0.0753339,0.0688766,-0.229632,0.0676468,0.0451437,0.0480429,0.122114,0.050994,0.0770709,0.0719394,0.0364996,-0.00378937,0.0432092,0.218373
0.033,-0.00547058,0.01724,0.0521405,0.0609421,-0.211322,0.0700882,0.0536887,0.0541464,0.118147,0.0607596,0.05815,0.0579013,0.0432135,0.00902802,0.0743372,0.21349
0.034,-0.002724,0.0483679,0.0503094,0.0603317,-0.248248,0.0533035,0.0488058,0.0410239,0.0995309,0.0567923,0.0471637,0.0823154,0.0340582,0.0313058,0.0392419,0.167103
