Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0613629,0.0498938,0.0728925,0.0276779,0.105756,0.0432327,0.0405661,0.0645224,0.0815256,0.0693045,0.0471637,0.0499667,0.0471808,0.0511423,0.05328,0.0370984
0.021,0.0439679,0.0505042,0.0429852,0.059111,0.115827,0.0713089,0.0576559,0.0541464,0.0861032,0.0497733,0.0517413,0.0463046,0.0557257,0.0685373,0.0505334,0.0425916
0.022,0.04763,0.0630164,0.0780804,0.0630783,0.105756,0.0581863,0.0353781,0.0410239,0.0738962,0.0619803,0.0474689,0.06431,0.0245978,0.0468698,0.0429041,0.0670056
0.023,0.0665509,0.0691199,0.0664838,0.0734543,0.107282,0.0398758,0.0384299,0.0810019,0.0583322,0.0409232,0.0444171,0.0533237,0.0511481,0.0606027,0.0383264,0.0453381
0.024,0.0699078,0.060575,0.0347455,0.0514816,0.13902,0.0371292,0.0353781,0.0553671,0.0659616,0.0473318,0.0505206,0.0698032,0.0554205,0.0474802,0.041073,0.0651746
0.025,0.0747906,0.0486731,0.0414594,0.0441574,0.134748,0.0734451,0.0622336,0.0480429,0.0464304,0.0543509,0.0648639,0.0670566,0.0612189,0.0572458,0.0496179,0.0718884
0.026,0.0613629,0.0566077,0.0405438,0.0609421,0.129865,0.0633743,0.054299,0.0422446,0.038801,0.0378714,0.0483844,0.0530185,0.0636603,0.0621286,0.0633508,0.0712781
0.027,0.0473248,0.0483679,0.040849,0.046904,0.131696,0.0566605,0.0585715,0.0407187,0.0238474,0.0439749,0.0514362,0.0533237,0.0609137,0.0612131,0.0746423,0.0496106
0.028,0.035423,0.0566077,0.0518353,0.0670456,0.124066,0.0517776,0.0475851,0.0376669,0.083967,0.0586234,0.0486896,0.0615634,0.0654913,0.0551096,0.0502283,0.0596814
0.029,0.0403058,0.0382971,0.0368817,0.048735,0.137799,0.0572708,0.0817648,0.0553671,0.0641306,0.0516043,0.0526569,0.0771274,0.0676276,0.0328317,0.0508386,0.0651746
0.03,0.0308453,0.045011,0.0536664,0.0240158,0.152753,0.080159,0.042092,0.0489584,0.0607736,0.0522147,0.0508258,0.0752963,0.0499274,0.0447336,0.0493127,0.0636487
0.031,0.04763,0.0459265,0.0570233,0.0484299,0.158551,0.052388,0.0353781,0.0584189,0.0571115,0.068389,0.0605914,0.0588168,0.0563361,0.0633493,0.0651819,0.0511365
0.032,0.0744855,0.0352454,0.0432904,0.0484299,0.160993,0.0719192,0.0619284,0.0523154,0.058027,0.0693045,0.063338,0.0691928,0.0456549,0.0636545,0.0230676,0.0462537
0.033,0.0549542,0.0578284,0.0561078,0.0453781,0.155805,0.045369,0.0512473,0.0752036,0.0326975,0.0488577,0.0547931,0.0429477,0.0468756,0.0438181,0.0447351,0.0593762
0.034,0.0586163,0.0559973,0.0423749,0.0575851,0.172284,0.0600174,0.0616232,0.0556723,0.0256784,0.0537405,0.0612018,0.0463046,0.0554205,0.0679269,0.0541956,0.0380139
