Time,RTibialisAnterior,RSoleus,LGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,LVastusLateralis,LGluteusMaximus,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,RGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris
0.041,0.0552594,-0.0444055,0.0646527,0.0511765,0.0523502,0.0102737,0.0512473,0.0605551,0.0424631,0.0613699,0.0825641,0.0466098,0.0490118,0.0374094,0.0468713,0.0413709
0.042,0.04763,-0.0233484,0.0472577,0.0600265,0.0492984,0.0105789,0.0405661,0.0593344,0.051008,0.0583182,0.0593707,0.0389804,0.0270392,0.0413766,0.0587732,0.0129895
0.043,0.0384747,-0.0193811,0.0545819,0.0603317,0.03465,0.0398758,0.00608124,0.0605551,0.0763376,0.0577078,0.0538776,0.0289096,0.044129,0.0456491,0.0432092,0.0413709
0.044,0.0570905,0.0221228,0.0472577,0.0563644,0.0319034,0.0816849,0.0460593,0.0538412,0.0397165,0.0674734,0.0703571,0.052103,0.0444342,0.0371042,0.0541956,0.0187878
0.045,0.0448834,0.0517249,0.0551923,0.0603317,0.0599796,0.153401,0.0481955,0.0532309,0.0204904,0.0552664,0.0740192,0.0542392,0.0377203,0.02978,0.0404626,0.0157361
0.046,0.0464093,0.0828528,0.0503094,0.0450729,0.0389224,0.178426,0.0546042,0.0489584,0.0217111,0.068389,0.0605914,0.0536288,0.0523688,0.0450388,0.0517542,0.0309949
0.047,0.0534283,0.0929236,0.0536664,0.05728,0.0392276,0.141499,0.0350729,0.0504843,0.0140817,0.0622855,0.0621173,0.06431,0.031922,0.0676218,0.0441248,0.0297742
0.048,0.0537335,0.106962,0.0518353,0.0581955,0.0438052,0.0703934,0.0311057,0.0532309,0.0192697,0.0436697,0.0645587,0.0594272,0.0221564,0.0157419,0.0181848,0.0230603
0.049,0.0430524,0.150297,0.0579388,0.0963425,0.0514346,0.0237015,0.0298849,0.0489584,0.038801,0.0546561,0.0584552,0.0432529,0.0307013,0.0432077,0.0377161,0.0441174
0.05,0.0464093,0.118253,0.0405438,0.0496506,0.074628,0.00508575,0.0323264,0.0513998,0.0507028,0.052825,0.0550983,0.036539,0.0532843,0.0508371,0.0303918,0.0636487
0.051,0.0503766,0.121,0.0558026,0.0536179,0.03465,0.00996857,0.0131003,0.0507895,0.078779,0.050994,0.0560138,0.0319614,0.0484015,0.0673166,0.0337488,0.0612073
0.052,0.058006,0.114896,0.0576337,0.0697922,0.0517398,0.0267532,0.0314108,0.0166098,0.131574,0.0613699,0.0727985,0.0569858,0.0438239,0.0462595,0.0416833,0.0609021
0.053,0.0638043,0.0837683,0.058244,0.0456833,0.0544864,0.0386551,0.0314108,0.0459067,0.14958,0.0668631,0.0608966,0.043558,0.0606085,0.0563303,0.0450403,0.0682263
0.054,0.068382,0.0767493,0.0542767,0.0673508,0.0419742,0.0456741,0.0137106,0.0617758,0.15782,0.0699149,0.0657794,0.0548496,0.0682379,0.0682321,0.0389368,0.0773816
0.055,0.0616681,0.0559973,0.0561078,0.0542282,0.0676089,0.0615433,0.0414816,0.0388876,0.123029,0.0677786,0.0569293,0.0588168,0.0828864,0.0483957,0.0523645,0.034657
0.056,0.0268781,0.0639319,0.0567181,0.0581955,0.0612003,0.0633743,0.0518576,0.0398032,0.0668771,0.0747977,0.0380084,0.0517978,0.0633551,0.0606027,0.0419885,0.0581555
0.057,0.0488507,0.045011,0.0262006,0.0411057,0.0471622,0.057576,0.076882,0.0541464,0.0156076,0.0696097,0.0544879,0.0579013,0.0523688,0.0587717,0.0416833,0.0453381
0.058,0.0616681,0.0437903,0.051225,0.0588058,0.052045,0.0655106,0.0442282,0.0275961,-0.011553,0.0665579,0.045943,0.0511874,0.061524,0.0166574,0.0587732,0.0880627
0.059,0.0348126,0.0395178,0.0554974,0.0578903,0.0703555,0.0829056,0.0759665,0.0196616,0.00767303,0.0833426,0.0566241,0.053934,0.044129,0.0474802,0.0383264,0.0496106
0.06,0.0244366,0.0321936,0.0295575,0.0475143,0.0496036,0.0850418,0.0604025,0.046517,0.00980926,0.0583182,0.0575397,0.0505771,0.042298,0.057551,0.0502283,0.0462537
0.061,0.0491559,0.0483679,0.0396283,0.0438522,0.046857,0.0874832,0.0512473,0.0477377,-0.0545828,0.075408,0.0523517,0.0633945,0.03711,0.0795236,0.05328,0.0578503
0.062,0.052818,0.0596594,0.0600751,0.0554489,0.0660831,0.0838211,0.0509421,0.0315634,-0.0237601,0.0601492,0.051131,0.0374545,0.0380255,0.0474802,0.0474817,0.0337415
0.063,0.0665509,0.0144934,0.0344403,0.0588058,0.0419742,0.0758865,0.0463644,0.0233237,0.0149973,0.0418387,0.0492999,0.0609531,0.0438239,0.0612131,0.0572473,0.0789075
0.064,0.0519025,0.0422644,0.0451215,0.0633835,0.0486881,0.059407,0.0707785,0.0315634,0.0400217,0.0558768,0.0523517,0.0411166,0.0364996,0.0474802,0.0441248,0.0865369
0.065,0.059837,0.0389075,0.0542767,0.0578903,0.0334293,0.0618485,0.0680319,0.0266806,0.0677927,0.063201,0.0505206,0.0557651,0.0502325,0.0548044,0.0621301,0.0517468
0.066,0.0610577,0.039823,0.0429852,0.0499557,0.0337344,0.057576,0.0515524,0.0349203,0.0946481,0.0613699,0.0550983,0.0597324,0.0310065,0.0691476,0.0398523,0.072804
0.067,0.0616681,0.0416541,0.00514343,0.0566696,0.0203067,0.0728348,0.0204245,0.0263754,0.0995309,0.0610648,0.0560138,0.0395908,0.0566412,0.0395456,0.046261,0.0779919
0.068,0.0610577,0.0379919,0.0457318,0.0438522,0.0499088,0.0737503,0.0222556,0.0379721,0.122419,0.0665579,0.0550983,0.0371494,0.0490118,0.0602975,0.0325281,0.0813489
0.069,0.0500714,0.0352454,0.053056,0.0551437,0.0358707,0.0517776,0.0134055,0.039498,0.121504,0.0833426,0.0575397,0.046915,0.0694586,0.0554147,0.0697595,0.0596814
0.07,0.0448834,0.0309729,0.0353558,0.0554489,0.0425845,0.0410965,0.0106589,0.0321738,0.0973947,0.0863943,0.056319,0.0569858,0.0496222,0.0538889,0.0624353,0.0432019
0.071,0.035423,0.055387,0.0405438,0.0615524,0.0233585,0.0356033,0.0228659,0.0352255,0.107771,0.0769339,0.0395343,0.0395908,0.044129,0.0548044,0.0392419,0.0370984
0.072,0.0427472,0.0376868,0.0683148,0.0636887,0.041669,0.0511673,0.0451437,0.0227133,0.0925119,0.0647269,0.061507,0.0514926,0.0447394,0.0511423,0.0776941,0.0471692
0.073,0.0421368,0.0495886,0.0658734,0.0505661,0.0447208,0.0499466,0.0567404,0.0382773,0.0854929,0.0638113,0.0395343,0.0426425,0.0407721,0.0532785,0.0590784,0.0581555
0.074,0.0525128,0.0587439,0.0506146,0.0588058,0.0386172,0.0410965,0.0536887,0.0315634,0.0803049,0.0729666,0.0627277,0.0432529,0.0410773,0.0551096,0.0569421,0.0563245
0.075,0.0540387,0.0547766,0.0735028,0.0585007,0.0291568,0.0426224,0.0347678,0.0376669,0.0687082,0.0644217,0.0657794,0.0670566,0.0578619,0.0660959,0.0624353,0.0477795
0.076,0.042442,0.0456213,0.086015,0.0560593,0.0663882,0.0365189,0.0365988,0.0404135,0.0598581,0.0549612,0.0593707,0.0511874,0.0346686,0.0465646,0.0401575,0.0236707
0.077,0.0583112,0.0535559,0.0472577,0.0581955,0.0444156,0.0380447,0.024697,0.0227133,0.0412424,0.0555716,0.0572345,0.0594272,0.0471808,0.0462595,0.0227625,0.0154309
0.078,0.0607526,0.0602698,0.0646527,0.062468,0.0386172,0.0362137,0.0585715,0.0489584,0.0540598,0.0570975,0.0700519,0.0536288,0.0380255,0.0618234,0.0572473,0.0380139
0.079,0.0668561,0.069425,0.0548871,0.0749802,0.0419742,0.0478104,0.0573508,0.0294272,0.0482614,0.0439749,0.0847003,0.048746,0.0310065,0.0355783,0.0465662,0.0523572
0.08,0.0577008,0.0700354,0.0545819,0.0728439,0.0331241,0.0682571,0.0423972,0.0480429,0.0470407,0.0482474,0.0605914,0.0484409,0.0297858,0.0569406,0.0450403,0.0578503
0.081,0.0439679,0.0566077,0.0521405,0.0636887,0.0407535,0.074971,0.0402609,0.0196616,0.0601633,0.0342093,0.0444171,0.0350131,0.0450446,0.0615182,0.0554163,0.0975232
0.082,0.0451886,0.0514197,0.0542767,0.0600265,0.0319034,0.0780228,0.0436179,0.0431601,0.0595529,0.0332938,0.0584552,0.041727,0.0453497,0.0438181,0.0468713,0.1433
0.083,0.00307434,0.0578284,0.0466473,0.0630783,0.0291568,0.0795486,0.0454489,0.0401083,0.0320871,0.0305472,0.0532672,0.0325717,0.0477911,0.0319162,0.0450403,0.111256
0.084,0.0259625,0.0990271,0.0558026,0.0496506,0.0422794,0.074971,0.0362936,0.0340048,0.0192697,0.0335989,0.0636432,0.0423373,0.0477911,0.0548044,0.058468,0.0908093
0.085,0.0540387,0.0682043,0.0442059,0.059111,0.064252,0.0780228,0.0274435,0.0477377,0.0464304,0.0503836,0.0560138,0.0389804,0.0419928,0.0511423,0.0496179,0.0691418
0.086,0.0839459,0.0267004,0.047868,0.0533127,0.0331241,0.0639847,0.0268332,0.0434653,0.107466,0.0430594,0.0636432,0.0490512,0.0410773,0.0526682,0.0416833,0.0615125
0.087,0.0903546,0.0343298,0.0670941,0.0560593,0.0648624,0.0291946,0.0289694,0.0513998,0.153547,0.0329886,0.0694415,0.0484409,0.0535895,0.0581613,0.0310022,0.052052
0.088,0.0735699,0.0410437,0.0457318,0.0533127,0.0502139,0.0365189,0.0378195,0.056893,0.19383,0.0448904,0.0444171,0.0444736,0.064881,0.0700632,0.048092,0.0438123
0.089,0.052818,0.0444006,0.0631268,0.0600265,0.046857,0.017598,0.0564352,0.0443808,0.228315,0.0430594,0.0520465,0.0432529,0.0505377,0.0508371,0.0545007,0.0413709
0.09,0.00795715,0.0324988,0.0594647,0.0548386,0.0410587,0.0279739,0.0393454,0.0578085,0.243879,0.0427542,0.051131,0.0475253,0.0508429,0.0508371,0.0459558,0.0255017
0.091,0.0177228,0.0422644,0.0536664,0.0636887,0.036481,0.0380447,0.0570456,0.0727621,0.198713,0.0427542,0.0630328,0.0582065,0.0621344,0.0535837,0.034054,0.0377087
0.092,0.0497662,0.0547766,0.0628217,0.0569748,0.0322086,0.0301102,0.0512473,0.0501791,0.188947,0.0375662,0.0560138,0.0557651,0.0450446,0.0496164,0.030697,0.0575452
0.093,0.0674664,0.0648474,0.0500043,0.0551437,0.0404483,0.0285843,0.0469748,0.0651328,0.133405,0.030242,0.0593707,0.0340976,0.0538947,0.0453439,0.0483972,0.0209241
0.094,0.0689923,0.0657629,0.0500043,0.0557541,0.0413638,0.0291946,0.0539938,0.0785605,0.085798,0.0436697,0.0645587,0.0478305,0.0496222,0.0374094,0.0508386,0.0316052
0.095,0.0699078,0.0862097,0.0365765,0.0551437,0.0377017,0.0438431,0.0582663,0.0651328,0.0149973,0.0433646,0.0608966,0.0569858,0.0633551,0.047175,0.0261194,0.0273328
0.096,0.0677716,0.0752234,0.0585492,0.0679611,0.0618106,0.0346878,0.0475851,0.0840537,-0.0262015,0.0497733,0.0694415,0.0636996,0.0590826,0.0456491,0.0502283,0.0309949
0.097,0.0787579,0.057218,0.058244,0.0996994,0.0419742,0.0383499,0.0640646,0.0703207,-0.0667899,0.0238333,0.068526,0.0624789,0.0508429,0.0511423,0.0456506,0.029469
0.098,0.0732648,0.0587439,0.0585492,0.0639938,0.0447208,0.0703934,0.0454489,0.0797812,-0.10158,0.0311575,0.0612018,0.0661411,0.0694586,0.0764719,0.0303918,0.0493054
0.099,0.0448834,0.057218,0.0457318,0.0563644,0.0550967,0.0661209,0.0607077,0.0648276,-0.106158,0.00674347,0.0636432,0.0536288,0.0593878,0.0425973,0.0523645,0.0490002
0.1,0.037254,0.0749182,0.047868,0.0585007,0.0419742,0.0542191,0.0738303,0.0919882,-0.115618,0.0326834,0.0660846,0.069498,0.0581671,0.0447336,0.0493127,0.0456433
0.101,0.0332867,0.0544714,0.0411542,0.0551437,0.0517398,0.0652054,0.0854269,0.089852,-0.0741141,0.0375662,0.0508258,0.046915,0.0480963,0.0483957,0.0548059,0.0428967
0.102,0.0430524,0.0422644,0.053056,0.0478195,0.0489932,0.052388,0.0729147,0.0910727,-0.0667899,0.0482474,0.0557086,0.0386752,0.0419928,0.0450388,0.0569421,0.0374036
0.103,0.0784528,0.0392126,0.0622113,0.0713181,0.0483829,0.0581863,0.0512473,0.0919882,-0.0622122,0.0546561,0.0605914,0.0328769,0.0572516,0.0401559,0.0615198,0.039845
0.104,0.068382,0.027616,0.058244,0.0459885,0.057233,0.0487259,0.0399558,0.110909,-0.0362723,0.058013,0.0526569,0.0325717,0.0575568,0.0538889,0.0493127,0.0587659
0.105,0.0638043,0.0315833,0.0332196,0.0331711,0.0587589,0.0514725,0.0536887,0.0849692,-0.0408499,0.042449,0.0520465,0.0331821,0.0325323,0.0483957,0.0599939,0.05724
0.106,0.0647198,0.0556921,0.0335248,0.048735,0.0431949,0.0505569,0.0527731,0.0785605,-0.0176566,0.052825,0.0599811,0.0206699,0.0404669,0.0398508,0.0291711,0.0792126
0.107,0.0497662,0.0230383,0.0551923,0.0511765,0.03465,0.0423172,0.0375143,0.0703207,0.00279022,0.0418387,0.0474689,0.0179233,0.0471808,0.0648752,0.0392419,0.0682263
0.108,0.0418317,0.0334143,0.0387128,0.0496506,0.0383121,0.0551346,0.0570456,0.079476,0.0299509,0.042449,0.0520465,0.0249423,0.0383307,0.0474802,0.0505334,0.0612073
0.109,0.070213,0.0508093,0.0417645,0.0527023,0.0425845,0.0136307,0.04728,0.0764243,0.0381906,0.030242,0.0435016,0.041727,0.061524,0.0572458,0.0392419,0.0697522
0.11,0.0680768,0.0642371,0.0362714,0.059111,0.0465518,0.0365189,0.0680319,0.0831381,0.058027,0.0369559,0.0465533,0.0411166,0.0429083,0.0551096,0.0413782,0.0807385
0.111,0.0543439,0.0511145,0.0274213,0.0551437,0.0502139,0.0618485,0.0494162,0.0694052,0.0949533,0.0439749,0.0389239,0.026163,0.0450446,0.0679269,0.0465662,0.0691418
0.112,0.0543439,0.0511145,0.0368817,0.0670456,0.0734073,0.0380447,0.038735,0.0779501,0.109297,0.0400076,0.0282428,0.0121249,0.0587775,0.0532785,0.0346643,0.0770764
0.113,0.0873029,0.0456213,0.0371869,0.0478195,0.0856143,0.0551346,0.042092,0.0767294,0.102278,0.0494681,0.0496051,0.0203647,0.0487067,0.0392404,0.046261,0.062428
0.114,0.0387799,0.0511145,0.0493939,0.0667404,0.121625,0.0539139,0.038735,0.0510947,0.107466,0.0616751,0.0605914,0.0127353,0.0538947,0.0752512,0.0468713,0.0602917
0.115,0.0454938,0.0291418,0.0335248,0.0511765,0.161298,0.0682571,0.0347678,0.0678793,0.118147,0.0442801,0.0264117,0.0289096,0.0538947,0.0496164,0.0703699,0.0288586
0.116,0.0421368,0.0489783,0.0295575,0.0453781,0.150312,0.0533035,0.0765768,0.0681845,0.132185,0.0409232,0.0300739,0.0426425,0.0468756,0.0715891,0.0520593,0.0651746
0.117,0.0488507,0.029447,0.0295575,0.0441574,0.128644,0.0569656,0.0546042,0.0633017,0.119062,0.0387869,0.0267169,0.0823154,0.0529791,0.0590768,0.058468,0.0709729
0.118,0.0531232,0.0614905,0.0448163,0.0484299,0.0947696,0.0539139,0.0411765,0.0864951,0.106245,0.0360403,0.0206134,0.0893344,0.0285651,0.0664011,0.0575525,0.090199
0.119,0.0863873,0.0538611,0.0692303,0.0926804,0.0712711,0.0578812,0.0497214,0.0889365,0.0864084,0.0418387,0.0587604,0.113138,0.0599982,0.0612131,0.0725061,0.05724
0.12,0.0955426,0.0379919,0.0728925,0.0377487,0.00596344,0.0728348,0.0692526,0.0691,0.0751169,0.0345145,0.0325153,0.1168,0.0584723,0.0422922,0.0548059,0.05724
0.121,0.0778424,0.0505042,0.086015,0.0621628,-0.0355405,0.0529984,0.0597922,0.0758139,0.0711496,0.0653372,0.0499103,0.104593,0.0361945,0.0508371,0.0523645,0.0517468
0.122,0.0607526,0.0492834,0.0915082,0.0411057,-0.043475,0.0639847,0.0536887,0.0480429,0.0711496,0.0363455,0.0398395,0.101236,0.0691534,0.0654855,0.0545007,0.0554089
0.123,0.0384747,0.0465369,0.122026,0.0380539,-0.0550717,0.0249222,0.0485007,0.0642172,0.0494821,0.0445853,0.123152,0.136942,0.0523688,0.0462595,0.0712854,0.0337415
0.124,0.0677716,0.0550818,0.0866254,0.0218796,-0.0544614,0.0783279,0.0353781,0.0709311,0.0702341,0.0479422,0.154586,0.165934,0.0429083,0.0450388,0.0517542,0.0425916
0.125,0.0583112,0.057218,0.0735028,0.0517868,-0.0688046,0.0612381,0.0503317,0.0703207,0.0555856,0.03543,0.125594,0.0762119,0.0624396,0.0429025,0.0441248,0.029469
0.126,0.0457989,0.0715613,0.0652631,0.048735,-0.0599545,0.0740555,0.0518576,0.046517,0.0549753,0.0262747,0.0969073,0.0618686,0.0569464,0.0493112,0.0609094,0.045033
0.127,0.0506818,0.0489783,0.0442059,0.0337814,-0.0678891,0.0468948,0.0451437,0.0575034,0.0568063,0.0287161,0.0816486,0.041727,0.0575568,0.0404611,0.0673181,0.0486951
0.128,0.052818,0.0563025,0.0658734,0.0340866,-0.0297421,0.0511673,0.0384299,0.074288,0.0485666,0.0384817,0.0880572,0.000528259,0.0517584,0.0459543,0.0627405,0.0514417
0.129,0.0494611,0.0584387,0.0411542,0.0371384,0.00230133,0.0502518,0.0326315,0.072457,0.0229318,0.0329886,0.0828693,-0.076376,0.0554205,0.0392404,0.0599939,0.0349622
0.13,0.0680768,0.0459265,0.0374921,0.0511765,0.00474274,0.0371292,0.014321,0.0678793,0.0442941,0.0461111,0.0847003,-0.10903,0.0581671,0.0477853,0.063656,-0.00104858
0.131,0.0622784,0.0511145,0.0506146,0.0496506,-0.0010556,0.0185135,0.0311057,0.0849692,-0.000871887,0.0326834,0.08409,-0.0946866,0.0798346,0.0453439,0.0657922,0.0218396
0.132,0.0512921,0.0477576,0.0435956,0.0450729,0.0166446,0.0121048,0.0192038,0.077645,0.00584198,0.0357352,0.0679156,-0.0629483,0.0548102,0.0499216,0.0493127,0.0117688
0.133,0.0470197,0.0511145,0.0368817,0.0279831,0.0264102,0.0240067,0.02134,0.0758139,0.00584198,0.0284109,0.0465533,-0.0342618,0.0343634,0.0551096,0.0645715,0.0209241
0.134,0.040611,0.0428748,0.0503094,0.0389694,0.0291568,0.0279739,0.0326315,0.079476,0.0360544,0.0293265,0.0279376,0.0340976,0.0261237,0.0474802,0.0734216,0.0413709
0.135,0.0503766,0.045011,0.030473,0.0444626,0.0218326,0.0539139,0.0250021,0.0712363,0.0607736,0.0473318,0.00504944,0.0777377,-0.0162958,0.0462595,0.0578577,0.029469
0.136,0.0537335,0.050199,0.0368817,0.0322556,0.0282413,0.0459793,0.0417868,0.0877158,0.0861032,0.0479422,0.00565979,0.0749912,-0.0126337,0.0648752,0.0331384,0.041676
0.137,0.0583112,0.0578284,0.00972107,0.0545334,0.0444156,0.059407,0.0399558,0.0733725,0.0720651,0.0506888,0.0496051,0.0908603,-0.028808,0.0456491,0.0422937,0.0648694
0.138,0.0769269,0.0602698,0.025285,0.0456833,0.0465518,0.0774124,0.0796286,0.0858847,0.0980051,0.00735382,0.0978229,0.103678,-0.0364374,0.0639597,0.056637,0.0651746
0.139,0.0509869,0.05203,0.0265057,0.0505661,0.0526553,0.067952,0.071694,0.09504,0.0754221,0.0421439,0.0889728,0.106729,0.0307013,0.0581613,0.0383264,0.0679211
0.14,0.0607526,0.0498938,0.0316937,0.0441574,0.0425845,0.0758865,0.0839011,0.0840537,0.0513132,0.03543,0.0767657,0.0878085,0.075257,0.0786081,0.0599939,0.0526624
0.141,0.0619733,0.057218,0.0664838,0.0496506,0.0450259,0.0642899,0.0430075,0.0983969,0.0531442,0.0314627,0.100569,0.0759067,0.0798346,0.0462595,0.0242883,0.0505261
0.142,0.0625836,0.0892615,0.0515302,0.062468,0.0465518,0.057576,0.0530783,0.0822226,0.043989,0.0320731,0.116439,0.0316562,0.0682379,0.0538889,0.0770837,0.0486951
0.143,0.0403058,0.0730872,0.0451215,0.0548386,0.0535709,0.0624588,0.0567404,0.0730673,0.0275095,0.0427542,0.0895831,0.0228061,0.0636603,0.0371042,0.0459558,0.0654797
0.144,0.0430524,0.0581335,0.0405438,0.0453781,0.0444156,0.0639847,0.0564352,0.0980917,0.028425,0.0229178,0.0630328,0.0493564,0.0624396,0.054194,0.0404626,0.0560193
0.145,0.0467145,0.05203,0.0368817,0.0548386,0.0517398,0.0566605,0.0686423,0.0944296,0.0290353,0.0397025,0.0227496,0.0780429,0.0541998,0.0548044,0.0432092,0.0517468
0.146,0.0375592,0.0343298,0.0435956,0.0566696,0.0245792,0.0685623,0.0652853,0.0666586,0.0146921,0.0360403,0.0154254,0.1168,0.0673224,0.0395456,0.0368005,0.0432019
0.147,0.0503766,0.0389075,0.0753339,0.0353073,0.0435001,0.0761917,0.0225607,0.0947348,0.0290353,0.0216971,-0.0291302,0.0444736,0.0551154,0.052363,0.0520593,0.0227551
0.148,0.058006,0.0386023,0.0558026,0.0444626,0.0731021,0.0587967,0.0494162,0.0797812,0.0262888,0.0403128,0.00413391,0.00571625,0.0499274,0.0755563,0.0343591,0.0435071
0.149,0.0653302,0.0517249,0.0673993,0.0542282,0.0532657,0.0667313,0.0399558,0.0761191,0.0363596,0.0375662,0.0367877,0.0151767,0.0563361,0.0581613,0.0551111,0.0575452
0.15,0.0457989,0.0596594,0.0368817,0.036528,0.0554019,0.0609329,0.0427023,0.0761191,0.0592477,0.0329886,0.0102374,0.0206699,0.0480963,0.0371042,0.0596887,0.0490002
0.151,0.0708234,0.0559973,0.0435956,0.0435471,0.0697452,0.0545242,0.0289694,0.0687949,0.0677927,0.0393973,-0.0392011,0.0551547,0.0477911,0.0453439,0.0548059,0.0743298
