Time,RTibialisAnterior,RSoleus,LGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,LVastusLateralis,LGluteusMaximus,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,RGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris
0.134,0.0647198,0.0740027,0.0475629,0.0728439,0.0648624,0.0468948,0.0890891,-0.0758585,-0.116534,0.065032,-0.0535443,0.048746,0.0563361,0.06457,0.0346643,0.0288586
0.135,0.0457989,0.0721716,0.0567181,0.0490402,0.076459,0.0591019,0.0860373,-0.0679239,-0.0362723,0.0781546,0.0834796,0.053934,0.0484015,0.0435129,0.0322229,0.0322156
0.136,0.0387799,0.0584387,0.0469525,0.0270676,0.0828677,0.0728348,0.0900046,-0.0651773,0.0320871,0.115081,0.100264,0.0514926,0.0670172,0.0508371,0.0316125,0.0334363
0.137,0.025047,0.0273108,0.0246747,-0.008638,0.0880557,0.0649002,0.0738303,-0.0908121,0.0330026,0.109893,-0.0413373,0.0319614,0.0447394,0.062739,0.000179443,0.0276379
0.138,0.037254,0.0288367,0.0649579,0.00723114,0.0627261,0.064595,0.0616232,-0.0987466,0.121504,0.109893,-0.144182,0.0505771,0.0520636,0.057551,0.030697,0.0401501
0.139,0.0433575,0.0376868,0.0622113,0.0444626,0.0718814,0.0691727,0.0823752,-0.0932535,0.0540598,0.128814,-0.200334,0.0408115,0.0520636,0.0755563,0.0261194,0.0282483
0.14,0.054649,0.0486731,0.0515302,0.0340866,0.0679141,0.0591019,0.0781027,-0.0963052,0.0259836,0.116302,-0.0419476,0.0337924,0.049317,0.0612131,0.0404626,0.001698
0.141,0.0467145,0.0492834,0.0631268,0.053923,0.0575381,0.0587967,0.0411765,-0.11309,0.0153024,0.137969,0.0587604,0.0609531,0.0419928,0.0438181,0.0535852,0.00810669
0.142,0.0549542,0.0614905,0.0533612,0.0545334,0.0645572,0.0740555,0.0405661,-0.081962,0.0577219,0.158111,0.146346,0.097269,0.0511481,0.0499216,0.0279504,0.0279431
0.143,0.0689923,0.0611853,0.0377972,0.0502609,0.0782901,0.0862625,0.0201193,-0.106071,0.061384,0.161468,0.194564,0.097269,0.0383307,0.054194,0.0355798,0.0490002
