Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.0,-3.20823,-9.37091,-0.445322,0.024495,-0.007455,-0.001065,-0.433045,9.70513,-1.17255,-0.0162109,0.0644861,-0.0143168,4.28822,-3.63208,8.18651,0.00964747,0.0358758,-0.00678664,-2.37984,9.46327,-1.01287,-0.0141528,0.055411,-0.00622394,8.3414,0.512359,5.00388,0.05112,0.00639,0.050055,-0.597619,-9.91761,-1.74461,-0.061926,0.0237151,0.00737701,4.38444,2.07329,8.88554,0.00687596,-0.00765485,0.00687596
0.001,-3.21062,-9.3733,-0.439336,0.0234832,-0.008946,-0.001065,-0.45329,9.71859,-1.18593,-0.016723,0.0637379,-0.0149641,4.28656,-3.63813,8.17459,0.0109672,0.036373,-0.00772372,-2.37477,9.4656,-1.02029,-0.0138414,0.059112,-0.00794369,8.33589,0.51595,5.00867,0.0510667,0.00495225,0.0491497,-0.60558,-9.93193,-1.73727,-0.0622479,0.0211683,0.0069512,4.35887,2.08475,8.8725,0.00760355,-0.00848734,0.00700624
0.002,-3.21302,-9.37569,-0.433351,0.0224715,-0.010437,-0.001065,-0.473534,9.73204,-1.19932,-0.017235,0.0629896,-0.0156115,4.28489,-3.64418,8.16266,0.0122869,0.0368702,-0.00866079,-2.36971,9.46793,-1.02771,-0.01353,0.0628129,-0.00966344,8.33039,0.519542,5.01346,0.0510135,0.0035145,0.0482445,-0.61354,-9.94626,-1.72994,-0.0625698,0.0186216,0.00652539,4.3333,2.09621,8.85947,0.00833114,-0.00931983,0.00713653
0.003,-3.21541,-9.37809,-0.427365,0.0214597,-0.011928,-0.001065,-0.493778,9.7455,-1.2127,-0.0177471,0.0622413,-0.0162589,4.28323,-3.65023,8.15074,0.0136066,0.0373673,-0.00959786,-2.36464,9.47026,-1.03513,-0.0132186,0.0665139,-0.0113832,8.32488,0.523133,5.01825,0.0509602,0.00207675,0.0473392,-0.621501,-9.96059,-1.7226,-0.0628917,0.0160749,0.00609958,4.30773,2.10767,8.84643,0.00905874,-0.0101523,0.00726681
0.004,-3.21781,-9.38048,-0.42138,0.020448,-0.013419,-0.001065,-0.514022,9.75896,-1.22609,-0.0182592,0.061493,-0.0169063,4.28157,-3.65628,8.13881,0.0149263,0.0378645,-0.0105349,-2.35958,9.4726,-1.04254,-0.0129073,0.0702148,-0.0131029,8.31937,0.526724,5.02304,0.050907,0.000639,0.046434,-0.629462,-9.97491,-1.71526,-0.0632136,0.0135281,0.00567377,4.28216,2.11913,8.83339,0.00978633,-0.0109848,0.0073971
0.005,-3.2202,-9.38288,-0.415394,0.0194362,-0.01491,-0.001065,-0.527901,9.75551,-1.23057,-0.0183608,0.0612092,-0.0174136,4.27815,-3.65127,8.14109,0.0146395,0.0378182,-0.0109129,-2.35078,9.47973,-1.06131,-0.0133069,0.0735136,-0.0133403,8.31387,0.530316,5.02782,0.0508537,-0.00079875,0.0455287,-0.61568,-9.9709,-1.72203,-0.0625743,0.0104216,0.00427935,4.27392,2.13886,8.81397,0.0102895,-0.0122976,0.00633273
0.006,-3.2226,-9.38527,-0.409409,0.0184245,-0.016401,-0.001065,-0.536687,9.73854,-1.22795,-0.0181341,0.0612969,-0.0178088,4.27331,-3.6374,8.15473,0.0130676,0.0373373,-0.0108437,-2.33898,9.49072,-1.08916,-0.0142753,0.0764906,-0.0123916,8.30836,0.533907,5.03261,0.0508005,-0.0022365,0.0446235,-0.584505,-9.95222,-1.74009,-0.061166,0.00686713,0.00211003,4.27953,2.16521,8.78944,0.010613,-0.0139948,0.00431263
0.007,-3.22499,-9.38766,-0.403423,0.0174127,-0.017892,-0.001065,-0.545473,9.72157,-1.22532,-0.0179074,0.0613847,-0.0182039,4.26848,-3.62353,8.16837,0.0114956,0.0368563,-0.0107744,-2.32718,9.5017,-1.11701,-0.0152438,0.0794676,-0.011443,8.30285,0.537498,5.0374,0.0507472,-0.00367425,0.0437182,-0.55333,-9.93354,-1.75815,-0.0597577,0.00331271,-5.93e-05,4.28515,2.19156,8.76491,0.0109366,-0.0156919,0.00229254
0.008,-3.22738,-9.39006,-0.397437,0.016401,-0.019383,-0.001065,-0.55426,9.70459,-1.22269,-0.0176807,0.0614724,-0.0185991,4.26365,-3.60967,8.18201,0.00992365,0.0363753,-0.0107052,-2.31539,9.51269,-1.14485,-0.0162122,0.0824447,-0.0104944,8.29735,0.54109,5.04219,0.050694,-0.005112,0.042813,-0.522155,-9.91485,-1.7762,-0.0583494,-0.000241717,-0.00222861,4.29076,2.21791,8.74037,0.0112602,-0.017389,0.000272445
0.009,-3.22978,-9.39245,-0.391452,0.0153892,-0.020874,-0.001065,-0.560417,9.68628,-1.21888,-0.0173402,0.0615986,-0.0189772,4.2586,-3.59562,8.19425,0.00842172,0.0358685,-0.010769,-2.30625,9.52165,-1.17005,-0.0172592,0.0854593,-0.00975216,8.29184,0.544681,5.04698,0.0506407,-0.00654975,0.0419077,-0.495537,-9.89764,-1.79281,-0.0569898,-0.00353604,-0.00415887,4.29578,2.23832,8.72109,0.0118708,-0.0188855,-0.00145115
