Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.0,-5.99987,-11.0253,-7.62314,-0.53889,-0.381802,-0.59001,0.23792,10.0289,-0.617818,0.0770181,0.0903223,-0.210557,4.3143,-1.97752,8.87649,0.180717,0.109631,-0.111514,2.40944,9.7352,-0.67943,0.324346,0.209252,-0.302063,8.22887,0.826,4.71897,0.566047,0.473925,-0.174127,9.69545,-3.15027,-1.59448,0.0204728,1.15067,-0.226479,-6.99751,10.0449,7.53916,-0.684088,1.7714,-0.242971
0.001,-6.30393,-11.0313,-7.82617,-0.530263,-0.362792,-0.587347,0.249229,10.0225,-0.6077,0.0747756,0.100305,-0.209747,4.30626,-1.98214,8.87625,0.17441,0.104512,-0.106323,2.39632,9.78552,-0.753444,0.328064,0.206979,-0.289617,8.2655,0.880348,4.74363,0.569083,0.478824,-0.184192,9.6087,-3.12622,-1.60757,0.018159,1.15092,-0.277943,-7.86342,9.30112,7.53165,-0.604587,1.77547,-0.249746
0.002,-6.608,-11.0373,-8.02919,-0.521637,-0.343782,-0.584685,0.260538,10.0161,-0.597582,0.0725331,0.110288,-0.208937,4.29822,-1.98676,8.87601,0.168102,0.099393,-0.101133,2.38319,9.83585,-0.827458,0.331783,0.204706,-0.277171,8.30213,0.934696,4.76829,0.572118,0.483723,-0.194256,9.52196,-3.10217,-1.62065,0.0158452,1.15117,-0.329407,-8.72933,8.55733,7.52414,-0.525085,1.77953,-0.256522
0.003,-6.91206,-11.0433,-8.23222,-0.513011,-0.324772,-0.582022,0.271848,10.0097,-0.587464,0.0702906,0.120271,-0.208128,4.29017,-1.99138,8.87578,0.161794,0.0942738,-0.0959426,2.37007,9.88618,-0.901472,0.335501,0.202433,-0.264725,8.33877,0.989045,4.79295,0.575153,0.488622,-0.20432,9.43522,-3.07812,-1.63373,0.0135313,1.15142,-0.380871,-9.59524,7.81355,7.51663,-0.445584,1.7836,-0.263297
0.004,-7.21612,-11.0492,-8.43525,-0.504384,-0.305761,-0.57936,0.283157,10.0034,-0.577346,0.0680481,0.130253,-0.207318,4.28213,-1.996,8.87554,0.155486,0.0891546,-0.0907523,2.35694,9.93651,-0.975486,0.33922,0.20016,-0.252279,8.3754,1.04339,4.81761,0.578188,0.493521,-0.214384,9.34848,-3.05408,-1.64681,0.0112175,1.15167,-0.432335,-10.4611,7.06977,7.50913,-0.366082,1.78766,-0.270073
0.005,-7.52019,-11.0552,-8.63828,-0.495757,-0.286751,-0.576697,0.28362,10.0159,-0.58905,0.0667906,0.140953,-0.207027,4.27401,-2.02345,8.87599,0.14962,0.0849111,-0.084892,2.38939,9.92246,-1.02273,0.341542,0.194861,-0.242695,8.41203,1.09774,4.84227,0.581224,0.49842,-0.224449,9.16374,-3.04194,-1.55305,0.0114801,1.13033,-0.481856,-11.065,6.26093,7.62436,-0.29373,1.78017,-0.25333
0.006,-7.82425,-11.0612,-8.84131,-0.487131,-0.267741,-0.574035,0.275405,10.0436,-0.618212,0.0663212,0.152227,-0.207151,4.26583,-2.06918,8.87698,0.144106,0.0813681,-0.0784959,2.45831,9.85691,-1.04857,0.342748,0.187142,-0.235401,8.44866,1.15209,4.86693,0.584259,0.503319,-0.234513,8.9006,-3.03933,-1.37382,0.0138038,1.09172,-0.529821,-11.4592,5.40006,7.83778,-0.227096,1.76344,-0.217773
0.007,-8.12831,-11.0672,-9.04434,-0.478504,-0.248731,-0.571372,0.26719,10.0712,-0.647374,0.0658517,0.163501,-0.207275,4.25766,-2.1149,8.87798,0.138593,0.0778252,-0.0720998,2.52722,9.79135,-1.07441,0.343954,0.179422,-0.228107,8.48529,1.20644,4.89159,0.587294,0.508218,-0.244577,8.63746,-3.03672,-1.19459,0.0161275,1.05311,-0.577787,-11.8534,4.53918,8.0512,-0.160462,1.74671,-0.182215
0.008,-8.43238,-11.0732,-9.24736,-0.469878,-0.22972,-0.56871,0.258975,10.0989,-0.676536,0.0653823,0.174775,-0.207399,4.24948,-2.16062,8.87898,0.133079,0.0742822,-0.0657037,2.59613,9.72579,-1.10024,0.34516,0.171702,-0.220812,8.52192,1.26079,4.91625,0.590329,0.513117,-0.254642,8.37432,-3.03411,-1.01536,0.0184512,1.01449,-0.625753,-12.2476,3.67831,8.26463,-0.0938281,1.72998,-0.146658
0.009,-8.73644,-11.0792,-9.45039,-0.461251,-0.21071,-0.566047,0.249957,10.1185,-0.709922,0.0649423,0.185879,-0.207377,4.2436,-2.2067,8.87812,0.127926,0.0707278,-0.0597354,2.66598,9.66138,-1.12819,0.346253,0.163676,-0.214025,8.55855,1.31514,4.94091,0.593365,0.518016,-0.264706,8.09956,-3.02315,-0.843551,0.0203028,0.974405,-0.673645,-12.5618,2.86889,8.47815,-0.033104,1.71568,-0.108776
