Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.01,4.61376,-4.95498,7.2706,-0.00922904,-0.00396642,-0.0020539,-1.17008,9.30479,-2.15929,-0.0706517,0.0676346,-0.061793,-1.70493,9.29343,-2.20658,-0.0615357,0.200538,-0.01557,-0.472047,-9.70668,-1.3366,0.0110813,-0.00394555,0.0382891,5.76957,3.10854,7.05066,-0.00368392,0.00829646,0.0125827,9.98882,-0.0814173,1.02403,0.192322,0.0841407,0.0996437,-1.45375,-9.82801,-1.42705,-0.00847401,0.0436502,-0.0313262
0.011,4.61214,-4.94818,7.26908,-0.00816313,-0.0033066,-0.00303523,-1.19627,9.32487,-2.14891,-0.0700187,0.0681841,-0.0617499,-1.70485,9.30621,-2.2332,-0.0603664,0.200138,-0.0144518,-0.539384,-9.7051,-1.30686,0.00928027,-0.0017676,0.0389076,5.77689,3.10273,7.06234,-0.00361614,0.0107724,0.014857,10.0311,-0.0529346,1.02436,0.18388,0.0891669,0.101905,-1.47729,-9.82126,-1.39379,-0.0104287,0.0456724,-0.0315134
0.012,4.61051,-4.94139,7.26756,-0.00709722,-0.00264677,-0.00401656,-1.22245,9.34495,-2.13853,-0.0693857,0.0687336,-0.0617068,-1.70477,9.31898,-2.25983,-0.059197,0.199739,-0.0133337,-0.60672,-9.70352,-1.27713,0.0074793,0.000410346,0.0395261,5.78421,3.09691,7.07401,-0.00354837,0.0132484,0.0171312,10.0734,-0.0244519,1.0247,0.175439,0.0941931,0.104167,-1.50083,-9.8145,-1.36052,-0.0123833,0.0476946,-0.0317005
0.013,4.60889,-4.93459,7.26604,-0.00603131,-0.00198695,-0.00499789,-1.24863,9.36503,-2.12816,-0.0687528,0.069283,-0.0616638,-1.7047,9.33175,-2.28645,-0.0580277,0.199339,-0.0122156,-0.674056,-9.70195,-1.24739,0.00567832,0.00258829,0.0401446,5.79153,3.0911,7.08569,-0.00348059,0.0157244,0.0194055,10.1156,0.00403081,1.02503,0.166997,0.0992193,0.106428,-1.52436,-9.80775,-1.32726,-0.014338,0.0497168,-0.0318876
0.014,4.60899,-4.92559,7.26795,-0.0057831,-0.00214497,-0.00559794,-1.24791,9.37647,-2.12402,-0.0692864,0.0690339,-0.061348,-1.73943,9.33409,-2.2965,-0.0599852,0.196674,-0.0110349,-0.704269,-9.71855,-1.22759,0.00373138,0.00330062,0.0400922,5.79745,3.07958,7.08523,-0.00329604,0.016841,0.0210682,10.1397,0.0176256,1.03645,0.155102,0.104046,0.107722,-1.55499,-9.80511,-1.31748,-0.0149238,0.0490422,-0.0317011
0.015,4.60997,-4.91549,7.27157,-0.00594375,-0.00271192,-0.00600735,-1.23372,9.38359,-2.12301,-0.0704034,0.0683854,-0.0608959,-1.79157,9.3312,-2.29827,-0.0635062,0.192876,-0.00982283,-0.71592,-9.74425,-1.21275,0.00171145,0.00328013,0.0397045,5.80268,3.0652,7.0787,-0.0030531,0.0172778,0.0224252,10.1546,0.0237765,1.05343,0.141481,0.108774,0.108533,-1.58917,-9.80453,-1.31944,-0.0148251,0.0470193,-0.0313278
0.016,4.61094,-4.9054,7.2752,-0.0061044,-0.00327886,-0.00641676,-1.21954,9.39071,-2.122,-0.0715204,0.0677369,-0.0604438,-1.8437,9.32832,-2.30003,-0.0670273,0.189078,-0.00861079,-0.727571,-9.76995,-1.19791,-0.000308474,0.00325965,0.0393167,5.8079,3.05082,7.07217,-0.00281016,0.0177147,0.0237822,10.1695,0.0299275,1.0704,0.12786,0.113502,0.109343,-1.62335,-9.80395,-1.3214,-0.0147265,0.0449964,-0.0309545
0.017,4.61192,-4.8953,7.27883,-0.00626505,-0.00384581,-0.00682617,-1.20536,9.39783,-2.12099,-0.0726373,0.0670884,-0.0599916,-1.89584,9.32544,-2.30179,-0.0705483,0.18528,-0.00739875,-0.739221,-9.79566,-1.18308,-0.0023284,0.00323917,0.038929,5.81313,3.03644,7.06564,-0.00256722,0.0181515,0.0251392,10.1844,0.0360784,1.08738,0.114238,0.11823,0.110154,-1.65753,-9.80337,-1.32335,-0.0146279,0.0429734,-0.0305811
0.018,4.61725,-4.88878,7.28171,-0.00625811,-0.00441077,-0.00707493,-1.19228,9.40375,-2.119,-0.0736189,0.0662313,-0.0595225,-1.93128,9.32654,-2.29742,-0.0732967,0.181411,-0.00693162,-0.747399,-9.81515,-1.16944,-0.00339897,0.00279311,0.0383468,5.82129,3.02413,7.05936,-0.00272049,0.0182279,0.0258977,10.1912,0.0402426,1.10736,0.100649,0.122004,0.110699,-1.67878,-9.80248,-1.32625,-0.014771,0.0408218,-0.0302247
0.019,4.63783,-4.89477,7.28198,-0.00566459,-0.00496878,-0.00676139,-1.18306,9.40543,-2.11355,-0.0741266,0.0646441,-0.0589937,-1.90825,9.34157,-2.2716,-0.0733413,0.177293,-0.00907168,-0.74342,-9.81293,-1.16003,-0.00114681,0.000857529,0.037084,5.83972,3.01907,7.05392,-0.00426052,0.0170422,0.0245616,10.1696,0.0374533,1.13786,0.0871696,0.122442,0.110316,-1.65481,-9.80053,-1.3324,-0.0157603,0.0382196,-0.0299274
0.02,4.6584,-4.90076,7.28226,-0.00507107,-0.0055268,-0.00644786,-1.17383,9.40712,-2.10811,-0.0746342,0.063057,-0.058465,-1.88522,9.3566,-2.24578,-0.0733859,0.173175,-0.0112117,-0.739441,-9.81071,-1.15061,0.00110536,-0.00107805,0.0358212,5.85816,3.01402,7.04849,-0.00580055,0.0158566,0.0232255,10.1479,0.0346641,1.16836,0.0736905,0.12288,0.109932,-1.63083,-9.79857,-1.33855,-0.0167497,0.0356174,-0.0296301
0.021,4.67898,-4.90676,7.28253,-0.00447755,-0.00608482,-0.00613432,-1.16461,9.4088,-2.10266,-0.0751419,0.0614698,-0.0579362,-1.86219,9.37163,-2.21995,-0.0734305,0.169057,-0.0133518,-0.735461,-9.80849,-1.14119,0.00335752,-0.00301363,0.0345584,5.87659,3.00896,7.04305,-0.00734058,0.014671,0.0218895,10.1262,0.0318748,1.19886,0.0602114,0.123318,0.109549,-1.60685,-9.79661,-1.3447,-0.017739,0.0330151,-0.0293328
0.022,4.69956,-4.91275,7.28281,-0.00388403,-0.00664283,-0.00582078,-1.15539,9.41049,-2.09721,-0.0756496,0.0598827,-0.0574074,-1.83916,9.38667,-2.19413,-0.0734751,0.164939,-0.0154919,-0.731482,-9.80627,-1.13177,0.00560968,-0.00494921,0.0332956,5.89502,3.00391,7.03762,-0.00888061,0.0134854,0.0205534,10.1045,0.0290856,1.22936,0.0467324,0.123756,0.109166,-1.58287,-9.79465,-1.35086,-0.0187283,0.0304129,-0.0290355
0.023,4.70476,-4.93315,7.27327,-0.00270452,-0.0072283,-0.00459478,-1.15408,9.40218,-2.09698,-0.0765423,0.0588379,-0.0568507,-1.84419,9.39647,-2.20235,-0.0695832,0.161018,-0.0144818,-0.73886,-9.79887,-1.13454,0.00554976,-0.00662187,0.0326206,5.90803,2.98258,7.03989,-0.00918278,0.0132516,0.0185513,10.0912,0.0456342,1.22387,0.0383623,0.121035,0.110627,-1.57747,-9.7925,-1.3541,-0.0188684,0.0283918,-0.0283219
0.024,4.70556,-4.95767,7.26093,-0.00135758,-0.00782161,-0.00310808,-1.15504,9.39102,-2.09823,-0.0775452,0.0579481,-0.056286,-1.85724,9.40479,-2.22029,-0.0645666,0.157152,-0.0125717,-0.749482,-9.78999,-1.14078,0.00482924,-0.00821941,0.0321136,5.91949,2.95661,7.04435,-0.00913128,0.0132898,0.0163589,10.0804,0.067708,1.20808,0.031452,0.117412,0.112615,-1.57738,-9.79031,-1.35652,-0.0187658,0.0265367,-0.0274894
0.025,4.70637,-4.98219,7.24859,-1.06e-05,-0.00841492,-0.00162137,-1.15599,9.37986,-2.09948,-0.078548,0.0570583,-0.0557212,-1.87029,9.41311,-2.23824,-0.05955,0.153286,-0.0106615,-0.760104,-9.78111,-1.14703,0.00410872,-0.00981695,0.0316065,5.93094,2.93063,7.04881,-0.00907978,0.0133279,0.0141665,10.0695,0.0897818,1.1923,0.0245416,0.113788,0.114603,-1.57729,-9.78811,-1.35893,-0.0186631,0.0246816,-0.0266568
0.026,4.70718,-5.00671,7.23625,0.0013363,-0.00900823,-0.000134664,-1.15694,9.3687,-2.10073,-0.0795508,0.0561684,-0.0551565,-1.88334,9.42142,-2.25619,-0.0545335,0.149421,-0.00875143,-0.770726,-9.77224,-1.15328,0.00338819,-0.0114145,0.0310994,5.9424,2.90466,7.05328,-0.00902828,0.0133661,0.0119741,10.0586,0.111856,1.17651,0.0176312,0.110164,0.116591,-1.57719,-9.78591,-1.36135,-0.0185605,0.0228266,-0.0258242
0.027,4.70798,-5.02913,7.22197,0.00229559,-0.00929458,0.000431811,-1.15076,9.36309,-2.11161,-0.0806269,0.0548956,-0.0545614,-1.89607,9.41739,-2.25757,-0.0516514,0.145932,-0.00763268,-0.77587,-9.76588,-1.15536,0.00245897,-0.0124627,0.0298166,5.94713,2.88298,7.05582,-0.00892805,0.0133107,0.0105971,10.0414,0.129182,1.16202,0.0119525,0.106572,0.118132,-1.57832,-9.78191,-1.36579,-0.01853,0.0202166,-0.024408
0.028,4.70876,-5.04736,7.2038,0.00247958,-0.00896702,-0.000842174,-1.13029,9.36858,-2.14174,-0.0818494,0.0528568,-0.0539057,-1.90815,9.38866,-2.22582,-0.0530382,0.143199,-0.00809666,-0.770057,-9.76456,-1.14913,0.00111235,-0.0124123,0.0269822,5.93842,2.8699,7.05454,-0.00873037,0.0130685,0.0108509,10.0113,0.137014,1.15011,0.00873681,0.103043,0.118777,-1.58189,-9.7743,-1.37431,-0.0186437,0.0160968,-0.0218244
0.029,4.70954,-5.0656,7.18563,0.00266357,-0.00863946,-0.00211616,-1.10982,9.37406,-2.17187,-0.0830718,0.0508179,-0.0532499,-1.92024,9.35993,-2.19408,-0.0544251,0.140465,-0.00856063,-0.764244,-9.76325,-1.14289,-0.000234273,-0.012362,0.0241477,5.92971,2.85682,7.05326,-0.00853269,0.0128263,0.0111047,9.98119,0.144847,1.1382,0.00552116,0.0995147,0.119422,-1.58545,-9.76668,-1.38283,-0.0187574,0.0119771,-0.0192408
0.03,4.71033,-5.08383,7.16746,0.00284756,-0.0083119,-0.00339014,-1.08936,9.37954,-2.20199,-0.0842943,0.0487791,-0.0525941,-1.93233,9.3312,-2.16233,-0.055812,0.137731,-0.00902461,-0.75843,-9.76194,-1.13665,-0.0015809,-0.0123116,0.0213133,5.921,2.84375,7.05198,-0.00833501,0.0125841,0.0113585,9.95109,0.152679,1.12628,0.00230551,0.095986,0.120068,-1.58902,-9.75907,-1.39134,-0.0188711,0.00785737,-0.0166572
0.031,4.71111,-5.10206,7.14929,0.00303154,-0.00798434,-0.00466413,-1.06889,9.38502,-2.23212,-0.0855168,0.0467403,-0.0519383,-1.94441,9.30247,-2.13059,-0.0571989,0.134998,-0.00948858,-0.752617,-9.76062,-1.13042,-0.00292752,-0.0122612,0.0184789,5.91228,2.83067,7.0507,-0.00813732,0.0123419,0.0116123,9.921,0.160511,1.11437,-0.00091014,0.0924574,0.120713,-1.59259,-9.75146,-1.39986,-0.0189847,0.00373764,-0.0140736
0.032,4.69634,-5.09352,7.14406,0.00340265,-0.00644147,-0.00533555,-1.08025,9.37788,-2.24644,-0.0855621,0.0457679,-0.0523781,-1.91774,9.30074,-2.13709,-0.05586,0.129388,-0.00917647,-0.737249,-9.76472,-1.11407,-0.000681422,-0.0140303,0.01902,5.901,2.84156,7.06401,-0.00797739,0.0127669,0.0121485,9.89557,0.139593,1.10263,-0.000963083,0.0899213,0.119926,-1.60562,-9.76579,-1.3981,-0.0181186,0.000614666,-0.0131895
0.033,4.67963,-5.08165,7.14045,0.00379714,-0.00474669,-0.00593164,-1.09559,9.36917,-2.25878,-0.0854602,0.0449289,-0.0529549,-1.88623,9.30237,-2.14838,-0.0541805,0.123418,-0.00876735,-0.720688,-9.7695,-1.09645,0.00201377,-0.0160269,0.0199831,5.88939,2.85544,7.07915,-0.00782217,0.0132753,0.01272,9.87072,0.115081,1.09091,-0.000620687,0.0875093,0.11896,-1.61982,-9.78288,-1.39505,-0.01713,-0.00238371,-0.012518
0.034,4.66292,-5.06977,7.13684,0.00419163,-0.00305191,-0.00652774,-1.11093,9.36045,-2.27112,-0.0853584,0.0440898,-0.0535316,-1.85471,9.30401,-2.15967,-0.0525009,0.117449,-0.00835823,-0.704125,-9.77428,-1.07883,0.00470895,-0.0180234,0.0209462,5.87779,2.86933,7.09429,-0.00766695,0.0137838,0.0132914,9.84588,0.0905695,1.0792,-0.000278292,0.0850973,0.117993,-1.63403,-9.79996,-1.392,-0.0161414,-0.00538209,-0.0118464
0.035,4.64621,-5.0579,7.13323,0.00458613,-0.00135713,-0.00712384,-1.12627,9.35174,-2.28347,-0.0852566,0.0432508,-0.0541084,-1.8232,9.30565,-2.17096,-0.0508213,0.111479,-0.0079491,-0.687563,-9.77905,-1.06122,0.00740414,-0.0200199,0.0219093,5.86618,2.88321,7.10943,-0.00751174,0.0142922,0.0138629,9.82103,0.0660578,1.06748,6.41e-05,0.0826853,0.117027,-1.64824,-9.81704,-1.38895,-0.0151528,-0.00838047,-0.0111748
0.036,4.64451,-5.05441,7.13245,0.00521836,-0.000651931,-0.0077121,-1.14619,9.34345,-2.28358,-0.0862196,0.0427452,-0.0543545,-1.82188,9.30004,-2.18696,-0.0493591,0.106617,-0.00856041,-0.667834,-9.77399,-1.06514,0.0084351,-0.0211303,0.021299,5.8512,2.89249,7.12159,-0.00699359,0.0146348,0.0140226,9.8195,0.0436576,1.05649,0.0012892,0.0813117,0.115489,-1.63531,-9.81949,-1.38104,-0.0149948,-0.0113342,-0.01088
0.037,4.66158,-5.06141,7.13522,0.00614776,-0.0011837,-0.00829058,-1.17183,9.33569,-2.26842,-0.0885137,0.0426565,-0.0541875,-1.85832,9.28539,-2.20885,-0.0481686,0.103138,-0.0104473,-0.644145,-9.75664,-1.096,0.00738577,-0.021133,0.0187218,5.83201,2.89601,7.13001,-0.00602177,0.0147701,0.0136676,9.8471,0.0238968,1.04642,0.00361767,0.0812361,0.113236,-1.58847,-9.80366,-1.36704,-0.0158751,-0.014232,-0.011056
0.038,4.67865,-5.06842,7.13799,0.00707717,-0.00171547,-0.00886906,-1.19747,9.32794,-2.25325,-0.0908079,0.0425679,-0.0540205,-1.89476,9.27073,-2.23073,-0.0469782,0.0996593,-0.0123341,-0.620456,-9.73928,-1.12685,0.00633643,-0.0211357,0.0161446,5.81281,2.89953,7.13843,-0.00504995,0.0149054,0.0133126,9.8747,0.00413596,1.03634,0.00594614,0.0811605,0.110983,-1.54163,-9.78783,-1.35304,-0.0167554,-0.0171299,-0.0112321
0.039,4.69571,-5.07542,7.14076,0.00800658,-0.00224725,-0.00944754,-1.22311,9.32018,-2.23808,-0.093102,0.0424792,-0.0538535,-1.9312,9.25607,-2.25262,-0.0457877,0.0961805,-0.014221,-0.596768,-9.72192,-1.1577,0.0052871,-0.0211383,0.0135674,5.79361,2.90305,7.14685,-0.00407814,0.0150407,0.0129576,9.90229,-0.0156249,1.02626,0.00827461,0.0810848,0.108731,-1.49479,-9.77199,-1.33904,-0.0176358,-0.0200277,-0.0114082
0.04,4.71278,-5.08242,7.14353,0.00893598,-0.00277902,-0.010026,-1.24875,9.31242,-2.22292,-0.0953962,0.0423905,-0.0536864,-1.96764,9.24142,-2.2745,-0.0445972,0.0927017,-0.0161078,-0.573079,-9.70456,-1.18855,0.00423777,-0.021141,0.0109902,5.77441,2.90656,7.15527,-0.00310632,0.015176,0.0126026,9.92989,-0.0353857,1.01619,0.0106031,0.0810092,0.106478,-1.44794,-9.75616,-1.32504,-0.0185161,-0.0229256,-0.0115842
0.041,4.70087,-5.07592,7.15403,0.0086611,-0.00186207,-0.0111833,-1.25156,9.31129,-2.2079,-0.0935738,0.0411747,-0.0516472,-1.96529,9.24184,-2.25078,-0.0438834,0.0871463,-0.0166975,-0.574718,-9.71008,-1.16029,0.00300155,-0.0219629,0.0101086,5.78331,2.90642,7.14302,-0.00381564,0.0146222,0.011098,9.93908,-0.0425616,1.01142,0.0160249,0.0818134,0.102573,-1.48551,-9.77091,-1.33865,-0.0160843,-0.0241383,-0.00924968
0.042,4.68896,-5.06942,7.16453,0.00838621,-0.000945118,-0.0123405,-1.25436,9.31015,-2.19288,-0.0917515,0.039959,-0.0496079,-1.96295,9.24226,-2.22706,-0.0431695,0.0815908,-0.0172871,-0.576356,-9.71559,-1.13202,0.00176534,-0.0227848,0.00922698,5.79221,2.90627,7.13078,-0.00452496,0.0140683,0.00959329,9.94826,-0.0497375,1.00664,0.0214467,0.0826176,0.0986678,-1.52308,-9.78565,-1.35226,-0.0136526,-0.0253511,-0.00691515
0.043,4.67705,-5.06292,7.17503,0.00811132,-2.82e-05,-0.0134977,-1.25717,9.30901,-2.17786,-0.0899292,0.0387432,-0.0475686,-1.9606,9.24268,-2.20334,-0.0424557,0.0760353,-0.0178767,-0.577995,-9.72111,-1.10375,0.00052912,-0.0236067,0.00834537,5.80111,2.90612,7.11853,-0.00523428,0.0135144,0.00808861,9.95744,-0.0569134,1.00187,0.0268685,0.0834219,0.0947628,-1.56065,-9.8004,-1.36587,-0.0112209,-0.0265638,-0.00458061
0.044,4.66513,-5.05642,7.18553,0.00783643,0.000888781,-0.0146549,-1.25997,9.30787,-2.16284,-0.0881069,0.0375275,-0.0455294,-1.95826,9.2431,-2.17962,-0.0417419,0.0704799,-0.0184664,-0.579634,-9.72662,-1.07548,-0.000707097,-0.0244286,0.00746377,5.81001,2.90597,7.10628,-0.00594359,0.0129606,0.00658393,9.96663,-0.0640894,0.997104,0.0322904,0.0842261,0.0908578,-1.59821,-9.81515,-1.37947,-0.00878914,-0.0277765,-0.00224608
0.045,4.65281,-5.04435,7.1901,0.00845923,0.00223836,-0.0151759,-1.25987,9.30722,-2.15434,-0.0863513,0.0364582,-0.0437729,-1.95583,9.25715,-2.17852,-0.0412217,0.0650768,-0.01776,-0.576134,-9.73262,-1.06821,-0.00121432,-0.024231,0.00690404,5.82188,2.90649,7.09159,-0.00654149,0.0121528,0.00515455,9.96028,-0.0644371,1.00221,0.0392658,0.0852892,0.0875092,-1.60513,-9.81349,-1.39584,-0.00827562,-0.0289805,-0.000447408
0.046,4.64014,-5.02782,7.18993,0.00980018,0.00393403,-0.0151879,-1.25744,9.30695,-2.15106,-0.084649,0.0355061,-0.0422425,-1.95333,9.2821,-2.19552,-0.0408566,0.0597956,-0.0160167,-0.568523,-9.739,-1.07772,-0.00113836,-0.0232178,0.00660181,5.83613,2.90754,7.07495,-0.00705025,0.0111418,0.00378541,9.94152,-0.0593222,1.01523,0.047484,0.0865595,0.0846056,-1.58754,-9.7987,-1.4144,-0.00929666,-0.0301774,0.00092257
0.047,4.62748,-5.01129,7.18976,0.0111411,0.00562971,-0.0152,-1.25501,9.30669,-2.14778,-0.0829468,0.0345541,-0.0407121,-1.95083,9.30706,-2.21252,-0.0404914,0.0545144,-0.0142734,-0.560912,-9.74539,-1.08724,-0.0010624,-0.0222046,0.00629958,5.85037,2.9086,7.05832,-0.00755901,0.0101308,0.00241626,9.92275,-0.0542073,1.02824,0.0557023,0.0878297,0.081702,-1.56994,-9.78392,-1.43296,-0.0103177,-0.0313744,0.00229255
0.048,4.61482,-4.99476,7.18959,0.0124821,0.00732538,-0.015212,-1.25258,9.30643,-2.1445,-0.0812445,0.033602,-0.0391818,-1.94833,9.33201,-2.22952,-0.0401263,0.0492332,-0.0125301,-0.5533,-9.75178,-1.09676,-0.000986431,-0.0211914,0.00599735,5.86462,2.90965,7.04168,-0.00806777,0.00911978,0.00104712,9.90398,-0.0490925,1.04125,0.0639206,0.0891,0.0787984,-1.55234,-9.76913,-1.45153,-0.0113387,-0.0325713,0.00366252
0.049,4.60559,-4.97827,7.18966,0.0136596,0.00860804,-0.0152317,-1.25279,9.30835,-2.14289,-0.0798965,0.0328536,-0.0378655,-1.95058,9.35155,-2.24069,-0.0399611,0.0440355,-0.0110919,-0.547427,-9.75672,-1.10559,-0.000837173,-0.020151,0.00580368,5.87504,2.91206,7.02795,-0.00859842,0.00818647,-1.99e-05,9.88569,-0.045243,1.05349,0.0719611,0.0902914,0.075828,-1.53703,-9.75335,-1.46585,-0.01216,-0.0335716,0.00481663
0.05,4.62384,-4.96206,7.1917,0.0135295,0.0065866,-0.0153129,-1.27408,9.32772,-2.15462,-0.0813827,0.0337348,-0.0382618,-1.99085,9.32777,-2.20517,-0.0413963,0.0395053,-0.0120944,-0.555456,-9.7501,-1.10901,-0.000101564,-0.0188936,0.00647853,5.85484,2.92526,7.0375,-0.00930422,0.00787466,0.00132968,9.87118,-0.0515171,1.05956,0.0785795,0.0908524,0.0723231,-1.54,-9.72963,-1.4462,-0.0113828,-0.0329987,0.00424373
0.051,4.64209,-4.94585,7.19373,0.0133993,0.00456515,-0.0153941,-1.29538,9.3471,-2.16635,-0.0828688,0.0346159,-0.0386581,-2.03112,9.30398,-2.16965,-0.0428315,0.034975,-0.0130968,-0.563486,-9.74349,-1.11243,0.000634044,-0.0176361,0.00715338,5.83465,2.93845,7.04705,-0.01001,0.00756286,0.00267931,9.85667,-0.0577911,1.06563,0.0851979,0.0914133,0.0688182,-1.54298,-9.70592,-1.42655,-0.0106056,-0.0324258,0.00367083
