Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.01,-5.05762,3.62042,7.6055,-0.0171943,-0.00399461,0.0112906,-0.6145,-9.76169,-2.1901,-0.0621292,0.0130681,-0.0167367,0.24852,-9.7775,-1.46825,-0.016536,-0.0154133,0.0259137,-0.695311,9.49959,-2.29554,0.000501729,-0.0134229,0.00497385,-5.32559,-3.37149,7.38127,-0.0276665,0.00472878,-0.000641025,9.42725,0.0656879,1.86242,-0.00878565,0.0515587,0.0227802,-2.12944,8.69749,-3.76968,0.00592826,0.00901553,-0.02195
0.011,-5.06466,3.63803,7.57971,-0.0185779,-0.0040463,0.01139,-0.604702,-9.75941,-2.1881,-0.0631657,0.0141298,-0.0147248,0.254814,-9.79197,-1.47166,-0.0174625,-0.0154448,0.0241646,-0.675588,9.46623,-2.29303,1.78e-05,-0.0112296,0.00466932,-5.34121,-3.38432,7.37631,-0.0279143,0.00426865,-0.000259447,9.43443,0.0678941,1.86321,-0.00902474,0.0519871,0.0216993,-2.13148,8.71633,-3.77738,0.00714991,0.0124561,-0.0208418
0.012,-5.07171,3.65564,7.55391,-0.0199616,-0.00409798,0.0114894,-0.594903,-9.75713,-2.18611,-0.0642023,0.0151916,-0.012713,0.261108,-9.80644,-1.47506,-0.018389,-0.0154763,0.0224156,-0.655866,9.43287,-2.29053,-0.000466115,-0.00903632,0.0043648,-5.35684,-3.39714,7.37136,-0.0281622,0.00380851,0.000122131,9.44161,0.0701003,1.86401,-0.00926383,0.0524155,0.0206184,-2.13352,8.73517,-3.78508,0.00837155,0.0158968,-0.0197336
0.013,-5.07875,3.67325,7.52812,-0.0213452,-0.00414967,0.0115888,-0.585105,-9.75485,-2.18412,-0.0652389,0.0162533,-0.0107011,0.267403,-9.82091,-1.47846,-0.0193154,-0.0155077,0.0206666,-0.636143,9.39952,-2.28802,-0.000950037,-0.00684303,0.00406027,-5.37246,-3.40997,7.3664,-0.02841,0.00334838,0.000503709,9.44879,0.0723065,1.8648,-0.00950292,0.0528439,0.0195375,-2.13556,8.75402,-3.79277,0.0095932,0.0193374,-0.0186255
0.014,-5.09368,3.66238,7.53775,-0.0224811,-0.00388542,0.0111927,-0.566473,-9.76173,-2.18662,-0.0652127,0.0172961,-0.00990808,0.270382,-9.82572,-1.48892,-0.0188268,-0.0143782,0.0195747,-0.612343,9.40934,-2.27592,-0.00141886,-0.00427188,0.00196243,-5.37251,-3.41842,7.36631,-0.0279795,0.00345459,0.000596178,9.44177,0.0698234,1.87237,-0.0101857,0.0521814,0.0175325,-2.12273,8.77372,-3.79259,0.010846,0.0209729,-0.0165423
0.015,-5.11256,3.63727,7.56509,-0.0234931,-0.00346319,0.0105489,-0.543423,-9.77318,-2.19137,-0.064655,0.0183295,-0.0097244,0.271703,-9.82569,-1.50292,-0.0176306,-0.0126681,0.0188113,-0.586506,9.44075,-2.25903,-0.00188013,-0.00151179,-0.00103207,-5.36477,-3.42468,7.36864,-0.0272098,0.00384397,0.000544093,9.42766,0.0649956,1.88333,-0.0110903,0.0509735,0.0150656,-2.10247,8.79386,-3.78846,0.0121145,0.0217059,-0.0139717
0.016,-5.13143,3.61216,7.59244,-0.0245051,-0.00304097,0.00990507,-0.520373,-9.78463,-2.19612,-0.0640974,0.019363,-0.00954072,0.273024,-9.82566,-1.51691,-0.0164345,-0.0109581,0.018048,-0.560668,9.47217,-2.24213,-0.00234141,0.0012483,-0.00402657,-5.35703,-3.43094,7.37098,-0.0264402,0.00423335,0.000492008,9.41355,0.0601678,1.89429,-0.0119949,0.0497655,0.0125987,-2.0822,8.81399,-3.78434,0.0133829,0.0224389,-0.0114011
0.017,-5.15031,3.58705,7.61979,-0.0255172,-0.00261874,0.00926126,-0.497324,-9.79608,-2.20087,-0.0635397,0.0203964,-0.00935704,0.274345,-9.82563,-1.5309,-0.0152383,-0.00924799,0.0172846,-0.53483,9.50358,-2.22523,-0.00280268,0.00400839,-0.00702107,-5.34928,-3.4372,7.37332,-0.0256705,0.00462273,0.000439923,9.39944,0.0553401,1.90525,-0.0128996,0.0485576,0.0101318,-2.06194,8.83413,-3.78021,0.0146514,0.0231719,-0.00883043
0.018,-5.16105,3.56995,7.64631,-0.026021,-0.00243199,0.00879838,-0.478586,-9.80698,-2.20613,-0.0628163,0.020968,-0.00939247,0.277753,-9.82336,-1.54398,-0.0141133,-0.00743915,0.0169491,-0.511192,9.52647,-2.2121,-0.00310987,0.00579851,-0.00898472,-5.34188,-3.44229,7.37608,-0.025008,0.00491054,9.08e-05,9.39264,0.0530094,1.91577,-0.0137076,0.0473921,0.0080154,-2.05392,8.85168,-3.77792,0.0159118,0.02378,-0.00658022
0.019,-5.14333,3.58088,7.66994,-0.0247462,-0.0030694,0.00896876,-0.47494,-9.81596,-2.21315,-0.0615128,0.0199232,-0.0101948,0.288463,-9.81323,-1.55386,-0.0132371,-0.00528455,0.018111,-0.495252,9.5195,-2.21212,-0.0028778,0.00419375,-0.00734042,-5.33566,-3.44329,7.38031,-0.0247206,0.00484285,-0.00129784,9.41138,0.0594187,1.92478,-0.0141776,0.0463752,0.00712596,-2.08874,8.86019,-3.78203,0.0171444,0.0239509,-0.00545147
0.02,-5.12561,3.59181,7.69357,-0.0234714,-0.0037068,0.00913914,-0.471293,-9.82495,-2.22018,-0.0602093,0.0188785,-0.0109971,0.299173,-9.8031,-1.56373,-0.012361,-0.00312996,0.0192728,-0.479313,9.51253,-2.21214,-0.00264572,0.002589,-0.00569613,-5.32945,-3.44429,7.38453,-0.0244333,0.00477516,-0.00268649,9.43012,0.065828,1.93378,-0.0146475,0.0453584,0.00623653,-2.12357,8.8687,-3.78614,0.018377,0.0241218,-0.00432272
0.021,-5.1079,3.60274,7.7172,-0.0221966,-0.00434421,0.00930951,-0.467647,-9.83393,-2.2272,-0.0589058,0.0178338,-0.0117994,0.309883,-9.79297,-1.57361,-0.0114848,-0.000975363,0.0204347,-0.463373,9.50555,-2.21217,-0.00241365,0.000984241,-0.00405183,-5.32323,-3.44529,7.38876,-0.0241459,0.00470746,-0.00407515,9.44886,0.0722372,1.94278,-0.0151175,0.0443416,0.00534709,-2.15839,8.8772,-3.79026,0.0196095,0.0242928,-0.00319398
0.022,-5.09018,3.61367,7.74082,-0.0209218,-0.00498161,0.00947989,-0.464001,-9.84291,-2.23423,-0.0576022,0.016789,-0.0126017,0.320593,-9.78284,-1.58348,-0.0106087,0.00117923,0.0215965,-0.447433,9.49858,-2.21219,-0.00218157,-0.000620516,-0.00240753,-5.31701,-3.44629,7.39299,-0.0238586,0.00463977,-0.00546381,9.4676,0.0786465,1.95179,-0.0155874,0.0433247,0.00445765,-2.19321,8.88571,-3.79437,0.0208421,0.0244637,-0.00206523
0.023,-5.07172,3.62077,7.72969,-0.0216291,-0.00445109,0.00899891,-0.448813,-9.84371,-2.23713,-0.0578933,0.0170621,-0.0119994,0.31648,-9.78567,-1.57036,-0.0110917,0.00188836,0.0220145,-0.458532,9.48448,-2.23143,-0.00212049,-0.000562722,-0.00178932,-5.3093,-3.43942,7.39414,-0.0237545,0.00458452,-0.00612461,9.47492,0.085239,1.94429,-0.016168,0.042774,0.00497505,-2.20798,8.86934,-3.77074,0.0194453,0.0215518,-0.00264841
0.024,-5.05304,3.62676,7.70863,-0.0229027,-0.00358687,0.00833184,-0.430328,-9.84216,-2.23885,-0.05864,0.0177118,-0.0109958,0.308133,-9.7922,-1.55067,-0.0119631,0.0021845,0.0222199,-0.477356,9.46833,-2.25617,-0.00210827,-2.99e-05,-0.00146427,-5.30116,-3.4303,7.3944,-0.0237028,0.00453282,-0.00657745,9.47896,0.0918838,1.93207,-0.01678,0.0423565,0.00589441,-2.21702,8.84586,-3.73917,0.0172973,0.0177591,-0.0037207
0.025,-5.03437,3.63276,7.68756,-0.0241763,-0.00272265,0.00766476,-0.411842,-9.84061,-2.24057,-0.0593867,0.0183614,-0.00999227,0.299785,-9.79874,-1.53098,-0.0128344,0.00248063,0.0224253,-0.49618,9.45219,-2.28091,-0.00209605,0.000502893,-0.00113923,-5.29302,-3.42118,7.39467,-0.0236511,0.00448113,-0.0070303,9.48302,0.0985286,1.91986,-0.0173921,0.041939,0.00681377,-2.22605,8.82238,-3.70761,0.0151492,0.0139664,-0.00479299
0.026,-5.01569,3.63876,7.6665,-0.02545,-0.00185844,0.00699769,-0.393357,-9.83907,-2.24229,-0.0601334,0.0190111,-0.00898868,0.291438,-9.80527,-1.51128,-0.0137057,0.00277677,0.0226306,-0.515004,9.43605,-2.30564,-0.00208383,0.0010357,-0.00081419,-5.28488,-3.41205,7.39494,-0.0235994,0.00442944,-0.00748314,9.48706,0.105173,1.90764,-0.0180042,0.0415215,0.00773313,-2.23509,8.7989,-3.67605,0.0130012,0.0101736,-0.00586529
0.027,-5.0126,3.6425,7.64515,-0.0270144,-0.000958914,0.00669429,-0.382105,-9.83188,-2.24441,-0.0605642,0.0196669,-0.00801149,0.280264,-9.81291,-1.49604,-0.0143151,0.00340173,0.0228231,-0.535348,9.42756,-2.32153,-0.00197562,0.00185057,-0.00137793,-5.28329,-3.40877,7.39317,-0.0234971,0.00469406,-0.00749695,9.48913,0.105186,1.90784,-0.0191307,0.0410273,0.00888729,-2.23381,8.78341,-3.64827,0.0115003,0.00714399,-0.00621653
0.028,-5.04066,3.64174,7.62323,-0.0291606,1.12e-05,0.00711824,-0.38532,-9.81341,-2.24734,-0.0603632,0.0203351,-0.00708707,0.263438,-9.82275,-1.4897,-0.0144004,0.00468434,0.0229895,-0.558733,9.43439,-2.31972,-0.00167543,0.00322954,-0.00371924,-5.29479,-3.41715,7.38733,-0.0232936,0.0055913,-0.00663267,9.48722,0.0919332,1.93287,-0.0212858,0.0403799,0.0105111,-2.21191,8.78392,-3.62805,0.0112934,0.0056405,-0.00512567
0.029,-5.06872,3.64098,7.60131,-0.0313067,0.000981352,0.00754219,-0.388536,-9.79494,-2.25026,-0.0601622,0.0210033,-0.00616265,0.246612,-9.8326,-1.48337,-0.0144858,0.00596696,0.023156,-0.582119,9.44122,-2.31791,-0.00137524,0.00460852,-0.00606054,-5.30629,-3.42554,7.38149,-0.02309,0.00648855,-0.00576839,9.48531,0.0786807,1.9579,-0.0234409,0.0397326,0.0121349,-2.19,8.78443,-3.60783,0.0110866,0.00413701,-0.0040348
0.03,-5.09678,3.64022,7.57939,-0.0334528,0.00195149,0.00796615,-0.391751,-9.77648,-2.25319,-0.0599612,0.0216715,-0.00523823,0.229786,-9.84245,-1.47703,-0.0145712,0.00724957,0.0233224,-0.605504,9.44805,-2.31611,-0.00107505,0.0059875,-0.00840185,-5.3178,-3.43392,7.37565,-0.0228865,0.0073858,-0.00490411,9.48339,0.0654282,1.98293,-0.025596,0.0390852,0.0137587,-2.16809,8.78494,-3.58762,0.0108798,0.00263352,-0.00294394
0.031,-5.12484,3.63946,7.55747,-0.035599,0.00292162,0.0083901,-0.394967,-9.75801,-2.25611,-0.0597601,0.0223397,-0.00431381,0.212961,-9.85229,-1.47069,-0.0146566,0.00853219,0.0234889,-0.628889,9.45488,-2.3143,-0.000774857,0.00736648,-0.0107432,-5.3293,-3.44231,7.36981,-0.022683,0.00828305,-0.00403984,9.48148,0.0521757,2.00796,-0.0277511,0.0384378,0.0153824,-2.14618,8.78546,-3.5674,0.010673,0.00113004,-0.00185307
0.032,-5.13366,3.63188,7.56641,-0.03529,0.002026,0.00700262,-0.395732,-9.76239,-2.25143,-0.0591881,0.0232321,-0.00360108,0.213528,-9.83229,-1.47658,-0.0151679,0.0100286,0.0225858,-0.630229,9.45067,-2.30303,0.000243782,0.00773478,-0.00898284,-5.33329,-3.43392,7.37746,-0.0218898,0.00896082,-0.00470264,9.47638,0.0525514,1.99476,-0.0285147,0.0368007,0.0137283,-2.16714,8.78141,-3.58419,0.0102747,-0.000144514,-0.00230039
0.033,-5.14008,3.62345,7.5792,-0.0346742,0.000897163,0.00538872,-0.396191,-9.76962,-2.24579,-0.0585698,0.0241526,-0.00291481,0.21627,-9.80856,-1.484,-0.0157324,0.0115517,0.0215491,-0.628812,9.44508,-2.29059,0.00135223,0.00797674,-0.00670982,-5.33633,-3.42344,7.3868,-0.0210229,0.00961115,-0.00555634,9.47087,0.0546305,1.97677,-0.0291043,0.03504,0.0116644,-2.19345,8.7768,-3.60561,0.00985259,-0.00139045,-0.00293999
0.034,-5.14649,3.61502,7.592,-0.0340584,-0.000231673,0.00377482,-0.39665,-9.77686,-2.24016,-0.0579514,0.0250731,-0.00222854,0.219011,-9.78483,-1.49142,-0.016297,0.0130748,0.0205123,-0.627396,9.43949,-2.27814,0.00246067,0.0082187,-0.00443679,-5.33938,-3.41296,7.39614,-0.020156,0.0102615,-0.00641003,9.46536,0.0567097,1.95878,-0.0296938,0.0332793,0.0096005,-2.21977,8.77219,-3.62703,0.00943044,-0.00263638,-0.00357958
0.035,-5.15291,3.60659,7.60479,-0.0334425,-0.00136051,0.00216091,-0.397109,-9.78409,-2.23453,-0.057333,0.0259936,-0.00154227,0.221753,-9.7611,-1.49884,-0.0168615,0.014598,0.0194756,-0.62598,9.4339,-2.26569,0.00356912,0.00846066,-0.00216377,-5.34242,-3.40249,7.40548,-0.0192892,0.0109118,-0.00726372,9.45986,0.0587888,1.94079,-0.0302834,0.0315185,0.00753661,-2.24608,8.76757,-3.64845,0.00900828,-0.00388231,-0.00421917
0.036,-5.15653,3.6051,7.61206,-0.0320424,-0.00210682,0.00208393,-0.397619,-9.789,-2.23379,-0.0570949,0.0266231,-0.000991886,0.228242,-9.74495,-1.50107,-0.0164938,0.0159425,0.0187717,-0.627524,9.4276,-2.25665,0.00412866,0.0087368,-0.00213161,-5.34702,-3.39702,7.41449,-0.0185039,0.0107461,-0.00769143,9.45828,0.0659703,1.92753,-0.0310962,0.0299676,0.00629458,-2.25985,8.77082,-3.65216,0.00810491,-0.00436952,-0.0045155
0.037,-5.15668,3.61231,7.61244,-0.0296619,-0.00237498,0.00392811,-0.398195,-9.791,-2.23918,-0.0573322,0.0268889,-0.000611351,0.239414,-9.73828,-1.49679,-0.0149606,0.0170639,0.0184839,-0.632769,9.42042,-2.25187,0.00400207,0.00905568,-0.00490054,-5.35354,-3.39781,7.4231,-0.0178206,0.00956031,-0.00758664,9.46163,0.0795298,1.92016,-0.0321879,0.028679,0.00607989,-2.25794,8.78387,-3.63372,0.00660001,-0.00390833,-0.00438274
0.038,-5.15682,3.61951,7.61281,-0.0272814,-0.00264314,0.00577228,-0.398771,-9.79301,-2.24458,-0.0575694,0.0271548,-0.000230816,0.250587,-9.73161,-1.49252,-0.0134275,0.0181853,0.0181961,-0.638014,9.41323,-2.24708,0.00387549,0.00937456,-0.00766946,-5.36007,-3.39861,7.4317,-0.0171373,0.00837452,-0.00748186,9.46497,0.0930893,1.9128,-0.0332796,0.0273903,0.00586519,-2.25604,8.79693,-3.61528,0.00509512,-0.00344713,-0.00424998
0.039,-5.15697,3.62671,7.61319,-0.0249009,-0.0029113,0.00761646,-0.399347,-9.79501,-2.24997,-0.0578066,0.0274206,0.000149719,0.26176,-9.72494,-1.48825,-0.0118943,0.0193066,0.0179082,-0.643259,9.40605,-2.2423,0.0037489,0.00969344,-0.0104384,-5.36659,-3.3994,7.44031,-0.016454,0.00718873,-0.00737707,9.46831,0.106649,1.90544,-0.0343713,0.0261017,0.0056505,-2.25413,8.80999,-3.59685,0.00359023,-0.00298593,-0.00411723
0.04,-5.15711,3.63391,7.61356,-0.0225205,-0.00317945,0.00946063,-0.399923,-9.79701,-2.25536,-0.0580438,0.0276864,0.000530254,0.272933,-9.71827,-1.48397,-0.0103612,0.020428,0.0176204,-0.648503,9.39887,-2.23751,0.00362232,0.0100123,-0.0132073,-5.37312,-3.4002,7.44892,-0.0157707,0.00600294,-0.00727229,9.47166,0.120208,1.89807,-0.0354631,0.0248131,0.0054358,-2.25222,8.82305,-3.57841,0.00208534,-0.00252473,-0.00398447
0.041,-5.16893,3.64799,7.62108,-0.0248758,-0.00270488,0.00829344,-0.423592,-9.76707,-2.26405,-0.0577894,0.0268514,5.44e-05,0.26818,-9.72136,-1.48502,-0.00876286,0.021174,0.0170387,-0.619993,9.39892,-2.22918,0.00446551,0.0110712,-0.0142877,-5.37485,-3.41457,7.43149,-0.0145592,0.00571314,-0.00630372,9.45857,0.109346,1.90114,-0.0348223,0.0248341,0.00566692,-2.2603,8.82008,-3.59933,0.00401238,-0.00346067,-0.00626934
0.042,-5.18075,3.66207,7.62861,-0.0272312,-0.00223031,0.00712624,-0.447261,-9.73713,-2.27274,-0.057535,0.0260165,-0.00042143,0.263428,-9.72445,-1.48607,-0.00716453,0.0219199,0.016457,-0.591483,9.39898,-2.22084,0.00530871,0.01213,-0.0153681,-5.37658,-3.42894,7.41406,-0.0133477,0.00542334,-0.00533515,9.44549,0.0984832,1.90421,-0.0341815,0.0248551,0.00589804,-2.26838,8.81711,-3.62025,0.00593943,-0.00439661,-0.00855422
0.043,-5.19258,3.67615,7.63613,-0.0295866,-0.00175574,0.00595905,-0.47093,-9.70719,-2.28144,-0.0572805,0.0251815,-0.000897272,0.258675,-9.72754,-1.48712,-0.0055662,0.0226659,0.0158753,-0.562973,9.39903,-2.2125,0.00615191,0.0131889,-0.0164486,-5.37832,-3.44331,7.39662,-0.0121362,0.00513354,-0.00436658,9.43241,0.0876207,1.90728,-0.0335408,0.0248761,0.00612916,-2.27645,8.81414,-3.64117,0.00786648,-0.00533255,-0.0108391
0.044,-5.2044,3.69024,7.64365,-0.031942,-0.00128116,0.00479185,-0.494599,-9.67725,-2.29013,-0.0570261,0.0243465,-0.00137311,0.253923,-9.73063,-1.48817,-0.00396787,0.0234118,0.0152935,-0.534463,9.39909,-2.20417,0.0069951,0.0142477,-0.017529,-5.38005,-3.45767,7.37919,-0.0109248,0.00484374,-0.00339801,9.41933,0.0767581,1.91035,-0.0329,0.0248971,0.00636028,-2.28453,8.81117,-3.66208,0.00979353,-0.00626849,-0.013124
0.045,-5.21371,3.68225,7.64996,-0.0320615,-0.00213587,0.0049358,-0.507335,-9.66166,-2.29104,-0.0570066,0.0243193,-0.00117099,0.256154,-9.73786,-1.49344,-0.0037297,0.0244504,0.0149283,-0.538393,9.41067,-2.20373,0.00596924,0.0146221,-0.0176357,-5.37799,-3.45428,7.37134,-0.0110066,0.00459542,-0.00286284,9.41951,0.0615206,1.90741,-0.031726,0.0245121,0.00637915,-2.28441,8.79872,-3.67655,0.0109004,-0.00572373,-0.01321
0.046,-5.22101,3.6566,7.65529,-0.0303923,-0.00405401,0.00612866,-0.511324,-9.65755,-2.28573,-0.0571752,0.0249382,-0.000426502,0.263971,-9.74839,-1.5021,-0.00457967,0.0257232,0.0147363,-0.568276,9.43147,-2.20961,0.00344813,0.0144489,-0.0169635,-5.37291,-3.43668,7.37116,-0.0121231,0.0043803,-0.00267439,9.43031,0.0427829,1.89968,-0.0301254,0.0238025,0.0062282,-2.27773,8.77868,-3.68584,0.011351,-0.00399441,-0.011537
0.047,-5.22831,3.63096,7.66063,-0.0287232,-0.00597215,0.00732152,-0.515313,-9.65343,-2.28042,-0.0573437,0.0255572,0.00031799,0.271788,-9.75892,-1.51077,-0.00542963,0.026996,0.0145442,-0.598158,9.45228,-2.2155,0.000927012,0.0142757,-0.0162914,-5.36783,-3.41907,7.37097,-0.0132396,0.00416517,-0.00248595,9.4411,0.0240453,1.89194,-0.0285249,0.0230928,0.00607726,-2.27105,8.75865,-3.69514,0.0118016,-0.00226509,-0.00986404
0.048,-5.23561,3.60531,7.66596,-0.027054,-0.00789029,0.00851438,-0.519302,-9.64932,-2.27511,-0.0575123,0.0261762,0.00106248,0.279605,-9.76945,-1.51943,-0.0062796,0.0282688,0.0143522,-0.628041,9.47308,-2.22138,-0.0015941,0.0141025,-0.0156192,-5.36274,-3.40147,7.37079,-0.0143561,0.00395004,-0.00229751,9.4519,0.00530769,1.8842,-0.0269243,0.0223831,0.00592632,-2.26437,8.73862,-3.70443,0.0122522,-0.000535772,-0.00819105
0.049,-5.23901,3.58447,7.66985,-0.0255903,-0.00961528,0.00954833,-0.520868,-9.64498,-2.2703,-0.0576954,0.0267201,0.00181616,0.286651,-9.77854,-1.52741,-0.00700984,0.0295707,0.0141997,-0.65236,9.49204,-2.22648,-0.00375088,0.0142063,-0.0145925,-5.35717,-3.3869,7.36973,-0.0152365,0.00371809,-0.00209653,9.4603,-0.0109518,1.87637,-0.025651,0.0215923,0.00540611,-2.25937,8.72105,-3.71349,0.0128225,0.00121171,-0.00666319
0.05,-5.21122,3.60209,7.66224,-0.0257701,-0.00979509,0.00931102,-0.503049,-9.63876,-2.26953,-0.0579951,0.0266632,0.00264334,0.287519,-9.77616,-1.53001,-0.00678222,0.031106,0.0143636,-0.632175,9.49622,-2.2253,-0.00299293,0.0165268,-0.0107299,-5.34769,-3.39663,7.36169,-0.0142274,0.00335161,-0.00179532,9.44957,-0.00738624,1.86789,-0.0269954,0.020152,0.00193177,-2.26789,8.72325,-3.72063,0.0143499,0.00310453,-0.00629641
