Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.011,4.54897,-5.44241,6.92978,-0.0158377,-0.00305033,0.0134011,-1.47431,9.33475,-2.56675,-0.0547423,0.0558531,-0.0454721,-1.99924,9.28874,-2.21423,-0.0473299,0.123129,-0.000769406,-0.836964,-9.71601,-1.23843,0.00053466,-0.0272029,0.00250365,5.75764,3.08659,7.04377,-0.0322411,-0.0313542,-0.0109839,9.67722,0.324465,0.594052,-0.0151779,0.0537483,5.63e-05,-1.19968,-9.7908,-1.62469,-0.0185901,0.0430983,0.0273138
0.012,4.5264,-5.44072,6.93354,-0.0149837,-0.00179837,0.0124019,-1.49986,9.355,-2.60326,-0.052554,0.0531951,-0.0410289,-1.99113,9.26692,-2.19351,-0.0459468,0.122499,-0.0015009,-0.819773,-9.7086,-1.24381,-2.19e-05,-0.0301452,0.00038381,5.74243,3.12435,7.06223,-0.033942,-0.0316096,-0.0126665,9.67523,0.334569,0.604837,-0.0117717,0.0522377,-0.00212995,-1.19444,-9.79899,-1.63636,-0.0173451,0.0380171,0.026825
0.013,4.50383,-5.43903,6.93729,-0.0141297,-0.000546406,0.0114026,-1.52541,9.37525,-2.63977,-0.0503656,0.0505371,-0.0365857,-1.98302,9.2451,-2.17279,-0.0445638,0.121868,-0.0022324,-0.802582,-9.70118,-1.24918,-0.000578524,-0.0330875,-0.00173602,5.72721,3.16212,7.08068,-0.0356429,-0.0318649,-0.014349,9.67324,0.344673,0.615621,-0.00836558,0.0507271,-0.00431619,-1.1892,-9.80718,-1.64803,-0.0161001,0.032936,0.0263363
0.014,4.51915,-5.42059,6.93445,-0.0138876,-0.000184234,0.0103889,-1.53939,9.37014,-2.63033,-0.0520873,0.0479155,-0.0348396,-1.99794,9.25043,-2.15069,-0.0437096,0.119897,-0.00380343,-0.799115,-9.68945,-1.26602,-0.000513822,-0.0353905,-0.00173261,5.73299,3.16901,7.07461,-0.0363923,-0.0313284,-0.0134652,9.66975,0.349644,0.620405,-0.00823143,0.0494985,-0.00398673,-1.18364,-9.80933,-1.64549,-0.01424,0.0303471,0.0268998
0.015,4.55341,-5.39378,6.92831,-0.0139515,-0.000266957,0.00936801,-1.5476,9.35234,-2.59793,-0.055764,0.045312,-0.0344422,-2.02437,9.26932,-2.12789,-0.0431197,0.117255,-0.00579421,-0.802509,-9.67556,-1.2886,-0.000138474,-0.0373737,-0.000667582,5.74925,3.16046,7.05627,-0.0366659,-0.030396,-0.0112982,9.66552,0.352048,0.62219,-0.00973329,0.048411,-0.00239943,-1.17793,-9.80847,-1.63583,-0.0120723,0.0290043,0.0279893
0.016,4.58768,-5.36696,6.92218,-0.0140155,-0.00034968,0.00834707,-1.5558,9.33454,-2.56553,-0.0594407,0.0427085,-0.0340447,-2.05081,9.28822,-2.10509,-0.0425299,0.114614,-0.007785,-0.805903,-9.66167,-1.31118,0.000236873,-0.0393569,0.00039745,5.76552,3.15191,7.03793,-0.0369395,-0.0294636,-0.00913111,9.66129,0.354451,0.623974,-0.0112352,0.0473234,-0.000812124,-1.17221,-9.8076,-1.62618,-0.00990464,0.0276615,0.0290789
0.017,4.62194,-5.34015,6.91604,-0.0140794,-0.000432402,0.00732613,-1.564,9.31674,-2.53313,-0.0631174,0.0401051,-0.0336472,-2.07724,9.30712,-2.08229,-0.04194,0.111972,-0.00977578,-0.809297,-9.64779,-1.33376,0.000612221,-0.0413401,0.00146248,5.78179,3.14337,7.01959,-0.0372131,-0.0285313,-0.00696405,9.65705,0.356855,0.625758,-0.012737,0.0462358,0.00077518,-1.1665,-9.80674,-1.61652,-0.00773695,0.0263188,0.0301684
0.018,4.65211,-5.3273,6.91379,-0.0141594,-0.000312155,0.00660147,-1.56593,9.30659,-2.50644,-0.0658969,0.0368152,-0.0326395,-2.09689,9.32713,-2.06549,-0.0417141,0.109585,-0.0114764,-0.805504,-9.64036,-1.35268,0.000867511,-0.0436549,0.00228469,5.79638,3.13805,7.00482,-0.0381211,-0.0283235,-0.00506789,9.6559,0.360023,0.627313,-0.0138483,0.0453577,0.00240639,-1.1589,-9.80957,-1.60985,-0.00598821,0.0252086,0.0310758
0.019,4.66795,-5.36337,6.92517,-0.0142956,0.000518487,0.00691378,-1.54589,9.32324,-2.49973,-0.0655363,0.0311226,-0.029496,-2.09275,9.35105,-2.06968,-0.0427621,0.10809,-0.0121615,-0.77656,-9.65557,-1.35879,0.000702598,-0.0471302,0.00225699,5.8051,3.14404,7.00255,-0.0412493,-0.0306518,-0.00411984,9.66556,0.365862,0.628067,-0.0135925,0.0452127,0.00419129,-1.14467,-9.82537,-1.61361,-0.00570585,0.0249127,0.0313455
0.02,4.68379,-5.39943,6.93654,-0.0144319,0.00134913,0.0072261,-1.52585,9.33988,-2.49302,-0.0651758,0.0254301,-0.0263524,-2.08862,9.37498,-2.07387,-0.0438101,0.106594,-0.0128467,-0.747615,-9.67077,-1.36489,0.000537684,-0.0506055,0.00222929,5.81382,3.15004,7.00028,-0.0443775,-0.0329801,-0.00317179,9.67522,0.371702,0.628821,-0.0133367,0.0450678,0.00597618,-1.13044,-9.84116,-1.61738,-0.00542348,0.0246167,0.0316152
0.021,4.69964,-5.43549,6.94792,-0.0145681,0.00217977,0.00753841,-1.50581,9.35653,-2.48631,-0.0648153,0.0197375,-0.0232089,-2.08448,9.3989,-2.07806,-0.044858,0.105099,-0.0135318,-0.71867,-9.68597,-1.371,0.000372771,-0.0540807,0.00220159,5.82254,3.15603,6.99801,-0.0475057,-0.0353085,-0.00222373,9.68489,0.377542,0.629575,-0.0130809,0.0449229,0.00776108,-1.11622,-9.85695,-1.62114,-0.00514112,0.0243207,0.0318849
0.022,4.71548,-5.47155,6.9593,-0.0147044,0.00301041,0.00785073,-1.48577,9.37317,-2.47959,-0.0644547,0.014045,-0.0200654,-2.08035,9.42282,-2.08225,-0.045906,0.103604,-0.0142169,-0.689725,-9.70118,-1.3771,0.000207857,-0.057556,0.0021739,5.83126,3.16203,6.99574,-0.0506339,-0.0376368,-0.00127568,9.69455,0.383382,0.630329,-0.0128251,0.0447779,0.00954597,-1.10199,-9.87275,-1.62491,-0.00485875,0.0240248,0.0321546
0.023,4.70618,-5.45467,6.97087,-0.0136077,0.00351844,0.00822143,-1.49585,9.37916,-2.45966,-0.0628963,0.0127526,-0.019563,-2.10141,9.41304,-2.08831,-0.0457212,0.100842,-0.0144087,-0.698754,-9.70229,-1.37954,0.000422952,-0.0603666,0.00173768,5.80361,3.14997,6.9905,-0.0530186,-0.0366835,-0.0010589,9.67962,0.388694,0.628258,-0.014713,0.0437593,0.00963024,-1.10432,-9.87308,-1.60261,-0.00445724,0.026742,0.032312
0.024,4.6897,-5.42267,6.98249,-0.0121588,0.0039343,0.00860882,-1.51453,9.38209,-2.43595,-0.0609957,0.0127174,-0.0198153,-2.12967,9.39363,-2.0949,-0.0451842,0.0977193,-0.0144596,-0.718632,-9.69938,-1.38092,0.00074662,-0.0629873,0.00118475,5.76557,3.13276,6.98443,-0.0551909,-0.0347926,-0.00105106,9.65766,0.393854,0.62538,-0.0172134,0.0424911,0.00922861,-1.11138,-9.86899,-1.57287,-0.00402168,0.0303202,0.0324373
0.025,4.67321,-5.39066,6.99412,-0.0107099,0.00435015,0.00899621,-1.53321,9.38503,-2.41224,-0.0590951,0.0126822,-0.0200676,-2.15793,9.37422,-2.10149,-0.0446471,0.094596,-0.0145105,-0.73851,-9.69647,-1.38231,0.00107029,-0.065608,0.00063181,5.72753,3.11555,6.97835,-0.0573633,-0.0329018,-0.00104322,9.63571,0.399014,0.622501,-0.0197139,0.0412229,0.00882698,-1.11844,-9.8649,-1.54313,-0.00358613,0.0338984,0.0325627
0.026,4.65673,-5.35865,7.00575,-0.00926104,0.00476601,0.0093836,-1.55189,9.38797,-2.38853,-0.0571945,0.012647,-0.0203199,-2.18618,9.3548,-2.10808,-0.0441101,0.0914728,-0.0145614,-0.758387,-9.69356,-1.3837,0.00139396,-0.0682287,7.89e-05,5.68949,3.09834,6.97227,-0.0595356,-0.0310109,-0.00103538,9.61376,0.404174,0.619623,-0.0222143,0.0399547,0.00842535,-1.1255,-9.86081,-1.51339,-0.00315057,0.0374765,0.032688
0.027,4.65212,-5.33168,7.01265,-0.0085093,0.0056475,0.00921108,-1.55002,9.38472,-2.37487,-0.0564115,0.0124279,-0.0187459,-2.19787,9.33782,-2.09764,-0.0440685,0.0880178,-0.0155468,-0.769567,-9.69119,-1.39376,0.00172213,-0.0706383,0.000741565,5.67361,3.09358,6.97055,-0.0616054,-0.0296237,-0.000949406,9.59801,0.407748,0.619206,-0.0245941,0.039169,0.0081049,-1.12274,-9.85568,-1.49349,-0.00324785,0.0405431,0.0329795
0.028,4.67126,-5.31477,7.0101,-0.00915187,0.00746027,0.00791871,-1.50703,9.36909,-2.3813,-0.0578635,0.0118408,-0.0135193,-2.17641,9.32569,-2.05313,-0.0450178,0.0838993,-0.0184014,-0.763351,-9.68991,-1.4212,0.00205931,-0.072626,0.00383551,5.70208,3.11372,6.97751,-0.0634701,-0.0292437,-0.000707166,9.59467,0.408153,0.623711,-0.0267327,0.0393481,0.00794682,-1.10037,-9.84847,-1.49327,-0.0044108,0.0425864,0.033603
0.029,4.6904,-5.29786,7.00756,-0.00979445,0.00927303,0.00662633,-1.46403,9.35346,-2.38774,-0.0593155,0.0112537,-0.00829283,-2.15495,9.31357,-2.00862,-0.0459671,0.0797808,-0.0212561,-0.757135,-9.68862,-1.44864,0.00239649,-0.0746137,0.00692945,5.73055,3.13385,6.98448,-0.0653348,-0.0288638,-0.000464926,9.59133,0.408557,0.628216,-0.0288713,0.0395273,0.00778873,-1.078,-9.84125,-1.49304,-0.00557375,0.0446298,0.0342266
0.03,4.70954,-5.28096,7.00501,-0.010437,0.0110858,0.00533396,-1.42104,9.33783,-2.39418,-0.0607676,0.0106666,-0.00306631,-2.13349,9.30144,-1.96411,-0.0469164,0.0756623,-0.0241107,-0.750919,-9.68734,-1.47608,0.00273367,-0.0766014,0.0100234,5.75901,3.15399,6.99144,-0.0671995,-0.0284839,-0.000222687,9.58799,0.408962,0.632721,-0.0310099,0.0397064,0.00763065,-1.05562,-9.83403,-1.49281,-0.0067367,0.0466731,0.0348502
0.031,4.72869,-5.26405,7.00246,-0.0110796,0.0128986,0.00404159,-1.37805,9.3222,-2.40061,-0.0622196,0.0100795,0.00216021,-2.11203,9.28931,-1.9196,-0.0478657,0.0715437,-0.0269653,-0.744703,-9.68605,-1.50352,0.00307086,-0.0785891,0.0131173,5.78748,3.17413,6.99841,-0.0690643,-0.028104,1.96e-05,9.58465,0.409366,0.637227,-0.0331485,0.0398856,0.00747256,-1.03325,-9.82681,-1.49259,-0.00789965,0.0487164,0.0354738
0.032,4.69612,-5.24856,6.99917,-0.00983136,0.0116036,0.00366079,-1.38915,9.30655,-2.39458,-0.0613447,0.00869181,0.0018288,-2.10712,9.29667,-1.91136,-0.0468083,0.0675545,-0.0271104,-0.741677,-9.6993,-1.46611,0.0018988,-0.0790932,0.0131523,5.79664,3.16184,6.99262,-0.0695914,-0.0295404,0.000285028,9.58401,0.398043,0.635993,-0.0339807,0.0377975,0.00813869,-1.03176,-9.80249,-1.48544,-0.0102404,0.0477837,0.0339489
0.033,4.6571,-5.23325,6.99579,-0.00834678,0.00992008,0.00339392,-1.40703,9.2909,-2.387,-0.0601789,0.00720401,0.000802647,-2.10429,9.30647,-1.90766,-0.0455,0.0635815,-0.0269168,-0.739049,-9.71437,-1.42059,0.000538099,-0.0794119,0.012805,5.80338,3.14551,6.98523,-0.0699512,-0.0312038,0.000553407,9.58371,0.385253,0.634042,-0.0346496,0.0354261,0.00890785,-1.03287,-9.77602,-1.47743,-0.0127285,0.046479,0.0321554
0.034,4.61807,-5.21794,6.99241,-0.00686221,0.00823661,0.00312706,-1.4249,9.27526,-2.37941,-0.0590132,0.0057162,-0.000223504,-2.10145,9.31627,-1.90396,-0.0441917,0.0596084,-0.0267232,-0.736422,-9.72944,-1.37507,-0.000822607,-0.0797305,0.0124576,5.81012,3.12917,6.97784,-0.0703111,-0.0328673,0.000821786,9.58341,0.372463,0.63209,-0.0353185,0.0330546,0.00967701,-1.03399,-9.74956,-1.46942,-0.0152165,0.0451742,0.0303619
0.035,4.57904,-5.20262,6.98903,-0.00537763,0.00655313,0.0028602,-1.44277,9.25961,-2.37182,-0.0578474,0.0042284,-0.00124966,-2.09862,9.32607,-1.90026,-0.0428834,0.0556353,-0.0265295,-0.733794,-9.74451,-1.32955,-0.00218331,-0.0800492,0.0121103,5.81686,3.11283,6.97045,-0.070671,-0.0345307,0.00109017,9.5831,0.359673,0.630139,-0.0359874,0.0306832,0.0104462,-1.03511,-9.72309,-1.46141,-0.0177045,0.0438695,0.0285685
0.036,4.57863,-5.19717,6.98661,-0.00514188,0.00626897,0.00293186,-1.44014,9.25868,-2.36153,-0.0569113,0.00346653,-0.00160088,-2.08882,9.32895,-1.89944,-0.0413801,0.0520797,-0.0268527,-0.743567,-9.74877,-1.30466,-0.00341194,-0.0808726,0.011876,5.81743,3.0969,6.9647,-0.0719545,-0.0341598,0.00152043,9.58768,0.358789,0.623008,-0.0370421,0.0292859,0.0108685,-1.05365,-9.72566,-1.45945,-0.0186001,0.0435146,0.0275478
0.037,4.6265,-5.20405,6.9854,-0.00646717,0.00773396,0.00342666,-1.41188,9.27614,-2.34784,-0.0562622,0.00361207,-0.00110845,-2.07032,9.32318,-1.90224,-0.0396331,0.0490459,-0.0278217,-0.768839,-9.73953,-1.30554,-0.00447548,-0.0823271,0.011783,5.81026,3.08148,6.96101,-0.0743926,-0.031246,0.00215304,9.59836,0.372787,0.609403,-0.038579,0.0291063,0.0108572,-1.09398,-9.76451,-1.46506,-0.0175053,0.0443471,0.0274933
0.038,4.67436,-5.21092,6.98419,-0.00779246,0.00919894,0.00392147,-1.38362,9.2936,-2.33415,-0.0556131,0.00375762,-0.000616021,-2.05183,9.3174,-1.90504,-0.0378861,0.046012,-0.0287908,-0.794112,-9.73029,-1.30643,-0.00553902,-0.0837815,0.0116899,5.8031,3.06606,6.95732,-0.0768306,-0.0283321,0.00278565,9.60903,0.386785,0.595798,-0.0401159,0.0289268,0.0108459,-1.1343,-9.80337,-1.47068,-0.0164105,0.0451795,0.0274388
0.039,4.72222,-5.2178,6.98298,-0.00911775,0.0106639,0.00441627,-1.35536,9.31106,-2.32047,-0.0549641,0.00390316,-0.00012359,-2.03333,9.31162,-1.90784,-0.0361391,0.0429782,-0.0297599,-0.819385,-9.72104,-1.30731,-0.00660256,-0.0852359,0.0115969,5.79594,3.05064,6.95363,-0.0792687,-0.0254183,0.00341826,9.61971,0.400783,0.582193,-0.0416529,0.0287473,0.0108346,-1.17463,-9.84223,-1.47629,-0.0153157,0.0460119,0.0273843
0.04,4.77008,-5.22467,6.98176,-0.010443,0.0121289,0.00491108,-1.3271,9.32852,-2.30678,-0.054315,0.00404871,0.00036884,-2.01483,9.30585,-1.91063,-0.0343921,0.0399444,-0.0307289,-0.844657,-9.7118,-1.3082,-0.0076661,-0.0866904,0.0115039,5.78878,3.03522,6.94994,-0.0817068,-0.0225044,0.00405087,9.63038,0.414781,0.568588,-0.0431898,0.0285677,0.0108233,-1.21495,-9.88108,-1.48191,-0.0142209,0.0468443,0.0273298
0.041,4.72347,-5.24056,6.97509,-0.0101015,0.0123171,0.0051188,-1.31442,9.31077,-2.32227,-0.0543439,0.00175788,-0.000536022,-2.02223,9.31723,-1.89635,-0.0328304,0.0372807,-0.0314292,-0.850942,-9.73242,-1.30001,-0.00836505,-0.0876761,0.0107548,5.80246,3.03551,6.94228,-0.0841152,-0.0231353,0.00332415,9.6365,0.41099,0.574671,-0.0452384,0.0286137,0.00910312,-1.17054,-9.86361,-1.47988,-0.0130813,0.0470875,0.0255762
0.042,4.67687,-5.25645,6.96841,-0.00976001,0.0125053,0.00532651,-1.30174,9.29301,-2.33776,-0.0543729,-0.000532941,-0.00144088,-2.02962,9.32862,-1.88207,-0.0312686,0.034617,-0.0321294,-0.857228,-9.75303,-1.29182,-0.00906399,-0.0886619,0.0100056,5.81615,3.0358,6.93461,-0.0865237,-0.0237662,0.00259744,9.64262,0.407199,0.580755,-0.0472871,0.0286596,0.00738294,-1.12614,-9.84614,-1.47785,-0.0119417,0.0473306,0.0238226
0.043,4.63026,-5.27234,6.96173,-0.00941849,0.0126934,0.00553423,-1.28907,9.27526,-2.35325,-0.0544018,-0.00282377,-0.00234574,-2.03701,9.34,-1.86779,-0.0297069,0.0319533,-0.0328296,-0.863513,-9.77364,-1.28364,-0.00976294,-0.0896477,0.0092565,5.82983,3.03609,6.92695,-0.0889321,-0.024397,0.00187072,9.64873,0.403407,0.586838,-0.0493357,0.0287056,0.00566276,-1.08173,-9.82868,-1.47583,-0.0108021,0.0475738,0.0220691
0.044,4.58365,-5.28823,6.95505,-0.00907697,0.0128816,0.00574194,-1.27639,9.25751,-2.36874,-0.0544308,-0.00511459,-0.00325061,-2.0444,9.35139,-1.8535,-0.0281451,0.0292896,-0.0335298,-0.869798,-9.79425,-1.27545,-0.0104619,-0.0906335,0.00850736,5.84352,3.03638,6.91929,-0.0913406,-0.0250279,0.001144,9.65485,0.399616,0.592921,-0.0513843,0.0287515,0.00394257,-1.03732,-9.81121,-1.4738,-0.00966253,0.0478169,0.0203155
0.045,4.58848,-5.29695,6.95479,-0.00875386,0.0124263,0.00666513,-1.28232,9.24534,-2.37512,-0.054543,-0.00586333,-0.00218414,-2.04326,9.35579,-1.84618,-0.0276925,0.0250856,-0.0340512,-0.861975,-9.79871,-1.26869,-0.0100588,-0.0924513,0.00863706,5.84616,3.0522,6.92518,-0.0921118,-0.0264798,0.000370806,9.65647,0.397724,0.596192,-0.0534159,0.0279012,0.00404878,-1.02656,-9.80502,-1.4939,-0.00872889,0.0467661,0.0186619
0.046,4.63446,-5.29994,6.95965,-0.00844548,0.0114561,0.0081607,-1.30312,9.23764,-2.37421,-0.0547219,-0.00537841,0.000459399,-2.03529,9.35461,-1.84441,-0.0281272,0.0196495,-0.0344294,-0.842865,-9.79025,-1.26309,-0.00877397,-0.0949346,0.00946981,5.83996,3.08044,6.94191,-0.0915734,-0.0285885,-0.000439567,9.65451,0.397352,0.597213,-0.055434,0.0263339,0.00561609,-1.04271,-9.80786,-1.53171,-0.00795999,0.0446802,0.0170883
0.047,4.68044,-5.30292,6.96452,-0.00813709,0.0104859,0.00965627,-1.32393,9.22993,-2.3733,-0.0549008,-0.00489349,0.00310293,-2.02732,9.35343,-1.84265,-0.0285618,0.0142133,-0.0348076,-0.823756,-9.78178,-1.25748,-0.00748918,-0.0974179,0.0103026,5.83376,3.10868,6.95863,-0.0910349,-0.0306972,-0.00124994,9.65255,0.396979,0.598234,-0.057452,0.0247666,0.0071834,-1.05887,-9.81069,-1.56952,-0.0071911,0.0425943,0.0155148
0.048,4.72643,-5.3059,6.96939,-0.00782871,0.00951571,0.0111518,-1.34474,9.22223,-2.37239,-0.0550797,-0.00440856,0.00574647,-2.01935,9.35225,-1.84089,-0.0289965,0.00877719,-0.0351859,-0.804646,-9.77331,-1.25187,-0.0062044,-0.0999013,0.0111353,5.82756,3.13692,6.97536,-0.0904964,-0.0328059,-0.00206031,9.65059,0.396607,0.599255,-0.0594701,0.0231993,0.00875071,-1.07502,-9.81353,-1.60733,-0.00642221,0.0405083,0.0139412
0.049,4.76808,-5.30615,6.9724,-0.00764016,0.00857012,0.0121754,-1.35915,9.21745,-2.36999,-0.0552657,-0.00394672,0.00805007,-2.013,9.35281,-1.84097,-0.0295608,0.00362726,-0.0356863,-0.786301,-9.76447,-1.25142,-0.00519821,-0.102198,0.011715,5.82056,3.16215,6.99007,-0.0901504,-0.0345326,-0.00292984,9.64793,0.395661,0.60078,-0.0613505,0.0216469,0.0102201,-1.08852,-9.81586,-1.63944,-0.00560988,0.0385012,0.0127351
0.05,4.77506,-5.28459,6.96056,-0.00841027,0.00782125,0.0094224,-1.32239,9.23614,-2.35566,-0.0555078,-0.00366949,0.00763423,-2.0196,9.3673,-1.85575,-0.0311628,0.000766988,-0.0371642,-0.774074,-9.75267,-1.2922,-0.00642079,-0.103001,0.01027,5.80714,3.16333,6.98864,-0.0913451,-0.0332038,-0.00427259,9.63968,0.390125,0.606338,-0.0621302,0.0202141,0.0109066,-1.08077,-9.8141,-1.62598,-0.00445008,0.0371241,0.014469
