Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0522076,0.0440955,0.0316937,0.0926804,0.184186,0.0703934,0.0625388,0.0437704,0.04582,0.0497733,0.0941608,0.026163,0.0273444,0.0776926,0.0877649,0.0517468
0.021,0.0512921,0.0511145,0.063432,0.0804733,0.188459,0.0826004,0.0719992,0.0556723,0.0662668,0.012847,0.110335,0.0325717,0.0316168,0.0783029,0.0648767,0.0609021
0.022,0.0509869,0.050199,0.0612958,0.0588058,0.0962955,0.064595,0.0539938,0.0477377,0.0558908,-0.0133981,0.0819537,0.0194492,0.0108649,0.0746408,0.0316125,0.0288586
0.023,0.0485455,0.039823,0.0521405,0.0511765,0.0517398,0.0484207,0.054299,0.0459067,0.0427683,0.0223074,0.0630328,0.0234164,0.0242926,0.0792184,0.0163538,0.0288586
0.024,0.0543439,0.0343298,0.0451215,0.0493454,0.0221378,0.0429276,0.0448386,0.0489584,0.0503976,-0.00180145,0.0517413,0.036539,0.0236823,0.0587717,-0.00317749,0.0337415
0.025,0.0378644,0.0422644,0.0600751,0.0386642,-0.0132626,0.0606277,0.04728,0.0507895,0.0412424,-0.0320139,0.0532672,0.0432529,0.0279547,0.0517526,-0.00317749,0.036488
0.026,0.0390851,0.0550818,0.0448163,0.062468,0.0114566,0.0624588,0.0466696,0.0495688,0.0470407,-0.0332346,0.0462482,0.0414218,0.024903,0.02978,0.0163538,0.0444226
0.027,0.042442,0.0483679,0.0518353,0.0478195,0.0477725,0.0545242,0.0414816,0.0477377,0.0165231,-0.00332733,0.0480792,0.0459995,0.0279547,0.0444284,0.0282556,0.041676
0.028,0.0467145,0.0419592,0.0475629,0.0432419,0.0361758,0.0444534,0.0503317,0.0553671,0.0287302,0.0256644,0.0547931,0.0316562,0.0316168,0.0584665,0.0419885,0.0367932
0.029,0.0381696,0.0483679,0.0371869,0.0478195,0.053876,0.0444534,0.0600974,0.0513998,0.04582,0.0278006,0.0483844,0.015787,0.0325323,0.0676218,0.041073,0.0389294
0.03,0.0314557,0.0456213,0.0503094,0.0408005,0.128339,0.0429276,0.0381247,0.0404135,0.0531442,0.0165091,0.0453326,0.0225009,0.0194098,0.0786081,0.0389368,0.0374036
0.031,0.0421368,0.0331091,0.053056,0.0420212,0.130475,0.0249222,0.0433127,0.0523154,0.0507028,0.0332938,0.0474689,0.0273837,0.0368048,0.0862375,0.0425989,0.0328259
0.032,0.0345074,0.0413489,0.051225,0.0484299,0.0712711,0.0237015,0.026528,0.0553671,0.0519235,0.0253592,0.047774,0.0292148,0.0337531,0.0761667,0.0282556,0.0367932
0.033,0.0534283,0.0303625,0.040849,0.0411057,0.0575381,-0.00132294,0.0262228,0.0559775,0.0470407,0.0265799,0.0410602,0.0228061,0.0169684,0.0709787,0.0276453,0.0334363
0.034,0.0595319,0.039823,0.0515302,0.0408005,0.0401431,0.00783234,0.02134,0.0526205,0.0503976,0.0235281,0.0547931,0.0185336,0.0288702,0.0844064,0.0471765,0.0474744
0.035,0.0412213,0.0361609,0.0469525,0.0310349,0.0383121,0.0179031,0.0234763,0.044686,0.0610788,0.0421439,0.0483844,0.0252475,0.0313116,0.0935617,0.0459558,0.0554089
0.036,0.0522076,0.0389075,0.0454266,0.0441574,0.0441104,0.0279739,0.0146262,0.0440756,0.0571115,0.0363455,0.0505206,0.0322665,-0.00805603,0.0917307,0.034054,0.0511365
0.037,0.0482404,0.0559973,0.0518353,0.0655197,0.0621158,0.0279739,0.0304953,0.0556723,0.0595529,0.0384817,0.0502155,0.0636996,0.00781311,0.0892892,0.0374109,0.0609021
0.038,0.0537335,0.0370764,0.047868,0.0777267,0.0663882,0.0618485,0.0494162,0.041329,0.0500925,0.0519095,0.0602863,0.0719394,0.0688483,0.0834909,0.0334436,0.0544934
0.039,0.04763,0.046842,0.0503094,0.0932907,0.0731021,0.106099,0.0842062,0.0474326,0.0482614,0.0451956,0.0547931,0.0618686,0.0737311,0.069758,0.0517542,0.0639539
0.04,0.0457989,0.0498938,0.0667889,0.0960373,0.0871402,0.154927,0.0912253,0.0425497,0.0488718,0.0485526,0.0425861,0.0646152,0.0599982,0.059382,0.0471765,0.0523572
