Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0802838,0.057218,0.0701459,0.0484299,0.0422794,0.0615433,0.0536887,-0.033439,0.0467355,0.0897513,0.0865314,0.0603427,0.047486,0.0483957,0.0560266,0.0316052
0.021,0.0503766,0.0456213,0.0689252,0.0533127,0.0422794,0.0740555,0.0549094,-0.0236734,0.0421579,0.063201,0.0688312,0.0658359,0.0532843,0.0480905,0.0444299,0.0432019
0.022,0.058006,0.0550818,0.0670941,0.0432419,0.0456363,0.0566605,0.0588766,-0.0352701,0.061384,0.0778494,0.0294635,0.0310458,0.0715948,0.0502267,0.0322229,0.039845
0.023,0.0668561,0.0651526,0.047868,0.0697922,0.0526553,0.0526932,0.0469748,-0.0544962,0.0552805,0.0635062,0.124068,-0.0101529,0.0337531,0.0560251,0.0541956,0.0660901
0.024,0.0790631,0.0608801,0.0524457,0.0557541,0.0569278,0.067952,0.0610129,-0.0349649,0.0369699,0.106841,0.121932,0.020975,0.0432135,0.0856271,0.034054,0.0593762
0.025,0.0717389,0.0642371,0.0637372,0.0426315,0.0505191,0.0572708,0.043923,-0.0422891,0.0522287,0.141631,0.135665,0.0542392,0.0551154,0.0389352,0.058468,0.0526624
0.026,0.0601422,0.0456213,0.0640424,0.0551437,0.062421,0.0713089,0.0655905,-0.0416788,0.0677927,0.116302,0.139937,0.0731601,0.0703741,0.0502267,0.0413782,0.0251965
0.027,0.0577008,0.05203,0.0573285,0.0908493,0.052045,0.0581863,0.0466696,-0.0410684,0.0424631,0.0824271,0.0712726,0.0337924,0.0490118,0.0642648,0.0673181,0.0428967
0.028,0.0705182,0.0590491,0.0811322,0.0682663,0.0615054,0.052388,0.0713889,-0.0407632,0.033613,0.0812064,0.0438068,0.053934,0.0722052,0.0395456,0.0776941,0.0349622
0.029,0.0592267,0.0514197,0.0625165,0.0646042,0.0587589,0.0713089,0.0521628,-0.02642,0.043989,0.0189505,-0.0279095,-0.00343903,-0.00378357,0.0520578,0.056637,0.0560193
0.03,0.0491559,0.0584387,0.0548871,0.0801682,0.0450259,0.0563553,0.0497214,-0.0123819,0.0714548,-0.0573434,-0.00319031,0.0496616,0.0191046,0.0737253,0.0493127,0.0685315
0.031,0.068382,0.0535559,0.0689252,0.0722336,0.0566226,0.0490311,0.0567404,-0.0569376,0.0912912,-0.0616159,0.0847003,0.0475253,0.000183716,0.0621286,0.0599939,0.0612073
0.032,0.0750958,0.0544714,0.0588544,0.0447678,0.0566226,0.064595,0.0600974,-0.0285562,0.0949533,0.0122366,0.121016,0.0551547,0.0288702,0.0709787,0.0364954,0.0496106
0.033,0.0543439,0.0563025,0.0579388,0.0536179,0.0575381,0.0533035,0.0463644,-0.014213,0.0919015,0.0744925,0.0572345,0.0463046,0.121339,0.0606027,0.0627405,0.0425916
0.034,0.0723492,0.0285315,0.035661,0.0166916,0.0700504,0.0609329,0.0536887,-0.0474771,0.0760324,0.120574,0.0392291,0.0423373,0.0865485,0.0596872,0.0590784,0.0602917
0.035,0.0308453,0.01724,0.0341351,0.0267624,0.0578433,0.0514725,0.0460593,0.00623383,0.0555856,0.110503,0.0389239,0.0331821,0.0938727,0.0612131,0.0767786,0.0441174
0.036,0.0482404,0.057218,0.0414594,0.0154709,0.0486881,0.0539139,0.059487,-0.0609048,0.0696237,0.102874,0.0520465,0.0533237,0.0960089,0.0532785,0.0615198,0.062428
0.037,0.0290143,0.0370764,0.0194867,0.0414108,0.0438052,0.059407,0.0604025,-0.0129922,0.0494821,0.0360403,0.0416705,0.0756015,0.0773932,0.0700632,0.0557214,0.0514417
0.038,0.0348126,0.0486731,0.0631268,0.0331711,0.0401431,0.0435379,0.038735,-0.0175699,0.0586374,0.0516043,0.0773761,0.0881137,0.0661017,0.0474802,0.0703699,0.0386243
0.039,0.04763,0.0297522,0.0643475,0.0328659,0.0502139,0.0346878,0.0362936,-0.0285562,0.0333078,0.0751028,0.0532672,0.0926913,0.0386359,0.0529733,0.075863,0.0630383
0.04,0.0418317,0.0273108,0.0490887,0.0322556,0.0508243,0.0551346,0.0512473,0.00196136,0.0598581,0.0311575,0.0383136,0.0905551,0.0307013,0.0795236,0.0624353,0.0639539
