Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.01,4.66814,-4.82977,7.28816,-0.0192478,0.00414714,0.0189876,-0.978419,9.40171,-2.32821,-0.0527245,0.0461312,-0.0171138,-1.69065,9.39134,-1.79608,0.000367403,-0.0331193,0.0258553,-0.702865,-9.71799,-1.32026,0.0107115,0.0545269,0.0170151,5.74898,3.03688,7.097,-0.0252534,0.0183544,-0.0038102,9.68827,-0.0700571,1.00533,-0.0904104,0.0168821,-0.00428512,-1.60732,-9.80008,-1.30375,0.0322545,0.193468,0.00243773
0.011,4.65614,-4.82404,7.27856,-0.0180977,0.00294202,0.0192301,-0.967709,9.38361,-2.31719,-0.0531708,0.0481744,-0.0180605,-1.72151,9.37525,-1.79441,0.000364721,-0.0321295,0.026121,-0.722587,-9.71784,-1.31286,0.00938915,0.0551369,0.0187495,5.76099,3.05358,7.09753,-0.0267859,0.0175621,-0.00385548,9.71155,-0.083297,1.00513,-0.0895016,0.0175838,-0.00511331,-1.61287,-9.79697,-1.31505,0.0314027,0.194558,0.0016345
0.012,4.64415,-4.81831,7.26895,-0.0169475,0.00173689,0.0194726,-0.956998,9.36552,-2.30617,-0.0536172,0.0502177,-0.0190071,-1.75237,9.35916,-1.79273,0.000362039,-0.0311397,0.0263867,-0.742308,-9.71769,-1.30546,0.00806678,0.0557468,0.020484,5.773,3.07028,7.09806,-0.0283184,0.0167698,-0.00390077,9.73482,-0.0965369,1.00492,-0.0885928,0.0182855,-0.0059415,-1.61843,-9.79387,-1.32636,0.0305509,0.195647,0.000831263
0.013,4.63215,-4.81258,7.25935,-0.0157974,0.000531764,0.0197152,-0.946288,9.34742,-2.29515,-0.0540635,0.0522609,-0.0199537,-1.78323,9.34307,-1.79106,0.000359357,-0.0301499,0.0266524,-0.76203,-9.71753,-1.29805,0.00674442,0.0563568,0.0222185,5.78501,3.08698,7.09859,-0.029851,0.0159775,-0.00394605,9.7581,-0.109777,1.00471,-0.0876841,0.0189872,-0.00676969,-1.62398,-9.79076,-1.33766,0.0296992,0.196737,2.8e-05
0.014,4.61542,-4.82198,7.25402,-0.0163606,0.000142394,0.019191,-0.919961,9.35852,-2.30339,-0.0537275,0.0515294,-0.0204028,-1.79443,9.34834,-1.79076,-0.000938646,-0.0297262,0.0276475,-0.770589,-9.71052,-1.29469,0.00601633,0.0556098,0.0208149,5.79298,3.08301,7.10022,-0.0302027,0.0155519,-0.00451794,9.77084,-0.0985869,1.00179,-0.0874704,0.0194002,-0.00582017,-1.62306,-9.78007,-1.34214,0.0291781,0.195867,0.000741503
0.015,4.59632,-4.83894,7.25084,-0.0177805,0.000160903,0.0182835,-0.885826,9.38421,-2.32125,-0.0530002,0.0494106,-0.0206032,-1.7958,9.36428,-1.79114,-0.00288431,-0.0295855,0.0290071,-0.773566,-9.70006,-1.29335,0.00558537,0.0541845,0.0178423,5.79893,3.06871,7.1024,-0.0299641,0.0153097,-0.00535314,9.77831,-0.0751821,0.997504,-0.0876043,0.0196687,-0.00398179,-1.6189,-9.7656,-1.34321,0.0288223,0.194018,0.00221333
0.016,4.57721,-4.85591,7.24765,-0.0192004,0.000179411,0.017376,-0.85169,9.40991,-2.33912,-0.0522729,0.0472918,-0.0208037,-1.79717,9.38023,-1.79152,-0.00482997,-0.0294447,0.0303668,-0.776544,-9.68961,-1.29201,0.00515442,0.0527591,0.0148697,5.80488,3.0544,7.10457,-0.0297255,0.0150675,-0.00618833,9.78578,-0.0517774,0.99322,-0.0877382,0.0199372,-0.0021434,-1.61475,-9.75112,-1.34428,0.0284666,0.192169,0.00368516
0.017,4.55811,-4.87288,7.24446,-0.0206203,0.00019792,0.0164685,-0.817554,9.4356,-2.35699,-0.0515456,0.0451729,-0.0210041,-1.79854,9.39618,-1.79191,-0.00677564,-0.029304,0.0317264,-0.779522,-9.67916,-1.29067,0.00472346,0.0513337,0.011897,5.81083,3.0401,7.10675,-0.0294868,0.0148253,-0.00702353,9.79325,-0.0283726,0.988936,-0.087872,0.0202057,-0.000305019,-1.61059,-9.73665,-1.34536,0.0281108,0.19032,0.00515699
0.018,4.54055,-4.8846,7.2406,-0.0217948,0.000165907,0.0156135,-0.802464,9.44887,-2.37156,-0.0508479,0.0433899,-0.021019,-1.79919,9.40575,-1.78954,-0.00833916,-0.028956,0.0328452,-0.778951,-9.66894,-1.29213,0.00463425,0.0501718,0.00972396,5.81491,3.02896,7.10899,-0.0293947,0.0145688,-0.0073675,9.78895,-0.0144265,0.984988,-0.0876278,0.0205516,0.00121963,-1.60995,-9.72999,-1.34319,0.0279211,0.18848,0.00612398
0.019,4.52843,-4.87798,7.23442,-0.0221104,-4.29e-05,0.0149424,-0.854032,9.41862,-2.37459,-0.0502537,0.0427824,-0.0203849,-1.79733,9.393,-1.77753,-0.00856521,-0.0278826,0.0331207,-0.765959,-9.65951,-1.30343,0.00574114,0.0499322,0.0103493,5.81244,3.02891,7.11146,-0.0298151,0.0142625,-0.0059922,9.74342,-0.0335854,0.982214,-0.0860601,0.0211684,0.00164619,-1.6216,-9.75066,-1.32971,0.0283125,0.186672,0.005324
0.02,4.51631,-4.87136,7.22823,-0.022426,-0.000251772,0.0142713,-0.9056,9.38837,-2.37762,-0.0496595,0.0421749,-0.0197508,-1.79547,9.38025,-1.76552,-0.00879126,-0.0268091,0.0333963,-0.752968,-9.65009,-1.31473,0.00684803,0.0496926,0.0109746,5.80997,3.02886,7.11393,-0.0302355,0.0139563,-0.0046169,9.69789,-0.0527443,0.979441,-0.0844923,0.0217852,0.00207276,-1.63326,-9.77134,-1.31623,0.0287038,0.184865,0.00452401
0.021,4.50419,-4.86474,7.22204,-0.0227416,-0.000460611,0.0136002,-0.957168,9.35813,-2.38066,-0.0490653,0.0415674,-0.0191166,-1.79362,9.3675,-1.75351,-0.0090173,-0.0257357,0.0336719,-0.739976,-9.64066,-1.32603,0.00795491,0.049453,0.0115999,5.80751,3.02881,7.11639,-0.0306558,0.01365,-0.0032416,9.65236,-0.0719032,0.976668,-0.0829246,0.022402,0.00249933,-1.64491,-9.79202,-1.30274,0.0290952,0.183057,0.00372403
0.022,4.49207,-4.85812,7.21585,-0.0230572,-0.000669451,0.0129291,-1.00874,9.32788,-2.38369,-0.048471,0.0409598,-0.0184825,-1.79176,9.35475,-1.7415,-0.00924335,-0.0246623,0.0339475,-0.726985,-9.63123,-1.33733,0.0090618,0.0492134,0.0122252,5.80504,3.02875,7.11886,-0.0310762,0.0133437,-0.00186631,9.60683,-0.0910621,0.973894,-0.0813569,0.0230189,0.00292589,-1.65657,-9.8127,-1.28926,0.0294865,0.181249,0.00292405
0.023,4.50638,-4.85663,7.2226,-0.0221559,-0.000800732,0.012431,-1.02149,9.32986,-2.38295,-0.0495336,0.0418685,-0.0190081,-1.7973,9.3556,-1.74957,-0.00791057,-0.0228235,0.0324896,-0.731291,-9.6385,-1.32878,0.0098783,0.0493543,0.0139463,5.80149,3.01248,7.12288,-0.0313062,0.0131581,-0.00139123,9.60974,-0.0827194,0.97362,-0.0811289,0.0224854,0.00526067,-1.66875,-9.80599,-1.2993,0.0292797,0.180697,0.00348074
0.024,4.52825,-4.85661,7.23305,-0.0209068,-0.000909855,0.0119823,-1.02316,9.34106,-2.38113,-0.0510695,0.0432103,-0.019865,-1.80497,9.36034,-1.76339,-0.00613241,-0.0207661,0.0305365,-0.740539,-9.65054,-1.31455,0.0106118,0.0496039,0.0159805,5.79762,2.99158,7.12735,-0.0314818,0.0130068,-0.00117336,9.62648,-0.0665192,0.97406,-0.0812836,0.0216233,0.00814066,-1.68109,-9.79145,-1.31605,0.028902,0.180503,0.00442506
0.025,4.55011,-4.85659,7.2435,-0.0196578,-0.00101898,0.0115337,-1.02483,9.35225,-2.37932,-0.0526054,0.0445521,-0.020722,-1.81263,9.36509,-1.7772,-0.00435425,-0.0187087,0.0285834,-0.749787,-9.66257,-1.30032,0.0113454,0.0498534,0.0180146,5.79375,2.97067,7.13181,-0.0316574,0.0128556,-0.000955495,9.64322,-0.0503189,0.974501,-0.0814383,0.0207612,0.0110206,-1.69342,-9.77691,-1.33281,0.0285243,0.180309,0.00536937
0.026,4.57197,-4.85658,7.25395,-0.0184088,-0.0011281,0.011085,-1.0265,9.36344,-2.3775,-0.0541413,0.0458939,-0.0215789,-1.82029,9.36983,-1.79101,-0.00257609,-0.0166513,0.0266303,-0.759036,-9.67461,-1.28609,0.0120789,0.050103,0.0200488,5.78989,2.94977,7.13628,-0.0318329,0.0127044,-0.000737626,9.65996,-0.0341187,0.974941,-0.0815931,0.0198991,0.0139006,-1.70575,-9.76238,-1.34957,0.0281465,0.180114,0.00631368
0.027,4.58579,-4.86356,7.25968,-0.0175069,-0.00131407,0.01034,-1.03055,9.37062,-2.37247,-0.0549291,0.0466508,-0.0219708,-1.81922,9.37404,-1.79718,-0.0016378,-0.0151652,0.0252657,-0.760902,-9.68344,-1.27497,0.0124184,0.0502306,0.0214996,5.78695,2.93666,7.14138,-0.0316961,0.0128458,-0.000730781,9.66608,-0.0266207,0.96078,-0.0813741,0.0195176,0.0156467,-1.718,-9.74742,-1.36339,0.0283957,0.180575,0.0069816
0.028,4.58351,-4.88456,7.25597,-0.0172991,-0.00165373,0.00900261,-1.03934,9.36977,-2.36099,-0.0542207,0.0462382,-0.0214327,-1.80067,9.37721,-1.78809,-0.00237927,-0.0148219,0.0250783,-0.748006,-9.68584,-1.27007,0.0119698,0.0501142,0.0217838,5.78586,2.93915,7.14776,-0.0309345,0.0135724,-0.00114598,9.65096,-0.0365274,0.917419,-0.0804078,0.0200974,0.0151249,-1.73009,-9.73163,-1.37132,0.0298987,0.182345,0.00709675
0.029,4.58123,-4.90556,7.25226,-0.0170913,-0.00199339,0.00766518,-1.04812,9.36892,-2.34951,-0.0535123,0.0458256,-0.0208945,-1.78213,9.38037,-1.779,-0.00312074,-0.0144785,0.0248908,-0.735109,-9.68825,-1.26516,0.0115212,0.0499977,0.022068,5.78477,2.94164,7.15414,-0.0301729,0.0142991,-0.00156119,9.63583,-0.046434,0.874057,-0.0794415,0.0206772,0.0146031,-1.74217,-9.71583,-1.37926,0.0314018,0.184116,0.0072119
0.03,4.57895,-4.92656,7.24855,-0.0168835,-0.00233305,0.00632775,-1.05691,9.36807,-2.33803,-0.052804,0.0454129,-0.0203564,-1.76358,9.38353,-1.76991,-0.00386221,-0.0141352,0.0247033,-0.722212,-9.69066,-1.26025,0.0110727,0.0498813,0.0223522,5.78369,2.94412,7.16052,-0.0294113,0.0150258,-0.00197639,9.62071,-0.0563407,0.830696,-0.0784752,0.0212569,0.0140813,-1.75425,-9.70004,-1.3872,0.0329048,0.185886,0.00732706
0.031,4.57667,-4.94756,7.24484,-0.0166757,-0.00267271,0.00499032,-1.0657,9.36722,-2.32655,-0.0520956,0.0450003,-0.0198182,-1.74504,9.3867,-1.76082,-0.00460367,-0.0137918,0.0245158,-0.709315,-9.69306,-1.25535,0.0106241,0.0497649,0.0226364,5.7826,2.94661,7.16689,-0.0286497,0.0157524,-0.00239159,9.60559,-0.0662473,0.787334,-0.0775089,0.0218367,0.0135595,-1.76634,-9.68425,-1.39513,0.0344078,0.187657,0.00744221
0.032,4.58358,-4.94817,7.26451,-0.0178349,-0.00302036,0.00595657,-1.06499,9.359,-2.32017,-0.0517017,0.0431663,-0.0209773,-1.74458,9.39355,-1.76059,-0.00389294,-0.0141049,0.024546,-0.699889,-9.70442,-1.26893,0.0110154,0.0511083,0.0207673,5.78803,2.94897,7.16476,-0.0274737,0.0159683,-0.00220607,9.63305,-0.0485977,0.807909,-0.0763156,0.023253,0.012756,-1.7441,-9.6923,-1.39555,0.0316755,0.185573,0.00665144
0.033,4.59164,-4.94623,7.2871,-0.0191649,-0.00336901,0.00721078,-1.06309,9.34986,-2.31443,-0.0513472,0.0411546,-0.0223486,-1.74639,9.40086,-1.76148,-0.00300068,-0.0144999,0.0246034,-0.690896,-9.7169,-1.28483,0.0115117,0.0526342,0.018629,5.79428,2.95132,7.16157,-0.0262459,0.0161203,-0.00194546,9.66584,-0.0275035,0.836477,-0.075094,0.0247738,0.0119174,-1.71757,-9.70334,-1.39503,0.0284138,0.183008,0.00574744
0.034,4.5997,-4.94428,7.30969,-0.020495,-0.00371766,0.008465,-1.06118,9.34071,-2.30868,-0.0509926,0.0391429,-0.0237198,-1.7482,9.40816,-1.76236,-0.00210842,-0.014895,0.0246608,-0.681903,-9.72938,-1.30073,0.012008,0.0541601,0.0164908,5.80053,2.95366,7.15838,-0.0250182,0.0162723,-0.00168486,9.69862,-0.0064094,0.865045,-0.0738724,0.0262947,0.0110787,-1.69104,-9.71438,-1.39451,0.0251521,0.180442,0.00484344
0.035,4.60776,-4.94234,7.33228,-0.0218251,-0.00406631,0.00971921,-1.05928,9.33157,-2.30294,-0.050638,0.0371313,-0.025091,-1.75,9.41547,-1.76325,-0.00121616,-0.0152901,0.0247182,-0.672911,-9.74186,-1.31662,0.0125043,0.0556859,0.0143525,5.80678,2.956,7.15519,-0.0237904,0.0164243,-0.00142425,9.7314,0.0146847,0.893613,-0.0726508,0.0278155,0.01024,-1.66451,-9.72542,-1.39399,0.0218904,0.177877,0.00393944
0.036,4.61676,-4.93353,7.3448,-0.0227933,-0.00348627,0.0107247,-1.0637,9.32905,-2.29583,-0.0508176,0.0368962,-0.0250999,-1.75535,9.42017,-1.75521,-0.00115406,-0.015157,0.024671,-0.665907,-9.74586,-1.31857,0.0127449,0.055713,0.0129495,5.80571,2.9652,7.14831,-0.0236141,0.0159043,-0.00119589,9.74833,0.0141865,0.905733,-0.0704917,0.028615,0.0100301,-1.65457,-9.74433,-1.39413,0.0209103,0.176482,0.00464341
0.037,4.62694,-4.91613,7.34472,-0.0233091,-0.00174539,0.0114193,-1.07602,9.33479,-2.287,-0.0516647,0.0388819,-0.0234056,-1.76514,9.42161,-1.736,-0.00212965,-0.0143636,0.0244932,-0.66139,-9.73926,-1.30308,0.012666,0.0538666,0.0124655,5.7955,2.98295,7.13682,-0.0247521,0.0145443,-0.00100783,9.74545,-0.0133021,0.897294,-0.0671607,0.0285128,0.0106062,-1.66536,-9.77307,-1.39511,0.0227823,0.176549,0.00735734
0.038,4.63712,-4.89873,7.34465,-0.0238249,-4.51e-06,0.012114,-1.08834,9.34053,-2.27817,-0.0525118,0.0408676,-0.0217114,-1.77492,9.42305,-1.7168,-0.00310525,-0.0135703,0.0243154,-0.656872,-9.73266,-1.28759,0.0125871,0.0520201,0.0119815,5.78529,3.0007,7.12534,-0.0258901,0.0131844,-0.000819777,9.74257,-0.0407908,0.888855,-0.0638297,0.0284106,0.0111823,-1.67616,-9.80181,-1.39608,0.0246542,0.176616,0.0100713
0.039,4.64731,-4.88133,7.34457,-0.0243408,0.00173637,0.0128086,-1.10066,9.34628,-2.26934,-0.0533589,0.0428533,-0.0200172,-1.7847,9.42449,-1.69759,-0.00408085,-0.0127769,0.0241376,-0.652355,-9.72606,-1.27209,0.0125082,0.0501737,0.0114976,5.77509,3.01846,7.11385,-0.0270281,0.0118244,-0.000631722,9.73969,-0.0682794,0.880416,-0.0604986,0.0283084,0.0117583,-1.68695,-9.83055,-1.39706,0.0265262,0.176683,0.0127852
0.04,4.65749,-4.86393,7.3445,-0.0248566,0.00347726,0.0135032,-1.11298,9.35202,-2.2605,-0.054206,0.044839,-0.018323,-1.79449,9.42593,-1.67839,-0.00505644,-0.0119836,0.0239597,-0.647837,-9.71946,-1.2566,0.0124293,0.0483273,0.0110136,5.76488,3.03621,7.10236,-0.0281661,0.0104645,-0.000443667,9.7368,-0.0957681,0.871977,-0.0571676,0.0282062,0.0123344,-1.69774,-9.8593,-1.39804,0.0283981,0.17675,0.0154991
0.041,4.65931,-4.84901,7.31725,-0.0254199,0.00356644,0.0143075,-1.12836,9.33278,-2.25413,-0.0540729,0.0449721,-0.0189991,-1.80604,9.40929,-1.6977,-0.00465941,-0.012318,0.0230073,-0.657987,-9.70875,-1.25167,0.0114559,0.0468032,0.0107734,5.75214,3.04375,7.10291,-0.0279562,0.00923108,-0.00110551,9.70375,-0.0935038,0.900508,-0.0586069,0.0289104,0.0135824,-1.68552,-9.85509,-1.38432,0.0230641,0.17417,0.0127813
0.042,4.66112,-4.8341,7.28999,-0.0259832,0.00365562,0.0151117,-1.14375,9.31355,-2.24776,-0.0539398,0.0451052,-0.0196752,-1.81759,9.39265,-1.717,-0.00426238,-0.0126524,0.0220549,-0.668136,-9.69804,-1.24675,0.0104826,0.0452791,0.0105333,5.73941,3.05128,7.10346,-0.0277464,0.00799767,-0.00176735,9.67069,-0.0912395,0.929038,-0.0600461,0.0296147,0.0148304,-1.6733,-9.85088,-1.3706,0.0177301,0.171589,0.0100636
0.043,4.66294,-4.81918,7.26274,-0.0265465,0.00374481,0.015916,-1.15913,9.29431,-2.24139,-0.0538066,0.0452384,-0.0203513,-1.82914,9.37601,-1.73631,-0.00386535,-0.0129868,0.0211024,-0.678285,-9.68734,-1.24182,0.00950918,0.043755,0.0102931,5.72668,3.05882,7.104,-0.0275366,0.00676427,-0.0024292,9.63764,-0.0889752,0.957569,-0.0614854,0.030319,0.0160785,-1.66108,-9.84667,-1.35688,0.012396,0.169009,0.00734576
0.044,4.66475,-4.80427,7.23548,-0.0271097,0.00383399,0.0167202,-1.17451,9.27508,-2.23502,-0.0536735,0.0453715,-0.0210274,-1.84069,9.35937,-1.75562,-0.00346831,-0.0133212,0.02015,-0.688434,-9.67663,-1.23689,0.00853581,0.0422309,0.0100529,5.71395,3.06636,7.10455,-0.0273268,0.00553086,-0.00309104,9.60458,-0.0867109,0.9861,-0.0629246,0.0310233,0.0173265,-1.64887,-9.84246,-1.34316,0.00706203,0.166428,0.00462796
0.045,4.64997,-4.79324,7.23303,-0.026623,0.00319995,0.0173392,-1.18795,9.26424,-2.2434,-0.0539179,0.044943,-0.0222053,-1.84477,9.35357,-1.76318,-0.003861,-0.0124036,0.0198871,-0.697989,-9.67742,-1.24652,0.00764154,0.0420033,0.0096625,5.71422,3.0549,7.10036,-0.0276466,0.00480388,-0.00211863,9.60327,-0.0755337,0.987002,-0.0632069,0.0297452,0.0175826,-1.64633,-9.8465,-1.33572,0.00516672,0.16445,0.00419014
0.046,4.6219,-4.78532,7.25041,-0.0252962,0.00198733,0.01781,-1.19983,9.26014,-2.26357,-0.0544645,0.044065,-0.0237847,-1.84289,9.35647,-1.76134,-0.00488545,-0.0104844,0.0201759,-0.707069,-9.68742,-1.2678,0.00681055,0.0428129,0.00915188,5.72489,3.02826,7.09238,-0.0283901,0.00448204,0.000161177,9.62737,-0.0572261,0.965802,-0.0625635,0.0268813,0.0170452,-1.65153,-9.85715,-1.33329,0.00602237,0.162952,0.00557628
0.047,4.59384,-4.7774,7.26779,-0.0239695,0.000774704,0.0182807,-1.21171,9.25603,-2.28373,-0.055011,0.0431871,-0.025364,-1.841,9.35935,-1.7595,-0.0059099,-0.00856515,0.0204646,-0.716149,-9.69743,-1.28908,0.00597956,0.0436224,0.00864125,5.73556,3.00161,7.0844,-0.0291336,0.00416021,0.00244099,9.65146,-0.0389186,0.944602,-0.0619202,0.0240174,0.0165078,-1.65674,-9.86779,-1.33087,0.00687802,0.161455,0.00696243
0.048,4.56578,-4.76948,7.28518,-0.0226427,-0.000437919,0.0187515,-1.22359,9.25192,-2.3039,-0.0555575,0.0423092,-0.0269433,-1.83912,9.36224,-1.75765,-0.00693436,-0.00664595,0.0207533,-0.725229,-9.70743,-1.31036,0.00514857,0.044432,0.00813063,5.74622,2.97496,7.07642,-0.0298771,0.00383837,0.0047208,9.67555,-0.020611,0.923402,-0.0612768,0.0211534,0.0159703,-1.66195,-9.87844,-1.32845,0.00773367,0.159958,0.00834858
0.049,4.53961,-4.76358,7.30007,-0.0214722,-0.00157634,0.0191143,-1.23207,9.25042,-2.323,-0.0559771,0.0413719,-0.0280911,-1.8377,9.36479,-1.75618,-0.00772119,-0.00485819,0.0210434,-0.734388,-9.71551,-1.3282,0.00453726,0.0452114,0.00766227,5.75515,2.95096,7.0702,-0.0303222,0.00359895,0.00665693,9.6961,-0.00534667,0.905276,-0.0606921,0.0188758,0.0154014,-1.66915,-9.88595,-1.32525,0.00817712,0.157901,0.00952987
0.05,4.52861,-4.77389,7.29503,-0.0215514,-0.00212112,0.0186135,-1.21334,9.2698,-2.33358,-0.0553816,0.0399593,-0.0257866,-1.83996,9.36462,-1.75761,-0.00660708,-0.00412206,0.0213441,-0.74418,-9.70829,-1.31843,0.00568333,0.0457494,0.00753199,5.75016,2.9481,7.07812,-0.0283801,0.00401884,0.00584364,9.68833,-0.0144284,0.911742,-0.0605757,0.0212892,0.0145805,-1.69229,-9.86845,-1.31578,0.00532297,0.151366,0.00907233
0.051,4.51762,-4.7842,7.29,-0.0216305,-0.0026659,0.0181126,-1.1946,9.28918,-2.34416,-0.054786,0.0385468,-0.0234821,-1.84223,9.36445,-1.75904,-0.00549296,-0.00338593,0.0216449,-0.753972,-9.70106,-1.30867,0.00682941,0.0462875,0.00740172,5.74516,2.94525,7.08604,-0.0264379,0.00443873,0.00503036,9.68056,-0.0235101,0.918208,-0.0604594,0.0237026,0.0137597,-1.71543,-9.85094,-1.30631,0.00246882,0.144832,0.00861478
