Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.01,-5.24069,3.92203,7.34291,-0.0149064,0.000442872,-0.000688693,-0.632228,-9.79031,-2.08206,-0.104533,0.029652,-0.14472,-0.282288,-9.82718,-1.11362,-0.00967466,-0.148447,0.037934,-0.548476,9.49348,-2.25044,-0.0485367,-0.0788126,0.084544,-5.55185,-3.46353,7.29947,-0.0812788,0.0273398,-0.0272445,9.89805,-0.160731,1.56044,0.282698,0.39373,0.175945,-2.28221,8.41295,-3.97489,-0.0523863,-0.144008,-0.0621906
0.011,-5.25314,3.92057,7.33864,-0.0138067,0.00142972,0.00145088,-0.673251,-9.797,-2.08285,-0.107166,0.0268372,-0.144363,-0.262556,-9.8197,-1.1015,-0.0137392,-0.14266,0.03774,-0.52083,9.49947,-2.2488,-0.0481288,-0.0753492,0.0860276,-5.55205,-3.48212,7.28135,-0.0817503,0.0280664,-0.0290938,9.88749,-0.162514,1.57521,0.284825,0.398466,0.174002,-2.25787,8.41002,-3.96235,-0.0547906,-0.141108,-0.0655333
0.012,-5.26558,3.91911,7.33437,-0.0127069,0.00241656,0.00359046,-0.714274,-9.80369,-2.08363,-0.109799,0.0240224,-0.144007,-0.242825,-9.81222,-1.08937,-0.0178038,-0.136873,0.0375459,-0.493184,9.50547,-2.24716,-0.0477208,-0.0718859,0.0875112,-5.55225,-3.50072,7.26323,-0.0822219,0.028793,-0.030943,9.87692,-0.164296,1.58998,0.286951,0.403201,0.172058,-2.23353,8.4071,-3.94982,-0.0571949,-0.138208,-0.0688759
0.013,-5.27803,3.91764,7.3301,-0.0116072,0.00340341,0.00573003,-0.755297,-9.81038,-2.08442,-0.112432,0.0212076,-0.14365,-0.223094,-9.80474,-1.07725,-0.0218684,-0.131086,0.0373518,-0.465538,9.51146,-2.24553,-0.0473128,-0.0684226,0.0889948,-5.55245,-3.51931,7.24512,-0.0826934,0.0295197,-0.0327923,9.86636,-0.166078,1.60475,0.289077,0.407937,0.170115,-2.20918,8.40417,-3.93728,-0.0595993,-0.135309,-0.0722186
0.014,-5.27137,3.92266,7.32878,-0.0114715,0.00297065,0.0079444,-0.764413,-9.80633,-2.08831,-0.113366,0.0191194,-0.145019,-0.189081,-9.79501,-1.08604,-0.024372,-0.124962,0.0396804,-0.453236,9.49981,-2.24338,-0.0465372,-0.0656551,0.0879812,-5.55451,-3.52678,7.23727,-0.0821889,0.0301942,-0.0334503,9.83671,-0.168586,1.61247,0.291825,0.413754,0.165792,-2.18917,8.41619,-3.9348,-0.0632225,-0.129676,-0.0779808
0.015,-5.25517,3.93091,7.32895,-0.0118179,0.00182808,0.0101962,-0.757576,-9.79691,-2.09376,-0.113451,0.0173945,-0.147251,-0.147926,-9.78415,-1.10528,-0.026095,-0.118669,0.0432703,-0.448606,9.47933,-2.24098,-0.0455777,-0.0632355,0.085719,-5.55749,-3.52868,7.23457,-0.0811963,0.0308428,-0.0335125,9.79752,-0.171459,1.61667,0.294884,0.420112,0.160279,-2.17131,8.43569,-3.93733,-0.0674552,-0.122676,-0.0849528
0.016,-5.23897,3.93916,7.32911,-0.0121642,0.000685505,0.0124479,-0.750739,-9.78749,-2.0992,-0.113536,0.0156696,-0.149483,-0.106772,-9.7733,-1.12453,-0.0278181,-0.112376,0.0468601,-0.443976,9.45885,-2.23858,-0.0446183,-0.0608159,0.0834568,-5.56048,-3.53057,7.23186,-0.0802038,0.0314913,-0.0335748,9.75832,-0.174331,1.62086,0.297944,0.426469,0.154765,-2.15346,8.45518,-3.93987,-0.0716879,-0.115677,-0.0919247
0.017,-5.22277,3.94742,7.32927,-0.0125106,-0.000457065,0.0146997,-0.743902,-9.77807,-2.10464,-0.113622,0.0139447,-0.151714,-0.0656175,-9.76244,-1.14378,-0.0295412,-0.106083,0.05045,-0.439346,9.43836,-2.23618,-0.0436588,-0.0583964,0.0811946,-5.56347,-3.53247,7.22915,-0.0792112,0.0321398,-0.0336371,9.71913,-0.177203,1.62505,0.301003,0.432827,0.149252,-2.13561,8.47468,-3.94241,-0.0759206,-0.108677,-0.0988967
0.018,-5.2093,3.95359,7.3336,-0.0128442,-0.00119898,0.016849,-0.729465,-9.77086,-2.10423,-0.113517,0.0128303,-0.153919,-0.0345617,-9.75251,-1.15733,-0.0313075,-0.100105,0.0529818,-0.436543,9.42178,-2.23108,-0.0428049,-0.0556055,0.0794135,-5.56482,-3.53395,7.22915,-0.078511,0.0325188,-0.0338829,9.6882,-0.177477,1.63134,0.303945,0.438852,0.144079,-2.11361,8.49032,-3.94192,-0.0797927,-0.102177,-0.105178
0.019,-5.20538,3.9525,7.35251,-0.0131332,-0.000538583,0.0186397,-0.688429,-9.77137,-2.08334,-0.112748,0.0138528,-0.156026,-0.0388511,-9.74579,-1.15096,-0.0332253,-0.0952296,0.0518105,-0.440137,9.41883,-2.21652,-0.0423203,-0.0515148,0.0793161,-5.56047,-3.53395,7.23858,-0.0788341,0.0319543,-0.0347713,9.68616,-0.168659,1.64495,0.306474,0.443712,0.1401,-2.07713,8.4925,-3.93085,-0.0824024,-0.0974251,-0.109041
0.02,-5.20146,3.95141,7.37142,-0.0134223,0.00012181,0.0204304,-0.647394,-9.77187,-2.06244,-0.11198,0.0148752,-0.158134,-0.0431405,-9.73907,-1.14458,-0.0351432,-0.0903541,0.0506391,-0.44373,9.41589,-2.20196,-0.0418357,-0.0474242,0.0792188,-5.55611,-3.53394,7.24802,-0.0791571,0.0313899,-0.0356596,9.68412,-0.159841,1.65856,0.309004,0.448572,0.136121,-2.04065,8.49467,-3.91978,-0.0850121,-0.0926728,-0.112905
0.021,-5.19754,3.95032,7.39033,-0.0137113,0.000782204,0.0222211,-0.606358,-9.77238,-2.04155,-0.111211,0.0158977,-0.160242,-0.0474299,-9.73236,-1.13821,-0.037061,-0.0854785,0.0494678,-0.447323,9.41294,-2.1874,-0.0413511,-0.0433335,0.0791215,-5.55176,-3.53394,7.25746,-0.0794802,0.0308254,-0.0365479,9.68208,-0.151024,1.67218,0.311533,0.453432,0.132142,-2.00417,8.49684,-3.90871,-0.0876218,-0.0879206,-0.116768
0.022,-5.19362,3.94923,7.40923,-0.0140003,0.0014426,0.0240118,-0.565323,-9.77289,-2.02065,-0.110442,0.0169201,-0.162349,-0.0517192,-9.72564,-1.13183,-0.0389788,-0.080603,0.0482964,-0.450917,9.40999,-2.17284,-0.0408665,-0.0392429,0.0790241,-5.54741,-3.53394,7.26689,-0.0798032,0.0302609,-0.0374362,9.68004,-0.142206,1.68579,0.314063,0.458291,0.128163,-1.96769,8.49901,-3.89764,-0.0902315,-0.0831683,-0.120632
0.023,-5.20336,3.94788,7.41656,-0.0139422,0.000996924,0.026102,-0.54105,-9.75262,-2.0076,-0.111289,0.0179173,-0.163486,-0.0516524,-9.70603,-1.1367,-0.039405,-0.0734784,0.0499242,-0.457089,9.40509,-2.18896,-0.0398233,-0.0321819,0.0776984,-5.53384,-3.52533,7.26605,-0.0802636,0.0287109,-0.0384048,9.64293,-0.13562,1.68313,0.316371,0.464592,0.124197,-1.93605,8.50883,-3.89099,-0.091134,-0.0768598,-0.123154
0.024,-5.21699,3.94645,7.42059,-0.0137849,0.00023523,0.0282778,-0.521567,-9.72642,-1.99679,-0.112597,0.0189072,-0.164344,-0.0503409,-9.68274,-1.14478,-0.039405,-0.0657113,0.0523517,-0.463998,9.39962,-2.21384,-0.0386205,-0.0242724,0.0760217,-5.51764,-3.51427,7.26227,-0.0807632,0.0268793,-0.0393964,9.59581,-0.129672,1.67582,0.318616,0.471305,0.120236,-1.90579,8.52082,-3.8856,-0.0915488,-0.0701067,-0.125294
0.025,-5.23063,3.94502,7.42461,-0.0136276,-0.000526463,0.0304536,-0.502083,-9.70021,-1.98598,-0.113905,0.0198971,-0.165203,-0.0490294,-9.65944,-1.15287,-0.039405,-0.0579442,0.0547793,-0.470908,9.39416,-2.23872,-0.0374177,-0.0163628,0.074345,-5.50144,-3.50321,7.25849,-0.0812628,0.0250476,-0.040388,9.54868,-0.123724,1.66852,0.32086,0.478018,0.116274,-1.87553,8.53282,-3.88021,-0.0919636,-0.0633536,-0.127433
0.026,-5.24426,3.94359,7.42864,-0.0134703,-0.00128816,0.0326295,-0.4826,-9.67401,-1.97517,-0.115213,0.020887,-0.166061,-0.0477179,-9.63615,-1.16095,-0.039405,-0.050177,0.0572068,-0.477817,9.38869,-2.2636,-0.036215,-0.00845321,0.0726683,-5.48524,-3.49215,7.25471,-0.0817624,0.023216,-0.0413797,9.50155,-0.117776,1.66121,0.323105,0.48473,0.112313,-1.84527,8.54482,-3.87482,-0.0923785,-0.0566004,-0.129572
0.027,-5.24466,3.93805,7.43194,-0.0126583,-0.00174113,0.0338458,-0.466409,-9.66354,-1.96814,-0.11628,0.0216472,-0.166698,-0.0267175,-9.62325,-1.17583,-0.0394385,-0.0421547,0.0597134,-0.478192,9.39148,-2.28435,-0.0353491,-0.000985886,0.0711339,-5.46672,-3.47851,7.24948,-0.0823223,0.0218283,-0.0427909,9.46397,-0.110861,1.66492,0.325328,0.490577,0.107715,-1.816,8.55085,-3.86931,-0.0926689,-0.0501643,-0.132209
0.028,-5.21856,3.92429,7.43381,-0.010537,-0.00157667,0.0331432,-0.456801,-9.68456,-1.96867,-0.116863,0.021948,-0.166891,0.0336605,-9.63116,-1.2043,-0.0395391,-0.0336221,0.0623781,-0.465497,9.41078,-2.29684,-0.0351572,0.00559694,0.0698841,-5.44356,-3.45973,7.24133,-0.0830029,0.0213286,-0.0450412,9.44547,-0.10201,1.69066,0.32751,0.494693,0.101843,-1.78872,8.54497,-3.86357,-0.0927105,-0.0443622,-0.135843
0.029,-5.19246,3.91052,7.43568,-0.0084156,-0.0014122,0.0324406,-0.447193,-9.70557,-1.96919,-0.117447,0.0222488,-0.167084,0.0940385,-9.63906,-1.23277,-0.0396396,-0.0250894,0.0650427,-0.452802,9.43009,-2.30932,-0.0349652,0.0121798,0.0686343,-5.4204,-3.44094,7.23319,-0.0836835,0.0208288,-0.0472916,9.42697,-0.09316,1.71639,0.329691,0.498809,0.0959718,-1.76145,8.53908,-3.85782,-0.0927521,-0.0385602,-0.139477
0.03,-5.16637,3.89676,7.43754,-0.00629422,-0.00124774,0.031738,-0.437585,-9.72658,-1.96971,-0.11803,0.0225495,-0.167277,0.154416,-9.64696,-1.26124,-0.0397402,-0.0165568,0.0677074,-0.440107,9.44939,-2.3218,-0.0347733,0.0187626,0.0673846,-5.39725,-3.42215,7.22504,-0.0843641,0.0203291,-0.049542,9.40847,-0.0843096,1.74213,0.331873,0.502925,0.0901005,-1.73417,8.5332,-3.85208,-0.0927937,-0.0327581,-0.143111
0.031,-5.14027,3.883,7.43941,-0.00417284,-0.00108327,0.0310354,-0.427978,-9.7476,-1.97024,-0.118614,0.0228503,-0.16747,0.214794,-9.65486,-1.28971,-0.0398408,-0.00802416,0.0703721,-0.427413,9.46869,-2.33428,-0.0345813,0.0253454,0.0661348,-5.37409,-3.40336,7.2169,-0.0850447,0.0198293,-0.0517924,9.38998,-0.0754592,1.76787,0.334054,0.507041,0.0842291,-1.7069,8.52731,-3.84633,-0.0928353,-0.026956,-0.146745
0.032,-5.12674,3.86243,7.43541,-0.00379457,-0.000633139,0.0312483,-0.416123,-9.73328,-1.99998,-0.120344,0.0230973,-0.167443,0.228379,-9.66939,-1.29312,-0.0425868,0.00205047,0.0730184,-0.409431,9.45947,-2.34706,-0.0330438,0.0301579,0.0659331,-5.3628,-3.42503,7.23395,-0.0851819,0.0189912,-0.0530573,9.3753,-0.076774,1.80162,0.330774,0.509212,0.0806558,-1.6845,8.55747,-3.86586,-0.0930983,-0.0174369,-0.151579
0.033,-5.11477,3.84101,7.43068,-0.00363418,-0.000147295,0.0315757,-0.403988,-9.71454,-2.03338,-0.122218,0.0233375,-0.167389,0.236115,-9.68475,-1.2934,-0.0456634,0.0123178,0.0756623,-0.390788,9.44668,-2.35988,-0.0313381,0.034749,0.0658625,-5.353,-3.45175,7.25416,-0.0852512,0.0181108,-0.0541991,9.3611,-0.0793594,1.83637,0.326812,0.511141,0.0773697,-1.66272,8.59212,-3.88855,-0.093389,-0.00745322,-0.156563
0.034,-5.10281,3.81959,7.42595,-0.0034738,0.000338548,0.0319031,-0.391852,-9.69581,-2.06677,-0.124092,0.0235777,-0.167334,0.243851,-9.70011,-1.29368,-0.0487401,0.0225852,0.0783063,-0.372146,9.43389,-2.3727,-0.0296323,0.0393402,0.0657919,-5.3432,-3.47848,7.27436,-0.0853205,0.0172304,-0.0553409,9.3469,-0.0819449,1.87111,0.32285,0.513069,0.0740837,-1.64094,8.62678,-3.91124,-0.0936796,0.00253049,-0.161547
0.035,-5.09084,3.79817,7.42122,-0.00331341,0.000824392,0.0322306,-0.379717,-9.67707,-2.10017,-0.125966,0.0238179,-0.16728,0.251587,-9.71547,-1.29396,-0.0518168,0.0328526,0.0809503,-0.353503,9.42109,-2.38552,-0.0279266,0.0439314,0.0657212,-5.3334,-3.5052,7.29457,-0.0853897,0.01635,-0.0564826,9.3327,-0.0845304,1.90586,0.318887,0.514998,0.0707976,-1.61915,8.66144,-3.93393,-0.0939702,0.0125142,-0.166531
0.036,-5.08746,3.79345,7.41678,-0.00375922,0.00174106,0.0338146,-0.381709,-9.66825,-2.11466,-0.127228,0.0238211,-0.168026,0.250265,-9.72097,-1.29701,-0.0541605,0.0439956,0.0833189,-0.341141,9.41609,-2.39335,-0.0266857,0.0483724,0.0653665,-5.3276,-3.52669,7.30138,-0.0857909,0.0156593,-0.0567261,9.29018,-0.0760093,1.93784,0.315135,0.514422,0.0675008,-1.60597,8.69958,-3.95828,-0.0943489,0.0220152,-0.170024
0.037,-5.09482,3.80959,7.41271,-0.00496276,0.00319625,0.0369694,-0.401361,-9.6718,-2.10553,-0.127727,0.0235282,-0.169774,0.237622,-9.71414,-1.30355,-0.055588,0.0562333,0.0853435,-0.336628,9.42083,-2.39495,-0.0260259,0.0526257,0.0646566,-5.3268,-3.54165,7.29146,-0.0866071,0.0152057,-0.0558468,9.21226,-0.0536049,1.96637,0.311644,0.510716,0.0641903,-1.60355,8.74207,-3.98472,-0.0948375,0.0309129,-0.171653
0.038,-5.10217,3.82573,7.40863,-0.00616631,0.00465144,0.0401242,-0.421013,-9.67536,-2.0964,-0.128225,0.0232352,-0.171521,0.22498,-9.70732,-1.31008,-0.0570156,0.0684709,0.087368,-0.332115,9.42557,-2.39655,-0.0253661,0.056879,0.0639466,-5.326,-3.5566,7.28155,-0.0874232,0.0147521,-0.0549675,9.13434,-0.0312005,1.9949,0.308153,0.50701,0.0608799,-1.60112,8.78456,-4.01115,-0.0953262,0.0398106,-0.173283
0.039,-5.10953,3.84188,7.40455,-0.00736986,0.00610662,0.043279,-0.440665,-9.67892,-2.08728,-0.128723,0.0229422,-0.173269,0.212337,-9.70049,-1.31662,-0.0584431,0.0807086,0.0893925,-0.327602,9.43031,-2.39815,-0.0247062,0.0611322,0.0632367,-5.3252,-3.57156,7.27163,-0.0882393,0.0142986,-0.0540882,9.05642,-0.00879617,2.02343,0.304662,0.503303,0.0575694,-1.59869,8.82705,-4.03759,-0.0958148,0.0487083,-0.174913
0.04,-5.11688,3.85802,7.40048,-0.00857341,0.00756181,0.0464338,-0.460317,-9.68248,-2.07815,-0.129221,0.0226493,-0.175016,0.199694,-9.69367,-1.32315,-0.0598706,0.0929462,0.0914171,-0.323089,9.43505,-2.39975,-0.0240464,0.0653855,0.0625268,-5.32441,-3.58651,7.26171,-0.0890555,0.013845,-0.0532088,8.97851,0.0136082,2.05195,0.301171,0.499597,0.054259,-1.59627,8.86954,-4.06403,-0.0963035,0.057606,-0.176543
0.041,-5.095,3.8746,7.40475,-0.00843313,0.00823592,0.0460712,-0.449685,-9.68894,-2.0612,-0.1305,0.0234926,-0.175694,0.212241,-9.68246,-1.32864,-0.0610422,0.102996,0.0907994,-0.315078,9.45024,-2.41023,-0.0232288,0.0676694,0.0620503,-5.33604,-3.58315,7.24628,-0.0887197,0.0145938,-0.0516456,8.99232,0.0454236,2.10179,0.301191,0.493147,0.0532607,-1.59823,8.86702,-4.05418,-0.0967921,0.0668346,-0.17905
0.042,-5.07312,3.89117,7.40902,-0.00829285,0.00891002,0.0457086,-0.439053,-9.6954,-2.04425,-0.131779,0.0243359,-0.176372,0.224788,-9.67125,-1.33412,-0.0622138,0.113045,0.0901818,-0.307066,9.46544,-2.42072,-0.0224111,0.0699533,0.0615738,-5.34767,-3.57978,7.23086,-0.0883839,0.0153426,-0.0500823,9.00614,0.077239,2.15162,0.301212,0.486698,0.0522624,-1.6002,8.86449,-4.04433,-0.0972808,0.0760632,-0.181558
0.043,-5.05125,3.90775,7.41329,-0.00815258,0.00958413,0.0453459,-0.428422,-9.70186,-2.0273,-0.133058,0.0251792,-0.17705,0.237335,-9.66004,-1.33961,-0.0633855,0.123095,0.0895642,-0.299054,9.48064,-2.4312,-0.0215935,0.0722372,0.0610974,-5.3593,-3.57641,7.21544,-0.088048,0.0160914,-0.048519,9.01996,0.109054,2.20145,0.301232,0.480248,0.0512641,-1.60216,8.86197,-4.03448,-0.0977694,0.0852918,-0.184065
0.044,-5.02937,3.92433,7.41756,-0.0080123,0.0102582,0.0449833,-0.41779,-9.70832,-2.01035,-0.134337,0.0260224,-0.177728,0.249882,-9.64883,-1.34509,-0.0645571,0.133144,0.0889466,-0.291043,9.49583,-2.44168,-0.0207759,0.0745211,0.0606209,-5.37093,-3.57305,7.20001,-0.0877122,0.0168402,-0.0469558,9.03377,0.14087,2.25129,0.301253,0.473798,0.0502658,-1.60413,8.85944,-4.02464,-0.0982581,0.0945204,-0.186573
0.045,-5.02118,3.93866,7.41925,-0.00755491,0.0101536,0.0450769,-0.405898,-9.7222,-1.99495,-0.13525,0.0272416,-0.177742,0.2515,-9.64453,-1.34235,-0.0672746,0.142035,0.08917,-0.292644,9.50895,-2.44618,-0.0209484,0.0775143,0.0595481,-5.38418,-3.56959,7.18444,-0.0872404,0.0176617,-0.0468449,9.02451,0.178377,2.28848,0.300983,0.467374,0.0496879,-1.61191,8.86175,-4.01047,-0.0988474,0.103309,-0.187387
0.046,-5.02394,3.95121,7.41888,-0.00684382,0.00942602,0.0455354,-0.392998,-9.74201,-1.9808,-0.135869,0.0287616,-0.177223,0.244374,-9.64575,-1.33304,-0.0712289,0.149998,0.0900661,-0.301935,9.5204,-2.44588,-0.021913,0.081075,0.0579982,-5.39873,-3.56607,7.16875,-0.0866598,0.0185414,-0.0478959,8.99679,0.220439,2.31555,0.300482,0.460972,0.0494463,-1.62435,8.86793,-3.99286,-0.0995173,0.111744,-0.186846
0.047,-5.0267,3.96376,7.41851,-0.00613273,0.00869843,0.0459939,-0.380098,-9.76182,-1.96665,-0.136489,0.0302815,-0.176705,0.237248,-9.64698,-1.32373,-0.0751832,0.157961,0.0909623,-0.311226,9.53185,-2.44559,-0.0228776,0.0846357,0.0564483,-5.41327,-3.56255,7.15306,-0.0860792,0.019421,-0.048947,8.96906,0.2625,2.34262,0.29998,0.45457,0.0492047,-1.63679,8.87411,-3.97525,-0.100187,0.12018,-0.186305
0.048,-5.02946,3.9763,7.41813,-0.00542164,0.00797083,0.0464524,-0.367198,-9.78162,-1.9525,-0.137109,0.0318014,-0.176186,0.230121,-9.64821,-1.31442,-0.0791374,0.165924,0.0918584,-0.320518,9.54331,-2.4453,-0.0238422,0.0881964,0.0548985,-5.42781,-3.55903,7.13737,-0.0854986,0.0203006,-0.049998,8.94134,0.304561,2.36969,0.299479,0.448168,0.0489631,-1.64923,8.88029,-3.95764,-0.100857,0.128616,-0.185764
0.049,-5.03418,3.98996,7.41918,-0.00488706,0.00724324,0.0468394,-0.355094,-9.80168,-1.94079,-0.137579,0.0331521,-0.175725,0.227624,-9.65102,-1.30577,-0.082863,0.173523,0.0926804,-0.328215,9.55217,-2.44704,-0.0247134,0.091663,0.053476,-5.44194,-3.55559,7.12649,-0.0850115,0.0210018,-0.0511373,8.91529,0.341217,2.39472,0.298347,0.441312,0.0486652,-1.6601,8.88329,-3.94123,-0.101552,0.136703,-0.185037
0.05,-5.05456,4.01248,7.43159,-0.00576458,0.00651564,0.0466542,-0.349351,-9.82367,-1.94858,-0.136848,0.0331484,-0.175725,0.262152,-9.66652,-1.30241,-0.0847593,0.178209,0.0929095,-0.323162,9.5403,-2.46512,-0.0248383,0.0943776,0.0530733,-5.45278,-3.55284,7.15407,-0.0852726,0.0202752,-0.0529832,8.90265,0.334626,2.40337,0.292171,0.430828,0.0479167,-1.65841,8.8608,-3.93441,-0.102448,0.141997,-0.182821
0.051,-5.07495,4.03501,7.444,-0.00664211,0.00578805,0.046469,-0.343608,-9.84567,-1.95637,-0.136117,0.0331448,-0.175725,0.29668,-9.68201,-1.29905,-0.0866556,0.182895,0.0931386,-0.318108,9.52843,-2.4832,-0.0249632,0.0970922,0.0526706,-5.46361,-3.55009,7.18166,-0.0855336,0.0195486,-0.0548291,8.89001,0.328036,2.41202,0.285995,0.420343,0.0471683,-1.65672,8.83831,-3.9276,-0.103344,0.147292,-0.180605
