Time,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus
0.041,0.0317609,0.0495886,0.0500043,0.0581955,0.0251895,0.00813751,0.0576559,0.125863,0.0345285,0.0433646,0.056319,0.0456943,0.0236823,0.103633,0.0483972,0.0380139
0.042,0.0464093,0.0410437,0.0268109,0.0380539,0.0328189,-0.0150558,0.0903098,0.113961,0.0482614,0.0311575,0.0557086,0.0621738,0.0166632,0.0892892,0.0728113,0.0444226
0.043,0.065025,0.0440955,0.0579388,0.0551437,0.053876,0.0191238,0.08207,0.132577,0.0558908,0.0589285,0.075545,0.0426425,0.031922,0.0926462,0.0505334,0.0453381
0.044,0.0515973,0.0505042,0.0191815,0.0499557,0.0340396,0.0148514,0.0600974,0.102059,0.0418527,0.0497733,0.0471637,0.0304355,0.0187994,0.0569406,0.0374109,0.0132947
0.045,0.0577008,0.0379919,0.0588544,0.0615524,0.0435001,-0.00162811,0.0509421,0.124947,0.0409372,0.0485526,0.0566241,0.013956,0.0349738,0.0810495,0.05328,0.0145154
0.046,0.0607526,0.0630164,0.0649579,0.0679611,0.0419742,0.00905304,0.0518576,0.105111,0.0629098,0.0491629,0.0605914,0.0380649,0.066712,0.0633493,0.0557214,0.0428967
0.047,0.0595319,0.0645422,0.0585492,0.0511765,0.0483829,-0.0113937,0.0405661,0.0886313,0.0549753,0.0271902,0.0770709,0.053934,0.0599982,0.0609079,0.0541956,0.0215344
0.048,0.0561749,0.0404334,0.0496991,0.053923,0.0450259,-0.0306198,0.0207297,0.0822226,0.0424631,0.03543,0.0395343,0.015787,0.0245978,0.0453439,0.041073,0.0212292
0.049,0.0363385,0.0511145,0.0649579,0.0453781,0.0419742,-0.0116989,0.0427023,0.0852744,0.0516183,0.0470267,0.063338,0.0524081,0.0505377,0.0535837,0.0368005,0.0309949
0.05,0.065025,0.0785803,0.0472577,0.0649094,0.0547916,0.00355988,0.0619284,0.0880209,0.0461252,0.0433646,0.0880572,0.0624789,0.0426032,0.080134,0.0548059,0.0499158
0.051,0.0735699,0.045011,0.0432904,0.0420212,0.0502139,0.00722198,0.043923,0.0767294,0.0149973,0.040618,0.047774,0.0756015,0.0310065,0.06457,0.0352747,0.0227551
0.052,0.0494611,0.0392126,0.0393231,0.0398849,0.0401431,0.00386505,0.0231711,0.0654379,0.0424631,0.0525198,0.0435016,0.0624789,0.0380255,0.0633493,0.0612146,0.0261121
0.053,0.08242,0.0575232,0.0432904,0.0603317,0.036481,0.0371292,0.043923,0.0935141,0.0482614,0.0622855,0.0593707,0.0984897,0.047486,0.0609079,0.0718957,0.0197034
0.054,0.0741803,0.0682043,0.0466473,0.0575851,0.0526553,0.022786,0.049111,0.096871,0.058027,0.0668631,0.0532672,0.0402011,0.0633551,0.0770822,0.0392419,0.0163464
0.055,0.0430524,0.050199,0.0262006,0.0609421,0.0352603,0.0310257,0.0234763,0.0526205,0.0320871,0.0522147,0.0505206,0.0426425,0.00476135,0.0526682,0.0383264,0.0258069
0.056,0.0543439,0.0813269,0.0384076,0.0600265,0.046857,0.0383499,0.0390402,0.0861899,0.0403268,0.0497733,0.0618121,0.0618686,0.0310065,0.0831857,0.0554163,0.0435071
0.057,0.04763,0.0547766,0.0506146,0.046904,0.0465518,0.0407913,0.0704733,0.0721518,0.0574167,0.0485526,0.0813434,0.0835361,0.0453497,0.0895944,0.0389368,0.00597046
0.058,0.0467145,0.0447058,0.0176556,0.0240158,0.0254947,0.0130203,0.0497214,0.0587241,0.0421579,0.0397025,0.0636432,0.0633945,0.0407721,0.0612131,0.034054,0.00993774
0.059,0.0573956,0.0279211,0.0307782,0.0472092,0.0462466,0.0230911,0.0375143,0.0633017,0.0537546,0.0564871,0.0670001,0.024332,0.047486,0.0538889,0.0487024,0.024281
0.06,0.0726544,0.0498938,0.0670941,0.0533127,0.0578433,0.0371292,0.0655905,0.0739828,0.0519235,0.0619803,0.0697467,0.0478305,0.0438239,0.0664011,0.0670129,0.034657
0.061,0.0488507,0.034635,0.051225,0.0288986,0.0465518,0.0273636,0.0515524,0.0657431,0.063215,0.0326834,0.051131,0.0389804,0.059693,0.0712839,0.046261,0.0123792
0.062,0.0500714,0.0196814,0.0185712,0.0401901,0.0401431,0.0560501,0.0591818,0.0443808,0.0491769,0.0259695,0.0608966,0.0307407,0.0541998,0.0642648,0.0425989,0.0255017
0.063,0.0525128,0.0456213,0.056413,0.0585007,0.0645572,0.0493362,0.0637595,0.0718466,0.0723703,0.0512991,0.0535724,0.0496616,0.0578619,0.0599924,0.0651819,0.0502209
0.064,0.0573956,0.0447058,0.0454266,0.0444626,0.0319034,0.0322464,0.0445334,0.0398032,0.0589426,0.0448904,0.0496051,0.0270786,0.00476135,0.0612131,0.0392419,0.0630383
0.065,0.0503766,0.0471472,0.0448163,0.036528,0.0462466,0.0224808,0.0546042,0.0263754,0.0265939,0.037261,0.0465533,0.0310458,0.0227667,0.0548044,0.0343591,0.0300793
0.066,0.0668561,0.0566077,0.0612958,0.0453781,0.0575381,0.0533035,0.0347678,0.0449912,0.04582,0.0436697,0.0474689,0.0453891,0.049317,0.105769,0.0828821,0.0514417
0.067,0.0903546,0.0617957,0.0503094,0.0533127,0.064252,0.0435379,0.036904,0.0349203,0.0378854,0.019866,0.0486896,0.0246371,0.0328375,0.0786081,0.0526697,0.0361829
0.068,0.0607526,0.0419592,0.0399335,0.0307297,0.041669,0.0395706,0.0243918,0.0367514,0.040632,0.0140677,0.025191,0.0118198,0.0322272,0.076777,0.0752527,0.0300793
0.069,0.0821149,0.0660681,0.0451215,0.0551437,0.0459415,0.0633743,0.0353781,0.0477377,0.0595529,0.045806,0.0566241,0.0600375,0.0346686,0.0792184,0.0886804,0.0554089
0.07,0.0735699,0.0636267,0.047868,0.0533127,0.0245792,0.0462845,0.0344626,0.0443808,0.0381906,0.0564871,0.0514362,0.0386752,0.0480963,0.0920358,0.0612146,0.0419812
0.071,0.0497662,0.0654578,0.018266,0.0575851,0.0221378,0.0395706,0.00943817,0.0120322,0.0461252,0.0506888,0.0367877,0.00998871,0.0264288,0.0444284,0.0374109,0.0386243
0.072,0.0583112,0.034635,0.0222333,0.0566696,0.0480777,0.0459793,0.0271384,0.0251547,0.0412424,0.0479422,0.0483844,0.0344028,0.0395514,0.0822702,0.0316125,0.0551038
0.073,0.0512921,0.0663733,0.0451215,0.0429367,0.0319034,0.0365189,0.0494162,0.0379721,0.066572,0.0802908,0.0718829,0.0255527,0.0511481,0.0679269,0.0429041,0.0337415
0.074,0.0622784,0.0321936,0.0396283,0.0145554,0.0383121,0.0249222,0.0591818,0.0105063,0.043989,0.0323782,0.0438068,0.0304355,0.0401617,0.0398508,0.020321,0.0209241
0.075,0.0714337,0.0425696,0.0387128,0.0420212,0.0462466,0.0151566,0.0527731,0.00714935,0.0516183,0.0540457,0.0691364,0.0151767,0.0499274,0.0703683,0.0545007,0.0313
0.076,0.0668561,0.0492834,0.0521405,0.0438522,0.0514346,0.0487259,0.0521628,0.0159995,0.0641306,0.052825,0.0673053,0.0298251,0.0584723,0.0590768,0.0575525,0.0279431
0.077,0.0512921,0.0373816,0.0570233,0.0304245,0.0422794,0.0279739,0.0399558,0.00318207,0.0622995,0.0357352,0.0621173,0.00998871,0.0462653,0.0535837,0.0248987,-0.000133057
0.078,0.054649,0.0303625,0.0268109,0.0307297,0.0325137,0.0356033,0.0588766,-0.00688873,0.0507028,0.0317679,0.0557086,0.0142612,0.0322272,0.0752512,0.0493127,0.0145154
0.079,0.0711285,0.0614905,0.0496991,0.0401901,0.0575381,0.0649002,0.0567404,-0.00170074,0.0558908,0.0278006,0.0700519,0.0231113,0.0386359,0.057551,0.086239,0.0181775
0.08,0.0390851,0.0416541,0.051225,0.0411057,0.0450259,0.0472,0.0445334,-0.00627838,0.0772531,0.0479422,0.0496051,-0.0199185,-0.0111078,0.0407663,0.0459558,0.0288586
0.081,0.042442,0.0422644,0.0527509,0.0288986,0.026105,0.0377396,0.0481955,-0.0136026,0.051008,0.040618,0.0431964,0.00571625,0.0288702,0.0779977,0.034054,0.0163464
0.082,0.0573956,0.0663733,0.0536664,0.0368332,0.0453311,0.0285843,0.0518576,0.0150839,0.0452097,0.0628958,0.0428912,0.0432529,0.0575568,0.113398,0.0560266,0.0581555
0.083,0.0711285,0.0434851,0.056413,0.0527023,0.0731021,0.0398758,0.0564352,0.00318207,0.0351389,0.0589285,0.056319,0.0710239,0.0297858,0.103633,0.0581628,0.0483899
0.084,0.0284039,0.0489783,0.0536664,0.0374435,0.0245792,0.0304153,0.00363983,0.0156943,0.0384958,0.058013,0.0209186,0.0630893,0.0242926,0.106379,0.0612146,0.0291638
0.085,0.0692975,0.0657629,0.0536664,0.0517868,0.0526553,0.0447586,0.054299,0.0214926,0.0372751,0.0625906,0.0453326,0.0783481,0.0682379,0.130793,0.0703699,0.0612073
0.086,0.0839459,0.0611853,0.0481732,0.0441574,0.0123721,0.045369,0.0304953,0.0190512,0.0455148,0.0525198,0.0456378,0.0588168,0.0572516,0.130793,0.0667078,0.0639539
0.087,0.0461041,0.0428748,0.030473,0.0408005,0.029462,0.0224808,0.0192038,-0.00810944,0.0311716,0.0674734,0.0578448,0.0456943,0.0459601,0.10882,0.0581628,0.062428
0.088,0.0613629,0.0685095,0.0457318,0.0560593,0.041669,0.0444534,0.0579611,0.0230185,0.0619943,0.0656424,0.0654742,0.0594272,0.0477911,0.131709,0.0621301,0.0575452
0.089,0.0351178,0.0437903,0.0390179,0.0456833,0.0184756,0.0414017,0.049111,0.0333945,0.0375803,0.0589285,0.0612018,0.0420322,0.0438239,0.109126,0.0386316,0.0349622
0.09,0.040611,0.0459265,0.0173505,0.0273727,0.0273257,0.0328568,0.0604025,0.00959076,0.038801,0.0281058,0.0560138,0.0450839,0.0508429,0.0725046,0.0459558,0.0306897
0.091,0.0531232,0.0465369,0.0500043,0.0636887,0.0410587,0.0386551,0.0649802,0.0205771,0.0531442,0.0604544,0.0663898,0.0411166,0.042298,0.0721994,0.0822717,0.0435071
0.092,0.0448834,0.0596594,0.040849,0.048735,0.0377017,0.0658157,0.066506,0.03431,0.0409372,0.0220023,0.0508258,0.0402011,0.0444342,0.0413766,0.0664026,0.0230603
0.093,0.0445782,0.0431799,0.0371869,0.0307297,0.0172549,0.0203445,0.0536887,0.0315634,0.0479562,0.0183401,0.0514362,0.0215854,0.0435187,0.0712839,0.0557214,0.0221448
0.094,0.0561749,0.0251746,0.0429852,0.0285934,0.0343448,0.0752762,0.0631491,0.0141684,0.0513132,0.0421439,0.0761554,0.0197543,0.0541998,0.0831857,0.0685388,0.0441174
0.095,0.0705182,0.05203,0.0689252,0.0398849,0.0383121,0.0948074,0.0713889,0.0370566,0.0601633,0.042449,0.063338,0.0560703,0.049317,0.0798288,0.0816614,0.0303845
0.096,0.0464093,0.0291418,0.0457318,0.00509491,0.039838,0.040181,0.0604025,-0.00109039,0.0589426,0.025054,0.0413654,0.00296967,0.0151373,0.0483957,0.0648767,0.0535779
0.097,0.0570905,0.0599646,0.0500043,0.0368332,0.0300723,0.0252274,0.0643698,0.0132529,0.0583322,0.0488577,0.0520465,0.0154819,0.0514532,0.0596872,0.0676233,0.0367932
0.098,0.0720441,0.0663733,0.0667889,0.0408005,0.0569278,0.0130203,0.0353781,0.0352255,0.0445993,0.0430594,0.0666949,0.0414218,0.0471808,0.0792184,0.0743372,0.0425916
0.099,0.0601422,0.0352454,0.0551923,0.0307297,0.0377017,0.0121048,0.0304953,0.013558,0.0391061,0.025054,0.0422809,0.0377597,0.031922,0.0517526,0.0593835,0.0328259
0.1,0.0500714,0.046842,0.0503094,0.0203537,0.0319034,0.0288895,0.049111,0.0324789,0.0610788,0.0393973,0.0435016,0.0362338,0.0383307,0.0761667,0.0602991,0.0575452
0.101,0.0604474,0.0523352,0.0588544,0.0432419,0.0218326,0.0462845,0.0494162,0.0492636,0.0552805,0.0656424,0.0599811,0.0463046,0.0276495,0.0660959,0.0560266,0.0383191
0.102,0.0625836,0.0483679,0.0493939,0.0142502,-0.00776947,0.0264481,0.0478903,0.0623862,0.0360544,0.03543,0.0514362,0.048746,0.0160529,0.0694528,0.0139124,0.036488
0.103,0.052818,0.0447058,0.0344403,0.0279831,0.0212222,0.0475052,0.0411765,0.0196616,0.0391061,0.0317679,0.0660846,0.0475253,0.0157477,0.0804392,0.000484619,0.0651746
0.104,0.0451886,0.0733923,0.0503094,0.0588058,0.0410587,0.0465897,0.0527731,0.0623862,0.0690134,0.0570975,0.0605914,0.0429477,0.0310065,0.0807443,0.0331384,0.0657849
0.105,0.0241315,0.0813269,0.0326093,0.0411057,0.0193912,0.0340775,0.0549094,0.0431601,0.0409372,0.0381766,0.0532672,0.0374545,0.0392462,0.0825754,0.0374109,0.0483899
0.106,0.0363385,0.0453162,0.0118573,0.0264572,0.00687897,0.0243118,0.0613181,0.0608603,0.0403268,0.0253592,0.0502155,0.0255527,0.0316168,0.0630441,0.0377161,0.0367932
0.107,0.0558698,0.0697302,0.040849,0.0511765,0.0251895,0.0472,0.0704733,0.063912,0.0589426,0.0442801,0.0590656,0.0109042,0.0502325,0.062739,0.0599939,0.0718884
0.108,0.0537335,0.0587439,0.0481732,0.0533127,0.029462,0.0450638,0.0521628,0.0565878,0.0394113,0.0491629,0.0569293,0.031351,0.0209357,0.0505319,0.0395471,0.0349622
0.109,0.0400006,0.0331091,0.0439008,0.0368332,0.026105,0.0322464,0.0393454,0.0623862,0.033613,0.0567923,0.051131,-0.0257169,0.0346686,0.0578561,0.0444299,0.0438123
0.11,0.0592267,0.0630164,0.0454266,0.0508713,0.0239688,0.0426224,0.0475851,0.0657431,0.0412424,0.0628958,0.0621173,0.00998871,0.0438239,0.0538889,0.0477869,0.0804333
0.111,0.0534283,0.0611853,0.046037,0.0285934,0.0200015,0.040181,0.0237814,0.0501791,0.0543649,0.0259695,0.0544879,-0.0174771,0.0435187,0.0453439,0.051449,0.0563245
0.112,0.0668561,0.0392126,0.0457318,0.0441574,0.0245792,0.0392654,0.0225607,0.0504843,0.0400217,0.0400076,0.0642535,0.00449554,0.031922,0.0477853,0.0596887,0.0856213
0.113,0.0534283,0.0453162,0.0539716,0.0585007,0.0282413,0.0447586,0.0509421,0.0657431,0.0742014,0.0363455,0.0651691,0.0939121,0.0575568,0.0664011,0.0419885,0.0837903
0.114,0.0497662,0.0474524,0.0515302,0.0359177,0.0200015,0.0215652,0.0448386,0.051705,0.0528391,0.0287161,0.0538776,0.10734,0.0383307,0.0660959,0.0523645,0.0706677
0.115,0.0445782,0.0303625,0.0451215,0.0221848,0.0163394,0.0301102,0.066506,0.0599448,0.0308664,0.0308524,0.0471637,0.113748,0.052674,0.0407663,0.0425989,0.0782971
0.116,0.0552594,0.0526404,0.056413,0.0459885,0.0334293,0.0429276,0.0832907,0.0745932,0.0674875,0.0201712,0.0679156,0.0832309,0.0462653,0.0602975,0.0642664,0.069447
0.117,0.0403058,0.0291418,0.0628217,0.0386642,0.0285464,0.0279739,0.0588766,0.0761191,0.0641306,0.0400076,0.0642535,0.0475253,0.0490118,0.0398508,0.05328,0.0721936
0.118,0.0482404,0.0538611,0.0472577,0.0252365,0.0166446,0.0136307,0.0622336,0.0849692,0.0507028,0.0342093,0.0413654,0.0337924,0.052674,0.0453439,0.0407678,0.0743298
0.119,0.0677716,0.0483679,0.0603803,0.0356125,0.046857,0.0517776,0.0610129,0.0892416,0.0708444,0.0369559,0.0444171,0.0530185,0.0511481,0.0599924,0.0435144,0.0950818
0.12,0.0515973,0.0309729,0.0664838,0.0288986,0.0367862,0.0410965,0.0668112,0.0895468,0.0595529,0.0256644,0.0627277,0.0530185,0.03711,0.0239816,0.0313074,0.0776868
0.121,0.032066,0.0230383,0.0262006,0.0459885,0.0349551,0.0389603,0.0417868,0.067269,0.0543649,0.0311575,0.0465533,0.043558,0.00659241,0.026423,0.0328333,0.0871472
0.122,0.0519025,0.0285315,0.0484784,0.0414108,0.0349551,0.0694778,0.0552145,0.0883261,0.0436838,0.0323782,0.0471637,0.0423373,0.00964416,0.0279489,0.0541956,0.103932
0.123,0.0644147,0.0428748,0.0643475,0.0615524,0.0380069,0.0542191,0.0997702,0.0880209,0.0320871,0.0345145,0.045943,0.0545444,0.0148322,0.0514474,0.046261,0.0938611
0.124,0.0439679,0.00777954,0.0341351,0.0337814,0.0123721,0.0743607,0.0253073,0.0797812,0.0278146,0.0363455,0.0291583,0.0636996,-0.00256287,0.00475555,0.0474817,0.0804333
0.125,0.0467145,0.045011,0.0643475,0.0658249,0.0306827,0.0771072,0.0454489,0.0935141,0.0391061,0.0616751,0.0517413,0.0533237,0.0279547,0.0435129,0.0615198,0.0905041
0.126,0.0567853,0.0334143,0.0570233,0.0496506,0.0282413,0.0786331,0.0582663,0.0974814,0.0619943,0.0299368,0.0431964,0.053934,0.0157477,0.0374094,0.0416833,0.0935559
0.127,0.0451886,0.0102209,0.0350507,0.0368332,-0.00166595,0.0761917,0.0485007,0.0581137,0.0351389,0.0116263,0.0395343,0.0615634,0.0285651,0.0242868,0.0389368,0.0627332
0.128,0.0369489,0.0575232,0.0442059,0.0505661,0.00718414,0.0804642,0.0854269,0.0782553,0.0445993,0.0412283,0.0508258,0.0579013,0.0609137,0.0676218,0.0511438,0.0834851
0.129,0.0479352,0.0712561,0.0466473,0.0606369,0.0306827,0.0832108,0.0777975,0.0727621,0.0500925,0.0366507,0.0547931,0.0588168,0.0398566,0.0639597,0.0441248,0.0871472
0.13,0.0393903,0.0621008,0.0237592,0.0380539,0.00230133,0.0682571,0.0457541,0.0602499,0.0574167,0.00552277,0.0419757,0.0203647,0.0413824,0.057551,0.0413782,0.0514417
0.131,0.018028,0.0718665,0.0387128,0.0563644,0.0221378,0.080159,0.0442282,0.063912,0.0705392,0.0220023,0.0444171,0.0389804,0.0709845,0.0520578,0.0520593,0.0514417
0.132,0.0534283,0.0447058,0.0625165,0.0490402,0.0474673,0.118306,0.0680319,0.0837485,0.0742014,0.0564871,0.0541827,0.0301303,0.0685431,0.0776926,0.0490076,0.0599866
0.133,0.0488507,0.0221228,0.0399335,0.0334763,0.0453311,0.0899246,0.0637595,0.0691,0.0571115,0.0616751,0.0587604,0.00296967,0.0554205,0.059382,0.0425989,0.0480847
0.134,0.040611,0.0324988,0.0500043,0.0292038,0.0325137,0.0899246,0.0643698,0.0651328,0.0671823,0.0213919,0.0572345,0.0276889,0.0670172,0.0581613,0.0419885,0.0541882
0.135,0.0549542,0.034635,0.0597699,0.0700973,0.046857,0.110371,0.0558249,0.0736777,0.0824411,0.0378714,0.0517413,0.0554599,0.0792242,0.0685373,0.0517542,0.0813489
0.136,0.0461041,0.0358557,0.0396283,0.0517868,0.0288516,0.0859573,0.0619284,0.0721518,0.0540598,0.0326834,0.0630328,0.0813998,0.0499274,0.0483957,0.0142175,0.0691418
0.137,0.0317609,0.0102209,0.0335248,0.0456833,0.0386172,0.0951126,0.0268332,0.0764243,0.0568063,0.0192557,0.051131,0.0911655,0.0459601,0.0560251,0.0383264,0.0853162
0.138,0.0549542,0.0428748,0.056413,0.0737595,0.0441104,0.110982,0.0219504,0.0791708,0.0693185,0.0403128,0.0471637,0.0710239,0.0661017,0.0606027,0.0419885,0.0917249
0.139,0.042442,0.039823,0.053056,0.0505661,0.041669,0.0890091,0.0411765,0.0648276,0.0507028,0.0247488,0.0126788,0.0716342,0.0548102,0.0685373,0.0300867,0.0618176
0.14,0.0848614,0.0334143,0.0554974,0.0502609,0.0377017,0.105794,0.0216452,0.0541464,0.0455148,0.0427542,0.0309894,0.0600375,0.0484015,0.0535837,0.041073,0.0508313
0.141,0.0778424,0.0657629,0.056413,0.0517868,0.0419742,0.104268,0.0384299,0.0691,0.0464304,0.0503836,0.0572345,0.0832309,0.061524,0.0633493,0.0581628,0.0703625
0.142,0.0506818,0.0639319,0.058244,0.0578903,0.0383121,0.120137,0.0103537,0.0541464,0.0507028,0.0555716,0.0319049,0.0475253,0.03711,0.0337473,0.0517542,0.072804
0.143,0.0573956,0.0538611,0.0371869,0.0472092,0.0193912,0.131123,0.02134,0.0462119,0.0262888,0.0262747,0.0331256,0.00846283,0.0462653,0.0569406,0.0413782,0.034657
0.144,0.065025,0.0480627,0.0347455,0.0633835,0.0431949,0.157063,0.0320212,0.0529257,0.0619943,0.0522147,0.0544879,0.031351,0.0462653,0.069758,0.0447351,0.067616
0.145,0.0427472,0.0523352,0.0295575,0.0792526,0.0496036,0.141805,0.0301901,0.0449912,0.0461252,0.0360403,0.0572345,0.052103,0.0465704,0.0718942,0.0599939,0.0667004
0.146,0.0073468,0.0123572,0.0225385,0.046904,0.00993073,0.0960281,-0.00368439,0.0166098,0.0513132,0.0537405,0.0361774,0.00388519,0.0355841,0.0435129,0.0538904,0.0621228
0.147,0.0491559,0.0556921,0.0524457,0.0581955,0.026105,0.0951126,0.0314108,0.0352255,0.0500925,0.0436697,0.0453326,0.0524081,0.0508429,0.0618234,0.0786096,0.0837903
0.148,0.0509869,0.0370764,0.0365765,0.0649094,0.0355655,0.108846,0.0204245,0.062081,0.0470407,0.0345145,0.0468585,0.0337924,0.0523688,0.0331369,0.05328,0.0496106
0.149,0.0195538,0.0288367,0.0255902,0.0386642,0.0456363,0.0941971,0.0250021,0.0172202,0.0482614,0.0378714,0.0422809,-0.000692444,0.0395514,0.00780731,0.0520593,0.0480847
0.15,0.04763,0.0547766,0.0490887,0.0527023,0.0526553,0.113423,0.0463644,0.0358359,0.0711496,0.0589285,0.0520465,-0.0013028,0.044129,-0.000432434,0.0667078,0.0593762
0.151,0.0500714,0.046842,0.0396283,0.0578903,0.0489932,0.128072,0.0430075,0.0437704,0.0568063,0.0335989,0.0401447,-0.0217496,0.0288702,0.00628143,0.0468713,0.0340466
