Time,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0461041,0.0428748,0.0524457,0.0594162,0.0456363,0.0417068,0.0451437,0.0797812,0.0635202,0.0583182,0.0621173,0.0438632,0.0377203,0.0670114,0.0285608,0.0471692
0.021,0.0384747,0.0517249,0.0490887,0.0560593,0.0535709,0.0536087,0.0182883,0.0605551,0.0644357,0.0696097,0.0572345,0.0304355,0.0352789,0.0633493,0.0639612,0.0328259
0.022,0.0515973,0.0337195,0.0423749,0.0359177,0.0663882,0.0514725,-0.0155862,0.0422446,0.0598581,0.037261,0.0550983,0.00358002,0.0563361,0.0416818,0.0538904,0.0117688
0.023,0.0586163,0.032804,0.0377972,0.0453781,0.052045,0.0237015,-0.0293192,0.0333945,0.0442941,0.0494681,0.0319049,0.00937836,0.0468756,0.0416818,0.0490076,0.00963257
0.024,0.0369489,0.0209021,0.073808,0.0612473,0.0315982,0.0658157,0.00089325,0.0324789,0.0159128,0.0329886,0.0294635,-0.00435455,0.0508429,0.0392404,0.0416833,0.00658081
0.025,0.0448834,0.0373816,0.0426801,0.0655197,0.0291568,0.0691727,0.031716,-0.000480042,0.0415475,0.0186453,0.0505206,-0.00740631,0.0245978,0.0242868,0.0545007,0.00871704
0.026,0.0519025,0.0599646,0.056413,0.0496506,0.0483829,0.0569656,0.038735,-0.0255045,0.0403268,0.0339041,0.040755,-0.00588043,0.0514532,0.0502267,0.0596887,-0.00806763
0.027,0.0436627,0.0334143,0.0359662,0.0499557,0.0755435,0.0685623,-0.0168069,0.00013031,0.0372751,0.0622855,0.0428912,0.0145663,0.0303961,0.057551,0.0471765,0.0148206
0.028,0.0549542,0.050199,0.046037,0.0548386,0.0505191,0.0877884,0.0353781,-0.0035318,0.066572,0.0537405,0.0441119,0.0105991,0.0563361,0.0453439,0.0670129,0.0236707
0.029,0.0686871,0.0419592,0.0701459,0.0743698,0.0566226,0.0798538,0.0567404,-0.0151285,0.0812204,0.0253592,0.0612018,0.0304355,0.0630499,0.0499216,0.0654871,0.0200085
0.03,0.0467145,0.0456213,0.046037,0.0664352,0.0270206,0.0685623,0.049111,-0.0276407,0.0708444,0.0393973,0.0691364,0.0624789,0.0313116,0.0578561,0.051449,0.0309949
0.031,0.0451886,0.0584387,0.0396283,0.0545334,0.0209171,0.0877884,0.0332419,-0.033439,0.0592477,0.0570975,0.0697467,0.0887241,0.0444342,0.085322,0.0609094,0.0230603
0.032,0.0747906,0.0379919,0.0393231,0.0353073,0.0428897,0.105183,0.0350729,-0.0361856,0.0619943,0.0552664,0.0569293,0.0655307,0.0532843,0.0703683,0.0609094,-0.0172229
0.033,0.0622784,0.0181555,0.0518353,0.046904,0.0450259,0.0694778,0.0332419,-0.0276407,0.0522287,0.0497733,0.0419757,0.0652255,0.0343634,0.0572458,0.0511438,-0.00440552
0.034,0.0607526,0.0404334,0.0411542,0.0545334,0.0279361,0.112813,0.0695578,0.00379242,0.0278146,0.0238333,0.0380084,0.0670566,0.0465704,0.0685373,0.0239832,-0.00562622
0.035,0.0421368,0.0389075,0.0445111,0.0722336,0.0392276,0.148518,0.087258,-0.000174866,0.0525339,0.0516043,0.0514362,0.0527133,0.0358893,0.0496164,0.0422937,0.00536011
0.036,0.0589215,0.0590491,0.0570233,0.0398849,0.062421,0.148213,0.087258,-0.000785217,0.035444,0.0586234,0.0508258,0.0887241,0.0554205,0.0404611,0.0331384,-0.00257446
0.037,0.0494611,0.0245642,0.0246747,0.05728,0.0648624,0.1592,0.0417868,0.0126425,0.0345285,0.0577078,0.0438068,0.0926913,0.0456549,0.0679269,0.035885,0.0370984
0.038,0.054649,0.0395178,0.040849,0.0627731,0.0523502,0.146382,0.0741354,0.0266806,0.0604684,0.0375662,0.0435016,0.0933017,0.0511481,0.0499216,0.0468713,0.00474976
0.039,0.0564801,0.0279211,0.0652631,0.0655197,0.0578433,0.137227,0.0658957,0.0184409,0.0723703,0.0366507,0.0587604,0.122599,0.0453497,0.0303903,0.0291711,0.00780151
0.04,0.0464093,0.0447058,0.0548871,0.0609421,0.0270206,0.152791,0.0555197,0.0315634,0.0516183,0.0500784,0.0743243,0.0731601,0.0465704,0.0548044,0.028866,0.029469
