Time,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus
0.041,0.273155,0.0471472,0.0667889,0.0368332,0.0523502,-0.00498505,0.0451437,0.0105063,0.066572,-0.0140085,0.0306842,0.0762119,0.0230719,0.154292,0.0703699,-0.0376697
0.042,0.236534,0.0935339,0.0945599,0.0603317,0.0636417,0.0346878,0.0344626,0.018746,0.0668771,2.96E-05,0.0700519,0.137247,0.111268,0.112483,0.0996667,0.00841187
0.043,0.0903546,0.0563025,0.0713666,0.0166916,0.0322086,0.0105789,0.0350729,0.0214926,0.0394113,0.0134573,0.0523517,0.141214,0.141785,0.0612131,0.0700647,0.0200085
0.044,0.120262,0.067594,0.0991376,0.0722336,0.0630313,0.0282791,0.0662009,0.0437704,0.0586374,0.0393973,0.0373981,0.146402,0.0554205,0.0459543,0.056637,0.041676
0.045,0.0924908,0.0334143,0.0548871,0.0490402,0.0291568,0.0154617,0.0234763,0.0336996,0.0326975,0.0604544,0.033736,0.0768222,0.0432135,0.0496164,0.0386316,0.041676
0.046,0.0988995,0.0511145,0.0445111,0.0444626,0.0550967,0.0398758,0.0454489,0.0288168,0.0558908,0.0555716,0.0520465,0.024332,0.0499274,0.0831857,0.0834924,0.0514417
0.047,0.128196,0.00167603,0.0185712,0.0246262,0.0477725,0.0285843,0.016152,0.0199667,0.0586374,0.0866995,0.0465533,-0.0376187,0.0569464,0.0700632,0.0905115,0.05724
0.048,0.114464,0.0608801,0.0292523,0.0511765,0.0639468,0.105183,0.094277,0.00898041,0.08061,0.119353,0.0502155,-0.0196133,0.0920416,0.0404611,0.0694543,0.0523572
0.049,0.097984,0.0471472,0.0466473,0.0398849,0.0331241,0.100606,0.0774924,0.0245444,0.0482614,0.0900565,0.0547931,-0.0473843,0.0456549,0.0334421,-0.00500854,0.0355725
0.05,-0.0127948,0.090177,0.0506146,0.0670456,0.0612003,0.101521,0.0805441,0.0526205,0.0525339,0.092803,0.0541827,-0.0049649,0.0538947,0.0410715,0.00170532,0.0554089
0.051,-0.0793231,0.072782,0.0472577,0.0392746,0.0218326,0.0795486,0.0747458,0.0336996,0.0211008,0.0238333,0.0264117,-0.00740631,0.0538947,0.0425973,-0.00714478,0.0181775
0.052,0.0125348,0.0932288,0.0780804,0.0401901,0.0419742,0.0838211,0.0881735,0.023934,0.0662668,0.0287161,0.078902,0.0325717,0.0468756,0.0569406,0.00658813,0.0331311
0.053,-0.0591815,0.055387,0.0561078,0.0133347,0.00748932,0.0673416,0.036904,0.0126425,0.0409372,0.0101004,0.061507,0.0276889,0.00842346,0.0334421,-0.0101965,0.0358777
0.054,-0.154396,0.0819373,0.0417645,0.0267624,0.0334293,0.0688675,0.0341574,0.0111166,0.0610788,0.0305472,0.0871417,0.0395908,-0.0233148,0.0450388,-0.00226196,0.0361829
0.055,-0.0762714,0.0590491,0.0500043,0.00814667,0.012067,0.0438431,0.0237814,-0.00597321,0.0415475,0.0662527,0.0584552,0.031351,-0.0239252,0.0371042,-0.00592407,0.0441174
0.056,0.0396954,0.0630164,0.0643475,0.0218796,0.00932037,0.0346878,0.0359885,0.0193564,0.0568063,0.0921927,0.0908038,0.0508823,0.0490118,0.0740305,0.0325281,0.0706677
0.057,0.180687,0.0477576,0.0274213,0.0279831,-0.0239438,0.00508575,-0.00582062,0.0248495,0.0525339,0.0818167,0.0492999,0.0307407,-0.0281976,0.0596872,0.0300867,0.0358777
0.058,0.32473,0.0584387,0.0521405,0.0459885,0.000775452,0.0505569,0.0314108,0.0340048,0.0525339,0.0506888,0.0569293,0.0426425,-0.0315546,0.0517526,0.0563318,0.0587659
0.059,0.345787,0.0563025,0.0457318,0.0273727,0.0169498,0.0490311,0.0335471,0.0242392,0.0262888,0.0165091,0.00504944,0.0188388,-0.0776361,0.0389352,0.0325281,0.0602917
0.06,0.326256,0.0456213,0.0628217,0.0343918,0.0328189,0.111592,0.140969,0.0507895,0.0452097,0.0320731,0.0331256,0.0603427,0.0175787,0.0447336,0.0664026,0.0856213
0.061,0.195945,0.0257849,0.035661,0.0163864,0.0145084,0.0963333,0.141884,0.0230185,0.0177438,-0.0265207,0.0105426,0.0633945,0.130799,0.0374094,0.0624353,0.0767712
0.062,0.161766,0.0187659,0.0387128,0.0316452,0.0319034,0.128072,0.155923,0.0712363,0.058027,-0.0460519,0.0389239,0.0359287,0.103333,0.0529733,0.0499231,0.0786023
0.063,-0.0671161,-0.0169397,0.023454,0.0231003,0.0361758,0.115559,0.129677,0.0617758,0.0311716,-0.000275574,0.0734088,0.0176181,0.153382,0.0279489,0.0483972,0.081654
0.064,-0.00577576,0.0559973,0.0316937,0.0231003,0.0300723,0.145772,0.152566,0.0901572,0.0445993,0.0287161,0.0761554,0.0514926,0.135987,0.0615182,0.0548059,0.0914197
0.065,0.0888287,0.060575,0.0509198,0.00601044,-0.00380218,0.139668,0.126931,0.0910727,0.035444,-0.0115671,0.0453326,0.0606479,0.0670172,0.036799,0.0505334,0.0889783
0.066,0.0415265,0.0578284,0.0609906,0.0133347,-0.00960052,0.0993851,0.12571,0.114266,0.0467355,0.00308136,0.0496051,0.0701083,0.0685431,0.031611,0.0651819,0.0956921
0.067,-0.0491107,0.0566077,0.0445111,-0.0126053,-0.0373715,0.0603226,0.0671164,0.125863,0.0442941,-0.00332733,0.0514362,0.085062,0.0252081,0.0184885,0.0575525,0.0685315
0.068,-0.120827,0.0917029,0.047868,0.0188278,-0.00319183,0.0414017,0.00425018,0.150277,0.0598581,0.0281058,0.0483844,0.0231113,0.00872864,0.0255075,0.0444299,0.0438123
0.069,-0.0518573,0.0987219,0.0405438,0.00540009,-0.0257748,0.0444534,-0.0699075,0.126778,0.083967,0.0296317,0.063338,0.0102939,-0.016601,0.0200143,0.0487024,0.0377087
0.07,-0.101296,0.0932288,0.0545819,0.00234833,-0.0257748,0.0389603,-0.0894388,0.160348,0.0436838,0.0512991,0.0874469,0.0206699,-0.016601,0.02978,0.0581628,0.0261121
0.071,-0.197426,0.0584387,0.0704511,0.0182175,-0.0288266,0.0105789,-0.107749,0.128304,0.0342233,0.0952444,0.089278,0.0206699,0.0557257,0.0334421,0.0371057,0.0383191
0.072,-0.129372,0.0688147,0.0759442,0.00173798,-0.0318784,-0.000102234,-0.0549539,0.179574,0.0571115,0.154143,0.0782916,0.0206699,0.0938727,0.019404,0.0261194,0.0297742
0.073,-0.0994647,0.0389075,0.0625165,-0.0382401,-0.0462216,0.0127151,-0.03939,0.147225,0.061384,0.109588,0.0535724,0.0197543,0.0612189,0.0108591,0.0633508,0.0181775
0.074,-0.0332416,0.0538611,0.0539716,-0.0663162,-0.0132626,0.0154617,-0.0302347,0.147225,0.051008,0.0897513,0.0340411,0.0105991,0.038941,0.0111642,0.0679285,0.0041394
0.075,-0.0109637,0.0593542,-0.0162189,-0.0821854,-0.0550717,0.0114944,-0.0195535,0.160958,0.0449045,0.0784598,0.0380084,0.0255527,0.024903,0.0377145,0.0776941,-0.00135376
0.076,0.0280988,0.0584387,0.0347455,-0.0666214,-0.118548,0.0313309,0.0430075,0.154549,0.0540598,0.0845633,0.0264117,0.0200595,-0.0159906,0.0383249,0.0441248,-0.0071521
0.077,0.0656354,0.0444006,0.0225385,0.0090622,-0.0956601,0.00905304,0.119301,0.162179,0.0375803,0.0461111,-0.0343182,0.0426425,-0.0547479,0.0276437,0.0749475,-0.00562622
0.078,0.097984,0.0373816,0.0323041,-0.0223709,-0.113971,0.0102737,0.137307,0.15577,0.038801,0.0238333,-0.0330975,-0.000387268,-0.0971674,0.0422922,0.0419885,0.0151257
0.079,0.0982892,0.0175452,0.0310834,-0.0995804,-0.104205,0.00233917,0.115639,0.156991,0.0415475,0.00704865,0.0584552,-0.046774,-0.107543,0.0325265,0.0468713,0.0200085
0.08,0.110191,0.0212073,0.0326093,0.180571,0.0715762,0.00539093,0.0900046,0.157601,0.0690134,-0.0463571,0.118575,-0.0672208,-0.0852655,0.0508371,0.0535852,0.0285535
0.081,0.0949323,0.0105261,0.0225385,0.306609,0.0779849,-0.0174973,0.0839011,0.158211,0.0415475,0.0342093,0.145125,-0.0910245,-0.123718,0.0459543,0.0511438,0.0313
0.082,0.0235211,0.0447058,0.00880554,0.149138,0.00626862,0.0169876,0.101601,0.167977,0.0500925,0.117827,0.142684,-0.0608121,0.0813605,0.0200143,0.0374109,0.0493054
0.083,-0.0765765,0.0288367,0.0405438,0.041716,-0.0651425,-0.00529022,0.104653,0.182625,0.0204904,0.0973807,0.102401,0.0298251,0.131714,0.0319162,0.030697,0.0871472
0.084,-0.0488055,0.0407385,0.0551923,0.0316452,-0.0202817,-0.0141403,0.0970236,0.196664,0.056196,0.0439749,0.0709674,0.0936069,0.0133063,0.02978,0.0444299,0.112477
0.085,0.0531232,-0.00168091,0.0545819,0.0270676,-0.0111264,-0.000712585,0.108315,0.15638,0.0235422,0.0110159,-0.00563171,0.0716342,0.0838019,0.0322214,0.0364954,0.124073
0.086,0.10012,0.0309729,0.0365765,0.0432419,-0.0324887,0.00600128,0.113808,0.127999,0.0592477,0.0906668,0.0413654,0.0432529,0.0935675,0.00994354,0.0416833,0.119801
0.087,0.0802838,0.0169348,0.0399335,0.00875702,-0.0355405,0.0468948,0.115029,0.122811,0.058027,0.101348,0.137801,0.0307407,0.00384583,0.00475555,0.0563318,0.161
0.088,0.097984,0.0489783,0.0515302,0.0395798,-0.0291318,0.0758865,0.0460593,0.120064,0.0412424,0.0125418,0.114302,0.0725497,0.0252081,-0.0111136,0.0303918,0.17931
0.089,0.0793683,0.0355505,0.0231488,0.0603317,-0.0300473,0.0682571,-0.00429474,0.109078,0.0552805,0.0320731,0.0898883,0.0960483,0.0737311,0.0239816,0.0538904,0.211354
0.09,0.0696027,0.0410437,0.0228436,0.074675,0.0407535,0.0761917,-0.0641092,0.124642,0.056196,0.0348196,0.0419757,0.0801791,0.0877692,0.0276437,0.0377161,0.235463
0.091,0.065025,0.0337195,0.0179608,0.0874924,0.0923282,0.0539139,-0.0836404,0.122811,0.0757272,0.0512991,-0.0111249,0.0499667,0.070069,0.0499216,0.0590784,0.236989
0.092,0.0808942,0.0315833,0.0463422,0.0609421,0.120099,0.0398758,-0.132163,0.132577,0.0799997,0.0574026,-0.00593689,0.015787,0.0114752,0.0114694,0.0590784,0.251332
0.093,0.0708234,0.0599646,0.0493939,0.062468,0.081647,0.0240067,-0.133689,0.137459,0.073591,0.0223074,-0.0446942,0.00388519,0.0172736,0.0178781,0.0450403,0.261708
0.094,0.0665509,0.0508093,0.0445111,0.110686,0.0480777,0.00233917,-0.107139,0.145089,0.0552805,0.0314627,-0.0221112,0.0170078,0.0554205,0.0227609,0.0633508,0.27361
0.095,0.0699078,0.0410437,0.0435956,0.0307297,0.0593692,0.00874786,-0.0705179,0.151803,0.0574167,0.0384817,0.0291583,0.0374545,0.0383307,0.031611,0.0545007,0.292836
0.096,0.0821149,0.0474524,0.0185712,-0.0135208,0.064252,0.0230911,-0.0219949,0.163094,0.0592477,0.0885306,0.0468585,0.041727,0.0316168,0.0551096,0.0230676,0.249501
0.097,0.0644147,0.0312781,0.0292523,-0.0119949,0.0663882,0.0352982,-0.0219949,0.154549,0.0552805,0.101348,0.0578448,0.0255527,0.0554205,0.0502267,0.0282556,0.312367
0.098,0.0851666,0.0505042,0.0689252,0.0398849,0.0734073,0.0261429,0.00699677,0.150582,0.038801,0.0891409,0.0624225,0.0466098,0.0432135,0.0438181,0.0401575,0.327626
0.099,0.0992047,0.0309729,0.0561078,0.0707077,0.0615054,0.0404861,0.0188986,0.135934,0.0717599,0.0323782,0.0740192,0.031351,0.0303961,0.036799,0.0615198,0.344105
0.1,0.107444,0.0334143,0.0722821,0.0807785,0.057233,0.0407913,0.0381247,0.149972,0.0592477,0.000334778,0.100569,0.0682773,0.0236823,0.0468698,0.0499231,0.340443
0.101,0.10012,0.0199866,0.0695355,0.090239,-0.0672788,0.0179031,0.0335471,0.163094,0.0742014,0.0348196,0.047774,0.0511874,0.0276495,0.0435129,0.0541956,0.347157
0.102,0.107139,0.0483679,0.051225,0.122893,-0.0608701,0.0346878,0.0411765,0.167977,0.0565012,0.0522147,0.028548,0.0203647,0.0242926,0.0487009,0.0676233,0.328846
0.103,0.0891339,0.0480627,0.00880554,0.069487,0.0251895,0.0331619,0.00730194,0.162179,0.043989,0.0158987,0.0200031,0.0228061,0.0178839,0.0425973,0.0447351,0.334034
0.104,0.106529,0.0511145,0.0417645,0.0350021,0.0834781,0.0414017,0.0591818,0.15516,0.0452097,0.0400076,0.0346515,0.0279941,0.0212408,0.0377145,0.061825,0.352345
0.105,0.0757062,0.027616,0.0414594,-0.008638,0.0370914,0.0258377,0.0497214,0.168587,0.0299509,0.0659476,0.0486896,0.0185336,0.004151,0.0404611,0.0416833,0.368824
0.106,0.0964581,0.0425696,0.0506146,0.0478195,0.0135928,0.0398758,0.0961081,0.183541,0.0601633,0.0512991,0.0517413,0.00968353,-0.00805603,0.0346628,0.0334436,0.358448
0.107,0.0586163,0.0267004,0.0420697,0.0627731,0.000775452,0.0261429,0.0900046,0.163705,0.0586374,0.0287161,0.011153,0.0167026,-0.066955,0.0252023,0.0541956,0.355702
0.108,0.0873029,0.0324988,0.0680096,0.0667404,0.0288516,0.0557449,0.0765768,0.160653,0.0732858,0.0400076,0.0431964,0.059122,-0.0672601,0.0270334,0.0639612,0.344716
0.109,0.0644147,0.0352454,0.0402386,0.0353073,0.00718414,0.0557449,0.0576559,0.148446,0.0546701,0.0244437,0.0309894,0.0307407,-0.0858759,0.0386301,0.0697595,0.34319
0.11,0.0763165,0.0559973,0.0411542,0.0267624,-0.00960052,0.0996902,0.064675,0.160958,0.066572,0.0555716,0.05815,0.0371494,-0.0886224,0.0306955,0.0813562,0.369435
0.111,0.0610577,0.0343298,0.0249799,0.00387421,-0.0199765,0.0685623,0.0896994,0.157906,0.028425,0.0290213,0.0431964,0.0160922,-0.0507806,0.0377145,0.0679285,0.356007
0.112,0.0656354,0.0511145,0.0631268,0.0490402,0.00687897,0.0890091,0.136391,0.160958,0.0479562,0.063201,0.0395343,0.015787,0.0801398,0.0477853,0.0633508,0.372792
0.113,0.0607526,0.00137085,0.0445111,0.0585007,-0.00563324,0.0499466,0.0933615,0.152108,0.0168283,0.0809012,0.035567,0.0258578,0.0621344,0.0184885,0.0450403,0.339833
0.114,0.0894391,0.0569128,0.0692303,0.036528,0.00474274,0.0493362,0.158974,0.173165,0.063215,0.075408,0.0492999,0.0859775,0.103943,0.0291696,0.0578577,0.333119
0.115,0.0808942,0.0199866,0.0457318,0.0111984,0.00718414,0.0392654,0.143716,0.132577,0.0528391,0.0714407,0.0328204,0.0636996,0.0932623,0.0233713,0.0581628,0.276967
0.116,0.08242,0.0404334,0.0426801,0.0435471,-0.00685394,0.067952,0.148293,0.135323,0.0558908,0.0543509,0.0822589,0.0475253,0.0572516,0.0157419,0.0718957,0.293751
0.117,0.0430524,0.0279211,0.0484784,0.0115036,0.00718414,0.0685623,0.126931,0.127694,0.0528391,0.0384817,0.0450275,0.0188388,-0.0269769,0.0398508,0.0389368,0.244008
0.118,0.0488507,0.0660681,0.0551923,0.0414108,-0.00319183,0.0960281,0.0988547,0.161568,0.0500925,0.0244437,0.0242755,0.0350131,-0.0574945,0.031611,0.0700647,0.266285
0.119,0.04763,0.0532507,0.0432904,0.0508713,0.000470276,0.103047,0.031716,0.14631,0.0507028,0.0204764,0.0209186,0.0551547,-0.132263,0.0221506,0.0374109,0.229359
0.12,0.0396954,0.0477576,0.0524457,0.0682663,0.00382721,0.0887039,0.00333466,0.158517,0.0461252,0.0375662,0.0331256,0.0954379,-0.101135,0.0520578,0.0679285,0.238209
0.121,0.0729596,0.0239539,0.0316937,0.0423264,0.0001651,0.0786331,-0.046409,0.152413,0.0369699,0.0226126,0.0291583,0.112223,0.00994934,0.0828806,0.0343591,0.206471
0.122,0.0931012,0.0209021,0.0451215,0.0438522,0.0151187,0.059407,-0.0601419,0.170724,0.0622995,0.025054,0.0334308,0.0621738,0.287049,0.121333,0.0633508,0.183583
0.123,0.0949323,0.0447058,0.0554974,0.0264572,0.0401431,0.0609329,-0.0668558,0.170113,0.0601633,0.0149832,0.0523517,-0.0144254,0.204957,0.0572458,0.0621301,0.15276
0.124,0.0879132,0.0459265,0.053056,0.0169968,-0.00136078,0.042012,-0.0668558,0.157601,0.0595529,0.0287161,0.0630328,-8.21E-05,0.14087,0.0636545,0.025509,0.12682
0.125,0.0815045,0.0630164,0.0652631,0.0310349,0.0279361,0.0252274,-0.0357278,0.184762,0.0531442,0.0186453,0.0779864,0.0517978,0.128663,0.0429025,0.0517542,0.123158
0.126,0.0625836,0.0361609,0.0445111,0.0130295,0.00230133,0.0386551,0.019509,0.188424,0.0528391,0.00460724,0.0984332,0.0813998,0.0883795,0.0453439,0.0380212,0.106068
0.127,0.0622784,0.0401282,0.0435956,0.0392746,0.00657379,0.0359085,0.0423972,0.220467,0.0461252,0.0104056,0.0758502,0.0716342,0.0639655,0.034968,0.00353638,0.0889783
0.128,-0.00669128,0.0309729,0.035661,0.0142502,0.0105411,0.0343826,0.0411765,0.228097,0.0507028,0.0561819,0.0578448,0.0148715,0.0499274,0.0267282,-0.00653442,0.0929456
0.129,-0.00608093,0.0508093,0.0539716,0.0267624,0.0105411,0.0264481,0.0518576,0.272957,0.0394113,0.0772391,0.073714,0.0203647,0.0609137,0.0435129,-0.0260657,0.064259
0.13,-0.0140155,0.0355505,0.0536664,0.000822449,0.00871002,0.0203445,0.0188986,0.254342,0.0558908,0.0891409,0.05815,0.0127353,0.0374152,0.0267282,-0.00104126,0.0688367
0.131,0.0299298,0.0373816,0.0597699,0.0414108,0.0157291,0.0172928,0.0454489,0.290963,0.0436838,0.0790701,0.0538776,0.0374545,0.0328375,0.0190988,0.0258142,0.0456433
0.132,0.0763165,0.0370764,0.0487836,0.0194382,0.0221378,-0.0199387,0.0561301,0.308968,0.0592477,0.0265799,0.0389239,0.043558,-0.00012146,0.0126901,0.0194055,0.0218396
0.133,0.151695,0.0117468,0.0802167,0.0697922,0.0505191,0.0572708,0.0719992,0.352303,0.0629098,0.0357352,0.0660846,0.0334872,-0.0623773,0.0319162,0.0343591,0.0389294
0.134,0.178856,0.0297522,0.0207074,0.0484299,0.0322086,0.0563553,0.0842062,0.315072,0.0555856,-0.0176706,0.0370929,0.0176181,-0.122802,0.00322968,0.0270349,-0.000133057
0.135,0.26461,0.0373816,0.0350507,0.0838303,0.0227481,0.0764969,0.076882,0.333993,0.0763376,-0.0161447,0.0520465,0.00419037,-0.163696,0.0505319,0.0398523,0.0135999
0.136,0.305809,0.01724,-0.0113361,0.0456833,0.0221378,0.0710037,0.0512473,0.313241,0.0357492,-0.0088205,0.0486896,-0.0199185,-0.192382,0.0691476,0.046261,-0.00257446
0.137,0.233177,0.0102209,0.0326093,0.0600265,0.0587589,0.0969437,0.069863,0.370919,0.0503976,0.0329886,0.0663898,-0.0461636,-0.0745843,0.069758,0.0389368,-0.00745728
0.138,0.0662457,0.00991577,0.018266,0.0639938,0.0413638,0.0322464,0.0381247,0.359017,0.0305612,0.0442801,0.0319049,-0.013815,0.000488891,0.0535837,0.0233728,-0.0297351
0.139,-0.0610126,0.0407385,0.0496991,0.0636887,0.0541812,0.0392654,0.0851218,0.369698,0.0595529,0.0744925,0.0468585,0.0249423,0.266602,0.0902048,0.0325281,-0.0108142
0.14,-0.0613177,0.0312781,0.0384076,0.0292038,0.0496036,0.0612381,0.0985495,0.344369,0.0525339,0.000945129,0.0254962,0.0670566,0.20221,0.0825754,0.0502283,-0.0483508
0.141,-0.0124896,0.07797,0.0326093,0.0398849,0.0789004,0.0725296,0.104043,0.351082,0.063215,0.0543509,0.0767657,0.146707,0.0203253,0.0807443,0.0722009,-0.0404163
0.142,-0.142189,0.057218,0.028642,0.0331711,0.0196964,0.0719192,0.0674216,0.342538,0.0268991,-0.047883,0.018172,0.151895,-0.0623773,0.06457,0.0374109,-0.0355334
0.143,-0.161721,0.0825476,0.0515302,0.0722336,0.0981265,0.104878,0.0655905,0.345589,0.056196,0.0610648,0.0450275,0.112833,0.00506653,0.0660959,0.0468713,-0.0449939
0.144,-0.0729144,0.0544714,0.0405438,0.0484299,0.0254947,0.0414017,0.00730194,0.323006,0.0305612,0.040618,0.0602863,0.0951328,0.054505,0.0474802,0.0490076,-0.0620837
0.145,-0.0170673,0.0563025,0.0640424,0.0362228,0.057233,0.0240067,-0.0171121,0.305611,0.0662668,0.0287161,0.0871417,0.138163,0.161622,0.0792184,0.0563318,-0.0532336
0.146,-0.00760681,0.045011,0.0509198,0.0292038,0.0477725,-0.00101776,-0.0177225,0.257699,0.0555856,0.0918875,0.0651691,0.0945224,0.144837,0.0685373,0.0718957,-0.0813098
0.147,0.0213849,0.0767493,0.061601,0.0465988,0.0358707,0.0572708,0.0164572,0.249764,0.0595529,0.157805,0.0865314,0.0810947,0.379822,0.0639597,0.068844,-0.0785632
0.148,0.0174176,0.0682043,0.0518353,0.0111984,0.0196964,0.0301102,0.0225607,0.22596,0.0461252,0.105315,0.0660846,-0.0183926,0.223267,0.0273386,0.0569421,-0.0855823
0.149,0.0644147,0.0868201,0.0844891,0.0472092,0.0270206,0.0325516,0.0155417,0.222603,0.0571115,0.0741873,0.0593707,-0.0248013,0.11554,0.0676218,0.0520593,-0.0474353
0.15,0.0171124,0.069425,0.0258954,0.0322556,0.0163394,0.00233917,0.0100485,0.17286,0.0507028,0.0397025,0.0361774,0.00907318,0.121339,0.0859323,0.0374109,-0.0651355
