Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z
0.019,8.59278,0.909252,4.52824,0.00631891,0.0151316,0.0165728,-2.6316,9.20316,-1.74105,-0.010713,0.0128021,-0.0107146,1.05547,9.64296,-0.561381,0.00776122,0.0163288,-0.000711216,-3.03892,-9.47791,-0.693884,-0.0136332,-0.00863239,-0.0148106,4.62193,2.27036,8.66756,-0.0525922,-0.00351921,0.012486,0.481923,-9.91463,-1.04501,-0.0493325,0.037609,0.0113545,5.19478,-2.98699,7.65173,-0.0182448,0.00307891,-0.00115682
0.02,8.58603,0.88429,4.50789,0.00668962,0.0148703,0.0169939,-2.61898,9.19932,-1.75431,-0.0107646,0.0111782,-0.0132231,1.04378,9.65486,-0.562386,0.00726566,0.0158885,-0.00115153,-3.01837,-9.48185,-0.69171,-0.0142685,-0.00953293,-0.0163464,4.61386,2.23356,8.66178,-0.0513872,-0.00316923,0.0120409,0.473296,-9.89747,-1.04202,-0.0494785,0.0384472,0.0116726,5.19417,-2.9778,7.66401,-0.0178709,0.00553037,4.12748e-005
0.021,8.57928,0.859327,4.48755,0.00706034,0.0146091,0.017415,-2.60635,9.19547,-1.76756,-0.0108161,0.00955431,-0.0157316,1.03209,9.66677,-0.563391,0.0067701,0.0154482,-0.00159184,-2.99781,-9.4858,-0.689537,-0.0149038,-0.0104335,-0.0178823,4.60579,2.19675,8.65601,-0.0501822,-0.00281924,0.0115958,0.464669,-9.8803,-1.03903,-0.0496245,0.0392854,0.0119907,5.19357,-2.96862,7.67629,-0.017497,0.00798183,0.00123937
0.022,8.57254,0.834365,4.46721,0.00743105,0.0143479,0.0178361,-2.59372,9.19163,-1.78081,-0.0108677,0.00793044,-0.0182402,1.0204,9.67868,-0.564395,0.00627454,0.0150078,-0.00203215,-2.97726,-9.48974,-0.687363,-0.0155391,-0.011334,-0.0194181,4.59771,2.15995,8.65023,-0.0489772,-0.00246926,0.0111507,0.456042,-9.86314,-1.03604,-0.0497705,0.0401235,0.0123087,5.19296,-2.95943,7.68857,-0.0171231,0.0104333,0.00243746
0.023,8.56791,0.836172,4.45333,0.00779154,0.0147393,0.0171973,-2.59405,9.17264,-1.76992,-0.0122884,0.00832281,-0.016426,1.02302,9.66935,-0.55744,0.00583114,0.0153071,-0.00199764,-2.98542,-9.48009,-0.694757,-0.0153327,-0.0119917,-0.0190182,4.60825,2.17924,8.64255,-0.048666,-0.00163696,0.0116902,0.449673,-9.86886,-1.0291,-0.0490131,0.0399152,0.0130279,5.20905,-2.96514,7.67943,-0.017085,0.0104579,0.00268697
0.024,8.56389,0.845627,4.4413,0.0081491,0.0153172,0.0162557,-2.59807,9.14933,-1.75213,-0.0141002,0.00929124,-0.0133768,1.02973,9.65395,-0.548211,0.00540265,0.0158176,-0.00182746,-3.00179,-9.46656,-0.704885,-0.0148858,-0.0125801,-0.0180653,4.62411,2.21456,8.63433,-0.0486102,-0.000666864,0.0125111,0.443949,-9.88112,-1.02102,-0.0479977,0.0394078,0.0138616,5.22992,-2.9751,7.66417,-0.0171429,0.00978909,0.00266546
0.025,8.55986,0.855082,4.42927,0.00850667,0.0158951,0.0153141,-2.6021,9.12602,-1.73435,-0.0159121,0.0102597,-0.0103276,1.03644,9.63855,-0.538981,0.00497415,0.0163282,-0.00165728,-3.01815,-9.45303,-0.715012,-0.0144389,-0.0131684,-0.0171124,4.63996,2.24988,8.62611,-0.0485544,0.000303234,0.0133319,0.438226,-9.89338,-1.01295,-0.0469823,0.0389005,0.0146954,5.25079,-2.98507,7.64891,-0.0172007,0.0091203,0.00264395
0.026,8.55584,0.864538,4.41724,0.00886424,0.016473,0.0143725,-2.60613,9.10271,-1.71656,-0.017724,0.0112281,-0.00727843,1.04315,9.62315,-0.529751,0.00454566,0.0168387,-0.0014871,-3.03451,-9.4395,-0.72514,-0.013992,-0.0137568,-0.0161594,4.65582,2.2852,8.6179,-0.0484985,0.00127333,0.0141528,0.432502,-9.90564,-1.00488,-0.0459669,0.0383932,0.0155291,5.27166,-2.99503,7.63365,-0.0172586,0.0084515,0.00262243
0.027,8.56085,0.876983,4.41549,0.00886721,0.0171115,0.0134008,-2.6161,9.09408,-1.71373,-0.0184819,0.0121775,-0.0050652,1.04563,9.60889,-0.523843,0.00426,0.0171911,-0.00146526,-3.04754,-9.42352,-0.740059,-0.0134892,-0.0140416,-0.0147451,4.66472,2.31403,8.61118,-0.0481254,0.0023573,0.0148526,0.423959,-9.91643,-0.996399,-0.0455585,0.0375993,0.0158393,5.28266,-3.00522,7.62866,-0.0174787,0.00776353,0.00283052
0.028,8.58391,0.895409,4.43429,0.00816101,0.0178713,0.012369,-2.63794,9.11483,-1.74081,-0.017132,0.0130889,-0.00452391,1.03964,9.5969,-0.524578,0.00426,0.0172273,-0.00174012,-3.05388,-9.40264,-0.76456,-0.0128748,-0.0137194,-0.0124082,4.65973,2.32989,8.60746,-0.0471175,0.00366902,0.0153103,0.409779,-9.92427,-0.987112,-0.0463642,0.0362324,0.0151024,5.27395,-3.01585,7.64419,-0.0180233,0.0070372,0.00349779
0.029,8.60698,0.913834,4.4531,0.00745481,0.0186311,0.0113372,-2.65979,9.13557,-1.76789,-0.015782,0.0140003,-0.00398262,1.03365,9.58492,-0.525312,0.00426,0.0172635,-0.00201497,-3.06021,-9.38176,-0.78906,-0.0122604,-0.0133972,-0.0100712,4.65473,2.34574,8.60374,-0.0461096,0.00498073,0.015768,0.395599,-9.9321,-0.977824,-0.0471698,0.0348655,0.0143655,5.26523,-3.02648,7.65972,-0.0185678,0.00631087,0.00416506
0.03,8.63005,0.93226,4.47191,0.0067486,0.0193908,0.0103054,-2.68163,9.15632,-1.79497,-0.0144321,0.0149116,-0.00344133,1.02766,9.57293,-0.526047,0.00426,0.0172997,-0.00228982,-3.06655,-9.36088,-0.813561,-0.011646,-0.0130751,-0.00773421,4.64974,2.3616,8.60003,-0.0451017,0.00629245,0.0162256,0.381419,-9.93994,-0.968537,-0.0479754,0.0334986,0.0136286,5.25652,-3.03711,7.67525,-0.0191124,0.00558454,0.00483234
0.031,8.65312,0.950686,4.49071,0.0060424,0.0201506,0.00927358,-2.70348,9.17706,-1.82206,-0.0130822,0.015823,-0.00290004,1.02167,9.56094,-0.526781,0.00426,0.0173359,-0.00256468,-3.07289,-9.34,-0.838062,-0.0110315,-0.0127529,-0.00539724,4.64474,2.37746,8.59631,-0.0440938,0.00760417,0.0166833,0.36724,-9.94778,-0.95925,-0.048781,0.0321317,0.0128917,5.24781,-3.04773,7.69078,-0.019657,0.00485821,0.00549961
0.032,8.6369,0.956199,4.4968,0.00603455,0.0187364,0.00897979,-2.68846,9.17992,-1.80931,-0.013479,0.0156596,-0.00146933,1.03714,9.5673,-0.535013,0.00518864,0.0148036,-0.00209608,-3.08363,-9.36307,-0.829195,-0.0109846,-0.0116647,-0.00651146,4.63396,2.36189,8.59202,-0.0434924,0.00580081,0.0152512,0.374317,-9.95086,-0.955233,-0.0496404,0.0312308,0.0128029,5.24754,-3.03919,7.6809,-0.0203366,0.00365381,0.00496357
0.033,8.61578,0.960099,4.50131,0.00611401,0.0170505,0.00877826,-2.66884,9.18055,-1.79159,-0.0140941,0.0153619,7.25481e-005,1.05529,9.57596,-0.544183,0.00623335,0.0119502,-0.00153456,-3.09493,-9.39164,-0.816156,-0.0110086,-0.0104807,-0.00805708,4.62245,2.3424,8.58766,-0.0429419,0.00360808,0.013583,0.384052,-9.95335,-0.951875,-0.0505065,0.030388,0.0127952,5.24834,-3.02826,7.66784,-0.0210331,0.00238966,0.00427712
0.034,8.59466,0.963999,4.50581,0.00619346,0.0153646,0.00857672,-2.64922,9.18117,-1.77388,-0.0147093,0.0150642,0.00161443,1.07344,9.58463,-0.553352,0.00727807,0.00909679,-0.000973032,-3.10622,-9.42021,-0.803118,-0.0110326,-0.00929673,-0.0096027,4.61094,2.3229,8.5833,-0.0423914,0.00141534,0.0119147,0.393787,-9.95584,-0.948517,-0.0513726,0.0295453,0.0127874,5.24913,-3.01732,7.65478,-0.0217296,0.00112551,0.00359067
0.035,8.57354,0.967898,4.51031,0.00627291,0.0136787,0.00837519,-2.6296,9.1818,-1.75616,-0.0153244,0.0147665,0.00315631,1.09159,9.59329,-0.562522,0.00832278,0.0062434,-0.000411507,-3.11752,-9.44878,-0.790079,-0.0110566,-0.00811276,-0.0111483,4.59943,2.30341,8.57893,-0.0418408,-0.000777391,0.0102464,0.403522,-9.95833,-0.94516,-0.0522387,0.0287025,0.0127796,5.24992,-3.00639,7.64173,-0.0224261,-0.000138644,0.00290421
0.036,8.56343,0.958657,4.50722,0.00621469,0.0132459,0.00820181,-2.61826,9.18581,-1.75195,-0.0151136,0.014034,0.00356793,1.09246,9.59593,-0.567738,0.00939091,0.00575761,9.51685e-005,-3.1253,-9.46243,-0.780271,-0.0111537,-0.00732226,-0.0115711,4.59693,2.29122,8.57493,-0.041849,-0.00204256,0.00973309,0.409747,-9.966,-0.947435,-0.0526664,0.0280754,0.0129365,5.25584,-2.99559,7.62897,-0.0224882,-0.000726094,0.00317069
0.037,8.56708,0.932991,4.49463,0.00598438,0.0143794,0.00806363,-2.61726,9.19404,-1.76465,-0.0138702,0.0127579,0.00256673,1.0717,9.59105,-0.568014,0.0104883,0.0082313,0.000533281,-3.12871,-9.45742,-0.774501,-0.0113422,-0.00702361,-0.0105903,4.60567,2.28817,8.57136,-0.0425554,-0.00214826,0.0106634,0.411587,-9.98014,-0.956753,-0.052546,0.0277179,0.0132993,5.26815,-2.98498,7.61657,-0.0217573,-0.000467667,0.00462833
0.038,8.57073,0.907324,4.48203,0.00575408,0.0155129,0.00792545,-2.61626,9.20227,-1.77734,-0.0126269,0.0114818,0.00156552,1.05095,9.58617,-0.568289,0.0115857,0.010705,0.000971393,-3.13212,-9.45242,-0.768732,-0.0115308,-0.00672496,-0.00960947,4.61442,2.28513,8.56779,-0.0432618,-0.00225397,0.0115937,0.413426,-9.99429,-0.96607,-0.0524257,0.0273604,0.0136621,5.28046,-2.97436,7.60418,-0.0210263,-0.000209241,0.00608596
0.039,8.57439,0.881657,4.46944,0.00552377,0.0166464,0.00778726,-2.61526,9.21051,-1.79004,-0.0113836,0.0102058,0.000564318,1.0302,9.58129,-0.568565,0.0126831,0.0131787,0.00140951,-3.13553,-9.44742,-0.762962,-0.0117193,-0.0064263,-0.00862867,4.62316,2.28208,8.56422,-0.0439683,-0.00235967,0.012524,0.415266,-10.0084,-0.975387,-0.0523053,0.0270029,0.0140249,5.29278,-2.96375,7.59179,-0.0202954,4.91863e-005,0.0075436
0.04,8.57804,0.85599,4.45685,0.00529346,0.0177799,0.00764908,-2.61426,9.21874,-1.80273,-0.0101403,0.00892967,-0.000436887,1.00945,9.57641,-0.568841,0.0137805,0.0156524,0.00184762,-3.13894,-9.44242,-0.757193,-0.0119079,-0.00612765,-0.00764786,4.63191,2.27903,8.56065,-0.0446747,-0.00246538,0.0134543,0.417105,-10.0226,-0.984705,-0.052185,0.0266454,0.0143877,5.30509,-2.95313,7.5794,-0.0195644,0.000307613,0.00900123
0.041,8.59577,0.863269,4.46129,0.00377204,0.0188411,0.00706599,-2.62815,9.1929,-1.81027,-0.00867195,0.0070337,-0.00183294,1.01969,9.56446,-0.566382,0.0126101,0.0147864,0.00155504,-3.14774,-9.44016,-0.749637,-0.0126021,-0.00500729,-0.00857234,4.627,2.28097,8.56384,-0.0449268,-0.000893739,0.013483,0.399935,-10.0262,-0.979711,-0.0529346,0.0267555,0.0140055,5.28876,-2.95174,7.59958,-0.0207073,0.00184881,0.00865333
0.042,8.6135,0.870549,4.46573,0.00225061,0.0199023,0.00648291,-2.64203,9.16706,-1.8178,-0.00720359,0.00513773,-0.00322899,1.02994,9.55251,-0.563924,0.0114398,0.0139204,0.00126245,-3.15655,-9.4379,-0.742081,-0.0132963,-0.00388693,-0.00949681,4.62209,2.28291,8.56703,-0.0451788,0.000677898,0.0135116,0.382766,-10.0298,-0.974717,-0.0536842,0.0268656,0.0136233,5.27243,-2.95034,7.61975,-0.0218501,0.00339001,0.00830543
0.043,8.63123,0.877828,4.47017,0.000729182,0.0209635,0.00589982,-2.65591,9.14121,-1.82534,-0.00573524,0.00324176,-0.00462505,1.04018,9.54056,-0.561466,0.0102695,0.0130544,0.000969872,-3.16536,-9.43564,-0.734525,-0.0139905,-0.00276658,-0.0104213,4.61718,2.28485,8.57021,-0.0454309,0.00224954,0.0135402,0.365596,-10.0334,-0.969723,-0.0544338,0.0269757,0.013241,5.2561,-2.94894,7.63993,-0.022993,0.00493121,0.00795752
0.044,8.64896,0.885107,4.47461,-0.000792245,0.0220247,0.00531674,-2.66979,9.11537,-1.83287,-0.00426689,0.0013458,-0.0060211,1.05043,9.52861,-0.559008,0.00909916,0.0121884,0.00067729,-3.17417,-9.43338,-0.726969,-0.0146847,-0.00164622,-0.0113458,4.61226,2.28679,8.5734,-0.045683,0.00382117,0.0135688,0.348426,-10.037,-0.964729,-0.0551834,0.0270858,0.0128588,5.23978,-2.94755,7.6601,-0.0241359,0.00647241,0.00760962
0.045,8.65636,0.895639,4.47094,-0.00147383,0.0228622,0.00495789,-2.67566,9.10581,-1.83745,-0.00419191,0.0013339,-0.00689087,1.05718,9.53465,-0.557158,0.00840541,0.0124933,0.000378831,-3.15493,-9.42688,-0.727236,-0.0146694,-0.000649174,-0.0117918,4.60752,2.28553,8.58969,-0.046099,0.00495614,0.012468,0.344683,-10.0345,-0.967728,-0.0559699,0.0266451,0.012647,5.22049,-2.94483,7.65723,-0.0246702,0.00647459,0.00741562
0.046,8.65548,0.908773,4.46078,-0.00148354,0.0235206,0.00477843,-2.67512,9.10926,-1.83966,-0.00523164,0.00282926,-0.00733962,1.06114,9.55508,-0.555795,0.00809291,0.0137348,7.56702e-005,-3.11326,-9.41701,-0.73376,-0.0140863,0.000249225,-0.011855,4.60291,2.2817,8.61646,-0.0466462,0.00574178,0.0104636,0.35168,-10.0272,-0.977122,-0.0567858,0.0257639,0.0125715,5.19883,-2.94106,7.63593,-0.0247177,0.00524556,0.00734474
0.047,8.65461,0.921906,4.45062,-0.00149325,0.024179,0.00459898,-2.67457,9.11272,-1.84187,-0.00627137,0.00432462,-0.00778837,1.0651,9.57551,-0.554432,0.00778041,0.0149763,-0.000227491,-3.07159,-9.40714,-0.740285,-0.0135033,0.00114762,-0.0119183,4.59829,2.27787,8.64324,-0.0471935,0.00652742,0.00845915,0.358678,-10.0199,-0.986516,-0.0576017,0.0248826,0.0124961,5.17718,-2.93729,7.61462,-0.0247651,0.00401654,0.00727386
0.048,8.65373,0.935039,4.44047,-0.00150296,0.0248374,0.00441952,-2.67403,9.11618,-1.84408,-0.0073111,0.00581999,-0.00823712,1.06906,9.59594,-0.553069,0.00746791,0.0162178,-0.000530652,-3.02992,-9.39726,-0.74681,-0.0129203,0.00204602,-0.0119816,4.59368,2.27404,8.67001,-0.0477407,0.00731305,0.00645473,0.365675,-10.0127,-0.995909,-0.0584176,0.0240014,0.0124206,5.15552,-2.93352,7.59332,-0.0248126,0.00278751,0.00720298
0.049,8.65346,0.946788,4.43078,-0.0014561,0.0252669,0.0044016,-2.67497,9.11997,-1.84221,-0.00813341,0.00733262,-0.00840937,1.07373,9.61496,-0.552191,0.00725742,0.0172729,-0.000725862,-2.99272,-9.38958,-0.754572,-0.0125273,0.00283573,-0.0121629,4.59008,2.27141,8.69257,-0.0481638,0.00792116,0.0047124,0.373088,-10.0048,-1.00548,-0.0590102,0.0230999,0.0123472,5.13898,-2.9298,7.57448,-0.0246861,0.00174887,0.00711307
0.05,8.65805,0.947456,4.4249,-0.000956691,0.0238655,0.005676,-2.68787,9.12637,-1.80769,-0.00721638,0.00898346,-0.00636967,1.08412,9.62273,-0.555196,0.00786301,0.0168365,-5.7463e-005,-2.99129,-9.39941,-0.772223,-0.0136549,0.00275587,-0.0132884,4.59456,2.27846,8.68138,-0.0475942,0.00710907,0.00506675,0.383823,-9.99276,-1.01646,-0.0578161,0.022037,0.0122911,5.16332,-2.92647,7.57541,-0.0231674,0.00223332,0.00687084
0.051,8.66263,0.948124,4.41902,-0.000457284,0.022464,0.0069504,-2.70077,9.13278,-1.77317,-0.00629936,0.0106343,-0.00432996,1.0945,9.6305,-0.558202,0.0084686,0.0164,0.000610936,-2.98986,-9.40923,-0.789874,-0.0147826,0.00267601,-0.0144138,4.59904,2.28551,8.6702,-0.0470247,0.00629697,0.0054211,0.394558,-9.98068,-1.02743,-0.0566221,0.020974,0.0122349,5.18766,-2.92314,7.57634,-0.0216487,0.00271778,0.00662861
