Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z
0.01,9.2089,0.463593,2.43085,-0.288962,0.0425148,-0.952499,8.57388,7.4473,0.019229,-0.103203,0.541004,-0.12506,-6.50236,9.04156,0.423225,-0.0727456,0.540677,-0.196847,-0.991537,-10.4318,-0.689613,0.3051,0.294721,0.580343,4.56883,3.38178,8.9551,-0.287512,-1.399,0.125075,-1.79693,-11.1182,0.173305,0.836088,-0.101001,0.922659,12.3868,-0.287961,4.46179,1.9342,-1.33299,-0.998832
0.011,9.2282,0.409639,2.44779,-0.284904,0.0464944,-0.957221,8.48691,7.45719,-0.00947995,-0.0681599,0.606382,-0.0959838,-6.59772,9.00677,0.115262,-0.0716932,0.553347,-0.214049,-1.02203,-10.42,-0.721407,0.302359,0.28102,0.579625,4.64001,3.28762,8.96,-0.307565,-1.41244,0.126434,-1.74944,-11.1252,0.269362,0.840673,-0.0972746,0.922085,13.2747,-0.883513,5.15119,2.06708,-1.19641,-1.14498
0.012,9.24749,0.355684,2.46474,-0.280846,0.0504739,-0.961942,8.39994,7.46708,-0.0381889,-0.0331169,0.67176,-0.0669077,-6.69309,8.97197,-0.192702,-0.0706407,0.566016,-0.23125,-1.05253,-10.4082,-0.753201,0.299618,0.267318,0.578907,4.71119,3.19347,8.9649,-0.327617,-1.42587,0.127794,-1.70196,-11.1322,0.365418,0.845259,-0.093548,0.921512,14.1625,-1.47906,5.84058,2.19997,-1.05984,-1.29112
0.013,9.26679,0.301729,2.48169,-0.276788,0.0544535,-0.966663,8.31297,7.47697,-0.0668979,0.00192603,0.737138,-0.0378317,-6.78845,8.93718,-0.500665,-0.0695882,0.578685,-0.248452,-1.08303,-10.3963,-0.784996,0.296877,0.253617,0.578188,4.78237,3.09931,8.9698,-0.347669,-1.43931,0.129154,-1.65447,-11.1393,0.461475,0.849844,-0.0898214,0.920938,15.0504,-2.07462,6.52998,2.33285,-0.923261,-1.43726
0.014,9.30409,0.268091,2.50819,-0.273446,0.0564051,-0.970991,8.22112,7.4701,-0.129787,0.0326501,0.801386,-0.00646884,-6.70256,8.96026,-0.497972,-0.0912783,0.575354,-0.261918,-1.107,-10.4074,-0.803234,0.293155,0.239265,0.576581,4.79761,3.08495,8.97855,-0.361408,-1.4525,0.129504,-1.6335,-11.143,0.522506,0.853913,-0.0879104,0.920933,15.7967,-2.06515,7.72588,2.52964,-0.624586,-1.58268
0.015,9.35038,0.244611,2.53946,-0.270463,0.0573428,-0.975122,8.12683,7.45487,-0.209766,0.0612148,0.865068,0.0260374,-6.52603,9.01229,-0.339951,-0.12434,0.564022,-0.273517,-1.12771,-10.4299,-0.814694,0.288944,0.224588,0.574528,4.78487,3.11049,8.98923,-0.371992,-1.46557,0.129349,-1.62579,-11.1452,0.566023,0.857724,-0.0869073,0.921211,16.4724,-1.75316,9.17502,2.75838,-0.244861,-1.72774
0.016,9.39668,0.221131,2.57073,-0.267479,0.0582804,-0.979253,8.03253,7.43963,-0.289745,0.0897795,0.92875,0.0585437,-6.34951,9.06431,-0.18193,-0.157401,0.552691,-0.285116,-1.14842,-10.4523,-0.826154,0.284732,0.209912,0.572476,4.77214,3.13604,8.99991,-0.382575,-1.47865,0.129195,-1.61808,-11.1473,0.60954,0.861535,-0.0859041,0.921489,17.148,-1.44118,10.6242,2.98712,0.134863,-1.8728
0.017,9.44298,0.197651,2.602,-0.264496,0.0592181,-0.983384,7.93824,7.42439,-0.369724,0.118344,0.992432,0.09105,-6.17299,9.11634,-0.0239092,-0.190463,0.541359,-0.296715,-1.16913,-10.4748,-0.837614,0.28052,0.195235,0.570423,4.7594,3.16158,9.01059,-0.393159,-1.49172,0.12904,-1.61037,-11.1494,0.653057,0.865346,-0.084901,0.921767,17.8236,-1.1292,12.0733,3.21586,0.514588,-2.01786
0.018,9.48856,0.171558,2.63438,-0.261929,0.059932,-0.986999,7.83995,7.40924,-0.462503,0.146188,1.05528,0.124021,-5.9276,9.23447,0.24138,-0.227896,0.522051,-0.306776,-1.18922,-10.4866,-0.850872,0.276169,0.181005,0.568387,4.74217,3.15912,9.03071,-0.401656,-1.50479,0.127438,-1.61194,-11.144,0.691245,0.86899,-0.0836319,0.921834,18.2618,-0.736492,13.4404,3.43378,0.835221,-2.15607
0.019,9.53168,0.136319,2.67064,-0.260818,0.0598628,-0.988806,7.72767,7.3944,-0.600082,0.171507,1.11518,0.158616,-5.44113,9.58396,0.882105,-0.280633,0.474828,-0.311454,-1.20715,-10.4611,-0.870422,0.271334,0.168341,0.566406,4.70924,3.05868,9.08389,-0.402849,-1.51785,0.12077,-1.64602,-11.1119,0.710783,0.872054,-0.081432,0.921161,17.8687,-0.0612595,14.5205,3.61385,0.949034,-2.2703
0.02,9.57479,0.10108,2.70689,-0.259707,0.0597937,-0.990613,7.61539,7.37955,-0.737661,0.196827,1.17509,0.193211,-4.95466,9.93346,1.52283,-0.333369,0.427605,-0.316133,-1.22508,-10.4356,-0.889972,0.266499,0.155676,0.564425,4.67631,2.95823,9.13707,-0.404043,-1.53091,0.114101,-1.6801,-11.0798,0.730321,0.875116,-0.0792322,0.920488,17.4756,0.613972,15.6006,3.79392,1.06285,-2.38453
0.021,9.61791,0.0658413,2.74315,-0.258596,0.0597245,-0.992421,7.50312,7.36471,-0.875241,0.222147,1.235,0.227807,-4.46819,10.283,2.16356,-0.386105,0.380381,-0.320811,-1.243,-10.4101,-0.909522,0.261664,0.143012,0.562444,4.64338,2.85779,9.19026,-0.405236,-1.54397,0.107433,-1.71418,-11.0477,0.749859,0.878179,-0.0770323,0.919815,17.0825,1.2892,16.6807,3.97399,1.17666,-2.49877
0.022,9.66103,0.0306025,2.7794,-0.257485,0.0596554,-0.994228,7.39084,7.34987,-1.01282,0.247466,1.29491,0.262402,-3.98172,10.6325,2.80428,-0.438842,0.333158,-0.32549,-1.26093,-10.3846,-0.929071,0.256829,0.130347,0.560464,4.61045,2.75734,9.24344,-0.40643,-1.55703,0.100765,-1.74825,-11.0156,0.769397,0.881243,-0.0748324,0.919141,16.6894,1.96444,17.7609,4.15406,1.29047,-2.613
0.023,9.68604,-0.00889089,2.83138,-0.259236,0.0578209,-0.992731,7.25709,7.32642,-1.15146,0.264347,1.34929,0.293763,-3.57159,10.9086,3.2281,-0.492547,0.291311,-0.321912,-1.2798,-10.3701,-0.932283,0.252518,0.1172,0.560726,4.66281,2.65211,9.1817,-0.409963,-1.57009,0.088962,-1.78629,-11.0167,0.808443,0.88365,-0.0708324,0.917846,15.7033,2.85408,16.5511,4.06823,1.34535,-2.65075
0.024,9.70589,-0.0495999,2.88786,-0.261806,0.055482,-0.99029,7.1172,7.30052,-1.2904,0.278816,1.40209,0.324199,-3.18327,11.1638,3.58995,-0.54653,0.250999,-0.315976,-1.29894,-10.3588,-0.930827,0.248355,0.103915,0.561629,4.73954,2.54551,9.08712,-0.414164,-1.58314,0.0756923,-1.82545,-11.0273,0.853063,0.88587,-0.066318,0.916372,14.5477,3.80499,14.6871,3.90643,1.38339,-2.66664
0.025,9.72574,-0.0903089,2.94434,-0.264376,0.0531431,-0.987849,6.97731,7.27461,-1.42934,0.293286,1.45489,0.354635,-2.79496,11.4189,3.95179,-0.600512,0.210687,-0.31004,-1.31808,-10.3475,-0.929371,0.244193,0.0906303,0.562532,4.81627,2.4389,8.99255,-0.418366,-1.5962,0.0624225,-1.86461,-11.0379,0.897684,0.88809,-0.0618036,0.914899,13.3921,4.7559,12.8231,3.74463,1.42142,-2.68254
0.026,9.74558,-0.131018,3.00082,-0.266946,0.0508043,-0.985408,6.83743,7.24871,-1.56828,0.307755,1.50769,0.385071,-2.40664,11.6741,4.31364,-0.654495,0.170376,-0.304103,-1.33722,-10.3362,-0.927915,0.24003,0.0773453,0.563435,4.893,2.3323,8.89797,-0.422567,-1.60926,0.0491527,-1.90378,-11.0484,0.942304,0.890309,-0.0572892,0.913425,12.2365,5.70681,10.9591,3.58283,1.45946,-2.69843
0.027,9.7823,-0.169957,3.0503,-0.269881,0.0477554,-0.983113,6.69394,7.21593,-1.69286,0.318473,1.55603,0.411857,-2.06513,11.8636,4.59487,-0.705615,0.145485,-0.297892,-1.35384,-10.3264,-0.932547,0.235342,0.0662549,0.564228,4.96222,2.26673,8.81278,-0.418007,-1.62217,0.0395349,-1.93636,-11.0615,0.99178,0.892869,-0.0524006,0.912301,11.0725,6.56997,9.7111,3.377,1.50301,-2.66698
0.028,9.85276,-0.205357,3.08579,-0.273546,0.0432864,-0.981109,6.54323,7.16938,-1.78874,0.32169,1.59543,0.431342,-1.81723,11.9219,4.71487,-0.751013,0.151435,-0.291129,-1.36543,-10.3197,-0.949355,0.229601,0.0595537,0.5648,5.01643,2.28324,8.74637,-0.395926,-1.63476,0.0372211,-1.95578,-11.0797,1.05097,0.896109,-0.0467635,0.911873,9.89184,7.25765,9.69523,3.08311,1.55757,-2.54082
0.029,9.92323,-0.240756,3.12129,-0.277211,0.0388175,-0.979106,6.39253,7.12284,-1.88461,0.324907,1.63483,0.450827,-1.56933,11.9802,4.83488,-0.79641,0.157384,-0.284366,-1.37702,-10.3129,-0.966163,0.22386,0.0528526,0.565372,5.07063,2.29974,8.67996,-0.373844,-1.64735,0.0349072,-1.9752,-11.0979,1.11015,0.899349,-0.0411265,0.911446,8.71118,7.94533,9.67936,2.78921,1.61213,-2.41466
0.03,9.99369,-0.276156,3.15678,-0.280877,0.0343486,-0.977103,6.24183,7.07629,-1.98048,0.328124,1.67422,0.470311,-1.32144,12.0385,4.95489,-0.841807,0.163334,-0.277603,-1.38861,-10.3062,-0.982971,0.21812,0.0461515,0.565944,5.12483,2.31624,8.61355,-0.351763,-1.65994,0.0325933,-1.99462,-11.1161,1.16934,0.902589,-0.0354895,0.911018,7.53052,8.63301,9.6635,2.49532,1.66669,-2.2885
0.031,10.0642,-0.311555,3.19228,-0.284542,0.0298796,-0.975099,6.09112,7.02974,-2.07636,0.331341,1.71362,0.489796,-1.07354,12.0967,5.07489,-0.887205,0.169284,-0.27084,-1.4002,-10.2995,-0.999779,0.212379,0.0394504,0.566516,5.17903,2.33275,8.54714,-0.329681,-1.67253,0.0302794,-2.01404,-11.1342,1.22853,0.905828,-0.0298524,0.910591,6.34986,9.32068,9.64763,2.20142,1.72125,-2.16234
0.032,10.1117,-0.310193,3.27717,-0.289048,0.0238609,-0.973405,5.98591,7.01125,-2.11948,0.319939,1.73876,0.495999,-0.722791,12.0093,4.87831,-0.891965,0.21667,-0.263438,-1.4099,-10.2986,-1.04289,0.211302,0.0368614,0.567193,5.22958,2.24535,8.5299,-0.313313,-1.68322,0.0180173,-2.00107,-11.1554,1.26616,0.908561,-0.0281409,0.911761,5.38525,9.05222,10.7694,2.12288,1.69129,-1.99521
0.033,10.1564,-0.304236,3.36825,-0.29366,0.0176485,-0.971749,5.88639,6.99627,-2.15601,0.30671,1.76211,0.500542,-0.359182,11.9037,4.64215,-0.891645,0.269236,-0.255956,-1.41938,-10.2984,-1.08928,0.210807,0.0347864,0.567882,5.27968,2.14498,8.51881,-0.29766,-1.69367,0.00451161,-1.98405,-11.1769,1.3011,0.911229,-0.02692,0.913132,4.44766,8.66425,12.0334,2.07125,1.65077,-1.82295
0.034,10.2012,-0.298278,3.45932,-0.298272,0.0114361,-0.970094,5.78686,6.98129,-2.19255,0.29348,1.78547,0.505085,0.00442715,11.798,4.406,-0.891326,0.321801,-0.248474,-1.42885,-10.2982,-1.13568,0.210313,0.0327115,0.568572,5.32977,2.0446,8.50772,-0.282006,-1.70412,-0.00899407,-1.96703,-11.1984,1.33604,0.913898,-0.0256992,0.914502,3.51006,8.27627,13.2974,2.01962,1.61024,-1.65069
0.035,10.2459,-0.292321,3.55039,-0.302884,0.00522372,-0.968439,5.68734,6.9663,-2.22908,0.280251,1.80882,0.509628,0.368036,11.6924,4.16984,-0.891006,0.374366,-0.240992,-1.43832,-10.298,-1.18208,0.209818,0.0306365,0.569261,5.37987,1.94422,8.49663,-0.266352,-1.71457,-0.0224998,-1.95002,-11.22,1.37098,0.916567,-0.0244783,0.915872,2.57247,7.88829,14.5614,1.968,1.56972,-1.47843
0.036,10.2965,-0.290895,3.67036,-0.308481,-0.00167731,-0.964947,5.60895,6.95699,-2.22654,0.257682,1.82464,0.504763,0.753456,11.5165,3.69081,-0.865037,0.437234,-0.234973,-1.42666,-10.2986,-1.23013,0.209938,0.0326389,0.570229,5.42469,1.89398,8.50707,-0.249611,-1.72775,-0.0329513,-1.9261,-11.2332,1.38899,0.918982,-0.0237038,0.91719,1.87336,6.91626,15.166,1.98217,1.51122,-1.34585
0.037,10.3546,-0.295132,3.82647,-0.315309,-0.00943911,-0.959161,5.55697,6.95477,-2.17515,0.223439,1.83103,0.488138,1.16614,11.2527,2.90818,-0.807007,0.512978,-0.230783,-1.38858,-10.3001,-1.28025,0.210825,0.0397381,0.571545,5.46291,1.90643,8.54444,-0.231512,-1.74435,-0.0395853,-1.89355,-11.236,1.38586,0.921081,-0.0234871,0.918443,1.47237,5.21417,14.9463,2.07861,1.43025,-1.26287
0.038,10.4126,-0.299369,3.98258,-0.322136,-0.0172009,-0.953375,5.505,6.95255,-2.12377,0.189195,1.83741,0.471512,1.57883,10.989,2.12554,-0.748976,0.588723,-0.226593,-1.35051,-10.3016,-1.33037,0.211712,0.0468372,0.572861,5.50114,1.91887,8.58181,-0.213413,-1.76094,-0.0462193,-1.861,-11.2389,1.38272,0.923181,-0.0232705,0.919696,1.07137,3.51209,14.7266,2.17504,1.34929,-1.17988
0.039,10.4706,-0.303606,4.13869,-0.328964,-0.0249627,-0.947589,5.45303,6.95033,-2.07239,0.154952,1.8438,0.454887,1.99151,10.7253,1.34291,-0.690945,0.664467,-0.222403,-1.31244,-10.3031,-1.38049,0.212599,0.0539364,0.574177,5.53937,1.93132,8.61918,-0.195314,-1.77754,-0.0528533,-1.82846,-11.2417,1.37959,0.92528,-0.0230538,0.920948,0.670373,1.81,14.5069,2.27148,1.26832,-1.0969
0.04,10.5287,-0.307843,4.2948,-0.335792,-0.0327245,-0.941803,5.40106,6.94811,-2.02101,0.120709,1.85019,0.438262,2.4042,10.4616,0.560278,-0.632915,0.740212,-0.218214,-1.27437,-10.3046,-1.43062,0.213486,0.0610355,0.575493,5.5776,1.94376,8.65654,-0.177214,-1.79413,-0.0594872,-1.79591,-11.2446,1.37645,0.927379,-0.0228372,0.922201,0.269377,0.107906,14.2872,2.36791,1.18736,-1.01391
0.041,10.5711,-0.28019,4.44054,-0.348887,-0.0433723,-0.931184,5.41471,6.90417,-1.92589,0.0864281,1.84479,0.39734,2.68842,10.272,-0.49523,-0.546458,0.813516,-0.227623,-1.22023,-10.3118,-1.4962,0.215382,0.0744329,0.575707,5.57783,1.99911,8.7342,-0.160742,-1.8106,-0.0669275,-1.7714,-11.2686,1.344,0.927597,-0.0210233,0.922467,0.405056,-1.59994,13.5288,2.3748,1.15625,-0.949235
0.042,10.6136,-0.252537,4.58629,-0.361983,-0.0540201,-0.920566,5.42837,6.86022,-1.83076,0.0521472,1.83939,0.356418,2.97265,10.0825,-1.55074,-0.460002,0.88682,-0.237033,-1.16609,-10.3189,-1.56179,0.217279,0.0878304,0.575921,5.57805,2.05445,8.81185,-0.14427,-1.82707,-0.0743678,-1.74688,-11.2927,1.31154,0.927815,-0.0192095,0.922734,0.540734,-3.30779,12.7705,2.38168,1.12514,-0.884555
0.043,10.6561,-0.224884,4.73203,-0.375078,-0.0646678,-0.909947,5.44202,6.81628,-1.73564,0.0178662,1.83399,0.315496,3.25687,9.89301,-2.60625,-0.373545,0.960124,-0.246443,-1.11195,-10.3261,-1.62738,0.219175,0.101228,0.576136,5.57828,2.1098,8.88951,-0.127797,-1.84353,-0.0818081,-1.72237,-11.3167,1.27908,0.928034,-0.0173956,0.923001,0.676413,-5.01563,12.0121,2.38856,1.09403,-0.819875
0.044,10.6986,-0.197231,4.87777,-0.388174,-0.0753156,-0.899328,5.45567,6.77233,-1.64052,-0.0164148,1.8286,0.274573,3.5411,9.7035,-3.66175,-0.287089,1.03343,-0.255853,-1.05781,-10.3332,-1.69296,0.221071,0.114625,0.57635,5.5785,2.16514,8.96716,-0.111325,-1.86,-0.0892484,-1.69785,-11.3408,1.24663,0.928252,-0.0155818,0.923267,0.812092,-6.72348,11.2537,2.39545,1.06292,-0.755195
0.045,10.7377,-0.182084,5.03948,-0.402908,-0.0870838,-0.886872,5.55464,6.72911,-1.53975,-0.0412163,1.82359,0.222807,3.70751,9.61875,-4.75322,-0.192456,1.09251,-0.277209,-0.99211,-10.3418,-1.75259,0.223754,0.130822,0.577304,5.58162,2.23491,8.98573,-0.0923189,-1.87945,-0.0894093,-1.6848,-11.378,1.2188,0.928557,-0.015655,0.924334,1.09729,-8.37274,10.8332,2.3337,1.0318,-0.657262
0.046,10.7741,-0.176941,5.21396,-0.418952,-0.0997484,-0.872945,5.72186,6.68645,-1.43445,-0.0584342,1.8189,0.162364,3.77967,9.61781,-5.87346,-0.0912825,1.14023,-0.30812,-0.917154,-10.3516,-1.80745,0.227065,0.149259,0.578849,5.58706,2.31622,8.95702,-0.071286,-1.90129,-0.0837468,-1.6809,-11.4256,1.19468,0.92893,-0.0172379,0.92604,1.5021,-9.97513,10.683,2.21704,1.00068,-0.532726
0.047,10.8106,-0.171798,5.38844,-0.434997,-0.112413,-0.859019,5.88908,6.6438,-1.32916,-0.0756521,1.8142,0.101921,3.85183,9.61688,-6.9937,0.00989094,1.18794,-0.339032,-0.842197,-10.3614,-1.86232,0.230376,0.167696,0.580395,5.59249,2.39752,8.92832,-0.0502531,-1.92313,-0.0780843,-1.67701,-11.4733,1.17056,0.929303,-0.0188208,0.927747,1.90691,-11.5775,10.5328,2.10039,0.969563,-0.408191
0.048,10.847,-0.166655,5.56292,-0.451041,-0.125077,-0.845092,6.0563,6.60115,-1.22387,-0.0928701,1.80951,0.0414787,3.924,9.61595,-8.11394,0.111064,1.23565,-0.369944,-0.767241,-10.3712,-1.91718,0.233687,0.186133,0.58194,5.59793,2.47883,8.89961,-0.0292201,-1.94497,-0.0724219,-1.67311,-11.5209,1.14644,0.929677,-0.0204037,0.929453,2.31172,-13.1799,10.3826,1.98373,0.938444,-0.283655
0.049,10.8855,-0.160854,5.73618,-0.467585,-0.137982,-0.831181,6.24638,6.5599,-1.13212,-0.106214,1.80592,-0.0195301,3.98834,9.65106,-9.1789,0.208178,1.2764,-0.402434,-0.689628,-10.3827,-1.97535,0.237033,0.205166,0.583114,5.59435,2.5404,8.88537,-0.0102598,-1.96746,-0.0679332,-1.67276,-11.5734,1.12119,0.930609,-0.022029,0.930846,2.75953,-14.772,10.2596,1.86508,0.901079,-0.174183
0.05,10.9405,-0.149781,5.89966,-0.488121,-0.152806,-0.817389,6.61936,6.52984,-1.1487,-0.0885684,1.81119,-0.0850689,3.99017,9.9745,-9.80157,0.272812,1.26141,-0.44755,-0.59076,-10.4079,-2.06004,0.240659,0.228967,0.581311,5.51869,2.44411,8.98686,-0.00787979,-1.99515,-0.072835,-1.70073,-11.6647,1.08683,0.936016,-0.0239931,0.929728,3.55135,-16.2819,10.3544,1.73048,0.813743,-0.185213
0.051,10.9955,-0.138708,6.06314,-0.508657,-0.167631,-0.803597,6.99233,6.49977,-1.16529,-0.0709226,1.81645,-0.150608,3.992,10.2979,-10.4242,0.337446,1.24642,-0.492666,-0.491892,-10.4331,-2.14473,0.244285,0.252769,0.579508,5.44303,2.34783,9.08835,-0.00549982,-2.02284,-0.0777368,-1.7287,-11.756,1.05247,0.941423,-0.0259572,0.928611,4.34318,-17.7918,10.4492,1.59588,0.726407,-0.196244
0.052,11.0504,-0.127635,6.22662,-0.529193,-0.182455,-0.789806,7.36531,6.46971,-1.18188,-0.0532768,1.82172,-0.216147,3.99383,10.6214,-11.0469,0.40208,1.23144,-0.537782,-0.393023,-10.4584,-2.22942,0.247912,0.276571,0.577705,5.36737,2.25154,9.18984,-0.00311985,-2.05053,-0.0826387,-1.75667,-11.8473,1.01811,0.94683,-0.0279213,0.927493,5.135,-19.3017,10.544,1.46127,0.639071,-0.207274
0.053,11.1054,-0.116562,6.39011,-0.549729,-0.19728,-0.776014,7.73829,6.43965,-1.19846,-0.035631,1.82698,-0.281685,3.99565,10.9448,-11.6696,0.466714,1.21645,-0.582898,-0.294155,-10.4836,-2.31411,0.251538,0.300372,0.575902,5.29171,2.15526,9.29133,-0.000739888,-2.07821,-0.0875405,-1.78465,-11.9385,0.983754,0.952237,-0.0298855,0.926375,5.92683,-20.8116,10.6388,1.32667,0.551736,-0.218305
0.054,11.1485,-0.0708888,6.52536,-0.572876,-0.211043,-0.757325,8.22856,6.49142,-1.28206,0.0140106,1.84304,-0.339767,4.07636,11.6387,-11.4317,0.455158,1.1436,-0.629595,-0.183411,-10.5107,-2.38325,0.255408,0.325311,0.57406,5.26128,2.23076,9.3412,0.00756535,-2.10935,-0.0872045,-1.78848,-12.0362,0.952087,0.958732,-0.0330186,0.926286,7.14908,-20.6869,10.8974,1.20874,0.470905,-0.306578
0.055,11.1857,-0.00791536,6.6465,-0.597328,-0.224276,-0.736188,8.77747,6.5841,-1.39917,0.0796501,1.86448,-0.39412,4.19651,12.5177,-10.7636,0.405507,1.04181,-0.677084,-0.0667275,-10.5386,-2.44461,0.2594,0.350818,0.572198,5.25347,2.39215,9.36526,0.0188332,-2.14221,-0.0842495,-1.78024,-12.1371,0.921765,0.96577,-0.0367363,0.92671,8.58654,-19.7448,11.2378,1.09915,0.393326,-0.433472
