Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z
0.01,8.50213,1.48503,4.62074,-0.0714869,0.235311,-0.28345,-2.00365,9.14604,-2.20282,0.11861,-0.135919,-0.307091,-0.578126,9.61875,-0.232595,0.38993,0.079778,0.0776144,-1.48506,-9.92005,-0.0822227,0.36729,0.625781,-0.474915,7.19808,1.0164,7.46657,-1.55219,-1.79519,1.23923,-1.86093,-10.1963,1.19532,0.833387,0.483572,1.00471,5.31078,-2.79233,7.67256,-0.0137066,-0.0452908,0.0818863
0.011,8.4943,1.47399,4.63353,-0.0747129,0.232914,-0.280456,-1.97802,9.17764,-2.23438,0.120702,-0.150494,-0.299522,-0.618263,9.6341,-0.252982,0.387756,0.0718942,0.0749193,-1.50027,-9.88636,-0.0788761,0.357863,0.630076,-0.477773,7.23385,1.05096,7.43469,-1.55746,-1.80617,1.24954,-1.87739,-10.2343,1.20802,0.832668,0.486635,1.0063,5.30026,-2.81385,7.66685,-0.0103691,-0.0464706,0.0863426
0.012,8.48646,1.46295,4.64632,-0.0779389,0.230516,-0.277462,-1.95239,9.20923,-2.26593,0.122793,-0.165069,-0.291954,-0.658401,9.64944,-0.273369,0.385581,0.0640104,0.0722242,-1.51548,-9.85267,-0.0755294,0.348435,0.634372,-0.480631,7.26962,1.08553,7.40281,-1.56273,-1.81714,1.25986,-1.89384,-10.2724,1.22071,0.831949,0.489698,1.00789,5.28973,-2.83537,7.66113,-0.00703152,-0.0476505,0.0907989
0.013,8.47862,1.45191,4.65911,-0.081165,0.228118,-0.274468,-1.92676,9.24083,-2.29749,0.124885,-0.179645,-0.284386,-0.698538,9.66479,-0.293756,0.383407,0.0561266,0.069529,-1.5307,-9.81898,-0.0721827,0.339007,0.638668,-0.483489,7.30539,1.12009,7.37093,-1.56801,-1.82812,1.27018,-1.9103,-10.3104,1.23341,0.83123,0.49276,1.00948,5.27921,-2.85689,7.65541,-0.00369396,-0.0488303,0.0952553
0.014,8.48094,1.44533,4.66016,-0.0829714,0.225528,-0.27363,-1.95026,9.25135,-2.30922,0.129734,-0.195099,-0.280341,-0.686318,9.67094,-0.328444,0.38117,0.0483813,0.0683337,-1.53947,-9.80869,-0.0685082,0.329787,0.646237,-0.485171,7.35217,1.15691,7.32913,-1.57587,-1.83493,1.27737,-1.90969,-10.3173,1.25774,0.829883,0.494713,1.01039,5.25683,-2.92341,7.64321,-0.00223414,-0.0504266,0.0983643
0.015,8.48833,1.44098,4.65535,-0.084068,0.22284,-0.273871,-1.99831,9.25134,-2.31103,0.135963,-0.210993,-0.278058,-0.647919,9.67249,-0.370282,0.378903,0.0407053,0.0678882,-1.54503,-9.8101,-0.0646699,0.320669,0.655443,-0.486265,7.40445,1.19485,7.28236,-1.58503,-1.83966,1.28299,-1.90055,-10.3086,1.28789,0.828223,0.496111,1.01096,5.22854,-3.01243,7.62775,-0.00171321,-0.052231,0.1008
0.016,8.49572,1.43662,4.65053,-0.0851646,0.220153,-0.274112,-2.04637,9.25133,-2.31285,0.142192,-0.226887,-0.275775,-0.60952,9.67405,-0.412121,0.376635,0.0330293,0.0674427,-1.55059,-9.81151,-0.0608315,0.311552,0.664649,-0.48736,7.45673,1.23278,7.2356,-1.59419,-1.84438,1.28862,-1.89141,-10.3,1.31804,0.826562,0.49751,1.01153,5.20024,-3.10144,7.6123,-0.00119227,-0.0540355,0.103235
0.017,8.50311,1.43227,4.64572,-0.0862612,0.217465,-0.274352,-2.09443,9.25132,-2.31466,0.148421,-0.24278,-0.273492,-0.571121,9.67561,-0.453959,0.374368,0.0253533,0.0669972,-1.55614,-9.81292,-0.0569931,0.302435,0.673855,-0.488455,7.50901,1.27072,7.18884,-1.60336,-1.84911,1.29424,-1.88227,-10.2913,1.34819,0.824902,0.498908,1.0121,5.17194,-3.19046,7.59685,-0.000671338,-0.05584,0.105671
0.018,8.5156,1.42586,4.63987,-0.0875598,0.214517,-0.274169,-2.12777,9.24615,-2.32508,0.153263,-0.258257,-0.27184,-0.530581,9.68034,-0.500634,0.372164,0.017655,0.0668549,-1.56247,-9.81526,-0.0462884,0.292512,0.683541,-0.490032,7.55469,1.30223,7.14955,-1.61313,-1.85283,1.29966,-1.87633,-10.2806,1.36643,0.823165,0.500183,1.01267,5.14874,-3.27176,7.58697,-0.000791859,-0.05708,0.106821
0.019,8.54595,1.41222,4.63042,-0.0895657,0.210655,-0.272503,-2.10959,9.22291,-2.36562,0.15325,-0.272273,-0.272396,-0.482552,9.69617,-0.564236,0.370186,0.00987829,0.0677739,-1.5715,-9.82085,-0.0115512,0.279769,0.694903,-0.493299,7.57729,1.31121,7.1364,-1.62504,-1.85304,1.30438,-1.88162,-10.2624,1.34298,0.821163,0.501028,1.01327,5.14337,-3.32603,7.59658,-0.00315748,-0.0563441,0.103475
0.02,8.57629,1.39858,4.62097,-0.0915715,0.206794,-0.270838,-2.09141,9.19967,-2.40616,0.153237,-0.286289,-0.272952,-0.434522,9.712,-0.627838,0.368208,0.0021016,0.0686928,-1.58053,-9.82644,0.0231859,0.267026,0.706265,-0.496566,7.59989,1.3202,7.12325,-1.63695,-1.85325,1.30909,-1.88692,-10.2443,1.31954,0.819161,0.501874,1.01388,5.13801,-3.38031,7.6062,-0.0055231,-0.0556082,0.100129
0.021,8.60664,1.38494,4.61152,-0.0935773,0.202932,-0.269172,-2.07323,9.17643,-2.4467,0.153225,-0.300304,-0.273508,-0.386492,9.72784,-0.69144,0.36623,-0.0056751,0.0696118,-1.58956,-9.83203,0.0579231,0.254284,0.717628,-0.499833,7.6225,1.32919,7.1101,-1.64886,-1.85346,1.3138,-1.89221,-10.2262,1.29609,0.817159,0.502719,1.01448,5.13264,-3.43459,7.61581,-0.00788873,-0.0548723,0.0967832
0.022,8.63698,1.37131,4.60207,-0.0955832,0.19907,-0.267506,-2.05505,9.15319,-2.48724,0.153212,-0.31432,-0.274064,-0.338463,9.74367,-0.755042,0.364252,-0.0134518,0.0705308,-1.59859,-9.83762,0.0926603,0.241541,0.72899,-0.5031,7.6451,1.33818,7.09695,-1.66076,-1.85367,1.31852,-1.8975,-10.208,1.27264,0.815156,0.503564,1.01508,5.12728,-3.48887,7.62542,-0.0102543,-0.0541364,0.0934372
0.023,8.64233,1.36107,4.6035,-0.0979291,0.19654,-0.26508,-2.05511,9.14124,-2.51668,0.159357,-0.327847,-0.272402,-0.287227,9.74357,-0.779806,0.364258,-0.0183797,0.0723647,-1.5894,-9.83847,0.144803,0.230928,0.739281,-0.506789,7.64991,1.33097,7.07528,-1.67346,-1.85757,1.32448,-1.92379,-10.2009,1.24716,0.81121,0.503225,1.01322,5.12778,-3.48642,7.6497,-0.0134701,-0.0555265,0.0918986
0.024,8.64054,1.3518,4.60803,-0.100372,0.194391,-0.262437,-2.06038,9.13253,-2.54294,0.167262,-0.341233,-0.270105,-0.235074,9.73892,-0.793474,0.364831,-0.0224936,0.0744601,-1.575,-9.83798,0.20192,0.220924,0.749266,-0.510599,7.64963,1.31913,7.05118,-1.68638,-1.86253,1.33081,-1.95608,-10.1968,1.22109,0.806709,0.502549,1.01065,5.12995,-3.46776,7.67816,-0.0169287,-0.0575241,0.0908764
0.025,8.63875,1.34253,4.61256,-0.102815,0.192242,-0.259793,-2.06565,9.12382,-2.56921,0.175166,-0.35462,-0.267809,-0.182922,9.73427,-0.807142,0.365405,-0.0266075,0.0765554,-1.5606,-9.83749,0.259036,0.210919,0.759251,-0.514409,7.64935,1.3073,7.02707,-1.6993,-1.86748,1.33713,-1.98837,-10.1928,1.19502,0.802208,0.501872,1.00809,5.13213,-3.4491,7.70662,-0.0203874,-0.0595216,0.0898542
0.026,8.63695,1.33326,4.61709,-0.105258,0.190093,-0.257149,-2.07092,9.1151,-2.59547,0.18307,-0.368006,-0.265512,-0.130769,9.72962,-0.820809,0.365978,-0.0307214,0.0786508,-1.54621,-9.83699,0.316152,0.200915,0.769236,-0.518219,7.64907,1.29546,7.00297,-1.71222,-1.87244,1.34346,-2.02066,-10.1888,1.16896,0.797707,0.501195,1.00552,5.13431,-3.43044,7.73508,-0.023846,-0.0615192,0.0888319
0.027,8.6383,1.32698,4.61499,-0.10777,0.186381,-0.255448,-2.0691,9.11602,-2.62161,0.189335,-0.380598,-0.263718,-0.0918758,9.7301,-0.828239,0.366325,-0.0336076,0.0809057,-1.54349,-9.85007,0.356714,0.190905,0.779612,-0.52214,7.64716,1.28003,6.98214,-1.72426,-1.87706,1.34988,-2.03327,-10.1865,1.14635,0.793795,0.501889,1.00353,5.14349,-3.4065,7.76262,-0.0256787,-0.0652715,0.0886676
0.028,8.64594,1.32667,4.59963,-0.110418,0.179543,-0.255632,-2.05312,9.1362,-2.64747,0.19232,-0.391601,-0.262927,-0.0795,9.74087,-0.823194,0.36622,-0.0340383,0.0834799,-1.56413,-9.89028,0.364165,0.180884,0.790773,-0.526284,7.64198,1.25741,6.96785,-1.73453,-1.88103,1.35648,-2.00652,-10.188,1.13064,0.791062,0.505321,1.00268,5.16669,-3.37202,7.78829,-0.0242595,-0.0725334,0.090219
0.029,8.65357,1.32636,4.58426,-0.113066,0.172706,-0.255816,-2.03713,9.15638,-2.67334,0.195305,-0.402604,-0.262136,-0.0671242,9.75164,-0.81815,0.366115,-0.034469,0.0860541,-1.58477,-9.93048,0.371617,0.170863,0.801934,-0.530427,7.6368,1.2348,6.95356,-1.74481,-1.88499,1.36308,-1.97977,-10.1894,1.11494,0.788328,0.508754,1.00183,5.18989,-3.33754,7.81397,-0.0228403,-0.0797954,0.0917704
0.03,8.6612,1.32604,4.5689,-0.115714,0.165868,-0.256,-2.02115,9.17656,-2.69921,0.198289,-0.413607,-0.261344,-0.0547485,9.7624,-0.813105,0.36601,-0.0348997,0.0886282,-1.60541,-9.97069,0.379068,0.160842,0.813095,-0.53457,7.63162,1.21218,6.93928,-1.75508,-1.88896,1.36969,-1.95302,-10.1908,1.09924,0.785595,0.512187,1.00098,5.2131,-3.30306,7.83964,-0.0214211,-0.0870573,0.0933218
0.031,8.66884,1.32573,4.55353,-0.118363,0.159031,-0.256184,-2.00516,9.19674,-2.72507,0.201274,-0.42461,-0.260553,-0.0423727,9.77317,-0.80806,0.365905,-0.0353305,0.0912024,-1.62604,-10.0109,0.386519,0.150822,0.824256,-0.538713,7.62643,1.18956,6.92499,-1.76536,-1.89292,1.37629,-1.92627,-10.1922,1.08354,0.782862,0.51562,1.00013,5.2363,-3.26857,7.86532,-0.0200019,-0.0943192,0.0948732
0.032,8.68448,1.30068,4.52838,-0.119554,0.155238,-0.254991,-1.9617,9.19049,-2.72654,0.202613,-0.43668,-0.256595,-0.0355829,9.79384,-0.766016,0.364834,-0.0357383,0.0909473,-1.64046,-10.0275,0.414435,0.142975,0.831403,-0.542395,7.61765,1.14807,6.89787,-1.77832,-1.90056,1.3832,-1.94722,-10.1928,1.12725,0.784691,0.518635,0.999196,5.24455,-3.21809,7.90688,-0.0155778,-0.105857,0.0997988
0.033,8.70113,1.27254,4.50201,-0.120563,0.151825,-0.253626,-1.91481,9.18093,-2.72495,0.203745,-0.448884,-0.252242,-0.0294914,9.81575,-0.719346,0.363643,-0.0361434,0.0903385,-1.65409,-10.0412,0.444908,0.135399,0.838049,-0.54602,7.60842,1.10421,6.86914,-1.79161,-1.90865,1.39015,-1.97414,-10.1933,1.1784,0.787091,0.521598,0.998253,5.25093,-3.16561,7.95042,-0.010778,-0.11793,0.105146
0.034,8.71777,1.2444,4.47563,-0.121572,0.148413,-0.252262,-1.86791,9.17138,-2.72337,0.204878,-0.461087,-0.247888,-0.0233999,9.83765,-0.672677,0.362452,-0.0365484,0.0897297,-1.66772,-10.0548,0.475381,0.127824,0.844694,-0.549645,7.59919,1.06035,6.84041,-1.80491,-1.91675,1.3971,-2.00106,-10.1938,1.22954,0.78949,0.524561,0.99731,5.25731,-3.11312,7.99396,-0.00597826,-0.130003,0.110494
0.035,8.73441,1.21626,4.44926,-0.122581,0.145,-0.250897,-1.82102,9.16183,-2.72179,0.206011,-0.473291,-0.243535,-0.0173084,9.85956,-0.626007,0.36126,-0.0369534,0.0891209,-1.68135,-10.0685,0.505854,0.120248,0.851339,-0.553269,7.58996,1.0165,6.81168,-1.8182,-1.92484,1.40405,-2.02798,-10.1942,1.28069,0.79189,0.527524,0.996366,5.2637,-3.06064,8.0375,-0.00117852,-0.142076,0.115841
0.036,8.75147,1.20912,4.43397,-0.124612,0.14191,-0.250141,-1.79787,9.16786,-2.73183,0.20788,-0.484958,-0.240302,-0.00861838,9.87184,-0.606094,0.358862,-0.0380847,0.0893517,-1.68274,-10.0888,0.519374,0.113945,0.857411,-0.556941,7.59212,1.00394,6.79016,-1.83621,-1.93265,1.41381,-2.0501,-10.1968,1.29993,0.794414,0.528545,0.993856,5.26072,-3.04535,8.06466,0.00573162,-0.154422,0.122377
0.037,8.76904,1.22824,4.43255,-0.127918,0.139222,-0.250147,-1.80441,9.19336,-2.75641,0.21067,-0.495956,-0.238469,0.00331985,9.87208,-0.619626,0.354956,-0.0401238,0.090632,-1.66882,-10.1175,0.511704,0.109233,0.862767,-0.560672,7.60851,1.03051,6.77766,-1.86011,-1.9401,1.42708,-2.06621,-10.202,1.27928,0.797093,0.52714,0.989388,5.24605,-3.07655,8.07135,0.0152797,-0.16711,0.130398
0.038,8.78662,1.24736,4.43112,-0.131225,0.136535,-0.250152,-1.81095,9.21887,-2.78098,0.213461,-0.506954,-0.236636,0.0152581,9.87232,-0.633159,0.351049,-0.0421629,0.0919122,-1.65491,-10.1462,0.504034,0.10452,0.868122,-0.564403,7.6249,1.05708,6.76516,-1.88402,-1.94756,1.44035,-2.08232,-10.2071,1.25864,0.799773,0.525734,0.98492,5.23138,-3.10775,8.07804,0.0248278,-0.179798,0.138419
0.039,8.8042,1.26647,4.42969,-0.134531,0.133848,-0.250158,-1.81749,9.24438,-2.80556,0.216251,-0.517952,-0.234803,0.0271963,9.87257,-0.646691,0.347143,-0.044202,0.0931925,-1.64099,-10.175,0.496363,0.0998073,0.873477,-0.568133,7.64129,1.08365,6.75265,-1.90792,-1.95501,1.45363,-2.09843,-10.2123,1.238,0.802452,0.524329,0.980452,5.21671,-3.13896,8.08473,0.034376,-0.192486,0.14644
0.04,8.82177,1.28559,4.42827,-0.137838,0.13116,-0.250163,-1.82403,9.26989,-2.83014,0.219041,-0.528949,-0.23297,0.0391345,9.87281,-0.660223,0.343237,-0.0462411,0.0944727,-1.62708,-10.2037,0.488693,0.0950947,0.878832,-0.571864,7.65768,1.11023,6.74015,-1.93182,-1.96246,1.4669,-2.11453,-10.2175,1.21736,0.805132,0.522923,0.975983,5.20204,-3.17016,8.09142,0.0439241,-0.205173,0.154462
0.041,8.81077,1.27451,4.40583,-0.142598,0.125405,-0.251065,-1.79126,9.27132,-2.82108,0.220532,-0.543106,-0.229645,0.0352949,9.85968,-0.678822,0.338405,-0.0506877,0.0947885,-1.62921,-10.2054,0.508124,0.0926232,0.884373,-0.575177,7.69937,1.1663,6.72691,-1.9656,-1.96583,1.48281,-2.1379,-10.1829,1.1779,0.80503,0.525746,0.970649,5.23336,-3.23769,8.00317,0.0450505,-0.212902,0.15652
0.042,8.79977,1.26343,4.3834,-0.147358,0.119649,-0.251967,-1.75849,9.27275,-2.81203,0.222023,-0.557263,-0.226319,0.0314552,9.84656,-0.697421,0.333572,-0.0551343,0.0951043,-1.63135,-10.207,0.527554,0.0901517,0.889914,-0.57849,7.74106,1.22237,6.71367,-1.99938,-1.96919,1.49873,-2.16126,-10.1484,1.13845,0.804928,0.52857,0.965314,5.26467,-3.30522,7.91492,0.0461769,-0.22063,0.158577
0.043,8.78877,1.25235,4.36096,-0.152119,0.113894,-0.252868,-1.72572,9.27419,-2.80298,0.223513,-0.571419,-0.222993,0.0276156,9.83343,-0.716021,0.32874,-0.059581,0.09542,-1.63348,-10.2087,0.546985,0.0876802,0.895454,-0.581803,7.78275,1.27844,6.70043,-2.03315,-1.97256,1.51464,-2.18462,-10.1139,1.09899,0.804826,0.531393,0.95998,5.29598,-3.37274,7.82666,0.0473034,-0.228358,0.160635
0.044,8.77777,1.24127,4.33852,-0.156879,0.108138,-0.25377,-1.69295,9.27562,-2.79393,0.225004,-0.585576,-0.219667,0.0237759,9.82031,-0.73462,0.323908,-0.0640276,0.0957358,-1.63561,-10.2104,0.566416,0.0852088,0.900995,-0.585116,7.82444,1.33451,6.68719,-2.06693,-1.97592,1.53056,-2.20798,-10.0793,1.05954,0.804724,0.534216,0.954645,5.3273,-3.44027,7.73841,0.0484298,-0.236086,0.162693
0.045,8.75545,1.23172,4.31619,-0.160715,0.104052,-0.254714,-1.66796,9.28686,-2.79179,0.22533,-0.599007,-0.21567,0.0294606,9.81915,-0.805952,0.31968,-0.0657016,0.0961783,-1.66648,-10.211,0.582508,0.0830397,0.907847,-0.586108,7.86329,1.37834,6.67186,-2.09769,-1.97725,1.54562,-2.22169,-10.0461,1.00898,0.802959,0.539843,0.948982,5.33639,-3.48009,7.6987,0.0458524,-0.239981,0.162783
0.046,8.72406,1.22338,4.29395,-0.16381,0.101302,-0.255691,-1.6492,9.30595,-2.79518,0.224724,-0.611857,-0.211136,0.0427647,9.82756,-0.919472,0.315936,-0.0651577,0.0967223,-1.72034,-10.2108,0.595928,0.0811126,0.91575,-0.585243,7.89987,1.41237,6.65487,-2.12604,-1.97694,1.55999,-2.22766,-10.0138,0.949536,0.799865,0.547713,0.943056,5.32771,-3.49774,7.69783,0.0403119,-0.240809,0.161299
0.047,8.69267,1.21505,4.2717,-0.166906,0.0985518,-0.256668,-1.63044,9.32503,-2.79856,0.224119,-0.624706,-0.206601,0.0560688,9.83598,-1.03299,0.312191,-0.0646137,0.0972663,-1.7742,-10.2106,0.609349,0.0791854,0.923652,-0.584377,7.93644,1.44639,6.63787,-2.15439,-1.97662,1.57436,-2.23363,-9.98148,0.890095,0.796771,0.555582,0.937129,5.31904,-3.51538,7.69695,0.0347714,-0.241637,0.159815
0.048,8.66128,1.20672,4.24946,-0.170001,0.0958016,-0.257646,-1.61168,9.34412,-2.80195,0.223513,-0.637556,-0.202067,0.069373,9.84439,-1.14651,0.308446,-0.0640697,0.0978103,-1.82806,-10.2104,0.622769,0.0772583,0.931554,-0.583512,7.97302,1.48042,6.62088,-2.18274,-1.97631,1.58873,-2.2396,-9.9492,0.830654,0.793677,0.563452,0.931203,5.31036,-3.53303,7.69608,0.0292309,-0.242464,0.158331
0.049,8.63315,1.20097,4.23227,-0.172875,0.0930347,-0.25847,-1.59038,9.35986,-2.80371,0.222605,-0.650256,-0.197808,0.079533,9.84746,-1.25791,0.305023,-0.0628976,0.0988091,-1.87766,-10.2101,0.637249,0.0750465,0.939705,-0.582583,8.00696,1.50827,6.60143,-2.20969,-1.97617,1.60293,-2.24384,-9.91423,0.776068,0.790033,0.571662,0.925328,5.30304,-3.54743,7.68532,0.0241997,-0.242239,0.156398
0.05,8.63101,1.21588,4.2555,-0.173979,0.0901345,-0.258077,-1.54877,9.34883,-2.79248,0.219276,-0.661759,-0.19575,0.0645402,9.80771,-1.35232,0.304165,-0.0567007,0.103446,-1.89326,-10.2092,0.660198,0.0705581,0.949841,-0.581147,8.01979,1.48663,6.56236,-2.22548,-1.97738,1.61578,-2.23413,-9.85781,0.760325,0.781994,0.582592,0.919867,5.30655,-3.53585,7.59548,0.0232434,-0.233585,0.150875
0.051,8.62889,1.2308,4.27874,-0.175083,0.0872344,-0.257683,-1.50716,9.3378,-2.78124,0.215948,-0.673261,-0.193693,0.0495474,9.76797,-1.44673,0.303307,-0.0505039,0.108083,-1.90885,-10.2084,0.683148,0.0660697,0.959977,-0.579711,8.03263,1.465,6.52329,-2.24127,-1.97858,1.62864,-2.22443,-9.80138,0.744581,0.773955,0.593522,0.914405,5.31006,-3.52427,7.50564,0.0222871,-0.22493,0.145351
0.052,8.62675,1.24571,4.30198,-0.176186,0.0843343,-0.257289,-1.46555,9.32677,-2.77001,0.212619,-0.684763,-0.191636,0.0345547,9.72822,-1.54113,0.30245,-0.044307,0.11272,-1.92444,-10.2075,0.706098,0.0615813,0.970112,-0.578274,8.04546,1.44337,6.48422,-2.25705,-1.97978,1.64149,-2.21472,-9.74496,0.728837,0.765915,0.604452,0.908943,5.31357,-3.51269,7.4158,0.0213307,-0.216276,0.139828
0.053,8.62463,1.26063,4.32522,-0.17729,0.0814341,-0.256895,-1.42394,9.31575,-2.75877,0.209291,-0.696265,-0.189579,0.0195619,9.68847,-1.63554,0.301592,-0.0381101,0.117357,-1.94003,-10.2066,0.729048,0.0570928,0.980248,-0.576838,8.05829,1.42174,6.44515,-2.27284,-1.98099,1.65435,-2.20501,-9.68853,0.713093,0.757876,0.615383,0.903481,5.31708,-3.50111,7.32596,0.0203744,-0.207622,0.134304
0.054,8.62601,1.2647,4.32048,-0.178464,0.0792903,-0.257371,-1.39455,9.30078,-2.78568,0.205981,-0.708955,-0.188174,0.0211275,9.6352,-1.65635,0.300533,-0.0298057,0.119827,-1.95223,-10.2044,0.728415,0.0499758,0.989219,-0.573837,8.06321,1.37395,6.40983,-2.28223,-1.98403,1.66566,-2.19378,-9.6508,0.70847,0.75341,0.624324,0.898781,5.31559,-3.51551,7.29238,0.0212928,-0.199815,0.129747
0.055,8.62916,1.26335,4.30176,-0.179675,0.0775246,-0.258281,-1.37127,9.28385,-2.83167,0.20268,-0.72224,-0.187095,0.0309722,9.57515,-1.64034,0.299373,-0.0204475,0.121214,-1.96275,-10.2014,0.71599,0.0415445,0.997608,-0.570054,8.06417,1.31308,6.37637,-2.28843,-1.98799,1.6762,-2.18179,-9.62242,0.709406,0.750729,0.63227,0.894461,5.3116,-3.5429,7.28693,0.0231486,-0.192432,0.125672
