Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0,4.50253,-2.96027,8.06496,0.0122941,0.00716344,0.0329178,1.49764,-9.40302,-3.33594,-0.0603042,-0.200884,-0.226281,-1.09112,9.41025,-2.56646,-0.0415939,0.0278939,0.175236,9.53062,0.884334,2.93538,-0.0592315,0.0518267,0.0944216,-2.6488,-9.40606,-2.56308,-0.161854,-0.603492,0.0760304,-1.48835,9.88873,-2.38367,-0.0252744,0.339772,-0.142119,4.46658,3.13599,8.33558,0.00698764,0.0077002,0.05964
0.001,4.5105,-2.95295,8.03577,0.0115446,0.00464407,0.0330393,1.40121,-9.41712,-3.38522,-0.0608898,-0.201161,-0.219414,-1.07667,9.42807,-2.56239,-0.0395936,0.0241135,0.174951,9.50729,0.883572,2.93469,-0.0654504,0.0513047,0.0954749,-2.56934,-9.38426,-2.60181,-0.161141,-0.60887,0.0737047,-1.52595,9.87078,-2.33962,-0.0240039,0.335401,-0.135269,4.48461,3.16118,8.34759,0.0084036,0.00871692,0.0591893
0.002,4.51848,-2.94563,8.00658,0.0107951,0.0021247,0.0331609,1.30479,-9.43122,-3.4345,-0.0614755,-0.201438,-0.212546,-1.06221,9.44589,-2.55832,-0.0375932,0.0203331,0.174667,9.48396,0.88281,2.93401,-0.0716694,0.0507827,0.0965282,-2.48989,-9.36245,-2.64053,-0.160428,-0.614249,0.0713789,-1.56355,9.85283,-2.29556,-0.0227333,0.331031,-0.128419,4.50264,3.18637,8.35961,0.00981956,0.00973365,0.0587386
0.003,4.52645,-2.93832,7.97739,0.0100456,-0.000394673,0.0332824,1.20837,-9.44533,-3.48378,-0.0620611,-0.201715,-0.205679,-1.04776,9.46371,-2.55425,-0.0355929,0.0165527,0.174383,9.46062,0.882048,2.93332,-0.0778884,0.0502607,0.0975816,-2.41043,-9.34065,-2.67925,-0.159715,-0.619628,0.0690531,-1.60116,9.83488,-2.2515,-0.0214628,0.32666,-0.121569,4.52067,3.21156,8.37163,0.0112355,0.0107504,0.0582878
0.004,4.53442,-2.931,7.94821,0.00929607,-0.00291404,0.0334039,1.11195,-9.45943,-3.53305,-0.0626467,-0.201992,-0.198811,-1.0333,9.48152,-2.55017,-0.0335926,0.0127723,0.174098,9.43729,0.881286,2.93263,-0.0841073,0.0497387,0.0986349,-2.33097,-9.31885,-2.71798,-0.159002,-0.625007,0.0667273,-1.63876,9.81692,-2.20744,-0.0201922,0.32229,-0.114719,4.5387,3.23675,8.38364,0.0126515,0.0117671,0.0578371
0.005,4.53975,-2.92261,7.94497,0.00798807,-0.00388725,0.0339185,1.02661,-9.47192,-3.56721,-0.0611133,-0.200574,-0.191185,-1.0066,9.47883,-2.54944,-0.0323431,0.00866557,0.17216,9.42044,0.889324,2.93559,-0.0878948,0.0484951,0.0998067,-2.25448,-9.31472,-2.75273,-0.160454,-0.627505,0.0652213,-1.6798,9.79619,-2.16542,-0.0184859,0.317794,-0.109265,4.55329,3.24879,8.39401,0.0134186,0.0108233,0.0565918
0.006,4.54297,-2.91337,7.96249,0.00623326,-0.00362352,0.0347475,0.950146,-9.48311,-3.58926,-0.0578847,-0.197801,-0.182952,-0.970107,9.45972,-2.55139,-0.0316943,0.00429784,0.168899,9.40879,0.904401,2.94147,-0.0897371,0.0466742,0.101073,-2.18037,-9.32472,-2.78432,-0.163639,-0.627699,0.0643711,-1.72358,9.77323,-2.12503,-0.0164309,0.313196,-0.104927,4.56512,3.25032,8.40306,0.0136667,0.00831096,0.0547108
0.007,4.54619,-2.90412,7.98001,0.00447846,-0.00335979,0.0355764,0.87368,-9.4943,-3.61131,-0.0546561,-0.195028,-0.174719,-0.933611,9.44061,-2.55333,-0.0310455,-6.98984e-005,0.165638,9.39713,0.919479,2.94734,-0.0915794,0.0448534,0.10234,-2.10625,-9.33472,-2.8159,-0.166823,-0.627894,0.0635208,-1.76737,9.75027,-2.08464,-0.0143759,0.308599,-0.10059,4.57695,3.25184,8.41211,0.0139148,0.00579866,0.0528299
0.008,4.54941,-2.89488,7.99753,0.00272366,-0.00309606,0.0364054,0.797214,-9.50549,-3.63336,-0.0514275,-0.192254,-0.166486,-0.897115,9.4215,-2.55528,-0.0303967,-0.00443763,0.162377,9.38547,0.934556,2.95321,-0.0934217,0.0430325,0.103607,-2.03214,-9.34472,-2.84748,-0.170007,-0.628088,0.0626706,-1.81115,9.72731,-2.04425,-0.0123209,0.304002,-0.0962519,4.58877,3.25336,8.42115,0.0141629,0.00328636,0.0509489
0.009,4.5519,-2.88647,8.01364,0.0010232,-0.00279729,0.037075,0.727366,-9.51613,-3.65365,-0.0475187,-0.189439,-0.158298,-0.863117,9.40135,-2.55694,-0.0299404,-0.00880206,0.159098,9.37691,0.947578,2.95837,-0.094776,0.0414887,0.1048,-1.95837,-9.35599,-2.87695,-0.172469,-0.62726,0.0616523,-1.8504,9.70874,-1.99785,-0.0104162,0.29938,-0.0918993,4.59948,3.25706,8.42724,0.0142743,0.00114718,0.0490744
