Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.013,-0.0239262,-0.0108984,9.67012,-0.0295987,0.0066637,0.0115698,-0.0397554,-0.0919401,9.87064,-0.0220966,-0.00138055,-0.0112022,-0.167004,-0.208643,9.80191,-0.00865209,0.0159982,0.0165322,-0.077902,-0.126059,9.88937,-0.024553,0.0212389,0.0110807,0.174675,0.127623,9.84124,-0.0572374,0.0301544,-0.0110024,0.311363,-0.465696,-9.93167,-0.0150092,0.0178857,0.00595667,0.0852084,0.143171,10.0961,-0.0161304,-0.00513781,0.00945318
0.014,-0.0090807,0.00139522,9.65533,-0.03109,0.005266,0.0108626,-0.0330768,-0.0978737,9.87879,-0.0221659,-0.0019014,-0.0114255,-0.163716,-0.20786,9.79703,-0.00856762,0.0170082,0.0164397,-0.0860805,-0.120467,9.88719,-0.0246358,0.0202366,0.0103731,0.173975,0.116054,9.84735,-0.0579089,0.0292662,-0.0112158,0.316175,-0.455146,-9.93671,-0.0152267,0.0184209,0.00558113,0.084573,0.150047,10.09,-0.0166118,-0.00446611,0.00912202
0.015,0.00673686,0.017221,9.64267,-0.0322749,0.00348062,0.00934404,-0.0350086,-0.101263,9.88561,-0.0225469,-0.00269712,-0.011909,-0.152345,-0.212863,9.78199,-0.00854853,0.0180082,0.0156297,-0.0920636,-0.118529,9.88178,-0.0257592,0.018643,0.00950241,0.182499,0.0953274,9.85146,-0.0593258,0.028124,-0.0110902,0.320849,-0.441884,-9.94168,-0.0156204,0.019644,0.00503575,0.0786758,0.154192,10.0753,-0.0162725,-0.00339774,0.0083446
0.016,0.0225544,0.0330468,9.63001,-0.0334598,0.00169525,0.00782546,-0.0369405,-0.104652,9.89242,-0.022928,-0.00349285,-0.0123925,-0.140973,-0.217866,9.76695,-0.00852943,0.0190081,0.0148198,-0.0980466,-0.11659,9.87638,-0.0268826,0.0170494,0.0086317,0.191024,0.0746006,9.85557,-0.0607426,0.0269817,-0.0109645,0.325524,-0.428622,-9.94665,-0.0160142,0.020867,0.00449036,0.0727787,0.158337,10.0607,-0.0159332,-0.00232938,0.00756719
0.017,0.038372,0.0488725,9.61735,-0.0346448,-9.01305e-005,0.00630689,-0.0388723,-0.108041,9.89924,-0.0233091,-0.00428857,-0.0128759,-0.129602,-0.222869,9.75192,-0.00851034,0.0200081,0.0140099,-0.10403,-0.114651,9.87098,-0.028006,0.0154557,0.00776099,0.199548,0.0538737,9.85968,-0.0621595,0.0258395,-0.0108389,0.330199,-0.41536,-9.95162,-0.0164079,0.02209,0.00394498,0.0668815,0.162482,10.0461,-0.0155938,-0.00126101,0.00678977
0.018,0.0524162,0.0584642,9.61201,-0.0347795,-0.00130591,0.00498613,-0.040309,-0.109711,9.9031,-0.0235333,-0.00482601,-0.013165,-0.119646,-0.225455,9.74129,-0.00865675,0.020491,0.0129766,-0.107692,-0.116154,9.86395,-0.0294009,0.0141158,0.00722316,0.205517,0.0404063,9.86183,-0.0631455,0.0251749,-0.0109339,0.328787,-0.404621,-9.95469,-0.0166555,0.0227703,0.00354202,0.0637631,0.166485,10.0362,-0.0152024,-0.000492243,0.00637792
0.019,0.0602538,0.0462367,9.6323,-0.0312385,-0.000528111,0.00435771,-0.0400125,-0.105364,9.89662,-0.0232083,-0.00445947,-0.0127733,-0.114645,-0.219581,9.74609,-0.00938241,0.0191638,0.0111617,-0.103233,-0.129701,9.85121,-0.031746,0.0136636,0.00785042,0.20254,0.0523472,9.85712,-0.0626233,0.026182,-0.0118012,0.306074,-0.402713,-9.95113,-0.0163911,0.0215506,0.00363755,0.0703701,0.169987,10.0427,-0.0146287,-0.000772077,0.00724555
0.02,0.0680915,0.0340091,9.65258,-0.0276974,0.00024969,0.00372929,-0.039716,-0.101016,9.89013,-0.0228834,-0.00409293,-0.0123816,-0.109644,-0.213707,9.75089,-0.0101081,0.0178366,0.00934679,-0.0987736,-0.143248,9.83846,-0.0340911,0.0132115,0.00847767,0.199564,0.064288,9.85241,-0.0621011,0.0271891,-0.0126685,0.283361,-0.400806,-9.94756,-0.0161267,0.020331,0.00373308,0.0769771,0.17349,10.0493,-0.014055,-0.00105191,0.00811317
0.021,0.0759291,0.0217816,9.67287,-0.0241564,0.00102749,0.00310088,-0.0394195,-0.0966684,9.88365,-0.0225584,-0.00372639,-0.01199,-0.104644,-0.207834,9.75569,-0.0108337,0.0165094,0.00753188,-0.0943143,-0.156796,9.82572,-0.0364361,0.0127594,0.00910493,0.196587,0.0762288,9.8477,-0.0615789,0.0281963,-0.0135358,0.260648,-0.398898,-9.94399,-0.0158624,0.0191114,0.0038286,0.0835841,0.176992,10.0558,-0.0134812,-0.00133175,0.0089808
0.022,0.0837668,0.00955404,9.69315,-0.0206153,0.00180529,0.00247246,-0.039123,-0.0923207,9.87717,-0.0222335,-0.00335985,-0.0115983,-0.0996429,-0.20196,9.76049,-0.0115594,0.0151823,0.00571698,-0.089855,-0.170343,9.81298,-0.0387812,0.0123073,0.00973219,0.19361,0.0881697,9.84298,-0.0610567,0.0292034,-0.014403,0.237935,-0.396991,-9.94043,-0.015598,0.0178917,0.00392413,0.0901911,0.180495,10.0624,-0.0129075,-0.00161158,0.00984843
0.023,0.0782145,0.028031,9.68102,-0.0219069,0.00310869,0.00306199,-0.0341526,-0.0842563,9.88113,-0.0233884,-0.00404188,-0.0108095,-0.106763,-0.203638,9.77876,-0.011906,0.0141458,0.00560966,-0.0938682,-0.18537,9.81493,-0.0382374,0.0133499,0.00979093,0.184841,0.1137,9.84398,-0.0596755,0.0286217,-0.0125527,0.23476,-0.392764,-9.96451,-0.0168951,0.0165601,0.00320083,0.0944484,0.18144,10.052,-0.0128222,-0.00138086,0.0102919
0.024,0.0688366,0.0552806,9.65963,-0.0245792,0.00456226,0.0039995,-0.0278467,-0.0751298,9.88807,-0.024966,-0.0050235,-0.00990708,-0.117347,-0.207475,9.80087,-0.0121444,0.0131924,0.00599022,-0.100302,-0.20082,9.82107,-0.0368682,0.0148195,0.00968725,0.174415,0.143113,9.84662,-0.0580489,0.0275861,-0.00992579,0.237168,-0.387874,-9.9965,-0.0186382,0.0151966,0.00224359,0.0980344,0.181655,10.0368,-0.0128765,-0.00100426,0.0106143
0.025,0.0594587,0.0825302,9.63824,-0.0272515,0.00601584,0.00493702,-0.0215408,-0.0660033,9.89502,-0.0265437,-0.00600513,-0.00900471,-0.12793,-0.211311,9.82299,-0.0123827,0.012239,0.00637078,-0.106736,-0.21627,9.82721,-0.035499,0.0162891,0.00958356,0.16399,0.172525,9.84925,-0.0564223,0.0265505,-0.00729893,0.239576,-0.382985,-10.0285,-0.0203814,0.013833,0.00128634,0.10162,0.181869,10.0216,-0.0129308,-0.000627663,0.0109366
0.026,0.0500808,0.10978,9.61684,-0.0299238,0.00746941,0.00587454,-0.015235,-0.0568769,9.90196,-0.0281213,-0.00698675,-0.00810234,-0.138513,-0.215147,9.84511,-0.0126211,0.0112856,0.00675134,-0.11317,-0.23172,9.83335,-0.0341297,0.0177587,0.00947987,0.153565,0.201938,9.85189,-0.0547957,0.0255149,-0.00467206,0.241984,-0.378095,-10.0605,-0.0221245,0.0124695,0.000329096,0.105206,0.182083,10.0064,-0.012985,-0.000251065,0.0112589
0.027,0.051119,0.119749,9.60543,-0.0317641,0.00845802,0.00663763,-0.0113689,-0.0495875,9.90798,-0.0290228,-0.00766745,-0.00801499,-0.144549,-0.224147,9.86105,-0.0122821,0.0108575,0.00744439,-0.109008,-0.233802,9.84032,-0.0329622,0.0186111,0.0100537,0.141616,0.219098,9.84928,-0.0544355,0.0256345,-0.00354444,0.244649,-0.376622,-10.0759,-0.023537,0.0110865,-3.99902e-005,0.104699,0.177157,9.99935,-0.0128923,-1.90719e-005,0.0113167
0.028,0.0729895,0.0951574,9.61396,-0.0319402,0.00851673,0.00705187,-0.0123822,-0.0459723,9.91216,-0.0285721,-0.00774629,-0.00955769,-0.141487,-0.243473,9.86464,-0.0107883,0.0114799,0.00876244,-0.0836544,-0.209149,9.84895,-0.0321978,0.0182289,0.0119824,0.12662,0.211753,9.83617,-0.0566082,0.0280644,-0.00541531,0.247831,-0.381982,-10.0581,-0.0242881,0.00966473,0.000767245,0.0960066,0.16195,10.0088,-0.0125055,-7.62878e-005,0.0108452
0.029,0.0948599,0.0705657,9.6225,-0.0321163,0.00857544,0.00746611,-0.0133956,-0.0423571,9.91634,-0.0281213,-0.00782513,-0.0111004,-0.138425,-0.262798,9.86823,-0.00929451,0.0121023,0.0100805,-0.0583012,-0.184496,9.85759,-0.0314335,0.0178468,0.0139112,0.111624,0.204408,9.82306,-0.0587808,0.0304944,-0.00728618,0.251012,-0.387342,-10.0404,-0.0250393,0.00824293,0.00157448,0.0873138,0.146743,10.0182,-0.0121187,-0.000133504,0.0103738
0.03,0.11673,0.045974,9.63103,-0.0322924,0.00863414,0.00788036,-0.014409,-0.0387419,9.92051,-0.0276705,-0.00790396,-0.0126431,-0.135363,-0.282124,9.87181,-0.00780073,0.0127247,0.0113985,-0.032948,-0.159843,9.86622,-0.0306692,0.0174646,0.0158399,0.0966284,0.197063,9.80996,-0.0609535,0.0329243,-0.00915704,0.254194,-0.392703,-10.0226,-0.0257904,0.00682113,0.00238171,0.078621,0.131535,10.0277,-0.0117319,-0.000190719,0.00990235
0.031,0.138601,0.0213824,9.63957,-0.0324685,0.00869285,0.0082946,-0.0154223,-0.0351267,9.92469,-0.0272198,-0.0079828,-0.0141858,-0.132301,-0.30145,9.8754,-0.00630695,0.0133471,0.0127166,-0.00759475,-0.13519,9.87485,-0.0299049,0.0170825,0.0177687,0.0816323,0.189718,9.79685,-0.0631261,0.0353543,-0.0110279,0.257375,-0.398063,-10.0049,-0.0265415,0.00539934,0.00318895,0.0699282,0.116328,10.0371,-0.0113451,-0.000247935,0.00943092
0.032,0.137317,9.38267e-005,9.64633,-0.0309447,0.00830456,0.00909438,-0.0162586,-0.0475319,9.9225,-0.0265253,-0.00852915,-0.0156999,-0.145475,-0.289668,9.86583,-0.00558743,0.013928,0.0134973,0.00447684,-0.117829,9.86456,-0.0295619,0.0169884,0.0154063,0.108774,0.190314,9.82241,-0.0622447,0.0338975,-0.0119463,0.262579,-0.416089,-9.99025,-0.0270953,0.00592943,0.00196352,0.0877147,0.109939,10.0455,-0.00994804,-0.000630338,0.00878173
0.033,0.133138,-0.0207818,9.65286,-0.0292084,0.00786039,0.00994235,-0.0170729,-0.0619396,9.91951,-0.0258004,-0.00913394,-0.0172104,-0.160678,-0.273999,9.8546,-0.0049647,0.0145037,0.0142109,0.0148882,-0.101379,9.85191,-0.0292716,0.0169303,0.0125075,0.141182,0.191902,9.8528,-0.0609816,0.0319549,-0.0127456,0.268035,-0.435698,-9.97604,-0.0276244,0.0067035,0.000484009,0.108811,0.104653,10.0537,-0.00842475,-0.00105339,0.00811033
0.034,0.128959,-0.0416575,9.6594,-0.0274721,0.00741623,0.0107903,-0.0178871,-0.0763473,9.91651,-0.0250754,-0.00973873,-0.0187209,-0.175881,-0.258329,9.84338,-0.00434197,0.0150794,0.0149244,0.0252996,-0.0849298,9.83926,-0.0289812,0.0168722,0.00960874,0.17359,0.19349,9.88319,-0.0597184,0.0300122,-0.0135449,0.273491,-0.455307,-9.96183,-0.0281534,0.00747758,-0.000995502,0.129908,0.099366,10.0619,-0.00690146,-0.00147644,0.00743893
0.035,0.124781,-0.0625331,9.66593,-0.0257358,0.00697206,0.0116383,-0.0187013,-0.090755,9.91352,-0.0243505,-0.0103435,-0.0202315,-0.191084,-0.242659,9.83216,-0.00371924,0.0156552,0.015638,0.035711,-0.0684802,9.8266,-0.0286908,0.0168142,0.00670996,0.205999,0.195077,9.91358,-0.0584553,0.0280696,-0.0143442,0.278947,-0.474916,-9.94762,-0.0286825,0.00825166,-0.00247501,0.151004,0.0940793,10.0702,-0.00537817,-0.00189949,0.00676752
0.036,0.114757,-0.0675709,9.66741,-0.024728,0.00678268,0.0117219,-0.0180536,-0.0913208,9.90223,-0.0237329,-0.0102122,-0.0200583,-0.196995,-0.226956,9.82208,-0.00373206,0.0158608,0.0157352,0.0424725,-0.066053,9.81504,-0.0284612,0.0166174,0.00500326,0.233447,0.191333,9.91889,-0.0579366,0.0278871,-0.0136596,0.282275,-0.484533,-9.93721,-0.0289813,0.00903753,-0.00312929,0.156356,0.100979,10.0717,-0.00512704,-0.00214505,0.00646115
0.037,0.0974273,-0.0528112,9.66257,-0.0246308,0.00691178,0.0108501,-0.0155785,-0.0745841,9.88056,-0.0232494,-0.0091607,-0.0177806,-0.19129,-0.211213,9.81344,-0.00453934,0.0156037,0.0150618,0.0446716,-0.0811537,9.80483,-0.0283074,0.0162474,0.00478665,0.254694,0.180924,9.89284,-0.0583485,0.029905,-0.0111203,0.282942,-0.48166,-9.93153,-0.0289922,0.00983813,-0.00275202,0.142027,0.123111,10.0649,-0.0064661,-0.00216875,0.00661106
0.038,0.0800973,-0.0380516,9.65773,-0.0245335,0.00704087,0.00997829,-0.0131034,-0.0578474,9.85888,-0.0227659,-0.00810922,-0.0155029,-0.185585,-0.19547,9.80479,-0.00534662,0.0153467,0.0143885,0.0468708,-0.0962544,9.79463,-0.0281536,0.0158773,0.00457004,0.275942,0.170515,9.86679,-0.0587604,0.0319229,-0.00858096,0.28361,-0.478788,-9.92585,-0.0290032,0.0106387,-0.00237474,0.127698,0.145243,10.058,-0.00780516,-0.00219245,0.00676097
0.039,0.0627674,-0.023292,9.65289,-0.0244363,0.00716997,0.00910647,-0.0106284,-0.0411107,9.83721,-0.0222824,-0.00705774,-0.0132252,-0.17988,-0.179726,9.79614,-0.00615389,0.0150897,0.0137151,0.0490699,-0.111355,9.78442,-0.0279998,0.0155073,0.00435343,0.297189,0.160106,9.84075,-0.0591722,0.0339407,-0.00604162,0.284277,-0.475915,-9.92017,-0.0290141,0.0114393,-0.00199747,0.113369,0.167376,10.0512,-0.00914422,-0.00221615,0.00691087
0.04,0.0454374,-0.00853232,9.64805,-0.0243391,0.00729907,0.00823466,-0.0081533,-0.0243741,9.81554,-0.0217989,-0.00600626,-0.0109475,-0.174175,-0.163983,9.7875,-0.00696117,0.0148327,0.0130418,0.051269,-0.126456,9.77421,-0.0278461,0.0151372,0.00413681,0.318437,0.149697,9.8147,-0.0595841,0.0359586,-0.00350229,0.284944,-0.473042,-9.91449,-0.029025,0.0122399,-0.0016202,0.0990397,0.189508,10.0443,-0.0104833,-0.00223985,0.00706078
0.041,0.0520707,-0.0111242,9.65363,-0.0260316,0.00754133,0.0074377,-0.0199143,-0.0436833,9.80756,-0.0226147,-0.00524212,-0.0101617,-0.163383,-0.169289,9.78221,-0.00746387,0.015002,0.0126556,0.0252017,-0.131015,9.80035,-0.0296972,0.0150124,0.00540559,0.305168,0.138795,9.80972,-0.0579434,0.0353066,-0.00296077,0.286844,-0.461067,-9.91693,-0.0287829,0.0127242,0.000195359,0.0923987,0.185427,10.0552,-0.0110584,-0.000892583,0.00567026
0.042,0.0587041,-0.013716,9.6592,-0.0277241,0.00778359,0.00664075,-0.0316753,-0.0629925,9.79958,-0.0234305,-0.00447799,-0.00937588,-0.152592,-0.174595,9.77693,-0.00796657,0.0151714,0.0122694,-0.00086555,-0.135574,9.82649,-0.0315483,0.0148876,0.00667436,0.2919,0.127893,9.80474,-0.0563026,0.0346546,-0.00241926,0.288744,-0.449091,-9.91937,-0.0285408,0.0132085,0.00201092,0.0857577,0.181346,10.0661,-0.0116335,0.000454681,0.00427973
0.043,0.0653374,-0.0163079,9.66477,-0.0294166,0.00802585,0.00584379,-0.0434363,-0.0823017,9.7916,-0.0242463,-0.00371386,-0.00859007,-0.1418,-0.179901,9.77165,-0.00846927,0.0153408,0.0118832,-0.0269328,-0.140133,9.85263,-0.0333995,0.0147628,0.00794314,0.278632,0.116991,9.79976,-0.0546619,0.0340026,-0.00187775,0.290644,-0.437116,-9.92181,-0.0282986,0.0136927,0.00382648,0.0791166,0.177264,10.077,-0.0122087,0.00180194,0.00288921
0.044,0.0719707,-0.0188997,9.67035,-0.0311091,0.00826812,0.00504684,-0.0551974,-0.101611,9.78362,-0.0250621,-0.00294973,-0.00780425,-0.131008,-0.185208,9.76637,-0.00897197,0.0155101,0.011497,-0.0530001,-0.144692,9.87877,-0.0352506,0.014638,0.00921191,0.265364,0.106089,9.79477,-0.0530212,0.0333506,-0.00133623,0.292545,-0.42514,-9.92424,-0.0280565,0.014177,0.00564203,0.0724756,0.173183,10.0879,-0.0127838,0.00314921,0.00149868
0.045,0.0710126,-0.0194898,9.67758,-0.0309564,0.00757787,0.00498825,-0.0586968,-0.104059,9.792,-0.024949,-0.00286298,-0.00818506,-0.129716,-0.186356,9.76289,-0.00922995,0.0154727,0.0115072,-0.0663358,-0.139639,9.88893,-0.0357714,0.0151961,0.00926226,0.258161,0.105934,9.81641,-0.0529426,0.0330551,-0.0029509,0.299797,-0.42327,-9.93386,-0.0273036,0.0148656,0.00548192,0.0666559,0.174787,10.0937,-0.0123434,0.00318676,0.000978308
0.046,0.0639813,-0.0184784,9.68615,-0.0293277,0.00614162,0.00552035,-0.0555871,-0.093018,9.81346,-0.0240927,-0.00331814,-0.00949916,-0.136024,-0.184179,9.76086,-0.00929214,0.0152698,0.0118345,-0.0694863,-0.126895,9.88631,-0.035228,0.0163007,0.00833787,0.255811,0.114378,9.85934,-0.0541137,0.0330448,-0.00629051,0.311331,-0.429484,-9.94923,-0.026142,0.0157176,0.00374128,0.0614934,0.180939,10.0953,-0.0110907,0.00217655,0.00115406
0.047,0.0569499,-0.017467,9.69472,-0.0276989,0.00470536,0.00605245,-0.0524774,-0.081977,9.83492,-0.0232364,-0.0037733,-0.0108133,-0.142332,-0.182001,9.75883,-0.00935434,0.0150669,0.0121618,-0.0726367,-0.11415,9.8837,-0.0346846,0.0174052,0.00741347,0.25346,0.122821,9.90226,-0.0552848,0.0330345,-0.00963011,0.322864,-0.435698,-9.96459,-0.0249804,0.0165697,0.00200064,0.0563309,0.187091,10.0969,-0.00983788,0.00116634,0.00132981
0.048,0.0499186,-0.0164556,9.70329,-0.0260702,0.00326911,0.00658455,-0.0493677,-0.0709361,9.85638,-0.0223801,-0.00422847,-0.0121274,-0.14864,-0.179824,9.7568,-0.00941653,0.014864,0.0124891,-0.0757872,-0.101406,9.88108,-0.0341412,0.0185098,0.00648908,0.25111,0.131264,9.94519,-0.0564559,0.0330242,-0.0129697,0.334398,-0.441911,-9.97996,-0.0238189,0.0174217,0.000259994,0.0511684,0.193243,10.0985,-0.0085851,0.000156122,0.00150556
0.049,0.0434284,-0.0159514,9.70986,-0.024687,0.00211089,0.00692583,-0.0461115,-0.0615,9.87641,-0.0217952,-0.00465035,-0.0133358,-0.155335,-0.177839,9.75548,-0.00944802,0.0147108,0.0127052,-0.0748272,-0.0920435,9.8803,-0.033721,0.0194588,0.00580328,0.249497,0.138889,9.98143,-0.0576537,0.0330688,-0.0156732,0.345292,-0.447089,-9.99334,-0.0225421,0.0182246,-0.00121659,0.0471629,0.196617,10.098,-0.00758024,-0.000598167,0.00162294
0.05,0.0412669,-0.0195042,9.70042,-0.0252685,0.00317692,0.00574055,-0.0416842,-0.0649024,9.88504,-0.0233823,-0.00480604,-0.0136991,-0.165125,-0.177396,9.75982,-0.00923386,0.0149553,0.0120324,-0.0409842,-0.109732,9.89419,-0.0342869,0.0191633,0.00702631,0.253781,0.139967,9.96414,-0.0590651,0.0335525,-0.0132875,0.351064,-0.443979,-9.9909,-0.0203437,0.0186339,-0.000580695,0.0524129,0.177769,10.0811,-0.00855883,0.000694933,0.00127337
