Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.012,4.84121,-4.04447,7.63227,-0.505574,-1.53292,-2.00944,3.06876,-9.12919,-0.284686,-0.380987,0.438297,-0.0736175,-1.77325,8.7025,-2.21996,-0.129702,-1.00871,-1.20521,8.83836,-1.89574,3.43083,-1.0634,0.158637,-0.339395,-0.696705,-10.428,-0.794375,-0.427702,0.66498,-0.285093,-1.16249,9.77918,-3.4197,-1.38789,-0.565143,0.22731,4.76264,0.981052,9.13198,0.48109,-0.123384,-0.221894
0.013,4.78348,-4.06898,7.70724,-0.538939,-1.51852,-2.01123,3.1129,-9.11888,-0.232385,-0.385971,0.441833,-0.0587918,-1.80048,8.62368,-2.21207,-0.119492,-1.03458,-1.19005,8.85108,-1.95036,3.41459,-1.06176,0.157491,-0.335945,-0.776976,-10.4797,-0.827374,-0.420829,0.651679,-0.282342,-1.13682,9.79514,-3.48318,-1.37425,-0.576438,0.230451,4.71942,0.885189,9.16614,0.487711,-0.115428,-0.227087
0.014,4.7905,-4.10826,7.80723,-0.576048,-1.49372,-1.99665,3.13,-9.11217,-0.211119,-0.387483,0.446827,-0.0482501,-1.92844,8.53565,-2.21856,-0.108307,-1.05688,-1.17211,8.84028,-1.99097,3.39333,-1.05846,0.156994,-0.333599,-0.856369,-10.5036,-0.865393,-0.415868,0.642655,-0.279423,-1.14268,9.81328,-3.54855,-1.36202,-0.589623,0.236748,4.67912,0.866543,9.18196,0.494836,-0.109237,-0.231848
0.015,4.82989,-4.15493,7.91973,-0.615029,-1.46372,-1.97389,3.13358,-9.10724,-0.20537,-0.38726,0.452549,-0.0398504,-2.10677,8.44302,-2.23224,-0.0966345,-1.0774,-1.15277,8.81772,-2.02458,3.36956,-1.05434,0.156819,-0.331804,-0.935325,-10.5134,-0.90592,-0.411864,0.635768,-0.27642,-1.1643,9.83249,-3.61486,-1.35049,-0.603752,0.244622,4.64027,0.886507,9.18861,0.502212,-0.103928,-0.236393
0.016,4.86929,-4.2016,8.03223,-0.654011,-1.43371,-1.95114,3.13716,-9.10232,-0.199621,-0.387037,0.458271,-0.0314506,-2.28509,8.35039,-2.24591,-0.084962,-1.09792,-1.13344,8.79516,-2.05819,3.34578,-1.05021,0.156645,-0.33001,-1.01428,-10.5232,-0.946448,-0.407861,0.628881,-0.273417,-1.18592,9.85171,-3.68117,-1.33897,-0.617881,0.252495,4.60142,0.906471,9.19526,0.509589,-0.0986196,-0.240937
0.017,4.90868,-4.24828,8.14473,-0.692992,-1.40371,-1.92838,3.14074,-9.0974,-0.193872,-0.386813,0.463993,-0.0230509,-2.46341,8.25776,-2.25959,-0.0732896,-1.11844,-1.1141,8.7726,-2.0918,3.32201,-1.04609,0.156471,-0.328216,-1.09324,-10.533,-0.986975,-0.403857,0.621994,-0.270414,-1.20753,9.87093,-3.74748,-1.32744,-0.63201,0.260369,4.56257,0.926434,9.20191,0.516966,-0.0933108,-0.245482
0.018,4.97524,-4.31423,8.25205,-0.728774,-1.36829,-1.90501,3.1373,-9.09381,-0.187188,-0.385549,0.470809,-0.0159378,-2.63191,8.16547,-2.28492,-0.061314,-1.13876,-1.09476,8.75433,-2.12318,3.29899,-1.04186,0.156741,-0.325794,-1.15687,-10.5323,-1.03495,-0.401515,0.615485,-0.267397,-1.22885,9.88028,-3.79978,-1.31683,-0.647829,0.267465,4.52791,0.962607,9.20501,0.524169,-0.0882655,-0.248458
0.019,5.13689,-4.44766,8.34121,-0.753358,-1.3139,-1.8795,3.10926,-9.09487,-0.177233,-0.38064,0.481451,-0.0133274,-2.766,8.07438,-2.35102,-0.0482777,-1.15842,-1.07537,8.75109,-2.14676,3.27858,-1.03725,0.158564,-0.321176,-1.1669,-10.4946,-1.10901,-0.404994,0.610299,-0.264331,-1.24912,9.85512,-3.80307,-1.30944,-0.669561,0.271836,4.50795,1.05551,9.19568,0.530768,-0.0841421,-0.245945
0.02,5.29853,-4.5811,8.43038,-0.777943,-1.25951,-1.85399,3.08122,-9.09594,-0.167278,-0.375732,0.492094,-0.0107171,-2.90008,7.98329,-2.41713,-0.0352413,-1.17807,-1.05598,8.74785,-2.17034,3.25817,-1.03265,0.160387,-0.316558,-1.17693,-10.4569,-1.18307,-0.408472,0.605114,-0.261264,-1.2694,9.82997,-3.80635,-1.30205,-0.691293,0.276207,4.48799,1.14841,9.18636,0.537366,-0.0800187,-0.243432
0.021,5.46018,-4.71454,8.51954,-0.802527,-1.20512,-1.82848,3.05319,-9.097,-0.157323,-0.370824,0.502737,-0.00810676,-3.03417,7.8922,-2.48323,-0.022205,-1.19772,-1.03659,8.74462,-2.19391,3.23777,-1.02804,0.16221,-0.31194,-1.18696,-10.4193,-1.25712,-0.41195,0.599928,-0.258198,-1.28967,9.80481,-3.80964,-1.29466,-0.713026,0.280579,4.46803,1.24131,9.17703,0.543964,-0.0758953,-0.240919
0.022,5.62183,-4.84797,8.6087,-0.827112,-1.15073,-1.80297,3.02515,-9.09806,-0.147368,-0.365915,0.51338,-0.00549642,-3.16826,7.80111,-2.54933,-0.00916864,-1.21737,-1.0172,8.74138,-2.21749,3.21736,-1.02343,0.164034,-0.307322,-1.19699,-10.3816,-1.33118,-0.415428,0.594742,-0.255132,-1.30994,9.77965,-3.81292,-1.28726,-0.734758,0.28495,4.44806,1.33421,9.16771,0.550562,-0.0717719,-0.238406
0.023,5.85236,-5.01858,8.71142,-0.830707,-1.07196,-1.75871,2.98209,-9.10689,-0.122082,-0.361489,0.524893,-0.00442874,-3.23333,7.79202,-2.60239,0.003628,-1.23149,-0.996548,8.75964,-2.2336,3.23863,-1.021,0.164399,-0.304692,-1.14558,-10.3288,-1.35114,-0.416606,0.583454,-0.254224,-1.34405,9.79969,-3.84497,-1.27715,-0.756019,0.292087,4.4434,1.3871,9.15698,0.556606,-0.0670926,-0.238799
0.024,6.10256,-5.1998,8.81801,-0.828305,-0.98623,-1.70909,2.93473,-9.11794,-0.0924154,-0.3572,0.536656,-0.00380181,-3.27868,7.80636,-2.65173,0.0163562,-1.24402,-0.975538,8.78405,-2.24757,3.2718,-1.01918,0.164348,-0.30263,-1.07661,-10.2718,-1.35565,-0.417126,0.570422,-0.253934,-1.38211,9.83263,-3.88523,-1.26625,-0.777145,0.300014,4.44311,1.42856,9.14584,0.562491,-0.0622544,-0.240024
0.025,6.35277,-5.38102,8.9246,-0.825903,-0.900499,-1.65947,2.88738,-9.12898,-0.0627489,-0.352912,0.548419,-0.00317488,-3.32402,7.8207,-2.70106,0.0290843,-1.25655,-0.954528,8.80845,-2.26154,3.30497,-1.01737,0.164296,-0.300568,-1.00764,-10.2147,-1.36015,-0.417646,0.557391,-0.253644,-1.42016,9.86558,-3.9255,-1.25536,-0.798271,0.307941,4.44282,1.47001,9.13471,0.568376,-0.0574163,-0.241248
0.026,6.60297,-5.56225,9.03118,-0.823501,-0.814768,-1.60985,2.84002,-9.14003,-0.0330824,-0.348623,0.560181,-0.00254795,-3.36937,7.83505,-2.75039,0.0418125,-1.26909,-0.933519,8.83286,-2.27551,3.33814,-1.01556,0.164245,-0.298507,-0.938676,-10.1577,-1.36466,-0.418166,0.544359,-0.253354,-1.45822,9.89853,-3.96577,-1.24446,-0.819397,0.315868,4.44253,1.51146,9.12357,0.574261,-0.0525781,-0.242472
0.027,6.82365,-5.75474,9.14236,-0.814295,-0.718853,-1.55238,2.79428,-9.14386,-0.00358434,-0.345154,0.570542,-0.00248508,-3.37351,7.83732,-2.81468,0.0540618,-1.27905,-0.909225,8.86004,-2.2911,3.35686,-1.01394,0.164644,-0.29483,-0.872418,-10.104,-1.36401,-0.416379,0.530673,-0.254052,-1.50152,9.9273,-4.00765,-1.23407,-0.840015,0.323927,4.44797,1.53367,9.11515,0.58176,-0.0489867,-0.244481
0.028,6.98529,-5.96975,9.2627,-0.791481,-0.602569,-1.47924,2.75176,-9.13326,0.0255768,-0.343324,0.578099,-0.00355032,-3.29525,7.81543,-2.90887,0.0653533,-1.28388,-0.878363,8.89276,-2.30992,3.34668,-1.01271,0.165944,-0.287926,-0.81158,-10.0572,-1.35305,-0.409978,0.515679,-0.256727,-1.55531,9.9477,-4.05277,-1.22468,-0.859618,0.332249,4.46485,1.51737,9.11213,0.592485,-0.0478885,-0.248058
0.029,7.14692,-6.18476,9.38305,-0.768667,-0.486285,-1.4061,2.70925,-9.12266,0.0547379,-0.341494,0.585656,-0.00461557,-3.21698,7.79355,-3.00307,0.0766449,-1.28871,-0.847502,8.92548,-2.32873,3.33651,-1.01148,0.167244,-0.281021,-0.750742,-10.0103,-1.34209,-0.403577,0.500685,-0.259401,-1.60911,9.9681,-4.09788,-1.21529,-0.87922,0.340571,4.48174,1.50107,9.10912,0.603209,-0.0467904,-0.251635
0.03,7.30856,-6.39978,9.50339,-0.745852,-0.370001,-1.33296,2.66673,-9.11205,0.083899,-0.339664,0.593212,-0.00568081,-3.13872,7.77167,-3.09726,0.0879365,-1.29353,-0.81664,8.9582,-2.34755,3.32633,-1.01026,0.168545,-0.274117,-0.689903,-9.9635,-1.33113,-0.397176,0.485691,-0.262076,-1.6629,9.9885,-4.143,-1.2059,-0.898822,0.348893,4.49862,1.48477,9.1061,0.613934,-0.0456923,-0.255213
0.031,7.47019,-6.61479,9.62373,-0.723038,-0.253717,-1.25981,2.62421,-9.10145,0.11306,-0.337834,0.600769,-0.00674605,-3.06046,7.74979,-3.19145,0.099228,-1.29836,-0.785778,8.99092,-2.36637,3.31616,-1.00903,0.169845,-0.267212,-0.629065,-9.91666,-1.32017,-0.390775,0.470697,-0.264751,-1.71669,10.0089,-4.18812,-1.19651,-0.918424,0.357215,4.5155,1.46847,9.10309,0.624659,-0.0445942,-0.25879
0.032,7.41873,-7.02486,9.63791,-0.636319,-0.146192,-1.20959,2.60214,-9.10269,0.13615,-0.338805,0.60387,-0.00901198,-2.83555,7.79306,-3.21546,0.107933,-1.29687,-0.755298,9.03421,-2.38291,3.3494,-1.00237,0.168423,-0.262255,-0.637569,-9.90411,-1.31874,-0.383243,0.463168,-0.2677,-1.75073,10.0351,-4.22372,-1.19135,-0.936171,0.363884,4.55719,1.40384,9.13816,0.642916,-0.0364859,-0.26521
0.033,7.34062,-7.4593,9.63881,-0.541612,-0.0397623,-1.16222,2.58261,-9.10541,0.158482,-0.340127,0.606414,-0.011428,-2.59232,7.84447,-3.23069,0.116314,-1.29459,-0.724866,9.07882,-2.39917,3.38808,-0.995038,0.16666,-0.257541,-0.65474,-9.89585,-1.31849,-0.37557,0.456573,-0.270684,-1.7823,10.062,-4.25813,-1.18672,-0.953687,0.370347,4.60197,1.33317,9.17798,0.662114,-0.0275014,-0.271986
0.034,7.26252,-7.89375,9.63972,-0.446905,0.0666678,-1.11486,2.56309,-9.10813,0.180813,-0.341448,0.608958,-0.013844,-2.34909,7.89589,-3.24593,0.124695,-1.29231,-0.694433,9.12342,-2.41543,3.42675,-0.987701,0.164897,-0.252827,-0.671912,-9.88759,-1.31825,-0.367898,0.449978,-0.273667,-1.81387,10.0889,-4.29255,-1.1821,-0.971202,0.37681,4.64675,1.2625,9.21781,0.681312,-0.0185168,-0.278761
0.035,7.18442,-8.32819,9.64062,-0.352198,0.173098,-1.0675,2.54357,-9.11084,0.203145,-0.342769,0.611502,-0.01626,-2.10585,7.9473,-3.26116,0.133077,-1.29003,-0.664001,9.16803,-2.43169,3.46542,-0.980364,0.163134,-0.248112,-0.689083,-9.87933,-1.318,-0.360225,0.443383,-0.276651,-1.84544,10.1159,-4.32696,-1.17747,-0.988717,0.383272,4.69154,1.19183,9.25764,0.700511,-0.00953229,-0.285537
0.036,6.99066,-8.85431,9.54638,-0.250522,0.25557,-1.06583,2.52532,-9.12091,0.214288,-0.345985,0.612312,-0.0191649,-1.84653,7.97335,-3.30334,0.145611,-1.28298,-0.631769,9.20329,-2.44822,3.49277,-0.972793,0.162412,-0.242196,-0.722155,-9.87192,-1.30672,-0.354754,0.438983,-0.279321,-1.88255,10.1531,-4.35768,-1.17321,-1.00434,0.390401,4.73593,1.11525,9.32213,0.719246,0.000491438,-0.292501
0.037,6.65233,-9.495,9.33321,-0.140136,0.308094,-1.12127,2.50866,-9.14015,0.211446,-0.35157,0.610955,-0.0226808,-1.5671,7.96771,-3.37922,0.163335,-1.26996,-0.59729,9.22685,-2.46511,3.50596,-0.964929,0.162989,-0.234777,-0.775101,-9.86558,-1.28164,-0.352035,0.437327,-0.2816,-1.92659,10.2033,-4.3838,-1.16942,-1.0176,0.398362,4.77985,1.03128,9.41747,0.737404,0.0118141,-0.2997
0.038,6.314,-10.1357,9.12004,-0.0297496,0.360619,-1.17671,2.492,-9.1594,0.208604,-0.357155,0.609598,-0.0261967,-1.28768,7.96206,-3.4551,0.18106,-1.25695,-0.56281,9.25041,-2.48199,3.51915,-0.957065,0.163566,-0.227358,-0.828048,-9.85924,-1.25657,-0.349315,0.435672,-0.283879,-1.97062,10.2534,-4.40991,-1.16562,-1.03086,0.406323,4.82377,0.947302,9.5128,0.755562,0.0231368,-0.306899
0.039,5.97567,-10.7764,8.90688,0.0806367,0.413143,-1.23216,2.47534,-9.17864,0.205762,-0.36274,0.608241,-0.0297126,-1.00825,7.95641,-3.53097,0.198785,-1.24393,-0.52833,9.27398,-2.49888,3.53234,-0.949201,0.164144,-0.219939,-0.880995,-9.85289,-1.23149,-0.346596,0.434016,-0.286159,-2.01465,10.3036,-4.43603,-1.16182,-1.04412,0.414284,4.86769,0.863329,9.60814,0.773719,0.0344595,-0.314099
0.04,5.63735,-11.4171,8.69371,0.191023,0.465668,-1.2876,2.45869,-9.19789,0.202921,-0.368325,0.606884,-0.0332285,-0.728822,7.95076,-3.60685,0.21651,-1.23092,-0.49385,9.29754,-2.51576,3.54553,-0.941337,0.164721,-0.212519,-0.933941,-9.84655,-1.20641,-0.343877,0.43236,-0.288438,-2.05869,10.3537,-4.46214,-1.15803,-1.05738,0.422245,4.91161,0.779357,9.70347,0.791877,0.0457822,-0.321298
0.041,5.17381,-11.3619,8.31393,0.153114,0.495371,-1.39217,2.45711,-9.25335,0.201047,-0.372081,0.603002,-0.0379525,-0.568694,7.93371,-3.67532,0.229289,-1.22931,-0.470826,9.35704,-2.50405,3.52965,-0.934035,0.165331,-0.20414,-0.989209,-9.83487,-1.18021,-0.344862,0.427598,-0.287411,-2.06483,10.4128,-4.49398,-1.15312,-1.06805,0.428947,4.9325,0.770717,9.6642,0.801102,0.0592245,-0.327189
0.042,4.71027,-11.3066,7.93416,0.115205,0.525075,-1.49673,2.45552,-9.3088,0.199173,-0.375837,0.59912,-0.0426764,-0.408567,7.91666,-3.74378,0.242067,-1.2277,-0.447801,9.41655,-2.49233,3.51377,-0.926734,0.165941,-0.195761,-1.04448,-9.82319,-1.154,-0.345847,0.422835,-0.286384,-2.07096,10.4719,-4.52582,-1.1482,-1.07872,0.435649,4.9534,0.762078,9.62492,0.810326,0.0726667,-0.333081
0.043,4.24673,-11.2514,7.55438,0.0772955,0.554778,-1.60129,2.45394,-9.36426,0.197299,-0.379593,0.595239,-0.0474004,-0.248439,7.89961,-3.81225,0.254846,-1.22609,-0.424776,9.47605,-2.48061,3.49789,-0.919432,0.166552,-0.187382,-1.09974,-9.81151,-1.1278,-0.346832,0.418073,-0.285358,-2.0771,10.531,-4.55765,-1.14329,-1.08939,0.442351,4.97429,0.753438,9.58564,0.819551,0.0861089,-0.338973
0.044,3.78319,-11.1961,7.17461,0.0393864,0.584481,-1.70586,2.45236,-9.41972,0.195425,-0.383349,0.591357,-0.0521244,-0.0883117,7.88256,-3.88072,0.267624,-1.22448,-0.401751,9.53555,-2.4689,3.48201,-0.91213,0.167162,-0.179003,-1.15501,-9.79984,-1.1016,-0.347817,0.413311,-0.284331,-2.08324,10.5901,-4.58949,-1.13838,-1.10006,0.449053,4.99519,0.744799,9.54636,0.828775,0.0995512,-0.344864
0.045,3.43856,-10.3746,6.85798,-0.0240515,0.60573,-1.77164,2.47095,-9.47973,0.17257,-0.382832,0.586371,-0.0567622,-0.0564695,7.87158,-3.86276,0.275145,-1.2315,-0.3843,9.58033,-2.45475,3.47776,-0.902402,0.166576,-0.171034,-1.19026,-9.80561,-1.09749,-0.348526,0.405335,-0.282538,-2.06698,10.6433,-4.59898,-1.13406,-1.10866,0.455273,4.9864,0.818127,9.49578,0.835065,0.109152,-0.350582
0.046,3.18906,-8.93999,6.59187,-0.107912,0.620216,-1.80639,2.50568,-9.54338,0.132931,-0.378896,0.580501,-0.0613312,-0.127256,7.86545,-3.77565,0.278458,-1.24543,-0.371306,9.61334,-2.43865,3.48282,-0.890733,0.165034,-0.163395,-1.2095,-9.82533,-1.11105,-0.349014,0.394788,-0.280132,-2.0328,10.6917,-4.5906,-1.13021,-1.11561,0.461108,4.95386,0.95703,9.43617,0.839005,0.115681,-0.356161
0.047,2.93955,-7.5054,6.32577,-0.191773,0.634702,-1.84114,2.5404,-9.60702,0.0932923,-0.374959,0.574632,-0.0659002,-0.198042,7.85933,-3.68855,0.281771,-1.25936,-0.358313,9.64634,-2.42256,3.48788,-0.879065,0.163492,-0.155755,-1.22874,-9.84506,-1.12461,-0.349502,0.384242,-0.277726,-1.99862,10.7402,-4.58221,-1.12636,-1.12256,0.466943,4.92132,1.09593,9.37655,0.842946,0.122209,-0.36174
0.048,2.69005,-6.0708,6.05966,-0.275634,0.649188,-1.8759,2.57512,-9.67067,0.0536534,-0.371023,0.568762,-0.0704692,-0.268828,7.85321,-3.60144,0.285084,-1.27329,-0.34532,9.67934,-2.40647,3.49293,-0.867396,0.16195,-0.148116,-1.24798,-9.86479,-1.13817,-0.34999,0.373695,-0.275321,-1.96444,10.7886,-4.57383,-1.12251,-1.12951,0.472778,4.88878,1.23484,9.31693,0.846887,0.128737,-0.367318
0.049,2.46233,-4.70775,5.82853,-0.35982,0.660897,-1.90715,2.61316,-9.7311,0.0150917,-0.366551,0.562982,-0.0747583,-0.349816,7.84541,-3.50664,0.287961,-1.28891,-0.332216,9.70897,-2.38829,3.49652,-0.855873,0.16038,-0.140512,-1.26332,-9.88564,-1.15737,-0.350504,0.363136,-0.273209,-1.93091,10.8348,-4.56425,-1.11893,-1.13633,0.478687,4.854,1.36772,9.26199,0.851067,0.134725,-0.372897
0.05,2.40888,-3.91702,5.87724,-0.446609,0.650395,-1.91034,2.67771,-9.76576,-0.0148517,-0.357787,0.557919,-0.0768083,-0.512422,7.82425,-3.35022,0.287349,-1.31811,-0.318227,9.71158,-2.35346,3.48832,-0.845524,0.158588,-0.133196,-1.24756,-9.91543,-1.22164,-0.351224,0.352478,-0.273452,-1.90265,10.8634,-4.54511,-1.11751,-1.14217,0.485182,4.80135,1.45247,9.24453,0.857164,0.13639,-0.378476
0.051,2.35544,-3.1263,5.92594,-0.533399,0.639892,-1.91353,2.74226,-9.80042,-0.0447951,-0.349024,0.552855,-0.0788584,-0.675028,7.8031,-3.1938,0.286738,-1.34731,-0.304238,9.7142,-2.31863,3.48012,-0.835175,0.156797,-0.125879,-1.23179,-9.94522,-1.28592,-0.351944,0.34182,-0.273694,-1.87438,10.8919,-4.52596,-1.11609,-1.148,0.491677,4.74869,1.53721,9.22706,0.863261,0.138055,-0.384055
0.052,2.30199,-2.33557,5.97465,-0.620188,0.62939,-1.91672,2.80681,-9.83509,-0.0747385,-0.340261,0.547792,-0.0809084,-0.837634,7.78194,-3.03739,0.286126,-1.37651,-0.290249,9.71681,-2.2838,3.47192,-0.824825,0.155006,-0.118563,-1.21603,-9.97502,-1.3502,-0.352664,0.331162,-0.273936,-1.84612,10.9204,-4.50682,-1.11467,-1.15384,0.498172,4.69604,1.62195,9.20959,0.869358,0.139719,-0.389633
0.053,2.24855,-1.54484,6.02335,-0.706978,0.618888,-1.91991,2.87136,-9.86975,-0.104682,-0.331498,0.542729,-0.0829585,-1.00024,7.76078,-2.88097,0.285514,-1.40571,-0.27626,9.71942,-2.24897,3.46372,-0.814476,0.153215,-0.111247,-1.20026,-10.0048,-1.41448,-0.353384,0.320504,-0.274179,-1.81785,10.949,-4.48768,-1.11325,-1.15967,0.504667,4.64339,1.70669,9.19212,0.875455,0.141384,-0.395212
0.054,2.34788,-1.08362,6.16758,-0.760021,0.602538,-1.89981,2.92235,-9.87487,-0.116335,-0.323962,0.538162,-0.0836287,-1.16915,7.73689,-2.78556,0.288091,-1.43644,-0.263896,9.70935,-2.22488,3.42769,-0.806082,0.151657,-0.103236,-1.19604,-10.0307,-1.46337,-0.353267,0.310428,-0.273571,-1.78353,10.9773,-4.46752,-1.11158,-1.1661,0.510228,4.63725,1.7253,9.16377,0.879227,0.144578,-0.400127
