Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-0.878201,9.52413,-1.07834,-0.00276795,0.0455808,-0.0707151,-1.20184,-9.87895,-0.217637,-0.00848517,-0.00852,0.0559647,0.21626,9.70535,-0.275247,-0.0175449,0.0196198,-0.0496604,-0.637312,-10.0275,-0.88309,-0.0303857,0.0722035,0.0462279,4.95385,-3.18878,7.54508,-0.0240624,0.0423948,-0.0037164,4.66139,2.42607,8.64527,-0.113003,0.00542105,0.0646854,9.26669,0.867705,3.29879,0.0614966,0.074845,0.00911003
0.001,-0.863598,9.54136,-1.09326,-0.00495646,0.0471049,-0.0716543,-1.2051,-9.88487,-0.235012,-0.00788504,-0.0103293,0.0545128,0.217102,9.71149,-0.26906,-0.0173033,0.020047,-0.0490764,-0.644751,-10.0355,-0.874628,-0.0318677,0.0680788,0.0455369,4.98123,-3.20103,7.58266,-0.023867,0.0406357,-0.00383871,4.63835,2.40378,8.64038,-0.108253,0.00546742,0.061437,9.26074,0.869944,3.28025,0.0594739,0.0753656,0.0118752
0.002,-0.848995,9.55859,-1.10818,-0.00714498,0.0486291,-0.0725935,-1.20835,-9.8908,-0.252387,-0.00728491,-0.0121387,0.0530609,0.217943,9.71764,-0.262873,-0.0170617,0.0204742,-0.0484924,-0.652191,-10.0435,-0.866166,-0.0333497,0.063954,0.0448459,5.0086,-3.21329,7.62025,-0.0236715,0.0388766,-0.00396102,4.61532,2.38149,8.63549,-0.103503,0.0055138,0.0581886,9.25479,0.872184,3.26171,0.0574512,0.0758862,0.0146404
0.003,-0.834392,9.57582,-1.12309,-0.0093335,0.0501532,-0.0735328,-1.21161,-9.89672,-0.269762,-0.00668478,-0.013948,0.0516089,0.218785,9.72378,-0.256686,-0.0168201,0.0209014,-0.0479084,-0.65963,-10.0515,-0.857703,-0.0348317,0.0598292,0.0441548,5.03597,-3.22554,7.65783,-0.0234761,0.0371174,-0.00408333,4.59228,2.3592,8.6306,-0.0987532,0.00556017,0.0549403,9.24884,0.874423,3.24317,0.0554284,0.0764069,0.0174057
0.004,-0.819789,9.59306,-1.13801,-0.011522,0.0516773,-0.074472,-1.21487,-9.90265,-0.287137,-0.00608465,-0.0157573,0.050157,0.219627,9.72993,-0.250499,-0.0165785,0.0213286,-0.0473244,-0.66707,-10.0595,-0.849241,-0.0363138,0.0557045,0.0434638,5.06334,-3.2378,7.69542,-0.0232807,0.0353583,-0.00420564,4.56924,2.33691,8.62571,-0.0940032,0.00560655,0.0516919,9.24288,0.876662,3.22463,0.0534057,0.0769275,0.0201709
0.005,-0.809507,9.60891,-1.1548,-0.0141551,0.0516113,-0.0740776,-1.22732,-9.91942,-0.315492,-0.00631806,-0.0170758,0.0489724,0.222651,9.73614,-0.249051,-0.0171313,0.0218905,-0.0466511,-0.655858,-10.0697,-0.841838,-0.0352583,0.0516143,0.0426513,5.07679,-3.24302,7.70607,-0.0228462,0.0348915,-0.00456612,4.58173,2.34396,8.62769,-0.0909642,0.00476016,0.0493379,9.23159,0.880636,3.2081,0.0532021,0.0779257,0.0230969
0.006,-0.802681,9.62365,-1.17308,-0.0171439,0.050273,-0.0726163,-1.24712,-9.94487,-0.352631,-0.0072183,-0.0180017,0.0480017,0.227422,9.74242,-0.251395,-0.0183195,0.0225602,-0.0459065,-0.629724,-10.0816,-0.835283,-0.0321728,0.0475518,0.0417415,5.0791,-3.24261,7.69518,-0.0222207,0.0354585,-0.00511713,4.62264,2.37447,8.63516,-0.0892939,0.00319957,0.0476993,9.21602,0.885998,3.19316,0.0544537,0.079306,0.0261517
0.007,-0.795855,9.63839,-1.19137,-0.0201326,0.0489348,-0.071155,-1.26692,-9.97032,-0.389771,-0.00811855,-0.0189276,0.047031,0.232193,9.7487,-0.253739,-0.0195078,0.02323,-0.0451619,-0.60359,-10.0936,-0.828728,-0.0290873,0.0434893,0.0408317,5.08141,-3.2422,7.68428,-0.0215951,0.0360255,-0.00566815,4.66354,2.40499,8.64263,-0.0876236,0.00163897,0.0460608,9.20045,0.891359,3.17823,0.0557054,0.0806864,0.0292064
0.008,-0.789029,9.65314,-1.20965,-0.0231214,0.0475966,-0.0696937,-1.28672,-9.99577,-0.42691,-0.00901879,-0.0198535,0.0460603,0.236963,9.75497,-0.256083,-0.0206961,0.0238997,-0.0444173,-0.577456,-10.1056,-0.822173,-0.0260019,0.0394268,0.0399218,5.08372,-3.2418,7.67339,-0.0209695,0.0365926,-0.00621916,4.70445,2.4355,8.6501,-0.0859533,7.84e-05,0.0444222,9.18489,0.896721,3.16329,0.056957,0.0820667,0.0322612
0.009,-0.783084,9.66516,-1.22532,-0.0259488,0.0461173,-0.0684586,-1.30643,-10.0176,-0.459993,-0.0100667,-0.0205023,0.0450632,0.242952,9.75894,-0.258057,-0.0218596,0.024275,-0.0438972,-0.556248,-10.1136,-0.817578,-0.0230074,0.0354321,0.0388478,5.08636,-3.23937,7.66802,-0.0204858,0.0371484,-0.0067483,4.7422,2.46478,8.65573,-0.0843035,-0.00136608,0.042996,9.17245,0.899659,3.14991,0.0585603,0.0834743,0.0351534
