Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-1.32628,9.41152,-1.56939,-0.030081,-0.149363,0.0537837,-0.256047,-9.69823,-0.745731,-0.05325,0.0880738,0.0331756,0.234548,9.48435,-1.54299,-0.143775,0.0150195,-0.0744707,0.00653497,-9.85217,-1.15299,-0.0379892,0.150278,0.116348,4.89618,-2.05069,8.12333,-0.0417968,-0.0173018,0.0196936,4.45284,1.82072,8.81528,0.0452692,0.00889208,-0.0381216,9.8132,-0.604826,1.18971,-0.037544,0.0270175,0.0221687
0.001,-1.27536,9.40402,-1.55219,-0.0269904,-0.148517,0.0518976,-0.269762,-9.71957,-0.743207,-0.0527825,0.0903511,0.0331277,0.263896,9.48097,-1.55291,-0.143828,0.0153677,-0.0764855,0.0113769,-9.87373,-1.16393,-0.0378454,0.152291,0.122302,4.90009,-2.05019,8.12758,-0.0414854,-0.0169904,0.0196244,4.46665,1.79802,8.777,0.0416721,0.00906373,-0.041062,9.81337,-0.610581,1.1655,-0.0375512,0.0286951,0.0206189
0.002,-1.22444,9.39652,-1.53499,-0.0238999,-0.147672,0.0500116,-0.283477,-9.7409,-0.740682,-0.0523151,0.0926284,0.0330797,0.293244,9.47759,-1.56283,-0.143882,0.0157158,-0.0785002,0.0162188,-9.89529,-1.17487,-0.0377016,0.154304,0.128256,4.904,-2.04969,8.13183,-0.041174,-0.016679,0.0195553,4.48045,1.77532,8.73871,0.038075,0.00923537,-0.0440024,9.81353,-0.616336,1.14128,-0.0375584,0.0303728,0.019069
0.003,-1.17353,9.38902,-1.51779,-0.0208094,-0.146826,0.0481256,-0.297192,-9.76223,-0.738158,-0.0518476,0.0949058,0.0330318,0.322592,9.47421,-1.57276,-0.143935,0.0160639,-0.0805149,0.0210607,-9.91685,-1.18581,-0.0375578,0.156316,0.13421,4.9079,-2.04919,8.13609,-0.0408626,-0.0163676,0.0194861,4.49426,1.75262,8.70042,0.0344779,0.00940702,-0.0469428,9.8137,-0.622091,1.11706,-0.0375656,0.0320504,0.0175191
0.004,-1.12261,9.38153,-1.50058,-0.0177188,-0.14598,0.0462395,-0.310907,-9.78356,-0.735633,-0.0513802,0.0971831,0.0329839,0.35194,9.47084,-1.58268,-0.143988,0.016412,-0.0825296,0.0259026,-9.93841,-1.19675,-0.0374141,0.158329,0.140164,4.91181,-2.04869,8.14034,-0.0405512,-0.0160562,0.0194169,4.50807,1.72992,8.66214,0.0308808,0.00957867,-0.0498831,9.81386,-0.627846,1.09284,-0.0375728,0.033728,0.0159692
0.005,-1.08604,9.35678,-1.46284,-0.0158996,-0.146124,0.0451538,-0.320255,-9.78967,-0.718443,-0.0501555,0.0986554,0.0324882,0.368549,9.46671,-1.58064,-0.144248,0.0170789,-0.0836847,0.0191254,-9.94325,-1.19999,-0.0374661,0.160793,0.142939,4.92244,-2.05302,8.13776,-0.0391937,-0.0150906,0.0184442,4.52251,1.7409,8.65086,0.030254,0.00932569,-0.0510197,9.81317,-0.633006,1.07736,-0.0380646,0.0357684,0.014765
0.006,-1.06095,9.31825,-1.40867,-0.0150974,-0.147061,0.0447083,-0.326109,-9.7836,-0.68952,-0.048325,0.0994838,0.0316342,0.374966,9.46197,-1.56903,-0.144674,0.0180008,-0.084152,0.00305289,-9.9347,-1.19707,-0.0376747,0.163618,0.14317,4.93846,-2.06122,8.12972,-0.0369993,-0.0136016,0.0167485,4.53746,1.77882,8.66117,0.0320036,0.00873301,-0.0507132,9.81179,-0.637691,1.06886,-0.0389439,0.0380989,0.0138372
0.007,-1.03587,9.27971,-1.35449,-0.0142952,-0.147998,0.0442628,-0.331963,-9.77753,-0.660597,-0.0464945,0.100312,0.0307803,0.381383,9.45724,-1.55743,-0.1451,0.0189227,-0.0846193,-0.0130196,-9.92616,-1.19416,-0.0378833,0.166443,0.143401,4.95448,-2.06942,8.12168,-0.034805,-0.0121126,0.0150529,4.55241,1.81673,8.67149,0.0337532,0.00814033,-0.0504066,9.8104,-0.642375,1.06037,-0.0398233,0.0404295,0.0129095
0.008,-1.01078,9.24117,-1.30032,-0.0134931,-0.148935,0.0438173,-0.337818,-9.77146,-0.631675,-0.044664,0.10114,0.0299263,0.387801,9.45251,-1.54582,-0.145526,0.0198446,-0.0850866,-0.029092,-9.91762,-1.19124,-0.0380919,0.169268,0.143632,4.97049,-2.07762,8.11364,-0.0326106,-0.0106236,0.0133573,4.56735,1.85465,8.6818,0.0355027,0.00754765,-0.0501001,9.80902,-0.647059,1.05188,-0.0407027,0.0427601,0.0119818
0.009,-0.98601,9.20993,-1.2541,-0.0128008,-0.149867,0.0436563,-0.346382,-9.76881,-0.601865,-0.0428216,0.101886,0.0290148,0.390575,9.44826,-1.53727,-0.145891,0.0205809,-0.0853817,-0.0434913,-9.90972,-1.19147,-0.0385327,0.171899,0.143633,4.98496,-2.08567,8.10706,-0.0303964,-0.0092286,0.0117061,4.57934,1.8923,8.69004,0.0371207,0.00719142,-0.0500756,9.8089,-0.651698,1.04455,-0.0414198,0.0449764,0.0112899
