Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z
0.02,4.87171,-1.88416,8.22831,-0.0826585,0.0400292,0.0626361,0.339695,9.72517,-1.13862,0.121475,-0.173495,0.261923,0.735859,9.41028,-0.547587,-0.0278984,0.4639,-0.623385,4.81004,1.20725,8.73147,-0.0405643,0.0135342,0.0189932,-1.84706,-9.65722,-1.87924,-0.0338908,0.302953,0.344162,9.2045,-1.98924,3.95241,0.242624,-0.208565,0.0096115,1.0254,-9.91159,-0.79417,0.00880427,0.0640499,0.0361049
0.021,4.87847,-1.89504,8.21713,-0.080721,0.0420417,0.0607738,0.286967,9.71887,-1.20461,0.122386,-0.167895,0.262423,0.711446,9.38831,-0.540923,-0.0233139,0.489854,-0.621861,4.80851,1.18369,8.71795,-0.0413891,0.0143589,0.0199631,-1.85458,-9.66334,-1.85276,-0.0339692,0.300288,0.340374,9.20513,-1.981,3.95952,0.241806,-0.207429,0.00987446,1.03183,-9.90502,-0.786833,0.0105767,0.0619279,0.0380692
0.022,4.88524,-1.90593,8.20596,-0.0787836,0.0440543,0.0589114,0.234238,9.71256,-1.27061,0.123297,-0.162295,0.262923,0.687033,9.36634,-0.534259,-0.0187294,0.515809,-0.620337,4.80698,1.16014,8.70443,-0.042214,0.0151836,0.0209331,-1.8621,-9.66946,-1.82629,-0.0340476,0.297622,0.336587,9.20577,-1.97276,3.96663,0.240987,-0.206293,0.0101374,1.03826,-9.89845,-0.779496,0.0123491,0.0598059,0.0400335
0.023,4.89397,-1.91569,8.19206,-0.076906,0.043772,0.0551378,0.234679,9.72534,-1.26652,0.124437,-0.157659,0.262852,0.725102,9.37209,-0.544453,-0.0125279,0.539579,-0.620724,4.79648,1.14933,8.70963,-0.0428922,0.0148606,0.0205957,-1.84956,-9.67246,-1.80477,-0.0331134,0.291209,0.332226,9.19002,-1.97663,3.97263,0.241036,-0.206171,0.00996643,1.03419,-9.89205,-0.785187,0.0131294,0.0572,0.0421259
0.024,4.90326,-1.92512,8.17739,-0.0750456,0.0428341,0.050818,0.250312,9.74357,-1.2424,0.125643,-0.153298,0.262617,0.781022,9.38576,-0.559464,-0.00586436,0.562724,-0.621657,4.7834,1.14216,8.72017,-0.0435286,0.0142097,0.0198848,-1.83129,-9.67456,-1.78466,-0.0318898,0.283724,0.327702,9.16959,-1.98396,3.9783,0.241331,-0.206339,0.00967146,1.02711,-9.8857,-0.7946,0.0136262,0.054456,0.0442549
0.025,4.91256,-1.93456,8.16272,-0.0731852,0.0418962,0.0464983,0.265944,9.7618,-1.21829,0.126848,-0.148938,0.262383,0.836942,9.39943,-0.574475,0.000799167,0.58587,-0.62259,4.77032,1.13499,8.73071,-0.044165,0.0135589,0.0191738,-1.81301,-9.67667,-1.76455,-0.0306663,0.276239,0.323178,9.14917,-1.99129,3.98397,0.241627,-0.206507,0.00937649,1.02004,-9.87934,-0.804013,0.014123,0.0517119,0.0463839
0.026,4.92186,-1.94399,8.14805,-0.0713248,0.0409583,0.0421786,0.281577,9.78003,-1.19417,0.128054,-0.144577,0.262148,0.892863,9.4131,-0.589486,0.00746269,0.609016,-0.623523,4.75725,1.12783,8.74125,-0.0448014,0.012908,0.0184629,-1.79474,-9.67877,-1.74445,-0.0294427,0.268754,0.318653,9.12874,-1.99861,3.98964,0.241923,-0.206675,0.00908152,1.01297,-9.87299,-0.813426,0.0146197,0.0489679,0.0485129
0.027,4.9239,-1.94656,8.1418,-0.0698184,0.0401596,0.0402612,0.297774,9.78609,-1.17372,0.128779,-0.141673,0.262072,0.934258,9.42475,-0.598335,0.0119711,0.630104,-0.625747,4.75206,1.13004,8.75535,-0.0448687,0.0120175,0.0183174,-1.78164,-9.68527,-1.73077,-0.0282425,0.260814,0.313921,9.11587,-2.00107,3.99443,0.243919,-0.207812,0.0110837,1.0182,-9.869,-0.820428,0.0149329,0.0462506,0.0502759
0.028,4.91144,-1.93539,8.15241,-0.06902,0.0396393,0.0431488,0.315101,9.76784,-1.16062,0.128543,-0.141683,0.262315,0.946603,9.43239,-0.594861,0.0121693,0.647077,-0.630552,4.76266,1.15103,8.77658,-0.0437978,0.0106477,0.0193029,-1.77889,-9.70056,-1.72997,-0.027089,0.251965,0.308774,9.11809,-1.99379,3.99745,0.249317,-0.210887,0.0176802,1.04803,-9.86975,-0.822608,0.0148788,0.0435869,0.0513069
0.029,4.89898,-1.92422,8.16302,-0.0682216,0.039119,0.0460363,0.332428,9.74959,-1.14752,0.128306,-0.141692,0.262558,0.958948,9.44002,-0.591386,0.0123676,0.664049,-0.635358,4.77326,1.17202,8.79782,-0.0427269,0.00927791,0.0202884,-1.77614,-9.71585,-1.72917,-0.0259355,0.243115,0.303627,9.12032,-1.98652,4.00047,0.254715,-0.213963,0.0242767,1.07786,-9.87051,-0.824789,0.0148246,0.0409233,0.052338
0.03,4.88652,-1.91305,8.17363,-0.0674232,0.0385987,0.0489238,0.349756,9.73133,-1.13441,0.12807,-0.141701,0.2628,0.971293,9.44766,-0.587911,0.0125658,0.681022,-0.640163,4.78386,1.19301,8.81905,-0.041656,0.00790809,0.0212739,-1.77338,-9.73113,-1.72836,-0.024782,0.234266,0.29848,9.12255,-1.97924,4.00349,0.260113,-0.217038,0.0308732,1.1077,-9.87126,-0.826969,0.0147705,0.0382596,0.053369
0.031,4.87406,-1.90188,8.18423,-0.0666248,0.0380784,0.0518114,0.367083,9.71308,-1.12131,0.127834,-0.141711,0.263043,0.983638,9.4553,-0.584436,0.012764,0.697995,-0.644968,4.79445,1.21399,8.84028,-0.0405851,0.00653828,0.0222594,-1.77063,-9.74642,-1.72756,-0.0236285,0.225417,0.293333,9.12478,-1.97196,4.00651,0.265512,-0.220113,0.0374697,1.13753,-9.87201,-0.829149,0.0147164,0.0355959,0.0544001
0.032,4.87993,-1.89811,8.20142,-0.0652663,0.0371231,0.0494467,0.377567,9.71539,-1.10143,0.12798,-0.143557,0.263499,0.975583,9.45431,-0.626438,0.0105408,0.713245,-0.643986,4.80126,1.22338,8.83691,-0.043678,0.00743539,0.0227614,-1.78341,-9.75574,-1.71002,-0.0234471,0.220227,0.288774,9.10595,-1.96456,3.98727,0.267384,-0.220304,0.0437128,1.15297,-9.88819,-0.82189,0.0171941,0.0338103,0.0551802
0.033,4.88809,-1.89527,8.21944,-0.0638378,0.0361133,0.0464256,0.387196,9.72028,-1.08071,0.128174,-0.145633,0.263983,0.964978,9.45226,-0.674124,0.00801503,0.72828,-0.64228,4.80759,1.23132,8.83046,-0.0472915,0.00861588,0.0232028,-1.79814,-9.76431,-1.6904,-0.0233871,0.215495,0.284289,9.08449,-1.95715,3.96525,0.268815,-0.220133,0.0499117,1.16661,-9.90629,-0.81345,0.0199882,0.0321345,0.0559291
0.034,4.89624,-1.89243,8.23745,-0.0624093,0.0351035,0.0434044,0.396825,9.72517,-1.05999,0.128368,-0.147708,0.264466,0.954373,9.4502,-0.72181,0.00548921,0.743314,-0.640574,4.81392,1.23926,8.82401,-0.0509049,0.00979636,0.0236443,-1.81286,-9.77288,-1.67077,-0.0233272,0.210763,0.279804,9.06303,-1.94973,3.94323,0.270247,-0.219963,0.0561106,1.18025,-9.9244,-0.805011,0.0227824,0.0304586,0.0566779
0.035,4.9044,-1.88959,8.25546,-0.0609808,0.0340938,0.0403832,0.406453,9.73006,-1.03926,0.128562,-0.149784,0.264949,0.943768,9.44814,-0.769496,0.00296339,0.758349,-0.638869,4.82025,1.2472,8.81756,-0.0545183,0.0109768,0.0240858,-1.82758,-9.78145,-1.65114,-0.0232672,0.206031,0.275319,9.04158,-1.94232,3.9212,0.271679,-0.219792,0.0623096,1.19388,-9.94251,-0.796571,0.0255766,0.0287827,0.0574268
0.036,4.90935,-1.87888,8.26095,-0.0606279,0.0329485,0.039043,0.411645,9.71972,-1.01646,0.127401,-0.149019,0.26541,0.944779,9.44709,-0.792946,0.00019435,0.773518,-0.638659,4.81954,1.24574,8.807,-0.05702,0.0111076,0.0256271,-1.85093,-9.79017,-1.63438,-0.0231451,0.200174,0.271108,9.02037,-1.9511,3.90248,0.273941,-0.219044,0.0677338,1.19755,-9.9587,-0.782694,0.0275565,0.0275953,0.0579952
0.037,4.91028,-1.85835,8.25079,-0.0616195,0.0316339,0.0398041,0.411289,9.69034,-0.991046,0.124547,-0.144704,0.265842,0.960312,9.44729,-0.786102,-0.00287872,0.788855,-0.640321,4.81003,1.23254,8.79131,-0.058132,0.00992612,0.0285432,-1.88507,-9.79908,-1.6212,-0.0229451,0.192912,0.267241,8.9995,-1.98014,3.88788,0.277242,-0.217573,0.0721897,1.18875,-9.9725,-0.762019,0.0285186,0.0270183,0.0583383
0.038,4.91121,-1.83782,8.24063,-0.062611,0.0303193,0.0405651,0.410934,9.66097,-0.965634,0.121693,-0.140389,0.266275,0.975844,9.44749,-0.779258,-0.0059518,0.804191,-0.641983,4.80052,1.21933,8.77562,-0.0592441,0.00874466,0.0314593,-1.91921,-9.80799,-1.60802,-0.0227452,0.185651,0.263374,8.97862,-2.00917,3.87328,0.280542,-0.216103,0.0766456,1.17995,-9.98629,-0.741344,0.0294807,0.0264414,0.0586814
0.039,4.91215,-1.81728,8.23047,-0.0636026,0.0290046,0.0413261,0.410578,9.63159,-0.940222,0.118839,-0.136074,0.266707,0.991377,9.44769,-0.772415,-0.00902488,0.819528,-0.643644,4.79101,1.20612,8.75992,-0.0603561,0.0075632,0.0343754,-1.95335,-9.8169,-1.59484,-0.0225452,0.178389,0.259507,8.95774,-2.0382,3.85868,0.283843,-0.214632,0.0811015,1.17116,-10.0001,-0.720669,0.0304428,0.0258644,0.0590244
0.04,4.91308,-1.79675,8.2203,-0.0645941,0.02769,0.0420872,0.410223,9.60222,-0.914811,0.115985,-0.131759,0.267139,1.00691,9.4479,-0.765571,-0.012098,0.834865,-0.645306,4.7815,1.19292,8.74423,-0.0614681,0.00638174,0.0372915,-1.98749,-9.8258,-1.58166,-0.0223453,0.171127,0.255639,8.93686,-2.06724,3.84408,0.287144,-0.213161,0.0855574,1.16236,-10.0139,-0.699994,0.031405,0.0252875,0.0593675
0.041,4.9038,-1.7885,8.21692,-0.0614343,0.0277669,0.0409788,0.396799,9.61462,-0.917121,0.115064,-0.128921,0.265463,1.00178,9.46232,-0.764342,-0.0127618,0.850748,-0.642816,4.78264,1.17562,8.74006,-0.0598674,0.00718682,0.0363071,-2.01395,-9.81348,-1.55587,-0.0230909,0.164902,0.250219,8.9121,-2.05877,3.81666,0.291475,-0.209364,0.0893291,1.16569,-10.0014,-0.682214,0.0301285,0.0246492,0.0625621
0.042,4.89453,-1.78025,8.21354,-0.0582744,0.0278438,0.0398704,0.383376,9.62703,-0.919431,0.114143,-0.126082,0.263787,0.996652,9.47674,-0.763113,-0.0134257,0.866631,-0.640325,4.78377,1.15833,8.7359,-0.0582668,0.00799191,0.0353226,-2.04042,-9.80115,-1.53008,-0.0238366,0.158677,0.244798,8.88734,-2.0503,3.78925,0.295807,-0.205567,0.0931007,1.16903,-9.98882,-0.664434,0.0288519,0.024011,0.0657568
0.043,4.88525,-1.772,8.21016,-0.0551146,0.0279207,0.0387621,0.369952,9.63943,-0.921741,0.113223,-0.123244,0.262111,0.991523,9.49116,-0.761885,-0.0140896,0.882515,-0.637835,4.7849,1.14103,8.73173,-0.0566662,0.00879699,0.0343381,-2.06688,-9.78883,-1.50429,-0.0245822,0.152451,0.239377,8.86258,-2.04183,3.76183,0.300138,-0.20177,0.0968724,1.17236,-9.97628,-0.646654,0.0275754,0.0233727,0.0689514
0.044,4.87598,-1.76375,8.20678,-0.0519548,0.0279976,0.0376537,0.356529,9.65184,-0.924051,0.112302,-0.120406,0.260435,0.986394,9.50558,-0.760656,-0.0147535,0.898398,-0.635345,4.78604,1.12374,8.72756,-0.0550656,0.00960208,0.0333537,-2.09335,-9.7765,-1.4785,-0.0253279,0.146226,0.233957,8.83782,-2.03336,3.73442,0.30447,-0.197973,0.100644,1.17569,-9.96375,-0.628874,0.0262989,0.0227345,0.0721461
0.045,4.87547,-1.75759,8.2037,-0.049862,0.0282945,0.0369795,0.371838,9.63591,-0.928482,0.112231,-0.118543,0.259035,0.978052,9.53444,-0.75739,-0.0152577,0.913724,-0.631888,4.79047,1.11111,8.73137,-0.0538637,0.0106336,0.0320904,-2.10878,-9.76271,-1.46267,-0.0246764,0.138328,0.227272,8.82048,-2.02877,3.71751,0.308309,-0.193781,0.10511,1.18783,-9.95534,-0.615438,0.026485,0.0189234,0.0751413
0.046,4.88198,-1.75311,8.20086,-0.0486229,0.0287673,0.0366528,0.410133,9.59732,-0.934611,0.112839,-0.117461,0.257856,0.96714,9.57487,-0.752492,-0.0156342,0.928605,-0.627659,4.79755,1.10222,8.74155,-0.0529808,0.0118463,0.0306042,-2.11539,-9.74776,-1.4548,-0.0229071,0.129092,0.219576,8.80909,-2.02726,3.70901,0.311753,-0.189273,0.11013,1.20701,-9.95024,-0.605479,0.027841,0.0125742,0.0779771
0.047,4.88849,-1.74863,8.19803,-0.0473838,0.0292401,0.0363261,0.448428,9.55873,-0.940739,0.113447,-0.116379,0.256677,0.956229,9.61529,-0.747595,-0.0160108,0.943486,-0.623429,4.80462,1.09333,8.75173,-0.0520979,0.013059,0.0291179,-2.122,-9.73281,-1.44693,-0.0211379,0.119856,0.21188,8.79771,-2.02576,3.7005,0.315198,-0.184766,0.115151,1.22619,-9.94514,-0.595519,0.0291971,0.00622498,0.0808129
0.048,4.895,-1.74415,8.1952,-0.0461447,0.029713,0.0359993,0.486723,9.52013,-0.946868,0.114056,-0.115297,0.255498,0.945317,9.65571,-0.742698,-0.0163873,0.958367,-0.619199,4.8117,1.08444,8.76191,-0.051215,0.0142717,0.0276316,-2.1286,-9.71785,-1.43906,-0.0193686,0.110619,0.204185,8.78632,-2.02426,3.692,0.318643,-0.180258,0.120171,1.24537,-9.94004,-0.585559,0.0305532,-0.000124254,0.0836486
0.049,4.90261,-1.73943,8.19334,-0.0449126,0.0299753,0.0356115,0.517306,9.48596,-0.95193,0.114975,-0.113919,0.25438,0.925239,9.69195,-0.735836,-0.0168485,0.972952,-0.615165,4.81787,1.07516,8.76929,-0.0504209,0.0152699,0.0264823,-2.13584,-9.70596,-1.43211,-0.017543,0.101203,0.196676,8.77832,-2.02521,3.68445,0.322021,-0.175704,0.125087,1.25881,-9.93433,-0.57983,0.0317992,-0.00598835,0.0861013
0.05,4.91898,-1.73288,8.19928,-0.0437362,0.0285529,0.034735,0.486188,9.4871,-0.948462,0.118378,-0.110169,0.253758,0.831825,9.6947,-0.713257,-0.0179867,0.98518,-0.612687,4.81683,1.0627,8.7543,-0.0503364,0.0145531,0.0280286,-2.14809,-9.71857,-1.43249,-0.0152664,0.0903424,0.190667,8.79747,-2.04575,3.68452,0.324864,-0.170783,0.129165,1.22635,-9.92371,-0.607945,0.0321648,-0.00797136,0.085489
0.051,4.93535,-1.72633,8.20523,-0.0425598,0.0271306,0.0338585,0.455069,9.48825,-0.944995,0.121782,-0.10642,0.253135,0.738412,9.69746,-0.690679,-0.019125,0.997407,-0.610209,4.81579,1.05025,8.7393,-0.050252,0.0138362,0.0295749,-2.16034,-9.73119,-1.43288,-0.0129899,0.0794821,0.184658,8.81662,-2.0663,3.68458,0.327708,-0.165861,0.133243,1.19389,-9.91309,-0.63606,0.0325303,-0.00995438,0.0848767
0.052,4.95172,-1.71978,8.21117,-0.0413834,0.0257082,0.032982,0.423951,9.4894,-0.941527,0.125185,-0.10267,0.252513,0.644998,9.70021,-0.6681,-0.0202632,1.00963,-0.607732,4.81474,1.0378,8.72431,-0.0501676,0.0131194,0.0311212,-2.17259,-9.7438,-1.43326,-0.0107133,0.0686218,0.178649,8.83577,-2.08684,3.68465,0.330551,-0.160939,0.137321,1.16143,-9.90248,-0.664175,0.0328958,-0.0119374,0.0842645
0.053,4.96809,-1.71323,8.21712,-0.0402071,0.0242859,0.0321055,0.392833,9.49055,-0.938059,0.128589,-0.0989203,0.25189,0.551585,9.70297,-0.645522,-0.0214014,1.02186,-0.605254,4.8137,1.02534,8.70931,-0.0500831,0.0124025,0.0326675,-2.18484,-9.75641,-1.43364,-0.00843669,0.0577614,0.17264,8.85492,-2.10738,3.68472,0.333395,-0.156018,0.141398,1.12897,-9.89186,-0.692289,0.0332614,-0.0139204,0.0836522
0.054,4.95577,-1.70551,8.21459,-0.0402105,0.0231599,0.0317185,0.394355,9.50638,-0.931874,0.129052,-0.0966314,0.249636,0.501714,9.69354,-0.617547,-0.022496,1.03238,-0.600845,4.81581,1.03722,8.70563,-0.0497653,0.0105027,0.0331726,-2.2086,-9.76039,-1.43054,-0.00700541,0.0485233,0.167702,8.85559,-2.10858,3.69321,0.33707,-0.151718,0.145203,1.10899,-9.88737,-0.708656,0.0332761,-0.0151226,0.0843667
