Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z
0.01,4.90286,-1.89215,8.11377,0.0128568,0.022955,-0.00457046,0.0657413,9.65181,-1.26874,-0.0338204,0.0403071,0.0238345,-1.13126,9.56516,-0.237382,-0.00545077,-0.00828579,0.0663553,4.92881,1.25877,8.73929,0.000900458,0.0180857,-0.00700477,-2.5543,-9.30602,-2.23083,-0.0117761,0.0339196,-0.040597,8.80695,-1.98431,3.75682,-0.123187,0.0216379,0.0403134,0.486191,-9.99462,-0.539228,-0.0982924,0.0469791,-0.0256332
0.011,4.88527,-1.90497,8.13969,0.0127737,0.0244897,-0.00404358,0.0549769,9.65731,-1.27232,-0.0336484,0.0402223,0.0263331,-1.13775,9.56982,-0.227174,-0.0039203,-0.00774698,0.0668668,4.92608,1.20347,8.75044,-4.35e-05,0.0172725,-0.00747677,-2.5633,-9.29888,-2.23987,-0.00970729,0.034519,-0.0408188,8.81068,-1.97701,3.7617,-0.123238,0.023032,0.0409993,0.485575,-9.97126,-0.520711,-0.0985735,0.0472076,-0.0255559
0.012,4.86769,-1.91779,8.16562,0.0126907,0.0260245,-0.00351671,0.0442124,9.66281,-1.2759,-0.0334765,0.0401375,0.0288318,-1.14424,9.57448,-0.216966,-0.00238984,-0.00720818,0.0673783,4.92334,1.14817,8.76158,-0.00098755,0.0164592,-0.00794877,-2.57231,-9.29175,-2.24891,-0.00763852,0.0351183,-0.0410405,8.8144,-1.96971,3.76659,-0.12329,0.0244262,0.0416853,0.484958,-9.94789,-0.502193,-0.0988546,0.047436,-0.0254786
0.013,4.8501,-1.93062,8.19154,0.0126076,0.0275592,-0.00298983,0.0334479,9.66831,-1.27948,-0.0333046,0.0400527,0.0313305,-1.15072,9.57914,-0.206759,-0.000859375,-0.00666938,0.0678897,4.9206,1.09286,8.77273,-0.00193155,0.015646,-0.00842078,-2.58131,-9.28462,-2.25796,-0.00556976,0.0357177,-0.0412622,8.81813,-1.96242,3.77148,-0.123342,0.0258203,0.0423713,0.484342,-9.92452,-0.483676,-0.0991357,0.0476644,-0.0254014
0.014,4.84512,-1.92318,8.20094,0.0117668,0.0288434,-0.00189732,0.041008,9.66408,-1.29371,-0.0336787,0.0411318,0.0305985,-1.14821,9.57737,-0.196792,-0.000296838,-0.00570534,0.0673057,4.9022,1.07947,8.76161,-0.00251631,0.0165832,-0.00863321,-2.57446,-9.28411,-2.27159,-0.00161548,0.0370502,-0.0437121,8.82269,-1.94706,3.78157,-0.123246,0.0270052,0.0417018,0.484926,-9.915,-0.47655,-0.0992659,0.0477997,-0.0254347
0.015,4.84645,-1.9056,8.20206,0.0105472,0.0300024,-0.000522001,0.0577304,9.65499,-1.31325,-0.0343259,0.0427931,0.0282513,-1.1412,9.57239,-0.186946,-0.000218263,-0.00452867,0.0661739,4.87597,1.08703,8.73936,-0.00292145,0.0183956,-0.00871587,-2.55968,-9.28692,-2.28752,0.00328154,0.0387493,-0.0472761,8.82767,-1.92766,3.79426,-0.123077,0.0280854,0.0403546,0.486109,-9.9124,-0.475121,-0.0993206,0.0478884,-0.0255234
0.016,4.84777,-1.88802,8.20319,0.00932757,0.0311613,0.000853319,0.0744528,9.6459,-1.3328,-0.0349732,0.0444543,0.0259041,-1.13418,9.5674,-0.177101,-0.000139688,-0.00335201,0.0650422,4.84974,1.0946,8.7171,-0.00332658,0.020208,-0.00879852,-2.5449,-9.28973,-2.30345,0.00817856,0.0404485,-0.05084,8.83265,-1.90827,3.80695,-0.122908,0.0291657,0.0390074,0.487293,-9.9098,-0.473691,-0.0993754,0.047977,-0.0256121
0.017,4.84909,-1.87045,8.20432,0.00810794,0.0323203,0.00222864,0.0911752,9.63682,-1.35234,-0.0356204,0.0461155,0.0235569,-1.12717,9.56241,-0.167255,-6.11e-05,-0.00217535,0.0639104,4.8235,1.10216,8.69485,-0.00373172,0.0220204,-0.00888117,-2.53012,-9.29255,-2.31938,0.0130756,0.0421476,-0.054404,8.83764,-1.88887,3.81964,-0.122739,0.0302459,0.0376601,0.488477,-9.9072,-0.472261,-0.0994301,0.0480657,-0.0257007
0.018,4.85225,-1.86434,8.20303,0.0072319,0.0328873,0.00304957,0.103778,9.62498,-1.36582,-0.036051,0.0471234,0.0219807,-1.12095,9.55476,-0.155789,-0.000259205,-0.00114673,0.063487,4.81211,1.10942,8.67524,-0.00388933,0.0234174,-0.00851919,-2.52322,-9.29404,-2.33163,0.018081,0.0443024,-0.057926,8.84321,-1.87291,3.82687,-0.122995,0.0311245,0.0363792,0.490424,-9.90744,-0.474895,-0.0990938,0.0483075,-0.02578
0.019,4.86184,-1.89838,8.19328,0.00755843,0.0313827,0.00193016,0.101962,9.60353,-1.35808,-0.0357239,0.0458449,0.0231032,-1.11753,9.53778,-0.138651,-0.00142563,-0.000636248,0.0655426,4.85267,1.11562,8.66487,-0.00318062,0.0233607,-0.00660097,-2.54388,-9.29091,-2.331,0.0234657,0.048052,-0.0613011,8.85087,-1.86896,3.81497,-0.124739,0.0312972,0.0353302,0.495044,-9.91765,-0.491749,-0.0973888,0.0490849,-0.0258262
0.02,4.87143,-1.93243,8.18354,0.00788496,0.029878,0.000810752,0.100145,9.58207,-1.35034,-0.0353967,0.0445663,0.0242257,-1.11411,9.5208,-0.121513,-0.00259205,-0.000125765,0.0675983,4.89323,1.12182,8.6545,-0.0024719,0.023304,-0.00468275,-2.56455,-9.28778,-2.33036,0.0288505,0.0518016,-0.0646762,8.85852,-1.86502,3.80308,-0.126482,0.0314699,0.0342811,0.499664,-9.92786,-0.508603,-0.0956839,0.0498623,-0.0258724
0.021,4.88101,-1.96647,8.17379,0.00821148,0.0283734,-0.000308658,0.0983292,9.56062,-1.3426,-0.0350695,0.0432878,0.0253481,-1.11069,9.50382,-0.104376,-0.00375847,0.000384717,0.0696539,4.93379,1.12803,8.64414,-0.00176319,0.0232473,-0.00276453,-2.58522,-9.28465,-2.32973,0.0342352,0.0555513,-0.0680512,8.86618,-1.86107,3.79118,-0.128226,0.0316426,0.0332321,0.504284,-9.93807,-0.525457,-0.0939789,0.0506398,-0.0259185
0.022,4.8906,-2.00051,8.16405,0.00853801,0.0268688,-0.00142807,0.0965129,9.53916,-1.33486,-0.0347423,0.0420093,0.0264706,-1.10726,9.48684,-0.0872384,-0.0049249,0.0008952,0.0717096,4.97435,1.13423,8.63377,-0.00105447,0.0231906,-0.000846314,-2.60589,-9.28152,-2.32909,0.03962,0.0593009,-0.0714263,8.87383,-1.85713,3.77929,-0.12997,0.0318153,0.0321831,0.508904,-9.94828,-0.542311,-0.092274,0.0514172,-0.0259647
0.023,4.88851,-1.98808,8.15308,0.00748094,0.0282299,-0.00212888,0.103305,9.55255,-1.31044,-0.03393,0.0420464,0.0269989,-1.10066,9.49096,-0.0682345,-0.00484201,0.00156863,0.0712939,4.93333,1.13662,8.6453,-0.000621506,0.0228326,-0.00129538,-2.6048,-9.30385,-2.36376,0.0460159,0.0651643,-0.0766235,8.8727,-1.86359,3.76684,-0.131887,0.0315705,0.0340803,0.507656,-9.94645,-0.552524,-0.091792,0.0526922,-0.0250907
0.024,4.88308,-1.96237,8.14175,0.00602855,0.0304098,-0.0027101,0.112557,9.57588,-1.28125,-0.0329791,0.0424595,0.0273574,-1.09316,9.5011,-0.0486973,-0.00440217,0.00228862,0.0701721,4.86899,1.13791,8.66309,-0.000267322,0.0223886,-0.00242081,-2.59748,-9.33345,-2.40852,0.0527007,0.0716317,-0.0823414,8.86905,-1.87303,3.75422,-0.133854,0.0312065,0.0368192,0.504731,-9.94117,-0.56084,-0.0916594,0.0541093,-0.0239536
0.025,4.87766,-1.93666,8.13043,0.00457616,0.0325896,-0.00329131,0.121809,9.59922,-1.25206,-0.0320282,0.0428726,0.0277159,-1.08565,9.51125,-0.0291602,-0.00396233,0.00300861,0.0690503,4.80466,1.13921,8.68088,8.69e-05,0.0219446,-0.00354624,-2.59017,-9.36305,-2.45328,0.0593855,0.0780991,-0.0880592,8.86541,-1.88246,3.74161,-0.135821,0.0308425,0.0395581,0.501806,-9.9359,-0.569156,-0.0915268,0.0555265,-0.0228166
0.026,4.87223,-1.91095,8.1191,0.00312377,0.0347695,-0.00387252,0.131061,9.62256,-1.22287,-0.0310773,0.0432857,0.0280744,-1.07815,9.52139,-0.00962302,-0.00352249,0.00372861,0.0679285,4.74033,1.14051,8.69867,0.000441047,0.0215006,-0.00467167,-2.58285,-9.39266,-2.49804,0.0660703,0.0845665,-0.0937771,8.86176,-1.8919,3.729,-0.137788,0.0304786,0.042297,0.498881,-9.93062,-0.577471,-0.0913942,0.0569436,-0.0216796
0.027,4.8826,-1.88293,8.1111,0.00252001,0.0364902,-0.00414074,0.130135,9.63633,-1.20102,-0.0309435,0.0434806,0.0287628,-1.0731,9.52143,-0.00613538,-0.00330612,0.00381536,0.0665389,4.70536,1.1395,8.7043,0.00031257,0.0218399,-0.00557699,-2.57651,-9.43023,-2.53152,0.0745502,0.0918846,-0.101228,8.85046,-1.90327,3.71568,-0.13929,0.0302931,0.0445788,0.500129,-9.91924,-0.578417,-0.091183,0.0582516,-0.020761
0.028,4.92456,-1.85028,8.10972,0.00361349,0.0372925,-0.00378296,0.108853,9.63097,-1.19388,-0.0324439,0.0432389,0.030111,-1.07298,9.50125,-0.0347468,-0.00353666,0.00263564,0.0646136,4.72913,1.13387,8.68563,-0.000781229,0.023746,-0.00604209,-2.57213,-9.48372,-2.54245,0.0866202,0.100904,-0.112143,8.82385,-1.91851,3.70096,-0.139863,0.0304646,0.0459461,0.509721,-9.89563,-0.564624,-0.0908146,0.0593411,-0.0202792
0.029,4.96652,-1.81764,8.10834,0.00470698,0.0380948,-0.00342519,0.0875707,9.6256,-1.18673,-0.0339443,0.0429973,0.0314592,-1.07286,9.48107,-0.0633582,-0.00376721,0.00145593,0.0626882,4.7529,1.12824,8.66695,-0.00187503,0.0256521,-0.00650719,-2.56775,-9.5372,-2.55338,0.0986902,0.109923,-0.123059,8.79725,-1.93376,3.68623,-0.140436,0.0306361,0.0473135,0.519313,-9.87203,-0.55083,-0.0904461,0.0604307,-0.0197974
0.03,5.00847,-1.78499,8.10696,0.00580046,0.0388971,-0.00306741,0.0662887,9.62024,-1.17958,-0.0354447,0.0427557,0.0328074,-1.07274,9.46089,-0.0919696,-0.00399775,0.000276209,0.0607629,4.77667,1.1226,8.64828,-0.00296883,0.0275582,-0.00697229,-2.56337,-9.59069,-2.56431,0.11076,0.118943,-0.133975,8.77064,-1.949,3.6715,-0.141009,0.0308076,0.0486808,0.528905,-9.84842,-0.537037,-0.0900777,0.0615202,-0.0193156
0.031,5.05043,-1.75235,8.10558,0.00689394,0.0396994,-0.00270963,0.0450066,9.61487,-1.17243,-0.0369451,0.0425141,0.0341557,-1.07262,9.44071,-0.120581,-0.0042283,-0.000903508,0.0588376,4.80043,1.11697,8.6296,-0.00406263,0.0294642,-0.00743739,-2.55899,-9.64418,-2.57525,0.12283,0.127962,-0.144891,8.74404,-1.96424,3.65678,-0.141581,0.0309791,0.0500481,0.538497,-9.82482,-0.523243,-0.0897093,0.0626097,-0.0188338
0.032,5.01774,-1.76153,8.10413,0.00509841,0.0389993,-0.00154466,0.0572905,9.59121,-1.16918,-0.0385382,0.042151,0.0344189,-1.08592,9.45365,-0.136295,-0.00659416,-0.00040167,0.0588329,4.81959,1.1269,8.64356,-0.00580504,0.0275748,-0.00917811,-2.58819,-9.67792,-2.5664,0.135322,0.136114,-0.155707,8.73754,-1.94571,3.65821,-0.142191,0.0308555,0.0498215,0.552139,-9.83341,-0.512577,-0.0898886,0.0629646,-0.0181703
0.033,4.97572,-1.77593,8.10266,0.00294176,0.0381114,-0.000278783,0.07377,9.56526,-1.16641,-0.0401429,0.0417726,0.0345466,-1.1009,9.47073,-0.150397,-0.00922693,0.000310362,0.0590683,4.83817,1.13877,8.6616,-0.00762854,0.025211,-0.0110783,-2.62159,-9.70918,-2.55507,0.147866,0.144157,-0.166511,8.73355,-1.92295,3.66166,-0.142805,0.0306949,0.0493957,0.566288,-9.84604,-0.502303,-0.0901364,0.0632277,-0.0174841
0.034,4.93369,-1.79034,8.1012,0.000785098,0.0372235,0.000987092,0.0902496,9.53931,-1.16364,-0.0417476,0.0413942,0.0346743,-1.11589,9.48781,-0.164499,-0.0118597,0.00102239,0.0593037,4.85675,1.15064,8.67965,-0.00945203,0.0228471,-0.0129785,-2.65498,-9.74045,-2.54375,0.16041,0.152201,-0.177315,8.72956,-1.90019,3.66512,-0.14342,0.0305344,0.0489698,0.580436,-9.85866,-0.492028,-0.0903841,0.0634908,-0.0167979
0.035,4.89167,-1.80474,8.09974,-0.00137156,0.0363357,0.00225297,0.106729,9.51336,-1.16088,-0.0433523,0.0410159,0.034802,-1.13087,9.50489,-0.178601,-0.0144925,0.00173443,0.059539,4.87532,1.16251,8.69769,-0.0112755,0.0204833,-0.0148786,-2.68838,-9.77171,-2.53243,0.172955,0.160245,-0.188118,8.72558,-1.87744,3.66857,-0.144034,0.0303738,0.048544,0.594585,-9.87128,-0.481753,-0.0906319,0.0637538,-0.0161117
0.036,4.87312,-1.81275,8.1045,-0.00139796,0.035572,0.00292368,0.113032,9.50854,-1.15853,-0.0438273,0.0402396,0.0338873,-1.12964,9.51052,-0.179554,-0.0155359,0.00215723,0.0602882,4.88316,1.17261,8.71395,-0.0118574,0.0190885,-0.0148419,-2.71428,-9.78846,-2.51111,0.182792,0.165624,-0.198277,8.73377,-1.86563,3.67516,-0.144669,0.0300613,0.0479174,0.606176,-9.88815,-0.481982,-0.090888,0.0640401,-0.015612
0.037,4.88391,-1.81278,8.11704,0.00123846,0.0349636,0.00285045,0.106615,9.53013,-1.15672,-0.0428902,0.038966,0.0316696,-1.10814,9.50182,-0.164071,-0.0145927,0.00221851,0.0616796,4.87758,1.18049,8.72799,-0.0108872,0.0189052,-0.0123841,-2.73081,-9.78708,-2.4773,0.189244,0.167675,-0.20763,8.75718,-1.8675,3.68569,-0.14533,0.0295588,0.0470398,0.61457,-9.91033,-0.495339,-0.0911546,0.0643554,-0.0153454
0.038,4.8947,-1.8128,8.12958,0.00387489,0.0343552,0.00277722,0.100198,9.55171,-1.1549,-0.0419531,0.0376923,0.0294519,-1.08665,9.49313,-0.148587,-0.0136495,0.00227978,0.063071,4.872,1.18837,8.74203,-0.00991709,0.0187218,-0.00992622,-2.74734,-9.78569,-2.4435,0.195696,0.169725,-0.216983,8.78059,-1.86937,3.69621,-0.145991,0.0290564,0.0461623,0.622964,-9.93252,-0.508695,-0.0914212,0.0646706,-0.0150788
0.039,4.90549,-1.81283,8.14211,0.00651131,0.0337468,0.00270399,0.0937808,9.5733,-1.15309,-0.041016,0.0364187,0.0272342,-1.06515,9.48444,-0.133104,-0.0127063,0.00234106,0.0644624,4.86642,1.19626,8.75607,-0.00894694,0.0185385,-0.00746837,-2.76387,-9.7843,-2.40969,0.202149,0.171776,-0.226336,8.804,-1.87124,3.70673,-0.146651,0.0285539,0.0452848,0.631358,-9.9547,-0.522052,-0.0916878,0.0649858,-0.0148122
0.04,4.91628,-1.81286,8.15465,0.00914774,0.0331384,0.00263075,0.0873637,9.59489,-1.15127,-0.0400789,0.035145,0.0250165,-1.04366,9.47575,-0.117621,-0.0117631,0.00240234,0.0658538,4.86084,1.20414,8.77011,-0.00797678,0.0183552,-0.00501052,-2.7804,-9.78292,-2.37588,0.208601,0.173826,-0.235689,8.82741,-1.87311,3.71725,-0.147312,0.0280514,0.0444072,0.639753,-9.97688,-0.535409,-0.0919544,0.0653011,-0.0145456
0.041,4.91372,-1.79841,8.15545,0.00751747,0.0347291,0.00323312,0.0875648,9.58543,-1.13113,-0.0394793,0.0350824,0.0257324,-1.04088,9.46856,-0.0875042,-0.0124285,0.0064025,0.0632636,4.85967,1.1915,8.77988,-0.00693969,0.0165318,-0.00184973,-2.7983,-9.76602,-2.34547,0.202936,0.180685,-0.244966,8.83398,-1.88701,3.744,-0.144703,0.0256879,0.0417184,0.617081,-9.99466,-0.540987,-0.0936376,0.0662674,-0.0141461
0.042,4.91115,-1.78396,8.15624,0.00588721,0.0363197,0.00383549,0.0877658,9.57598,-1.111,-0.0388798,0.0350197,0.0264483,-1.03811,9.46138,-0.0573871,-0.0130939,0.0104027,0.0606735,4.85851,1.17887,8.78966,-0.0059026,0.0147084,0.00131106,-2.8162,-9.74911,-2.31506,0.197271,0.187543,-0.254244,8.84056,-1.90092,3.77075,-0.142095,0.0233244,0.0390295,0.59441,-10.0124,-0.546565,-0.0953207,0.0672338,-0.0137467
0.043,4.90859,-1.76951,8.15704,0.00425695,0.0379104,0.00443786,0.0879669,9.56652,-1.09086,-0.0382802,0.0349571,0.0271641,-1.03534,9.4542,-0.02727,-0.0137593,0.0144028,0.0580834,4.85734,1.16624,8.79943,-0.0048655,0.012885,0.00447185,-2.83411,-9.73221,-2.28465,0.191606,0.194401,-0.263521,8.84713,-1.91482,3.7975,-0.139486,0.0209608,0.0363407,0.571738,-10.0302,-0.552143,-0.0970039,0.0682001,-0.0133473
0.044,4.90603,-1.75506,8.15783,0.00262669,0.039501,0.00504022,0.088168,9.55707,-1.07072,-0.0376807,0.0348944,0.02788,-1.03256,9.44702,0.00284707,-0.0144248,0.018403,0.0554932,4.85617,1.1536,8.80921,-0.00382841,0.0110616,0.00763265,-2.85201,-9.71531,-2.25424,0.185941,0.201259,-0.272798,8.8537,-1.92873,3.82425,-0.136878,0.0185973,0.0336519,0.549067,-10.048,-0.557721,-0.0986871,0.0691665,-0.0129479
0.045,4.898,-1.75831,8.162,0.000861938,0.0400392,0.00594885,0.0830119,9.55503,-1.06148,-0.0373079,0.0349127,0.0276983,-1.04038,9.44882,0.00184673,-0.0137885,0.0199452,0.0544242,4.84835,1.1429,8.80795,-0.00292285,0.00858715,0.00705674,-2.85491,-9.70305,-2.20958,0.176773,0.206286,-0.279953,8.86195,-1.93228,3.83091,-0.133597,0.0173237,0.03037,0.542677,-10.057,-0.558383,-0.0997374,0.06909,-0.0133643
0.046,4.88561,-1.77572,8.16886,-0.0010104,0.0397354,0.00710247,0.0735702,9.55892,-1.06096,-0.0371165,0.0349957,0.0267984,-1.05667,9.45781,-0.0240476,-0.0121109,0.019521,0.0545719,4.83521,1.13374,8.79786,-0.00212251,0.00559187,0.00349147,-2.84582,-9.6945,-2.15352,0.164802,0.209847,-0.285409,8.87154,-1.92756,3.8215,-0.129779,0.0169221,0.0266138,0.549312,-10.059,-0.555113,-0.100281,0.0681793,-0.0144334
0.047,4.87322,-1.79313,8.17573,-0.00288274,0.0394316,0.00825609,0.0641285,9.56282,-1.06043,-0.0369251,0.0350787,0.0258986,-1.07296,9.46679,-0.0499419,-0.0104332,0.0190968,0.0547197,4.82207,1.12458,8.78777,-0.00132217,0.00259659,-7.38e-05,-2.83672,-9.68596,-2.09745,0.152831,0.213409,-0.290865,8.88113,-1.92284,3.8121,-0.12596,0.0165205,0.0228576,0.555946,-10.061,-0.551842,-0.100826,0.0672686,-0.0155024
0.048,4.86083,-1.81053,8.1826,-0.00475508,0.0391278,0.00940972,0.0546868,9.56671,-1.05991,-0.0367337,0.0351617,0.0249988,-1.08925,9.47578,-0.0758362,-0.00875561,0.0186727,0.0548674,4.80893,1.11542,8.77769,-0.000521836,-0.000398698,-0.00363906,-2.82763,-9.67742,-2.04139,0.14086,0.216971,-0.296321,8.89072,-1.91812,3.80269,-0.122142,0.0161189,0.0191014,0.562581,-10.063,-0.548572,-0.10137,0.0663579,-0.0165714
0.049,4.85044,-1.82707,8.18964,-0.00646287,0.0387968,0.0105879,0.0480247,9.57274,-1.06038,-0.0363277,0.0355833,0.0241452,-1.10526,9.48245,-0.100881,-0.00714586,0.0184277,0.0547568,4.79711,1.10635,8.76849,1.46e-05,-0.00277558,-0.00671786,-2.81604,-9.66905,-1.98792,0.128822,0.219788,-0.301816,8.90047,-1.91455,3.7929,-0.118571,0.0156597,0.0153473,0.566399,-10.0664,-0.542313,-0.101596,0.0652774,-0.0177557
0.05,4.85608,-1.83661,8.19812,-0.00685428,0.0382482,0.0119627,0.0635995,9.59591,-1.06889,-0.0342048,0.0387133,0.023662,-1.11901,9.47058,-0.119132,-0.00607914,0.0196161,0.0525791,4.79585,1.09808,8.76639,-0.00155974,-0.000205267,-0.00590489,-2.78454,-9.66212,-1.95526,0.116244,0.216647,-0.307619,8.91152,-1.92017,3.77997,-0.116975,0.0147402,0.0116103,0.547678,-10.0808,-0.512148,-0.0992837,0.0628392,-0.0198616
0.051,4.86171,-1.84615,8.2066,-0.00724569,0.0376996,0.0133375,0.0791743,9.61908,-1.0774,-0.032082,0.0418434,0.0231788,-1.13276,9.45871,-0.137384,-0.00501241,0.0208045,0.0504014,4.79458,1.0898,8.7643,-0.00313412,0.00236505,-0.00509193,-2.75303,-9.65519,-1.92261,0.103667,0.213505,-0.313423,8.92258,-1.92579,3.76704,-0.115379,0.0138206,0.00787327,0.528958,-10.0951,-0.481983,-0.096971,0.060401,-0.0219675
